method,seed,epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_aux_ce,val_aux_ce
l1_l2_joint,23,18.0,0.3038476656990808,0.2435846560846561,2.1633492574839503,2.246851682662964,2.1633492574839503,2.246851682662964,,
l1_l2_joint,23,19.0,0.3323200223082298,0.2302910052910053,2.129353090325649,2.1987297534942627,2.129353090325649,2.1987297534942627,,
l1_l2_joint,23,20.0,0.3215586755720403,0.2597883597883598,2.093892420015319,2.178492784500122,2.093892420015319,2.178492784500122,,
l1_l2_joint,23,21.0,0.3670901982655127,0.269047619047619,2.0566937537693937,2.1407511234283447,2.0566937537693937,2.1407511234283447,,
l1_l2_joint,23,22.0,0.3746458568510455,0.3344576719576719,2.020259061901992,2.100355625152588,2.020259061901992,2.100355625152588,,
l1_l2_joint,23,23.0,0.3853576484079628,0.3365079365079365,1.982443002333124,2.070232629776001,1.982443002333124,2.070232629776001,,
l1_l2_joint,23,24.0,0.40955831496712,0.3156746031746032,1.9426389571516527,2.0445797443389893,1.9426389571516527,2.0445797443389893,,
l1_l2_joint,23,25.0,0.4231564676211828,0.4059884559884559,1.904255988675838,1.9903481006622317,1.904255988675838,1.9903481006622317,,
l1_l2_joint,23,26.0,0.4474086907133074,0.4019841269841269,1.868467541446784,1.9677726030349727,1.868467541446784,1.9677726030349727,,
l1_l2_joint,23,27.0,0.4598635116730304,0.3942460317460317,1.8287095518818,1.9451488256454468,1.8287095518818,1.9451488256454468,,
l1_l2_joint,23,28.0,0.4849668552197701,0.4198412698412698,1.7856952380805746,1.9114738702774048,1.7856952380805746,1.9114738702774048,,
l1_l2_joint,23,29.0,0.5028338225663479,0.4184523809523808,1.747757966465055,1.8916888236999512,1.747757966465055,1.8916888236999512,,
l1_l2_joint,23,30.0,0.5186244037717013,0.3926587301587301,1.711882579962686,1.8508846759796145,1.711882579962686,1.8508846759796145,,
l1_l2_joint,23,31.0,0.5466605055020779,0.4013227513227513,1.6800263549702918,1.83146333694458,1.6800263549702918,1.83146333694458,,
l1_l2_joint,23,32.0,0.5600233605236932,0.3852873977873978,1.6485402225011805,1.8294095993041992,1.6485402225011805,1.8294095993041992,,
l1_l2_joint,23,33.0,0.5631708334859106,0.426070226070226,1.6153620042406958,1.7686474323272705,1.6153620042406958,1.7686474323272705,,
l1_l2_joint,23,34.0,0.574420969934117,0.4226611351611352,1.5778938131775586,1.775295615196228,1.5778938131775586,1.775295615196228,,
l1_l2_joint,23,35.0,0.5900201638191088,0.4671777296777296,1.5519602218716568,1.7289215326309204,1.5519602218716568,1.7289215326309204,,
l1_l2_joint,23,36.0,0.585245775010172,0.4393638768638768,1.52341986789966,1.7198410034179688,1.52341986789966,1.7198410034179688,,
l1_l2_joint,23,37.0,0.6213422071120654,0.4333453583453583,1.494647589484919,1.7070918083190918,1.494647589484919,1.7070918083190918,,
l1_l2_joint,23,38.0,0.6342914699823465,0.4750481000481001,1.462580669767475,1.6611813306808472,1.462580669767475,1.6611813306808472,,
l1_l2_joint,23,39.0,0.6403165358684914,0.4950877825877826,1.439747760505151,1.6575993299484253,1.439747760505151,1.6575993299484253,,
l1_l2_joint,23,40.0,0.642582829055103,0.4507696007696007,1.4126276746264013,1.616487979888916,1.4126276746264013,1.616487979888916,,
l1_l2_joint,23,41.0,0.6323036119304378,0.4652898027898027,1.3811993170112833,1.6246174573898315,1.3811993170112833,1.6246174573898315,,
l1_l2_joint,23,42.0,0.6761398962850828,0.472564935064935,1.3560566801622689,1.5920828580856323,1.3560566801622689,1.5920828580856323,,
l1_l2_joint,23,43.0,0.6891241774049557,0.4808621933621932,1.3320914636175316,1.573763370513916,1.3320914636175316,1.573763370513916,,
l1_l2_joint,23,44.0,0.689241714540203,0.4814935064935064,1.307747657656054,1.5685439109802246,1.307747657656054,1.5685439109802246,,
l1_l2_joint,23,45.0,0.68023869228362,0.4589766714766715,1.284629283181156,1.5547493696212769,1.284629283181156,1.5547493696212769,,
l1_l2_joint,23,46.0,0.694589516598239,0.4898268398268398,1.2619320773832154,1.5342298746109009,1.2619320773832154,1.5342298746109009,,
l1_l2_joint,23,47.0,0.6991271991770317,0.4663419913419913,1.2387149974113898,1.5217961072921753,1.2387149974113898,1.5217961072921753,,
l1_l2_joint,23,48.0,0.6913902005001947,0.4891895141895142,1.2170593670846672,1.505443096160889,1.2170593670846672,1.505443096160889,,
l1_l2_joint,23,49.0,0.7244820683638963,0.4676046176046175,1.1955022294837307,1.5070900917053225,1.1955022294837307,1.5070900917053225,,
l1_l2_joint,23,50.0,0.7278996208835142,0.4676046176046176,1.1766228441937656,1.476631760597229,1.1766228441937656,1.476631760597229,,
l1_l2_joint,23,51.0,0.7296878773735358,0.4686568061568061,1.1523376212883325,1.4850233793258667,1.1523376212883325,1.4850233793258667,,
l1_l2_joint,23,52.0,0.7426925925101414,0.5103896103896104,1.1324873832334954,1.448438048362732,1.1324873832334954,1.448438048362732,,
l1_l2_joint,23,53.0,0.7497759087582297,0.4746753246753246,1.1133097703608712,1.4455939531326294,1.1133097703608712,1.4455939531326294,,
l1_l2_joint,23,54.0,0.7501860404461979,0.506986531986532,1.0937639376382615,1.4367613792419434,1.0937639376382615,1.4367613792419434,,
l1_l2_joint,23,55.0,0.764882503282832,0.4808621933621933,1.076381944953472,1.4409109354019165,1.076381944953472,1.4409109354019165,,
l1_l2_joint,23,56.0,0.7675994347019448,0.517965367965368,1.0536480389035303,1.414678931236267,1.0536480389035303,1.414678931236267,,
l1_l2_joint,23,57.0,0.7719499611297927,0.5173039923039923,1.039131699453738,1.4231762886047363,1.039131699453738,1.4231762886047363,,
l1_l2_joint,23,58.0,0.787646856329376,0.4934283309283309,1.0295208358108074,1.4010136127471924,1.0295208358108074,1.4010136127471924,,
l1_l2_joint,23,59.0,0.7955568583267346,0.5096320346320347,1.003224243395505,1.3959527015686035,1.003224243395505,1.3959527015686035,,
l1_l2_joint,23,60.0,0.804716541569523,0.5301707551707552,0.9856446669557214,1.393351674079895,0.9856446669557214,1.393351674079895,,
l1_l2_joint,23,61.0,0.8159249342804576,0.5122474747474748,0.9815912644752331,1.368923306465149,0.9815912644752331,1.368923306465149,,
l1_l2_joint,23,62.0,0.8182159336663068,0.5179653679653679,0.9537116485085216,1.3824487924575806,0.9537116485085216,1.3824487924575806,,
l1_l2_joint,23,63.0,0.8145152055365171,0.5032828282828283,0.9383372099182076,1.3503941297531128,0.9383372099182076,1.3503941297531128,,
l1_l2_joint,23,64.0,0.8356269293364128,0.5199494949494949,0.9196708060788206,1.3633135557174685,0.9196708060788206,1.3633135557174685,,
l1_l2_joint,23,65.0,0.8375344694179726,0.5165764790764791,0.9035911559032695,1.3498154878616333,0.9035911559032695,1.3498154878616333,,
l1_l2_joint,23,66.0,0.8421102586381384,0.5221320346320347,0.8914851940232177,1.3342602252960205,0.8914851940232177,1.3342602252960205,,
l1_l2_joint,23,67.0,0.8541624833741867,0.5046717171717171,0.8836338059422071,1.334947943687439,0.8836338059422071,1.334947943687439,,
l1_l2_joint,23,68.0,0.8492022171088888,0.5122775372775373,0.8708471372697932,1.3391464948654177,0.8708471372697932,1.3391464948654177,,
l1_l2_joint,23,69.0,0.8598147658541128,0.5313912938912938,0.8563041504401964,1.3192254304885864,0.8563041504401964,1.3192254304885864,,
l1_l2_joint,23,70.0,0.8589736671069389,0.4954124579124579,0.836661822824593,1.3310483694076538,0.836661822824593,1.3310483694076538,,
l1_l2_joint,23,71.0,0.8640824717269796,0.517502405002405,0.8199981843953289,1.3004754781723022,0.8199981843953289,1.3004754781723022,,
l1_l2_joint,23,72.0,0.8675657861832423,0.5261664261664262,0.8088159566286715,1.3220350742340088,0.8088159566286715,1.3220350742340088,,
l1_l2_joint,23,73.0,0.8821664317147979,0.5258357383357383,0.7964546863060195,1.2931393384933472,0.7964546863060195,1.2931393384933472,,
l1_l2_joint,23,74.0,0.8802248864706724,0.5400553150553151,0.787334056298622,1.2990626096725464,0.787334056298622,1.2990626096725464,,
l1_l2_joint,23,75.0,0.8873932333691802,0.5536135161135161,0.7710670496428484,1.2832404375076294,0.7710670496428484,1.2832404375076294,,
l1_l2_joint,23,76.0,0.8889250961142782,0.5374098124098124,0.7541417908340231,1.2822383642196655,0.7541417908340231,1.2822383642196655,,
l1_l2_joint,23,77.0,0.8983534642357202,0.5397246272246273,0.7415697988052171,1.263849854469299,0.7415697988052171,1.263849854469299,,
l1_l2_joint,23,78.0,0.8895162450589216,0.5641293891293891,0.7291238066866969,1.2725340127944946,0.7291238066866969,1.2725340127944946,,
l1_l2_joint,23,79.0,0.8869805099515519,0.5244468494468494,0.7212275421557861,1.2774450778961182,0.7212275421557861,1.2774450778961182,,
l1_l2_joint,23,80.0,0.896036343762847,0.5585738335738336,0.7060834417655012,1.2487409114837646,0.7060834417655012,1.2487409114837646,,
l1_l2_joint,23,81.0,0.8982590587371341,0.5440536315536316,0.6960055425942663,1.2537907361984253,0.6960055425942663,1.2537907361984253,,
l1_l2_joint,23,82.0,0.902973003646926,0.565518278018278,0.6818892075559974,1.2374093532562256,0.6818892075559974,1.2374093532562256,,
l1_l2_joint,23,83.0,0.9071996372283988,0.5641293891293891,0.6715108134660376,1.2403415441513062,0.6715108134660376,1.2403415441513062,,
l1_l2_joint,23,84.0,0.9088360668365264,0.565518278018278,0.6551207018801349,1.236354112625122,0.6551207018801349,1.236354112625122,,
l1_l2_joint,23,85.0,0.9098497876525056,0.5452801827801828,0.645442750593471,1.2289985418319702,0.645442750593471,1.2289985418319702,,
l1_l2_joint,23,86.0,0.9087719642724238,0.5432960557960557,0.639862598219755,1.2284387350082395,0.639862598219755,1.2284387350082395,,
l1_l2_joint,23,87.0,0.9120132636411742,0.5571849446849446,0.6230525141533804,1.2294282913208008,0.6230525141533804,1.2294282913208008,,
l1_l2_joint,23,88.0,0.9164755684142,0.5585738335738336,0.6163511393197432,1.219625473022461,0.6163511393197432,1.219625473022461,,
l1_l2_joint,23,89.0,0.9202564326117308,0.5258357383357383,0.6091857640755567,1.2229269742965698,0.6091857640755567,1.2229269742965698,,
l1_l2_joint,23,90.0,0.9218310653138144,0.5794071669071669,0.5970239790089159,1.185238242149353,0.5970239790089159,1.185238242149353,,
l1_l2_joint,23,91.0,0.9206196264142036,0.5530182780182781,0.5852177295955652,1.2270958423614502,0.5852177295955652,1.2270958423614502,,
l1_l2_joint,23,92.0,0.9196598494329212,0.57742303992304,0.5775894111282034,1.1998591423034668,0.5775894111282034,1.1998591423034668,,
l1_l2_joint,23,93.0,0.923184341667091,0.5857563732563732,0.562639740986586,1.1928757429122925,0.562639740986586,1.1928757429122925,,
l1_l2_joint,23,94.0,0.9237654003933108,0.5516293891293891,0.5513298309403319,1.2069833278656006,0.5513298309403319,1.2069833278656006,,
l1_l2_joint,23,95.0,0.9247869057696548,0.5718674843674844,0.5467797671661114,1.1995104551315308,0.5467797671661114,1.1995104551315308,,
l1_l2_joint,23,96.0,0.9231843416670906,0.5704785954785955,0.5393912528550153,1.195610284805298,0.5393912528550153,1.195610284805298,,
l1_l2_joint,23,97.0,0.9336039760450584,0.541113516113516,0.5341536559664649,1.2018592357635498,0.5341536559664649,1.2018592357635498,,
l1_l2_joint,23,98.0,0.9320014119424944,0.5516293891293892,0.5310043705925473,1.1854676008224487,0.5310043705925473,1.1854676008224487,,
l1_l2_joint,23,99.0,0.933853263794346,0.531096681096681,0.5142190996012466,1.2082875967025757,0.5142190996012466,1.2082875967025757,,
l1_l2_joint,23,100.0,0.9336353988705992,0.5857563732563732,0.5106750885713942,1.1818723678588867,0.5106750885713942,1.1818723678588867,,
l1_l2_joint,37,1.0,0.0921213286018595,0.0694444444444444,2.483562718159976,2.4778294563293457,2.483562718159976,2.4778294563293457,,
l1_l2_joint,37,2.0,0.0995377399333651,0.1041666666666666,2.474590714334826,2.47092080116272,2.474590714334826,2.47092080116272,,
l1_l2_joint,37,3.0,0.1029172687727996,0.0902777777777777,2.465042951800532,2.46304988861084,2.465042951800532,2.46304988861084,,
l1_l2_joint,37,4.0,0.1090857854994924,0.0972222222222222,2.452209855110838,2.451544523239136,2.452209855110838,2.451544523239136,,
l1_l2_joint,37,5.0,0.103972847121432,0.1091269841269841,2.4363790576100963,2.437882900238037,2.4363790576100963,2.437882900238037,,
l1_l2_joint,37,6.0,0.1165173963876794,0.117063492063492,2.4228614952395997,2.4252870082855225,2.4228614952395997,2.4252870082855225,,
l1_l2_joint,37,7.0,0.1145035074987905,0.1101190476190476,2.408733752426305,2.414320468902588,2.408733752426305,2.414320468902588,,
l1_l2_joint,37,8.0,0.1178281056818792,0.1031746031746031,2.3946550462824545,2.404271125793457,2.3946550462824545,2.404271125793457,,
l1_l2_joint,37,9.0,0.1612408155758137,0.1240079365079365,2.376964027828276,2.3899641036987305,2.376964027828276,2.3899641036987305,,
l1_l2_joint,37,10.0,0.1979463648599793,0.1402116402116402,2.357878592666784,2.378553628921509,2.357878592666784,2.378553628921509,,
l1_l2_joint,37,11.0,0.2082704053373217,0.1329365079365079,2.3355177634759534,2.363940715789795,2.3355177634759534,2.363940715789795,,
l1_l2_joint,37,12.0,0.2166737766573596,0.1259920634920634,2.3098151979265853,2.348496198654175,2.3098151979265853,2.348496198654175,,
l1_l2_joint,37,13.0,0.2309793671271658,0.1902116402116402,2.282882943621191,2.325624704360962,2.282882943621191,2.325624704360962,,
l1_l2_joint,37,14.0,0.2695462985360784,0.2021164021164021,2.251141093068607,2.298749685287476,2.251141093068607,2.298749685287476,,
l1_l2_joint,37,15.0,0.2797382142665162,0.1955687830687831,2.2169974712004143,2.264687776565552,2.2169974712004143,2.264687776565552,,
l1_l2_joint,37,16.0,0.2832774020213902,0.1989417989417989,2.177460357777633,2.2264418601989746,2.177460357777633,2.2264418601989746,,
l1_l2_joint,37,17.0,0.3077304248313313,0.2330687830687831,2.137796314160713,2.1952128410339355,2.137796314160713,2.1952128410339355,,
l1_l2_joint,37,18.0,0.3217134115781452,0.2370731120731121,2.098443307482642,2.172487497329712,2.098443307482642,2.172487497329712,,
l1_l2_joint,37,19.0,0.3547412564601351,0.2600889850889851,2.05881200066532,2.140258550643921,2.05881200066532,2.140258550643921,,
l1_l2_joint,37,20.0,0.3633350645531556,0.2731842231842232,2.01869280572192,2.099579095840454,2.01869280572192,2.099579095840454,,
l1_l2_joint,37,21.0,0.3760438076773645,0.2507996632996633,1.9772864619138524,2.062434673309326,1.9772864619138524,2.062434673309326,,
l1_l2_joint,37,22.0,0.4135717760533752,0.3122715247715248,1.9429048433156104,2.0495378971099854,1.9429048433156104,2.0495378971099854,,
l1_l2_joint,37,23.0,0.4376074913512109,0.350998075998076,1.9013654962053808,2.005439758300781,1.9013654962053808,2.005439758300781,,
l1_l2_joint,37,24.0,0.4300319684483636,0.3546055796055796,1.865635518568108,1.9798616170883176,1.865635518568108,1.9798616170883176,,
l1_l2_joint,37,25.0,0.417755103362672,0.3459475709475709,1.8292690490896648,1.9675440788269043,1.8292690490896648,1.9675440788269043,,
l1_l2_joint,37,26.0,0.4557300282071444,0.3954785954785954,1.7963609365095574,1.916463851928711,1.7963609365095574,1.916463851928711,,
l1_l2_joint,37,27.0,0.4597927947603413,0.3752765752765752,1.7655540639069731,1.91218900680542,1.7655540639069731,1.91218900680542,,
l1_l2_joint,37,28.0,0.5041992012443973,0.4314995189995189,1.7314397882471395,1.8717362880706787,1.7314397882471395,1.8717362880706787,,
l1_l2_joint,37,29.0,0.4974112672489998,0.4370911495911496,1.7051755815693106,1.8670803308486936,1.7051755815693106,1.8670803308486936,,
l1_l2_joint,37,30.0,0.5012850324235448,0.4314995189995189,1.6717254746185932,1.8164842128753664,1.6717254746185932,1.8164842128753664,,
l1_l2_joint,37,31.0,0.5069652945633935,0.4231661856661856,1.6406276182956006,1.7966766357421875,1.6406276182956006,1.7966766357421875,,
l1_l2_joint,37,32.0,0.5418661895174253,0.4432058682058681,1.6090326711355922,1.7957559823989868,1.6090326711355922,1.7957559823989868,,
l1_l2_joint,37,33.0,0.560459637396531,0.4254810004810004,1.5790181480053165,1.7673399448394775,1.5790181480053165,1.7673399448394775,,
l1_l2_joint,37,34.0,0.5758019188804129,0.4398328523328523,1.548598206186869,1.7604765892028809,1.548598206186869,1.7604765892028809,,
l1_l2_joint,37,35.0,0.6037377919337107,0.4179052429052428,1.5151415845818446,1.7262543439865112,1.5151415845818446,1.7262543439865112,,
l1_l2_joint,37,36.0,0.5965510649454192,0.4143638768638768,1.4877509896398209,1.7187960147857666,1.4877509896398209,1.7187960147857666,,
l1_l2_joint,37,37.0,0.6201791445523247,0.4278258778258778,1.4582613653242076,1.6894824504852295,1.4582613653242076,1.6894824504852295,,
l1_l2_joint,37,38.0,0.6153189746384584,0.408970658970659,1.4344454909355833,1.6858491897583008,1.4344454909355833,1.6858491897583008,,
l1_l2_joint,37,39.0,0.6348211304478685,0.4305675805675805,1.4119428843516286,1.6606348752975464,1.4119428843516286,1.6606348752975464,,
l1_l2_joint,37,40.0,0.6419465848176331,0.448063973063973,1.3856659596224865,1.6608527898788452,1.3856659596224865,1.6608527898788452,,
l1_l2_joint,37,41.0,0.6847352045858633,0.4771945646945647,1.36207678765315,1.634102463722229,1.36207678765315,1.634102463722229,,
l1_l2_joint,37,42.0,0.659282103783054,0.4464766714766715,1.3361892197505538,1.6227492094039917,1.3361892197505538,1.6227492094039917,,
l1_l2_joint,37,43.0,0.6836797541215646,0.4758417508417509,1.3109655285866453,1.6064361333847046,1.3109655285866453,1.6064361333847046,,
l1_l2_joint,37,44.0,0.7035562492845022,0.4536195286195286,1.2933842559279345,1.58818781375885,1.2933842559279345,1.58818781375885,,
l1_l2_joint,37,45.0,0.6912699151055429,0.4401214526214525,1.2683924305254335,1.5788229703903198,1.2683924305254335,1.5788229703903198,,
l1_l2_joint,37,46.0,0.7036050329289623,0.4753367003367003,1.2416665437094316,1.552470326423645,1.2416665437094316,1.552470326423645,,
l1_l2_joint,37,47.0,0.7198739941720783,0.471007696007696,1.2249970235020282,1.5422009229660034,1.2249970235020282,1.5422009229660034,,
l1_l2_joint,37,48.0,0.7237932010194162,0.4520262145262144,1.203892871968307,1.5248697996139526,1.203892871968307,1.5248697996139526,,
l1_l2_joint,37,49.0,0.7132009004782612,0.4558561808561808,1.1798266525317798,1.5227148532867432,1.1798266525317798,1.5227148532867432,,
l1_l2_joint,37,50.0,0.7227331523716888,0.4322450697450697,1.1675630204648857,1.514782428741455,1.1675630204648857,1.514782428741455,,
l1_l2_joint,37,51.0,0.7447052838168594,0.4612854737854737,1.1408287762774862,1.5005453824996948,1.1408287762774862,1.5005453824996948,,
l1_l2_joint,37,52.0,0.7567478023912405,0.4696188071188072,1.1174652047083422,1.4643621444702148,1.1174652047083422,1.4643621444702148,,
l1_l2_joint,37,53.0,0.7593291751204628,0.4981541606541606,1.1028348638350705,1.463453769683838,1.1028348638350705,1.463453769683838,,
l1_l2_joint,37,54.0,0.7629764705278844,0.4855278980278981,1.0824514594627943,1.4664355516433716,1.0824514594627943,1.4664355516433716,,
l1_l2_joint,37,55.0,0.7588625585501144,0.4785834535834536,1.0613500152725772,1.464931845664978,1.0613500152725772,1.464931845664978,,
l1_l2_joint,37,56.0,0.7701573852390896,0.4932299182299183,1.0456660017499415,1.4393515586853027,1.0456660017499415,1.4393515586853027,,
l1_l2_joint,37,57.0,0.7834728135757011,0.4722342472342473,1.0267264689102436,1.450874090194702,1.0267264689102436,1.450874090194702,,
l1_l2_joint,37,58.0,0.7815326575702443,0.4848965848965849,1.015517069427569,1.4308722019195557,1.015517069427569,1.4308722019195557,,
l1_l2_joint,37,59.0,0.7927094726046682,0.4696188071188071,0.997281674058425,1.4293702840805054,0.997281674058425,1.4293702840805054,,
l1_l2_joint,37,60.0,0.8042771977252109,0.5106902356902357,0.9837511519351636,1.405290126800537,0.9837511519351636,1.405290126800537,,
l1_l2_joint,37,61.0,0.8044490640694307,0.4799723424723425,0.9605011641466268,1.4132713079452517,0.9605011641466268,1.4132713079452517,,
l1_l2_joint,37,62.0,0.808385801993129,0.4710076960076959,0.9425523539623584,1.3971469402313232,0.9425523539623584,1.3971469402313232,,
l1_l2_joint,37,63.0,0.8140585646879505,0.4835076960076961,0.9218143532485435,1.398772358894348,0.9218143532485435,1.398772358894348,,
l1_l2_joint,37,64.0,0.8199050113293024,0.4779521404521404,0.9070494940276812,1.386445164680481,0.9070494940276812,1.386445164680481,,
l1_l2_joint,37,65.0,0.8254397724417074,0.5196188071188071,0.8924177333122687,1.35835862159729,0.8924177333122687,1.35835862159729,,
l1_l2_joint,37,66.0,0.8243197978072611,0.5057299182299183,0.8729585844144969,1.368153691291809,0.8729585844144969,1.368153691291809,,
l1_l2_joint,37,67.0,0.8457401082041714,0.4967652717652718,0.8617203791662666,1.354004979133606,0.8617203791662666,1.354004979133606,,
l1_l2_joint,37,68.0,0.8392450054686383,0.5074134199134199,0.8491144971264825,1.3478976488113403,0.8491144971264825,1.3478976488113403,,
l1_l2_joint,37,69.0,0.8440632478938483,0.4577140452140452,0.8355709119425788,1.3513312339782717,0.8355709119425788,1.3513312339782717,,
l1_l2_joint,37,70.0,0.8551413584505473,0.5149891774891775,0.8263456934290375,1.334279179573059,0.8263456934290375,1.334279179573059,,
l1_l2_joint,37,71.0,0.860453595276149,0.5007696007696008,0.8097875589142568,1.3322542905807495,0.8097875589142568,1.3322542905807495,,
l1_l2_joint,37,72.0,0.8556970174313357,0.5004689754689754,0.7942082353590277,1.302847146987915,0.7942082353590277,1.302847146987915,,
l1_l2_joint,37,73.0,0.8621689864689279,0.5338383838383838,0.7753321733614253,1.3195017576217651,0.7753321733614253,1.3195017576217651,,
l1_l2_joint,37,74.0,0.8689738931039291,0.501400913900914,0.7586507995239429,1.308239221572876,0.7586507995239429,1.308239221572876,,
l1_l2_joint,37,75.0,0.8695721309589636,0.4868807118807119,0.7463521281331008,1.3065177202224731,0.7463521281331008,1.3065177202224731,,
l1_l2_joint,37,76.0,0.8796351485462598,0.5080447330447331,0.7366612319691866,1.287299394607544,0.7366612319691866,1.287299394607544,,
l1_l2_joint,37,77.0,0.8814305836654586,0.4938251563251564,0.7291123153010252,1.2863707542419434,0.7291123153010252,1.2863707542419434,,
l1_l2_joint,37,78.0,0.8855265983391168,0.4822510822510822,0.7176946035350662,1.2722370624542236,0.7176946035350662,1.2722370624542236,,
l1_l2_joint,37,79.0,0.8796350800352775,0.5149891774891775,0.6995355573045202,1.2936437129974363,0.6995355573045202,1.2936437129974363,,
l1_l2_joint,37,80.0,0.8869576623252122,0.5007696007696008,0.682848884706448,1.2541372776031494,0.682848884706448,1.2541372776031494,,
l1_l2_joint,37,81.0,0.8915836826543417,0.5017316017316017,0.674869144434773,1.2641578912734983,0.674869144434773,1.2641578912734983,,
l1_l2_joint,37,82.0,0.8961682366689273,0.4868807118807119,0.6663773484566536,1.2528518438339231,0.6663773484566536,1.2528518438339231,,
l1_l2_joint,37,83.0,0.8957780725535042,0.5237914862914862,0.6508067781666675,1.2417117357254028,0.6508067781666675,1.2417117357254028,,
l1_l2_joint,37,84.0,0.8998647829512579,0.4828823953823953,0.6383326086448105,1.2695432901382446,0.6383326086448105,1.2695432901382446,,
l1_l2_joint,37,85.0,0.8997543155798766,0.5086399711399711,0.6314100670322084,1.2401186227798462,0.6314100670322084,1.2401186227798462,,
l1_l2_joint,37,86.0,0.9060126225364818,0.4699194324194324,0.6192235940499888,1.2474583387374878,0.6192235940499888,1.2474583387374878,,
l1_l2_joint,37,87.0,0.9076930598680923,0.5295093795093795,0.6027501592742802,1.2452701330184937,0.6027501592742802,1.2452701330184937,,
l1_l2_joint,37,88.0,0.913395693393702,0.4996813371813371,0.5963559534381466,1.2449406385421753,0.5963559534381466,1.2449406385421753,,
l1_l2_joint,37,89.0,0.9152552612949364,0.4904220779220778,0.5840021090745515,1.235083818435669,0.5840021090745515,1.235083818435669,,
l1_l2_joint,37,90.0,0.9185031594570502,0.4967712842712841,0.5777115657694779,1.2390161752700806,0.5777115657694779,1.2390161752700806,,
l1_l2_joint,37,91.0,0.92025766774319,0.5056998556998556,0.5639297776501273,1.2237613201141355,0.5639297776501273,1.2237613201141355,,
l1_l2_joint,37,92.0,0.9205248329063044,0.500012025012025,0.5569617360471243,1.231765627861023,0.5569617360471243,1.231765627861023,,
l1_l2_joint,37,93.0,0.9302090657888352,0.5033850408850409,0.5460426585809705,1.2152607440948486,0.5460426585809705,1.2152607440948486,,
l1_l2_joint,37,94.0,0.9189245744617986,0.5083453583453584,0.5408368332250598,1.2267248630523682,0.5408368332250598,1.2267248630523682,,
l1_l2_joint,37,95.0,0.9321261038640772,0.5010702260702261,0.5350234505436712,1.2255703210830688,0.5350234505436712,1.2255703210830688,,
l1_l2_joint,37,96.0,0.9386129957368832,0.5390993265993266,0.5254484034446348,1.221275806427002,0.5254484034446348,1.221275806427002,,
l1_l2_joint,37,97.0,0.9389732758888298,0.5142316017316017,0.5167895657573017,1.2186990976333618,0.5167895657573017,1.2186990976333618,,
l1_l2_joint,37,98.0,0.9375189952436038,0.5056036556036556,0.5033592458128313,1.2433557510375977,0.5033592458128313,1.2433557510375977,,
l1_l2_joint,37,99.0,0.938887772206628,0.5281505531505531,0.5004042847123696,1.2190417051315308,0.5004042847123696,1.2190417051315308,,
l1_l2_joint,37,100.0,0.9437583101654012,0.5252104377104377,0.4929793495524566,1.2229138612747192,0.4929793495524566,1.2229138612747192,,
l2_main_l1_aux,11,1.0,0.1005001176969375,0.0535714285714285,2.738552468984345,2.728294134140014,2.48988924789757,2.479839324951172,2.4866317340305875,2.4845473766326904
l2_main_l1_aux,11,2.0,0.105792714884696,0.0347222222222222,2.716203616941652,2.7168400287628174,2.467644274132182,2.468419075012207,2.4855934363018832,2.4842090606689453
l2_main_l1_aux,11,3.0,0.1078616352201257,0.1051587301587301,2.7002100452088245,2.7020297050476074,2.4517530250056887,2.453657627105713,2.4845701129834543,2.4837210178375244
l2_main_l1_aux,11,4.0,0.1159670819222706,0.117063492063492,2.686166725962995,2.6842269897460938,2.437805172908737,2.435936689376831,2.483615720538797,2.4829018115997314
l2_main_l1_aux,11,5.0,0.1191971053055958,0.1309523809523809,2.66939810795546,2.668696880340576,2.4211760720369533,2.420527219772339,2.482220678444368,2.481697559356689
l2_main_l1_aux,11,6.0,0.1261670720672293,0.1378968253968254,2.6558356941669614,2.6534416675567627,2.407740880618202,2.405393600463867,2.48094830127263,2.480480432510376
l2_main_l1_aux,11,7.0,0.1460538062857245,0.1567460317460317,2.638728172151234,2.6410841941833496,2.3907978354140527,2.3931427001953125,2.479303561471621,2.479414463043213
l2_main_l1_aux,11,8.0,0.1629123550860972,0.121031746031746,2.623411594692893,2.623687982559204,2.3756483520369933,2.3758983612060547,2.477633008448064,2.477896213531494
l2_main_l1_aux,11,9.0,0.1727226567399523,0.1517857142857142,2.605755219976586,2.6069655418396,2.3581664804337152,2.359316110610962,2.4758875731141554,2.4764950275421143
l2_main_l1_aux,11,10.0,0.1784386030926911,0.1601190476190476,2.584576322371701,2.5919768810272217,2.3372366887977325,2.344489812850952,2.473396590162267,2.4748706817626958
l2_main_l1_aux,11,11.0,0.2051036907129674,0.1999338624338624,2.56272238790476,2.577047348022461,2.3156427048569905,2.32977032661438,2.4707966930074248,2.472770929336548
l2_main_l1_aux,11,12.0,0.2371294840437922,0.2272486772486772,2.541950357144958,2.5611438751220703,2.295160854950214,2.314065933227539,2.4678950785769858,2.4707798957824707
l2_main_l1_aux,11,13.0,0.2423273002825814,0.2562830687830688,2.517955942531461,2.537944793701172,2.2714869266122637,2.291105031967163,2.464690090662025,2.468398332595825
l2_main_l1_aux,11,14.0,0.2662933147510469,0.2629329004329004,2.49101662307516,2.506838321685791,2.244913895651313,2.26027512550354,2.461026821612491,2.465632677078247
