model_kind,history_ms,layer,state,phase,bias_mode,full_test_ba_mean,full_test_ba_std,full_test_ba_count,trunc_shared_test_ba_mean,trunc_shared_test_ba_std,trunc_shared_test_ba_count,trunc_retrained_test_ba_mean,trunc_retrained_test_ba_std,trunc_retrained_test_ba_count,context_drop_shared_pp_mean,context_drop_shared_pp_std,context_drop_shared_pp_count,information_loss_retrained_pp_mean,information_loss_retrained_pp_std,information_loss_retrained_pp_count,geometry_shift_pp_mean,geometry_shift_pp_std,geometry_shift_pp_count
a2,500,L1,pre_reset,1.0,affine,0.3026764901764902,0.042053468144193855,3,0.2742056554556554,0.0234669184460336,3,0.28795116920116914,0.04010314357015981,3,2.847083472083471,3.027840765920182,3,1.4725320975321006,3.889162048168951,3,1.3745513745513716,5.023510457256865,3
a2,500,L2,spike50,0.25,no_bias,0.22131803381803375,0.03283985289647216,3,0.22131803381803375,0.03283985289647216,3,0.21177826802826802,0.016457417691630435,3,0.0,0.0,3,0.953976578976576,1.722299893172697,3,-0.953976578976576,1.722299893172697,3
a2,500,L2,spike50,0.25,affine,0.2772523772523772,0.03327324725017376,3,0.27472712472712474,0.028986426645764635,3,0.2730156417656417,0.02600094619323144,3,0.2525252525252523,0.4373865675678979,3,0.4236735486735513,3.549096314438619,3,-0.171148296148299,3.19402627506257,3
a2,500,L2,spike50,0.5,no_bias,0.4011116198616198,0.013756372978342557,3,0.3661225348725348,0.011845640395168618,3,0.34317187442187436,0.047725407060172274,3,3.4989084989085004,2.308073193998549,3,5.793974543974542,5.276839391587432,3,-2.295066045066043,3.727895503828484,3
a2,500,L2,spike50,0.5,affine,0.39511715136715136,0.014807874890067406,3,0.3607436544936544,0.02402397863195713,3,0.35359085359085357,0.06914181132088476,3,3.437349687349689,3.7454846069689247,3,4.152629777629774,8.394926771170192,3,-0.715280090280085,5.011802883016488,3
a2,500,L2,spike50,0.75,no_bias,0.48248418248418234,0.026902204997402868,3,0.4256155881155881,0.029542300524790177,3,0.4701222388722388,0.0372724611033909,3,5.686859436859426,3.486496314797908,3,1.23619436119435,1.3462348259902706,3,4.450665075665076,3.4341839217466577,3
a2,500,L2,spike50,0.75,affine,0.4736758611758611,0.02107100381916159,3,0.420279489029489,0.02126990374167607,3,0.4666372978872979,0.04003949649642222,3,5.339637214637212,3.0301180819160205,3,0.7038563288563227,2.196228761094388,3,4.63578088578089,3.816904016519737,3
a2,500,L2,spike50,1.0,no_bias,0.445409914159914,0.02331328745035268,3,0.32615694490694486,0.009038410040391359,3,0.3178902116402116,0.06546250143639877,3,11.92529692529692,3.2010049471070032,3,12.751970251970247,5.382130352714811,3,-0.8266733266733292,7.327389754316494,3
a2,500,L2,spike50,1.0,affine,0.4411974599474599,0.03162456030895642,3,0.3069918507418507,0.05554072618145433,3,0.34064916564916564,0.05316864432769353,3,13.420560920560916,3.869996649470896,3,10.054829429829427,3.4271586812192285,3,3.3657314907314912,7.026162362934027,3
a2,500,L2,syn_current,0.25,no_bias,0.23657777407777403,0.033486763159350785,3,0.23657777407777403,0.033486763159350785,3,0.2390024327524327,0.02700122410561263,3,0.0,0.0,3,-0.24246586746586773,2.2579626030074205,3,0.24246586746586773,2.2579626030074205,3
a2,500,L2,syn_current,0.25,affine,0.27823403448403444,0.019627569644674325,3,0.27823403448403444,0.019627569644674325,3,0.25941535316535314,0.024793687884377996,3,0.0,0.0,3,1.8818681318681334,1.591670370640557,3,-1.8818681318681334,1.591670370640557,3
a2,500,L2,syn_current,0.5,no_bias,0.40478965478965473,0.013977913976568333,3,0.3900409775409775,0.03869714448149172,3,0.4216394716394716,0.018931100824557415,3,1.4748677248677218,3.856284656440626,3,-1.6849816849816843,1.6448939375076521,3,3.159849409849406,5.405439776592484,3
a2,500,L2,syn_current,0.5,affine,0.42302766677766673,0.007364621089813278,3,0.3905955155955156,0.018340272913933527,3,0.4075274262774262,0.04180769288314782,3,3.2432151182151188,2.5234742897426417,3,1.5500240500240514,4.544911957215462,3,1.693191068191067,4.53517153918062,3
a2,500,L2,syn_current,0.75,no_bias,0.5308584933584933,0.031293920904853056,3,0.4616742054242054,0.06633845380083571,3,0.5149394586894586,0.0428260969279212,3,6.918428793428788,3.7069594784775375,3,1.5919034669034697,3.9649492463056415,3,5.326525326525318,4.870479376665905,3
a2,500,L2,syn_current,0.75,affine,0.5394677082177082,0.04292634047646784,3,0.47623510748510745,0.035044570678422406,3,0.5035841473341472,0.021171709725803015,3,6.3232600732600766,2.086440261449038,3,3.5883560883560928,2.52442957615246,3,2.734903984903984,2.8123991204432754,3
a2,500,L2,syn_current,1.0,no_bias,0.5105091667591668,0.05289869709636702,3,0.2588159525659525,0.06253334468219353,3,0.3377065064565064,0.051685932252048976,3,25.16932141932142,5.452632308822212,3,17.28026603026603,7.679603588154484,3,7.889055389055389,3.9353561405808746,3
a2,500,L2,syn_current,1.0,affine,0.499898481148481,0.07667276669399248,3,0.2707417582417582,0.05201162444722069,3,0.33930143930143924,0.02745411575828218,3,22.91567229067228,2.5247597200892753,3,16.059704184704177,7.1026741249942775,3,6.855968105968103,4.647047820630749,3
a2,500,L2,pre_reset,0.25,no_bias,0.2126207126207126,0.018088852502444297,3,0.2126207126207126,0.018088852502444297,3,0.21802618677618676,0.009975449459676515,3,0.0,0.0,3,-0.5405474155474155,1.079898908901258,3,0.5405474155474155,1.079898908901258,3
a2,500,L2,pre_reset,0.25,affine,0.27549765049765046,0.031161690201388405,3,0.27549765049765046,0.031161690201388405,3,0.28059163059163056,0.021708903508889883,3,0.0,0.0,3,-0.5093980093980098,2.2858938832293196,3,0.5093980093980098,2.2858938832293196,3
a2,500,L2,pre_reset,0.5,no_bias,0.4134192196692197,0.019405412311304007,3,0.38504319754319755,0.027682243535103575,3,0.3841757779257779,0.010665546394860786,3,2.837602212602216,1.4229249473000003,3,2.924344174344179,0.8885121687646673,3,-0.0867419617419632,1.9952518001980075,3
a2,500,L2,pre_reset,0.5,affine,0.4404426591926591,0.007855604161463121,3,0.3960703648203648,0.013709914503096995,3,0.3988011988011988,0.02662071478966337,3,4.43722943722944,0.6607962939644176,3,4.164146039146039,2.4151910243391725,3,0.2730833980834015,1.984224737902777,3
a2,500,L2,pre_reset,0.75,no_bias,0.5283656158656158,0.045173649044578566,3,0.46197043697043694,0.06829371657683642,3,0.5168724793724794,0.013703597243939932,3,6.6395178895178875,2.5455502729131694,3,1.149313649313647,3.8349045065348304,3,5.49020424020424,5.86916570580877,3
a2,500,L2,pre_reset,0.75,affine,0.5169117919117919,0.054560999718595744,3,0.44907361157361153,0.06581305028334328,3,0.5172656047656047,0.015994631682237907,3,6.783818033818034,2.7530388385002524,3,-0.03538128538127724,5.722566021150793,3,6.819199319199311,6.1404838756596165,3
a2,500,L2,pre_reset,1.0,no_bias,0.49238215488215475,0.024811406008751785,3,0.2774322899322899,0.012596488085840992,3,0.34013278388278384,0.08144191815936366,3,21.494986494986488,2.507369286492596,3,15.224937099937096,8.870760213016855,3,6.270049395049397,9.400273012786574,3
a2,500,L2,pre_reset,1.0,affine,0.4988756613756613,0.03224274808748384,3,0.2935571373071373,0.038729350219676585,3,0.3206402393902393,0.04873793107087894,3,20.5318524068524,7.088974874634772,3,17.823542198542196,5.762328943792777,3,2.708310208310205,6.597670554484433,3
a2,750,L1,spike50,0.25,no_bias,0.22536306286306282,0.019500890157015116,3,0.22536306286306282,0.019500890157015116,3,0.22536306286306282,0.019500890157015116,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,750,L1,spike50,0.25,affine,0.2403598716098716,0.043181849502979555,3,0.2403598716098716,0.043181849502979555,3,0.2403598716098716,0.043181849502979555,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,750,L1,spike50,0.5,no_bias,0.3647609335109334,0.012177653577246126,3,0.36699758574758573,0.011064893148802544,3,0.3551830114330114,0.02773421376706789,3,-0.2236652236652259,0.3873995312744281,3,0.9577922077922038,1.6622069556523298,3,-1.1814574314574295,1.666933108703908,3
a2,750,L1,spike50,0.5,affine,0.36297290672290666,0.015229297528666256,3,0.36124130499130497,0.01601897248880723,3,0.3669862544862545,0.030844599634915138,3,0.17316017316017138,0.367487594076832,3,-0.40133477633477926,2.4792607911438096,3,0.5744949494949506,2.837622787158858,3
a2,750,L1,spike50,0.75,no_bias,0.42209827209827205,0.015638170661921812,3,0.40963203463203457,0.03348883670612255,3,0.4221651034151033,0.08596069372557254,3,1.2466237466237466,2.100949773436306,3,-0.006683131683128766,7.1553717358299975,3,1.2533068783068757,5.290871387341322,3
a2,750,L1,spike50,0.75,affine,0.4410520035520035,0.0687946244078065,3,0.42967333592333584,0.06445476150853434,3,0.44512825137825135,0.04280599274880745,3,1.1378667628667645,2.3452162754091512,3,-0.40762478262478297,10.134568183993673,3,1.5454915454915472,8.825485925446939,3
a2,750,L1,spike50,1.0,no_bias,0.27467994967994963,0.02964666641698376,3,0.2546490546490546,0.022159800083942385,3,0.2472416472416472,0.01813243009679027,3,2.003089503089504,4.1648800253572515,3,2.7438302438302453,4.775374868483977,3,-0.7407407407407408,2.3356679309091968,3
a2,750,L1,spike50,1.0,affine,0.2917728105228105,0.04954944654778492,3,0.2613546176046176,0.02454112751999573,3,0.24957172457172452,0.0188009014636884,3,3.041819291819291,5.909286090445532,3,4.220108595108595,6.36850237440938,3,-1.1782893032893047,3.8985816550835053,3
a2,750,L1,syn_current,0.25,no_bias,0.19733460983460982,0.008546459497777298,3,0.19733460983460982,0.008546459497777298,3,0.19733460983460982,0.008546459497777298,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,750,L1,syn_current,0.25,affine,0.23327089577089574,0.005139422573623529,3,0.23327089577089574,0.005139422573623529,3,0.23327089577089574,0.005139422573623529,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,750,L1,syn_current,0.5,no_bias,0.5237574925074925,0.009832751394733245,3,0.5217733655233655,0.01129859029139979,3,0.5081730769230769,0.023699321904556248,3,0.1984126984126977,0.34366087451763316,3,1.5584415584415607,1.9684868702074703,3,-1.360028860028863,1.6263643442000753,3
a2,750,L1,syn_current,0.5,affine,0.5345272782772782,0.026485871566670923,3,0.5285748973248973,0.023457437051035455,3,0.50251369001369,0.034747595088028146,3,0.5952380952380931,0.5952380952380931,3,3.2013588263588226,5.349469197120018,3,-2.6061207311207295,4.794190971093127,3
a2,750,L1,syn_current,0.75,no_bias,0.5078937266437266,0.04797713494211761,3,0.5041359103859103,0.04216248942132977,3,0.47582741332741324,0.04352919839421612,3,0.3757816257816275,0.7956126818213841,3,3.206631331631332,3.7987738154142234,3,-2.8308497058497046,3.0621089790989853,3
a2,750,L1,syn_current,0.75,affine,0.5241124616124616,0.049817549133921134,3,0.5156348281348281,0.05798327971928474,3,0.5418192918192918,0.019503053345173247,3,0.8477633477633436,0.9982751877360596,3,-1.7706830206830226,3.0984961328509497,3,2.618446368446366,3.9881920461532183,3
a2,750,L1,syn_current,1.0,no_bias,0.3397431272431272,0.006874787295337605,3,0.33610556110556106,0.02398340867406155,3,0.3153818403818403,0.01212438655203098,3,0.36375661375661245,1.711814947249175,3,2.4361286861286895,1.8500979626169367,3,-2.0723720723720773,3.5355068405865677,3
a2,750,L1,syn_current,1.0,affine,0.35378602878602866,0.020539396526262448,3,0.3540168165168165,0.028996357973346057,3,0.3229455729455729,0.01474166272826108,3,-0.02307877307877367,0.8460352751579524,3,3.0840455840455827,0.6230870840467634,3,-3.107124357124356,1.4473911199369067,3
a2,750,L1,pre_reset,0.25,no_bias,0.22443297443297436,0.020536441471655096,3,0.22443297443297436,0.020536441471655096,3,0.22443297443297436,0.020536441471655096,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,750,L1,pre_reset,0.25,affine,0.2647838272838272,0.0345720922544691,3,0.2647838272838272,0.0345720922544691,3,0.2647838272838272,0.0345720922544691,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,750,L1,pre_reset,0.5,no_bias,0.5239572927072927,0.04800138293500746,3,0.5287191974691975,0.040772460687398294,3,0.5062812187812187,0.00922709091533042,3,-0.4761904761904782,0.8247860988423259,3,1.767607392607397,4.373992316759989,3,-2.2437978687978752,3.7438864585894644,3
a2,750,L1,pre_reset,0.5,affine,0.5259985384985385,0.04248325744018239,3,0.5212366337366338,0.04489128766198168,3,0.4867593055093054,0.015667242670836794,3,0.47619047619047633,0.4292322946980932,3,3.9239232989233006,2.8936295505052496,3,-3.4477328227328243,3.0595550883000278,3
a2,750,L1,pre_reset,0.75,no_bias,0.5620696433196433,0.01924093092384572,3,0.5482889795389795,0.012126216923564914,3,0.5499333999333998,0.011579092356752821,3,1.3780663780663744,1.3908645830563076,3,1.213624338624342,1.2181698839196096,3,0.16444203944203276,0.1951411855503973,3
a2,750,L1,pre_reset,0.75,affine,0.5696454008954008,0.00938710139749526,3,0.5506939819439819,0.005087505965204752,3,0.546861703111703,0.022006847296720936,3,1.895141895141894,0.7844896566292979,3,2.2783697783697745,1.2798099521848276,3,-0.38322788322788054,1.8997587066812178,3
a2,750,L1,pre_reset,1.0,no_bias,0.2913135475635475,0.03667804332747482,3,0.28425347800347794,0.029864354503804025,3,0.28559126059126055,0.0015916374188923892,3,0.7060069560069567,1.0334683382872618,3,0.5722286972286974,3.5193176795341827,3,0.13377825877825908,2.856092133230637,3
a2,750,L1,pre_reset,1.0,affine,0.3026764901764902,0.042053468144193855,3,0.28773841898841895,0.027435856461272026,3,0.3052558552558552,0.007059930645711903,3,1.4938071188071225,1.4801419338240112,3,-0.25793650793650347,4.863040056798983,3,1.7517436267436253,3.418597290877384,3
a2,750,L2,spike50,0.25,no_bias,0.22131803381803375,0.03283985289647216,3,0.22131803381803375,0.03283985289647216,3,0.22345478595478588,0.03040848593491305,3,0.0,0.0,3,-0.21367521367521478,0.3700963264036081,3,0.21367521367521478,0.3700963264036081,3
a2,750,L2,spike50,0.25,affine,0.2772523772523772,0.03327324725017376,3,0.2772523772523772,0.03327324725017376,3,0.2772523772523772,0.03327324725017376,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,750,L2,spike50,0.5,no_bias,0.4011116198616198,0.013756372978342557,3,0.3966022403522403,0.01626085085594543,3,0.3992223054723054,0.022233290509271864,3,0.45093795093795186,0.3988698482593085,3,0.18893143893143885,2.0846632068284365,3,0.26200651200651287,2.4639790332768112,3
a2,750,L2,spike50,0.5,affine,0.39511715136715136,0.014807874890067406,3,0.3798934861434861,0.022327253779081343,3,0.39319476819476823,0.019578525959620775,3,1.5223665223665215,1.2596181441633034,3,0.19223831723831722,0.5264300901179672,3,1.3301282051282042,1.4483690733377566,3
a2,750,L2,spike50,0.75,no_bias,0.48248418248418234,0.026902204997402868,3,0.4985886798386798,0.003907208608577415,3,0.49241822991822987,0.023187904095795527,3,-1.6104497354497465,3.050924252855586,3,-0.993404743404754,3.0958631714793396,3,-0.6170449920449924,2.5788027229867874,3
a2,750,L2,spike50,0.75,affine,0.4736758611758611,0.02107100381916159,3,0.4888461075961075,0.014709501749064692,3,0.4900456025456024,0.024618636726211847,3,-1.5170246420246445,2.4184168776727493,3,-1.636974136974138,3.270622550638156,3,0.11994949494949325,3.927916927076159,3
a2,750,L2,spike50,1.0,no_bias,0.445409914159914,0.02331328745035268,3,0.40554815554815554,0.026674833224713805,3,0.3851005476005475,0.013482228294465862,3,3.986175861175854,1.4170945790140612,3,6.030936655936654,2.0813278817704406,3,-2.044760794760801,1.6495287297280599,3
a2,750,L2,spike50,1.0,affine,0.4411974599474599,0.03162456030895642,3,0.38966750841750836,0.05347558728619318,3,0.38726273726273713,0.009966704072298563,3,5.1529951529951505,3.0901361642336576,3,5.393472268472272,3.6016483202273677,3,-0.24047711547712058,5.2227225901465495,3
a2,750,L2,syn_current,0.25,no_bias,0.23657777407777403,0.033486763159350785,3,0.23657777407777403,0.033486763159350785,3,0.2391030266030266,0.029881613963425917,3,0.0,0.0,3,-0.2525252525252523,0.4373865675678979,3,0.2525252525252523,0.4373865675678979,3
a2,750,L2,syn_current,0.25,affine,0.27823403448403444,0.019627569644674325,3,0.27823403448403444,0.019627569644674325,3,0.2802181614681614,0.01705134132264633,3,0.0,0.0,3,-0.1984126984126977,0.34366087451763316,3,0.1984126984126977,0.34366087451763316,3
a2,750,L2,syn_current,0.5,no_bias,0.40478965478965473,0.013977913976568333,3,0.399089799089799,0.013786432693680958,3,0.4144216894216894,0.007742316020826529,3,0.5699855699855686,0.5577881901078292,3,-0.9632034632034641,0.7049231762221048,3,1.5331890331890328,0.6110478764110451,3
a2,750,L2,syn_current,0.5,affine,0.42302766677766673,0.007364621089813278,3,0.4168227605727605,0.01267116969792153,3,0.4331252081252081,0.007459658170615847,3,0.6204906204906194,0.6334944792272136,3,-1.0097541347541374,1.381896659192341,3,1.6302447552447568,1.7372362970417452,3
a2,750,L2,syn_current,0.75,no_bias,0.5308584933584933,0.031293920904853056,3,0.5239170551670551,0.034240961415442035,3,0.5234540922040921,0.03617150817265041,3,0.6941438191438202,0.3134201507920124,3,0.7404401154401201,0.5303903137292464,3,-0.04629629629629983,0.21893376362131384,3
a2,750,L2,syn_current,0.75,affine,0.5394677082177082,0.04292634047646784,3,0.5259839697339698,0.029563604966939237,3,0.5148441835941836,0.04797657269303065,3,1.348373848373848,1.887032656634724,3,2.4623524623524684,4.1032570300451,3,-1.1139786139786205,2.7635973298424052,3
a2,750,L2,syn_current,1.0,no_bias,0.5105091667591668,0.05289869709636702,3,0.4024991212491212,0.04366008024668097,3,0.4323822011322011,0.011167807344071048,3,10.801004551004553,4.0997742652884535,3,7.812696562696565,4.305570709085053,3,2.9883079883079886,4.203559112095644,3
a2,750,L2,syn_current,1.0,affine,0.499898481148481,0.07667276669399248,3,0.40585988085988084,0.03790112022878307,3,0.43836765086765084,0.017520395998074298,3,9.403860028860024,3.8771713506609284,3,6.153083028083024,5.918439301924224,3,3.250777000776998,2.04243480206507,3
a2,750,L2,pre_reset,0.25,no_bias,0.2126207126207126,0.018088852502444297,3,0.2126207126207126,0.018088852502444297,3,0.2106365856365856,0.021068081725304215,3,0.0,0.0,3,0.19841269841269862,0.3436608745176348,3,-0.19841269841269862,0.3436608745176348,3
a2,750,L2,pre_reset,0.25,affine,0.27549765049765046,0.031161690201388405,3,0.27549765049765046,0.031161690201388405,3,0.27549765049765046,0.031161690201388405,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,750,L2,pre_reset,0.5,no_bias,0.4134192196692197,0.019405412311304007,3,0.40468906093906093,0.011001675765665728,3,0.41143509268509265,0.009682858641156953,3,0.8730158730158756,0.8935182737458518,3,0.1984126984126997,1.9452942642257285,3,0.6746031746031759,1.1005665203848962,3
a2,750,L2,pre_reset,0.5,affine,0.4404426591926591,0.007855604161463121,3,0.44188566063566054,0.004382010856504071,3,0.421297915047915,0.014073890593772235,3,-0.14430014430014312,0.420873703013053,3,1.9144744144744152,2.1911550539592417,3,-2.0587745587745583,1.8281758087042606,3
a2,750,L2,pre_reset,0.75,no_bias,0.5283656158656158,0.045173649044578566,3,0.49916588041588034,0.052327559456631506,3,0.5114915177415177,0.05609589124974976,3,2.9199735449735456,2.37238731699582,3,1.687409812409807,3.7234825591707112,3,1.2325637325637386,6.095563944533026,3
a2,750,L2,pre_reset,0.75,affine,0.5169117919117919,0.054560999718595744,3,0.4856377418877418,0.04329194159231779,3,0.4837271524771525,0.06052634769047321,3,3.1274050024050077,3.123800044752233,3,3.3184639434639434,3.0137523740216503,3,-0.19105894105893595,5.74074487388721,3
a2,750,L2,pre_reset,1.0,no_bias,0.49238215488215475,0.024811406008751785,3,0.4170854608354608,0.01847142603261002,3,0.4305409867909867,0.029697294477884523,3,7.529669404669408,2.4951707075816874,3,6.184116809116806,5.25306756468969,3,1.3455525955526015,4.575206836082034,3
a2,750,L2,pre_reset,1.0,affine,0.4988756613756613,0.03224274808748384,3,0.42197825322825316,0.01613940194968727,3,0.43110315610315614,0.020684419766823763,3,7.689740814740812,4.576841162994603,3,6.77725052725052,4.454853068706117,3,0.912490287490292,2.9800989632727397,3
a2,1000,L1,spike50,0.25,no_bias,0.22536306286306282,0.019500890157015116,3,0.22536306286306282,0.019500890157015116,3,0.22536306286306282,0.019500890157015116,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,1000,L1,spike50,0.25,affine,0.2403598716098716,0.043181849502979555,3,0.2403598716098716,0.043181849502979555,3,0.2403598716098716,0.043181849502979555,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,1000,L1,spike50,0.5,no_bias,0.3647609335109334,0.012177653577246126,3,0.3647609335109334,0.012177653577246126,3,0.3750198875198875,0.01937722335687188,3,0.0,0.0,3,-1.0258954008954047,2.311633315165968,3,1.0258954008954047,2.311633315165968,3
a2,1000,L1,spike50,0.5,affine,0.36297290672290666,0.015229297528666256,3,0.36297290672290666,0.015229297528666256,3,0.345537333037333,0.011948284061551892,3,0.0,0.0,3,1.7435573685573635,2.658835602557024,3,-1.7435573685573635,2.658835602557024,3
a2,1000,L1,spike50,0.75,no_bias,0.42209827209827205,0.015638170661921812,3,0.4115162615162615,0.022469527548846333,3,0.44211251711251703,0.04018063798545206,3,1.0582010582010581,0.7403568071531784,3,-2.0014245014245,3.648159518441631,3,3.0596255596255584,3.3475082120958506,3
a2,1000,L1,spike50,0.75,affine,0.4410520035520035,0.0687946244078065,3,0.4399276649276649,0.060665109731755706,3,0.47574416324416324,0.03690072882050565,3,0.11243386243386204,0.8262961878809892,3,-3.469215969215972,8.940841382956615,3,3.581649831649834,8.137237263269073,3
a2,1000,L1,spike50,1.0,no_bias,0.27467994967994963,0.02964666641698376,3,0.269531857031857,0.012765237572191425,3,0.27138879638879637,0.015609770122378751,3,0.5148092648092638,2.1360245221640155,3,0.32911532911532876,3.7736421027793807,3,0.1856939356939349,2.7308541968936684,3
a2,1000,L1,spike50,1.0,affine,0.2917728105228105,0.04954944654778492,3,0.2789661727161727,0.02483745605439103,3,0.27299136049136047,0.017264695673231262,3,1.2806637806637795,2.485856175141057,3,1.8781450031450015,3.8245570741155372,3,-0.597481222481222,1.7698322970245581,3
a2,1000,L1,syn_current,0.25,no_bias,0.19733460983460982,0.008546459497777298,3,0.19733460983460982,0.008546459497777298,3,0.19733460983460982,0.008546459497777298,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,1000,L1,syn_current,0.25,affine,0.23327089577089574,0.005139422573623529,3,0.23327089577089574,0.005139422573623529,3,0.23327089577089574,0.005139422573623529,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,1000,L1,syn_current,0.5,no_bias,0.5237574925074925,0.009832751394733245,3,0.5237574925074925,0.009832751394733245,3,0.524013024013024,0.009714029659161193,3,0.0,0.0,3,-0.025553150553148066,0.043480646011940155,3,0.025553150553148066,0.043480646011940155,3
a2,1000,L1,syn_current,0.5,affine,0.5305590243090242,0.02662272069223784,3,0.5305590243090242,0.02662272069223784,3,0.5285748973248973,0.029387977625300554,3,0.0,0.0,3,0.1984126984126977,0.34366087451763316,3,-0.1984126984126977,0.34366087451763316,3
a2,1000,L1,syn_current,0.75,no_bias,0.5078937266437266,0.04797713494211761,3,0.5078937266437266,0.04797713494211761,3,0.5084348521848522,0.04707011064319727,3,0.0,0.0,3,-0.05411255411255273,0.09372569305026154,3,0.05411255411255273,0.09372569305026154,3
a2,1000,L1,syn_current,0.75,affine,0.5241124616124616,0.049817549133921134,3,0.5241124616124616,0.049817549133921134,3,0.5433825433825433,0.02213886441227685,3,0.0,0.0,3,-1.927008177008177,3.337676069178843,3,1.927008177008177,3.337676069178843,3
a2,1000,L1,syn_current,1.0,no_bias,0.3397431272431272,0.006874787295337605,3,0.3442525067525067,0.0045996142562352155,3,0.33602739852739844,0.0260079264934851,3,-0.45093795093795,0.2499351814673781,3,0.3715728715728727,2.1722354637942325,3,-0.8225108225108227,2.3728956564118486,3
a2,1000,L1,syn_current,1.0,affine,0.35378602878602866,0.020539396526262448,3,0.3498177748177748,0.02017923910436803,3,0.34051642801642795,0.007822390615765956,3,0.39682539682539725,0.3436608745176348,3,1.3269600769600765,1.5025321031028702,3,-0.9301346801346791,1.3694247203722267,3
a2,1000,L1,pre_reset,0.25,no_bias,0.22443297443297436,0.020536441471655096,3,0.22443297443297436,0.020536441471655096,3,0.22443297443297436,0.020536441471655096,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,1000,L1,pre_reset,0.25,affine,0.2647838272838272,0.0345720922544691,3,0.2647838272838272,0.0345720922544691,3,0.2647838272838272,0.0345720922544691,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,1000,L1,pre_reset,0.5,no_bias,0.5239572927072927,0.04800138293500746,3,0.5239572927072927,0.04800138293500746,3,0.5293151293151294,0.023965113377956915,3,0.0,0.0,3,-0.5357836607836637,2.771680814077851,3,0.5357836607836637,2.771680814077851,3
a2,1000,L1,pre_reset,0.5,affine,0.5259985384985385,0.04248325744018239,3,0.5259985384985385,0.04248325744018239,3,0.5014254264254264,0.04109979440243132,3,0.0,0.0,3,2.457311207311206,3.1579085647499032,3,-2.457311207311206,3.1579085647499032,3
a2,1000,L1,pre_reset,0.75,no_bias,0.5620696433196433,0.01924093092384572,3,0.557848864098864,0.017838335736951347,3,0.5467587967587968,0.010104832511104944,3,0.4220779220779199,0.7310604057920645,3,1.531084656084647,1.4395635491273564,3,-1.1090067340067271,0.9631681362679562,3
a2,1000,L1,pre_reset,0.75,affine,0.5696454008954008,0.00938710139749526,3,0.5648053335553335,0.0065972596745858345,3,0.555281524031524,0.00928285156719404,3,0.48400673400673666,0.34298962267130306,3,1.4363876863876854,0.7628192697937698,3,-0.952380952380949,0.8584645893961849,3
a2,1000,L1,pre_reset,1.0,no_bias,0.2913135475635475,0.03667804332747482,3,0.30249079624079617,0.046943457086177,3,0.32188575313575307,0.021243564196358755,3,-1.1177248677248675,1.0318096235998804,3,-3.057220557220558,3.6231017619246932,3,1.9394956894956905,4.459021333022088,3
a2,1000,L1,pre_reset,1.0,affine,0.3026764901764902,0.042053468144193855,3,0.30128760128760124,0.06010727606518303,3,0.3148421023421023,0.020127302113001972,3,0.13888888888889048,2.2219564750398533,3,-1.2165612165612145,2.197333130232175,3,1.355450105450105,4.137777430943578,3
a2,1000,L2,spike50,0.25,no_bias,0.22131803381803375,0.03283985289647216,3,0.22131803381803375,0.03283985289647216,3,0.22131803381803375,0.03283985289647216,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,1000,L2,spike50,0.25,affine,0.2772523772523772,0.03327324725017376,3,0.2772523772523772,0.03327324725017376,3,0.2772523772523772,0.03327324725017376,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
a2,1000,L2,spike50,0.5,no_bias,0.4011116198616198,0.013756372978342557,3,0.4011116198616198,0.013756372978342557,3,0.3999211436711436,0.005759368022901842,3,0.0,0.0,3,0.11904761904761862,0.8247860988423196,3,-0.11904761904761862,0.8247860988423196,3
a2,1000,L2,spike50,0.5,affine,0.39511715136715136,0.014807874890067406,3,0.39511715136715136,0.014807874890067406,3,0.3911488973988974,0.012901724875021836,3,0.0,0.0,3,0.39682539682539725,0.3436608745176348,3,-0.39682539682539725,0.3436608745176348,3
a2,1000,L2,spike50,0.75,no_bias,0.48248418248418234,0.026902204997402868,3,0.4857670107670107,0.03590254579783542,3,0.5009793447293447,0.0389658751095909,3,-0.328282828282835,0.9571856697966912,3,-1.8495162245162362,2.0007664120703064,3,1.5212333962334015,1.4931668179183137,3
