contrast,architecture,training_family,regularization,metric,n,delta_mean,delta_std
if_minus_lif,34x234,local_tsce,task_plus_reg,macro_f1,3,0.5518986488006128,0.044246366664516236
if_minus_lif,34x34,e2e_wc,task_only,accuracy,3,0.4474885844748859,0.045604987112872565
if_minus_lif,34x34,e2e_wc,task_only,balanced_accuracy,3,0.4301344488844489,0.04317654763864495
if_minus_lif,34x34,e2e_wc,task_only,macro_f1,3,0.48824659318630986,0.04460956926115876
if_minus_lif,34x34,e2e_wc,task_plus_reg,accuracy,3,0.42237442922374435,0.022017467490851556
if_minus_lif,34x34,e2e_wc,task_plus_reg,balanced_accuracy,3,0.40899285899285903,0.021660237768721374
if_minus_lif,34x34,e2e_wc,task_plus_reg,macro_f1,3,0.46071532381149244,0.0359399907663993
if_minus_lif,34x34,local_tsce,task_only,accuracy,3,0.47945205479452063,0.036243168644720394
if_minus_lif,34x34,local_tsce,task_only,balanced_accuracy,3,0.4594072594072594,0.042897411514837634
if_minus_lif,34x34,local_tsce,task_only,macro_f1,3,0.5153224713847914,0.06156128128864211
if_minus_lif,34x34,local_tsce,task_plus_reg,accuracy,3,0.47260273972602745,0.03559008508703173
if_minus_lif,34x34,local_tsce,task_plus_reg,balanced_accuracy,3,0.45323241573241574,0.03952791352556361
if_minus_lif,34x34,local_tsce,task_plus_reg,macro_f1,3,0.504753589384597,0.05497983403408116
if_minus_lif,34x345,e2e_wc,task_only,accuracy,3,0.4315068493150685,0.01812158432236023
if_minus_lif,34x345,e2e_wc,task_only,balanced_accuracy,3,0.41335516335516337,0.02104179320355237
if_minus_lif,34x345,e2e_wc,task_only,macro_f1,3,0.4681965883706916,0.023429999344936326
if_minus_lif,34x345,e2e_wc,task_plus_reg,accuracy,3,0.3264840182648402,0.1256122803970678
if_minus_lif,34x345,e2e_wc,task_plus_reg,balanced_accuracy,3,0.30963388463388464,0.12442483832543666
if_minus_lif,34x345,e2e_wc,task_plus_reg,macro_f1,3,0.3490951411605218,0.1394193571083243
if_minus_lif,34x345,local_tsce,task_only,accuracy,3,0.4703196347031964,0.04185000634662867
if_minus_lif,34x345,local_tsce,task_only,balanced_accuracy,3,0.44943135568135567,0.0445527925756782
if_minus_lif,34x345,local_tsce,task_only,macro_f1,3,0.5067277172220382,0.05708404016043827
if_minus_lif,34x345,local_tsce,task_plus_reg,accuracy,3,0.4657534246575343,0.01812158432236023
if_minus_lif,34x345,local_tsce,task_plus_reg,balanced_accuracy,3,0.4400240962740963,0.016356768394240585
if_minus_lif,34x345,local_tsce,task_plus_reg,macro_f1,3,0.4833858131140727,0.018328645316715735
if_minus_lif,34x45,e2e_wc,task_only,accuracy,3,0.29223744292237447,0.12709740328508476
if_minus_lif,34x45,e2e_wc,task_only,balanced_accuracy,3,0.2807562807562808,0.11338998502753568
if_minus_lif,34x45,e2e_wc,task_only,macro_f1,3,0.29898782394923074,0.14107749321979912
if_minus_lif,34x45,e2e_wc,task_plus_reg,accuracy,3,0.2876712328767123,0.2194989090268776
if_minus_lif,34x45,e2e_wc,task_plus_reg,balanced_accuracy,3,0.2724365911865912,0.2106993675191509
if_minus_lif,34x45,e2e_wc,task_plus_reg,macro_f1,3,0.2994868217194355,0.24749599959199894
if_minus_lif,34x45,local_tsce,task_only,accuracy,3,0.45433789954337905,0.007908907797118189
if_minus_lif,34x45,local_tsce,task_only,balanced_accuracy,3,0.4317682317682317,0.014951415730106589
if_minus_lif,34x45,local_tsce,task_only,macro_f1,3,0.48162257689876514,0.03544802327215447
if_minus_lif,34x45,local_tsce,task_plus_reg,accuracy,3,0.33105022831050235,0.20437297216926603
if_minus_lif,34x45,local_tsce,task_plus_reg,balanced_accuracy,3,0.31503496503496503,0.19063761073829177
if_minus_lif,34x45,local_tsce,task_plus_reg,macro_f1,3,0.3412307887062133,0.21315250677951322
if_minus_lif,4x4,e2e_wc,task_only,accuracy,3,0.4041095890410959,0.0136986301369863
if_minus_lif,4x4,e2e_wc,task_only,balanced_accuracy,3,0.3894170644170645,0.017988000604385008
if_minus_lif,4x4,e2e_wc,task_only,macro_f1,3,0.44873073901611754,0.010390580901707823
if_minus_lif,4x4,e2e_wc,task_plus_reg,accuracy,3,0.3013698630136986,0.051711194762128404
if_minus_lif,4x4,e2e_wc,task_plus_reg,balanced_accuracy,3,0.2846516909016909,0.040442919922365345
if_minus_lif,4x4,e2e_wc,task_plus_reg,macro_f1,3,0.3014651082599062,0.04345196967202642
if_minus_lif,4x4,local_tsce,task_only,accuracy,3,0.3972602739726027,0.04277395889313975
if_minus_lif,4x4,local_tsce,task_only,balanced_accuracy,3,0.38109922484922487,0.0325872692704204
if_minus_lif,4x4,local_tsce,task_only,macro_f1,3,0.4368451970153037,0.03322827503731313
if_minus_lif,4x4,local_tsce,task_plus_reg,accuracy,3,0.4018264840182648,0.04560498711287261
if_minus_lif,4x4,local_tsce,task_plus_reg,balanced_accuracy,3,0.38057474932474933,0.048456065370242225
if_minus_lif,4x4,local_tsce,task_plus_reg,macro_f1,3,0.4310214956555543,0.05325576352324433
if_minus_lif,5x5,e2e_wc,task_only,accuracy,3,0.22374429223744294,0.0686072109649165
if_minus_lif,5x5,e2e_wc,task_only,balanced_accuracy,3,0.21194708069708076,0.06985012484502898
if_minus_lif,5x5,e2e_wc,task_only,macro_f1,3,0.23651960421797139,0.09084150043551108
if_minus_lif,5x5,e2e_wc,task_plus_reg,accuracy,3,0.19863013698630136,0.08982792499043835
if_minus_lif,5x5,e2e_wc,task_plus_reg,balanced_accuracy,3,0.18451132201132203,0.08855147203518816
if_minus_lif,5x5,e2e_wc,task_plus_reg,macro_f1,3,0.18644756022902298,0.12437839124339621
if_minus_lif,5x5,local_tsce,task_only,accuracy,3,0.3127853881278539,0.007908907797118133
if_minus_lif,5x5,local_tsce,task_only,balanced_accuracy,3,0.29683719058719066,0.013763524335877318
if_minus_lif,5x5,local_tsce,task_only,macro_f1,3,0.32778567473880393,0.0398997854859055
if_minus_lif,5x5,local_tsce,task_plus_reg,accuracy,3,0.36073059360730597,0.06214912141011965
if_minus_lif,5x5,local_tsce,task_plus_reg,balanced_accuracy,3,0.3460245772745773,0.06521533857820741
if_minus_lif,5x5,local_tsce,task_plus_reg,macro_f1,3,0.3946703676127176,0.06985884285823228
multispike_minus_lif,234x234,e2e_wc,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,234x234,e2e_wc,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,234x234,e2e_wc,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,234x234,e2e_wc,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,234x234,e2e_wc,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,234x234,e2e_wc,task_plus_reg,macro_f1,3,-0.00019186967716381767,0.0003323280292795702
multispike_minus_lif,234x234,local_tsce,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,234x234,local_tsce,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,234x234,local_tsce,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,234x234,local_tsce,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,234x234,local_tsce,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,234x234,local_tsce,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,34x234,e2e_wc,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,34x234,e2e_wc,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x234,e2e_wc,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,34x234,e2e_wc,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,34x234,e2e_wc,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x234,e2e_wc,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,34x234,local_tsce,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,34x234,local_tsce,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x234,local_tsce,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,34x234,local_tsce,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,34x234,local_tsce,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x234,local_tsce,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,34x34,e2e_wc,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,34x34,e2e_wc,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x34,e2e_wc,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,34x34,e2e_wc,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,34x34,e2e_wc,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x34,e2e_wc,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,34x34,local_tsce,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,34x34,local_tsce,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x34,local_tsce,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,34x34,local_tsce,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,34x34,local_tsce,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x34,local_tsce,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,34x345,e2e_wc,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,34x345,e2e_wc,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x345,e2e_wc,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,34x345,local_tsce,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,34x345,local_tsce,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x345,local_tsce,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,34x345,local_tsce,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,34x345,local_tsce,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x345,local_tsce,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,34x45,e2e_wc,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,34x45,e2e_wc,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x45,e2e_wc,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,34x45,local_tsce,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,34x45,local_tsce,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x45,local_tsce,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,34x45,local_tsce,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,34x45,local_tsce,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,34x45,local_tsce,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,4x4,e2e_wc,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,4x4,e2e_wc,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,4x4,e2e_wc,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,4x4,e2e_wc,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,4x4,e2e_wc,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,4x4,e2e_wc,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,4x4,local_tsce,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,4x4,local_tsce,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,4x4,local_tsce,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,4x4,local_tsce,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,4x4,local_tsce,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,4x4,local_tsce,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,5x5,e2e_wc,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,5x5,e2e_wc,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,5x5,e2e_wc,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,5x5,e2e_wc,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,5x5,e2e_wc,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,5x5,e2e_wc,task_plus_reg,macro_f1,3,0.0,0.0
multispike_minus_lif,5x5,local_tsce,task_only,accuracy,3,0.0,0.0
multispike_minus_lif,5x5,local_tsce,task_only,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,5x5,local_tsce,task_only,macro_f1,3,0.0,0.0
multispike_minus_lif,5x5,local_tsce,task_plus_reg,accuracy,3,0.0,0.0
multispike_minus_lif,5x5,local_tsce,task_plus_reg,balanced_accuracy,3,0.0,0.0
multispike_minus_lif,5x5,local_tsce,task_plus_reg,macro_f1,3,0.0,0.0
native_analog_minus_native_lif,234x234,e2e_wc,task_only,accuracy,3,0.01598173515981738,0.01046250158665715
native_analog_minus_native_lif,234x234,e2e_wc,task_only,balanced_accuracy,3,0.017618955118955098,0.012179838501953071
native_analog_minus_native_lif,234x234,e2e_wc,task_only,macro_f1,3,0.022877169730720442,0.016231085712351215
native_analog_minus_native_lif,234x234,e2e_wc,task_plus_reg,accuracy,3,0.002283105022831059,0.027681177289913563
native_analog_minus_native_lif,234x234,e2e_wc,task_plus_reg,balanced_accuracy,3,0.0007238132238132263,0.02278127514184082
native_analog_minus_native_lif,234x234,e2e_wc,task_plus_reg,macro_f1,3,0.002570834718205295,0.01993191858246987
native_analog_minus_native_lif,34x234,e2e_wc,task_only,accuracy,3,0.009132420091324164,0.019772269492795418
native_analog_minus_native_lif,34x234,e2e_wc,task_only,balanced_accuracy,3,0.008573139823139841,0.02057677979256336
native_analog_minus_native_lif,34x234,e2e_wc,task_only,macro_f1,3,0.008293317787616697,0.021469881648014322
native_analog_minus_native_lif,34x234,e2e_wc,task_plus_reg,accuracy,3,0.011415525114155242,0.014257986297713241
native_analog_minus_native_lif,34x234,e2e_wc,task_plus_reg,balanced_accuracy,3,0.010703879453879442,0.015279241776138618
native_analog_minus_native_lif,34x234,e2e_wc,task_plus_reg,macro_f1,3,0.009697432359749866,0.01695267055141888
native_analog_minus_native_lif,34x34,e2e_wc,task_only,accuracy,3,0.02739726027397262,0.006849315068493206
native_analog_minus_native_lif,34x34,e2e_wc,task_only,balanced_accuracy,3,0.02830919080919077,0.006082053536714053
native_analog_minus_native_lif,34x34,e2e_wc,task_only,macro_f1,3,0.03336145080610392,0.015087050949553983
native_analog_minus_native_lif,34x34,e2e_wc,task_plus_reg,accuracy,3,0.0228310502283105,0.0197722694927954
native_analog_minus_native_lif,34x34,e2e_wc,task_plus_reg,balanced_accuracy,3,0.024949587449587435,0.021545535056567953
native_analog_minus_native_lif,34x34,e2e_wc,task_plus_reg,macro_f1,3,0.02785228651492176,0.02486072116965313
native_analog_minus_native_lif,34x345,e2e_wc,task_only,accuracy,3,0.002283105022831059,0.02092500317331433
native_analog_minus_native_lif,34x345,e2e_wc,task_only,balanced_accuracy,3,0.004674029674029689,0.017388757848629605
native_analog_minus_native_lif,34x345,e2e_wc,task_only,macro_f1,3,0.00702963227140722,0.024637076253996047
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,accuracy,3,0.0319634703196347,0.020925003173314336
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,balanced_accuracy,3,0.028727753727753658,0.01932639323481091
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,macro_f1,3,0.031483822169159494,0.02217747930620229
native_analog_minus_native_lif,34x45,e2e_wc,task_only,accuracy,3,0.01598173515981736,0.014257986297713241
native_analog_minus_native_lif,34x45,e2e_wc,task_only,balanced_accuracy,3,0.02015392015392013,0.016587290476848957
native_analog_minus_native_lif,34x45,e2e_wc,task_only,macro_f1,3,0.02056895327856641,0.007218222070208015
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,accuracy,3,0.0091324200913242,0.02593108833698757
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,balanced_accuracy,3,0.011085442335442378,0.02238992005044868
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,macro_f1,3,0.01568657768369262,0.02942294421997936
native_analog_minus_native_lif,4x4,e2e_wc,task_only,accuracy,3,0.01598173515981736,0.019772269492795386
native_analog_minus_native_lif,4x4,e2e_wc,task_only,balanced_accuracy,3,0.01580757205757209,0.01739631727492714
native_analog_minus_native_lif,4x4,e2e_wc,task_only,macro_f1,3,0.012256433510614395,0.022631291124910292
native_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,accuracy,3,0.02968036529680366,0.025931088336987557
native_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,balanced_accuracy,3,0.03044594294594292,0.025789461294521268
native_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,macro_f1,3,0.03419714891822575,0.02355574877627807
native_analog_minus_native_lif,5x5,e2e_wc,task_only,accuracy,3,-0.002283105022831041,0.01046250158665718
native_analog_minus_native_lif,5x5,e2e_wc,task_only,balanced_accuracy,3,0.00021945646945649896,0.013786583529102961
native_analog_minus_native_lif,5x5,e2e_wc,task_only,macro_f1,3,-0.0008071785979824423,0.013078828456112013
native_analog_minus_native_lif,5x5,e2e_wc,task_plus_reg,accuracy,3,0.02283105022831051,0.007908907797118168
native_analog_minus_native_lif,5x5,e2e_wc,task_plus_reg,balanced_accuracy,3,0.024245430495430476,0.004968577778213215
native_analog_minus_native_lif,5x5,e2e_wc,task_plus_reg,macro_f1,3,0.027793530698982088,0.0028625590958644143
probe_analog_minus_native_analog,234x234,e2e_wc,task_only,accuracy,3,0.04794520547945199,0.03813537234815082
probe_analog_minus_native_analog,234x234,e2e_wc,task_only,balanced_accuracy,3,0.053305722055722114,0.04343109875324887
probe_analog_minus_native_analog,234x234,e2e_wc,task_only,macro_f1,3,0.06010048845663407,0.04890149402482399
probe_analog_minus_native_analog,234x234,e2e_wc,task_plus_reg,accuracy,3,-0.00684931506849316,0.0660524024725545
probe_analog_minus_native_analog,234x234,e2e_wc,task_plus_reg,balanced_accuracy,3,-0.0032169219669219338,0.061070489965648594
probe_analog_minus_native_analog,234x234,e2e_wc,task_plus_reg,macro_f1,3,-0.004593685510850247,0.07505906837287865
probe_analog_minus_native_analog,34x234,e2e_wc,task_only,accuracy,3,0.0365296803652968,0.05984174621954873
probe_analog_minus_native_analog,34x234,e2e_wc,task_only,balanced_accuracy,3,0.03931623931623932,0.058210628011724504
probe_analog_minus_native_analog,34x234,e2e_wc,task_only,macro_f1,3,0.0431329337871732,0.06221277384861608
probe_analog_minus_native_analog,34x234,e2e_wc,task_plus_reg,accuracy,3,0.04794520547945206,0.02054794520547948
probe_analog_minus_native_analog,34x234,e2e_wc,task_plus_reg,balanced_accuracy,3,0.045685795685795616,0.02077140678977416
probe_analog_minus_native_analog,34x234,e2e_wc,task_plus_reg,macro_f1,3,0.05207670571378353,0.006664862153372093
probe_analog_minus_native_analog,34x34,e2e_wc,task_only,accuracy,3,0.0136986301369863,0.03624316864472047
probe_analog_minus_native_analog,34x34,e2e_wc,task_only,balanced_accuracy,3,0.018881812631812673,0.03923384386854671
probe_analog_minus_native_analog,34x34,e2e_wc,task_only,macro_f1,3,0.025292439654242677,0.05301468860922814
probe_analog_minus_native_analog,34x34,e2e_wc,task_plus_reg,accuracy,3,0.04566210045662102,0.04185000634662869
probe_analog_minus_native_analog,34x34,e2e_wc,task_plus_reg,balanced_accuracy,3,0.04844183594183593,0.03891559573515623
probe_analog_minus_native_analog,34x34,e2e_wc,task_plus_reg,macro_f1,3,0.057553970463984326,0.039393951272692324
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,accuracy,3,0.03196347031963468,0.014257986297713233
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,balanced_accuracy,3,0.03695933695933692,0.014763311565573551
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,macro_f1,3,0.0385353897993008,0.02512986542282759
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,accuracy,3,0.03424657534246576,0.04109589041095892
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,balanced_accuracy,3,0.041480741480741525,0.041478787441426274
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,macro_f1,3,0.04482360969616228,0.04647746093898781
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,accuracy,3,-0.0022831050228310223,0.0778937082613333
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,balanced_accuracy,3,0.00040515040515039696,0.08208485610157676
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,macro_f1,3,0.008544358269549116,0.07743626379804347
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,accuracy,3,-0.002283105022831059,0.0632712623769453
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,balanced_accuracy,3,0.0038889351389351234,0.06632650388067572
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,macro_f1,3,0.006389829094827881,0.07359986538759523
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,accuracy,3,0.02739726027397262,0.03559008508703171
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,balanced_accuracy,3,0.032223794723794684,0.03592459266278804
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,macro_f1,3,0.041481323573496875,0.038266552568386555
probe_analog_minus_native_analog,4x4,e2e_wc,task_plus_reg,accuracy,3,0.01598173515981736,0.06928762970544984
probe_analog_minus_native_analog,4x4,e2e_wc,task_plus_reg,balanced_accuracy,3,0.014903152403152395,0.06029047469668145
probe_analog_minus_native_analog,4x4,e2e_wc,task_plus_reg,macro_f1,3,0.019348900181801465,0.06296233912230352
probe_analog_minus_native_analog,5x5,e2e_wc,task_only,accuracy,3,0.02511415525114154,0.03894685413066663
probe_analog_minus_native_analog,5x5,e2e_wc,task_only,balanced_accuracy,3,0.024115930365930405,0.04633809873713783
probe_analog_minus_native_analog,5x5,e2e_wc,task_only,macro_f1,3,0.020976546486181285,0.04939293930484184
probe_analog_minus_native_analog,5x5,e2e_wc,task_plus_reg,accuracy,3,0.03652968036529682,0.049549165329248177
probe_analog_minus_native_analog,5x5,e2e_wc,task_plus_reg,balanced_accuracy,3,0.03390822140822144,0.0507402077614218
probe_analog_minus_native_analog,5x5,e2e_wc,task_plus_reg,macro_f1,3,0.009112600699339604,0.08282192864836442
probe_analog_minus_native_lif,234x234,e2e_wc,task_only,accuracy,3,0.06392694063926936,0.041285710776313066
probe_analog_minus_native_lif,234x234,e2e_wc,task_only,balanced_accuracy,3,0.07092467717467721,0.048447984575280725
probe_analog_minus_native_lif,234x234,e2e_wc,task_only,macro_f1,3,0.08297765818735452,0.04812267527357479
probe_analog_minus_native_lif,234x234,e2e_wc,task_plus_reg,accuracy,3,-0.0045662100456621,0.051407900681268055
probe_analog_minus_native_lif,234x234,e2e_wc,task_plus_reg,balanced_accuracy,3,-0.0024931087431087073,0.04800605475780425
probe_analog_minus_native_lif,234x234,e2e_wc,task_plus_reg,macro_f1,3,-0.0020228507926449515,0.06201885450524121
probe_analog_minus_native_lif,34x234,e2e_wc,task_only,accuracy,3,0.04566210045662097,0.06722571627550444
probe_analog_minus_native_lif,34x234,e2e_wc,task_only,balanced_accuracy,3,0.047889379139379164,0.07045495801876969
probe_analog_minus_native_lif,34x234,e2e_wc,task_only,macro_f1,3,0.051426251574789895,0.06785902798664467
probe_analog_minus_native_lif,34x234,e2e_wc,task_plus_reg,accuracy,3,0.0593607305936073,0.027681177289913563
probe_analog_minus_native_lif,34x234,e2e_wc,task_plus_reg,balanced_accuracy,3,0.056389675139675056,0.02847237740191175
probe_analog_minus_native_lif,34x234,e2e_wc,task_plus_reg,macro_f1,3,0.0617741380735334,0.02281632305066159
probe_analog_minus_native_lif,34x34,e2e_wc,task_only,accuracy,3,0.04109589041095892,0.031387504759971534
probe_analog_minus_native_lif,34x34,e2e_wc,task_only,balanced_accuracy,3,0.047191003441003444,0.0366112393883459
probe_analog_minus_native_lif,34x34,e2e_wc,task_only,macro_f1,3,0.0586538904603466,0.050224722962872545
probe_analog_minus_native_lif,34x34,e2e_wc,task_plus_reg,accuracy,3,0.06849315068493152,0.06087804395421639
probe_analog_minus_native_lif,34x34,e2e_wc,task_plus_reg,balanced_accuracy,3,0.07339142339142336,0.05972957508827386
probe_analog_minus_native_lif,34x34,e2e_wc,task_plus_reg,macro_f1,3,0.08540625697890608,0.06413333495399837
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,accuracy,3,0.034246575342465745,0.006849315068493151
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,balanced_accuracy,3,0.04163336663336661,0.004410309245397051
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,macro_f1,3,0.045565022070708026,0.010115407938996518
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,accuracy,3,0.06621004566210047,0.039544538985590835
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,balanced_accuracy,3,0.07020849520849519,0.037489920184040584
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,macro_f1,3,0.07630743186532178,0.04680016059273064
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,accuracy,3,0.013698630136986337,0.0789901547580192
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,balanced_accuracy,3,0.020559070559070525,0.08021099112658016
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,macro_f1,3,0.029113311548115528,0.07493044649271377
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,accuracy,3,0.006849315068493141,0.05171119476212844
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,balanced_accuracy,3,0.014974377474377501,0.051968936364452954
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,macro_f1,3,0.0220764067785205,0.052573375706765985
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,accuracy,3,0.04337899543378998,0.015817815594236322
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,balanced_accuracy,3,0.04803136678136677,0.018715339947526864
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,macro_f1,3,0.05373775708411127,0.016118658712001008
probe_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,accuracy,3,0.04566210045662102,0.04349899288414987
probe_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,balanced_accuracy,3,0.045349095349095314,0.03452257115995698
probe_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,macro_f1,3,0.053546049100027214,0.040476882895690604
probe_analog_minus_native_lif,5x5,e2e_wc,task_only,accuracy,3,0.0228310502283105,0.030885272279608876
probe_analog_minus_native_lif,5x5,e2e_wc,task_only,balanced_accuracy,3,0.024335386835386903,0.035057051212662636
probe_analog_minus_native_lif,5x5,e2e_wc,task_only,macro_f1,3,0.02016936788819884,0.03985048120944996
probe_analog_minus_native_lif,5x5,e2e_wc,task_plus_reg,accuracy,3,0.05936073059360733,0.04662232387365784
probe_analog_minus_native_lif,5x5,e2e_wc,task_plus_reg,balanced_accuracy,3,0.05815365190365191,0.04964993430260785
