contrast,architecture,training_family,regularization,seed,metric,delta
if_minus_lif,34x34,local_tsce,task_only,37,balanced_accuracy,0.4942814130314131
if_minus_lif,34x34,local_tsce,task_only,37,macro_f1,0.5616074002460081
analog_minus_lif,34x34,local_tsce,task_only,37,accuracy,0.4794520547945206
analog_minus_lif,34x34,local_tsce,task_only,37,balanced_accuracy,0.4614219114219114
analog_minus_lif,34x34,local_tsce,task_only,37,macro_f1,0.5279325059818691
multispike_minus_lif,34x34,local_tsce,task_only,37,accuracy,0.0
multispike_minus_lif,34x34,local_tsce,task_only,37,balanced_accuracy,0.0
multispike_minus_lif,34x34,local_tsce,task_only,37,macro_f1,0.0
bipolar_minus_lif,34x34,local_tsce,task_only,37,accuracy,0.0
bipolar_minus_lif,34x34,local_tsce,task_only,37,balanced_accuracy,0.0
bipolar_minus_lif,34x34,local_tsce,task_only,37,macro_f1,0.0
analog_minus_if,34x34,local_tsce,task_plus_reg,11,accuracy,0.06849315068493156
analog_minus_if,34x34,local_tsce,task_plus_reg,11,balanced_accuracy,0.07142440892440893
analog_minus_if,34x34,local_tsce,task_plus_reg,11,macro_f1,0.0667801494226824
if_minus_lif,34x34,local_tsce,task_plus_reg,11,accuracy,0.452054794520548
if_minus_lif,34x34,local_tsce,task_plus_reg,11,balanced_accuracy,0.4386537074037074
if_minus_lif,34x34,local_tsce,task_plus_reg,11,macro_f1,0.500991687592944
analog_minus_lif,34x34,local_tsce,task_plus_reg,11,accuracy,0.5205479452054795
analog_minus_lif,34x34,local_tsce,task_plus_reg,11,balanced_accuracy,0.5100781163281163
analog_minus_lif,34x34,local_tsce,task_plus_reg,11,macro_f1,0.5677718370156264
multispike_minus_lif,34x34,local_tsce,task_plus_reg,11,accuracy,0.0
multispike_minus_lif,34x34,local_tsce,task_plus_reg,11,balanced_accuracy,0.0
multispike_minus_lif,34x34,local_tsce,task_plus_reg,11,macro_f1,0.0
bipolar_minus_lif,34x34,local_tsce,task_plus_reg,11,accuracy,0.0
bipolar_minus_lif,34x34,local_tsce,task_plus_reg,11,balanced_accuracy,0.0
bipolar_minus_lif,34x34,local_tsce,task_plus_reg,11,macro_f1,0.0
analog_minus_if,34x34,local_tsce,task_plus_reg,23,accuracy,0.047945205479452024
analog_minus_if,34x34,local_tsce,task_plus_reg,23,balanced_accuracy,0.05165112665112659
analog_minus_if,34x34,local_tsce,task_plus_reg,23,macro_f1,0.08230642151966316
if_minus_lif,34x34,local_tsce,task_plus_reg,23,accuracy,0.452054794520548
if_minus_lif,34x34,local_tsce,task_plus_reg,23,balanced_accuracy,0.42306443556443557
if_minus_lif,34x34,local_tsce,task_plus_reg,23,macro_f1,0.4517513167818209
analog_minus_lif,34x34,local_tsce,task_plus_reg,23,accuracy,0.5
analog_minus_lif,34x34,local_tsce,task_plus_reg,23,balanced_accuracy,0.47471556221556216
analog_minus_lif,34x34,local_tsce,task_plus_reg,23,macro_f1,0.5340577383014841
multispike_minus_lif,34x34,local_tsce,task_plus_reg,23,accuracy,0.0
multispike_minus_lif,34x34,local_tsce,task_plus_reg,23,balanced_accuracy,0.0
multispike_minus_lif,34x34,local_tsce,task_plus_reg,23,macro_f1,0.0
bipolar_minus_lif,34x34,local_tsce,task_plus_reg,23,accuracy,0.0
bipolar_minus_lif,34x34,local_tsce,task_plus_reg,23,balanced_accuracy,0.0
bipolar_minus_lif,34x34,local_tsce,task_plus_reg,23,macro_f1,0.0
analog_minus_if,34x34,local_tsce,task_plus_reg,37,accuracy,-0.013698630136986356
analog_minus_if,34x34,local_tsce,task_plus_reg,37,balanced_accuracy,-0.02240675990676
analog_minus_if,34x34,local_tsce,task_plus_reg,37,macro_f1,-0.02776735927416385
if_minus_lif,34x34,local_tsce,task_plus_reg,37,accuracy,0.5136986301369864
if_minus_lif,34x34,local_tsce,task_plus_reg,37,balanced_accuracy,0.49797910422910424
if_minus_lif,34x34,local_tsce,task_plus_reg,37,macro_f1,0.5615177637790263
analog_minus_lif,34x34,local_tsce,task_plus_reg,37,accuracy,0.5
analog_minus_lif,34x34,local_tsce,task_plus_reg,37,balanced_accuracy,0.47557234432234424
analog_minus_lif,34x34,local_tsce,task_plus_reg,37,macro_f1,0.5337504045048624
multispike_minus_lif,34x34,local_tsce,task_plus_reg,37,accuracy,0.0
multispike_minus_lif,34x34,local_tsce,task_plus_reg,37,balanced_accuracy,0.0
multispike_minus_lif,34x34,local_tsce,task_plus_reg,37,macro_f1,0.0
bipolar_minus_lif,34x34,local_tsce,task_plus_reg,37,accuracy,0.0
bipolar_minus_lif,34x34,local_tsce,task_plus_reg,37,balanced_accuracy,0.0
bipolar_minus_lif,34x34,local_tsce,task_plus_reg,37,macro_f1,0.0
analog_minus_if,34x345,e2e_wc,task_only,11,accuracy,0.0
analog_minus_if,34x345,e2e_wc,task_only,11,balanced_accuracy,0.003709484959484921
analog_minus_if,34x345,e2e_wc,task_only,11,macro_f1,0.010067956775017095
if_minus_lif,34x345,e2e_wc,task_only,11,accuracy,0.4178082191780822
if_minus_lif,34x345,e2e_wc,task_only,11,balanced_accuracy,0.3964320401820402
if_minus_lif,34x345,e2e_wc,task_only,11,macro_f1,0.45068816268800427
analog_minus_lif,34x345,e2e_wc,task_only,11,accuracy,0.4178082191780822
analog_minus_lif,34x345,e2e_wc,task_only,11,balanced_accuracy,0.4001415251415251
analog_minus_lif,34x345,e2e_wc,task_only,11,macro_f1,0.46075611946302136
multispike_minus_lif,34x345,e2e_wc,task_only,11,accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_only,11,balanced_accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_only,11,macro_f1,0.0
bipolar_minus_lif,34x345,e2e_wc,task_only,11,accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_only,11,balanced_accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_only,11,macro_f1,0.0
native_analog_minus_native_lif,34x345,e2e_wc,task_only,11,accuracy,0.02054794520547948
native_analog_minus_native_lif,34x345,e2e_wc,task_only,11,balanced_accuracy,0.021388333888333888
native_analog_minus_native_lif,34x345,e2e_wc,task_only,11,macro_f1,0.03195574818729496
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,11,accuracy,0.020547945205479423
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,11,balanced_accuracy,0.02519216894216897
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,11,macro_f1,0.009646067343079878
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,11,accuracy,0.0410958904109589
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,11,balanced_accuracy,0.04658050283050286
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,11,macro_f1,0.04160181553037484
analog_minus_if,34x345,e2e_wc,task_only,23,accuracy,0.020547945205479423
analog_minus_if,34x345,e2e_wc,task_only,23,balanced_accuracy,0.02059884559884556
analog_minus_if,34x345,e2e_wc,task_only,23,macro_f1,0.038939552990435444
if_minus_lif,34x345,e2e_wc,task_only,23,accuracy,0.4246575342465754
if_minus_lif,34x345,e2e_wc,task_only,23,balanced_accuracy,0.4067182817182817
if_minus_lif,34x345,e2e_wc,task_only,23,macro_f1,0.4590886585105261
analog_minus_lif,34x345,e2e_wc,task_only,23,accuracy,0.4452054794520548
analog_minus_lif,34x345,e2e_wc,task_only,23,balanced_accuracy,0.4273171273171273
analog_minus_lif,34x345,e2e_wc,task_only,23,macro_f1,0.49802821150096155
multispike_minus_lif,34x345,e2e_wc,task_only,23,accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_only,23,balanced_accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_only,23,macro_f1,0.0
bipolar_minus_lif,34x345,e2e_wc,task_only,23,accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_only,23,balanced_accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_only,23,macro_f1,0.0
native_analog_minus_native_lif,34x345,e2e_wc,task_only,23,accuracy,0.0068493150684931225
native_analog_minus_native_lif,34x345,e2e_wc,task_only,23,balanced_accuracy,0.005952380952380987
native_analog_minus_native_lif,34x345,e2e_wc,task_only,23,macro_f1,0.006441004209505163
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,23,accuracy,0.0273972602739726
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,23,balanced_accuracy,0.03216089466089456
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,23,macro_f1,0.05062093632380049
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,23,accuracy,0.034246575342465724
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,23,balanced_accuracy,0.038113275613275543
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,23,macro_f1,0.057061940533305655
analog_minus_if,34x345,e2e_wc,task_only,37,accuracy,-0.03424657534246578
analog_minus_if,34x345,e2e_wc,task_only,37,balanced_accuracy,-0.03127428127428139
analog_minus_if,34x345,e2e_wc,task_only,37,macro_f1,-0.03295212185745361
if_minus_lif,34x345,e2e_wc,task_only,37,accuracy,0.452054794520548
if_minus_lif,34x345,e2e_wc,task_only,37,balanced_accuracy,0.43691516816516823
if_minus_lif,34x345,e2e_wc,task_only,37,macro_f1,0.49481294391354447
analog_minus_lif,34x345,e2e_wc,task_only,37,accuracy,0.4178082191780822
analog_minus_lif,34x345,e2e_wc,task_only,37,balanced_accuracy,0.40564088689088684
analog_minus_lif,34x345,e2e_wc,task_only,37,macro_f1,0.46186082205609086
multispike_minus_lif,34x345,e2e_wc,task_only,37,accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_only,37,balanced_accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_only,37,macro_f1,0.0
bipolar_minus_lif,34x345,e2e_wc,task_only,37,accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_only,37,balanced_accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_only,37,macro_f1,0.0
native_analog_minus_native_lif,34x345,e2e_wc,task_only,37,accuracy,-0.020547945205479423
native_analog_minus_native_lif,34x345,e2e_wc,task_only,37,balanced_accuracy,-0.013318625818625807
native_analog_minus_native_lif,34x345,e2e_wc,task_only,37,macro_f1,-0.01730785558257847
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,37,accuracy,0.047945205479452024
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,37,balanced_accuracy,0.05352494727494722
probe_analog_minus_native_analog,34x345,e2e_wc,task_only,37,macro_f1,0.055339165731022044
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,37,accuracy,0.0273972602739726
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,37,balanced_accuracy,0.040206321456321414
probe_analog_minus_native_lif,34x345,e2e_wc,task_only,37,macro_f1,0.038031310148443576
analog_minus_if,34x345,e2e_wc,task_plus_reg,11,accuracy,0.0410958904109589
analog_minus_if,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.04487318237318233
analog_minus_if,34x345,e2e_wc,task_plus_reg,11,macro_f1,0.04005214955796749
if_minus_lif,34x345,e2e_wc,task_plus_reg,11,accuracy,0.18493150684931506
if_minus_lif,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.17141955266955264
if_minus_lif,34x345,e2e_wc,task_plus_reg,11,macro_f1,0.18978390993850097
analog_minus_lif,34x345,e2e_wc,task_plus_reg,11,accuracy,0.22602739726027396
analog_minus_lif,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.21629273504273497
analog_minus_lif,34x345,e2e_wc,task_plus_reg,11,macro_f1,0.22983605949646846
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,11,accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,11,macro_f1,0.0
bipolar_minus_lif,34x345,e2e_wc,task_plus_reg,11,accuracy,0.00684931506849315
bipolar_minus_lif,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.005952380952380931
bipolar_minus_lif,34x345,e2e_wc,task_plus_reg,11,macro_f1,0.00649571464566176
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,11,accuracy,0.0273972602739726
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.024440836940836874
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,11,macro_f1,0.025625361372767885
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,11,accuracy,-0.006849315068493178
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.0029831279831279978
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,11,macro_f1,-0.0033433677808018536
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,11,accuracy,0.020547945205479423
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,11,balanced_accuracy,0.027423964923964872
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,11,macro_f1,0.02228199359196603
analog_minus_if,34x345,e2e_wc,task_plus_reg,23,accuracy,0.0
analog_minus_if,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.0008658008658008476
analog_minus_if,34x345,e2e_wc,task_plus_reg,23,macro_f1,-0.006274557245849743
if_minus_lif,34x345,e2e_wc,task_plus_reg,23,accuracy,0.36986301369863017
if_minus_lif,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,0.344768426018426
if_minus_lif,34x345,e2e_wc,task_plus_reg,23,macro_f1,0.408683224751094
analog_minus_lif,34x345,e2e_wc,task_plus_reg,23,accuracy,0.36986301369863017
analog_minus_lif,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,0.34390262515262515
analog_minus_lif,34x345,e2e_wc,task_plus_reg,23,macro_f1,0.40240866750524423
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,23,accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,23,macro_f1,0.0
bipolar_minus_lif,34x345,e2e_wc,task_plus_reg,23,accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_plus_reg,23,macro_f1,0.0
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,23,accuracy,0.0547945205479452
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,0.049837662337662236
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,23,macro_f1,0.056002388272742065
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,23,accuracy,0.03424657534246578
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,0.0360528360528361
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,23,macro_f1,0.048410486863817326
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,23,accuracy,0.08904109589041098
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,23,balanced_accuracy,0.08589049839049834
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,23,macro_f1,0.10441287513655939
analog_minus_if,34x345,e2e_wc,task_plus_reg,37,accuracy,0.0273972602739726
analog_minus_if,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.029424048174048256
analog_minus_if,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.05005993053189739
if_minus_lif,34x345,e2e_wc,task_plus_reg,37,accuracy,0.4246575342465754
if_minus_lif,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.4127136752136752
if_minus_lif,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.4488182887919704
analog_minus_lif,34x345,e2e_wc,task_plus_reg,37,accuracy,0.452054794520548
analog_minus_lif,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.44213772338772345
analog_minus_lif,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.4988782193238678
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,37,accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.0
multispike_minus_lif,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.0
bipolar_minus_lif,34x345,e2e_wc,task_plus_reg,37,accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.0
bipolar_minus_lif,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.0
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,37,accuracy,0.0136986301369863
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.011904761904761862
native_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.012823716861968537
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,37,accuracy,0.07534246575342468
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.08540626040626048
probe_analog_minus_native_analog,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.08940371000547137
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,37,accuracy,0.08904109589041098
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,37,balanced_accuracy,0.09731102231102234
probe_analog_minus_native_lif,34x345,e2e_wc,task_plus_reg,37,macro_f1,0.10222742686743991
analog_minus_if,34x345,local_tsce,task_only,11,accuracy,0.0821917808219178
analog_minus_if,34x345,local_tsce,task_only,11,balanced_accuracy,0.0829309579309579
analog_minus_if,34x345,local_tsce,task_only,11,macro_f1,0.11195833299344166
if_minus_lif,34x345,local_tsce,task_only,11,accuracy,0.4246575342465754
if_minus_lif,34x345,local_tsce,task_only,11,balanced_accuracy,0.3990967365967366
if_minus_lif,34x345,local_tsce,task_only,11,macro_f1,0.44360707551728557
analog_minus_lif,34x345,local_tsce,task_only,11,accuracy,0.5068493150684932
analog_minus_lif,34x345,local_tsce,task_only,11,balanced_accuracy,0.4820276945276945
analog_minus_lif,34x345,local_tsce,task_only,11,macro_f1,0.5555654085107272
multispike_minus_lif,34x345,local_tsce,task_only,11,accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_only,11,balanced_accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_only,11,macro_f1,0.0
bipolar_minus_lif,34x345,local_tsce,task_only,11,accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_only,11,balanced_accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_only,11,macro_f1,0.0
analog_minus_if,34x345,local_tsce,task_only,23,accuracy,-0.013698630136986245
analog_minus_if,34x345,local_tsce,task_only,23,balanced_accuracy,-0.014332889332889454
analog_minus_if,34x345,local_tsce,task_only,23,macro_f1,-0.01548432023195967
if_minus_lif,34x345,local_tsce,task_only,23,accuracy,0.5068493150684932
if_minus_lif,34x345,local_tsce,task_only,23,balanced_accuracy,0.4838057775557775
if_minus_lif,34x345,local_tsce,task_only,23,macro_f1,0.5547326750154876
analog_minus_lif,34x345,local_tsce,task_only,23,accuracy,0.49315068493150693
analog_minus_lif,34x345,local_tsce,task_only,23,balanced_accuracy,0.4694728882228881
analog_minus_lif,34x345,local_tsce,task_only,23,macro_f1,0.539248354783528
multispike_minus_lif,34x345,local_tsce,task_only,23,accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_only,23,balanced_accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_only,23,macro_f1,0.0
bipolar_minus_lif,34x345,local_tsce,task_only,23,accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_only,23,balanced_accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_only,23,macro_f1,0.0
analog_minus_if,34x345,local_tsce,task_only,37,accuracy,0.03424657534246578
analog_minus_if,34x345,local_tsce,task_only,37,balanced_accuracy,0.03141996891996901
analog_minus_if,34x345,local_tsce,task_only,37,macro_f1,0.043372276434711976
if_minus_lif,34x345,local_tsce,task_only,37,accuracy,0.4794520547945206
if_minus_lif,34x345,local_tsce,task_only,37,balanced_accuracy,0.46539155289155293
if_minus_lif,34x345,local_tsce,task_only,37,macro_f1,0.5218434011333416
analog_minus_lif,34x345,local_tsce,task_only,37,accuracy,0.5136986301369864
analog_minus_lif,34x345,local_tsce,task_only,37,balanced_accuracy,0.49681152181152194
analog_minus_lif,34x345,local_tsce,task_only,37,macro_f1,0.5652156775680536
multispike_minus_lif,34x345,local_tsce,task_only,37,accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_only,37,balanced_accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_only,37,macro_f1,0.0
bipolar_minus_lif,34x345,local_tsce,task_only,37,accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_only,37,balanced_accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_only,37,macro_f1,0.0
analog_minus_if,34x345,local_tsce,task_plus_reg,11,accuracy,0.08904109589041098
analog_minus_if,34x345,local_tsce,task_plus_reg,11,balanced_accuracy,0.09499528249528255
analog_minus_if,34x345,local_tsce,task_plus_reg,11,macro_f1,0.12411926237194987
if_minus_lif,34x345,local_tsce,task_plus_reg,11,accuracy,0.4726027397260274
if_minus_lif,34x345,local_tsce,task_plus_reg,11,balanced_accuracy,0.4447524697524697
if_minus_lif,34x345,local_tsce,task_plus_reg,11,macro_f1,0.47814076630010854
analog_minus_lif,34x345,local_tsce,task_plus_reg,11,accuracy,0.5616438356164384
analog_minus_lif,34x345,local_tsce,task_plus_reg,11,balanced_accuracy,0.5397477522477522
analog_minus_lif,34x345,local_tsce,task_plus_reg,11,macro_f1,0.6022600286720584
multispike_minus_lif,34x345,local_tsce,task_plus_reg,11,accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_plus_reg,11,balanced_accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_plus_reg,11,macro_f1,0.0
bipolar_minus_lif,34x345,local_tsce,task_plus_reg,11,accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_plus_reg,11,balanced_accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_plus_reg,11,macro_f1,0.0
analog_minus_if,34x345,local_tsce,task_plus_reg,23,accuracy,0.0273972602739726
analog_minus_if,34x345,local_tsce,task_plus_reg,23,balanced_accuracy,0.029600260850260907
analog_minus_if,34x345,local_tsce,task_plus_reg,23,macro_f1,0.04632027500607527
if_minus_lif,34x345,local_tsce,task_plus_reg,23,accuracy,0.4794520547945206
if_minus_lif,34x345,local_tsce,task_plus_reg,23,balanced_accuracy,0.4534958097458098
if_minus_lif,34x345,local_tsce,task_plus_reg,23,macro_f1,0.5037652042652674
analog_minus_lif,34x345,local_tsce,task_plus_reg,23,accuracy,0.5068493150684932
analog_minus_lif,34x345,local_tsce,task_plus_reg,23,balanced_accuracy,0.4830960705960707
analog_minus_lif,34x345,local_tsce,task_plus_reg,23,macro_f1,0.5500854792713427
multispike_minus_lif,34x345,local_tsce,task_plus_reg,23,accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_plus_reg,23,balanced_accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_plus_reg,23,macro_f1,0.0
bipolar_minus_lif,34x345,local_tsce,task_plus_reg,23,accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_plus_reg,23,balanced_accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_plus_reg,23,macro_f1,0.0
analog_minus_if,34x345,local_tsce,task_plus_reg,37,accuracy,0.06849315068493156
analog_minus_if,34x345,local_tsce,task_plus_reg,37,balanced_accuracy,0.06750888000888
analog_minus_if,34x345,local_tsce,task_plus_reg,37,macro_f1,0.07567709525364585
if_minus_lif,34x345,local_tsce,task_plus_reg,37,accuracy,0.4452054794520548
if_minus_lif,34x345,local_tsce,task_plus_reg,37,balanced_accuracy,0.4218240093240094
if_minus_lif,34x345,local_tsce,task_plus_reg,37,macro_f1,0.4682514687768421
analog_minus_lif,34x345,local_tsce,task_plus_reg,37,accuracy,0.5136986301369864
analog_minus_lif,34x345,local_tsce,task_plus_reg,37,balanced_accuracy,0.4893328893328894
analog_minus_lif,34x345,local_tsce,task_plus_reg,37,macro_f1,0.543928564030488
multispike_minus_lif,34x345,local_tsce,task_plus_reg,37,accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_plus_reg,37,balanced_accuracy,0.0
multispike_minus_lif,34x345,local_tsce,task_plus_reg,37,macro_f1,0.0
bipolar_minus_lif,34x345,local_tsce,task_plus_reg,37,accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_plus_reg,37,balanced_accuracy,0.0
bipolar_minus_lif,34x345,local_tsce,task_plus_reg,37,macro_f1,0.0
analog_minus_if,34x45,e2e_wc,task_only,11,accuracy,0.04109589041095896
analog_minus_if,34x45,e2e_wc,task_only,11,balanced_accuracy,0.04790348540348538
analog_minus_if,34x45,e2e_wc,task_only,11,macro_f1,0.05646493667218738
if_minus_lif,34x45,e2e_wc,task_only,11,accuracy,0.4246575342465754
if_minus_lif,34x45,e2e_wc,task_only,11,balanced_accuracy,0.3990093240093241
if_minus_lif,34x45,e2e_wc,task_only,11,macro_f1,0.45229835693251724
analog_minus_lif,34x45,e2e_wc,task_only,11,accuracy,0.46575342465753433
analog_minus_lif,34x45,e2e_wc,task_only,11,balanced_accuracy,0.4469128094128095
analog_minus_lif,34x45,e2e_wc,task_only,11,macro_f1,0.5087632936047046
multispike_minus_lif,34x45,e2e_wc,task_only,11,accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_only,11,balanced_accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_only,11,macro_f1,0.0
bipolar_minus_lif,34x45,e2e_wc,task_only,11,accuracy,0.0
bipolar_minus_lif,34x45,e2e_wc,task_only,11,balanced_accuracy,0.0
bipolar_minus_lif,34x45,e2e_wc,task_only,11,macro_f1,0.0
native_analog_minus_native_lif,34x45,e2e_wc,task_only,11,accuracy,0.0273972602739726
native_analog_minus_native_lif,34x45,e2e_wc,task_only,11,balanced_accuracy,0.03182026307026309
native_analog_minus_native_lif,34x45,e2e_wc,task_only,11,macro_f1,0.02361391018258069
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,11,accuracy,0.061643835616438436
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,11,balanced_accuracy,0.061575924075924104
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,11,macro_f1,0.07257486131797564
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,11,accuracy,0.08904109589041104
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,11,balanced_accuracy,0.09339618714618719
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,11,macro_f1,0.09618877150055632
analog_minus_if,34x45,e2e_wc,task_only,23,accuracy,0.0136986301369863
analog_minus_if,34x45,e2e_wc,task_only,23,balanced_accuracy,0.008890415140415164
analog_minus_if,34x45,e2e_wc,task_only,23,macro_f1,0.013116602480436168
if_minus_lif,34x45,e2e_wc,task_only,23,accuracy,0.17123287671232876
if_minus_lif,34x45,e2e_wc,task_only,23,balanced_accuracy,0.17295274170274164
if_minus_lif,34x45,e2e_wc,task_only,23,macro_f1,0.17463801426375947
analog_minus_lif,34x45,e2e_wc,task_only,23,accuracy,0.18493150684931506
analog_minus_lif,34x45,e2e_wc,task_only,23,balanced_accuracy,0.1818431568431568
analog_minus_lif,34x45,e2e_wc,task_only,23,macro_f1,0.18775461674419563
multispike_minus_lif,34x45,e2e_wc,task_only,23,accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_only,23,balanced_accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_only,23,macro_f1,0.0
bipolar_minus_lif,34x45,e2e_wc,task_only,23,accuracy,0.02054794520547945
