architecture,training_family,regularization,seed,source,events_per_neuron_second,mean_abs_evidence,mean_abs_final_membrane,mean_events_per_valid_output_position,mean_total_output_events_per_sample,negative_evidence_fraction,potential_multi_crossing_fraction,zero_spike_sample_fraction,negative_event_fraction,positive_event_fraction
34x34,e2e_wc,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,0.0,0.02829493640931973,0.04001559863134804,0.0,0.0,0.40480726750607465,0.0,1.0,0.0,0.0
34x34,e2e_wc,task_plus_reg,11,probe_if_beta1_cap1,1.1667771150872543,0.02829493640931973,0.953783510744613,0.01823089242323835,18.089041095890412,0.40480726750607465,0.0,0.02054794520547945,,
34x34,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap1,0.0,0.02829493640931973,0.07516342121900929,0.0,0.0,0.40480726750607465,0.0,1.0,,
34x34,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap31,0.0,0.02829493640931973,0.07516342121900929,0.0,0.0,0.40480726750607465,0.0,1.0,,
34x34,e2e_wc,task_plus_reg,23,native_e2e_lif,8.902142699359398,0.31578046534284493,0.5717916747768661,0.1390959796774906,138.013698630137,0.4257510492599956,0.028682074221338633,0.0,,
34x34,e2e_wc,task_plus_reg,23,native_w_analog_sum,,0.31578046534284493,,,,0.4257510492599956,,,,
34x34,e2e_wc,task_plus_reg,23,probe_analog_sum,,0.05211459926009259,,,,0.40047907002429867,,,,
34x34,e2e_wc,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,0.06450187762314999,0.05211459926009259,0.06859438115578156,0.0010078418378617186,1.0,0.40047907002429867,0.0,0.6575342465753424,0.5,0.5
34x34,e2e_wc,task_plus_reg,23,probe_if_beta1_cap1,2.210735586481113,0.05211459926009259,1.6169102977291896,0.03454274353876739,34.273972602739725,0.40047907002429867,0.0,0.00684931506849315,,
34x34,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap1,0.032250938811574995,0.05211459926009259,0.1271550855272389,0.0005039209189308593,0.5,0.40047907002429867,0.0,0.7671232876712328,,
34x34,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap31,0.032250938811574995,0.05211459926009259,0.1271550855272389,0.0005039209189308593,0.5,0.40047907002429867,0.0,0.7671232876712328,,
34x34,e2e_wc,task_plus_reg,37,native_e2e_lif,8.34990059642147,0.30094243907920964,0.5826285290280826,0.13046719681908547,129.45205479452054,0.4233556991385023,0.02343577424342832,0.0,,
34x34,e2e_wc,task_plus_reg,37,native_w_analog_sum,,0.30094243907920964,,,,0.4233556991385023,,,,
34x34,e2e_wc,task_plus_reg,37,probe_analog_sum,,0.030332277649348392,,,,0.40384774685222,,,,
34x34,e2e_wc,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,0.0,0.030332277649348392,0.046014491800834854,0.0,0.0,0.40384774685222,0.0,1.0,0.0,0.0
34x34,e2e_wc,task_plus_reg,37,probe_if_beta1_cap1,1.3209631102275237,0.030332277649348392,1.0723838391880935,0.020640048597305057,20.47945205479452,0.40384774685222,0.0,0.00684931506849315,,
34x34,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap1,0.0,0.030332277649348392,0.08794476341023048,0.0,0.0,0.40384774685222,0.0,1.0,,
34x34,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap31,0.0,0.030332277649348392,0.08794476341023048,0.0,0.0,0.40384774685222,0.0,1.0,,
34x34,local_tsce,task_only,11,probe_analog_sum,,0.031889118100367334,,,,0.4100397614314115,,,,
34x34,local_tsce,task_only,11,probe_bipolar_lif_beta05_cap1,0.0,0.031889118100367334,0.044959899756468955,0.0,0.0,0.4100397614314115,0.0,1.0,0.0,0.0
34x34,local_tsce,task_only,11,probe_if_beta1_cap1,1.4959134084382593,0.031889118100367334,1.1883811915563995,0.0233736470068478,23.19178082191781,0.4100397614314115,0.0,0.00684931506849315,,
34x34,local_tsce,task_only,11,probe_lif_beta05_cap1,0.0,0.031889118100367334,0.08779401083188715,0.0,0.0,0.4100397614314115,0.0,1.0,,
34x34,local_tsce,task_only,11,probe_lif_beta05_cap31,0.0,0.031889118100367334,0.08779401083188715,0.0,0.0,0.4100397614314115,0.0,1.0,,
34x34,local_tsce,task_only,23,probe_analog_sum,,0.01966763958960894,,,,0.4084589684117517,,,,
34x34,local_tsce,task_only,23,probe_bipolar_lif_beta05_cap1,0.0,0.01966763958960894,0.028137566111892193,0.0,0.0,0.4084589684117517,0.0,1.0,0.0,0.0
34x34,local_tsce,task_only,23,probe_if_beta1_cap1,0.9304174950298211,0.01966763958960894,0.8360078988603885,0.014537773359840954,14.424657534246576,0.4084589684117517,0.0,0.00684931506849315,,
34x34,local_tsce,task_only,23,probe_lif_beta05_cap1,0.0,0.01966763958960894,0.05560208999960925,0.0,0.0,0.4084589684117517,0.0,1.0,,
34x34,local_tsce,task_only,23,probe_lif_beta05_cap31,0.0,0.01966763958960894,0.05560208999960925,0.0,0.0,0.4084589684117517,0.0,1.0,,
34x34,local_tsce,task_only,37,probe_analog_sum,,0.032995092771943686,,,,0.3974900596421471,,,,
34x34,local_tsce,task_only,37,probe_bipolar_lif_beta05_cap1,0.0,0.032995092771943686,0.045642640216439045,0.0,0.0,0.3974900596421471,0.0,1.0,0.0,0.0
34x34,local_tsce,task_only,37,probe_if_beta1_cap1,1.5555555555555556,0.032995092771943686,1.248168849910677,0.024305555555555556,24.116438356164384,0.3974900596421471,0.0,0.0,,
34x34,local_tsce,task_only,37,probe_lif_beta05_cap1,0.0,0.032995092771943686,0.0893768267255596,0.0,0.0,0.3974900596421471,0.0,1.0,,
34x34,local_tsce,task_only,37,probe_lif_beta05_cap31,0.0,0.032995092771943686,0.0893768267255596,0.0,0.0,0.3974900596421471,0.0,1.0,,
34x34,local_tsce,task_plus_reg,11,probe_analog_sum,,0.0313606741693332,,,,0.4049108129003755,,,,
34x34,local_tsce,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,0.0,0.0313606741693332,0.04523579377386508,0.0,0.0,0.4049108129003755,0.0,1.0,0.0,0.0
34x34,local_tsce,task_plus_reg,11,probe_if_beta1_cap1,1.4539430086149767,0.0313606741693332,1.1495658016384995,0.02271785950960901,22.541095890410958,0.4049108129003755,0.0,0.0136986301369863,,
34x34,local_tsce,task_plus_reg,11,probe_lif_beta05_cap1,0.0,0.0313606741693332,0.08795803421753083,0.0,0.0,0.4049108129003755,0.0,1.0,,
34x34,local_tsce,task_plus_reg,11,probe_lif_beta05_cap31,0.0,0.0313606741693332,0.08795803421753083,0.0,0.0,0.4049108129003755,0.0,1.0,,
34x34,local_tsce,task_plus_reg,23,probe_analog_sum,,0.019222560340464576,,,,0.40500055224210296,,,,
34x34,local_tsce,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,0.0,0.019222560340464576,0.02788275681840872,0.0,0.0,0.40500055224210296,0.0,1.0,0.0,0.0
34x34,local_tsce,task_plus_reg,23,probe_if_beta1_cap1,0.9074442235476032,0.019222560340464576,0.8131807658333124,0.0141788159929313,14.068493150684931,0.40500055224210296,0.0,0.0547945205479452,,
34x34,local_tsce,task_plus_reg,23,probe_lif_beta05_cap1,0.0,0.019222560340464576,0.055007391699543315,0.0,0.0,0.40500055224210296,0.0,1.0,,
34x34,local_tsce,task_plus_reg,23,probe_lif_beta05_cap31,0.0,0.019222560340464576,0.055007391699543315,0.0,0.0,0.40500055224210296,0.0,1.0,,
34x34,local_tsce,task_plus_reg,37,probe_analog_sum,,0.031510738256761775,,,,0.3976212171415949,,,,
34x34,local_tsce,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,0.0,0.031510738256761775,0.04533412966159459,0.0,0.0,0.3976212171415949,0.0,1.0,0.0,0.0
34x34,local_tsce,task_plus_reg,37,probe_if_beta1_cap1,1.463220675944334,0.031510738256761775,1.1718178701172037,0.02286282306163022,22.684931506849313,0.3976212171415949,0.0,0.0136986301369863,,
34x34,local_tsce,task_plus_reg,37,probe_lif_beta05_cap1,0.0,0.031510738256761775,0.08879939404097094,0.0,0.0,0.3976212171415949,0.0,1.0,,
34x34,local_tsce,task_plus_reg,37,probe_lif_beta05_cap31,0.0,0.031510738256761775,0.08879939404097094,0.0,0.0,0.3976212171415949,0.0,1.0,,
34x345,e2e_wc,task_only,11,native_e2e_lif,7.057654075546719,0.291691925928407,0.5889773496044935,0.11027584493041749,109.41780821917808,0.43406919593549814,0.018396565054119726,0.0,,
34x345,e2e_wc,task_only,11,native_w_analog_sum,,0.291691925928407,,,,0.43406919593549814,,,,
34x345,e2e_wc,task_only,11,probe_analog_sum,,0.026365678785334558,,,,0.4021841175171195,,,,
34x345,e2e_wc,task_only,11,probe_bipolar_lif_beta05_cap1,0.0,0.026365678785334558,0.03829241172930786,0.0,0.0,0.4021841175171195,0.0,1.0,0.0,0.0
34x345,e2e_wc,task_only,11,probe_if_beta1_cap1,1.1486635741108902,0.026365678785334558,0.9517906474502789,0.01794786834548266,17.80821917808219,0.4021841175171195,0.0,0.0273972602739726,,
34x345,e2e_wc,task_only,11,probe_lif_beta05_cap1,0.0,0.026365678785334558,0.07371033017042238,0.0,0.0,0.4021841175171195,0.0,1.0,,
34x345,e2e_wc,task_only,11,probe_lif_beta05_cap31,0.0,0.026365678785334558,0.07371033017042238,0.0,0.0,0.4021841175171195,0.0,1.0,,
34x345,e2e_wc,task_only,23,native_e2e_lif,8.409100949856416,0.23128403998194008,0.3871747160529569,0.1313922023415065,130.36986301369862,0.35791500994035785,0.01835514689639938,0.0,,
34x345,e2e_wc,task_only,23,native_w_analog_sum,,0.23128403998194008,,,,0.35791500994035785,,,,
34x345,e2e_wc,task_only,23,probe_analog_sum,,0.027028996603010655,,,,0.40171471172962225,,,,
34x345,e2e_wc,task_only,23,probe_bipolar_lif_beta05_cap1,0.0,0.027028996603010655,0.04042092863887121,0.0,0.0,0.40171471172962225,0.0,1.0,0.0,0.0
34x345,e2e_wc,task_only,23,probe_if_beta1_cap1,1.158824828804948,0.027028996603010655,0.9549516351196663,0.018106637950077314,17.965753424657535,0.40171471172962225,0.0,0.0273972602739726,,
34x345,e2e_wc,task_only,23,probe_lif_beta05_cap1,0.0,0.027028996603010655,0.07760114965560833,0.0,0.0,0.40171471172962225,0.0,1.0,,
34x345,e2e_wc,task_only,23,probe_lif_beta05_cap31,0.0,0.027028996603010655,0.07760114965560833,0.0,0.0,0.40171471172962225,0.0,1.0,,
34x345,e2e_wc,task_only,37,native_e2e_lif,7.919593549812237,0.21834320818996716,0.3839760237453664,0.12374364921581621,122.78082191780823,0.34559310801855536,0.012370223105809586,0.0,,
34x345,e2e_wc,task_only,37,native_w_analog_sum,,0.21834320818996716,,,,0.34559310801855536,,,,
34x345,e2e_wc,task_only,37,probe_analog_sum,,0.026812710299961934,,,,0.3859136845593108,,,,
34x345,e2e_wc,task_only,37,probe_bipolar_lif_beta05_cap1,0.0,0.026812710299961934,0.04181591413257232,0.0,0.0,0.3859136845593108,0.0,1.0,0.0,0.0
34x345,e2e_wc,task_only,37,probe_if_beta1_cap1,1.1623591782637508,0.026812710299961934,0.9620092977776563,0.018161862160371106,18.02054794520548,0.3859136845593108,0.0,0.0410958904109589,,
34x345,e2e_wc,task_only,37,probe_lif_beta05_cap1,0.0,0.026812710299961934,0.07971394416823943,0.0,0.0,0.3859136845593108,0.0,1.0,,
34x345,e2e_wc,task_only,37,probe_lif_beta05_cap31,0.0,0.026812710299961934,0.07971394416823943,0.0,0.0,0.3859136845593108,0.0,1.0,,
34x345,e2e_wc,task_plus_reg,11,native_e2e_lif,5.943892202341506,0.2092701391195694,0.3864773106316057,0.09287331566158603,92.15068493150685,0.3494173845814005,0.01276369560415286,0.04794520547945205,,
34x345,e2e_wc,task_plus_reg,11,native_w_analog_sum,,0.2092701391195694,,,,0.3494173845814005,,,,
34x345,e2e_wc,task_plus_reg,11,probe_analog_sum,,0.0480242949315077,,,,0.3539733819306384,,,,
34x345,e2e_wc,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,0.21647890435166778,0.0480242949315077,0.06649551173778175,0.003382482880494809,3.356164383561644,0.3539733819306384,0.0,0.4452054794520548,0.5163265306122449,0.48367346938775513
34x345,e2e_wc,task_plus_reg,11,probe_if_beta1_cap1,1.9293130108239451,0.0480242949315077,1.4272350524328463,0.030145515794124143,29.910958904109588,0.3539733819306384,6.9030262867241e-06,0.06164383561643835,,
34x345,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap1,0.10470510271703115,0.0480242949315077,0.12038225552032786,0.0016360172299536117,1.6232876712328768,0.3539733819306384,0.0,0.6027397260273972,,
34x345,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap31,0.10470510271703115,0.0480242949315077,0.12038225552032786,0.0016360172299536117,1.6232876712328768,0.3539733819306384,0.0,0.6027397260273972,,
34x345,e2e_wc,task_plus_reg,23,native_e2e_lif,7.275016567263088,0.18096911432203447,0.3174933585145824,0.11367213386348575,112.78767123287672,0.2835210956483322,0.012328804948089243,0.04794520547945205,,
34x345,e2e_wc,task_plus_reg,23,native_w_analog_sum,,0.18096911432203447,,,,0.2835210956483322,,,,
34x345,e2e_wc,task_plus_reg,23,probe_analog_sum,,0.024469383411690786,,,,0.3610006626905235,,,,
34x345,e2e_wc,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,0.0,0.024469383411690786,0.03941269958452534,0.0,0.0,0.3610006626905235,0.0,1.0,0.0,0.0
34x345,e2e_wc,task_plus_reg,23,probe_if_beta1_cap1,1.0081731831234813,0.024469383411690786,0.8419689556599341,0.015752705986304395,15.63013698630137,0.3610006626905235,0.0,0.10273972602739725,,
34x345,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap1,0.0,0.024469383411690786,0.07430849303012463,0.0,0.0,0.3610006626905235,0.0,1.0,,
34x345,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap31,0.0,0.024469383411690786,0.07430849303012463,0.0,0.0,0.3610006626905235,0.0,1.0,,
34x345,e2e_wc,task_plus_reg,37,native_e2e_lif,6.869891760547824,0.26627875955615277,0.5322910057238065,0.10734205875855975,106.5068493150685,0.4232935719019218,0.017050474928208527,0.0,,
34x345,e2e_wc,task_plus_reg,37,native_w_analog_sum,,0.26627875955615277,,,,0.4232935719019218,,,,
34x345,e2e_wc,task_plus_reg,37,probe_analog_sum,,0.026216659574350574,,,,0.39415589794565936,,,,
34x345,e2e_wc,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,0.0,0.026216659574350574,0.040144369597947815,0.0,0.0,0.39415589794565936,0.0,1.0,0.0,0.0
34x345,e2e_wc,task_plus_reg,37,probe_if_beta1_cap1,1.123923127899271,0.026216659574350574,0.9275093798730434,0.01756129887342611,17.424657534246574,0.39415589794565936,0.0,0.0410958904109589,,
34x345,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap1,0.0,0.026216659574350574,0.07663326018781143,0.0,0.0,0.39415589794565936,0.0,1.0,,
34x345,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap31,0.0,0.026216659574350574,0.07663326018781143,0.0,0.0,0.39415589794565936,0.0,1.0,,
34x345,local_tsce,task_only,11,probe_analog_sum,,0.01931455466282488,,,,0.40098299094322953,,,,
34x345,local_tsce,task_only,11,probe_bipolar_lif_beta05_cap1,0.0,0.01931455466282488,0.028987622347186527,0.0,0.0,0.40098299094322953,0.0,1.0,0.0,0.0
34x345,local_tsce,task_only,11,probe_if_beta1_cap1,0.9441130991826817,0.01931455466282488,0.839340702026188,0.014751767174729402,14.636986301369863,0.40098299094322953,0.0,0.04794520547945205,,
34x345,local_tsce,task_only,11,probe_lif_beta05_cap1,0.0,0.01931455466282488,0.05746637834097251,0.0,0.0,0.40098299094322953,0.0,1.0,,
34x345,local_tsce,task_only,11,probe_lif_beta05_cap31,0.0,0.01931455466282488,0.05746637834097251,0.0,0.0,0.40098299094322953,0.0,1.0,,
34x345,local_tsce,task_only,23,probe_analog_sum,,0.031606689416102736,,,,0.3985393196377292,,,,
34x345,local_tsce,task_only,23,probe_bipolar_lif_beta05_cap1,0.0,0.031606689416102736,0.04474156387035115,0.0,0.0,0.3985393196377292,0.0,1.0,0.0,0.0
34x345,local_tsce,task_only,23,probe_if_beta1_cap1,1.555997349237906,0.031606689416102736,1.2290220103729081,0.02431245858184228,24.123287671232877,0.3985393196377292,0.0,0.0,,
34x345,local_tsce,task_only,23,probe_lif_beta05_cap1,0.0,0.031606689416102736,0.08769241468239847,0.0,0.0,0.3985393196377292,0.0,1.0,,
34x345,local_tsce,task_only,23,probe_lif_beta05_cap31,0.0,0.031606689416102736,0.08769241468239847,0.0,0.0,0.3985393196377292,0.0,1.0,,
34x345,local_tsce,task_only,37,probe_analog_sum,,0.030007995721057557,,,,0.3980008835873647,,,,
34x345,local_tsce,task_only,37,probe_bipolar_lif_beta05_cap1,0.0,0.030007995721057557,0.04329804089692956,0.0,0.0,0.3980008835873647,0.0,1.0,0.0,0.0
34x345,local_tsce,task_only,37,probe_if_beta1_cap1,1.4428981665562182,0.030007995721057557,1.1606557291020068,0.02254528385244091,22.36986301369863,0.3980008835873647,0.0,0.00684931506849315,,
34x345,local_tsce,task_only,37,probe_lif_beta05_cap1,0.0,0.030007995721057557,0.08498319478919784,0.0,0.0,0.3980008835873647,0.0,1.0,,
34x345,local_tsce,task_only,37,probe_lif_beta05_cap31,0.0,0.030007995721057557,0.08498319478919784,0.0,0.0,0.3980008835873647,0.0,1.0,,
34x345,local_tsce,task_plus_reg,11,probe_analog_sum,,0.017656605301401194,,,,0.40541473381930637,,,,
34x345,local_tsce,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,0.0,0.017656605301401194,0.02626976820981945,0.0,0.0,0.40541473381930637,0.0,1.0,0.0,0.0
34x345,local_tsce,task_plus_reg,11,probe_if_beta1_cap1,0.8301303291362934,0.017656605301401194,0.7590256241367637,0.012970786392754584,12.86986301369863,0.40541473381930637,0.0,0.06164383561643835,,
34x345,local_tsce,task_plus_reg,11,probe_lif_beta05_cap1,0.0,0.017656605301401194,0.05185351504734235,0.0,0.0,0.40541473381930637,0.0,1.0,,
34x345,local_tsce,task_plus_reg,11,probe_lif_beta05_cap31,0.0,0.017656605301401194,0.05185351504734235,0.0,0.0,0.40541473381930637,0.0,1.0,,
34x345,local_tsce,task_plus_reg,23,probe_analog_sum,,0.0183991344616224,,,,0.3999751491053678,,,,
34x345,local_tsce,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,0.0,0.0183991344616224,0.027572556734699962,0.0,0.0,0.3999751491053678,0.0,1.0,0.0,0.0
34x345,local_tsce,task_plus_reg,23,probe_if_beta1_cap1,0.8765186657830794,0.0183991344616224,0.7940237492390838,0.013695604152860615,13.58904109589041,0.3999751491053678,0.0,0.07534246575342465,,
34x345,local_tsce,task_plus_reg,23,probe_lif_beta05_cap1,0.0,0.0183991344616224,0.05454822020484983,0.0,0.0,0.3999751491053678,0.0,1.0,,
34x345,local_tsce,task_plus_reg,23,probe_lif_beta05_cap31,0.0,0.0183991344616224,0.05454822020484983,0.0,0.0,0.3999751491053678,0.0,1.0,,
34x345,local_tsce,task_plus_reg,37,probe_analog_sum,,0.01700036446184622,,,,0.4068850784183786,,,,
34x345,local_tsce,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,0.0,0.01700036446184622,0.025171143936815472,0.0,0.0,0.4068850784183786,0.0,1.0,0.0,0.0
34x345,local_tsce,task_plus_reg,37,probe_if_beta1_cap1,0.7704881820189972,0.01700036446184622,0.7269612130633321,0.01203887784404683,11.945205479452055,0.4068850784183786,0.0,0.04794520547945205,,
34x345,local_tsce,task_plus_reg,37,probe_lif_beta05_cap1,0.0,0.01700036446184622,0.049730680981904515,0.0,0.0,0.4068850784183786,0.0,1.0,,
34x345,local_tsce,task_plus_reg,37,probe_lif_beta05_cap31,0.0,0.01700036446184622,0.049730680981904515,0.0,0.0,0.4068850784183786,0.0,1.0,,
34x45,e2e_wc,task_only,11,native_e2e_lif,6.91628009719461,0.28202556452553595,0.5702392985074428,0.10806687651866578,107.22602739726027,0.44505191075767614,0.019991164126352993,0.0,,
34x45,e2e_wc,task_only,11,native_w_analog_sum,,0.28202556452553595,,,,0.44505191075767614,,,,
34x45,e2e_wc,task_only,11,probe_analog_sum,,0.02506023228820531,,,,0.3993331676607024,,,,
34x45,e2e_wc,task_only,11,probe_bipolar_lif_beta05_cap1,0.0,0.02506023228820531,0.03794365688554068,0.0,0.0,0.3993331676607024,0.0,1.0,0.0,0.0
34x45,e2e_wc,task_only,11,probe_if_beta1_cap1,1.1292246520874751,0.02506023228820531,0.9431455857974439,0.0176441351888668,17.506849315068493,0.3993331676607024,0.0,0.03424657534246575,,
34x45,e2e_wc,task_only,11,probe_lif_beta05_cap1,0.0,0.02506023228820531,0.07370539777241045,0.0,0.0,0.3993331676607024,0.0,1.0,,
34x45,e2e_wc,task_only,11,probe_lif_beta05_cap31,0.0,0.02506023228820531,0.07370539777241045,0.0,0.0,0.3993331676607024,0.0,1.0,,
34x45,e2e_wc,task_only,23,native_e2e_lif,7.446874309697371,0.2922588710064917,0.5458879877285722,0.11635741108902142,115.45205479452055,0.45593108018555334,0.020060194389220236,0.0,,
34x45,e2e_wc,task_only,23,native_w_analog_sum,,0.2922588710064917,,,,0.45593108018555334,,,,
34x45,e2e_wc,task_only,23,probe_analog_sum,,0.07080070185954966,,,,0.4075684780207643,,,,
34x45,e2e_wc,task_only,23,probe_bipolar_lif_beta05_cap1,0.4819969074442235,0.07080070185954966,0.0882433666371605,0.0075312016788159925,7.472602739726027,0.4075684780207643,0.0,0.13013698630136986,0.4509624197983501,0.5490375802016498
34x45,e2e_wc,task_only,23,probe_if_beta1_cap1,3.156174066710846,0.07080070185954966,2.2133072427984524,0.04931521979235697,48.93150684931507,0.4075684780207643,0.0,0.0,,
34x45,e2e_wc,task_only,23,probe_lif_beta05_cap1,0.26463441572785507,0.07080070185954966,0.16969040265481175,0.004134912745747735,4.102739726027397,0.4075684780207643,0.0,0.2876712328767123,,
34x45,e2e_wc,task_only,23,probe_lif_beta05_cap31,0.26463441572785507,0.07080070185954966,0.16969040265481175,0.004134912745747735,4.102739726027397,0.4075684780207643,0.0,0.2876712328767123,,
34x45,e2e_wc,task_only,37,native_e2e_lif,7.155290479346145,0.23770924489424336,0.4620031281189537,0.11180141373978351,110.93150684931507,0.38088137839628894,0.014054561519770267,0.0,,
34x45,e2e_wc,task_only,37,native_w_analog_sum,,0.23770924489424336,,,,0.38088137839628894,,,,
34x45,e2e_wc,task_only,37,probe_analog_sum,,0.046470500326404984,,,,0.3837599403578529,,,,
34x45,e2e_wc,task_only,37,probe_bipolar_lif_beta05_cap1,0.06140932184669759,0.046470500326404984,0.06748400412205291,0.0009595206538546498,0.952054794520548,0.3837599403578529,0.0,0.7808219178082192,0.539568345323741,0.460431654676259
34x45,e2e_wc,task_only,37,probe_if_beta1_cap1,2.015462778882262,0.046470500326404984,1.5087059279682,0.031491605920035345,31.246575342465754,0.3837599403578529,0.0,0.0136986301369863,,
34x45,e2e_wc,task_only,37,probe_lif_beta05_cap1,0.028274795670421914,0.046470500326404984,0.12837681488058109,0.0004417936823503424,0.4383561643835616,0.3837599403578529,0.0,0.8424657534246576,,
34x45,e2e_wc,task_only,37,probe_lif_beta05_cap31,0.028274795670421914,0.046470500326404984,0.12837681488058109,0.0004417936823503424,0.4383561643835616,0.3837599403578529,0.0,0.8424657534246576,,
34x45,e2e_wc,task_plus_reg,11,native_e2e_lif,6.318975038656947,0.26204388430915593,0.568733039922658,0.0987339849790148,97.96575342465754,0.4132151535233046,0.016974541639054562,0.0136986301369863,,
34x45,e2e_wc,task_plus_reg,11,native_w_analog_sum,,0.26204388430915593,,,,0.4132151535233046,,,,
34x45,e2e_wc,task_plus_reg,11,probe_analog_sum,,0.02338692026598893,,,,0.38913739783521095,,,,
34x45,e2e_wc,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,0.0,0.02338692026598893,0.036789189362564846,0.0,0.0,0.38913739783521095,0.0,1.0,0.0,0.0
34x45,e2e_wc,task_plus_reg,11,probe_if_beta1_cap1,1.013032913629335,0.02338692026598893,0.8436661828767525,0.01582863927545836,15.705479452054794,0.38913739783521095,0.0,0.0547945205479452,,
34x45,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap1,0.0,0.02338692026598893,0.07044750279789891,0.0,0.0,0.38913739783521095,0.0,1.0,,
34x45,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap31,0.0,0.02338692026598893,0.07044750279789891,0.0,0.0,0.38913739783521095,0.0,1.0,,
34x45,e2e_wc,task_plus_reg,23,native_e2e_lif,7.133200795228628,0.19382156842002785,0.36410385408054785,0.11145626242544732,110.58904109589041,0.3178912635299315,0.011438314557101833,0.0136986301369863,,
34x45,e2e_wc,task_plus_reg,23,native_w_analog_sum,,0.19382156842002785,,,,0.3178912635299315,,,,
34x45,e2e_wc,task_plus_reg,23,probe_analog_sum,,0.09810865897912142,,,,0.3666887563507842,,,,
34x45,e2e_wc,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,2.5685884691848906,0.09810865897912142,0.10977468475385192,0.040134194831013915,39.821917808219176,0.3666887563507842,9.66423680141374e-05,0.0821917808219178,0.5024079807361541,0.4975920192638459
34x45,e2e_wc,task_plus_reg,23,probe_if_beta1_cap1,4.043737574552684,0.09810865897912142,2.7844859653143454,0.06318339960238568,62.69178082191781,0.3666887563507842,0.0012632538104705104,0.0273972602739726,,
34x45,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap1,1.2485089463220675,0.09810865897912142,0.22037300599447365,0.019507952286282305,19.356164383561644,0.3666887563507842,6.212723658051689e-05,0.11643835616438356,,
34x45,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap31,1.250276121051469,0.09810865897912142,0.22037300599457313,0.019535564391429203,19.383561643835616,0.3666887563507842,6.9030262867241e-05,0.11643835616438356,,
34x45,e2e_wc,task_plus_reg,37,native_e2e_lif,6.250938811574994,0.2763887828750366,0.5917548966691784,0.09767091893085929,96.91095890410959,0.4398608349900596,0.015731996907444222,0.0,,
34x45,e2e_wc,task_plus_reg,37,native_w_analog_sum,,0.2763887828750366,,,,0.4398608349900596,,,,
34x45,e2e_wc,task_plus_reg,37,probe_analog_sum,,0.02422245898965666,,,,0.39360365584272144,,,,
34x45,e2e_wc,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,0.0,0.02422245898965666,0.03693873003681107,0.0,0.0,0.39360365584272144,0.0,1.0,0.0,0.0
34x45,e2e_wc,task_plus_reg,37,probe_if_beta1_cap1,1.0726750607466313,0.02422245898965666,0.8970648507105261,0.016760547824166114,16.63013698630137,0.39360365584272144,0.0,0.06164383561643835,,
34x45,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap1,0.0,0.02422245898965666,0.07100979465100371,0.0,0.0,0.39360365584272144,0.0,1.0,,
34x45,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap31,0.0,0.02422245898965666,0.07100979465100371,0.0,0.0,0.39360365584272144,0.0,1.0,,
34x45,local_tsce,task_only,11,probe_analog_sum,,0.017534887184111524,,,,0.4039650982990943,,,,
34x45,local_tsce,task_only,11,probe_bipolar_lif_beta05_cap1,0.0,0.017534887184111524,0.0263196927304288,0.0,0.0,0.4039650982990943,0.0,1.0,0.0,0.0
34x45,local_tsce,task_only,11,probe_if_beta1_cap1,0.8301303291362934,0.017534887184111524,0.7780405707688417,0.012970786392754584,12.86986301369863,0.4039650982990943,0.0,0.0410958904109589,,
34x45,local_tsce,task_only,11,probe_lif_beta05_cap1,0.0,0.017534887184111524,0.052210518450851034,0.0,0.0,0.4039650982990943,0.0,1.0,,
34x45,local_tsce,task_only,11,probe_lif_beta05_cap31,0.0,0.017534887184111524,0.052210518450851034,0.0,0.0,0.4039650982990943,0.0,1.0,,
