condition,seed,axis,position,state,probability
oracle_progress,71,elapsed_seconds,1.375,5,0.23845609860679212
oracle_progress,71,elapsed_seconds,1.375,6,0.30037082950718486
oracle_progress,71,elapsed_seconds,1.375,7,0.26191193602891905
oracle_progress,71,elapsed_seconds,1.625,0,7.494379731291948e-05
oracle_progress,71,elapsed_seconds,1.625,1,0.0008343413843531998
oracle_progress,71,elapsed_seconds,1.625,2,0.006181067008936543
oracle_progress,71,elapsed_seconds,1.625,3,0.03053517603017028
oracle_progress,71,elapsed_seconds,1.625,4,0.10068382529849276
oracle_progress,71,elapsed_seconds,1.625,5,0.22149024777186727
oracle_progress,71,elapsed_seconds,1.625,6,0.3244976926486469
oracle_progress,71,elapsed_seconds,1.625,7,0.3157027010778779
oracle_progress,71,elapsed_seconds,1.875,0,2.132446851257035e-05
oracle_progress,71,elapsed_seconds,1.875,1,0.00031372575599345425
oracle_progress,71,elapsed_seconds,1.875,2,0.003000777870017503
oracle_progress,71,elapsed_seconds,1.875,3,0.018653218075633048
oracle_progress,71,elapsed_seconds,1.875,4,0.07531400489665213
oracle_progress,71,elapsed_seconds,1.875,5,0.19738789271740687
oracle_progress,71,elapsed_seconds,1.875,6,0.3355630641891843
oracle_progress,71,elapsed_seconds,1.875,7,0.36974598736990066
oracle_progress,71,elapsed_seconds,2.125,0,9.132538859072762e-06
oracle_progress,71,elapsed_seconds,2.125,1,0.00015992116823326796
oracle_progress,71,elapsed_seconds,2.125,2,0.0017962456525613864
oracle_progress,71,elapsed_seconds,2.125,3,0.012941084802150726
oracle_progress,71,elapsed_seconds,2.125,4,0.059802696108818054
oracle_progress,71,elapsed_seconds,2.125,5,0.17726262907187143
oracle_progress,71,elapsed_seconds,2.125,6,0.33702285091082257
oracle_progress,71,elapsed_seconds,2.125,7,0.411005437374115
oracle_progress,71,elapsed_seconds,2.375,0,0.0
oracle_progress,71,elapsed_seconds,2.375,1,0.0
oracle_progress,71,elapsed_seconds,2.375,2,0.0
oracle_progress,71,elapsed_seconds,2.375,3,0.0
oracle_progress,71,elapsed_seconds,2.375,4,0.0
oracle_progress,71,elapsed_seconds,2.375,5,0.0
oracle_progress,71,elapsed_seconds,2.375,6,0.0
oracle_progress,71,elapsed_seconds,2.375,7,0.0
oracle_progress,71,elapsed_seconds,2.625,0,0.0
oracle_progress,71,elapsed_seconds,2.625,1,0.0
oracle_progress,71,elapsed_seconds,2.625,2,0.0
oracle_progress,71,elapsed_seconds,2.625,3,0.0
oracle_progress,71,elapsed_seconds,2.625,4,0.0
oracle_progress,71,elapsed_seconds,2.625,5,0.0
oracle_progress,71,elapsed_seconds,2.625,6,0.0
oracle_progress,71,elapsed_seconds,2.625,7,0.0
oracle_progress,71,elapsed_seconds,2.875,0,0.0
oracle_progress,71,elapsed_seconds,2.875,1,0.0
oracle_progress,71,elapsed_seconds,2.875,2,0.0
oracle_progress,71,elapsed_seconds,2.875,3,0.0
oracle_progress,71,elapsed_seconds,2.875,4,0.0
oracle_progress,71,elapsed_seconds,2.875,5,0.0
oracle_progress,71,elapsed_seconds,2.875,6,0.0
oracle_progress,71,elapsed_seconds,2.875,7,0.0
oracle_progress,71,elapsed_seconds,3.125,0,0.0
oracle_progress,71,elapsed_seconds,3.125,1,0.0
oracle_progress,71,elapsed_seconds,3.125,2,0.0
oracle_progress,71,elapsed_seconds,3.125,3,0.0
oracle_progress,71,elapsed_seconds,3.125,4,0.0
oracle_progress,71,elapsed_seconds,3.125,5,0.0
oracle_progress,71,elapsed_seconds,3.125,6,0.0
oracle_progress,71,elapsed_seconds,3.125,7,0.0
oracle_progress,71,elapsed_seconds,3.375,0,0.0
oracle_progress,71,elapsed_seconds,3.375,1,0.0
oracle_progress,71,elapsed_seconds,3.375,2,0.0
oracle_progress,71,elapsed_seconds,3.375,3,0.0
oracle_progress,71,elapsed_seconds,3.375,4,0.0
oracle_progress,71,elapsed_seconds,3.375,5,0.0
oracle_progress,71,elapsed_seconds,3.375,6,0.0
oracle_progress,71,elapsed_seconds,3.375,7,0.0
oracle_progress,71,elapsed_seconds,3.625,0,0.0
oracle_progress,71,elapsed_seconds,3.625,1,0.0
oracle_progress,71,elapsed_seconds,3.625,2,0.0
oracle_progress,71,elapsed_seconds,3.625,3,0.0
oracle_progress,71,elapsed_seconds,3.625,4,0.0
oracle_progress,71,elapsed_seconds,3.625,5,0.0
oracle_progress,71,elapsed_seconds,3.625,6,0.0
oracle_progress,71,elapsed_seconds,3.625,7,0.0
oracle_progress,71,elapsed_seconds,3.875,0,0.0
oracle_progress,71,elapsed_seconds,3.875,1,0.0
oracle_progress,71,elapsed_seconds,3.875,2,0.0
oracle_progress,71,elapsed_seconds,3.875,3,0.0
oracle_progress,71,elapsed_seconds,3.875,4,0.0
oracle_progress,71,elapsed_seconds,3.875,5,0.0
oracle_progress,71,elapsed_seconds,3.875,6,0.0
oracle_progress,71,elapsed_seconds,3.875,7,0.0
reset_gru,11,relative_progress,0.05,0,0.11354021135646897
reset_gru,11,relative_progress,0.05,1,0.11866174387167903
reset_gru,11,relative_progress,0.05,2,0.13596819271628238
reset_gru,11,relative_progress,0.05,3,0.13288839780312928
reset_gru,11,relative_progress,0.05,4,0.11671525883618035
reset_gru,11,relative_progress,0.05,5,0.11878911418769555
reset_gru,11,relative_progress,0.05,6,0.13637580137251865
reset_gru,11,relative_progress,0.05,7,0.1270612258570198
reset_gru,11,relative_progress,0.15,0,0.10458925459770506
reset_gru,11,relative_progress,0.15,1,0.11720682497023527
reset_gru,11,relative_progress,0.15,2,0.14132099678135848
reset_gru,11,relative_progress,0.15,3,0.14094212294810915
reset_gru,11,relative_progress,0.15,4,0.11893864495681314
reset_gru,11,relative_progress,0.15,5,0.12159757386139143
reset_gru,11,relative_progress,0.15,6,0.13498805092993074
reset_gru,11,relative_progress,0.15,7,0.1204165007972697
reset_gru,11,relative_progress,0.25,0,0.08804482449657028
reset_gru,11,relative_progress,0.25,1,0.1112373257250066
reset_gru,11,relative_progress,0.25,2,0.16306415445375583
reset_gru,11,relative_progress,0.25,3,0.15018715402476485
reset_gru,11,relative_progress,0.25,4,0.11450453457097097
reset_gru,11,relative_progress,0.25,5,0.1403721148727634
reset_gru,11,relative_progress,0.25,6,0.12850417986549467
reset_gru,11,relative_progress,0.25,7,0.10408570656896234
reset_gru,11,relative_progress,0.35,0,0.07713293301310972
reset_gru,11,relative_progress,0.35,1,0.10775409707886006
reset_gru,11,relative_progress,0.35,2,0.1697215191045391
reset_gru,11,relative_progress,0.35,3,0.1564371607663259
reset_gru,11,relative_progress,0.35,4,0.10760003176168047
reset_gru,11,relative_progress,0.35,5,0.1640681131165239
reset_gru,11,relative_progress,0.35,6,0.11956965459298484
reset_gru,11,relative_progress,0.35,7,0.09771648652631522
reset_gru,11,relative_progress,0.45,0,0.06762708020603138
reset_gru,11,relative_progress,0.45,1,0.10532598439667615
reset_gru,11,relative_progress,0.45,2,0.1763491523086567
reset_gru,11,relative_progress,0.45,3,0.15581532901807754
reset_gru,11,relative_progress,0.45,4,0.09502791525770628
reset_gru,11,relative_progress,0.45,5,0.1987885272721585
reset_gru,11,relative_progress,0.45,6,0.11817889967647226
reset_gru,11,relative_progress,0.45,7,0.0828871117466139
reset_gru,11,relative_progress,0.55,0,0.06282184360531963
reset_gru,11,relative_progress,0.55,1,0.10352013726631965
reset_gru,11,relative_progress,0.55,2,0.17895935928972664
reset_gru,11,relative_progress,0.55,3,0.15192725133497856
reset_gru,11,relative_progress,0.55,4,0.09007060529797753
reset_gru,11,relative_progress,0.55,5,0.21238616404952043
reset_gru,11,relative_progress,0.55,6,0.11783876370789095
reset_gru,11,relative_progress,0.55,7,0.08247587553425849
reset_gru,11,relative_progress,0.65,0,0.05960066078196647
reset_gru,11,relative_progress,0.65,1,0.10346279615000163
reset_gru,11,relative_progress,0.65,2,0.17489518060313286
reset_gru,11,relative_progress,0.65,3,0.1434165127823337
reset_gru,11,relative_progress,0.65,4,0.08458091054861736
reset_gru,11,relative_progress,0.65,5,0.23978032176375091
reset_gru,11,relative_progress,0.65,6,0.11509127518202421
reset_gru,11,relative_progress,0.65,7,0.0791723438927566
reset_gru,11,relative_progress,0.75,0,0.055389940899413855
reset_gru,11,relative_progress,0.75,1,0.10784665470889276
reset_gru,11,relative_progress,0.75,2,0.16942527047760292
reset_gru,11,relative_progress,0.75,3,0.1447900396105148
reset_gru,11,relative_progress,0.75,4,0.08409441784875193
reset_gru,11,relative_progress,0.75,5,0.2465527498190072
reset_gru,11,relative_progress,0.75,6,0.1136632288621767
reset_gru,11,relative_progress,0.75,7,0.07823769722524683
reset_gru,11,relative_progress,0.85,0,0.05431392271917481
reset_gru,11,relative_progress,0.85,1,0.10721118888586063
reset_gru,11,relative_progress,0.85,2,0.1689297842213228
reset_gru,11,relative_progress,0.85,3,0.14071638917920487
reset_gru,11,relative_progress,0.85,4,0.08522491541866817
reset_gru,11,relative_progress,0.85,5,0.25218761898577213
reset_gru,11,relative_progress,0.85,6,0.11324762741417838
reset_gru,11,relative_progress,0.85,7,0.07816855182936525
reset_gru,11,relative_progress,0.95,0,0.054663539350289725
reset_gru,11,relative_progress,0.95,1,0.11600867902778299
reset_gru,11,relative_progress,0.95,2,0.16230058516477902
reset_gru,11,relative_progress,0.95,3,0.15190174381852992
reset_gru,11,relative_progress,0.95,4,0.08833668010636324
reset_gru,11,relative_progress,0.95,5,0.22862888793504818
reset_gru,11,relative_progress,0.95,6,0.11402043979323022
reset_gru,11,relative_progress,0.95,7,0.08413944611337539
reset_gru,11,elapsed_seconds,0.125,0,0.11063960440335668
reset_gru,11,elapsed_seconds,0.125,1,0.11844846145536955
reset_gru,11,elapsed_seconds,0.125,2,0.13792196941268567
reset_gru,11,elapsed_seconds,0.125,3,0.1354699733966885
reset_gru,11,elapsed_seconds,0.125,4,0.11669839851634756
reset_gru,11,elapsed_seconds,0.125,5,0.11990322935241848
reset_gru,11,elapsed_seconds,0.125,6,0.13601322029398322
reset_gru,11,elapsed_seconds,0.125,7,0.12490509811961029
reset_gru,11,elapsed_seconds,0.375,0,0.08557406273568431
reset_gru,11,elapsed_seconds,0.375,1,0.11243673305550259
reset_gru,11,elapsed_seconds,0.375,2,0.1607350414197841
reset_gru,11,elapsed_seconds,0.375,3,0.15346530837498043
reset_gru,11,elapsed_seconds,0.375,4,0.11215036996713623
reset_gru,11,elapsed_seconds,0.375,5,0.14549280270576886
reset_gru,11,elapsed_seconds,0.375,6,0.12780369090375632
reset_gru,11,elapsed_seconds,0.375,7,0.10234198734253543
reset_gru,11,elapsed_seconds,0.625,0,0.06662464612067591
reset_gru,11,elapsed_seconds,0.625,1,0.10288895592909575
reset_gru,11,elapsed_seconds,0.625,2,0.1744926127787564
reset_gru,11,elapsed_seconds,0.625,3,0.15715803599298717
reset_gru,11,elapsed_seconds,0.625,4,0.09587038692512591
reset_gru,11,elapsed_seconds,0.625,5,0.2039378350552594
reset_gru,11,elapsed_seconds,0.625,6,0.11533570865687635
reset_gru,11,elapsed_seconds,0.625,7,0.08369181842520781
reset_gru,11,elapsed_seconds,0.875,0,0.05764199182485986
reset_gru,11,elapsed_seconds,0.875,1,0.10018341158021185
reset_gru,11,elapsed_seconds,0.875,2,0.17426663932558722
reset_gru,11,elapsed_seconds,0.875,3,0.1443031364290579
reset_gru,11,elapsed_seconds,0.875,4,0.08826402938827632
reset_gru,11,elapsed_seconds,0.875,5,0.24381688546628213
reset_gru,11,elapsed_seconds,0.875,6,0.11348727382664814
reset_gru,11,elapsed_seconds,0.875,7,0.07803663228854092
reset_gru,11,elapsed_seconds,1.125,0,0.05348264143630198
reset_gru,11,elapsed_seconds,1.125,1,0.10804661301433281
reset_gru,11,elapsed_seconds,1.125,2,0.17013931574454164
reset_gru,11,elapsed_seconds,1.125,3,0.15139859587808324
reset_gru,11,elapsed_seconds,1.125,4,0.0840428370068882
reset_gru,11,elapsed_seconds,1.125,5,0.24527939298682533
reset_gru,11,elapsed_seconds,1.125,6,0.11153648604110927
reset_gru,11,elapsed_seconds,1.125,7,0.07607411758226763
reset_gru,11,elapsed_seconds,1.375,0,0.05051924598316986
reset_gru,11,elapsed_seconds,1.375,1,0.11680201757441377
reset_gru,11,elapsed_seconds,1.375,2,0.1744769739822204
reset_gru,11,elapsed_seconds,1.375,3,0.1407130265348572
reset_gru,11,elapsed_seconds,1.375,4,0.08371605420598206
reset_gru,11,elapsed_seconds,1.375,5,0.23767789677816967
reset_gru,11,elapsed_seconds,1.375,6,0.11486032590492211
reset_gru,11,elapsed_seconds,1.375,7,0.08123445815750903
reset_gru,11,elapsed_seconds,1.625,0,0.05229004216154368
reset_gru,11,elapsed_seconds,1.625,1,0.1210081579561517
reset_gru,11,elapsed_seconds,1.625,2,0.17456960061438453
reset_gru,11,elapsed_seconds,1.625,3,0.1308191824360814
reset_gru,11,elapsed_seconds,1.625,4,0.07531443212940855
reset_gru,11,elapsed_seconds,1.625,5,0.2367652959723785
reset_gru,11,elapsed_seconds,1.625,6,0.1203149198870925
reset_gru,11,elapsed_seconds,1.625,7,0.08891836927697352
reset_gru,11,elapsed_seconds,1.875,0,0.06653256859807741
reset_gru,11,elapsed_seconds,1.875,1,0.1306977500518163
reset_gru,11,elapsed_seconds,1.875,2,0.15004166549160367
reset_gru,11,elapsed_seconds,1.875,3,0.1237763680162884
reset_gru,11,elapsed_seconds,1.875,4,0.08958483295781272
reset_gru,11,elapsed_seconds,1.875,5,0.2036021793172473
reset_gru,11,elapsed_seconds,1.875,6,0.12682464314358574
reset_gru,11,elapsed_seconds,1.875,7,0.10894000097399666
reset_gru,11,elapsed_seconds,2.125,0,0.07995778073867162
reset_gru,11,elapsed_seconds,2.125,1,0.11667783310015996
reset_gru,11,elapsed_seconds,2.125,2,0.19228326280911764
reset_gru,11,elapsed_seconds,2.125,3,0.12176274508237839
reset_gru,11,elapsed_seconds,2.125,4,0.06996424868702888
reset_gru,11,elapsed_seconds,2.125,5,0.17870688438415527
reset_gru,11,elapsed_seconds,2.125,6,0.12537798782189688
reset_gru,11,elapsed_seconds,2.125,7,0.11526922633250554
reset_gru,11,elapsed_seconds,2.375,0,0.0
reset_gru,11,elapsed_seconds,2.375,1,0.0
reset_gru,11,elapsed_seconds,2.375,2,0.0
reset_gru,11,elapsed_seconds,2.375,3,0.0
reset_gru,11,elapsed_seconds,2.375,4,0.0
reset_gru,11,elapsed_seconds,2.375,5,0.0
reset_gru,11,elapsed_seconds,2.375,6,0.0
reset_gru,11,elapsed_seconds,2.375,7,0.0
reset_gru,11,elapsed_seconds,2.625,0,0.0
reset_gru,11,elapsed_seconds,2.625,1,0.0
reset_gru,11,elapsed_seconds,2.625,2,0.0
reset_gru,11,elapsed_seconds,2.625,3,0.0
reset_gru,11,elapsed_seconds,2.625,4,0.0
reset_gru,11,elapsed_seconds,2.625,5,0.0
reset_gru,11,elapsed_seconds,2.625,6,0.0
reset_gru,11,elapsed_seconds,2.625,7,0.0
reset_gru,11,elapsed_seconds,2.875,0,0.0
reset_gru,11,elapsed_seconds,2.875,1,0.0
reset_gru,11,elapsed_seconds,2.875,2,0.0
reset_gru,11,elapsed_seconds,2.875,3,0.0
reset_gru,11,elapsed_seconds,2.875,4,0.0
reset_gru,11,elapsed_seconds,2.875,5,0.0
reset_gru,11,elapsed_seconds,2.875,6,0.0
reset_gru,11,elapsed_seconds,2.875,7,0.0
reset_gru,11,elapsed_seconds,3.125,0,0.0
reset_gru,11,elapsed_seconds,3.125,1,0.0
reset_gru,11,elapsed_seconds,3.125,2,0.0
reset_gru,11,elapsed_seconds,3.125,3,0.0
reset_gru,11,elapsed_seconds,3.125,4,0.0
reset_gru,11,elapsed_seconds,3.125,5,0.0
reset_gru,11,elapsed_seconds,3.125,6,0.0
reset_gru,11,elapsed_seconds,3.125,7,0.0
reset_gru,11,elapsed_seconds,3.375,0,0.0
reset_gru,11,elapsed_seconds,3.375,1,0.0
reset_gru,11,elapsed_seconds,3.375,2,0.0
reset_gru,11,elapsed_seconds,3.375,3,0.0
reset_gru,11,elapsed_seconds,3.375,4,0.0
reset_gru,11,elapsed_seconds,3.375,5,0.0
reset_gru,11,elapsed_seconds,3.375,6,0.0
reset_gru,11,elapsed_seconds,3.375,7,0.0
reset_gru,11,elapsed_seconds,3.625,0,0.0
reset_gru,11,elapsed_seconds,3.625,1,0.0
reset_gru,11,elapsed_seconds,3.625,2,0.0
reset_gru,11,elapsed_seconds,3.625,3,0.0
reset_gru,11,elapsed_seconds,3.625,4,0.0
reset_gru,11,elapsed_seconds,3.625,5,0.0
reset_gru,11,elapsed_seconds,3.625,6,0.0
reset_gru,11,elapsed_seconds,3.625,7,0.0
reset_gru,11,elapsed_seconds,3.875,0,0.0
reset_gru,11,elapsed_seconds,3.875,1,0.0
reset_gru,11,elapsed_seconds,3.875,2,0.0
reset_gru,11,elapsed_seconds,3.875,3,0.0
reset_gru,11,elapsed_seconds,3.875,4,0.0
reset_gru,11,elapsed_seconds,3.875,5,0.0
reset_gru,11,elapsed_seconds,3.875,6,0.0
reset_gru,11,elapsed_seconds,3.875,7,0.0
reset_gru,23,relative_progress,0.05,0,0.12167394526680059
reset_gru,23,relative_progress,0.05,1,0.12144081222034897
reset_gru,23,relative_progress,0.05,2,0.11056292276900215
reset_gru,23,relative_progress,0.05,3,0.13249252334567188
reset_gru,23,relative_progress,0.05,4,0.12044024304192089
reset_gru,23,relative_progress,0.05,5,0.14034949372746522
reset_gru,23,relative_progress,0.05,6,0.12778430049531633
reset_gru,23,relative_progress,0.05,7,0.12525577887987036
reset_gru,23,relative_progress,0.15,0,0.12390360868931019
reset_gru,23,relative_progress,0.15,1,0.12198689125106055
reset_gru,23,relative_progress,0.15,2,0.10701025936004976
reset_gru,23,relative_progress,0.15,3,0.13623651086173755
reset_gru,23,relative_progress,0.15,4,0.12220411426580931
reset_gru,23,relative_progress,0.15,5,0.142646049829886
reset_gru,23,relative_progress,0.15,6,0.12269610272535926
reset_gru,23,relative_progress,0.15,7,0.12331647360910307
reset_gru,23,relative_progress,0.25,0,0.12804619181867039
reset_gru,23,relative_progress,0.25,1,0.12090393414936829
reset_gru,23,relative_progress,0.25,2,0.10228487797037973
reset_gru,23,relative_progress,0.25,3,0.14335628805854503
reset_gru,23,relative_progress,0.25,4,0.1301600650400296
reset_gru,23,relative_progress,0.25,5,0.14449319944369782
reset_gru,23,relative_progress,0.25,6,0.11461378543873048
reset_gru,23,relative_progress,0.25,7,0.1161416611689344
reset_gru,23,relative_progress,0.35,0,0.12248208812646222
reset_gru,23,relative_progress,0.35,1,0.12107240492281532
reset_gru,23,relative_progress,0.35,2,0.09800199115578133
reset_gru,23,relative_progress,0.35,3,0.14865206775534506
reset_gru,23,relative_progress,0.35,4,0.14006450986686136
reset_gru,23,relative_progress,0.35,5,0.14648513898945056
reset_gru,23,relative_progress,0.35,6,0.11093774971076707
reset_gru,23,relative_progress,0.35,7,0.11230405128329111
reset_gru,23,relative_progress,0.45,0,0.12230606939732622
reset_gru,23,relative_progress,0.45,1,0.12150656976721189
reset_gru,23,relative_progress,0.45,2,0.09358889725275414
reset_gru,23,relative_progress,0.45,3,0.15153832891924185
reset_gru,23,relative_progress,0.45,4,0.14766687556541822
reset_gru,23,relative_progress,0.45,5,0.1473132679143558
reset_gru,23,relative_progress,0.45,6,0.11026778231683242
reset_gru,23,relative_progress,0.45,7,0.10581220770985804
reset_gru,23,relative_progress,0.55,0,0.12418831226409022
reset_gru,23,relative_progress,0.55,1,0.12122187981503323
reset_gru,23,relative_progress,0.55,2,0.0921785677648829
reset_gru,23,relative_progress,0.55,3,0.15080187781134224
reset_gru,23,relative_progress,0.55,4,0.153086306138758
reset_gru,23,relative_progress,0.55,5,0.1443023676296845
reset_gru,23,relative_progress,0.55,6,0.11198167230777277
reset_gru,23,relative_progress,0.55,7,0.10223901646498895
reset_gru,23,relative_progress,0.65,0,0.12110541364218351
reset_gru,23,relative_progress,0.65,1,0.12263059640262965
reset_gru,23,relative_progress,0.65,2,0.09006884250907651
reset_gru,23,relative_progress,0.65,3,0.1494925900202821
reset_gru,23,relative_progress,0.65,4,0.16136575372465042
reset_gru,23,relative_progress,0.65,5,0.14317140279464832
reset_gru,23,relative_progress,0.65,6,0.11235066675604283
reset_gru,23,relative_progress,0.65,7,0.0998147318632452
reset_gru,23,relative_progress,0.75,0,0.1196977513670518
reset_gru,23,relative_progress,0.75,1,0.12273716327754777
reset_gru,23,relative_progress,0.75,2,0.0885514383048273
reset_gru,23,relative_progress,0.75,3,0.15057596286314393
reset_gru,23,relative_progress,0.75,4,0.165964853888387
reset_gru,23,relative_progress,0.75,5,0.14167290046659822
reset_gru,23,relative_progress,0.75,6,0.11238891282158253
reset_gru,23,relative_progress,0.75,7,0.09841101752143423
reset_gru,23,relative_progress,0.85,0,0.11755482233650298
reset_gru,23,relative_progress,0.85,1,0.12297677389891797
reset_gru,23,relative_progress,0.85,2,0.08826859070855707
reset_gru,23,relative_progress,0.85,3,0.15022582457539235
reset_gru,23,relative_progress,0.85,4,0.16950851456201535
reset_gru,23,relative_progress,0.85,5,0.1404173411926463
reset_gru,23,relative_progress,0.85,6,0.11354582498039746
reset_gru,23,relative_progress,0.85,7,0.09750230711121392
reset_gru,23,relative_progress,0.95,0,0.11807408930622859
reset_gru,23,relative_progress,0.95,1,0.12311948432957864
reset_gru,23,relative_progress,0.95,2,0.08781381461734308
reset_gru,23,relative_progress,0.95,3,0.15174615167688613
reset_gru,23,relative_progress,0.95,4,0.16922565052128138
reset_gru,23,relative_progress,0.95,5,0.13880152817009758
reset_gru,23,relative_progress,0.95,6,0.11471385009540098
reset_gru,23,relative_progress,0.95,7,0.09650543021464422
reset_gru,23,elapsed_seconds,0.125,0,0.12206380606998932
reset_gru,23,elapsed_seconds,0.125,1,0.12159732526984729
reset_gru,23,elapsed_seconds,0.125,2,0.10930653039225671
reset_gru,23,elapsed_seconds,0.125,3,0.13396879915173535
reset_gru,23,elapsed_seconds,0.125,4,0.1208286627310596
reset_gru,23,elapsed_seconds,0.125,5,0.14139673289881177
reset_gru,23,elapsed_seconds,0.125,6,0.12608257536648784
reset_gru,23,elapsed_seconds,0.125,7,0.1247555849282709
reset_gru,23,elapsed_seconds,0.375,0,0.12866240136376392
reset_gru,23,elapsed_seconds,0.375,1,0.1213080056573022
reset_gru,23,elapsed_seconds,0.375,2,0.10130011276278185
reset_gru,23,elapsed_seconds,0.375,3,0.14446174798928813
reset_gru,23,elapsed_seconds,0.375,4,0.13113173377087772
reset_gru,23,elapsed_seconds,0.375,5,0.14537212731992852
reset_gru,23,elapsed_seconds,0.375,6,0.11314687110509163
reset_gru,23,elapsed_seconds,0.375,7,0.11461700123658225
reset_gru,23,elapsed_seconds,0.625,0,0.12335095284154632
reset_gru,23,elapsed_seconds,0.625,1,0.12081711760104419
reset_gru,23,elapsed_seconds,0.625,2,0.093952380597617
reset_gru,23,elapsed_seconds,0.625,3,0.14986584039206563
reset_gru,23,elapsed_seconds,0.625,4,0.1500943529602025
reset_gru,23,elapsed_seconds,0.625,5,0.14693723203249506
reset_gru,23,elapsed_seconds,0.625,6,0.10898988202047818
reset_gru,23,elapsed_seconds,0.625,7,0.10599224157695405
reset_gru,23,elapsed_seconds,0.875,0,0.1182670142725876
reset_gru,23,elapsed_seconds,0.875,1,0.1221950716260188
reset_gru,23,elapsed_seconds,0.875,2,0.08982183823632774
reset_gru,23,elapsed_seconds,0.875,3,0.15167582694421022
reset_gru,23,elapsed_seconds,0.875,4,0.16133631925211195
reset_gru,23,elapsed_seconds,0.875,5,0.14409902721016185
reset_gru,23,elapsed_seconds,0.875,6,0.11300383883469606
reset_gru,23,elapsed_seconds,0.875,7,0.09960106411621493
reset_gru,23,elapsed_seconds,1.125,0,0.11695467149186287
reset_gru,23,elapsed_seconds,1.125,1,0.12416597424893622
reset_gru,23,elapsed_seconds,1.125,2,0.08729376237910644
reset_gru,23,elapsed_seconds,1.125,3,0.1499012928384884
reset_gru,23,elapsed_seconds,1.125,4,0.16941510474985572
reset_gru,23,elapsed_seconds,1.125,5,0.1399924876820889
reset_gru,23,elapsed_seconds,1.125,6,0.11556622591462865
reset_gru,23,elapsed_seconds,1.125,7,0.09671047768869977
reset_gru,23,elapsed_seconds,1.375,0,0.11984064557745307
reset_gru,23,elapsed_seconds,1.375,1,0.1229904318690554
reset_gru,23,elapsed_seconds,1.375,2,0.08648823773343596
reset_gru,23,elapsed_seconds,1.375,3,0.1536641002843936
reset_gru,23,elapsed_seconds,1.375,4,0.17248674179005802
reset_gru,23,elapsed_seconds,1.375,5,0.13562062076422862
reset_gru,23,elapsed_seconds,1.375,6,0.11396068346481354
reset_gru,23,elapsed_seconds,1.375,7,0.09494853723512543
reset_gru,23,elapsed_seconds,1.625,0,0.11761550473284374
reset_gru,23,elapsed_seconds,1.625,1,0.12198670846816984
reset_gru,23,elapsed_seconds,1.625,2,0.08537377424321128
reset_gru,23,elapsed_seconds,1.625,3,0.15350528357966434
reset_gru,23,elapsed_seconds,1.625,4,0.17733878182988722
reset_gru,23,elapsed_seconds,1.625,5,0.13759276858594233
reset_gru,23,elapsed_seconds,1.625,6,0.11159535614972554
reset_gru,23,elapsed_seconds,1.625,7,0.0949918235317596
reset_gru,23,elapsed_seconds,1.875,0,0.11316922761145093
reset_gru,23,elapsed_seconds,1.875,1,0.12356675636200677
reset_gru,23,elapsed_seconds,1.875,2,0.08781471458219346
reset_gru,23,elapsed_seconds,1.875,3,0.1498084423087892
reset_gru,23,elapsed_seconds,1.875,4,0.16556723827407474
reset_gru,23,elapsed_seconds,1.875,5,0.13981890571968897
reset_gru,23,elapsed_seconds,1.875,6,0.11810786255768367
reset_gru,23,elapsed_seconds,1.875,7,0.10214685428710212
reset_gru,23,elapsed_seconds,2.125,0,0.11866046984990437
reset_gru,23,elapsed_seconds,2.125,1,0.11961350838343303
reset_gru,23,elapsed_seconds,2.125,2,0.08854630589485168
reset_gru,23,elapsed_seconds,2.125,3,0.13767809172471365
reset_gru,23,elapsed_seconds,2.125,4,0.16274544596672058
reset_gru,23,elapsed_seconds,2.125,5,0.13586711386839548
reset_gru,23,elapsed_seconds,2.125,6,0.13474943985541663
reset_gru,23,elapsed_seconds,2.125,7,0.10213964929183324
reset_gru,23,elapsed_seconds,2.375,0,0.0
reset_gru,23,elapsed_seconds,2.375,1,0.0
reset_gru,23,elapsed_seconds,2.375,2,0.0
reset_gru,23,elapsed_seconds,2.375,3,0.0
reset_gru,23,elapsed_seconds,2.375,4,0.0
reset_gru,23,elapsed_seconds,2.375,5,0.0
reset_gru,23,elapsed_seconds,2.375,6,0.0
reset_gru,23,elapsed_seconds,2.375,7,0.0
reset_gru,23,elapsed_seconds,2.625,0,0.0
reset_gru,23,elapsed_seconds,2.625,1,0.0
reset_gru,23,elapsed_seconds,2.625,2,0.0
reset_gru,23,elapsed_seconds,2.625,3,0.0
reset_gru,23,elapsed_seconds,2.625,4,0.0
reset_gru,23,elapsed_seconds,2.625,5,0.0
reset_gru,23,elapsed_seconds,2.625,6,0.0
reset_gru,23,elapsed_seconds,2.625,7,0.0
reset_gru,23,elapsed_seconds,2.875,0,0.0
reset_gru,23,elapsed_seconds,2.875,1,0.0
reset_gru,23,elapsed_seconds,2.875,2,0.0
reset_gru,23,elapsed_seconds,2.875,3,0.0
reset_gru,23,elapsed_seconds,2.875,4,0.0
reset_gru,23,elapsed_seconds,2.875,5,0.0
reset_gru,23,elapsed_seconds,2.875,6,0.0
reset_gru,23,elapsed_seconds,2.875,7,0.0
reset_gru,23,elapsed_seconds,3.125,0,0.0
reset_gru,23,elapsed_seconds,3.125,1,0.0
reset_gru,23,elapsed_seconds,3.125,2,0.0
reset_gru,23,elapsed_seconds,3.125,3,0.0
