temporal_mode,primitive_width,seed,representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
t0,32,37,r2_ms_qraw,0.4,0.1818777024745941,0.5515271765271765,0.567703823953824,0.5821917808219178,0.5614568786372812,0.3759940357852883,31.08904109589041,0.0,15.33445945945946,0.693104207975325,0.643979057591623,0.643979057591623
t0,32,37,r2_ms_qraw,0.6,0.3762981295585632,0.515446127946128,0.506297175047175,0.5205479452054794,0.5008180198969673,0.2638336646785951,21.815068493150687,0.0,10.760135135135137,0.6967032967032967,0.5080671715508726,0.508390918065153
t0,32,37,r2_ms_qraw,0.8,0.6716752052307129,0.4379329004329004,0.4711781274281274,0.4863013698630137,0.4579594996736118,0.1434724983432737,11.863013698630136,0.0,5.851351351351352,0.7107390300230947,0.3560105680317041,0.3770595690747782
t0,32,37,r2_ms_qraw,0.9,0.941403329372406,0.4375060125060124,0.3262730325230325,0.3356164383561644,0.3271561760718837,0.0788601722995361,6.52054794520548,0.0136986301369863,3.216216216216216,0.7237394957983193,0.2283687943262411,0.2751937984496124
t0,32,37,r2_ms_qnorm,0.2,0.0383744016289711,0.5276214526214527,0.5155233655233655,0.5205479452054794,0.5024278610965918,0.4954440026507621,40.965753424657535,0.0,20.20608108108108,0.6923591372680153,0.787317909168809,0.787317909168809
t0,32,37,r2_ms_qnorm,0.4,0.1818777024745941,0.5286736411736412,0.5179674492174492,0.5342465753424658,0.5030142373892373,0.3759940357852883,31.08904109589041,0.0,15.33445945945946,0.693104207975325,0.643979057591623,0.643979057591623
t0,32,37,r2_ms_qnorm,0.6,0.3762981295585632,0.476058201058201,0.4641254578754579,0.4794520547945205,0.449170527328422,0.2638336646785951,21.815068493150687,0.0,10.760135135135137,0.6967032967032967,0.5080671715508726,0.508390918065153
t0,32,37,r2_ms_qnorm,0.8,0.6716752052307129,0.4643578643578643,0.4415084915084915,0.4589041095890411,0.4304041795929841,0.1434724983432737,11.863013698630136,0.0,5.851351351351352,0.7107390300230947,0.3560105680317041,0.3770595690747782
t0,32,37,r2_ms_qnorm,0.9,0.941403329372406,0.403114478114478,0.3237047674547674,0.3356164383561644,0.3155931772076903,0.0788601722995361,6.52054794520548,0.0136986301369863,3.216216216216216,0.7237394957983193,0.2283687943262411,0.2751937984496124
t0,64,11,r2_mh_qraw,0.2,0.0341950431466102,0.5432659932659932,0.5293172105672105,0.541095890410959,0.509151039416694,0.5481278992710404,45.321917808219176,0.0,22.35472972972973,0.7090826658606619,0.861072477205996,0.861072477205996
t0,64,11,r2_mh_qraw,0.4,0.1501261740922927,0.5548400673400674,0.536892968142968,0.547945205479452,0.5220039846958006,0.4186547382372432,34.61643835616438,0.0,17.074324324324323,0.7073605065294816,0.7513755858976972,0.7514262428687857
t0,64,11,r2_mh_qraw,0.6,0.3029451072216034,0.5413780663780664,0.5141136641136641,0.5273972602739726,0.4999730247975417,0.2900927766732936,23.98630136986301,0.0,11.83108108108108,0.7084523129640206,0.6536512667660208,0.6537544696066746
t0,64,11,r2_mh_qraw,0.8,0.540459394454956,0.5371151996151996,0.5022380397380398,0.5068493150684932,0.4914289777227333,0.1520874751491053,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.5218446601941747,0.5308422301304864
t0,64,11,r2_mh_qraw,0.9,0.7538952231407166,0.4468975468975469,0.431330475080475,0.4383561643835616,0.4298638643138801,0.0805997349237905,6.664383561643835,0.0,3.2871621621621623,0.710174717368962,0.4167832167832168,0.4625935162094763
t0,64,11,r2_mh_qnorm,0.2,0.0341950431466102,0.5119107744107744,0.5444687257187257,0.5547945205479452,0.5304210992252787,0.5481278992710404,45.321917808219176,0.0,22.35472972972973,0.7090826658606619,0.861072477205996,0.861072477205996
t0,64,11,r2_mh_qnorm,0.4,0.1501261740922927,0.5220959595959596,0.5130834443334443,0.5205479452054794,0.5059533744159029,0.4186547382372432,34.61643835616438,0.0,17.074324324324323,0.7073605065294816,0.7513755858976972,0.7514262428687857
t0,64,11,r2_mh_qnorm,0.6,0.3029451072216034,0.5075817700817701,0.5379592629592629,0.541095890410959,0.5223037502345235,0.2900927766732936,23.98630136986301,0.0,11.83108108108108,0.7084523129640206,0.6536512667660208,0.6537544696066746
t0,64,11,r2_mh_qnorm,0.8,0.540459394454956,0.5026575276575277,0.4831862581862581,0.4863013698630137,0.4769119154838969,0.1520874751491053,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.5218446601941747,0.5308422301304864
t0,64,11,r2_mh_qnorm,0.9,0.7538952231407166,0.4242123617123616,0.4364489676989677,0.4452054794520548,0.4329166052385866,0.0805997349237905,6.664383561643835,0.0,3.2871621621621623,0.710174717368962,0.4167832167832168,0.4625935162094763
t0,64,11,r2_ms_qraw,0.2,0.0341950431466102,0.5502104377104376,0.5293172105672105,0.541095890410959,0.5088903969459067,0.5481278992710404,45.321917808219176,0.0,22.35472972972973,0.7090826658606619,0.861072477205996,0.861072477205996
t0,64,11,r2_ms_qraw,0.4,0.1501261740922927,0.5395622895622896,0.536892968142968,0.547945205479452,0.5227520870838724,0.4186547382372432,34.61643835616438,0.0,17.074324324324323,0.7073605065294816,0.7513755858976972,0.7514262428687857
t0,64,11,r2_ms_qraw,0.6,0.3029451072216034,0.5261002886002885,0.5340520590520591,0.547945205479452,0.5221340535872415,0.2900927766732936,23.98630136986301,0.0,11.83108108108108,0.7084523129640206,0.6536512667660208,0.6537544696066746
t0,64,11,r2_ms_qraw,0.8,0.540459394454956,0.5389670514670515,0.4797140359640359,0.4863013698630137,0.4739943445538074,0.1520874751491053,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.5218446601941747,0.5308422301304864
t0,64,11,r2_ms_qraw,0.9,0.7538952231407166,0.4468975468975469,0.431330475080475,0.4383561643835616,0.4291492882123069,0.0805997349237905,6.664383561643835,0.0,3.2871621621621623,0.710174717368962,0.4167832167832168,0.4625935162094763
t0,64,11,r2_ms_qnorm,0.2,0.0341950431466102,0.5120791245791245,0.5086191586191586,0.5205479452054794,0.4944909899157002,0.5481278992710404,45.321917808219176,0.0,22.35472972972973,0.7090826658606619,0.861072477205996,0.861072477205996
t0,64,11,r2_ms_qnorm,0.4,0.1501261740922927,0.5267255892255892,0.5340139027639028,0.541095890410959,0.5283288000760042,0.4186547382372432,34.61643835616438,0.0,17.074324324324323,0.7073605065294816,0.7513755858976972,0.7514262428687857
t0,64,11,r2_ms_qnorm,0.6,0.3029451072216034,0.5111531986531986,0.5379592629592629,0.541095890410959,0.5232574731085363,0.2900927766732936,23.98630136986301,0.0,11.83108108108108,0.7084523129640206,0.6536512667660208,0.6537544696066746
t0,64,11,r2_ms_qnorm,0.8,0.540459394454956,0.5026575276575277,0.4907620157620156,0.4931506849315068,0.4807777334829342,0.1520874751491053,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.5218446601941747,0.5308422301304864
t0,64,11,r2_ms_qnorm,0.9,0.7538952231407166,0.4172679172679172,0.4229208291708291,0.4315068493150685,0.4214294063577495,0.0805997349237905,6.664383561643835,0.0,3.2871621621621623,0.710174717368962,0.4167832167832168,0.4625935162094763
t0,64,23,r2_mh_qraw,0.2,0.0375465378165245,0.5534151034151034,0.5560037185037184,0.5616438356164384,0.5543095937054624,0.5080351225977469,42.00684931506849,0.0,20.719594594594597,0.6963965432903962,0.7955570402538834,0.7955570402538834
t0,64,23,r2_mh_qraw,0.4,0.1814567595720291,0.5438251563251563,0.5894702519702519,0.5958904109589042,0.5943940744574802,0.3820410868124586,31.58904109589041,0.0,15.58108108108108,0.6977450130095403,0.6464397671294223,0.6464397671294223
t0,64,23,r2_mh_qraw,0.6,0.382533311843872,0.5276635401635402,0.550459262959263,0.5547945205479452,0.5496382112761422,0.2469350563286945,20.41780821917808,0.0,10.070945945945946,0.699429721569943,0.4748939179632249,0.4751322751322751
t0,64,23,r2_mh_qraw,0.8,0.7114360332489014,0.5050986050986052,0.4793033355533355,0.4794520547945205,0.4769217550083027,0.1163021868787276,9.616438356164384,0.0068493150684931,4.743243243243243,0.7143874643874644,0.3090601185436071,0.3309352517985611
t0,64,23,r2_mh_qraw,0.9,1.0103206634521484,0.4491762866762867,0.325589688089688,0.3356164383561644,0.321201520920748,0.0494532803180914,4.089041095890411,0.047945205479452,2.016891891891892,0.7269681742043551,0.162907268170426,0.2146118721461187
t0,64,23,r2_mh_qnorm,0.2,0.0375465378165245,0.5744528619528618,0.521752553002553,0.5342465753424658,0.5210285152303762,0.5080351225977469,42.00684931506849,0.0,20.719594594594597,0.6963965432903962,0.7955570402538834,0.7955570402538834
t0,64,23,r2_mh_qnorm,0.4,0.1814567595720291,0.536550024050024,0.5883047508047506,0.5958904109589042,0.5935586223390484,0.3820410868124586,31.58904109589041,0.0,15.58108108108108,0.6977450130095403,0.6464397671294223,0.6464397671294223
t0,64,23,r2_mh_qnorm,0.6,0.382533311843872,0.5302308802308802,0.581594794094794,0.589041095890411,0.579888466049517,0.2469350563286945,20.41780821917808,0.0,10.070945945945946,0.699429721569943,0.4748939179632249,0.4751322751322751
t0,64,23,r2_mh_qnorm,0.8,0.7114360332489014,0.456451418951419,0.4509823509823509,0.4657534246575342,0.4488971563895499,0.1163021868787276,9.616438356164384,0.0068493150684931,4.743243243243243,0.7143874643874644,0.3090601185436071,0.3309352517985611
t0,64,23,r2_mh_qnorm,0.9,1.0103206634521484,0.4134920634920635,0.3754634254634254,0.3904109589041096,0.3652000416706298,0.0494532803180914,4.089041095890411,0.047945205479452,2.016891891891892,0.7269681742043551,0.162907268170426,0.2146118721461187
t0,64,23,r2_ms_qraw,0.2,0.0375465378165245,0.560990860990861,0.563579476079476,0.5684931506849316,0.5621604234312921,0.5080351225977469,42.00684931506849,0.0,20.719594594594597,0.6963965432903962,0.7955570402538834,0.7955570402538834
t0,64,23,r2_ms_qraw,0.4,0.1814567595720291,0.5368807118807118,0.5818944943944943,0.589041095890411,0.5854424777805,0.3820410868124586,31.58904109589041,0.0,15.58108108108108,0.6977450130095403,0.6464397671294223,0.6464397671294223
t0,64,23,r2_ms_qraw,0.6,0.382533311843872,0.522991822991823,0.5608988233988234,0.5684931506849316,0.5606852543813292,0.2469350563286945,20.41780821917808,0.0,10.070945945945946,0.699429721569943,0.4748939179632249,0.4751322751322751
t0,64,23,r2_ms_qraw,0.8,0.7114360332489014,0.497492784992785,0.4633449883449883,0.4794520547945205,0.4567497453526865,0.1163021868787276,9.616438356164384,0.0068493150684931,4.743243243243243,0.7143874643874644,0.3090601185436071,0.3309352517985611
t0,64,23,r2_ms_qraw,0.9,1.0103206634521484,0.4422318422318422,0.3499923687423687,0.3561643835616438,0.3486023311460438,0.0494532803180914,4.089041095890411,0.047945205479452,2.016891891891892,0.7269681742043551,0.162907268170426,0.2146118721461187
t0,64,23,r2_ms_qnorm,0.2,0.0375465378165245,0.5744528619528618,0.5277049339549339,0.541095890410959,0.5266774414675377,0.5080351225977469,42.00684931506849,0.0,20.719594594594597,0.6963965432903962,0.7955570402538834,0.7955570402538834
t0,64,23,r2_ms_qnorm,0.4,0.1814567595720291,0.5296055796055796,0.5763999888999888,0.5821917808219178,0.5780957686195533,0.3820410868124586,31.58904109589041,0.0,15.58108108108108,0.6977450130095403,0.6464397671294223,0.6464397671294223
t0,64,23,r2_ms_qnorm,0.6,0.382533311843872,0.5351611351611352,0.4978535353535353,0.5136986301369864,0.477951675087898,0.2469350563286945,20.41780821917808,0.0,10.070945945945946,0.699429721569943,0.4748939179632249,0.4751322751322751
t0,64,23,r2_ms_qnorm,0.8,0.7114360332489014,0.4493085618085619,0.4176739926739927,0.4315068493150685,0.4014639854793307,0.1163021868787276,9.616438356164384,0.0068493150684931,4.743243243243243,0.7143874643874644,0.3090601185436071,0.3309352517985611
t0,64,23,r2_ms_qnorm,0.9,1.0103206634521484,0.3996031746031747,0.3695110445110445,0.3835616438356164,0.3585819477363594,0.0494532803180914,4.089041095890411,0.047945205479452,2.016891891891892,0.7269681742043551,0.162907268170426,0.2146118721461187
t0,64,37,r2_mh_qraw,0.2,0.0306169986724853,0.5530844155844156,0.5203955766455767,0.5205479452054794,0.5053663017961151,0.55889662027833,46.21232876712329,0.0,22.79391891891892,0.7029791018230325,0.8656264202393577,0.8656264202393577
t0,64,37,r2_mh_qraw,0.4,0.1432478874921798,0.5253066378066378,0.5197642635142635,0.5205479452054794,0.5016640369758217,0.4231278992710404,34.986301369863014,0.0,17.256756756756758,0.7055599060297573,0.7563482466747279,0.7563482466747279
t0,64,37,r2_mh_qraw,0.6,0.2966979146003723,0.543524531024531,0.528954378954379,0.5273972602739726,0.5104540153628513,0.290506958250497,24.02054794520548,0.0,11.847972972972974,0.7045908183632734,0.652471709350804,0.652484379648914
t0,64,37,r2_mh_qraw,0.8,0.5380097031593323,0.523490860990861,0.4960449272949272,0.5,0.4790990311809616,0.1525016567263088,12.60958904109589,0.0,6.219594594594595,0.7034220532319392,0.5304506699147381,0.5399172087522176
t0,64,37,r2_mh_qraw,0.9,0.7568022012710571,0.4257696007696008,0.3655948218448218,0.3767123287671233,0.3599542270594902,0.0832504970178926,6.883561643835616,0.0136986301369863,3.39527027027027,0.7164179104477612,0.412303664921466,0.4534606205250596
t0,64,37,r2_mh_qnorm,0.2,0.0306169986724853,0.529004329004329,0.5202221389721389,0.5205479452054794,0.5055077385354294,0.55889662027833,46.21232876712329,0.0,22.79391891891892,0.7029791018230325,0.8656264202393577,0.8656264202393577
t0,64,37,r2_mh_qnorm,0.4,0.1432478874921798,0.5232864357864357,0.4927079864579864,0.4931506849315068,0.4751243174037292,0.4231278992710404,34.986301369863014,0.0,17.256756756756758,0.7055599060297573,0.7563482466747279,0.7563482466747279
t0,64,37,r2_mh_qnorm,0.6,0.2966979146003723,0.5008958633958634,0.5060016372516372,0.5068493150684932,0.4846357544050543,0.290506958250497,24.02054794520548,0.0,11.847972972972974,0.7045908183632734,0.652471709350804,0.652484379648914
t0,64,37,r2_mh_qnorm,0.8,0.5380097031593323,0.5261002886002886,0.4603687978687978,0.4657534246575342,0.4391504511570301,0.1525016567263088,12.60958904109589,0.0,6.219594594594595,0.7034220532319392,0.5304506699147381,0.5399172087522176
t0,64,37,r2_mh_qnorm,0.9,0.7568022012710571,0.384066859066859,0.3582285769785769,0.363013698630137,0.3439098191367451,0.0832504970178926,6.883561643835616,0.0136986301369863,3.39527027027027,0.7164179104477612,0.412303664921466,0.4534606205250596
t0,64,37,r2_ms_qraw,0.2,0.0306169986724853,0.548124098124098,0.5268058330558331,0.5273972602739726,0.5131525277745608,0.55889662027833,46.21232876712329,0.0,22.79391891891892,0.7029791018230325,0.8656264202393577,0.8656264202393577
t0,64,37,r2_ms_qraw,0.4,0.1432478874921798,0.5183621933621934,0.5147047397047396,0.5068493150684932,0.4864167037433964,0.4231278992710404,34.986301369863014,0.0,17.256756756756758,0.7055599060297573,0.7563482466747279,0.7563482466747279
t0,64,37,r2_ms_qraw,0.6,0.2966979146003723,0.5432299182299183,0.5210539460539461,0.5136986301369864,0.4944754037648899,0.290506958250497,24.02054794520548,0.0,11.847972972972974,0.7045908183632734,0.652471709350804,0.652484379648914
t0,64,37,r2_ms_qraw,0.8,0.5380097031593323,0.5304353054353055,0.5079496891996892,0.5136986301369864,0.4892554309084124,0.1525016567263088,12.60958904109589,0.0,6.219594594594595,0.7034220532319392,0.5304506699147381,0.5399172087522176
t0,64,37,r2_ms_qraw,0.9,0.7568022012710571,0.4569564694564694,0.4040577478077478,0.410958904109589,0.3837407070751611,0.0832504970178926,6.883561643835616,0.0136986301369863,3.39527027027027,0.7164179104477612,0.412303664921466,0.4534606205250596
t0,64,37,r2_ms_qnorm,0.2,0.0306169986724853,0.5487854737854738,0.5161567599067599,0.5205479452054794,0.5180950742870248,0.55889662027833,46.21232876712329,0.0,22.79391891891892,0.7029791018230325,0.8656264202393577,0.8656264202393577
t0,64,37,r2_ms_qnorm,0.4,0.1432478874921798,0.5308621933621933,0.500283744033744,0.5,0.4845762475212939,0.4231278992710404,34.986301369863014,0.0,17.256756756756758,0.7055599060297573,0.7563482466747279,0.7563482466747279
t0,64,37,r2_ms_qnorm,0.6,0.2966979146003723,0.5008958633958633,0.485763542013542,0.4863013698630137,0.4679916231466743,0.290506958250497,24.02054794520548,0.0,11.847972972972974,0.7045908183632734,0.652471709350804,0.652484379648914
t0,64,37,r2_ms_qnorm,0.8,0.5380097031593323,0.5287157287157288,0.4603687978687978,0.4657534246575342,0.4384302767236203,0.1525016567263088,12.60958904109589,0.0,6.219594594594595,0.7034220532319392,0.5304506699147381,0.5399172087522176
t0,64,37,r2_ms_qnorm,0.9,0.7568022012710571,0.4016594516594516,0.3680520868020868,0.3767123287671233,0.3549018071829856,0.0832504970178926,6.883561643835616,0.0136986301369863,3.39527027027027,0.7164179104477612,0.412303664921466,0.4534606205250596
t0,128,11,r2_mh_qraw,0.2,0.0326610095798969,0.5117784992784993,0.5629100066600067,0.5753424657534246,0.5452698344372573,0.5520212060967529,45.64383561643836,0.0,22.513513513513512,0.7091836734693877,0.8542274052478134,0.8542497698680577
t0,128,11,r2_mh_qraw,0.4,0.1455977410078048,0.5707070707070707,0.5554403929403929,0.5684931506849316,0.5480016594785727,0.4217196819085487,34.86986301369863,0.0,17.199324324324323,0.7033981536044,0.7526294498381877,0.7526794742163802
t0,128,11,r2_mh_qraw,0.6,0.2996663153171539,0.5293350168350168,0.5565316627816627,0.5684931506849316,0.558148051829883,0.2855367793240557,23.60958904109589,0.0,11.64527027027027,0.6904554685233536,0.6203030303030304,0.6204180551348076
t0,128,11,r2_mh_qraw,0.8,0.5516868233680725,0.5431277056277056,0.4780545843045843,0.4794520547945205,0.480093983991211,0.1480284956925115,12.23972602739726,0.0,6.037162162162162,0.6737548964745383,0.4463383838383838,0.4615384615384615
t0,128,11,r2_mh_qraw,0.9,0.7799291610717773,0.4569444444444444,0.3931103618603619,0.3904109589041096,0.3950154723774673,0.0756295559973492,6.253424657534247,0.0342465753424657,3.08445945945946,0.6418400876232202,0.2801204819277108,0.3386880856760375
t0,128,11,r2_mh_qnorm,0.2,0.0326610095798969,0.5097943722943723,0.5308663558663558,0.547945205479452,0.5182115881603689,0.5520212060967529,45.64383561643836,0.0,22.513513513513512,0.7091836734693877,0.8542274052478134,0.8542497698680577
t0,128,11,r2_mh_qnorm,0.4,0.1455977410078048,0.4958393458393458,0.5534201909201909,0.5684931506849316,0.5493128447471225,0.4217196819085487,34.86986301369863,0.0,17.199324324324323,0.7033981536044,0.7526294498381877,0.7526794742163802
t0,128,11,r2_mh_qnorm,0.6,0.2996663153171539,0.5247414622414623,0.5321810134310134,0.547945205479452,0.5262425281973073,0.2855367793240557,23.60958904109589,0.0,11.64527027027027,0.6904554685233536,0.6203030303030304,0.6204180551348076
t0,128,11,r2_mh_qnorm,0.8,0.5516868233680725,0.5173340548340548,0.4958354145854145,0.5068493150684932,0.4951506456083115,0.1480284956925115,12.23972602739726,0.0,6.037162162162162,0.6737548964745383,0.4463383838383838,0.4615384615384615
t0,128,11,r2_mh_qnorm,0.9,0.7799291610717773,0.4653198653198653,0.3732711732711731,0.3767123287671233,0.3774386366042839,0.0756295559973492,6.253424657534247,0.0342465753424657,3.08445945945946,0.6418400876232202,0.2801204819277108,0.3386880856760375
t0,128,11,r2_ms_qraw,0.2,0.0326610095798969,0.5048340548340549,0.5493818681318682,0.5616438356164384,0.5335303661760499,0.5520212060967529,45.64383561643836,0.0,22.513513513513512,0.7091836734693877,0.8542274052478134,0.8542497698680577
t0,128,11,r2_ms_qraw,0.4,0.1455977410078048,0.5187229437229438,0.5382076257076257,0.5547945205479452,0.5233420901365107,0.4217196819085487,34.86986301369863,0.0,17.199324324324323,0.7033981536044,0.7526294498381877,0.7526794742163802
t0,128,11,r2_ms_qraw,0.6,0.2996663153171539,0.5438552188552188,0.5235230047730047,0.5342465753424658,0.5218270169842177,0.2855367793240557,23.60958904109589,0.0,11.64527027027027,0.6904554685233536,0.6203030303030304,0.6204180551348076
t0,128,11,r2_ms_qraw,0.8,0.5516868233680725,0.5536435786435786,0.4780545843045843,0.4794520547945205,0.4808625391075922,0.1480284956925115,12.23972602739726,0.0,6.037162162162162,0.6737548964745383,0.4463383838383838,0.4615384615384615
t0,128,11,r2_ms_qraw,0.9,0.7799291610717773,0.4657828282828282,0.3463120213120214,0.3493150684931507,0.3479596852952116,0.0756295559973492,6.253424657534247,0.0342465753424657,3.08445945945946,0.6418400876232202,0.2801204819277108,0.3386880856760375
t0,128,11,r2_ms_qnorm,0.2,0.0326610095798969,0.5048340548340547,0.5332473082473081,0.547945205479452,0.5160808830192887,0.5520212060967529,45.64383561643836,0.0,22.513513513513512,0.7091836734693877,0.8542274052478134,0.8542497698680577
t0,128,11,r2_ms_qnorm,0.4,0.1455977410078048,0.4952441077441078,0.5296016483516484,0.541095890410959,0.5054891243532217,0.4217196819085487,34.86986301369863,0.0,17.199324324324323,0.7033981536044,0.7526294498381877,0.7526794742163802
t0,128,11,r2_ms_qnorm,0.6,0.2996663153171539,0.5177970177970178,0.5262286324786324,0.541095890410959,0.5206066772887405,0.2855367793240557,23.60958904109589,0.0,11.64527027027027,0.6904554685233536,0.6203030303030304,0.6204180551348076
t0,128,11,r2_ms_qnorm,0.8,0.5516868233680725,0.5103896103896105,0.4958354145854145,0.5068493150684932,0.4945749212474209,0.1480284956925115,12.23972602739726,0.0,6.037162162162162,0.6737548964745383,0.4463383838383838,0.4615384615384615
t0,128,11,r2_ms_qnorm,0.9,0.7799291610717773,0.456060606060606,0.3874306249306249,0.3904109589041096,0.3887934172505479,0.0756295559973492,6.253424657534247,0.0342465753424657,3.08445945945946,0.6418400876232202,0.2801204819277108,0.3386880856760375
t0,128,23,r2_mh_qraw,0.2,0.0273158065974712,0.5778258778258777,0.5930395992895993,0.6027397260273972,0.5894051825445,0.5802683896620279,47.97945205479452,0.0,23.66554054054054,0.7046395431834404,0.8897798512902756,0.8897798512902756
t0,128,23,r2_mh_qraw,0.4,0.1320734471082687,0.5557299182299181,0.5792117604617604,0.589041095890411,0.5775036941703608,0.4375414181577203,36.17808219178082,0.0,17.844594594594593,0.700302915562287,0.7934190031152648,0.7934190031152648
t0,128,23,r2_mh_qraw,0.6,0.2729281783103943,0.5799723424723425,0.5731012043512043,0.5821917808219178,0.5724954829121496,0.2969681908548707,24.554794520547944,0.0,12.111486486486486,0.700697350069735,0.6884816753926701,0.688572259377726
t0,128,23,r2_mh_qraw,0.8,0.4993732869625091,0.571043771043771,0.5100462037962037,0.5136986301369864,0.5131064799257019,0.1491882041086812,12.335616438356164,0.0068493150684931,6.08445945945946,0.6857301499167129,0.5818181818181818,0.5928614640048396
t0,128,23,r2_mh_qraw,0.9,0.6998884677886963,0.5236171236171236,0.4642607392607392,0.4726027397260274,0.4739342326432053,0.0768721007289595,6.356164383561644,0.0068493150684931,3.135135135135135,0.6885775862068966,0.4486404833836858,0.4939919893190921
t0,128,23,r2_mh_qnorm,0.2,0.0273158065974712,0.5921777296777297,0.5783230658230657,0.5821917808219178,0.5697866645787538,0.5802683896620279,47.97945205479452,0.0,23.66554054054054,0.7046395431834404,0.8897798512902756,0.8897798512902756
t0,128,23,r2_mh_qnorm,0.4,0.1320734471082687,0.5888047138047139,0.5641365578865577,0.5753424657534246,0.560194199877181,0.4375414181577203,36.17808219178082,0.0,17.844594594594593,0.700302915562287,0.7934190031152648,0.7934190031152648
t0,128,23,r2_mh_qnorm,0.6,0.2729281783103943,0.5884680134680135,0.5862214174714173,0.5958904109589042,0.5822287647151531,0.2969681908548707,24.554794520547944,0.0,12.111486486486486,0.700697350069735,0.6884816753926701,0.688572259377726
t0,128,23,r2_mh_qnorm,0.8,0.4993732869625091,0.5626743626743627,0.5330239205239204,0.541095890410959,0.5348396194210178,0.1491882041086812,12.335616438356164,0.0068493150684931,6.08445945945946,0.6857301499167129,0.5818181818181818,0.5928614640048396
t0,128,23,r2_mh_qnorm,0.9,0.6998884677886963,0.521007696007696,0.4648559773559773,0.4863013698630137,0.461540098742985,0.0768721007289595,6.356164383561644,0.0068493150684931,3.135135135135135,0.6885775862068966,0.4486404833836858,0.4939919893190921
t0,128,23,r2_ms_qraw,0.2,0.0273158065974712,0.5796837421837421,0.5564615939615939,0.5616438356164384,0.5541867847859588,0.5802683896620279,47.97945205479452,0.0,23.66554054054054,0.7046395431834404,0.8897798512902756,0.8897798512902756
t0,128,23,r2_ms_qraw,0.4,0.1320734471082687,0.5640632515632515,0.5861562049062049,0.5958904109589042,0.5844699080331265,0.4375414181577203,36.17808219178082,0.0,17.844594594594593,0.700302915562287,0.7934190031152648,0.7934190031152648
t0,128,23,r2_ms_qraw,0.6,0.2729281783103943,0.5799723424723425,0.5806769619269618,0.589041095890411,0.5796060623911501,0.2969681908548707,24.554794520547944,0.0,12.111486486486486,0.700697350069735,0.6884816753926701,0.688572259377726
t0,128,23,r2_ms_qraw,0.8,0.4993732869625091,0.5779882154882156,0.5328255078255079,0.5342465753424658,0.5352309737893263,0.1491882041086812,12.335616438356164,0.0068493150684931,6.08445945945946,0.6857301499167129,0.5818181818181818,0.5928614640048396
t0,128,23,r2_ms_qraw,0.9,0.6998884677886963,0.5305615680615681,0.4642607392607392,0.4726027397260274,0.4723526697317019,0.0768721007289595,6.356164383561644,0.0068493150684931,3.135135135135135,0.6885775862068966,0.4486404833836858,0.4939919893190921
t0,128,23,r2_ms_qnorm,0.2,0.0273158065974712,0.5838443963443963,0.5783230658230657,0.5821917808219178,0.5718664345057535,0.5802683896620279,47.97945205479452,0.0,23.66554054054054,0.7046395431834404,0.8897798512902756,0.8897798512902756
t0,128,23,r2_ms_qnorm,0.4,0.1320734471082687,0.5931036556036556,0.5894681707181707,0.5958904109589042,0.5814054899788349,0.4375414181577203,36.17808219178082,0.0,17.844594594594593,0.700302915562287,0.7934190031152648,0.7934190031152648
t0,128,23,r2_ms_qnorm,0.6,0.2729281783103943,0.581523569023569,0.577888084138084,0.589041095890411,0.5762147259154483,0.2969681908548707,24.554794520547944,0.0,12.111486486486486,0.700697350069735,0.6884816753926701,0.688572259377726
t0,128,23,r2_ms_qnorm,0.8,0.4993732869625091,0.5557299182299181,0.519495781995782,0.5273972602739726,0.5258679377992568,0.1491882041086812,12.335616438356164,0.0068493150684931,6.08445945945946,0.6857301499167129,0.5818181818181818,0.5928614640048396
t0,128,23,r2_ms_qnorm,0.9,0.6998884677886963,0.5293410293410293,0.4672369297369297,0.4863013698630137,0.4657279286819037,0.0768721007289595,6.356164383561644,0.0068493150684931,3.135135135135135,0.6885775862068966,0.4486404833836858,0.4939919893190921
t0,128,37,r2_mh_qraw,0.2,0.0279090646654367,0.5526154401154401,0.5603375790875791,0.5616438356164384,0.5448989476486564,0.5459741550695825,45.14383561643836,0.0,22.26689189189189,0.7006524047944166,0.8543056633048876,0.8543056633048876
t0,128,37,r2_mh_qraw,0.4,0.1331803798675537,0.5387265512265511,0.5391074203574203,0.541095890410959,0.5277466209398619,0.4256958250497017,35.1986301369863,0.0,17.361486486486488,0.6968281766880716,0.751652313238534,0.751652313238534
t0,128,37,r2_mh_qraw,0.6,0.2746697962284088,0.4996392496392496,0.5570908258408258,0.5616438356164384,0.5411232991220204,0.3048376408217362,25.2054794520548,0.0,12.432432432432432,0.696195652173913,0.6442117180866119,0.6443123938879457
t0,128,37,r2_mh_qraw,0.8,0.503501832485199,0.4842291967291967,0.5641344766344766,0.5684931506849316,0.5462487763436186,0.1708084824387011,14.123287671232877,0.0,6.966216216216216,0.6808923375363725,0.4927846071619455,0.5020898641588297
