accuracy,actual_duration_ms,balanced_accuracy,classifier,condition,eval_split,experiment,feature_dim,macro_f1,n_bins,protocol_version,representation_family,requested_duration_ms,samples_per_bin,split_seed
0.3372093023255814,656.25,0.3179563492063492,5nn,fixed_0650ms,test,withGyro_experiment_0_1_temporal_representation_probe,420,0.30321881277763635,7,linear_angular_accel_60event_v2,fixed_duration,650.0,42.0,53
0.48598130841121495,656.25,0.49279100529100534,5nn,fixed_0650ms,val,withGyro_experiment_0_1_temporal_representation_probe,420,0.4782936507936508,7,linear_angular_accel_60event_v2,fixed_duration,650.0,42.0,53
0.5697674418604651,656.25,0.5565476190476192,linear,fixed_0650ms,test,withGyro_experiment_0_1_temporal_representation_probe,420,0.5423444976076555,7,linear_angular_accel_60event_v2,fixed_duration,650.0,42.0,53
0.6448598130841121,656.25,0.6385251322751323,linear,fixed_0650ms,val,withGyro_experiment_0_1_temporal_representation_probe,420,0.6380306244024442,7,linear_angular_accel_60event_v2,fixed_duration,650.0,42.0,53
0.44329896907216493,656.25,0.4351851851851852,5nn,fixed_0650ms,test,withGyro_experiment_0_1_temporal_representation_probe,420,0.4155527021287891,7,linear_angular_accel_60event_v2,fixed_duration,650.0,42.0,71
0.5656565656565656,656.25,0.5636574074074073,5nn,fixed_0650ms,val,withGyro_experiment_0_1_temporal_representation_probe,420,0.5565237575038693,7,linear_angular_accel_60event_v2,fixed_duration,650.0,42.0,71
0.5876288659793815,656.25,0.5747354497354497,linear,fixed_0650ms,test,withGyro_experiment_0_1_temporal_representation_probe,420,0.5724789263024557,7,linear_angular_accel_60event_v2,fixed_duration,650.0,42.0,71
0.7070707070707071,656.25,0.7083333333333334,linear,fixed_0650ms,val,withGyro_experiment_0_1_temporal_representation_probe,420,0.6928490669976739,7,linear_angular_accel_60event_v2,fixed_duration,650.0,42.0,71
0.4954128440366973,750.0,0.49675925925925934,5nn,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.4883634650114313,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,11
0.27710843373493976,750.0,0.27331349206349204,5nn,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.25413469773225866,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,11
0.6055045871559633,750.0,0.5995370370370371,linear,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.5871191276940705,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,11
0.39759036144578314,750.0,0.40228174603174605,linear,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.39211760461760453,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,11
0.44680851063829785,750.0,0.4371362433862434,5nn,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.4242645819744944,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,23
0.41379310344827586,750.0,0.4255952380952381,5nn,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.40795400463592685,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,23
0.48936170212765956,750.0,0.4683862433862434,linear,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.46871042356336473,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,23
0.5747126436781609,750.0,0.5937499999999999,linear,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.5622118622118623,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,23
0.48,750.0,0.47380952380952385,5nn,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.46245540951423303,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,37
0.5625,750.0,0.5673611111111111,5nn,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.5491446941095278,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,37
0.56,750.0,0.5757936507936509,linear,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.5447700447700449,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,37
0.5520833333333334,750.0,0.5472222222222222,linear,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.5645052437815595,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,37
0.3372093023255814,750.0,0.3308531746031746,5nn,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.28290072960892204,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,53
0.4205607476635514,750.0,0.4323743386243386,5nn,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.38444418236084904,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,53
0.5348837209302325,750.0,0.535218253968254,linear,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.5320169073845544,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,53
0.5700934579439252,750.0,0.5625,linear,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.5736807296017822,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,53
0.38144329896907214,750.0,0.3773148148148148,5nn,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.35561676266260306,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,71
0.5151515151515151,750.0,0.4976851851851853,5nn,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.4797153712014393,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,71
0.5257731958762887,750.0,0.515707671957672,linear,fixed_0750ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.5114127380187751,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,71
0.6666666666666666,750.0,0.6631944444444444,linear,fixed_0750ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.648438927057348,6,linear_angular_accel_60event_v2,fixed_duration,750.0,48.0,71
0.5045871559633027,843.75,0.49745370370370373,5nn,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.496330879635048,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,11
0.26506024096385544,843.75,0.2509920634920635,5nn,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.21251650001650002,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,11
0.5504587155963303,843.75,0.543287037037037,linear,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.5333096808019407,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,11
0.40963855421686746,843.75,0.4072420634920635,linear,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.3858870296370296,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,11
0.39361702127659576,843.75,0.38601190476190483,5nn,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.3770757020757021,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,23
0.39080459770114945,843.75,0.3988095238095237,5nn,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.38519881105020426,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,23
0.5106382978723404,843.75,0.49070767195767195,linear,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.5147146808066349,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,23
0.4942528735632184,843.75,0.5104166666666666,linear,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.4464352655142128,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,23
0.48,843.75,0.4777777777777778,5nn,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.4557093972854842,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,37
0.5833333333333334,843.75,0.5881944444444445,5nn,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.5814931644585702,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,37
0.5733333333333334,843.75,0.580952380952381,linear,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.5586641707965238,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,37
0.5416666666666666,843.75,0.5499999999999999,linear,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.5457271651350598,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,37
0.36046511627906974,843.75,0.35466269841269843,5nn,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.3280154486036839,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,53
0.3925233644859813,843.75,0.39513888888888893,5nn,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.3725162256044609,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,53
0.4883720930232558,843.75,0.47718253968253976,linear,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.46502806833689186,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,53
0.5981308411214953,843.75,0.5863425925925926,linear,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.5891619330625254,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,53
0.4020618556701031,843.75,0.394675925925926,5nn,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.3888084904581068,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,71
0.48484848484848486,843.75,0.4710648148148148,5nn,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.4601848315083609,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,71
0.5670103092783505,843.75,0.5562169312169312,linear,fixed_0850ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.5541336630345919,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,71
0.6565656565656566,843.75,0.6516203703703703,linear,fixed_0850ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.6443847410759175,5,linear_angular_accel_60event_v2,fixed_duration,850.0,54.0,71
0.5412844036697247,953.125,0.5326388888888888,5nn,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.5362027469442319,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,11
0.3253012048192771,953.125,0.30902777777777773,5nn,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.28948260823260824,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,11
0.5963302752293578,953.125,0.5847222222222223,linear,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.5728635214476175,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,11
0.39759036144578314,953.125,0.40029761904761907,linear,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.38303825803825803,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,11
0.44680851063829785,953.125,0.43399470899470893,5nn,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.42419596364609163,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,23
0.4482758620689655,953.125,0.45684523809523814,5nn,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.43770477888124937,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,23
0.5,953.125,0.49153439153439155,linear,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.5215922965922967,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,23
0.47126436781609193,953.125,0.4895833333333333,linear,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.44019183430948133,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,23
0.5333333333333333,953.125,0.5234126984126984,5nn,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.500453767365532,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,37
0.5729166666666666,953.125,0.5641203703703703,5nn,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.5300873712057922,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,37
0.6,953.125,0.6134920634920634,linear,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.590799247049247,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,37
0.4895833333333333,953.125,0.4726851851851852,linear,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.4785344337328117,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,37
0.43023255813953487,953.125,0.42361111111111116,5nn,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.3873216315511712,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,53
0.4766355140186916,953.125,0.48237433862433865,5nn,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.4574141538815452,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,53
0.46511627906976744,953.125,0.45386904761904767,linear,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.4374819624819624,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,53
0.6074766355140186,953.125,0.5984788359788359,linear,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.614286156677461,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,53
0.4639175257731959,953.125,0.46874999999999994,5nn,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.41869176575058925,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,71
0.5454545454545454,953.125,0.5266203703703703,5nn,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.5306292238357456,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,71
0.5051546391752577,953.125,0.49140211640211645,linear,fixed_0950ms,test,withGyro_experiment_0_1_temporal_representation_probe,300,0.48411687155966326,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,71
0.6565656565656566,953.125,0.6539351851851851,linear,fixed_0950ms,val,withGyro_experiment_0_1_temporal_representation_probe,300,0.6474657287157287,5,linear_angular_accel_60event_v2,fixed_duration,950.0,61.0,71
0.5321100917431193,1046.875,0.5187499999999999,5nn,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.5121986997064396,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,11
0.2891566265060241,1046.875,0.2673611111111111,5nn,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.23725713994256192,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,11
0.6055045871559633,1046.875,0.5976851851851851,linear,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.5801411851485886,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,11
0.37349397590361444,1046.875,0.3764880952380952,linear,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.33959188959188963,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,11
0.4148936170212766,1046.875,0.4132936507936508,5nn,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.3868105306311725,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,23
0.3333333333333333,1046.875,0.32589285714285715,5nn,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.3281020733652313,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,23
0.5,1046.875,0.492691798941799,linear,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.5196138832935565,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,23
0.4942528735632184,1046.875,0.4985119047619048,linear,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.48036682314933093,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,23
0.5066666666666667,1046.875,0.4956349206349206,5nn,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.478908985178335,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,37
0.5,1046.875,0.4962962962962963,5nn,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.4817302652054974,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,37
0.6533333333333333,1046.875,0.6630952380952381,linear,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.645983645983646,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,37
0.53125,1046.875,0.5185185185185185,linear,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.5122511806655029,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,37
0.38372093023255816,1046.875,0.39087301587301587,5nn,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.37144625526978464,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,53
0.4953271028037383,1046.875,0.4892526455026455,5nn,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.4751328044074105,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,53
0.45348837209302323,1046.875,0.44295634920634924,linear,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.4194655426273073,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,53
0.5981308411214953,1046.875,0.581845238095238,linear,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.5869140443701847,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,53
0.4536082474226804,1046.875,0.44097222222222227,5nn,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.41404506636962773,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,71
0.46464646464646464,1046.875,0.4398148148148148,5nn,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.41802422723475363,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,71
0.4948453608247423,1046.875,0.4775132275132275,linear,fixed_1050ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.46265823548432244,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,71
0.6666666666666666,1046.875,0.6539351851851852,linear,fixed_1050ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.6525943963443964,4,linear_angular_accel_60event_v2,fixed_duration,1050.0,67.0,71
0.44954128440366975,,0.4518518518518518,5nn,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.4280191268426563,1,linear_angular_accel_60event_v2,relative_progress,,,11
0.20481927710843373,,0.1865079365079365,5nn,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.15831958814414956,1,linear_angular_accel_60event_v2,relative_progress,,,11
0.44036697247706424,,0.43749999999999994,linear,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.43114677309050714,1,linear_angular_accel_60event_v2,relative_progress,,,11
0.3253012048192771,,0.3159722222222222,linear,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.29722962222962224,1,linear_angular_accel_60event_v2,relative_progress,,,11
0.3723404255319149,,0.3581018518518519,5nn,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.3383346283346283,1,linear_angular_accel_60event_v2,relative_progress,,,23
0.3793103448275862,,0.3824404761904762,5nn,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.38034545791898733,1,linear_angular_accel_60event_v2,relative_progress,,,23
0.40425531914893614,,0.3791005291005291,linear,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.3383236753292534,1,linear_angular_accel_60event_v2,relative_progress,,,23
0.4827586206896552,,0.48660714285714285,linear,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.47146552278131226,1,linear_angular_accel_60event_v2,relative_progress,,,23
0.41333333333333333,,0.41230158730158734,5nn,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.3840076955208534,1,linear_angular_accel_60event_v2,relative_progress,,,37
0.2916666666666667,,0.2881944444444444,5nn,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.2753339673031143,1,linear_angular_accel_60event_v2,relative_progress,,,37
0.56,,0.5688492063492063,linear,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.5540064102564103,1,linear_angular_accel_60event_v2,relative_progress,,,37
0.4270833333333333,,0.42638888888888893,linear,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.41618230625583563,1,linear_angular_accel_60event_v2,relative_progress,,,37
0.29069767441860467,,0.3005952380952381,5nn,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.28195859151741504,1,linear_angular_accel_60event_v2,relative_progress,,,53
0.4205607476635514,,0.4120701058201058,5nn,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.39985785836758375,1,linear_angular_accel_60event_v2,relative_progress,,,53
0.43023255813953487,,0.4260912698412698,linear,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.43129316503929505,1,linear_angular_accel_60event_v2,relative_progress,,,53
0.5981308411214953,,0.582771164021164,linear,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.5873618892001246,1,linear_angular_accel_60event_v2,relative_progress,,,53
0.26804123711340205,,0.2638888888888889,5nn,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.2345944816053512,1,linear_angular_accel_60event_v2,relative_progress,,,71
0.3939393939393939,,0.3819444444444445,5nn,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.3554042047850097,1,linear_angular_accel_60event_v2,relative_progress,,,71
0.4845360824742268,,0.46593915343915343,linear,relative_01bin,test,withGyro_experiment_0_1_temporal_representation_probe,60,0.45735209063382437,1,linear_angular_accel_60event_v2,relative_progress,,,71
0.5656565656565656,,0.5694444444444445,linear,relative_01bin,val,withGyro_experiment_0_1_temporal_representation_probe,60,0.5604829184877492,1,linear_angular_accel_60event_v2,relative_progress,,,71
0.5504587155963303,,0.5458333333333333,5nn,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.524385275314068,2,linear_angular_accel_60event_v2,relative_progress,,,11
0.26506024096385544,,0.26240079365079366,5nn,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.227791394335512,2,linear_angular_accel_60event_v2,relative_progress,,,11
0.6788990825688074,,0.6743055555555554,linear,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.6797216128098481,2,linear_angular_accel_60event_v2,relative_progress,,,11
0.4819277108433735,,0.47172619047619047,linear,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.4672538475170054,2,linear_angular_accel_60event_v2,relative_progress,,,11
0.46808510638297873,,0.4480489417989418,5nn,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.43359481262967603,2,linear_angular_accel_60event_v2,relative_progress,,,23
0.5287356321839081,,0.5372023809523809,5nn,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.5213532568795726,2,linear_angular_accel_60event_v2,relative_progress,,,23
0.5957446808510638,,0.5877314814814815,linear,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.5737960994674549,2,linear_angular_accel_60event_v2,relative_progress,,,23
0.6781609195402298,,0.6800595238095237,linear,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.6602187286397813,2,linear_angular_accel_60event_v2,relative_progress,,,23
0.5466666666666666,,0.543452380952381,5nn,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.5236263736263737,2,linear_angular_accel_60event_v2,relative_progress,,,37
0.46875,,0.4611111111111112,5nn,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.4251082835293361,2,linear_angular_accel_60event_v2,relative_progress,,,37
0.64,,0.6531746031746032,linear,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.6424242424242425,2,linear_angular_accel_60event_v2,relative_progress,,,37
0.6041666666666666,,0.5930555555555556,linear,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.5889349441981021,2,linear_angular_accel_60event_v2,relative_progress,,,37
0.3488372093023256,,0.349702380952381,5nn,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.35044770044770046,2,linear_angular_accel_60event_v2,relative_progress,,,53
0.5981308411214953,,0.597089947089947,5nn,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.5834810356482183,2,linear_angular_accel_60event_v2,relative_progress,,,53
0.47674418604651164,,0.4682539682539683,linear,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.46184320309320315,2,linear_angular_accel_60event_v2,relative_progress,,,53
0.7289719626168224,,0.7245039682539683,linear,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.7241465237847658,2,linear_angular_accel_60event_v2,relative_progress,,,53
0.5360824742268041,,0.5353835978835978,5nn,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.5249157229403562,2,linear_angular_accel_60event_v2,relative_progress,,,71
0.5454545454545454,,0.537037037037037,5nn,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.5155536922371288,2,linear_angular_accel_60event_v2,relative_progress,,,71
0.6494845360824743,,0.6344246031746031,linear,relative_02bin,test,withGyro_experiment_0_1_temporal_representation_probe,120,0.6339474122368859,2,linear_angular_accel_60event_v2,relative_progress,,,71
0.7373737373737373,,0.741898148148148,linear,relative_02bin,val,withGyro_experiment_0_1_temporal_representation_probe,120,0.7264932206882672,2,linear_angular_accel_60event_v2,relative_progress,,,71
0.7706422018348624,,0.7699074074074074,5nn,relative_04bin,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.7644825204035731,4,linear_angular_accel_60event_v2,relative_progress,,,11
0.39759036144578314,,0.3849206349206349,5nn,relative_04bin,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.38479275354275355,4,linear_angular_accel_60event_v2,relative_progress,,,11
0.8348623853211009,,0.837037037037037,linear,relative_04bin,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.8291342006158939,4,linear_angular_accel_60event_v2,relative_progress,,,11
0.5542168674698795,,0.5694444444444445,linear,relative_04bin,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.5713385639602678,4,linear_angular_accel_60event_v2,relative_progress,,,11
0.5851063829787234,,0.5783399470899472,5nn,relative_04bin,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.5819440274843088,4,linear_angular_accel_60event_v2,relative_progress,,,23
0.5747126436781609,,0.5773809523809524,5nn,relative_04bin,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.5709313111209396,4,linear_angular_accel_60event_v2,relative_progress,,,23
0.6702127659574468,,0.674702380952381,linear,relative_04bin,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.6695138390311025,4,linear_angular_accel_60event_v2,relative_progress,,,23
0.6896551724137931,,0.6919642857142856,linear,relative_04bin,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.6654164871076635,4,linear_angular_accel_60event_v2,relative_progress,,,23
0.6,,0.6113095238095237,5nn,relative_04bin,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.5878968253968254,4,linear_angular_accel_60event_v2,relative_progress,,,37
0.6979166666666666,,0.6844907407407407,5nn,relative_04bin,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.6678905660329808,4,linear_angular_accel_60event_v2,relative_progress,,,37
0.6266666666666667,,0.6432539682539683,linear,relative_04bin,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.6325424575424576,4,linear_angular_accel_60event_v2,relative_progress,,,37
