sample_id,user,action,stem,segment_index,source_segment_index,dataset_id,label,valid_length,package_relative_dir,package_index,split,label_idx
user_2/action_0/user_2_action_0/segment_000002,user_2,0,user_2_action_0,2,2,0,u,214,user_2/action_0,2,test,46
user_2/action_0/user_2_action_0/segment_000003,user_2,0,user_2_action_0,3,3,0,n,224,user_2/action_0,2,test,39
user_2/action_0/user_2_action_0/segment_000004,user_2,0,user_2_action_0,4,4,0,m,289,user_2/action_0,2,test,38
user_2/action_0/user_2_action_0/segment_000005,user_2,0,user_2_action_0,5,5,0,g,269,user_2/action_0,2,test,32
user_2/action_0/user_2_action_0/segment_000006,user_2,0,user_2_action_0,6,6,0,z,191,user_2/action_0,2,test,51
user_2/action_0/user_2_action_0/segment_000007,user_2,0,user_2_action_0,7,7,0,y,223,user_2/action_0,2,test,50
user_2/action_0/user_2_action_0/segment_000008,user_2,0,user_2_action_0,8,8,0,r,203,user_2/action_0,2,test,43
user_2/action_0/user_2_action_0/segment_000009,user_2,0,user_2_action_0,9,9,0,c,166,user_2/action_0,2,test,28
user_2/action_0/user_2_action_0/segment_000010,user_2,0,user_2_action_0,10,10,0,o,252,user_2/action_0,2,test,40
user_2/action_0/user_2_action_0/segment_000011,user_2,0,user_2_action_0,11,11,0,i,223,user_2/action_0,2,test,34
user_2/action_0/user_2_action_0/segment_000012,user_2,0,user_2_action_0,12,12,0,d,301,user_2/action_0,2,test,29
user_2/action_0/user_2_action_0/segment_000013,user_2,0,user_2_action_0,13,13,0,h,260,user_2/action_0,2,test,33
user_2/action_0/user_2_action_0/segment_000014,user_2,0,user_2_action_0,14,14,0,w,250,user_2/action_0,2,test,48
user_2/action_0/user_2_action_0/segment_000015,user_2,0,user_2_action_0,15,15,0,q,304,user_2/action_0,2,test,42
user_2/action_0/user_2_action_0/segment_000016,user_2,0,user_2_action_0,16,16,0,a,260,user_2/action_0,2,test,26
user_2/action_0/user_2_action_0/segment_000017,user_2,0,user_2_action_0,17,17,0,p,270,user_2/action_0,2,test,41
user_2/action_0/user_2_action_0/segment_000018,user_2,0,user_2_action_0,18,18,0,k,271,user_2/action_0,2,test,36
user_2/action_0/user_2_action_0/segment_000019,user_2,0,user_2_action_0,19,19,0,v,196,user_2/action_0,2,test,47
user_2/action_0/user_2_action_0/segment_000020,user_2,0,user_2_action_0,20,20,1,T,233,user_2/action_0,2,test,19
user_2/action_0/user_2_action_0/segment_000021,user_2,0,user_2_action_0,21,21,1,F,274,user_2/action_0,2,test,5
user_2/action_0/user_2_action_0/segment_000022,user_2,0,user_2_action_0,22,22,1,J,328,user_2/action_0,2,test,9
user_2/action_0/user_2_action_0/segment_000023,user_2,0,user_2_action_0,23,23,1,B,362,user_2/action_0,2,test,1
user_2/action_0/user_2_action_0/segment_000024,user_2,0,user_2_action_0,24,24,1,X,263,user_2/action_0,2,test,23
user_2/action_0/user_2_action_0/segment_000025,user_2,0,user_2_action_0,25,25,1,E,357,user_2/action_0,2,test,4
user_2/action_0/user_2_action_0/segment_000026,user_2,0,user_2_action_0,26,26,1,U,330,user_2/action_0,2,test,20
user_2/action_0/user_2_action_0/segment_000027,user_2,0,user_2_action_0,27,27,1,N,332,user_2/action_0,2,test,13
user_2/action_0/user_2_action_0/segment_000028,user_2,0,user_2_action_0,28,28,1,M,369,user_2/action_0,2,test,12
user_2/action_0/user_2_action_0/segment_000029,user_2,0,user_2_action_0,29,29,1,G,316,user_2/action_0,2,test,6
user_2/action_0/user_2_action_0/segment_000030,user_2,0,user_2_action_0,30,30,1,Z,245,user_2/action_0,2,test,25
user_2/action_0/user_2_action_0/segment_000031,user_2,0,user_2_action_0,31,31,1,Y,319,user_2/action_0,2,test,24
user_2/action_0/user_2_action_0/segment_000032,user_2,0,user_2_action_0,32,32,1,R,308,user_2/action_0,2,test,17
user_2/action_0/user_2_action_0/segment_000033,user_2,0,user_2_action_0,33,33,1,C,217,user_2/action_0,2,test,2
user_2/action_0/user_2_action_0/segment_000034,user_2,0,user_2_action_0,34,34,1,O,240,user_2/action_0,2,test,14
user_2/action_0/user_2_action_0/segment_000035,user_2,0,user_2_action_0,35,35,1,I,278,user_2/action_0,2,test,8
user_2/action_0/user_2_action_0/segment_000036,user_2,0,user_2_action_0,36,36,1,D,282,user_2/action_0,2,test,3
user_2/action_0/user_2_action_0/segment_000037,user_2,0,user_2_action_0,37,37,1,H,304,user_2/action_0,2,test,7
user_2/action_0/user_2_action_0/segment_000038,user_2,0,user_2_action_0,38,38,1,W,313,user_2/action_0,2,test,22
user_2/action_0/user_2_action_0/segment_000039,user_2,0,user_2_action_0,39,39,1,Q,301,user_2/action_0,2,test,16
user_2/action_0/user_2_action_0/segment_000040,user_2,0,user_2_action_0,40,40,1,A,291,user_2/action_0,2,test,0
user_2/action_0/user_2_action_0/segment_000041,user_2,0,user_2_action_0,41,41,1,P,266,user_2/action_0,2,test,15
user_2/action_0/user_2_action_0/segment_000042,user_2,0,user_2_action_0,42,42,1,K,289,user_2/action_0,2,test,10
user_2/action_0/user_2_action_0/segment_000043,user_2,0,user_2_action_0,43,43,1,V,217,user_2/action_0,2,test,21
user_2/action_0/user_2_action_0/segment_000044,user_2,0,user_2_action_0,44,44,2,y,240,user_2/action_0,2,test,50
user_2/action_0/user_2_action_0/segment_000045,user_2,0,user_2_action_0,45,45,2,p,251,user_2/action_0,2,test,41
user_2/action_0/user_2_action_0/segment_000046,user_2,0,user_2_action_0,46,46,2,w,208,user_2/action_0,2,test,48
user_2/action_0/user_2_action_0/segment_000047,user_2,0,user_2_action_0,47,47,2,q,245,user_2/action_0,2,test,42
user_2/action_0/user_2_action_0/segment_000048,user_2,0,user_2_action_0,48,48,2,a,250,user_2/action_0,2,test,26
user_2/action_0/user_2_action_0/segment_000049,user_2,0,user_2_action_0,49,49,2,s,188,user_2/action_0,2,test,44
user_2/action_0/user_2_action_0/segment_000050,user_2,0,user_2_action_0,50,50,2,k,275,user_2/action_0,2,test,36
user_2/action_0/user_2_action_0/segment_000051,user_2,0,user_2_action_0,51,51,2,f,228,user_2/action_0,2,test,31
user_2/action_0/user_2_action_0/segment_000052,user_2,0,user_2_action_0,52,52,2,m,239,user_2/action_0,2,test,38
user_2/action_0/user_2_action_0/segment_000053,user_2,0,user_2_action_0,53,53,2,z,172,user_2/action_0,2,test,51
user_2/action_0/user_2_action_0/segment_000054,user_2,0,user_2_action_0,54,54,2,n,228,user_2/action_0,2,test,39
user_2/action_0/user_2_action_0/segment_000055,user_2,0,user_2_action_0,55,55,2,v,190,user_2/action_0,2,test,47
user_2/action_0/user_2_action_0/segment_000056,user_2,0,user_2_action_0,56,56,2,l,208,user_2/action_0,2,test,37
user_2/action_0/user_2_action_0/segment_000057,user_2,0,user_2_action_0,57,57,2,j,261,user_2/action_0,2,test,35
user_2/action_0/user_2_action_0/segment_000058,user_2,0,user_2_action_0,58,58,2,c,179,user_2/action_0,2,test,28
user_2/action_0/user_2_action_0/segment_000059,user_2,0,user_2_action_0,59,59,2,i,180,user_2/action_0,2,test,34
user_2/action_0/user_2_action_0/segment_000060,user_2,0,user_2_action_0,60,60,2,e,187,user_2/action_0,2,test,30
user_2/action_0/user_2_action_0/segment_000061,user_2,0,user_2_action_0,61,61,2,t,214,user_2/action_0,2,test,45
user_2/action_0/user_2_action_0/segment_000062,user_2,0,user_2_action_0,62,62,2,d,242,user_2/action_0,2,test,29
user_2/action_0/user_2_action_0/segment_000063,user_2,0,user_2_action_0,63,63,2,o,188,user_2/action_0,2,test,40
user_2/action_0/user_2_action_0/segment_000064,user_2,0,user_2_action_0,64,64,2,u,219,user_2/action_0,2,test,46
user_2/action_0/user_2_action_0/segment_000065,user_2,0,user_2_action_0,65,65,2,r,201,user_2/action_0,2,test,43
user_2/action_0/user_2_action_0/segment_000066,user_2,0,user_2_action_0,66,66,2,g,289,user_2/action_0,2,test,32
user_2/action_0/user_2_action_0/segment_000067,user_2,0,user_2_action_0,67,67,2,h,249,user_2/action_0,2,test,33
user_2/action_0/user_2_action_0/segment_000068,user_2,0,user_2_action_0,68,68,3,X,248,user_2/action_0,2,test,23
user_2/action_0/user_2_action_0/segment_000069,user_2,0,user_2_action_0,69,69,3,B,345,user_2/action_0,2,test,1
user_2/action_0/user_2_action_0/segment_000070,user_2,0,user_2_action_0,70,70,3,Y,350,user_2/action_0,2,test,24
user_2/action_0/user_2_action_0/segment_000071,user_2,0,user_2_action_0,71,71,3,P,278,user_2/action_0,2,test,15
user_2/action_0/user_2_action_0/segment_000072,user_2,0,user_2_action_0,72,72,3,W,305,user_2/action_0,2,test,22
user_2/action_0/user_2_action_0/segment_000073,user_2,0,user_2_action_0,73,73,3,Q,309,user_2/action_0,2,test,16
user_2/action_0/user_2_action_0/segment_000074,user_2,0,user_2_action_0,74,74,3,A,303,user_2/action_0,2,test,0
user_2/action_0/user_2_action_0/segment_000075,user_2,0,user_2_action_0,75,75,3,S,242,user_2/action_0,2,test,18
user_2/action_0/user_2_action_0/segment_000076,user_2,0,user_2_action_0,76,76,3,K,309,user_2/action_0,2,test,10
user_2/action_0/user_2_action_0/segment_000077,user_2,0,user_2_action_0,77,77,3,F,279,user_2/action_0,2,test,5
user_2/action_0/user_2_action_0/segment_000078,user_2,0,user_2_action_0,78,78,3,M,414,user_2/action_0,2,test,12
user_2/action_0/user_2_action_0/segment_000079,user_2,0,user_2_action_0,79,79,3,Z,223,user_2/action_0,2,test,25
user_2/action_0/user_2_action_0/segment_000080,user_2,0,user_2_action_0,80,80,3,N,268,user_2/action_0,2,test,13
user_2/action_0/user_2_action_0/segment_000081,user_2,0,user_2_action_0,81,81,3,V,215,user_2/action_0,2,test,21
user_2/action_0/user_2_action_0/segment_000082,user_2,0,user_2_action_0,82,82,3,L,236,user_2/action_0,2,test,11
user_2/action_0/user_2_action_0/segment_000083,user_2,0,user_2_action_0,83,83,3,J,250,user_2/action_0,2,test,9
user_2/action_0/user_2_action_0/segment_000084,user_2,0,user_2_action_0,84,84,3,C,215,user_2/action_0,2,test,2
user_2/action_0/user_2_action_0/segment_000085,user_2,0,user_2_action_0,85,85,3,I,301,user_2/action_0,2,test,8
user_2/action_0/user_2_action_0/segment_000086,user_2,0,user_2_action_0,86,86,3,E,346,user_2/action_0,2,test,4
user_2/action_0/user_2_action_0/segment_000087,user_2,0,user_2_action_0,87,87,3,T,224,user_2/action_0,2,test,19
user_2/action_0/user_2_action_0/segment_000088,user_2,0,user_2_action_0,88,88,3,D,273,user_2/action_0,2,test,3
user_2/action_0/user_2_action_0/segment_000089,user_2,0,user_2_action_0,89,89,3,O,282,user_2/action_0,2,test,14
user_2/action_0/user_2_action_0/segment_000090,user_2,0,user_2_action_0,90,90,3,U,288,user_2/action_0,2,test,20
user_2/action_0/user_2_action_0/segment_000091,user_2,0,user_2_action_0,91,91,3,R,316,user_2/action_0,2,test,17
user_2/action_0/user_2_action_0/segment_000092,user_2,0,user_2_action_0,92,92,3,G,338,user_2/action_0,2,test,6
user_2/action_0/user_2_action_0/segment_000093,user_2,0,user_2_action_0,93,93,3,H,314,user_2/action_0,2,test,7
user_3/action_0/user_3_action_0/segment_000000,user_3,0,user_3_action_0,0,0,0,l,177,user_3/action_0,3,train,37
user_3/action_0/user_3_action_0/segment_000001,user_3,0,user_3_action_0,1,1,0,t,241,user_3/action_0,3,train,45
user_3/action_0/user_3_action_0/segment_000002,user_3,0,user_3_action_0,2,2,0,j,265,user_3/action_0,3,train,35
user_3/action_0/user_3_action_0/segment_000003,user_3,0,user_3_action_0,3,3,0,b,283,user_3/action_0,3,train,27
user_3/action_0/user_3_action_0/segment_000004,user_3,0,user_3_action_0,4,4,0,x,209,user_3/action_0,3,train,49
user_3/action_0/user_3_action_0/segment_000005,user_3,0,user_3_action_0,5,5,0,e,216,user_3/action_0,3,train,30
user_3/action_0/user_3_action_0/segment_000006,user_3,0,user_3_action_0,6,6,0,u,229,user_3/action_0,3,train,46
user_3/action_0/user_3_action_0/segment_000007,user_3,0,user_3_action_0,7,7,0,n,258,user_3/action_0,3,train,39
user_3/action_0/user_3_action_0/segment_000008,user_3,0,user_3_action_0,8,8,0,m,334,user_3/action_0,3,train,38
user_3/action_0/user_3_action_0/segment_000009,user_3,0,user_3_action_0,9,9,0,g,274,user_3/action_0,3,train,32
user_3/action_0/user_3_action_0/segment_000010,user_3,0,user_3_action_0,10,10,0,z,280,user_3/action_0,3,train,51
user_3/action_0/user_3_action_0/segment_000011,user_3,0,user_3_action_0,11,11,0,y,326,user_3/action_0,3,train,50
user_3/action_0/user_3_action_0/segment_000012,user_3,0,user_3_action_0,12,12,0,r,219,user_3/action_0,3,train,43
user_3/action_0/user_3_action_0/segment_000013,user_3,0,user_3_action_0,13,13,0,c,179,user_3/action_0,3,train,28
user_3/action_0/user_3_action_0/segment_000014,user_3,0,user_3_action_0,14,14,0,o,313,user_3/action_0,3,train,40
user_3/action_0/user_3_action_0/segment_000015,user_3,0,user_3_action_0,15,15,0,i,256,user_3/action_0,3,train,34
user_3/action_0/user_3_action_0/segment_000016,user_3,0,user_3_action_0,16,16,0,d,347,user_3/action_0,3,train,29
user_3/action_0/user_3_action_0/segment_000017,user_3,0,user_3_action_0,17,17,0,h,273,user_3/action_0,3,train,33
user_3/action_0/user_3_action_0/segment_000018,user_3,0,user_3_action_0,18,18,0,w,315,user_3/action_0,3,train,48
user_3/action_0/user_3_action_0/segment_000019,user_3,0,user_3_action_0,19,19,0,q,386,user_3/action_0,3,train,42
user_3/action_0/user_3_action_0/segment_000020,user_3,0,user_3_action_0,20,20,0,a,310,user_3/action_0,3,train,26
user_3/action_0/user_3_action_0/segment_000021,user_3,0,user_3_action_0,21,21,0,p,402,user_3/action_0,3,train,41
user_3/action_0/user_3_action_0/segment_000022,user_3,0,user_3_action_0,22,22,0,k,388,user_3/action_0,3,train,36
user_3/action_0/user_3_action_0/segment_000023,user_3,0,user_3_action_0,23,23,0,v,203,user_3/action_0,3,train,47
user_3/action_0/user_3_action_0/segment_000024,user_3,0,user_3_action_0,24,24,1,L,215,user_3/action_0,3,train,11
user_3/action_0/user_3_action_0/segment_000025,user_3,0,user_3_action_0,25,25,1,T,216,user_3/action_0,3,train,19
user_3/action_0/user_3_action_0/segment_000026,user_3,0,user_3_action_0,26,26,1,F,290,user_3/action_0,3,train,5
user_3/action_0/user_3_action_0/segment_000027,user_3,0,user_3_action_0,27,27,1,J,179,user_3/action_0,3,train,9
user_3/action_0/user_3_action_0/segment_000028,user_3,0,user_3_action_0,28,28,1,B,321,user_3/action_0,3,train,1
user_3/action_0/user_3_action_0/segment_000029,user_3,0,user_3_action_0,29,29,1,X,219,user_3/action_0,3,train,23
user_3/action_0/user_3_action_0/segment_000030,user_3,0,user_3_action_0,30,30,1,E,357,user_3/action_0,3,train,4
user_3/action_0/user_3_action_0/segment_000031,user_3,0,user_3_action_0,31,31,1,U,276,user_3/action_0,3,train,20
user_3/action_0/user_3_action_0/segment_000032,user_3,0,user_3_action_0,32,32,1,N,289,user_3/action_0,3,train,13
user_3/action_0/user_3_action_0/segment_000033,user_3,0,user_3_action_0,33,33,1,M,330,user_3/action_0,3,train,12
user_3/action_0/user_3_action_0/segment_000034,user_3,0,user_3_action_0,34,34,1,G,343,user_3/action_0,3,train,6
user_3/action_0/user_3_action_0/segment_000035,user_3,0,user_3_action_0,35,35,1,Z,304,user_3/action_0,3,train,25
user_3/action_0/user_3_action_0/segment_000036,user_3,0,user_3_action_0,36,36,1,Y,313,user_3/action_0,3,train,24
user_3/action_0/user_3_action_0/segment_000037,user_3,0,user_3_action_0,37,37,1,R,340,user_3/action_0,3,train,17
user_3/action_0/user_3_action_0/segment_000038,user_3,0,user_3_action_0,38,38,1,C,225,user_3/action_0,3,train,2
user_3/action_0/user_3_action_0/segment_000039,user_3,0,user_3_action_0,39,39,1,O,248,user_3/action_0,3,train,14
user_3/action_0/user_3_action_0/segment_000040,user_3,0,user_3_action_0,40,40,1,I,294,user_3/action_0,3,train,8
user_3/action_0/user_3_action_0/segment_000041,user_3,0,user_3_action_0,41,41,1,D,298,user_3/action_0,3,train,3
user_3/action_0/user_3_action_0/segment_000042,user_3,0,user_3_action_0,42,42,1,H,321,user_3/action_0,3,train,7
user_3/action_0/user_3_action_0/segment_000043,user_3,0,user_3_action_0,43,43,1,W,324,user_3/action_0,3,train,22
user_3/action_0/user_3_action_0/segment_000044,user_3,0,user_3_action_0,44,44,1,Q,334,user_3/action_0,3,train,16
user_3/action_0/user_3_action_0/segment_000045,user_3,0,user_3_action_0,45,45,1,A,343,user_3/action_0,3,train,0
user_3/action_0/user_3_action_0/segment_000046,user_3,0,user_3_action_0,46,46,1,P,326,user_3/action_0,3,train,15
user_3/action_0/user_3_action_0/segment_000047,user_3,0,user_3_action_0,47,47,1,K,339,user_3/action_0,3,train,10
user_3/action_0/user_3_action_0/segment_000048,user_3,0,user_3_action_0,48,48,1,V,205,user_3/action_0,3,train,21
user_3/action_0/user_3_action_0/segment_000049,user_3,0,user_3_action_0,49,49,3,A,234,user_3/action_0,3,train,0
user_3/action_0/user_3_action_0/segment_000050,user_3,0,user_3_action_0,50,50,3,G,359,user_3/action_0,3,train,6
user_3/action_0/user_3_action_0/segment_000051,user_3,0,user_3_action_0,51,51,3,M,314,user_3/action_0,3,train,12
user_3/action_0/user_3_action_0/segment_000052,user_3,0,user_3_action_0,52,52,3,H,321,user_3/action_0,3,train,7
user_3/action_0/user_3_action_0/segment_000053,user_3,0,user_3_action_0,53,53,3,R,337,user_3/action_0,3,train,17
user_3/action_0/user_3_action_0/segment_000054,user_3,0,user_3_action_0,54,54,3,V,211,user_3/action_0,3,train,21
user_3/action_0/user_3_action_0/segment_000055,user_3,0,user_3_action_0,55,55,3,E,362,user_3/action_0,3,train,4
user_3/action_0/user_3_action_0/segment_000056,user_3,0,user_3_action_0,56,56,3,Q,323,user_3/action_0,3,train,16
user_3/action_0/user_3_action_0/segment_000057,user_3,0,user_3_action_0,57,57,3,D,299,user_3/action_0,3,train,3
user_3/action_0/user_3_action_0/segment_000058,user_3,0,user_3_action_0,58,58,3,Y,323,user_3/action_0,3,train,24
user_3/action_0/user_3_action_0/segment_000059,user_3,0,user_3_action_0,59,59,3,J,180,user_3/action_0,3,train,9
user_3/action_0/user_3_action_0/segment_000060,user_3,0,user_3_action_0,60,60,3,I,287,user_3/action_0,3,train,8
user_3/action_0/user_3_action_0/segment_000061,user_3,0,user_3_action_0,61,61,3,B,371,user_3/action_0,3,train,1
user_3/action_0/user_3_action_0/segment_000062,user_3,0,user_3_action_0,62,62,3,S,255,user_3/action_0,3,train,18
user_3/action_0/user_3_action_0/segment_000063,user_3,0,user_3_action_0,63,63,3,O,291,user_3/action_0,3,train,14
user_3/action_0/user_3_action_0/segment_000064,user_3,0,user_3_action_0,64,64,3,X,270,user_3/action_0,3,train,23
user_3/action_0/user_3_action_0/segment_000065,user_3,0,user_3_action_0,65,65,3,F,331,user_3/action_0,3,train,5
user_3/action_0/user_3_action_0/segment_000066,user_3,0,user_3_action_0,66,66,3,K,325,user_3/action_0,3,train,10
user_3/action_0/user_3_action_0/segment_000067,user_3,0,user_3_action_0,67,67,3,T,235,user_3/action_0,3,train,19
user_3/action_0/user_3_action_0/segment_000068,user_3,0,user_3_action_0,68,68,3,W,304,user_3/action_0,3,train,22
user_3/action_0/user_3_action_0/segment_000069,user_3,0,user_3_action_0,69,69,3,C,222,user_3/action_0,3,train,2
user_3/action_0/user_3_action_0/segment_000070,user_3,0,user_3_action_0,70,70,3,P,303,user_3/action_0,3,train,15
user_3/action_0/user_3_action_0/segment_000071,user_3,0,user_3_action_0,71,71,3,L,193,user_3/action_0,3,train,11
user_3/action_0/user_3_action_0/segment_000072,user_3,0,user_3_action_0,72,72,3,U,293,user_3/action_0,3,train,20
user_3/action_0/user_3_action_0/segment_000073,user_3,0,user_3_action_0,73,73,4,u,230,user_3/action_0,3,train,46
user_3/action_0/user_3_action_0/segment_000074,user_3,0,user_3_action_0,74,74,4,t,211,user_3/action_0,3,train,45
user_3/action_0/user_3_action_0/segment_000075,user_3,0,user_3_action_0,75,75,4,o,202,user_3/action_0,3,train,40
