condition,front_end,ff_width,rsnn_width,seed,parameter_count,recurrent_parameter_count,source,feature_dim,feature_type,phase_probe_C,phase_probe_test_accuracy,phase_probe_test_ba,phase_probe_test_macro_f1,phase_probe_train_accuracy,phase_probe_train_ba,phase_probe_train_macro_f1,phase_probe_val_accuracy,phase_probe_val_ba,phase_probe_val_macro_f1,progress_probe_alpha,progress_probe_test_mae,progress_probe_test_monotonic_violation_rate_mean,progress_probe_test_monotonic_violation_rate_sd,progress_probe_test_n_gestures,progress_probe_test_r2,progress_probe_test_sample_balanced_mae_mean,progress_probe_test_sample_balanced_mae_sd,progress_probe_test_spearman_mean,progress_probe_test_spearman_sd,progress_probe_train_mae,progress_probe_train_monotonic_violation_rate_mean,progress_probe_train_monotonic_violation_rate_sd,progress_probe_train_n_gestures,progress_probe_train_r2,progress_probe_train_sample_balanced_mae_mean,progress_probe_train_sample_balanced_mae_sd,progress_probe_train_spearman_mean,progress_probe_train_spearman_sd,progress_probe_val_mae,progress_probe_val_monotonic_violation_rate_mean,progress_probe_val_monotonic_violation_rate_sd,progress_probe_val_n_gestures,progress_probe_val_r2,progress_probe_val_sample_balanced_mae_mean,progress_probe_val_sample_balanced_mae_sd,progress_probe_val_spearman_mean,progress_probe_val_spearman_sd
linear64_rsnn64,linear,64,64,37,17099,4096,trained_exp5_3_2_3,64,membrane,0.1,0.3648111332007952,0.3608247922432465,0.3459135557110179,0.47774967759224213,0.4747918894341404,0.4647639812894271,0.3672197348784128,0.36355154849511506,0.34856353098180226,10.0,0.11469873040914536,0.3086704691277143,0.06064874961669969,146,0.7340900897979736,0.12443475175189646,0.05804244497770492,0.9413528039150076,0.061747172575528045,0.10188322514295578,0.33027369771780407,0.0705363413095232,581,0.7855293154716492,0.10172338323369494,0.050883980974828595,0.9317773093128131,0.11254813250756515,0.11438930034637451,0.3127133070029051,0.06809345071670152,126,0.7190806269645691,0.11864947625214145,0.06209151107518218,0.9169918177178259,0.13537546972500888
linear64_rsnn64,linear,64,64,37,17099,4096,trained_exp5_3_2_3,64,synaptic,1.0,0.36340291583830353,0.3593048369423627,0.34396420977943737,0.4703803574120287,0.46741422168085095,0.4570208443727136,0.3677464665086472,0.36415791260879377,0.3492784979596414,10.0,0.11505215615034103,0.33953882959324827,0.05258540853293269,146,0.7390224933624268,0.12433997870818393,0.055593398445731475,0.9360227159622309,0.05649635642653694,0.10246187448501587,0.35837007034018825,0.06695927250497422,581,0.7843940258026123,0.10218276963176498,0.04996226802449815,0.9284548574992396,0.1133111245654302,0.11469514667987823,0.33891720773467937,0.07542741834475232,126,0.7190605401992798,0.11880784310282223,0.061541022906195356,0.9184354490159172,0.11091846825214928
linear64_rsnn64,linear,64,64,37,17099,4096,trained_exp5_3_2_3,64,spike,0.01,0.3488237243207422,0.34479433682145644,0.3262510026351798,0.44085283132631015,0.43771732737725044,0.4246830948401071,0.3561583706434905,0.35236264094144676,0.3332271047459634,0.01,0.11616399884223938,0.34209513242869866,0.05843983375555042,146,0.7300474643707275,0.12547903737589106,0.055156729580934226,0.9321916329540968,0.062116084930086704,0.10178481787443161,0.36621915896049745,0.07041522073313418,581,0.7826879024505615,0.10104433549712324,0.0491286862573713,0.9268581237603848,0.11990984755733756,0.1155979186296463,0.3405663283885757,0.07593971367364966,126,0.7141679525375366,0.11950640974655038,0.06042333942809067,0.9132241944165849,0.14933074687788156
linear64_rsnn64,linear,64,64,37,17099,4096,trained_exp5_3_2_3,64,spike250,0.1,0.3431080185553347,0.3387846476608045,0.31957043626108395,0.4499639908218467,0.44683599500858573,0.433844110943676,0.3524712492318497,0.3485653006605435,0.3284092807302239,10.0,0.10993000119924545,0.12458931366633276,0.0727744048913846,146,0.7520894408226013,0.12100693705963762,0.06296377412062161,0.9649528577256482,0.04432598838334404,0.09546128660440445,0.142420343070104,0.08550092021899379,581,0.8038696050643921,0.09651378484798688,0.05519977435687887,0.9575234350788328,0.09003649644565632,0.11221117526292801,0.11993093145782854,0.07505437061395553,126,0.7254703640937805,0.11838008495905096,0.06901306049205999,0.9506587313356013,0.11125902636469974
linear64_rsnn64,linear,64,64,37,17099,4096,trained_exp5_3_2_3,64,spike500,0.1,0.3318422796554009,0.3275777982253084,0.3074996838651084,0.44885859279481466,0.4458485490501499,0.4329976524217587,0.3398296901062242,0.33600852082408583,0.3150669130441889,10.0,0.10780452936887741,0.07159604792986171,0.05552325261073265,146,0.7595228552818298,0.1200612279752346,0.067873536891805,0.9831752216623965,0.019560437378431234,0.09455690532922745,0.09146619585835188,0.07012893751576037,581,0.8074665665626526,0.09722274958946311,0.058585553850228005,0.9722691078620476,0.0878587445103255,0.11275522410869598,0.0706769574073297,0.06738093640863321,126,0.7206120491027832,0.12059598623050584,0.07461323354778038,0.9616920117381985,0.12904193083681217
linear64_rsnn64,linear,64,64,53,17099,4096,trained_exp5_3_2_3,64,membrane,10.0,0.36033797216699803,0.35611483005186295,0.34166900366126385,0.4783526219706232,0.4752207220903727,0.4647897426404682,0.35607058203845143,0.35214727991811157,0.33650389422411564,0.01,0.11887947469949722,0.2996555915879584,0.05765299544004413,146,0.7195113897323608,0.12743901665488336,0.05814532190540073,0.9264728751524488,0.07858221636955248,0.10430054366588593,0.32355410414120855,0.0727429102760321,581,0.7703132033348083,0.1047991954187723,0.05373964555057989,0.92903300396659,0.11048872785287615,0.12126808613538742,0.30069908885792956,0.06929072841292733,126,0.6901131272315979,0.12899975588042584,0.06583191824914508,0.912961866203901,0.14086802208191654
linear64_rsnn64,linear,64,64,53,17099,4096,trained_exp5_3_2_3,64,synaptic,1.0,0.3585984095427435,0.35407394216742716,0.33823423741960523,0.4658750230291256,0.4626551625678627,0.4512671089523792,0.3522078834167325,0.3483329899260267,0.3322081442886108,0.01,0.11891763657331467,0.3291542678357332,0.0587692300241188,146,0.7215766906738281,0.12721940443838295,0.056292608946480846,0.924682117963513,0.07403732649884377,0.10556371510028839,0.348110226458412,0.07560758921501866,581,0.7667354941368103,0.10591090414128082,0.05301452201366488,0.9274455290876377,0.1063897321727435,0.12187883257865906,0.3220300865065478,0.07164957906789043,126,0.6891261339187622,0.12924548220776377,0.06494537091489783,0.9135409361332882,0.11723427719863908
linear64_rsnn64,linear,64,64,53,17099,4096,trained_exp5_3_2_3,64,spike,10.0,0.3483267064280981,0.34318677244770324,0.3211439142144173,0.4365317299479123,0.4329338170685634,0.415886904093829,0.3294706347116144,0.3250331608977816,0.3009889242266168,10.0,0.11960084736347198,0.3406166898155289,0.06386572111733739,146,0.7194922566413879,0.1279150513192154,0.05573478530953208,0.9215969941850587,0.06338272141148034,0.10799264162778854,0.35937515931542796,0.07684387091473728,581,0.7569466829299927,0.1081163426492485,0.05192424218056513,0.9192775441708734,0.11579047438233729,0.12414376437664032,0.32679515523840863,0.08182028165758744,126,0.679497241973877,0.13067979868205767,0.0629457391170164,0.9034005449610865,0.13359027909865262
linear64_rsnn64,linear,64,64,53,17099,4096,trained_exp5_3_2_3,64,spike250,1.0,0.3375579854208085,0.3327323735522295,0.30953614633503473,0.45018172073626206,0.4467928367741948,0.4323063691101314,0.33508910543411463,0.3308906942360636,0.3086572336175005,10.0,0.11459460109472275,0.12440533925089647,0.07257001113049202,146,0.7365542650222778,0.12501544268061854,0.06422797644748754,0.9538288089749869,0.0562841024359268,0.10136519372463226,0.15197324104110913,0.0822170056764196,581,0.7799286842346191,0.10278302433991904,0.05779386124812822,0.9476107363286685,0.11351887545877264,0.11781814694404602,0.12724595273801356,0.07204580850422522,126,0.7008146047592163,0.12662562905322938,0.07170325208808147,0.9368620620262975,0.1334037970767291
linear64_rsnn64,linear,64,64,53,17099,4096,trained_exp5_3_2_3,64,spike500,1.0,0.3290258449304175,0.32428608707910306,0.3010873448549863,0.4435828294839801,0.4403502117510548,0.42603761486984615,0.33798612940040385,0.33401014690367975,0.3136108692558642,10.0,0.11287758499383926,0.07274531355395755,0.05593234538039713,146,0.7398766279220581,0.1247564692254344,0.06951961612131906,0.9734746092653148,0.03722963698639399,0.098684161901474,0.10011148737712423,0.07126109130665988,581,0.787831723690033,0.10155528502317591,0.06206534894494079,0.9599291617826781,0.12375520539605997,0.1167316660284996,0.07176551908327951,0.05640871447392565,126,0.7039099931716919,0.12706592613978993,0.07640783444761748,0.9541303410679189,0.1331457884133517
linear64_rsnn64,linear,64,64,71,17099,4096,trained_exp5_3_2_3,64,membrane,0.01,0.36133200795228626,0.356691287590547,0.33971866956990276,0.45885742040296784,0.45559366800141915,0.44372231866904804,0.3522078834167325,0.34836911821796396,0.3294127281968429,0.01,0.11998672783374786,0.30771242166956236,0.06385173049031313,146,0.725955069065094,0.1273602868800294,0.0546930324578853,0.9303832489363145,0.05876890980718948,0.11303430795669556,0.3258071130266445,0.07783285731271192,581,0.7352654933929443,0.11241323729133852,0.055710462295031765,0.9123686053755604,0.14542347042894943,0.12420293688774109,0.30014792065176277,0.07408864522159159,126,0.6700862646102905,0.12977993789882886,0.06769471059371013,0.8878169599573966,0.22153200085126734
linear64_rsnn64,linear,64,64,71,17099,4096,trained_exp5_3_2_3,64,synaptic,1.0,0.36191186216037113,0.3573752145170518,0.34062772161841226,0.44916006498400524,0.44590958385672597,0.43351959218755576,0.3441313317531384,0.3403546824465948,0.3207650150168744,0.01,0.12210377305746078,0.3445403206043605,0.058079837983121996,146,0.7173212766647339,0.12888605716599993,0.05402040771829688,0.9134945113520199,0.06593326064235876,0.11487948149442673,0.3578822371869238,0.07560094028676553,581,0.7296103835105896,0.11408893097826824,0.05418492302880232,0.8997244437584005,0.1646947360299164,0.12730790674686432,0.3308798582442844,0.07641001241968381,126,0.6593341827392578,0.13268680403393412,0.06593752432545949,0.8664651257272624,0.2545037833446333
linear64_rsnn64,linear,64,64,71,17099,4096,trained_exp5_3_2_3,64,spike,10.0,0.34244532803180916,0.337578502270367,0.317532060873234,0.4191635821595458,0.41562744118564743,0.3998581740829408,0.3299095777368098,0.32569995746549696,0.30194627188071077,10.0,0.12354674190282822,0.34721385139115896,0.05703968520601733,146,0.7110541462898254,0.13062368851308137,0.05516479923224952,0.9049709663846088,0.07298578098649318,0.11543373763561249,0.36220543988828646,0.08544710277206519,581,0.7257887125015259,0.11439420941338686,0.05370755055644774,0.8986742478361699,0.14569895913616054,0.12756209075450897,0.3301902058114057,0.09359744852782025,126,0.6534336805343628,0.13301250240987256,0.06677765545346043,0.8611023497550134,0.2238118022712178
linear64_rsnn64,linear,64,64,71,17099,4096,trained_exp5_3_2_3,64,spike250,10.0,0.3365639496355202,0.33171125909951005,0.30889669163626865,0.4359455340244862,0.43255521187055573,0.41759357549687204,0.3403564217364586,0.33556855389211104,0.309852750097947,10.0,0.11771748960018158,0.15146196054721978,0.07165764963640778,146,0.7299480438232422,0.12767256030889407,0.06355183541351807,0.9456042865051788,0.06492768878431023,0.10831096768379211,0.1723202721275381,0.08465853046326102,581,0.7498767971992493,0.10910619227231677,0.060447355005386234,0.9372033537603798,0.14218908088945145,0.12024702876806259,0.15507385160478332,0.08455776799322168,126,0.6804382801055908,0.1277239407516188,0.07460720484885358,0.9051910451648792,0.20991437935920457
linear64_rsnn64,linear,64,64,71,17099,4096,trained_exp5_3_2_3,64,spike500,10.0,0.32322730284956924,0.3182669317802584,0.29346237943005654,0.4250087929388514,0.42167027578124383,0.40593677648257404,0.3400052673163023,0.3352607999701679,0.3096936375305036,10.0,0.11533193290233612,0.09037898067273521,0.0620916327672712,146,0.7317906022071838,0.12743529299758885,0.07053695213490443,0.9709061003330545,0.047057326968680556,0.10525789111852646,0.11287064253704125,0.07222597489203145,581,0.7589300870895386,0.10762720254350858,0.06421888678686927,0.9520259260984689,0.14879802511789664,0.11946386098861694,0.0910634057204877,0.06923463594711209,126,0.6838034391403198,0.1285085394564602,0.07881957161069361,0.9213940747886997,0.22273464481176905
ffsnn64_rsnn64,ff_snn,64,64,11,17099,4096,trained_exp5_3_2_3,64,membrane,0.1,0.34683565275016565,0.34241568310905796,0.3248784840730527,0.49523506456529387,0.49239000637341396,0.4831309917257828,0.3454481608287244,0.3418023582268039,0.32427103131063906,0.1,0.12066098302602768,0.2718168177283224,0.06497490015365888,146,0.7119497060775757,0.13040962391724326,0.06015603445228353,0.9335833648362144,0.060275065552990795,0.10369217395782471,0.2917622685063679,0.08204962688970663,581,0.7707147598266602,0.10272998592965368,0.05260751297746087,0.9192181159074109,0.14782426826387154,0.12235025316476822,0.26020536325071963,0.07870628320242003,126,0.6867645978927612,0.12831155148645243,0.06655819522731113,0.899586014281941,0.18032013238723932
ffsnn64_rsnn64,ff_snn,64,64,11,17099,4096,trained_exp5_3_2_3,64,synaptic,10.0,0.3450132538104705,0.3405373940253764,0.3225146748689836,0.4878322474751704,0.4849336278324018,0.47521169577929373,0.34895970503028706,0.3451830081829579,0.327151604157616,0.01,0.12273456156253815,0.3222666051685975,0.06272930587706481,146,0.7060794830322266,0.13228311040119767,0.05947898851090555,0.9217955005689398,0.06126720144299873,0.10496943444013596,0.3338048277955301,0.08183376926726936,581,0.7668298482894897,0.10379522927938968,0.05160058004392423,0.9139014895434283,0.14546458768391277,0.12394209206104279,0.303915817346393,0.0823258458208122,126,0.6831222772598267,0.12961329244786784,0.06481485006267178,0.8892290372802122,0.20085597438027866
ffsnn64_rsnn64,ff_snn,64,64,11,17099,4096,trained_exp5_3_2_3,64,spike,0.1,0.34476474486414843,0.34017292380677944,0.31881960886634475,0.4439010501281257,0.4407610101708995,0.4261073691676199,0.3343867965938021,0.33041370241348855,0.30704047181465705,10.0,0.12039946764707565,0.32745525640556483,0.06350418044120132,146,0.7133537530899048,0.1295750835935955,0.058754135664139014,0.9323467466475317,0.045083330925814145,0.10693243891000748,0.3508692790547391,0.08358252129971183,581,0.7573621869087219,0.1055344516626221,0.05195219332461254,0.9178976088134984,0.12846392673306647,0.12214439362287521,0.3204136328280017,0.0842264256597792,126,0.6867568492889404,0.12698723423102545,0.06433551610590961,0.9051528386535962,0.12288665587117681
ffsnn64_rsnn64,ff_snn,64,64,11,17099,4096,trained_exp5_3_2_3,64,spike250,1.0,0.3367296222664016,0.33243949105722936,0.3134680525958106,0.4538831292813238,0.450637388848505,0.43684757493441795,0.3346501624089193,0.33065350760668716,0.30741838003082406,0.01,0.11691929399967194,0.11260682865621287,0.07147166583738399,146,0.7199761867523193,0.1288682216497725,0.06904868022288461,0.9653520088646463,0.0463837829788208,0.1000087559223175,0.13796936222050377,0.08528030453480609,581,0.7793315052986145,0.10042561849390065,0.058619445568912756,0.948730628547179,0.12687423176549964,0.11802945286035538,0.11182352091613841,0.07635470733920655,126,0.7005969285964966,0.12564477164830481,0.07127768590585803,0.9405478727195156,0.139052125269271
ffsnn64_rsnn64,ff_snn,64,64,11,17099,4096,trained_exp5_3_2_3,64,spike500,1.0,0.31726308813783966,0.31273187181634493,0.29143339269484864,0.4437503140335304,0.44058122046720866,0.4261315447481052,0.3389518040558335,0.33488493439405154,0.31225594769572995,10.0,0.117761991918087,0.05452849092904718,0.05907947946884383,146,0.712753176689148,0.1312831419277681,0.07415303397880603,0.9794404771305065,0.03974092425248211,0.09892062097787857,0.07542727259976614,0.06860447644485286,581,0.781879723072052,0.10071496559040886,0.06275900855332332,0.9636959531756246,0.12241102884148822,0.11779492348432541,0.05363559703086511,0.05542084445686569,126,0.7009378671646118,0.1269299209354416,0.07460666005551307,0.9558896738451981,0.13773051873000414
ffsnn64_rsnn64,ff_snn,64,64,23,17099,4096,trained_exp5_3_2_3,64,membrane,0.01,0.34799536116633534,0.34361828656269255,0.3247925273979583,0.4288609375785084,0.4256466580359972,0.4118822337875474,0.342199982442279,0.3381275465020229,0.3169210965538277,0.01,0.11849227547645569,0.27899035294229335,0.06803926587659502,146,0.7316775321960449,0.12704290528717924,0.05674272983489083,0.9236729892454241,0.06221365476027446,0.11444737762212753,0.3048035722610624,0.08066752278289871,581,0.7304632067680359,0.11303944415741451,0.05482588760914118,0.9060767262191981,0.1318479591654732,0.12753494083881378,0.28121924461649017,0.07526275010390716,126,0.6600669622421265,0.13471665310244713,0.06931431942681181,0.8827629382308168,0.16129506380537018
ffsnn64_rsnn64,ff_snn,64,64,23,17099,4096,trained_exp5_3_2_3,64,synaptic,0.01,0.3476640159045726,0.34321947233667893,0.3235050256123505,0.42520977439831176,0.42197323941191467,0.40806355350572165,0.3429900798876306,0.3388652852827011,0.3175437532073354,0.01,0.12002769857645035,0.32089215233714574,0.06504770980175374,146,0.7282577753067017,0.12812960030485507,0.055158804872560516,0.9185496466357289,0.056856601236996575,0.11596404761075974,0.3450232823891501,0.07782702302821141,581,0.7263994812965393,0.11437659245144685,0.05363817134381478,0.9028891637986554,0.12503105704079517,0.12769244611263275,0.30888162960313376,0.08348040975941508,126,0.6626383066177368,0.13446456392014783,0.06754090765868617,0.8734401416052818,0.17640003061567786
ffsnn64_rsnn64,ff_snn,64,64,23,17099,4096,trained_exp5_3_2_3,64,spike,0.01,0.3321736249171637,0.32765976993962365,0.3024696941442596,0.38410906593866717,0.38073442112602096,0.36117161139723447,0.33386006496356774,0.32993228313307343,0.30420837053806127,0.01,0.12052125483751297,0.33279157588837555,0.06488153331476039,146,0.7201188206672668,0.12868882879002452,0.055244658388032566,0.9188512523867556,0.04816115863898825,0.11934585869312286,0.35617028071680557,0.08132962874127755,581,0.7130492925643921,0.11769242857850562,0.05231226310553364,0.8942320756512974,0.1405848170461236,0.12722186744213104,0.3191936491364929,0.09561879962400902,126,0.6690396070480347,0.13320606296497678,0.06456413591140724,0.8838161989314366,0.15765804413271106
ffsnn64_rsnn64,ff_snn,64,64,23,17099,4096,trained_exp5_3_2_3,64,spike250,0.01,0.3167660702451955,0.31190032775388027,0.28630110909582995,0.3971728608035909,0.3937642534290539,0.37516966480703084,0.3300851549468879,0.3260952932385003,0.3004821378329307,10.0,0.11520271748304367,0.14407633063743147,0.07014854922132717,146,0.7332627773284912,0.1265553957591318,0.06533582226220001,0.9591377734323538,0.048128651038682434,0.11079715937376022,0.17716036362513143,0.08684880879044475,581,0.7432149648666382,0.11081547664539333,0.05812309847520962,0.9342151837498296,0.1366219120012518,0.12222126126289368,0.1477370142425309,0.07791614718000615,126,0.6745420098304749,0.13107599953692112,0.07543998842059062,0.9146413264395911,0.18333378567136785
ffsnn64_rsnn64,ff_snn,64,64,23,17099,4096,trained_exp5_3_2_3,64,spike500,0.01,0.30773691186216034,0.3028763743603261,0.2758159995150605,0.3989481970288241,0.39545725753365873,0.37570054422549226,0.3393907470810289,0.33544493520686985,0.3108892648521794,10.0,0.1145956888794899,0.07936332723056697,0.05353551541478677,146,0.7322680950164795,0.12788911564403202,0.07099533695558231,0.9744966198865579,0.04006681865918721,0.10667023062705994,0.11603819982559094,0.07717207192747905,581,0.7563949823379517,0.10829911585544555,0.06187455847062708,0.9527968189006669,0.1316909592469933,0.12221761792898178,0.09505164001475881,0.06784013976497504,126,0.6652222871780396,0.13295109735594857,0.08255114774070237,0.9337655638892953,0.146696564011434
ffsnn64_rsnn64,ff_snn,64,64,37,17099,4096,trained_exp5_3_2_3,64,membrane,10.0,0.3564446653412856,0.3525111535249482,0.33617508357293274,0.4960222419481803,0.4931953106438879,0.4847864846151473,0.3580897199543499,0.35456900695245885,0.3382782071814832,10.0,0.11014965921640396,0.2680697039846535,0.06631537586898636,146,0.7529777884483337,0.1195037010036511,0.058091944897175944,0.9487696354054366,0.047615274072277745,0.09659849852323532,0.2911467291359219,0.07799874007073919,581,0.8004453182220459,0.09598094941134502,0.05089126391051257,0.9421384521177099,0.09788282716928091,0.11737765371799469,0.26709092946288726,0.07173352401269076,126,0.7130719423294067,0.12098685051831934,0.060593857886046154,0.9343567025971291,0.08463355088201041
ffsnn64_rsnn64,ff_snn,64,64,37,17099,4096,trained_exp5_3_2_3,64,synaptic,0.01,0.36075215374420144,0.35678253739287874,0.34036824690343553,0.48697807627246387,0.4840898455195517,0.47521067499501524,0.3553682731981389,0.3518236647468006,0.33441542302832555,10.0,0.11119215190410614,0.3093088617454247,0.05776906575895858,146,0.7508949041366577,0.12004012048040351,0.05634660490622858,0.9411550798657511,0.053099190143654426,0.09794583171606064,0.332269419022272,0.0750250358203445,581,0.796825110912323,0.0971194662782083,0.049833483838301315,0.9377073717962059,0.09910608896283271,0.1183079406619072,0.31234225462601756,0.06787332621808108,126,0.7112089395523071,0.12170280214576494,0.059158813211979584,0.9270054582904174,0.09190308095895668
ffsnn64_rsnn64,ff_snn,64,64,37,17099,4096,trained_exp5_3_2_3,64,spike,0.01,0.34327369118621603,0.33896096969408596,0.3205612789884867,0.4437168171236203,0.4407023221629979,0.4294619143603822,0.33508910543411463,0.3315105150822699,0.31188929669164456,10.0,0.11468182504177094,0.3367996273863701,0.05723331723245408,146,0.7343121767044067,0.12388003433812154,0.05699413622040562,0.9340475422766197,0.05416526068419224,0.09934266656637192,0.35502087914591823,0.07541786478467193,581,0.7913038730621338,0.09830028327140258,0.049373366223883275,0.931580133617018,0.10065712864981924,0.1206606924533844,0.3321842004148244,0.07815982082083303,126,0.6978322863578796,0.12435106223537809,0.060030073271779505,0.9067015200347934,0.13984294681293238
ffsnn64_rsnn64,ff_snn,64,64,37,17099,4096,trained_exp5_3_2_3,64,spike250,10.0,0.3379721669980119,0.33364635965771455,0.3144161701065668,0.4638652084345219,0.4607512744949923,0.44905996743216053,0.3371960319550522,0.3332004256585505,0.31189430828202974,10.0,0.11030735075473785,0.12476580985635081,0.06938021502385563,146,0.7512956261634827,0.1216954815469376,0.06502651266099871,0.9703891766272963,0.03435249836511148,0.09371273964643478,0.14259288095826952,0.08311356173103687,581,0.8082302212715149,0.09464911084538791,0.05555310423403517,0.9604502010246414,0.09838717189484057,0.11744794994592667,0.13358539446685927,0.07571264348684857,126,0.7092423439025879,0.12294020778721287,0.06656971136450218,0.9425646479680428,0.13903926694438928
ffsnn64_rsnn64,ff_snn,64,64,37,17099,4096,trained_exp5_3_2_3,64,spike500,0.1,0.3388833664678595,0.3345679705100818,0.3152788726275761,0.4544358282948398,0.45134976396189297,0.4392474088857326,0.327539285400755,0.32340242647075057,0.30004938035466255,10.0,0.10913114249706268,0.060757476662284884,0.05335724824610378,146,0.7529568672180176,0.12226012719106184,0.07122253889035017,0.9871090429336802,0.017732200581229048,0.09347528964281082,0.08260254549100232,0.0699800475444114,581,0.8090511560440063,0.09602353220449668,0.060020579059785216,0.9732275540447854,0.0983932584311807,0.11681129783391953,0.07216907717880253,0.06500809158469605,126,0.7071342468261719,0.12433658013977701,0.07267718426292885,0.9602284301239086,0.135257656270064
ffsnn64_rsnn64,ff_snn,64,64,53,17099,4096,trained_exp5_3_2_3,64,membrane,0.01,0.3508117958913188,0.34613044441938484,0.32954285252458415,0.4965916894166513,0.493602971500639,0.4849755942291168,0.3481696075849355,0.344286360913845,0.3271091767475947,0.01,0.12055671215057373,0.2899203086207173,0.06216143824428107,146,0.7167319059371948,0.1286728405074714,0.0577507698134526,0.9207124649420669,0.0773979323987113,0.10139749944210052,0.30056975726232965,0.08104200596901613,581,0.784906268119812,0.10085686823920621,0.052090844156028736,0.9249171360681954,0.12833093603406423,0.12229200452566147,0.28433029929230413,0.08322984179384188,126,0.69646155834198,0.12826673914160994,0.06108931891711853,0.8948572974761949,0.16102816920608798
ffsnn64_rsnn64,ff_snn,64,64,53,17099,4096,trained_exp5_3_2_3,64,synaptic,0.01,0.351805831676607,0.34712811418016776,0.3304087306524309,0.4900262950742794,0.48701329127639054,0.4778155713194086,0.35176894039153717,0.34796763331817776,0.3303703222317623,0.01,0.12220459431409836,0.3220065562073216,0.059133673149406984,146,0.7103371024131775,0.12962291318259828,0.056034958285159114,0.9151741913237404,0.08219822555966359,0.10246413946151733,0.33498379494901737,0.08042758083567049,581,0.7818375825881958,0.10174255168607231,0.05112995731648254,0.9254219069116152,0.11571321204406271,0.12373418360948563,0.31300428746643183,0.08124315178978887,126,0.6900389790534973,0.12967496211566623,0.06067163159666462,0.8968522841387084,0.1399667678760675
ffsnn64_rsnn64,ff_snn,64,64,53,17099,4096,trained_exp5_3_2_3,64,spike,0.01,0.3381378396288933,0.3332328205132551,0.31134826535759225,0.44674828747048084,0.44342400536683674,0.4297148845778107,0.3363181459046616,0.33229582251281486,0.3097747625451716,0.01,0.12283340096473694,0.33954623405301365,0.06367550840306141,146,0.7077691555023193,0.1301222698992654,0.055109217736363236,0.9126539771203198,0.07119786444967323,0.10380586236715317,0.3556472121210721,0.08046459943218821,581,0.7763547897338867,0.10262018968567585,0.05043516754875062,0.9212213667821035,0.10867120040006865,0.12232090532779694,0.33008332440403626,0.0764639158220796,126,0.6917678117752075,0.12794985403380696,0.06048737264088755,0.892832197506705,0.1365435450158112
ffsnn64_rsnn64,ff_snn,64,64,53,17099,4096,trained_exp5_3_2_3,64,spike250,10.0,0.3368124585818423,0.3322499999484649,0.31166821538306805,0.4634130001507361,0.4601273055046041,0.4476921507328221,0.3365815117197788,0.3322999394293672,0.30945280135683545,10.0,0.11436444520950317,0.127278000916772,0.07635628324405998,146,0.7400230169296265,0.12399957969478548,0.06188215431721287,0.9660284519453077,0.04322688756513559,0.09630142152309418,0.1397455083541022,0.08609637621862472,581,0.7973860502243042,0.09732316114431609,0.05853969925707844,0.9549057770371594,0.1108492125788472,0.11536417156457901,0.12656526413793487,0.07848846345672787,126,0.7111226320266724,0.12362906795054202,0.07095979841828776,0.9357962308319354,0.13566968491956669
ffsnn64_rsnn64,ff_snn,64,64,53,17099,4096,trained_exp5_3_2_3,64,spike500,0.01,0.3240556660039761,0.3195738112172303,0.29857130887041283,0.4439177985830807,0.4406978649051142,0.42784951871490484,0.33789834079536474,0.33347422106794167,0.3082248024619567,10.0,0.11254468560218811,0.06351084544856561,0.0610381230388203,146,0.747423529624939,0.1238745703323655,0.06739052718527296,0.9805262597248122,0.031441293824849004,0.09607096761465073,0.07764388311992243,0.07098563951016479,581,0.7971410155296326,0.09879856769848301,0.062420993605269745,0.9668821166807731,0.12312726553228498,0.11475272476673126,0.06134218719776047,0.06529119707784717,126,0.7104278802871704,0.1246901113126013,0.0768133108833248,0.9532554541366863,0.15157924362324643
ffsnn64_rsnn64,ff_snn,64,64,71,17099,4096,trained_exp5_3_2_3,64,membrane,0.01,0.3665506958250497,0.3620225369209257,0.3464580328293895,0.5262867000519202,0.5235570680393329,0.5163909361496433,0.35931876042489685,0.3557420236278834,0.33778842200590065,10.0,0.1149856224656105,0.2732049517857629,0.06748613661461521,146,0.7353842258453369,0.12414000364505265,0.06128378144731519,0.935331330194295,0.06351919104599253,0.09954021126031876,0.2935087066349618,0.08277255662332342,581,0.7809977531433105,0.09908382330416812,0.05568135976817699,0.9319150252772629,0.13108273185038058,0.11911247670650482,0.2673504680032138,0.07630864045756966,126,0.6922816038131714,0.12538284772918337,0.07032575009982117,0.9207409548323346,0.12398289543219193
ffsnn64_rsnn64,ff_snn,64,64,71,17099,4096,trained_exp5_3_2_3,64,synaptic,0.01,0.3672133863485752,0.3626358012679829,0.3469910941882607,0.5194533304302678,0.5167200716512257,0.5096312033331034,0.36160126415591254,0.35805863643952174,0.34052525820279383,10.0,0.11620855331420898,0.31415044770930844,0.06608441405512892,146,0.7321021556854248,0.12482970812651392,0.05944051375520124,0.9290424886048202,0.05587209518771945,0.10120551288127899,0.32979914200276533,0.08241296857015656,581,0.7762769460678101,0.10041006297360394,0.054357860438168454,0.9265876139792788,0.12390369950722523,0.12040961533784866,0.3010427754078045,0.07826303863115688,126,0.6891177892684937,0.12635316581480086,0.06865540299910389,0.9070573117847542,0.13861348354018438
