protocol_version,shift,tau_syn_ms,objective,seed,best_epoch,probe_C,probe_val_balanced_accuracy,probe_test_balanced_accuracy,probe_test_macro_f1,probe_test_accuracy,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,test_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,train_test_ba_gap,test_l1_firing_rate,zero_l1_firing_rate,test_l2_firing_rate,zero_l2_firing_rate,test_l3_firing_rate,zero_l3_firing_rate
paired_split_v2,6,992.1669944116244,fixed250_sequence_ce,101,85,0.01,0.2888708513708514,0.24125735375735372,0.255257813259605,0.23972602739726026,0.024446552616132107,0.9982788296041308,0.9983660130718954,0.9983812666980985,3.7867133617401123,0.30158730158730157,0.2931697931697932,0.27177030952774656,3.4157101781400914,0.2465753424657534,0.24728604728604722,0.2558347144645567,0.7510799657858482,0.056617327286282305,0.0,0.26026523152750164,0.0,0.27611803139496355,0.0
paired_split_v2,7,1992.177287539818,fixed250_sequence_ce,11,38,1.0,0.2902296777296777,0.26031815406815406,0.26789884843022643,0.2671232876712329,0.09528097594974373,0.9965576592082617,0.9968228031953522,0.9967773679904707,2.7283847332000732,0.3253968253968254,0.3048761423761424,0.2933879987384485,2.9676918460898203,0.2191780821917808,0.21824564324564324,0.22402700609452786,0.778577159949709,0.07333214256129887,0.0,0.2516521961978131,0.0,0.32574475024850896,0.0
paired_split_v2,7,1992.177287539818,fixed250_sequence_ce,23,59,1.0,0.3143278018278018,0.24426060051060053,0.25445400898333825,0.2465753424657534,0.034175183883709465,0.9982788296041308,0.9983660130718954,0.9983812666980985,3.484921455383301,0.31746031746031744,0.3187830687830688,0.29402088825575606,3.156532695848648,0.2465753424657534,0.245263764013764,0.2408824263319217,0.7531022490581314,0.06853734364645461,0.0,0.27114526383366466,0.0,0.29675074552683894,0.0
paired_split_v2,7,1992.177287539818,fixed250_sequence_ce,101,76,0.001,0.26400312650312646,0.18247030747030746,0.18032623646658733,0.18493150684931506,0.02136217690555446,1.0,1.0,1.0,3.7293035984039307,0.2857142857142857,0.2865921115921116,0.28211872886657735,3.774684030715733,0.23972602739726026,0.2292402042402042,0.22754700829865238,0.7707597957597958,0.06862794586646787,0.0,0.27311845075381047,0.0,0.31884344971835654,0.0
paired_split_v2,2,54.31342963722199,relative10_sequence_ce,11,95,0.01,0.48187830687830696,0.42383796758796755,0.41800451754335083,0.4246575342465753,0.1587390066437077,0.9535283993115319,0.9549728380305517,0.9571078314984499,2.258782386779785,0.6031746031746031,0.590921115921116,0.6091384711779447,2.959487647226412,0.5684931506849316,0.5647942335442334,0.5685551332479156,0.39017860448631825,0.008725640945990723,0.0,0.07053123964546057,0.0,0.15260261348575216,0.0
paired_split_v2,2,54.31342963722199,relative10_sequence_ce,23,67,0.01,0.3759920634920635,0.3746108058608058,0.36895826713160695,0.3835616438356164,0.5120560263192182,0.846815834767642,0.8471465371795501,0.8569429295587004,2.184034585952759,0.5317460317460317,0.546614959114959,0.5573142135642136,2.825669582575968,0.5068493150684932,0.5056061993561993,0.49222194167544076,0.3415403378233508,0.005238102634194831,0.0,0.03837715892147117,0.0,0.09739479787939033,0.0
paired_split_v2,2,54.31342963722199,relative10_sequence_ce,101,70,0.1,0.4182900432900433,0.40774156399156397,0.3906417165011021,0.410958904109589,0.38706243313887445,0.8760757314974182,0.8755858998218818,0.8829587998185127,2.2619192600250244,0.5476190476190477,0.5444444444444445,0.5458343686852459,2.830502020169611,0.4794520547945205,0.4713550338550338,0.46573780162489836,0.40423086596684804,0.0062541418157720345,0.0,0.03977761037939032,0.0,0.11878727634194831,0.0
paired_split_v2,3,117.0136826471659,relative10_sequence_ce,11,100,0.1,0.48549182299182303,0.49437160062160057,0.4959073550725093,0.5,0.11262408243860927,0.9741824440619621,0.9751099100608904,0.974719344613142,1.8803154230117798,0.6111111111111112,0.6104316979316979,0.6100125463818423,2.057719700956998,0.5958904109589042,0.5940559440559441,0.594526522046806,0.38105396600494634,0.017494641525844932,0.0,0.11920469371272366,0.0,0.20792950629555998,0.0
paired_split_v2,3,117.0136826471659,relative10_sequence_ce,23,87,0.01,0.4827080327080328,0.5169753857253857,0.5104728558183843,0.5205479452054794,0.10647614977824246,0.9655765920826161,0.9674347828149159,0.9688804410526092,2.1605255603790283,0.6190476190476191,0.6217051467051468,0.6291748375081708,2.132207586340708,0.589041095890411,0.5794635919635919,0.5732479204985598,0.38797119085132403,0.017079812789927103,0.0,0.11442348513088138,0.0,0.2128246148111332,0.0
paired_split_v2,3,117.0136826471659,relative10_sequence_ce,101,77,0.01,0.5152477152477152,0.5760413197913197,0.5936192375430063,0.589041095890411,0.08643973618745804,0.9776247848537005,0.9788461564811916,0.9792598505942448,2.1237847805023193,0.5873015873015873,0.5795093795093794,0.5838664270922986,2.2826120788103914,0.5342465753424658,0.5316343378843379,0.5429349881981461,0.44721181859685366,0.014737098243870112,0.0,0.10217341782637508,0.0,0.2371564881544069,0.0
paired_split_v2,4,242.10347130039656,relative10_sequence_ce,11,60,0.1,0.4455447330447331,0.4779283216783216,0.4707130274456881,0.4863013698630137,0.19329695195831653,0.9535283993115319,0.9551893801653328,0.9560368551244185,1.8991892337799072,0.5238095238095238,0.5241522366522366,0.5276885872045045,2.05368543651006,0.5136986301369864,0.5117798867798867,0.514663211705039,0.4434094933854461,0.016593796595427434,0.0,0.09535107065937708,0.0,0.21390407554671967,0.0
paired_split_v2,4,242.10347130039656,relative10_sequence_ce,23,81,0.01,0.3988756613756614,0.42419871794871794,0.43622083629690117,0.4246575342465753,0.1405949205610574,0.963855421686747,0.9644301842362317,0.9675194609498164,2.6209611892700195,0.5,0.5041125541125541,0.5139714303901947,2.2696134325576156,0.5,0.50121891996892,0.5032410777533283,0.46321126426731174,0.017097286075215375,0.0,0.09503914015904573,0.0,0.22116649063949637,0.0
paired_split_v2,4,242.10347130039656,relative10_sequence_ce,101,88,0.01,0.42758537758537757,0.4752379564879565,0.47852347411170953,0.4863013698630137,0.13330006277711226,0.9672977624784854,0.9683570776587794,0.9698731230822301,2.4190120697021484,0.5238095238095238,0.5325216450216449,0.5372212092321602,2.3173784850394887,0.5273972602739726,0.5229562104562103,0.519744328451225,0.4454008672025691,0.01837024726640159,0.0,0.10514193484923791,0.0,0.21176974610669316,0.0
paired_split_v2,5,492.1461612435418,relative10_sequence_ce,11,41,0.01,0.3605339105339105,0.31190823065823065,0.3212574831903326,0.3150684931506849,0.1210850009217012,0.9793459552495697,0.9781125684655066,0.9798203163989085,2.54024338722229,0.35714285714285715,0.36562049062049057,0.3631280648889008,2.0524291665586705,0.3698630136986301,0.3591464091464091,0.35661464965240713,0.6189661593190976,0.032128194375414185,0.0,0.19406607231610337,0.0,0.2801666563121272,0.0
paired_split_v2,5,492.1461612435418,relative10_sequence_ce,23,28,0.01,0.318488455988456,0.30655594405594405,0.29076636578987686,0.3150684931506849,0.21397886403456406,0.9690189328743546,0.969208861484156,0.9709291634248257,2.5244345664978027,0.31746031746031744,0.3081469456469456,0.30664468169981474,2.205751765264224,0.3356164383561644,0.32411546786546785,0.33113500092148535,0.6450933936186881,0.025210067718687872,0.0,0.17979363402915838,0.0,0.27263114024188206,0.0
paired_split_v2,5,492.1461612435418,relative10_sequence_ce,101,49,0.1,0.3543109668109668,0.30513028638028633,0.29427935939268973,0.2945205479452055,0.11941351104854717,0.9793459552495697,0.9805430602063973,0.9814605887267897,2.9172511100769043,0.42063492063492064,0.4218133718133718,0.4037845617571428,2.481331848118403,0.3287671232876712,0.3403305028305028,0.3373038746503659,0.6402125573758944,0.030236549453280318,0.0,0.1933425488734261,0.0,0.2720707007952286,0.0
paired_split_v2,6,992.1669944116244,relative10_sequence_ce,11,41,10.0,0.3101310726310726,0.27511377511377516,0.27215356378044525,0.2808219178082192,0.10293524607169649,0.9965576592082617,0.9967320261437909,0.9967610062893083,2.6191444396972656,0.35714285714285715,0.35137085137085133,0.3397720337606818,2.273090663021558,0.3287671232876712,0.32812881562881563,0.3332067757554463,0.6686032105149753,0.05774661924287608,0.0,0.2600827327700464,0.0,0.3058588572730285,0.0
paired_split_v2,6,992.1669944116244,relative10_sequence_ce,23,61,1.0,0.3415103415103415,0.2547244422244422,0.2584857442321361,0.2534246575342466,0.05123953474765698,0.9982788296041308,0.9983974358974358,0.99841212231195,2.658518075942993,0.3492063492063492,0.3385341510341511,0.3042105910464544,2.63156503193999,0.3082191780821918,0.30866355866355866,0.30457385689723787,0.6897338772338771,0.049360736621935054,0.0,0.25163213427766734,0.0,0.299336791749503,0.0
paired_split_v2,6,992.1669944116244,relative10_sequence_ce,101,26,0.1,0.35927128427128424,0.23438922188922193,0.22685306354037005,0.2328767123287671,0.3656983318612005,0.9449225473321858,0.9466131707458921,0.9458643213481978,2.2227444648742676,0.3412698412698413,0.34294131794131794,0.32818795002265766,2.335726130498599,0.273972602739726,0.2724192474192474,0.2480814615949174,0.6741939233266447,0.053023654945328035,0.0,0.25871140345427435,0.0,0.27352551358515576,0.0
paired_split_v2,7,1992.177287539818,relative10_sequence_ce,11,32,1.0,0.22722462722462722,0.28076437451437447,0.27915551448539594,0.2876712328767123,0.33904230025261894,0.9328743545611016,0.936111339041879,0.9350089970142564,2.6137101650238037,0.2619047619047619,0.2565957190957191,0.2538410851424043,2.3151553918237555,0.2671232876712329,0.2608370795870795,0.25949843188062666,0.6752742594547996,0.07566126677435388,0.0,0.2713885955102717,0.0,0.3016044358846918,0.0
paired_split_v2,7,1992.177287539818,relative10_sequence_ce,23,49,1.0,0.2842291967291967,0.2623272560772561,0.25371336325633637,0.2602739726027397,0.08605770121702024,0.9982788296041308,0.9984567901234568,0.9983620772714135,2.727499485015869,0.3412698412698413,0.339033189033189,0.32221362049869046,2.533760661948217,0.273972602739726,0.27241716616716616,0.27263388493227203,0.7260396239562906,0.06887969060636183,0.0,0.25588396703114646,0.0,0.33685387673956263,0.0
paired_split_v2,7,1992.177287539818,relative10_sequence_ce,101,17,0.01,0.30292207792207787,0.16889291264291262,0.18440480540308915,0.1780821917808219,1.017764847167798,0.6884681583476764,0.6939363654271076,0.6898447640291202,2.074354648590088,0.3492063492063492,0.34025974025974026,0.3307272033665222,2.313939097809465,0.2534246575342466,0.24929306804306806,0.24288357429858606,0.4446432973840395,0.0687256668323393,0.0,0.2815489873260437,0.0,0.3185574055666004,0.0
paired_split_v2,2,54.31342963722199,timestep_ce,11,84,0.01,0.4646584896584896,0.5964639527139527,0.597030582694001,0.6095890410958904,2.03152562070016,0.6110154905335629,0.5879492819318043,0.5656658082130287,2.3090739250183105,0.3968253968253968,0.3738095238095238,0.29820456526338873,2.2680319857923954,0.4452054794520548,0.4197427572427573,0.38167519924321885,0.168206524689047,0.015331189943671306,0.0,0.13310048562789928,0.0,0.32214525347912526,0.0
paired_split_v2,2,54.31342963722199,timestep_ce,23,93,0.01,0.5052669552669553,0.5395104895104895,0.5456769626336689,0.547945205479452,2.0079602930508873,0.612736660929432,0.5897895764229468,0.5787229928680413,2.3002500534057617,0.38095238095238093,0.3634920634920635,0.30514942456866234,2.3296477402726263,0.3835616438356164,0.3519189144189145,0.26810677113184717,0.23787066200403234,0.013660226143141153,0.0,0.1271576271537442,0.0,0.31107625082836315,0.0
paired_split_v2,2,54.31342963722199,timestep_ce,101,71,0.01,0.4451719576719577,0.4914717227217226,0.4910185146544908,0.5,2.13686654202499,0.4974182444061962,0.47910673013979665,0.4558880324732259,2.3066606521606445,0.373015873015873,0.3529761904761905,0.28573445461606345,2.34830524823437,0.3424657534246575,0.3185564435564436,0.23238993223959403,0.16055028658335307,0.010117032181908549,0.0,0.1007179578777336,0.0,0.26977975894632206,0.0
paired_split_v2,3,117.0136826471659,timestep_ce,11,48,0.01,0.4956709956709957,0.6087273837273838,0.6030527751486302,0.6164383561643836,1.8043454208390437,0.6626506024096386,0.6428952425344875,0.6118984464843268,2.120023250579834,0.5079365079365079,0.4961038961038961,0.4363931478201964,2.1167832008779865,0.4863013698630137,0.4602910977910977,0.40770354504843165,0.18260414474338976,0.02062559538601723,0.0,0.1485009215540093,0.0,0.3198607832173625,0.0
paired_split_v2,3,117.0136826471659,timestep_ce,23,84,0.01,0.49292929292929294,0.5121434121434121,0.5088365315886206,0.5273972602739726,1.4433991139603974,0.8623063683304647,0.8553051408176091,0.8580867034780142,2.189695119857788,0.47619047619047616,0.4527176527176527,0.43087820787408493,2.2321480137028105,0.4315068493150685,0.4123695748695749,0.3653712904221353,0.44293556594803424,0.022669322606030485,0.0,0.15542293116302186,0.0,0.3921432343439364,0.0
paired_split_v2,3,117.0136826471659,timestep_ce,101,80,0.1,0.502982202982203,0.546766428016428,0.5446357704422221,0.5616438356164384,1.4730142073869295,0.8296041308089501,0.8216380989683131,0.8213514234224434,2.164555311203003,0.4523809523809524,0.4433321308321308,0.3902411148169163,2.1817948818206787,0.5068493150684932,0.48834360084360084,0.43404133553564295,0.33329449812471224,0.02377661116633532,0.0,0.16216761928429424,0.0,0.3696622349237906,0.0
paired_split_v2,4,242.10347130039656,timestep_ce,11,61,0.1,0.4032166907166907,0.46126373626373623,0.441361642376781,0.4726027397260274,1.1784490184816765,0.8812392426850258,0.876285047553762,0.8786072533545125,2.1701958179473877,0.42857142857142855,0.4032768157768158,0.3700466200466201,2.2266794818721407,0.3698630136986301,0.34893856143856145,0.30420475419297605,0.5273464861152006,0.028529344764744863,0.0,0.12088148194168323,0.0,0.32653946114976806,0.0
paired_split_v2,4,242.10347130039656,timestep_ce,23,60,0.1,0.43072991822991824,0.40011863136863135,0.3872151070162358,0.4041095890410959,1.1628120125058186,0.8932874354561101,0.8866106736225885,0.8903436766270626,2.2167043685913086,0.373015873015873,0.36062409812409807,0.34005248564072094,2.238251754682358,0.3698630136986301,0.34800754800754796,0.30989322779940626,0.5386031256150405,0.026676529365473822,0.0,0.1340789896040424,0.0,0.3093289222995361,0.0
paired_split_v2,4,242.10347130039656,timestep_ce,101,89,0.01,0.3977573352573352,0.4286227661227661,0.430521268597277,0.4315068493150685,0.8773425066532654,0.9380378657487092,0.9372233406257579,0.9381480974665134,2.3433265686035156,0.36507936507936506,0.3572210197210197,0.341503497581157,2.370791921876881,0.3835616438356164,0.37109348984348983,0.3490663494417665,0.5661298507822681,0.02746412152087475,0.0,0.13374505570742212,0.0,0.3535518658880053,0.0
paired_split_v2,5,492.1461612435418,timestep_ce,11,98,0.01,0.344095719095719,0.323060273060273,0.32272139025347174,0.3219178082191781,0.6584384490618812,0.9759036144578314,0.975417260782685,0.9762723504959517,2.620013475418091,0.3253968253968254,0.3097943722943723,0.2996803069053708,2.623439716966185,0.2808219178082192,0.28138389388389384,0.2837824608511846,0.6940333668987911,0.04590943919814447,0.0,0.2012838334575878,0.0,0.339692314860835,0.0
paired_split_v2,5,492.1461612435418,timestep_ce,23,70,10.0,0.26862073112073115,0.265238233988234,0.2672647985669135,0.2671232876712329,0.8662940500730492,0.9500860585197934,0.9498890950848452,0.9518025668259998,2.6597888469696045,0.23809523809523808,0.22923881673881674,0.22053581885103624,2.365915402974168,0.2945205479452055,0.28776431901431904,0.2746387996630522,0.6621247760705262,0.03570957070079523,0.0,0.18018645936878727,0.0,0.3238032741053678,0.0
paired_split_v2,5,492.1461612435418,timestep_ce,101,63,0.001,0.2863095238095238,0.3210830835830835,0.3101663997700583,0.3219178082191781,0.9536655374935695,0.9242685025817556,0.9206361834615984,0.9209584135491661,2.3478810787200928,0.31746031746031744,0.30272366522366523,0.2714828816613209,2.366478766480537,0.3150684931506849,0.308272977022977,0.29427304777710456,0.6123632064386213,0.03618199656229291,0.0,0.185803797009609,0.0,0.3187929713386349,0.0
paired_split_v2,6,992.1669944116244,timestep_ce,11,59,1.0,0.3346079846079846,0.2538114663114663,0.2466641279839774,0.2534246575342466,1.010214166674064,0.9225473321858864,0.9195680247838394,0.9193588931289934,2.260622262954712,0.30158730158730157,0.2923701298701299,0.2605300472947532,2.404136007779265,0.2465753424657534,0.23535145410145408,0.20848246312512728,0.6842165706823853,0.06251100169814447,0.0,0.23817641028827038,0.0,0.3359284397779987,0.0
paired_split_v2,6,992.1669944116244,timestep_ce,23,49,0.01,0.2800324675324675,0.33676670551670557,0.33414955361696336,0.3424657534246575,1.2413361536245953,0.8519793459552496,0.8383805577154365,0.8388147946752418,2.412565231323242,0.23015873015873015,0.21935425685425688,0.19885399562123698,2.2504660070758975,0.2945205479452055,0.28319180819180817,0.24542524196935958,0.5551887495236283,0.057896112905897947,0.0,0.2367436008946322,0.0,0.3001548003644798,0.0
paired_split_v2,6,992.1669944116244,timestep_ce,101,38,0.01,0.29468494468494466,0.2783966033966034,0.29231221345034436,0.273972602739726,1.6004941904606385,0.693631669535284,0.679141011577574,0.6676606343186479,2.210007905960083,0.29365079365079366,0.27693001443001447,0.2396253512733176,2.2674439149360133,0.23972602739726026,0.22446164946164945,0.19495596995596998,0.4546793621159245,0.05489912089960239,0.0,0.2621743497349238,0.0,0.2982845116799205,0.0
paired_split_v2,7,1992.177287539818,timestep_ce,11,57,0.1,0.28437349687349683,0.24660547785547784,0.22408882587910725,0.23972602739726026,1.126306264002434,0.891566265060241,0.8809329523604208,0.8834611088288132,2.311810255050659,0.2619047619047619,0.2528499278499279,0.21972311618687992,2.3690598598898274,0.21232876712328766,0.2095578033078033,0.17657825118351433,0.6713751490526175,0.07883946322067595,0.0,0.2542673645626243,0.0,0.3451413912359178,0.0
paired_split_v2,7,1992.177287539818,timestep_ce,23,69,10.0,0.30044492544492546,0.30397866022866027,0.28340638834242843,0.3082191780821918,0.9471145823161902,0.9242685025817556,0.9163270131654649,0.918585887615936,2.5474131107330322,0.23809523809523808,0.24101731601731605,0.21310134795745173,2.4143029043119246,0.2534246575342466,0.24577783327783329,0.21298180861352903,0.6705491798876316,0.07310498985255136,0.0,0.2570695617958913,0.0,0.30664191931742873,0.0
paired_split_v2,7,1992.177287539818,timestep_ce,101,52,1.0,0.3397967772967773,0.23011224886224887,0.22732540692001366,0.22602739726027396,1.2683309246874102,0.8123924268502581,0.8002850405794119,0.798319926023674,2.258820056915283,0.2698412698412698,0.2645923520923521,0.22570521215187855,2.3765088172808086,0.2191780821917808,0.2148497335997336,0.1965812835778511,0.5854353069796783,0.07622105906229291,0.0,0.26382784025016565,0.0,0.3137852572067594,0.0
