architecture,objective,profile,seed,shift,alpha,tau_syn_ms,tau_group,neuron_start,neuron_stop,neuron_count,n_test_samples,fs_hz,tail_stage1_steps,tail_stage2_steps,tail_stage3_steps,valid_firing_rate_hz,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz,tail_firing_rate_hz,valid_spikes_per_neuron_sample,tail_stage1_spikes_per_neuron_sample,tail_stage2_spikes_per_neuron_sample,tail_stage3_spikes_per_neuron_sample,tail_spikes_per_neuron_sample,tail_to_valid_rate_ratio
short_mid_long,whole_count_ce,a1_tail,37,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,2.689387484616113,5.23137136835767,4.873300215765969,4.440965427266797,4.859271466337075,3.474559686888454,1.0626223091976517,0.9898891063274624,0.8326810176125244,2.885192433137638,1.8068320367121415
short_mid_long,whole_count_ce,a1_tail,37,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,2.3874530594212504,4.7528726980781775,4.582668473079432,4.413133289845619,4.587358807978851,3.084474885844749,0.9654272667971298,0.9308545335942596,0.8274624918460535,2.723744292237443,1.9214446080422147
short_mid_long,timestep_ce,none,11,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.4867763118260136,0.6805249544975572,0.2789539227895392,0.1046077210460772,0.361276790981189,0.6288916562889165,0.1382316313823163,0.0566625155666251,0.0196139476961394,0.2145080946450809,0.7421823581060342
short_mid_long,timestep_ce,none,11,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.8846316043135128,1.3242647763195707,0.810805632723441,0.3453715234537152,0.8394835157632562,1.1429016189290162,0.2689912826899128,0.1646948941469489,0.0647571606475716,0.4984433374844333,0.9489639660960426
short_mid_long,timestep_ce,none,11,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,1.525071791473382,2.411761754227508,1.7726930603642932,1.1132854968471406,1.783087856627871,1.9703196347031964,0.4898891063274624,0.360078277886497,0.2087410306588388,1.0587084148727983,1.169182897878675
short_mid_long,timestep_ce,none,11,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,2.098141310864969,4.213357418836871,3.7252245471423553,3.1746031746031744,3.7183369382360008,2.710697977821265,0.8558382257012394,0.7566862361382909,0.5952380952380952,2.2077625570776256,1.7722051984683045
short_mid_long,timestep_ce,none,11,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,2.4990375209063083,5.032264539113855,4.788198103266597,4.392259186779735,4.746661173481649,3.228636660143509,1.0221787345075015,0.9726027397260274,0.8235485975212002,2.8183300717547293,1.8993957208614505
short_mid_long,timestep_ce,none,11,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,1.972671905077472,4.054393095488986,4.025490491243916,4.002609262883236,4.028152573213856,2.5485975212002607,0.8235485975212002,0.8176777560339205,0.7504892367906066,2.3917155903457274,2.0419779705108443
short_mid_long,timestep_ce,none,23,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,1.942044701488041,2.8861002011686945,1.498994156528403,0.4516396845163968,1.6427869174805008,2.5090286425902866,0.586239103362391,0.3044831880448319,0.0846824408468244,0.9754047322540472,0.8459058209225347
short_mid_long,timestep_ce,none,23,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,1.6176878125188263,2.449276750646613,1.721237666443146,0.9680365296803652,1.7324506783771385,2.089975093399751,0.4975093399750934,0.349626400996264,0.1815068493150685,1.0286425902864258,1.0709425298071695
short_mid_long,timestep_ce,none,23,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,2.204171794629051,3.4795524110592604,2.9368257313462798,2.294411828658404,2.919627836715075,2.8476842791911285,0.7067840834964123,0.596542726679713,0.4302022178734507,1.733529028049576,1.3245917781133894
short_mid_long,timestep_ce,none,23,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,3.2914891602764365,5.35822168698881,5.032264539113855,4.529680365296803,4.985065403234112,4.252446183953033,1.0883887801696022,1.0221787345075015,0.8493150684931506,2.959882583170254,1.514531921720028
short_mid_long,timestep_ce,none,23,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,3.1256271892454794,5.740378343118069,5.279542375432786,4.794085670797999,5.283894668177292,4.038160469667319,1.1660143509458578,1.072407045009785,0.8988910632746249,3.1373124592302672,1.690507008115966
short_mid_long,timestep_ce,none,23,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,2.486414844267727,4.362687540769732,4.134678107280847,3.945205479452055,4.152847873107426,3.212328767123288,0.8861709067188519,0.8398564905414221,0.7397260273972602,2.4657534246575343,1.6702152026969896
short_mid_long,timestep_ce,none,37,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,1.2750165672630882,1.0345818564996647,0.2283743653606667,0.008302200083022,0.4346857180310677,1.6472602739726028,0.2101494396014944,0.0463885429638854,0.0015566625155666,0.2580946450809464,0.3409255449630359
short_mid_long,timestep_ce,none,37,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,1.7025121995300925,1.6936488169364885,0.703515662419772,0.1859692818596928,0.8788097266828341,2.1995641344956414,0.3440224159402241,0.1429016189290161,0.0348692403486924,0.5217932752179327,0.5161840995473589
short_mid_long,timestep_ce,none,37,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,1.565969263782385,1.7646645591851071,1.1769782728686835,0.6453576864535768,1.2101486593195316,2.023157208088715,0.3584474885844749,0.2390737116764514,0.1210045662100456,0.718525766470972,0.7727793177731872
short_mid_long,timestep_ce,none,37,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,2.911799046987914,4.585879873551106,3.7637613528024487,3.054577081974342,3.821059498060219,3.761904761904762,0.9315068493150684,0.7645140247879973,0.5727332028701891,2.2687540769732557,1.3122675831674862
short_mid_long,timestep_ce,none,37,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,5.378774969232226,9.56676200511817,8.755883386020372,7.958251793868232,8.78140556871631,6.949119373776908,1.943248532289628,1.778538812785388,1.4921722113502935,5.21395955642531,1.6326032635586871
short_mid_long,timestep_ce,none,37,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,2.9448704597809967,5.3148677806212055,5.149480656329971,4.891498151772124,5.124592302674494,3.804631441617743,1.0795825179386824,1.0459882583170257,0.9171559034572732,3.042726679712981,1.7401757981081445
short_mid_long,timestep_ce,a1,11,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.1166335321404904,0.3647858990324744,0.099626400996264,0.0066417600664176,0.1609752900308055,0.1506849315068493,0.0740971357409713,0.0202366127023661,0.0012453300124533,0.0955790784557907,1.3801801855482134
short_mid_long,timestep_ce,a1,11,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.3959274655099705,1.209311236708497,0.8721141871826803,0.3055209630552096,0.8085468965065216,0.5115193026151931,0.2456413449564134,0.1771481942714819,0.0572851805728518,0.4800747198007472,2.042159150199597
short_mid_long,timestep_ce,a1,11,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.4902647606424942,1.3327311957448944,1.034070951879171,0.6836268754076973,1.0255776427369794,0.6333985649054142,0.2707110241356816,0.2100456621004566,0.1281800391389432,0.6089367253750816,2.0918852935563943
short_mid_long,timestep_ce,a1,11,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,1.1451292246520874,2.840483717196046,2.509709468613578,2.080452272233094,2.487314175850585,1.4794520547945205,0.5769732550554468,0.5097847358121331,0.3900848010437051,1.476842791911285,2.172081650091744
short_mid_long,timestep_ce,a1,11,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,1.0716652466155447,2.631742686537207,2.450298559887601,2.245705588171341,2.4477632437257526,1.3845401174168297,0.5345727332028702,0.4977168949771689,0.4210697977821265,1.4533594259621656,2.284074482639145
short_mid_long,timestep_ce,a1,11,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,1.2259143551390073,3.1279040594109087,2.972151136534698,2.823222439660796,2.9784049164005904,1.58382257012394,0.6353555120678408,0.6037181996086106,0.5293542074363993,1.768427919112851,2.429537515337168
short_mid_long,timestep_ce,a1,23,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.6038918007108862,0.8154037743078839,0.2084490851614139,0.008302200083022,0.3528871993183456,0.7801992528019925,0.1656288916562889,0.0423412204234122,0.0015566625155666,0.2095267745952677,0.5843550101242239
short_mid_long,timestep_ce,a1,23,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.9304174950298212,1.6231439793083628,0.7832167832167832,0.1427978414279784,0.86832273710428,1.202054794520548,0.3297011207970112,0.1590909090909091,0.0267745952677459,0.5155666251556662,0.9332614033407112
short_mid_long,timestep_ce,a1,23,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,1.1418473287260564,2.596417281348788,1.8947262782879224,1.156773211567732,1.9017406530023688,1.4752120026092628,0.5273972602739726,0.3848662752772341,0.2168949771689497,1.1291585127201569,1.6654946814335636
short_mid_long,timestep_ce,a1,23,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,1.4049039098740888,3.195343469316072,2.883837623563651,2.4492280930637094,2.853160298005287,1.8150684931506849,0.6490541422048272,0.5857795172863666,0.4592302674494455,1.6940639269406392,2.0308579668348954
short_mid_long,timestep_ce,a1,23,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,1.3498690397298747,3.484369511766772,3.3928445983240505,3.1728636660143508,3.354688090088234,1.743966079582518,0.7077625570776256,0.6891715590345727,0.5949119373776908,1.9918460534898887,2.4851952236489163
short_mid_long,timestep_ce,a1,23,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,1.241566474170848,3.3494906919564453,3.259571478749561,3.127636442704936,3.2486696192536133,1.604044357469015,0.680365296803653,0.6621004566210046,0.5864318330071755,1.928897586431833,2.616589354527444
short_mid_long,timestep_ce,a1,37,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.0159045725646123,0.0015327138614809,0.0,0.0,0.0005243494789277,0.0205479452054794,0.0003113325031133,0.0,0.0,0.0003113325031133,0.0329684734875794
short_mid_long,timestep_ce,a1,37,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.0532562202542321,0.0321869910911006,0.0015327138614809,0.0,0.0115356885364095,0.0688044831880448,0.0065379825653798,0.0003113325031133,0.0,0.0068493150684931,0.2166073461717891
short_mid_long,timestep_ce,a1,37,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.0870964688062103,0.0674394099051633,0.0224798033017211,0.0,0.030761836097092,0.1125244618395303,0.0136986301369863,0.0045662100456621,0.0,0.0182648401826484,0.3531926898843296
short_mid_long,timestep_ce,a1,37,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,0.2877970273596516,0.484921471222841,0.2392493351397461,0.0991519895629484,0.2790537988807635,0.3718199608610567,0.0984996738421395,0.0485975212002609,0.0185909980430528,0.1656881930854533,0.9696201570978636
short_mid_long,timestep_ce,a1,37,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,0.5740793335226735,1.1464699683877766,0.8943750313613328,0.6592737551641661,0.9063755278607476,0.7416829745596869,0.2328767123287671,0.1816699282452707,0.1236138290932811,0.538160469667319,1.5788332290226053
short_mid_long,timestep_ce,a1,37,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,0.4612326043737574,1.1175673641427066,1.0131968488132872,0.9115025005435964,1.0167885467092388,0.5958904109589042,0.2270058708414872,0.2058056099151989,0.1709067188519243,0.6037181996086106,2.204502754287703
short_mid_long,timestep_ce,a1_p2,11,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.120730164467739,0.3923747485391321,0.1134208257495928,0.008302200083022,0.1756570754407812,0.1559775840597758,0.0797011207970112,0.023038605230386,0.0015566625155666,0.1042963885429638,1.4549559856494654
short_mid_long,timestep_ce,a1_p2,11,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.3971323573709259,1.190918670370725,0.8537216208449085,0.2889165628891656,0.7907190142229796,0.5130759651307597,0.2419053549190535,0.173412204234122,0.0541718555417185,0.4694894146948941,1.9910717410629917
short_mid_long,timestep_ce,a1_p2,11,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.4746126416106535,1.2845601886697775,0.9650258417381704,0.6679712981082844,0.9805335255948088,0.6131767775603392,0.2609262883235486,0.1960208741030658,0.1252446183953033,0.5821917808219178,2.065965883814754
short_mid_long,timestep_ce,a1_p2,11,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,1.1234182208337278,2.761804405640022,2.421395955642531,2.0178299630354424,2.410409585607855,1.451402478799739,0.5609915198956295,0.4918460534898891,0.3783431180691454,1.431180691454664,2.145603071863127
short_mid_long,timestep_ce,a1_p2,11,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,1.0590425699769637,2.6012343820563,2.382859149982438,2.186562296151337,2.395577986061043,1.368232224396608,0.5283757338551859,0.4840182648401826,0.4099804305283757,1.4223744292237444,2.262022371879868
short_mid_long,timestep_ce,a1_p2,11,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,1.2238947268768343,3.1359325605900947,3.0010537407797684,2.8249619482496198,2.991588560442201,1.5812133072407044,0.636986301369863,0.6095890410958904,0.5296803652968036,1.7762557077625571,2.444318530627396
short_mid_long,timestep_ce,a1_p2,23,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.2106150972950177,0.096560973273302,0.0,0.0,0.0330340171724454,0.272104607721046,0.0196139476961394,0.0,0.0,0.0196139476961394,0.1568454379420542
short_mid_long,timestep_ce,a1_p2,23,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.3441171154888848,0.3908420346776511,0.091962831688859,0.0016604400166044,0.1656944353411548,0.4445828144458281,0.0793897882938978,0.0186799501867995,0.0003113325031133,0.0983810709838107,0.4815059405160767
short_mid_long,timestep_ce,a1_p2,23,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.6109375493073306,1.0437051532941943,0.6840283004666566,0.2887584257447271,0.6822535791533628,0.7893020221787345,0.2120026092628832,0.1389432485322896,0.0541422048271363,0.4050880626223092,1.1167321110429191
short_mid_long,timestep_ce,a1_p2,23,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,0.7389314904225441,1.8240754679110844,1.4949069195644538,1.1532941943900847,1.4996395097332371,0.9546640574037836,0.370515329419439,0.3036529680365297,0.2162426614481409,0.8904109589041096,2.0294702948384247
short_mid_long,timestep_ce,a1_p2,23,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,0.7818485909937202,1.995885393145667,1.8738521752220385,1.7464666231789518,1.875373364919147,1.0101108936725376,0.4054142204827136,0.3806262230919765,0.3274624918460534,1.1135029354207435,2.398640077531597
short_mid_long,timestep_ce,a1_p2,23,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,0.5786234971125627,1.5366551256962215,1.5238095238095235,1.4855403348554033,1.5161190647852507,0.7475538160469667,0.312133072407045,0.3095238095238095,0.2785388127853881,0.9001956947162426,2.620216898122808
short_mid_long,timestep_ce,a1_p2,37,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.0036146755828664,0.0,0.0,0.0,0.0,0.0046699875466998,0.0,0.0,0.0,0.0,0.0
short_mid_long,timestep_ce,a1_p2,37,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.0243388155913006,0.0137944247533288,0.0,0.0,0.0047191453103493,0.0314445828144458,0.0028019925280199,0.0,0.0,0.0028019925280199,0.1938937945705169
short_mid_long,timestep_ce,a1_p2,37,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.0578118590047019,0.0048171007075116,0.0,0.0,0.0016479555052013,0.0746901500326157,0.0009784735812133,0.0,0.0,0.0009784735812133,0.0285054923604398
short_mid_long,timestep_ce,a1_p2,37,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,0.1350626400328189,0.1188218174519544,0.0353254051884188,0.0,0.0527345761664435,0.1744944553163731,0.0241356816699282,0.0071754729288975,0.0,0.0313111545988258,0.390445323396829
short_mid_long,timestep_ce,a1_p2,37,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,0.3095080311780113,0.5041898740528877,0.2954488433940488,0.1739508588823657,0.3284924640368043,0.3998695368558382,0.1024135681669928,0.0600130463144161,0.0326157860404435,0.1950424005218525,1.0613374482934637
short_mid_long,timestep_ce,a1_p2,37,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,0.2037300009467007,0.4512017662702594,0.3548597521200261,0.3113720373994346,0.3740858996807086,0.2632093933463796,0.0916503587736464,0.0720808871493803,0.0583822570123939,0.2221135029354207,1.8361846460628837
short_mid_long,timestep_ce,tail,11,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.1016928730646424,0.3371970495258166,0.0827665485199731,0.008302200083022,0.1462935046208298,0.1313823163138231,0.0684931506849315,0.0168119551681195,0.0015566625155666,0.0868617683686176,1.4385816843608732
short_mid_long,timestep_ce,tail,11,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.3552021206096752,1.2277038030462688,0.8690487594597184,0.2839352428393524,0.8069738480697385,0.4589041095890411,0.2493773349937733,0.1765255292652553,0.0532378580323785,0.4791407222914072,2.271872270032156
short_mid_long,timestep_ce,tail,11,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.4266464703840449,1.2123036780571028,0.9730543429173566,0.6731898238747553,0.9602087410306588,0.5512067840834964,0.2462491846053489,0.197651663405088,0.1262230919765166,0.5701239399869537,2.250595768825484
short_mid_long,timestep_ce,tail,11,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,1.0340496702325728,2.634954087008881,2.3571679462090422,2.014350945857795,2.343942046898067,1.3359425962165687,0.5352250489236791,0.4787997390737116,0.3776908023483366,1.3917155903457272,2.266759629032985
short_mid_long,timestep_ce,tail,11,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,0.9939095585218846,2.5161322695569277,2.276882934417181,2.061317677756034,2.2906581522298897,1.2840834964122636,0.5110893672537509,0.4624918460534898,0.3864970645792563,1.360078277886497,2.3046947607954333
short_mid_long,timestep_ce,tail,11,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,1.1888036858215785,3.049224747854885,2.983391038185559,2.8388780169602086,2.9602774058433754,1.535877364644488,0.6193737769080235,0.6060013046314416,0.5322896281800391,1.7576647097195042,2.490131416271255
short_mid_long,timestep_ce,tail,23,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.8933068257123923,0.7448989366797586,0.0781684069355302,0.0,0.2815756701841777,1.154109589041096,0.1513075965130759,0.0158779576587795,0.0,0.1671855541718555,0.3152059987447509
short_mid_long,timestep_ce,tail,23,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,1.2738116754021327,1.715106810997222,0.913497461442667,0.2208385222083852,0.9689978370583994,1.645703611457036,0.3483810709838107,0.1855541718555417,0.0414072229140722,0.5753424657534246,0.7607072974523444
short_mid_long,timestep_ce,tail,23,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,1.0161254694057875,1.7742987606001304,1.3038285914998244,0.7984344422700587,1.3051807601194767,1.312785388127854,0.3604044357469015,0.2648401826484018,0.149706457925636,0.7749510763209393,1.2844681089262764
short_mid_long,timestep_ce,tail,23,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,1.3902616049733345,2.249586030407948,1.870640774750364,1.461187214611872,1.8709788169052768,1.7961513372472278,0.4569471624266145,0.3799739073711676,0.273972602739726,1.1108936725375085,1.3457746442916134
short_mid_long,timestep_ce,tail,23,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,1.0206696329956768,1.950925786542225,1.865823674042852,1.7673407262448355,1.8638376763827376,1.3186562296151336,0.3962818003913894,0.3789954337899543,0.3313763861709067,1.1066536203522506,1.8260930041705592
short_mid_long,timestep_ce,tail,23,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,0.9565464356716842,1.8626122735711776,1.8208640674394097,1.7342900630571862,1.8078071892058916,1.235812133072407,0.3783431180691454,0.3698630136986301,0.3251793868232224,1.073385518590998,1.889931446910316
short_mid_long,timestep_ce,tail,37,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.0306042532682691,0.0398505603985056,0.0045981415844429,0.0,0.0152061348889034,0.0395392278953922,0.0080946450809464,0.0009339975093399,0.0,0.0090286425902864,0.4968634508285599
short_mid_long,timestep_ce,tail,37,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.1725405144888246,0.1410096752562506,0.0597758405977584,0.0049813200498132,0.0702628301763125,0.2229140722291407,0.0286425902864259,0.0121419676214196,0.0009339975093399,0.0417185554171855,0.4072251110672526
short_mid_long,timestep_ce,tail,37,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.285524945564707,0.5090069747603995,0.3082944452807467,0.1809088932376603,0.3367322415628111,0.3688845401174168,0.1033920417482061,0.0626223091976516,0.0339204174820613,0.1999347684279191,1.1793443858182937
short_mid_long,timestep_ce,tail,37,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,0.3501530499542428,0.69366250188168,0.484921471222841,0.3461622091759078,0.5125141621176228,0.4523809523809524,0.1409001956947162,0.0984996738421395,0.0649054142204827,0.3043052837573385,1.4636861286360263
short_mid_long,timestep_ce,tail,37,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,0.5480766196471962,1.0356766521150085,0.8606553264087511,0.7584257447271145,0.8882480173035328,0.70808871493803,0.210371819960861,0.1748206131767775,0.1422048271363339,0.5273972602739726,1.6206639463571884
short_mid_long,timestep_ce,tail,37,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,0.6659724194515447,1.7036479502232926,1.6362085403181297,1.5446836268754076,1.6303773131458783,0.8604044357469015,0.3460534898891063,0.33235485975212,0.2896281800391389,0.9680365296803652,2.448115365631148
short_mid_long,timestep_ce,a1_tail,11,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.1151876619073438,0.3831784653702462,0.096560973273302,0.0132835201328352,0.1683161827357934,0.1488169364881693,0.0778331257783312,0.0196139476961394,0.0024906600249066,0.0999377334993773,1.4612344755394533
short_mid_long,timestep_ce,a1_tail,11,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.3858063738779445,1.1970495258166491,0.8552543347063895,0.3005396430053964,0.797011207970112,0.4984433374844333,0.2431506849315068,0.1737235367372353,0.0563511830635118,0.473225404732254,2.065832142582119
short_mid_long,timestep_ce,a1_tail,11,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.4584556155132696,1.3038285914998244,0.9858999448040544,0.7062404870624048,1.0063514951762969,0.5923026744944553,0.2648401826484018,0.2002609262883235,0.1324200913242009,0.5975212002609263,2.195090344895489
short_mid_long,timestep_ce,a1_tail,11,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,1.1070087412035725,2.7039991971498822,2.387676250689949,2.050880626223092,2.3895354825419712,1.4302022178734508,0.5492498369210698,0.4849967384213959,0.3845401174168297,1.4187866927592956,2.1585515936793764
short_mid_long,timestep_ce,a1_tail,11,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,1.00249297863612,2.5193436700286016,2.350745145265693,2.146553598608393,2.343942046898067,1.2951728636660145,0.5117416829745597,0.4774951076320939,0.4024787997390737,1.3917155903457272,2.338113180689777
short_mid_long,timestep_ce,a1_tail,11,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,1.2584808608665468,3.27723418134377,3.1070299563450248,2.9415090237008044,3.112987949325368,1.6258969341161122,0.6656881930854534,0.6311154598825832,0.5515329419439009,1.8483365949119372,2.473607701258064
short_mid_long,timestep_ce,a1_tail,23,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.495210554852702,0.4230290257687518,0.0536449851518344,0.0,0.1630726879465163,0.6397882938978829,0.0859277708592777,0.0108966376089663,0.0,0.096824408468244,0.3292997016087864
short_mid_long,timestep_ce,a1_tail,23,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.6424483402614616,1.0943576970974231,0.3663186128939553,0.099626400996264,0.5311660221537655,0.8300124533001245,0.222291407222914,0.0744084682440846,0.0186799501867995,0.3153798256537982,0.8267840211675125
short_mid_long,timestep_ce,a1_tail,23,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.6876834232699044,1.5222038235736866,1.1625269707461487,0.6383996520982822,1.1200604250351909,0.8884540117416829,0.309197651663405,0.2361382909328114,0.1196999347684279,0.6650358773646445,1.628744255182643
short_mid_long,timestep_ce,a1_tail,23,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,0.7205023825302155,1.836921069797782,1.6651111445631994,1.3759512937595129,1.6325745871528137,0.9308545335942596,0.3731245923026745,0.3382257012393999,0.2579908675799087,0.969341161121983,2.2658836760811805
short_mid_long,timestep_ce,a1_tail,23,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,0.8497585913092871,2.2463746299362737,2.19659792262532,2.0874103065883887,2.179146496377931,1.0978473581213308,0.4562948467058056,0.4461839530332681,0.3913894324853229,1.2938682322243966,2.564430084808388
short_mid_long,timestep_ce,a1_tail,23,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,0.5543879579664868,1.632997139846455,1.626574338903106,1.5655577299412915,1.6095032100799944,0.7162426614481409,0.3317025440313111,0.3303979125896934,0.2935420743639921,0.9556425309849969,2.903207378428105
short_mid_long,timestep_ce,a1_tail,37,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.0028917404662931,0.0,0.0,0.0,0.0,0.0037359900373599,0.0,0.0,0.0,0.0,0.0
short_mid_long,timestep_ce,a1_tail,37,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.0091571781432616,0.0,0.0,0.0,0.0,0.0118306351183063,0.0,0.0,0.0,0.0,0.0
short_mid_long,timestep_ce,a1_tail,37,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.0340812269241692,0.0,0.0,0.0,0.0,0.0440313111545988,0.0,0.0,0.0,0.0,0.0
short_mid_long,timestep_ce,a1_tail,37,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,0.0532676954148127,0.0353254051884188,0.0048171007075116,0.0,0.0137329625433446,0.0688193085453359,0.0071754729288975,0.0009784735812133,0.0,0.0081539465101108,0.2578103376990812
short_mid_long,timestep_ce,a1_tail,37,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,0.1726782164157909,0.1910783280646294,0.1188218174519544,0.0661013263752989,0.1268925739005046,0.223091976516634,0.0388127853881278,0.0241356816699282,0.0123939986953685,0.0753424657534246,0.734849922209995
