architecture,objective,profile,seed,shift,alpha,tau_syn_ms,tau_group,neuron_start,neuron_stop,neuron_count,n_test_samples,fs_hz,tail_stage1_steps,tail_stage2_steps,tail_stage3_steps,valid_firing_rate_hz,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz,tail_firing_rate_hz,valid_spikes_per_neuron_sample,tail_stage1_spikes_per_neuron_sample,tail_stage2_spikes_per_neuron_sample,tail_stage3_spikes_per_neuron_sample,tail_spikes_per_neuron_sample,tail_to_valid_rate_ratio,none_valid_firing_rate_hz,none_tail_stage1_firing_rate_hz,none_tail_stage2_firing_rate_hz,none_tail_stage3_firing_rate_hz,none_tail_firing_rate_hz,none_tail_to_valid_rate_ratio,delta_valid_firing_rate_hz_vs_none,pct_change_valid_firing_rate_hz_vs_none,delta_tail_stage1_firing_rate_hz_vs_none,pct_change_tail_stage1_firing_rate_hz_vs_none,delta_tail_stage2_firing_rate_hz_vs_none,pct_change_tail_stage2_firing_rate_hz_vs_none,delta_tail_stage3_firing_rate_hz_vs_none,pct_change_tail_stage3_firing_rate_hz_vs_none,delta_tail_firing_rate_hz_vs_none,pct_change_tail_firing_rate_hz_vs_none,delta_tail_to_valid_rate_ratio_vs_none,pct_change_tail_to_valid_rate_ratio_vs_none,tail_specific_suppression_pp,tail_stage1_specific_suppression_pp,tail_stage2_specific_suppression_pp,tail_stage3_specific_suppression_pp
short_mid,whole_count_ce,a1_tail,11,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,1.3368124585818424,0.1412012644889357,0.0,0.0,0.0483056957462148,1.727097602739726,0.028681506849315,0.0,0.0,0.028681506849315,0.03613498321033,2.55765407554672,0.3772391991570074,0.0,0.0,0.1290555155010814,0.050458549783944,-1.2208416169648775,-47.73286695167768,-0.23603793466807169,-62.569832402234645,0.0,,0.0,,-0.08074981975486661,-62.56983240223467,-0.014323566573614,-28.38679794592865,14.836965450556988,14.836965450556967,,
short_mid,whole_count_ce,a1_tail,11,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,2.3581842279655403,0.5690200210748156,0.0,0.0,0.1946647440519106,3.0466609589041096,0.1155821917808219,0.0,0.0,0.1155821917808219,0.0825485734928574,5.748177601060305,1.858798735511064,0.0200210748155953,0.0,0.6427541456380678,0.1118187693991058,-3.3899933730947645,-58.97509799400507,-1.2897787144362485,-69.38775510204081,-0.0200210748155953,-100.00000000000001,0.0,,-0.4480894015861572,-69.71396522714527,-0.02927019590624841,-26.17646041316788,10.738867233140198,10.412657108035745,41.024902005994946,
short_mid,whole_count_ce,a1_tail,11,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,6.202783300198807,3.9420442571127503,0.8935721812434141,0.0490867579908675,1.6697909156452777,8.013698630136986,0.8007277397260274,0.1815068493150685,0.0092037671232876,0.9914383561643836,0.269200266208197,11.467362491716369,8.93572181243414,2.545837723919916,0.4794520547945205,4.079307858687815,0.3557320056494741,-5.264579191517561,-45.90924194923212,-4.993677555321391,-55.884433962264154,-1.652265542676502,-64.90066225165565,-0.43036529680365304,-89.76190476190479,-2.4095169430425374,-59.06680805938494,-0.08653173944127712,-24.324980060001256,13.157566110152821,9.975192013032036,18.991420302423528,43.85266281267267
short_mid,whole_count_ce,a1_tail,11,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,9.917495029821074,11.869336143308749,7.65858798735511,4.552511415525114,8.118240807498198,12.812928082191782,2.410958904109589,1.5556506849315068,0.853595890410959,4.820205479452055,0.8185777540686766,19.430748840291585,25.244467860906216,19.12223393045311,13.722602739726028,19.51153568853641,1.0041576806384993,-9.51325381047051,-48.95978991166741,-13.375131717597467,-52.98242684810284,-11.463645943098,-59.949302915082384,-9.170091324200914,-66.82472340071541,-11.39329488103821,-58.39260969976905,-0.1855799265698227,-18.48115392114719,9.43281978810164,4.022636936435433,10.989513003414977,17.864933489048006
short_mid,whole_count_ce,a1_tail,23,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.7175281643472499,0.0221285563751317,0.0,0.0,0.0075702956020187,0.9270119863013698,0.0044948630136986,0.0,0.0,0.0044948630136986,0.0105505204926772,2.7306163021868786,0.2497365648050579,0.0,0.0,0.0854361932227829,0.0312882454976773,-2.013088137839629,-73.72284916879019,-0.2276080084299262,-91.13924050632912,0.0,,0.0,,-0.0778658976207642,-91.13924050632914,-0.020737725005000103,-66.27960333071273,17.416391337538954,17.416391337538926,,
short_mid,whole_count_ce,a1_tail,23,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,1.647945659377071,0.3076923076923077,0.0,0.0,0.1052631578947368,2.1290667808219177,0.0625,0.0,0.0,0.0625,0.0638753816278909,6.61050364479788,2.1517386722866174,0.0569020021074815,0.0,0.7555875991348233,0.1143010638424549,-4.962557985420809,-75.07080023057067,-1.8440463645943097,-85.70029382957884,-0.0569020021074815,-100.0,0.0,,-0.6503244412400865,-86.06870229007633,-0.050425682214564005,-44.11654670517106,10.997902059505662,10.629493599008171,24.92919976942933,
short_mid,whole_count_ce,a1_tail,23,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,5.720675944333996,3.5879873551106427,0.9241306638566912,0.1655251141552511,1.595890410958904,7.390839041095891,0.7288099315068494,0.1877140410958904,0.0310359589041095,0.9475599315068494,0.2789688537662306,13.590788601722997,10.10432033719705,3.5279241306638567,1.38013698630137,5.099495313626532,0.3752170284644141,-7.870112657389001,-57.907696808640324,-6.516332982086407,-64.490562102409,-2.6037934668071654,-73.805256869773,-1.2146118721461188,-88.0066170388751,-3.503604902667628,-68.70493425703378,-0.09624817469818353,-25.651334400275434,10.79723744839346,6.582865293768677,15.89756006113268,30.098920230234782
short_mid,whole_count_ce,a1_tail,23,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,8.60222001325381,10.02950474183351,6.815595363540569,4.289954337899544,7.117519826964672,11.113655821917808,2.037243150684932,1.384417808219178,0.8043664383561644,4.226027397260274,0.827404997314461,18.724320742213383,24.269757639620654,18.345626975763963,13.08904109589041,18.71232876712329,0.9993595508614066,-10.122100728959573,-54.05857370376924,-14.240252897787144,-58.67488711358111,-11.530031612223393,-62.84893739230327,-8.799086757990867,-67.22483865341009,-11.594808940158618,-61.963473838329364,-0.17195455354694555,-17.20647522693187,7.904900134560123,4.616313409811866,8.790363688534029,13.166264949640848
short_mid,whole_count_ce,a1_tail,37,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,1.6338634857521537,0.2465753424657534,0.0,0.0,0.0843547224224945,2.110873287671233,0.0500856164383561,0.0,0.0,0.0500856164383561,0.0516289905234412,3.1459575878064943,0.6533192834562698,0.0,0.0,0.2235039653929343,0.071044812002304,-1.5120941020543406,-48.06466901890568,-0.40674394099051636,-62.25806451612904,0.0,,0.0,,-0.1391492429704398,-62.25806451612906,-0.019415821478862803,-27.32897861455829,14.193395497223378,14.193395497223356,,
short_mid,whole_count_ce,a1_tail,37,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,3.572564612326044,0.9894625922023182,0.0252897787144362,0.0,0.3471521268925739,4.615582191780822,0.2009845890410959,0.0051369863013698,0.0,0.2061215753424657,0.0971716860472814,7.880550033134526,2.889357218124341,0.1043203371970495,0.0,1.0241528478731077,0.1299595641886618,-4.307985420808482,-54.66604999264195,-1.8998946259220229,-65.75492341356673,-0.0790305584826133,-75.7575757575758,0.0,,-0.6770007209805338,-66.10348468848998,-0.032787878141380414,-25.229292161816097,11.437434695848033,11.088873420924777,21.09152576493384,
short_mid,whole_count_ce,a1_tail,37,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,10.022365805168986,8.357218124341411,3.239199157007376,0.9223744292237442,4.258471521268926,12.94841609589041,1.6975599315068493,0.6579623287671232,0.172945205479452,2.5284674657534247,0.4248968361414866,16.43273691186216,17.203371970495258,9.279241306638568,4.256849315068493,10.404109589041097,0.6331330955302259,-6.410371106693175,-39.00975924506997,-8.846153846153847,-51.42104618400098,-6.040042149631192,-65.09198273904157,-3.334474885844749,-78.33199249128452,-6.145638067772171,-59.06933231696754,-0.2082362593887393,-32.88980798174024,20.059573071897567,12.411286938931006,26.082223493971597,39.32223324621455
short_mid,whole_count_ce,a1_tail,37,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,10.258283631544067,10.908324552160169,6.081138040042149,3.047945205479452,6.774693583273252,13.253210616438356,2.2157534246575343,1.2352311643835616,0.5714897260273972,4.022474315068493,0.6604119974262722,16.91915175612989,21.883034773445733,14.796628029504742,8.732876712328768,15.306056236481616,0.9046586056500237,-6.6608681245858214,-39.36880654890135,-10.974710221285564,-50.151682958539986,-8.715489989462593,-58.9018658310782,-5.684931506849315,-65.09803921568627,-8.531362653208365,-55.738477119103145,-0.24424660822375144,-26.99876027247352,16.369670570201798,10.78287640963864,19.53305928217685,25.729232666784924
short_mid,timestep_ce,none,11,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.5670974155069582,0.0579557428872497,0.0,0.0,0.0198269646719538,0.7326626712328768,0.0117722602739726,0.0,0.0,0.0117722602739726,0.0349621848553647,0.5670974155069582,0.0579557428872497,0.0,0.0,0.0198269646719538,0.0349621848553647,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
short_mid,timestep_ce,none,11,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,1.0352882703777335,0.1749209694415174,0.0,0.0,0.0598413842826243,1.337542808219178,0.0355308219178082,0.0,0.0,0.0355308219178082,0.0578016635509554,1.0352882703777335,0.1749209694415174,0.0,0.0,0.0598413842826243,0.0578016635509554,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
short_mid,timestep_ce,none,11,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,2.7794897282968853,1.6564805057955745,0.2708113804004215,0.0171232876712328,0.6647440519105984,3.5909674657534247,0.336472602739726,0.0550085616438356,0.0032106164383561,0.3946917808219178,0.2391604635711016,2.7794897282968853,1.6564805057955745,0.2708113804004215,0.0171232876712328,0.6647440519105984,0.2391604635711016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short_mid,timestep_ce,none,11,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,7.0884691848906565,7.389884088514226,4.46786090621707,2.4840182648401825,4.841023792357606,9.157962328767123,1.501070205479452,0.9075342465753424,0.4657534246575342,2.874357876712329,0.6829434770876106,7.0884691848906565,7.389884088514226,4.46786090621707,2.4840182648401825,4.841023792357606,0.6829434770876106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short_mid,timestep_ce,none,23,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.5488734261100067,0.0284510010537407,0.0,0.0,0.0097332372025955,0.7091181506849316,0.005779109589041,0.0,0.0,0.005779109589041,0.0177331179459301,0.5488734261100067,0.0284510010537407,0.0,0.0,0.0097332372025955,0.0177331179459301,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
short_mid,timestep_ce,none,23,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,2.106693174287608,0.5563751317175974,0.006322444678609,0.0,0.1925018024513338,2.7217465753424657,0.1130136986301369,0.0012842465753424,0.0,0.1142979452054794,0.0913762881091735,2.106693174287608,0.5563751317175974,0.006322444678609,0.0,0.1925018024513338,0.0913762881091735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
short_mid,timestep_ce,none,23,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,4.474320742213386,3.0316122233930454,0.8619599578503688,0.182648401826484,1.389689978370584,5.780607876712328,0.6157962328767124,0.1750856164383561,0.0342465753424657,0.8251284246575342,0.3105923912113469,4.474320742213386,3.0316122233930454,0.8619599578503688,0.182648401826484,1.389689978370584,0.3105923912113469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short_mid,timestep_ce,none,23,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,6.174950298210735,6.377239199157008,3.535300316122234,1.7728310502283104,3.9509733237202593,7.977739726027397,1.2953767123287672,0.7181078767123288,0.3324058219178082,2.345890410958904,0.6398388866166421,6.174950298210735,6.377239199157008,3.535300316122234,1.7728310502283104,3.9509733237202593,0.6398388866166421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short_mid,timestep_ce,none,37,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.7866136514247847,0.0326659641728134,0.0,0.0,0.0111751982696467,1.0162671232876712,0.0066352739726027,0.0,0.0,0.0066352739726027,0.0142067179350437,0.7866136514247847,0.0326659641728134,0.0,0.0,0.0111751982696467,0.0142067179350437,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
short_mid,timestep_ce,none,37,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,1.9375414181577204,0.4320337197049526,0.0,0.0,0.1478010093727469,2.503210616438356,0.0877568493150685,0.0,0.0,0.0877568493150685,0.0762827612290637,1.9375414181577204,0.4320337197049526,0.0,0.0,0.1478010093727469,0.0762827612290637,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
short_mid,timestep_ce,none,37,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,3.411530815109344,2.272918861959958,0.5005268703898841,0.0399543378995433,0.9614275414563808,4.407534246575342,0.4616866438356164,0.1016695205479452,0.0074914383561643,0.570847602739726,0.2818170474082514,3.411530815109344,2.272918861959958,0.5005268703898841,0.0399543378995433,0.9614275414563808,0.2818170474082514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short_mid,timestep_ce,none,37,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,7.461398277004639,7.808219178082192,4.1506849315068495,1.9668949771689497,4.712328767123288,9.639768835616438,1.5860445205479452,0.8431078767123288,0.3687928082191781,2.797945205479452,0.6315610817407058,7.461398277004639,7.808219178082192,4.1506849315068495,1.9668949771689497,4.712328767123288,0.6315610817407058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short_mid,timestep_ce,a1,11,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.0001656726308813,0.0,0.0,0.0,0.0,0.0002140410958904,0.0,0.0,0.0,0.0,0.0,0.5670974155069582,0.0579557428872497,0.0,0.0,0.0198269646719538,0.0349621848553647,-0.566931742876077,-99.97078586035643,-0.0579557428872497,-100.0,0.0,,0.0,,-0.0198269646719538,-100.0,-0.0349621848553647,-100.0,0.029214139643571002,0.029214139643571002,,
short_mid,timestep_ce,a1,11,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,0.0071239231278992,0.0,0.0,0.0,0.0,0.0092037671232876,0.0,0.0,0.0,0.0,0.0,1.0352882703777335,0.1749209694415174,0.0,0.0,0.0598413842826243,0.0578016635509554,-1.0281643472498343,-99.31188990238438,-0.1749209694415174,-100.0,0.0,,0.0,,-0.0598413842826243,-100.0,-0.0578016635509554,-100.0,0.6881100976156205,0.6881100976156205,,
short_mid,timestep_ce,a1,11,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,0.0437375745526839,0.0263435194942044,0.0,0.0,0.0090122566690699,0.0565068493150684,0.0053510273972602,0.0,0.0,0.0053510273972602,0.2060529592973716,2.7794897282968853,1.6564805057955745,0.2708113804004215,0.0171232876712328,0.6647440519105984,0.2391604635711016,-2.7357521537442016,-98.42641711867438,-1.6301369863013702,-98.40966921119593,-0.2708113804004215,-100.0,-0.0171232876712328,-100.0,-0.6557317952415285,-98.64425162689805,-0.03310750427372999,-13.843217971471795,0.21783450822367456,-0.016747907478446677,1.5735828813256205,1.5735828813256205
short_mid,timestep_ce,a1,11,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,0.1978131212723658,0.2497365648050579,0.0727081138040042,0.0148401826484018,0.1149963950973323,0.2555650684931507,0.0507277397260274,0.0147688356164383,0.0027825342465753,0.0682791095890411,0.5813385601402832,7.0884691848906565,7.389884088514226,4.46786090621707,2.4840182648401825,4.841023792357606,0.6829434770876106,-6.890656063618291,-97.20936755013322,-7.140147523709167,-96.62056181377442,-4.395152792413066,-98.37264150943398,-2.469178082191781,-99.40257352941177,-4.726027397260274,-97.62454389753519,-0.10160491694732743,-14.877500167454292,0.4151763474019674,-0.5888057363588075,1.1632739593007528,2.193205979278545
short_mid,timestep_ce,a1,23,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.0316434724983432,0.0,0.0,0.0,0.0,0.0408818493150684,0.0,0.0,0.0,0.0,0.0,0.5488734261100067,0.0284510010537407,0.0,0.0,0.0097332372025955,0.0177331179459301,-0.5172299536116635,-94.23483247811653,-0.0284510010537407,-100.0,0.0,,0.0,,-0.0097332372025955,-100.0,-0.0177331179459301,-100.0,5.76516752188347,5.76516752188347,,
short_mid,timestep_ce,a1,23,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,0.0883035122597746,0.0031612223393045,0.0,0.0,0.0010814708002883,0.114083904109589,0.0006421232876712,0.0,0.0,0.0006421232876712,0.0122472002824404,2.106693174287608,0.5563751317175974,0.006322444678609,0.0,0.1925018024513338,0.0913762881091735,-2.0183896620278334,-95.80843032400128,-0.553213909378293,-99.43181818181819,-0.006322444678609,-100.0,0.0,,-0.1914203316510455,-99.43820224719106,-0.0791290878267331,-86.59696017876341,3.6297719231897787,3.6233878578169083,4.191569675998721,
short_mid,timestep_ce,a1,23,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,0.3644797879390324,0.119072708113804,0.0094836670179135,0.0,0.0439798125450612,0.4708904109589041,0.0241866438356164,0.0019263698630136,0.0,0.0261130136986301,0.1206646129645408,4.474320742213386,3.0316122233930454,0.8619599578503688,0.182648401826484,1.389689978370584,0.3105923912113469,-4.109840954274354,-91.85396378716628,-2.9125395152792413,-96.07229753215154,-0.8524762908324554,-98.89975550122251,-0.182648401826484,-99.99999999999999,-1.3457101658255228,-96.83527885862517,-0.18992777824680612,-61.15017097040446,4.981315071458894,4.218333744985259,7.045791714056236,8.146036212833707
short_mid,timestep_ce,a1,23,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,0.8588469184890656,0.7386722866174921,0.2971548998946259,0.0924657534246575,0.3835616438356164,1.1095890410958904,0.1500428082191781,0.0603595890410958,0.0173373287671232,0.2277397260273972,0.4466007102993404,6.174950298210735,6.377239199157008,3.535300316122234,1.7728310502283104,3.9509733237202593,0.6398388866166421,-5.316103379721669,-86.09143593045717,-5.638566912539516,-88.41705221414409,-3.238145416227608,-91.5946348733234,-1.6803652968036529,-94.78428847392144,-3.5674116798846427,-90.2919708029197,-0.19323817631730172,-30.201067856177346,4.200534872462541,2.3256162836869265,5.503198942866234,8.69285254346427
short_mid,timestep_ce,a1,37,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.1293903247183565,0.0042149631190727,0.0,0.0,0.0014419610670511,0.1671660958904109,0.0008561643835616,0.0,0.0,0.0008561643835616,0.0111442727281958,0.7866136514247847,0.0326659641728134,0.0,0.0,0.0111751982696467,0.0142067179350437,-0.6572233267064282,-83.55096882898064,-0.028451001053740703,-87.09677419354838,0.0,,0.0,,-0.0097332372025956,-87.09677419354917,-0.0030624452068478986,-21.556317376399566,3.5458053645685226,3.545805364567741,,
short_mid,timestep_ce,a1,37,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,0.5440689198144466,0.0516332982086406,0.0,0.0,0.017664023071377,0.7029109589041096,0.0104880136986301,0.0,0.0,0.0104880136986301,0.0324665174356979,1.9375414181577204,0.4320337197049526,0.0,0.0,0.1478010093727469,0.0762827612290637,-1.3934724983432738,-71.91962377084225,-0.380400421496312,-88.04878048780489,0.0,,0.0,,-0.1301369863013699,-88.04878048780493,-0.0438162437933658,-57.439247200023786,16.129156716962683,16.12915671696264,,
short_mid,timestep_ce,a1,37,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,1.9017561298873429,1.253951527924131,0.154899894625922,0.0068493150684931,0.4841384282624369,2.4569777397260277,0.254708904109589,0.0314640410958904,0.0012842465753424,0.2874571917808219,0.2545744013408894,3.411530815109344,2.272918861959958,0.5005268703898841,0.0399543378995433,0.9614275414563808,0.2818170474082514,-1.509774685222001,-44.2550505050505,-1.018967334035827,-44.830783495595725,-0.34562697576396206,-69.05263157894737,-0.0331050228310502,-82.85714285714295,-0.47728911319394385,-49.64379452568429,-0.027242646067362042,-9.666784290695253,5.388744020633794,0.5757329905452266,24.797581073896872,38.60209235209245
short_mid,timestep_ce,a1,37,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,3.137508283631544,3.208640674394099,1.577449947312961,0.6940639269406392,1.8565248738284064,4.053510273972603,0.6517551369863014,0.3204195205479452,0.1301369863013698,1.1023116438356164,0.5917195130651739,7.461398277004639,7.808219178082192,4.1506849315068495,1.9668949771689497,4.712328767123288,0.6315610817407058,-4.323889993373095,-57.950129893198934,-4.599578503688093,-58.90688259109312,-2.5732349841938884,-61.995430312261995,-1.2728310502283104,-64.71271038885665,-2.8558038932948815,-60.60281517747858,-0.0398415686755319,-6.308426821633903,2.6526852842796487,0.9567526978941885,4.045300419063061,6.762580495657716
short_mid,timestep_ce,a1_p2,11,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.0043074884029158,0.0,0.0,0.0,0.0,0.0055650684931506,0.0,0.0,0.0,0.0,0.0,0.5670974155069582,0.0579557428872497,0.0,0.0,0.0198269646719538,0.0349621848553647,-0.5627899271040424,-99.24043236926673,-0.0579557428872497,-100.0,0.0,,0.0,,-0.0198269646719538,-100.0,-0.0349621848553647,-100.0,0.7595676307332724,0.7595676307332724,,
short_mid,timestep_ce,a1_p2,11,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,0.0250165672630881,0.0042149631190727,0.0,0.0,0.0014419610670511,0.032320205479452,0.0008561643835616,0.0,0.0,0.0008561643835616,0.0576402450378872,1.0352882703777335,0.1749209694415174,0.0,0.0,0.0598413842826243,0.0578016635509554,-1.0102717031146453,-97.5836133781405,-0.17070600632244468,-97.59036144578313,0.0,,0.0,,-0.058399423215573204,-97.59036144578327,-0.00016141851306820248,-0.27926274634968423,0.006748067642774913,0.0067480676426328046,,
short_mid,timestep_ce,a1_p2,11,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,0.1921802518223989,0.1496311907270811,0.0052687038988408,0.0,0.0529920692141312,0.2482876712328767,0.0303938356164383,0.001070205479452,0.0,0.0314640410958904,0.2757414911866345,2.7794897282968853,1.6564805057955745,0.2708113804004215,0.0171232876712328,0.6647440519105984,0.2391604635711016,-2.5873094764744864,-93.08577218811469,-1.5068493150684934,-90.96692111959288,-0.2655426765015807,-98.05447470817123,-0.0171232876712328,-100.0,-0.6117519826964671,-92.02819956616052,0.03658102761553289,15.295599895280132,-1.057572621954165,-2.1188510685218063,4.968702520056539,6.914227811885311
short_mid,timestep_ce,a1_p2,11,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,0.7011265738899933,0.8387776606954689,0.3793466807165437,0.1404109589041096,0.4610670511896179,0.9058219178082192,0.1703767123287671,0.0770547945205479,0.0263270547945205,0.2737585616438356,0.6576088660161942,7.0884691848906565,7.389884088514226,4.46786090621707,2.4840182648401825,4.841023792357606,0.6829434770876106,-6.387342611000663,-90.10891413079044,-6.551106427818757,-88.6496506487951,-4.088514225500527,-91.50943396226415,-2.343607305936073,-94.34742647058823,-4.379956741167988,-90.47583587757838,-0.025334611071416435,-3.7096204768592314,0.36692174678793776,-1.459263481995336,1.4005198314737157,4.2385123397977935
short_mid,timestep_ce,a1_p2,23,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.0251822398939695,0.0,0.0,0.0,0.0,0.0325342465753424,0.0,0.0,0.0,0.0,0.0,0.5488734261100067,0.0284510010537407,0.0,0.0,0.0097332372025955,0.0177331179459301,-0.5236911862160372,-95.4120132810142,-0.0284510010537407,-100.0,0.0,,0.0,,-0.0097332372025955,-100.0,-0.0177331179459301,-100.0,4.587986718985803,4.587986718985803,,
short_mid,timestep_ce,a1_p2,23,3,0.875,117.0136826471659,short_mid,32,64,32,146,64.0,13,13,12,0.0896288933068257,0.0010537407797681,0.0,0.0,0.0003604902667627,0.1157962328767123,0.0002140410958904,0.0,0.0,0.0002140410958904,0.0040220318857305,2.106693174287608,0.5563751317175974,0.006322444678609,0.0,0.1925018024513338,0.0913762881091735,-2.017064280980782,-95.74551745832024,-0.5553213909378294,-99.81060606060608,-0.006322444678609,-100.0,0.0,,-0.19214131218457112,-99.81273408239706,-0.087354256223443,-95.59838556702466,4.067216624076821,4.06508860228584,4.254482541679764,
short_mid,timestep_ce,a1_p2,23,4,0.9375,242.10347130039656,short_mid,64,96,32,146,64.0,13,13,12,0.4315772034459907,0.1517386722866175,0.0073761854583772,0.0,0.0544340302811824,0.5575770547945206,0.0308219178082191,0.0014982876712328,0.0,0.032320205479452,0.1261281407973961,4.474320742213386,3.0316122233930454,0.8619599578503688,0.182648401826484,1.389689978370584,0.3105923912113469,-4.042743538767396,-90.35435257525826,-2.879873551106428,-94.99478623566215,-0.8545837723919917,-99.14425427872861,-0.182648401826484,-99.99999999999999,-1.3352559480894017,-96.08300907911804,-0.18446425041395081,-59.39110410738605,5.728656503859781,4.640433660403886,8.789901703470349,9.645647424741725
short_mid,timestep_ce,a1_p2,23,5,0.96875,492.1461612435418,short_mid,96,128,32,146,64.0,13,13,12,0.6598740888005301,0.5152792413066386,0.1886195995785037,0.0547945205479452,0.2581110310021629,0.8525256849315068,0.1046660958904109,0.0383133561643835,0.0102739726027397,0.1532534246575342,0.3911519415337824,6.174950298210735,6.377239199157008,3.535300316122234,1.7728310502283104,3.9509733237202593,0.6398388866166421,-5.515076209410205,-89.31369392573514,-5.861959957850369,-91.92002643754132,-3.3466807165437302,-94.66467958271237,-1.7180365296803652,-96.90920798454603,-3.6928622927180963,-93.46715328467154,-0.2486869450828597,-38.8671195647194,4.153459358936402,2.606332511806187,5.35098565697723,7.595514058810892
short_mid,timestep_ce,a1_p2,37,2,0.75,54.31342963722199,short_mid,0,32,32,146,64.0,13,13,12,0.2104042412193505,0.0115911485774499,0.0,0.0,0.0039653929343907,0.2718321917808219,0.0023544520547945,0.0,0.0,0.0023544520547945,0.0188465446866005,0.7866136514247847,0.0326659641728134,0.0,0.0,0.0111751982696467,0.0142067179350437,-0.5762094102054341,-73.25189553496209,-0.021074815595363502,-64.51612903225812,0.0,,0.0,,-0.007209805335256,-64.51612903225865,0.004639826751556799,32.65938531877051,-8.735766502703441,-8.735766502703967,,
