epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_ba,val_ba,learning_rate,best_so_far,patience_counter
88,0.6347172166414803,2.0171494483947754,0.9225473321858864,0.3412698412698413,0.9195327067561996,0.3283489658489659,0.001,False,15
89,0.6288383665162807,2.014326572418213,0.9208261617900172,0.31746031746031744,0.9181794304029233,0.3008718133718134,0.001,False,16
90,0.6174066652016468,2.01290225982666,0.9294320137693631,0.3253968253968254,0.9261969992538254,0.30794252044252046,0.001,False,17
91,0.6185542411730335,1.9928271770477295,0.9294320137693631,0.3253968253968254,0.9261969992538254,0.31521765271765273,0.001,False,18
92,0.6124721112021481,2.0166563987731934,0.9311531841652324,0.3253968253968254,0.9277995633563895,0.3142917267917268,0.001,False,19
93,0.6016217150601996,2.001216411590576,0.927710843373494,0.30158730158730157,0.9250752043820305,0.2934583934583935,0.001,False,20
94,0.5984479753162693,1.9940675497055054,0.9294320137693631,0.2857142857142857,0.9266777684845947,0.2741462241462242,0.001,False,21
95,0.5858838874686401,2.0076403617858887,0.9345955249569707,0.30952380952380953,0.9325710687327335,0.29964526214526216,0.001,False,22
96,0.5829103292060596,1.9901683330535889,0.9363166953528399,0.31746031746031744,0.9344229205845854,0.3059583934583935,0.001,False,23
97,0.5721740869359593,2.021024227142334,0.9363166953528399,0.30952380952380953,0.9344543434101258,0.30196007696007693,0.001,False,24
98,0.571076431034354,2.001336097717285,0.9363166953528399,0.31746031746031744,0.9342050556608381,0.31323352573352575,0.001,False,25
99,0.5708433163453297,1.9970413446426392,0.9380378657487092,0.3333333333333333,0.9358076197634021,0.3249398749398749,0.001,False,26
100,0.5665632917733283,2.017808437347412,0.9380378657487092,0.31746031746031744,0.936893227703849,0.30827320827320825,0.001,False,27
