epoch,train_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,view,group,sampling_rate_hz,variant,seed
21,0.35613734847620915,0.5154761904761905,0.5211267605633803,0.5030929231587126,native,sr_64,64.0,cnn_l,23
22,0.31065202449497425,0.5380952380952381,0.5352112676056338,0.5052985026669237,native,sr_64,64.0,cnn_l,23
23,0.2730039489896674,0.5718253968253969,0.5774647887323944,0.5536483124718419,native,sr_64,64.0,cnn_l,23
24,0.23782843570960197,0.578968253968254,0.5915492957746479,0.566432178932179,native,sr_64,64.0,cnn_l,23
25,0.20659115157629315,0.5172619047619048,0.5211267605633803,0.482167777756013,native,sr_64,64.0,cnn_l,23
26,0.18158751553610752,0.5767857142857143,0.5774647887323944,0.5484339734339734,native,sr_64,64.0,cnn_l,23
27,0.1561091140696877,0.5857142857142857,0.5915492957746479,0.5682239057239057,native,sr_64,64.0,cnn_l,23
28,0.1336762608666169,0.551984126984127,0.5492957746478874,0.5411387223887224,native,sr_64,64.0,cnn_l,23
29,0.11644312715844105,0.544047619047619,0.5492957746478874,0.5058372183372183,native,sr_64,64.0,cnn_l,23
30,0.1017859670676683,0.5946428571428571,0.5915492957746479,0.560372307431131,native,sr_64,64.0,cnn_l,23
31,0.0896580740025169,0.5738095238095238,0.5774647887323944,0.5631305649688002,native,sr_64,64.0,cnn_l,23
32,0.08120632501024949,0.5787698412698413,0.5774647887323944,0.5432870370370372,native,sr_64,64.0,cnn_l,23
33,0.0706873512581775,0.5341269841269841,0.5352112676056338,0.49619126000704955,native,sr_64,64.0,cnn_l,23
34,0.06546556631985463,0.5182539682539683,0.5211267605633803,0.4996420246420246,native,sr_64,64.0,cnn_l,23
35,0.05630095106990714,0.5380952380952381,0.5352112676056338,0.5178237884120237,native,sr_64,64.0,cnn_l,23
36,0.04997520831070448,0.5410714285714285,0.5352112676056338,0.49250749250749243,native,sr_64,64.0,cnn_l,23
37,0.04566993093804309,0.4597222222222222,0.4647887323943662,0.4564859117490696,native,sr_64,64.0,cnn_l,23
38,0.0442901979151525,0.5202380952380953,0.5211267605633803,0.5094948760389938,native,sr_64,64.0,cnn_l,23
39,0.0378678503397264,0.5688492063492063,0.5633802816901409,0.5367405198287551,native,sr_64,64.0,cnn_l,23
40,0.035314885017118956,0.49444444444444446,0.49295774647887325,0.47386652019004954,native,sr_64,64.0,cnn_l,23
1,2.490978519540084,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
2,2.4901951890242726,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
3,2.4894009012924996,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
4,2.4887155055999757,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
5,2.488002613971108,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
6,2.487353643618132,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
7,2.486700379221063,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
8,2.4861385320362293,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
9,2.4854318418000876,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
10,2.484936940042596,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
11,2.4843051383369845,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_s,37
1,2.4908278465270994,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
2,2.4900787679772627,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
3,2.489343402260228,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
4,2.4886599892064143,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
5,2.48798734012403,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
6,2.4873339477338288,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
7,2.486713931435033,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
8,2.48617303245946,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
9,2.4854924001191794,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
10,2.485019874572754,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
11,2.4844195466292534,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_s,37
1,2.4905825188285426,0.12202380952380952,0.11267605633802817,0.04337262200165426,native,sr_200,200.0,cnn_m,37
2,2.484544139159353,0.1279761904761905,0.14084507042253522,0.0632034632034632,native,sr_200,200.0,cnn_m,37
3,2.4795870981718364,0.12996031746031747,0.14084507042253522,0.07001071844821845,native,sr_200,200.0,cnn_m,37
4,2.4758800280721562,0.15773809523809523,0.16901408450704225,0.08560606060606062,native,sr_200,200.0,cnn_m,37
5,2.4717045934576736,0.1716269841269841,0.18309859154929578,0.09112978524743232,native,sr_200,200.0,cnn_m,37
6,2.468636487659655,0.2549603174603175,0.2676056338028169,0.15694444444444444,native,sr_200,200.0,cnn_m,37
7,2.465794354990909,0.1865079365079365,0.19718309859154928,0.0937802648010806,native,sr_200,200.0,cnn_m,37
8,2.4635820438987333,0.12301587301587301,0.1267605633802817,0.04888289098815415,native,sr_200,200.0,cnn_m,37
9,2.4606436955301385,0.09722222222222222,0.09859154929577464,0.029761904761904757,native,sr_200,200.0,cnn_m,37
10,2.4584172474710564,0.09523809523809523,0.09859154929577464,0.029513888888888885,native,sr_200,200.0,cnn_m,37
11,2.4563639440034564,0.08333333333333333,0.08450704225352113,0.016129032258064516,native,sr_200,200.0,cnn_m,37
12,2.4541294499447472,0.08333333333333333,0.08450704225352113,0.015384615384615385,native,sr_200,200.0,cnn_m,37
13,2.451925596437956,0.08333333333333333,0.08450704225352113,0.01694915254237288,native,sr_200,200.0,cnn_m,37
14,2.449618743595324,0.09999999999999999,0.09859154929577464,0.026515151515151516,native,sr_200,200.0,cnn_m,37
15,2.447515429948506,0.13333333333333333,0.1267605633802817,0.04006410256410257,native,sr_200,200.0,cnn_m,37
16,2.4449021138642966,0.14523809523809525,0.14084507042253522,0.05364389233954451,native,sr_200,200.0,cnn_m,37
1,2.4911861921611584,0.13392857142857142,0.1267605633802817,0.05114379084967321,native,sr_64,64.0,cnn_m,37
2,2.4847034454345702,0.09523809523809523,0.11267605633802817,0.030320813771517994,native,sr_64,64.0,cnn_m,37
3,2.479368897488243,0.09722222222222222,0.11267605633802817,0.02857142857142857,native,sr_64,64.0,cnn_m,37
4,2.475442537508513,0.1111111111111111,0.1267605633802817,0.03549257759784075,native,sr_64,64.0,cnn_m,37
5,2.4711737833525005,0.125,0.14084507042253522,0.042328042328042326,native,sr_64,64.0,cnn_m,37
6,2.4681283273194965,0.15277777777777776,0.16901408450704225,0.0861111111111111,native,sr_64,64.0,cnn_m,37
7,2.4652911688152113,0.19642857142857142,0.2112676056338028,0.09802287581699347,native,sr_64,64.0,cnn_m,37
8,2.463051966616982,0.1369047619047619,0.14084507042253522,0.062107139506520324,native,sr_64,64.0,cnn_m,37
9,2.460030239506772,0.10912698412698413,0.11267605633802817,0.042034468263976464,native,sr_64,64.0,cnn_m,37
10,2.4576870140276457,0.09523809523809523,0.09859154929577464,0.02844551282051282,native,sr_64,64.0,cnn_m,37
11,2.4554260304099635,0.09523809523809523,0.09859154929577464,0.028949545078577336,native,sr_64,64.0,cnn_m,37
12,2.4529734987961618,0.09523809523809523,0.09859154929577464,0.02921395544346364,native,sr_64,64.0,cnn_m,37
13,2.4506008022709898,0.09523809523809523,0.09859154929577464,0.02921395544346364,native,sr_64,64.0,cnn_m,37
14,2.4481202727869937,0.09523809523809523,0.09859154929577464,0.029146141215106735,native,sr_64,64.0,cnn_m,37
15,2.445762220181917,0.09523809523809523,0.09859154929577464,0.028935185185185185,native,sr_64,64.0,cnn_m,37
16,2.4430576851493435,0.10714285714285714,0.11267605633802817,0.037037037037037035,native,sr_64,64.0,cnn_m,37
17,2.4407409743258826,0.14047619047619045,0.14084507042253522,0.054946629414714517,native,sr_64,64.0,cnn_m,37
1,2.4648290383188347,0.08333333333333333,0.09859154929577464,0.014957264957264958,native,sr_200,200.0,cnn_l,37
2,2.266742041236476,0.16666666666666666,0.18309859154929578,0.10067783094098882,native,sr_200,200.0,cnn_l,37
3,2.1689056321194298,0.20833333333333334,0.22535211267605634,0.15576362536435132,native,sr_200,200.0,cnn_l,37
4,2.0870063907221743,0.16666666666666666,0.18309859154929578,0.10683006535947713,native,sr_200,200.0,cnn_l,37
5,2.020866752925672,0.16666666666666666,0.18309859154929578,0.10141382011696853,native,sr_200,200.0,cnn_l,37
6,1.9516900439011424,0.17857142857142858,0.19718309859154928,0.11516290726817043,native,sr_200,200.0,cnn_l,37
7,1.8775936691384567,0.20039682539682538,0.22535211267605634,0.13611364245510585,native,sr_200,200.0,cnn_l,37
8,1.8094099082444843,0.20238095238095236,0.22535211267605634,0.1753340931514306,native,sr_200,200.0,cnn_l,37
9,1.7424365206768637,0.27579365079365076,0.30985915492957744,0.24533188182613466,native,sr_200,200.0,cnn_l,37
10,1.6781879914434332,0.251984126984127,0.28169014084507044,0.2036569512862616,native,sr_200,200.0,cnn_l,37
11,1.6134703774201242,0.24206349206349206,0.2676056338028169,0.2251984126984127,native,sr_200,200.0,cnn_l,37
12,1.5525488288779008,0.25396825396825395,0.28169014084507044,0.22562388591800356,native,sr_200,200.0,cnn_l,37
13,1.4908889670121042,0.28968253968253965,0.323943661971831,0.2432035616178839,native,sr_200,200.0,cnn_l,37
14,1.4414790680533962,0.2738095238095238,0.30985915492957744,0.21407515696308801,native,sr_200,200.0,cnn_l,37
15,1.3805158339048686,0.32242063492063494,0.352112676056338,0.278792735042735,native,sr_200,200.0,cnn_l,37
16,1.3241342481813934,0.43234126984126986,0.4647887323943662,0.38662577239942975,native,sr_200,200.0,cnn_l,37
17,1.279728617166218,0.3119047619047619,0.3380281690140845,0.2438983855650522,native,sr_200,200.0,cnn_l,37
18,1.2331842472678736,0.3339285714285714,0.352112676056338,0.2999914644415923,native,sr_200,200.0,cnn_l,37
19,1.1691686969054373,0.36547619047619045,0.39436619718309857,0.3229978354978355,native,sr_200,200.0,cnn_l,37
20,1.1292638226559288,0.298015873015873,0.30985915492957744,0.26806385622175094,native,sr_200,200.0,cnn_l,37
21,1.0786446634091829,0.3746031746031746,0.39436619718309857,0.326800283050283,native,sr_200,200.0,cnn_l,37
22,1.0310447228582282,0.33769841269841266,0.36619718309859156,0.2870701058201058,native,sr_200,200.0,cnn_l,37
23,1.0036083861401206,0.38055555555555554,0.39436619718309857,0.3671374720287764,native,sr_200,200.0,cnn_l,37
24,0.9454400639784963,0.36746031746031743,0.38028169014084506,0.3363847146893124,native,sr_200,200.0,cnn_l,37
25,0.9032635061364425,0.35753968253968255,0.38028169014084506,0.3157120657120657,native,sr_200,200.0,cnn_l,37
26,0.8609762492932771,0.32996031746031745,0.352112676056338,0.28230519480519484,native,sr_200,200.0,cnn_l,37
1,2.5001033130444976,0.08333333333333333,0.09859154929577464,0.014957264957264958,native,sr_64,64.0,cnn_l,37
2,2.2564298077633507,0.18452380952380953,0.19718309859154928,0.08641975308641975,native,sr_64,64.0,cnn_l,37
3,2.082296906019512,0.15079365079365079,0.15492957746478872,0.07665945165945166,native,sr_64,64.0,cnn_l,37
4,1.9313243778128373,0.18253968253968253,0.19718309859154928,0.12917529330572808,native,sr_64,64.0,cnn_l,37
5,1.8054770381827103,0.2063492063492063,0.22535211267605634,0.1392063492063492,native,sr_64,64.0,cnn_l,37
6,1.679846177603069,0.20436507936507933,0.22535211267605634,0.16135762385762387,native,sr_64,64.0,cnn_l,37
7,1.5532477341200177,0.23214285714285712,0.2535211267605634,0.18732746721877155,native,sr_64,64.0,cnn_l,37
8,1.4442656228416844,0.29563492063492064,0.323943661971831,0.2618705167618211,native,sr_64,64.0,cnn_l,37
9,1.3374596708699276,0.3759920634920635,0.39436619718309857,0.3518247639300271,native,sr_64,64.0,cnn_l,37
10,1.226107665112144,0.3125,0.3380281690140845,0.29803577545513027,native,sr_64,64.0,cnn_l,37
11,1.1210347865757189,0.3263888888888889,0.352112676056338,0.3052946127946128,native,sr_64,64.0,cnn_l,37
12,1.0213637088474474,0.43154761904761907,0.43661971830985913,0.39538563288563283,native,sr_64,64.0,cnn_l,37
13,0.9202024735902485,0.32936507936507936,0.36619718309859156,0.29893892339544514,native,sr_64,64.0,cnn_l,37
14,0.8403937082541616,0.45714285714285713,0.4647887323943662,0.44397639397639405,native,sr_64,64.0,cnn_l,37
15,0.7572680743117082,0.4521825396825397,0.4507042253521127,0.4194169134958608,native,sr_64,64.0,cnn_l,37
16,0.6660870740288183,0.4458333333333333,0.4507042253521127,0.4333670006464125,native,sr_64,64.0,cnn_l,37
17,0.5980059404122202,0.48769841269841274,0.49295774647887325,0.46883319567143106,native,sr_64,64.0,cnn_l,37
18,0.530868022692831,0.4847222222222222,0.4788732394366197,0.4635698723934018,native,sr_64,64.0,cnn_l,37
19,0.46691695765445107,0.5202380952380953,0.5211267605633803,0.5155684958316538,native,sr_64,64.0,cnn_l,37
20,0.4058265409971538,0.4936507936507936,0.49295774647887325,0.44984933367286306,native,sr_64,64.0,cnn_l,37
21,0.35593883489307604,0.4924603174603175,0.49295774647887325,0.4843293645925224,native,sr_64,64.0,cnn_l,37
22,0.31186274823389554,0.49642857142857144,0.49295774647887325,0.49108448740801686,native,sr_64,64.0,cnn_l,37
23,0.27801605682624014,0.5196428571428572,0.5211267605633803,0.49999518025833817,native,sr_64,64.0,cnn_l,37
24,0.23841723344827953,0.48055555555555557,0.4788732394366197,0.4462087492979941,native,sr_64,64.0,cnn_l,37
25,0.20127456407797964,0.5097222222222223,0.5070422535211268,0.4835880737196527,native,sr_64,64.0,cnn_l,37
26,0.1822587672032808,0.5291666666666667,0.5211267605633803,0.5104589854589855,native,sr_64,64.0,cnn_l,37
27,0.1582986472468627,0.5202380952380953,0.5211267605633803,0.5141504329004328,native,sr_64,64.0,cnn_l,37
28,0.13426232385007958,0.5321428571428573,0.5352112676056338,0.5179705893521683,native,sr_64,64.0,cnn_l,37
29,0.11665225625038148,0.5263888888888889,0.5211267605633803,0.5075396825396824,native,sr_64,64.0,cnn_l,37
30,0.10379037292380082,0.5321428571428571,0.5352112676056338,0.5269753394753395,native,sr_64,64.0,cnn_l,37
31,0.08936603610452852,0.557936507936508,0.5633802816901409,0.5413600288600289,native,sr_64,64.0,cnn_l,37
32,0.0803950467392018,0.5063492063492063,0.5070422535211268,0.4739043091984269,native,sr_64,64.0,cnn_l,37
33,0.07467446068399831,0.5767857142857143,0.5774647887323944,0.5607785531698576,native,sr_64,64.0,cnn_l,37
34,0.06357280659048181,0.5668650793650795,0.5633802816901409,0.5402809608691962,native,sr_64,64.0,cnn_l,37
35,0.05824550221625127,0.5162698412698413,0.5211267605633803,0.5070075757575758,native,sr_64,64.0,cnn_l,37
36,0.05004956953619656,0.5390873015873016,0.5352112676056338,0.5013597513597513,native,sr_64,64.0,cnn_l,37
37,0.04623174220323563,0.5996031746031746,0.5915492957746479,0.5975663225663226,native,sr_64,64.0,cnn_l,37
38,0.04193803617044499,0.5698412698412698,0.5774647887323944,0.5633318070818071,native,sr_64,64.0,cnn_l,37
39,0.03769454638424673,0.5440476190476191,0.5492957746478874,0.5282261175643529,native,sr_64,64.0,cnn_l,37
40,0.035106833161492094,0.5738095238095239,0.5633802816901409,0.5597526928409281,native,sr_64,64.0,cnn_l,37
41,0.032808393043907064,0.5301587301587302,0.5352112676056338,0.5327101139601139,native,sr_64,64.0,cnn_l,37
42,0.030233604049212055,0.555952380952381,0.5633802816901409,0.5486531986531986,native,sr_64,64.0,cnn_l,37
43,0.027507187131988374,0.5857142857142857,0.5774647887323944,0.5642422392422392,native,sr_64,64.0,cnn_l,37
44,0.025753088079785047,0.5529761904761905,0.5492957746478874,0.549035169623405,native,sr_64,64.0,cnn_l,37
45,0.025053862109780313,0.544047619047619,0.5492957746478874,0.5408646636587814,native,sr_64,64.0,cnn_l,37
46,0.023595413212713443,0.5440476190476191,0.5492957746478874,0.5330252808193985,native,sr_64,64.0,cnn_l,37
47,0.021592957879367627,0.5690476190476191,0.5633802816901409,0.5563455063455064,native,sr_64,64.0,cnn_l,37
1,2.514581961380808,0.08333333333333333,0.056338028169014086,0.010582010582010581,native,sr_200,200.0,cnn_s,53
2,2.5131051038440906,0.08333333333333333,0.056338028169014086,0.01075268817204301,native,sr_200,200.0,cnn_s,53
3,2.5113289481715153,0.08333333333333333,0.056338028169014086,0.011299435028248588,native,sr_200,200.0,cnn_s,53
4,2.509843434785542,0.08333333333333333,0.056338028169014086,0.012121212121212121,native,sr_200,200.0,cnn_s,53
5,2.5085448440752534,0.08333333333333333,0.056338028169014086,0.012578616352201257,native,sr_200,200.0,cnn_s,53
6,2.5071073230944183,0.09999999999999999,0.07042253521126761,0.01888888888888889,native,sr_200,200.0,cnn_s,53
7,2.505741390429045,0.09999999999999999,0.07042253521126761,0.018981786262892254,native,sr_200,200.0,cnn_s,53
8,2.5044007301330566,0.07916666666666666,0.056338028169014086,0.015873015873015872,native,sr_200,200.0,cnn_s,53
9,2.5030198624259548,0.07916666666666666,0.056338028169014086,0.015993265993265993,native,sr_200,200.0,cnn_s,53
10,2.5017482330924588,0.07916666666666666,0.056338028169014086,0.01613241148124869,native,sr_200,200.0,cnn_s,53
11,2.5005148460990503,0.07916666666666666,0.056338028169014086,0.016885553470919325,native,sr_200,200.0,cnn_s,53
12,2.499306287263569,0.07916666666666666,0.056338028169014086,0.017676767676767676,native,sr_200,200.0,cnn_s,53
13,2.497874415548224,0.09166666666666667,0.07042253521126761,0.020739307973350527,native,sr_200,200.0,cnn_s,53
14,2.496724311929,0.09166666666666667,0.07042253521126761,0.020833333333333332,native,sr_200,200.0,cnn_s,53
15,2.4954244488164,0.10833333333333334,0.08450704225352113,0.024566148298399818,native,sr_200,200.0,cnn_s,53
16,2.494245757554707,0.10833333333333334,0.08450704225352113,0.024924295364546933,native,sr_200,200.0,cnn_s,53
17,2.493026108490793,0.10833333333333334,0.08450704225352113,0.024924295364546933,native,sr_200,200.0,cnn_s,53
18,2.4918989507775557,0.125,0.09859154929577464,0.028484848484848484,native,sr_200,200.0,cnn_s,53
19,2.4906136763723272,0.125,0.09859154929577464,0.028769841269841268,native,sr_200,200.0,cnn_s,53
20,2.4893409503133674,0.125,0.09859154929577464,0.028769841269841268,native,sr_200,200.0,cnn_s,53
21,2.488180752804405,0.125,0.09859154929577464,0.028769841269841268,native,sr_200,200.0,cnn_s,53
22,2.48702728873805,0.125,0.09859154929577464,0.029112636664124076,native,sr_200,200.0,cnn_s,53
23,2.4857909127285605,0.125,0.09859154929577464,0.029112636664124076,native,sr_200,200.0,cnn_s,53
24,2.484681601273386,0.125,0.09859154929577464,0.029373706004140788,native,sr_200,200.0,cnn_s,53
25,2.4834184997960143,0.125,0.09859154929577464,0.029373706004140788,native,sr_200,200.0,cnn_s,53
26,2.482341994737324,0.125,0.09859154929577464,0.029644268774703556,native,sr_200,200.0,cnn_s,53
27,2.481231405860499,0.125,0.09859154929577464,0.029924852388620502,native,sr_200,200.0,cnn_s,53
28,2.4801955273276883,0.10833333333333334,0.08450704225352113,0.02773013150371641,native,sr_200,200.0,cnn_s,53
1,2.513418277941252,0.08333333333333333,0.056338028169014086,0.009259259259259259,native,sr_64,64.0,cnn_s,53
2,2.5120605042106225,0.08333333333333333,0.056338028169014086,0.009259259259259259,native,sr_64,64.0,cnn_s,53
3,2.5104429621445505,0.08333333333333333,0.056338028169014086,0.009523809523809523,native,sr_64,64.0,cnn_s,53
4,2.509053262911345,0.08333333333333333,0.056338028169014086,0.00966183574879227,native,sr_64,64.0,cnn_s,53
5,2.507821316468088,0.08333333333333333,0.056338028169014086,0.00980392156862745,native,sr_64,64.0,cnn_s,53
6,2.506480380108482,0.08333333333333333,0.056338028169014086,0.00980392156862745,native,sr_64,64.0,cnn_s,53
7,2.5051808608205697,0.08333333333333333,0.056338028169014086,0.009950248756218905,native,sr_64,64.0,cnn_s,53
8,2.5039081247229324,0.08333333333333333,0.056338028169014086,0.010101010101010102,native,sr_64,64.0,cnn_s,53
9,2.5025950607500578,0.08333333333333333,0.056338028169014086,0.010416666666666666,native,sr_64,64.0,cnn_s,53
10,2.501374309941342,0.08333333333333333,0.056338028169014086,0.010416666666666666,native,sr_64,64.0,cnn_s,53
11,2.5001716262415834,0.08333333333333333,0.056338028169014086,0.010582010582010581,native,sr_64,64.0,cnn_s,53
1,2.4901274179157458,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_m,53
2,2.4831501684690775,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_200,200.0,cnn_m,53
3,2.4792161389401084,0.1369047619047619,0.14084507042253522,0.08563244384139906,native,sr_200,200.0,cnn_m,53
4,2.4741750792453163,0.11111111111111112,0.11267605633802817,0.05427631578947368,native,sr_200,200.0,cnn_m,53
5,2.470422235288118,0.08611111111111112,0.08450704225352113,0.030065359477124184,native,sr_200,200.0,cnn_m,53
6,2.466789642133211,0.10000000000000002,0.09859154929577464,0.0368317825214377,native,sr_200,200.0,cnn_m,53
7,2.4645479679107667,0.10000000000000002,0.09859154929577464,0.036458333333333336,native,sr_200,200.0,cnn_m,53
8,2.4616334739484285,0.11388888888888889,0.11267605633802817,0.037992424242424244,native,sr_200,200.0,cnn_m,53
9,2.458681324908608,0.11388888888888889,0.11267605633802817,0.03827838827838828,native,sr_200,200.0,cnn_m,53
10,2.4566870965455707,0.09999999999999999,0.09859154929577464,0.02479023646071701,native,sr_200,200.0,cnn_m,53
11,2.4538015315407202,0.09999999999999999,0.09859154929577464,0.026629072681704263,native,sr_200,200.0,cnn_m,53
12,2.4513740363873935,0.08333333333333333,0.08450704225352113,0.01694915254237288,native,sr_200,200.0,cnn_m,53
13,2.44922769446122,0.08333333333333333,0.08450704225352113,0.015873015873015872,native,sr_200,200.0,cnn_m,53
1,2.4905698550374886,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_m,53
2,2.4831642201072293,0.08333333333333333,0.08450704225352113,0.012987012987012986,native,sr_64,64.0,cnn_m,53
3,2.4789849858534962,0.125,0.1267605633802817,0.06408450704225352,native,sr_64,64.0,cnn_m,53
4,2.473638112921464,0.125,0.1267605633802817,0.05803571428571428,native,sr_64,64.0,cnn_m,53
5,2.469831745248092,0.08611111111111112,0.08450704225352113,0.0291005291005291,native,sr_64,64.0,cnn_m,53
6,2.466095148889642,0.08611111111111112,0.08450704225352113,0.03363059680263981,native,sr_64,64.0,cnn_m,53
7,2.4639134934074,0.10000000000000002,0.09859154929577464,0.03561345893469305,native,sr_64,64.0,cnn_m,53
8,2.461006982702958,0.10000000000000002,0.09859154929577464,0.034608909608909603,native,sr_64,64.0,cnn_m,53
9,2.458094566746762,0.10000000000000002,0.09859154929577464,0.034942865105908584,native,sr_64,64.0,cnn_m,53
10,2.45606272597062,0.09999999999999999,0.09859154929577464,0.025534591194968554,native,sr_64,64.0,cnn_m,53
11,2.4532292115060907,0.09999999999999999,0.09859154929577464,0.02581236897274633,native,sr_64,64.0,cnn_m,53
12,2.4507742103777432,0.09999999999999999,0.09859154929577464,0.025480367585630742,native,sr_64,64.0,cnn_m,53
13,2.448563251997295,0.09999999999999999,0.09859154929577464,0.025480367585630742,native,sr_64,64.0,cnn_m,53
1,2.481346617246929,0.125,0.09859154929577464,0.041506410256410255,native,sr_200,200.0,cnn_l,53
2,2.2913103906731855,0.1527777777777778,0.15492957746478872,0.051197458455522975,native,sr_200,200.0,cnn_l,53
3,2.2130586097114966,0.10912698412698413,0.11267605633802817,0.05725341546237068,native,sr_200,200.0,cnn_l,53
4,2.1301958059009753,0.07936507936507936,0.08450704225352113,0.060515873015873016,native,sr_200,200.0,cnn_l,53
5,2.0666050961143094,0.09126984126984126,0.09859154929577464,0.06595238095238094,native,sr_200,200.0,cnn_l,53
6,1.9998497410824425,0.12896825396825395,0.14084507042253522,0.11927094069951212,native,sr_200,200.0,cnn_l,53
7,1.9395226089577926,0.17857142857142858,0.19718309859154928,0.14536019536019537,native,sr_200,200.0,cnn_l,53
8,1.8747560300325092,0.20634920634920637,0.22535211267605634,0.18724373724373725,native,sr_200,200.0,cnn_l,53
9,1.8183033441242418,0.23015873015873012,0.2535211267605634,0.22337295176169855,native,sr_200,200.0,cnn_l,53
10,1.7430625915527345,0.26587301587301587,0.29577464788732394,0.2314088689088689,native,sr_200,200.0,cnn_l,53
11,1.6793025255203247,0.2777777777777778,0.30985915492957744,0.24684667184667183,native,sr_200,200.0,cnn_l,53
12,1.6157759980151527,0.2638888888888889,0.29577464788732394,0.22514583369846528,native,sr_200,200.0,cnn_l,53
13,1.5622198857759175,0.28968253968253965,0.323943661971831,0.2541423001949317,native,sr_200,200.0,cnn_l,53
14,1.5051165869361476,0.25,0.28169014084507044,0.23108719983719986,native,sr_200,200.0,cnn_l,53
15,1.4412263744755796,0.28968253968253965,0.323943661971831,0.23132002801120446,native,sr_200,200.0,cnn_l,53
16,1.3761647588328312,0.2845238095238095,0.30985915492957744,0.24920305729129263,native,sr_200,200.0,cnn_l,53
17,1.3254127514989753,0.3257936507936508,0.352112676056338,0.27598373848373847,native,sr_200,200.0,cnn_l,53
18,1.2822645538731625,0.27480158730158727,0.29577464788732394,0.23915343915343915,native,sr_200,200.0,cnn_l,53
19,1.2147010502062345,0.25595238095238093,0.28169014084507044,0.23134874384874382,native,sr_200,200.0,cnn_l,53
20,1.1856886851160149,0.3363095238095238,0.36619718309859156,0.3074271853877117,native,sr_200,200.0,cnn_l,53
21,1.122148545164811,0.3418650793650793,0.36619718309859156,0.2957921163803517,native,sr_200,200.0,cnn_l,53
22,1.0859989404678345,0.3609126984126984,0.38028169014084506,0.3475490196078432,native,sr_200,200.0,cnn_l,53
23,1.044582051979868,0.34583333333333327,0.36619718309859156,0.3154232804232804,native,sr_200,200.0,cnn_l,53
24,0.9914003378466556,0.28908730158730156,0.29577464788732394,0.23737026862026864,native,sr_200,200.0,cnn_l,53
25,0.9442562981655723,0.3974206349206349,0.4225352112676056,0.37396214896214897,native,sr_200,200.0,cnn_l,53
26,0.9212181530500713,0.3337301587301587,0.352112676056338,0.29343989343989346,native,sr_200,200.0,cnn_l,53
27,0.8760554614819979,0.34166666666666673,0.352112676056338,0.29647300336955507,native,sr_200,200.0,cnn_l,53
28,0.8396813731444509,0.41051587301587295,0.43661971830985913,0.38003872489166607,native,sr_200,200.0,cnn_l,53
29,0.7982840738798442,0.3128968253968254,0.323943661971831,0.28537209569818267,native,sr_200,200.0,cnn_l,53
30,0.7684882496532641,0.3964285714285714,0.4084507042253521,0.3698127036362331,native,sr_200,200.0,cnn_l,53
31,0.7195005881158929,0.4678571428571429,0.4647887323943662,0.4448010121923165,native,sr_200,200.0,cnn_l,53
32,0.6923497632930153,0.3942460317460317,0.39436619718309857,0.36863283775048483,native,sr_200,200.0,cnn_l,53
33,0.6524002878289473,0.43789682539682545,0.43661971830985913,0.39192242942242944,native,sr_200,200.0,cnn_l,53
34,0.6205087385679546,0.4527777777777779,0.4507042253521127,0.4294009231509232,native,sr_200,200.0,cnn_l,53
