representation_family,condition,requested_duration_ms,samples_per_bin,actual_duration_ms,n_bins,classifier,split_seed,delta_balanced_accuracy_combined60_minus_accel30,delta_balanced_accuracy_combined60_minus_angular30,delta_balanced_accuracy_angular30_minus_accel30,delta_accuracy_combined60_minus_accel30,delta_accuracy_combined60_minus_angular30,delta_accuracy_angular30_minus_accel30,delta_macro_f1_combined60_minus_accel30,delta_macro_f1_combined60_minus_angular30,delta_macro_f1_angular30_minus_accel30
relative_progress,relative_01bin,,,,1,linear,37,0.20198412698412693,0.11904761904761907,0.08293650793650786,0.1866666666666667,0.12000000000000005,0.06666666666666665,0.18912627405274468,0.13620888915006563,0.052917384902679054
relative_progress,relative_01bin,,,,1,5nn,53,0.05505952380952381,0.003968253968253954,0.051091269841269854,0.05813953488372095,0.0,0.05813953488372095,0.055854486494545746,0.002640150240769412,0.053214336253776334
relative_progress,relative_01bin,,,,1,linear,53,0.11359126984126983,0.10218253968253965,0.011408730158730174,0.11627906976744184,0.10465116279069764,0.011627906976744207,0.12892226595786965,0.10971656700388693,0.01920569895398272
relative_progress,relative_01bin,,,,1,5nn,71,0.006944444444444475,-0.00810185185185186,0.015046296296296335,0.0,-0.010309278350515483,0.010309278350515483,0.0025117767285286474,-0.03643199002853734,0.038943766757065984
relative_progress,relative_01bin,,,,1,linear,71,0.032407407407407385,0.05125661375661372,-0.018849206349206338,0.030927835051546393,0.0515463917525773,-0.02061855670103091,0.05222956824114444,0.05213131811429028,9.825012685416024e-05
relative_progress,relative_02bin,,,,2,5nn,11,0.08750000000000002,0.010648148148148073,0.07685185185185195,0.10091743119266056,0.0,0.10091743119266056,0.09250779606816767,-0.005262233447890896,0.09777002951605857
relative_progress,relative_02bin,,,,2,linear,11,-0.021064814814814925,0.054861111111110916,-0.07592592592592584,-0.01834862385321101,0.05504587155963303,-0.07339449541284404,0.0012198475472470216,0.06442122692122698,-0.06320137937397996
relative_progress,relative_02bin,,,,2,5nn,23,0.07986111111111116,-0.11058201058201061,0.19044312169312178,0.08510638297872342,-0.0957446808510638,0.18085106382978722,0.07958246695066373,-0.12401154244269064,0.20359400939335437
relative_progress,relative_02bin,,,,2,linear,23,0.10578703703703701,0.018187830687830697,0.08759920634920632,0.0957446808510638,0.02127659574468077,0.07446808510638303,0.09407198228203745,0.0037985044698599646,0.09027347781217748
relative_progress,relative_02bin,,,,2,5nn,37,0.04761904761904767,0.053968253968254,-0.006349206349206327,0.05333333333333329,0.06666666666666665,-0.013333333333333364,0.0393111518111518,0.04697219447219453,-0.007661042661042727
relative_progress,relative_02bin,,,,2,linear,37,0.1339285714285714,0.09801587301587311,0.035912698412698285,0.1333333333333333,0.09333333333333338,0.039999999999999925,0.1500617072985494,0.10636789680907333,0.04369381048947607
relative_progress,relative_02bin,,,,2,5nn,53,-0.055059523809523836,-0.010912698412698374,-0.04414682539682546,-0.046511627906976716,-0.011627906976744151,-0.034883720930232565,-0.03277393902393899,0.0015063110264348367,-0.03428025005037383
relative_progress,relative_02bin,,,,2,linear,53,-0.04563492063492064,-0.035714285714285754,-0.009920634920634885,-0.04651162790697677,-0.023255813953488358,-0.023255813953488413,-0.0440254108636462,-0.01597966847966842,-0.02804574238397778
relative_progress,relative_02bin,,,,2,5nn,71,0.12566137566137553,0.05456349206349198,0.07109788359788355,0.11340206185567009,0.0515463917525773,0.061855670103092786,0.15128423561518362,0.050844152525906405,0.10044008308927721
relative_progress,relative_02bin,,,,2,linear,71,0.05588624338624326,0.05125661375661361,0.00462962962962965,0.061855670103092786,0.05154639175257736,0.010309278350515427,0.04896550014499934,0.05827628998681633,-0.009310789841816991
relative_progress,relative_04bin,,,,4,5nn,11,0.11018518518518516,0.08472222222222214,0.02546296296296302,0.11009174311926606,0.0825688073394496,0.02752293577981646,0.10356477517636486,0.08110480978043921,0.022459965395925652
relative_progress,relative_04bin,,,,4,linear,11,0.06504629629629621,0.063888888888889,0.0011574074074072183,0.06422018348623848,0.06422018348623848,0.0,0.065569084960995,0.07023338027342596,-0.004664295312430955
relative_progress,relative_04bin,,,,4,5nn,23,0.06200396825396837,0.038326719576719626,0.02367724867724874,0.05319148936170215,0.03191489361702127,0.021276595744680882,0.049538782946711435,0.0486301191704005,0.0009086637763109362
relative_progress,relative_04bin,,,,4,linear,23,0.034226190476190466,-0.0661044973544973,0.10033068783068777,0.03191489361702127,-0.07446808510638292,0.10638297872340419,0.02396950553304844,-0.06996467752171753,0.09393418305476597
relative_progress,relative_04bin,,,,4,5nn,37,0.09722222222222221,0.039285714285714146,0.057936507936508064,0.07999999999999996,0.026666666666666616,0.053333333333333344,0.0901916388564995,0.02551285860109398,0.06467878025540552
relative_progress,relative_04bin,,,,4,linear,37,0.10317460317460325,-0.04563492063492047,0.14880952380952372,0.10666666666666669,-0.053333333333333344,0.16000000000000003,0.1028295778295778,-0.052476227476227266,0.15530580530580507
relative_progress,relative_04bin,,,,4,5nn,53,0.04315476190476186,-0.015873015873015928,0.05902777777777779,0.046511627906976716,-0.011627906976744207,0.05813953488372092,0.07553451020943291,0.002509199886875313,0.0730253103225576
relative_progress,relative_04bin,,,,4,linear,53,0.06994047619047616,0.06448412698412709,0.005456349206349076,0.05813953488372092,0.05813953488372092,0.0,0.07774465458288993,0.06798652056004995,0.009758134022839982
relative_progress,relative_04bin,,,,4,5nn,71,0.1577380952380953,0.015211640211640343,0.14252645502645495,0.15463917525773196,0.010309278350515538,0.14432989690721643,0.12566525923337069,0.004060474064007558,0.12160478516936313
relative_progress,relative_04bin,,,,4,linear,71,0.07324735449735453,0.004629629629629539,0.068617724867725,0.07216494845360821,0.0,0.07216494845360821,0.07213537594729558,0.015351444937358183,0.056783931009937394
relative_progress,relative_06bin,,,,6,5nn,11,0.05949074074074079,0.04236111111111107,0.017129629629629717,0.07339449541284404,0.03669724770642202,0.03669724770642202,0.07317919110100612,0.03409727113371619,0.039081919967289935
relative_progress,relative_06bin,,,,6,linear,11,0.0537037037037037,0.10902777777777783,-0.05532407407407414,0.05504587155963303,0.09174311926605505,-0.03669724770642202,0.06358125663466219,0.10932198248374725,-0.04574072584908506
relative_progress,relative_06bin,,,,6,5nn,23,0.07255291005290998,-0.015906084656084785,0.08845899470899476,0.06382978723404253,-0.03191489361702127,0.0957446808510638,0.08359618776285438,-0.017933129390461877,0.10152931715331626
relative_progress,relative_06bin,,,,6,linear,23,0.08594576719576708,0.03339947089947093,0.05254629629629615,0.07446808510638303,0.021276595744680882,0.05319148936170215,0.0735641038337117,0.04059813643146981,0.03296596740224189
relative_progress,relative_06bin,,,,6,5nn,37,-0.02857142857142847,-0.062103174603174494,0.033531746031746024,-0.026666666666666616,-0.053333333333333344,0.026666666666666727,-0.02545536821852623,-0.04767477892477889,0.022219410706252662
relative_progress,relative_06bin,,,,6,linear,37,0.12083333333333346,0.029761904761904656,0.0910714285714288,0.10666666666666669,0.026666666666666727,0.07999999999999996,0.10180652680652691,0.017897380397380425,0.08390914640914648
relative_progress,relative_06bin,,,,6,5nn,53,0.09126984126984128,0.04464285714285715,0.04662698412698413,0.09302325581395349,0.05813953488372092,0.034883720930232565,0.11116383616383613,0.03778532978963722,0.0733785063741989
relative_progress,relative_06bin,,,,6,linear,53,0.04265873015873023,0.0758928571428571,-0.033234126984126866,0.046511627906976716,0.06976744186046513,-0.023255813953488413,0.03787522468283677,0.07192527385941705,-0.03405004917658028
relative_progress,relative_06bin,,,,6,5nn,71,0.1863425925925924,-0.007275132275132323,0.19361772486772472,0.19587628865979384,-0.010309278350515427,0.20618556701030927,0.18795906187210548,-0.0002310440390935753,0.18819010591119906
relative_progress,relative_06bin,,,,6,linear,71,0.09639550264550278,-0.017030423280423035,0.11342592592592582,0.09278350515463918,-0.020618556701030966,0.11340206185567014,0.10353171438697772,-0.004863531005171784,0.10839524539214951
relative_progress,relative_08bin,,,,8,5nn,11,0.0828703703703706,-0.04814814814814805,0.13101851851851865,0.08256880733944949,-0.05504587155963303,0.13761467889908252,0.08265393478882332,-0.04725459898561413,0.12990853377443745
relative_progress,relative_08bin,,,,8,linear,11,0.10115740740740742,-0.0009259259259261077,0.10208333333333353,0.1009174311926605,0.0,0.1009174311926605,0.1087958946511578,0.0017745548511802767,0.10702133979997752
relative_progress,relative_08bin,,,,8,5nn,23,0.11061507936507942,-0.06283068783068768,0.1734457671957671,0.11702127659574468,-0.06382978723404253,0.18085106382978722,0.14285217965491792,-0.03987646009771573,0.18272863975263365
relative_progress,relative_08bin,,,,8,linear,23,0.03472222222222232,0.04212962962962974,-0.007407407407407418,0.03191489361702127,0.03191489361702127,0.0,0.034116078852920784,0.055028305028305025,-0.02091222617538424
relative_progress,relative_08bin,,,,8,5nn,37,0.10555555555555557,-0.07202380952380938,0.17757936507936495,0.12000000000000005,-0.07999999999999996,0.2,0.11103844530954493,-0.06344616693586946,0.1744846122454144
relative_progress,relative_08bin,,,,8,linear,37,0.16170634920634908,0.05357142857142838,0.1081349206349207,0.15999999999999992,0.05333333333333323,0.10666666666666669,0.1562955018837373,0.04364773298596836,0.11264776889776895
relative_progress,relative_08bin,,,,8,5nn,53,-0.018353174603174538,-0.037698412698412564,0.019345238095238027,-0.011627906976744151,-0.03488372093023251,0.023255813953488358,-0.027357169165734718,-0.03510438182006809,0.007747212654333369
relative_progress,relative_08bin,,,,8,linear,53,0.06944444444444442,0.054067460317460236,0.015376984126984183,0.06976744186046502,0.05813953488372092,0.011627906976744096,0.07129787710283075,0.052895142639724724,0.01840273446310603
relative_progress,relative_08bin,,,,8,5nn,71,0.14798280423280424,-0.01388888888888884,0.16187169312169308,0.14432989690721648,-0.020618556701030966,0.16494845360824745,0.18050786031262717,-0.003134761776065975,0.18364262208869314
relative_progress,relative_08bin,,,,8,linear,71,0.11838624338624326,-0.0031415343915347504,0.12152777777777801,0.12371134020618557,-0.010309278350515427,0.134020618556701,0.11375699678718243,0.0007469575774528003,0.11301003920972963
relative_progress,relative_10bin,,,,10,5nn,11,0.0893518518518518,-0.006250000000000089,0.09560185185185188,0.09174311926605505,-0.00917431192660556,0.10091743119266061,0.09970260060430347,-0.019454635205409243,0.11915723580971271
relative_progress,relative_10bin,,,,10,linear,11,0.05277777777777759,0.025925925925925797,0.026851851851851793,0.05504587155963303,0.02752293577981646,0.02752293577981657,0.05572049782576105,0.027907428255725453,0.027813069570035598
relative_progress,relative_10bin,,,,10,5nn,23,0.09143518518518517,0.007969576719576654,0.08346560846560852,0.08510638297872342,0.010638297872340441,0.07446808510638298,0.10335846004985144,-0.003977049726575366,0.10733550977642681
relative_progress,relative_10bin,,,,10,linear,23,0.11362433862433874,0.009589947089947204,0.10403439153439153,0.11702127659574468,0.010638297872340385,0.1063829787234043,0.10926802958536697,0.019495862181620582,0.08977216740374638
relative_progress,relative_10bin,,,,10,5nn,37,0.12301587301587297,0.04166666666666663,0.08134920634920634,0.10666666666666674,0.040000000000000036,0.06666666666666671,0.1798465423465424,0.06420057768741971,0.11564596465912269
relative_progress,relative_10bin,,,,10,linear,37,0.10595238095238102,-0.030753968253968367,0.1367063492063494,0.10666666666666658,-0.026666666666666727,0.1333333333333333,0.10378232878232885,-0.02530719767561873,0.12908952645794758
relative_progress,relative_10bin,,,,10,5nn,53,0.019345238095238082,-0.035714285714285754,0.055059523809523836,0.023255813953488358,-0.034883720930232565,0.05813953488372092,0.020753284170841324,-0.03649719017366071,0.057250474344502034
relative_progress,relative_10bin,,,,10,linear,53,0.06547619047619047,-0.01140873015873023,0.0768849206349207,0.05813953488372092,0.0,0.05813953488372092,0.07452930346152853,-0.02109230638642401,0.09562160984795254
relative_progress,relative_10bin,,,,10,5nn,71,0.10863095238095227,-0.01504629629629628,0.12367724867724855,0.1030927835051546,-0.020618556701030966,0.12371134020618557,0.12921089390033713,-0.02151432900019501,0.15072522290053214
relative_progress,relative_10bin,,,,10,linear,71,0.11028439153439151,0.02810846560846547,0.08217592592592604,0.11340206185567014,0.020618556701030966,0.09278350515463918,0.11860799016371759,0.027759554114043183,0.09084843604967441
relative_progress,relative_12bin,,,,12,5nn,11,-0.008564814814814692,-0.08171296296296288,0.07314814814814818,-0.009174311926605505,-0.09174311926605505,0.08256880733944955,0.021515082641243577,-0.0780410051591382,0.09955608780038178
relative_progress,relative_12bin,,,,12,linear,11,0.08078703703703705,-0.0030092592592591005,0.08379629629629615,0.0825688073394496,0.0,0.0825688073394496,0.08672864015356252,-0.00608577619615458,0.0928144163497171
relative_progress,relative_12bin,,,,12,5nn,23,0.12764550264550267,0.0029761904761904656,0.12466931216931221,0.12765957446808512,0.0,0.12765957446808512,0.1380473897133489,-0.014185985149336444,0.15223337486268534
relative_progress,relative_12bin,,,,12,linear,23,0.13561507936507944,0.05033068783068806,0.08528439153439138,0.13829787234042556,0.03191489361702127,0.1063829787234043,0.13170750058907954,0.07375668778532563,0.057950812803753915
relative_progress,relative_12bin,,,,12,5nn,37,0.022817460317460292,-0.09285714285714286,0.11567460317460315,0.013333333333333364,-0.09333333333333332,0.10666666666666669,0.023234593008886417,-0.06502813635166577,0.08826272936055218
relative_progress,relative_12bin,,,,12,linear,37,0.08214285714285707,0.009920634920634885,0.07222222222222219,0.07999999999999996,0.013333333333333308,0.06666666666666665,0.096214787391258,0.020897620897620817,0.07531716649363718
relative_progress,relative_12bin,,,,12,5nn,53,0.06051587301587302,0.058035714285714246,0.002480158730158777,0.05813953488372098,0.05813953488372098,0.0,0.07022501712036794,0.05646918441036092,0.013755832710007021
relative_progress,relative_12bin,,,,12,linear,53,0.09176587301587302,0.10466269841269848,-0.012896825396825462,0.09302325581395343,0.10465116279069764,-0.011627906976744207,0.09378445485256648,0.1001946138943044,-0.006410159041737917
relative_progress,relative_12bin,,,,12,5nn,71,0.03505291005291,-0.05820105820105842,0.09325396825396842,0.04123711340206182,-0.061855670103092786,0.1030927835051546,0.07492227084012065,-0.0238941777177073,0.09881644855782795
relative_progress,relative_12bin,,,,12,linear,71,0.11441798941798931,0.018849206349206282,0.09556878306878303,0.11340206185567003,0.020618556701030855,0.09278350515463918,0.10996754363627426,0.023509823509823558,0.0864577201264507
relative_progress,relative_16bin,,,,16,5nn,11,-0.011574074074074125,-0.01921296296296293,0.007638888888888806,-0.009174311926605505,-0.027522935779816515,0.01834862385321101,0.03755489679402724,-0.015922034818008024,0.05347693161203526
relative_progress,relative_16bin,,,,16,linear,11,0.055787037037037024,0.06875000000000009,-0.012962962962963065,0.05504587155963303,0.06422018348623848,-0.00917431192660545,0.05870512284985985,0.061112916724372024,-0.0024077938745121763
relative_progress,relative_16bin,,,,16,5nn,23,0.05092592592592593,-0.0405092592592593,0.09143518518518523,0.05319148936170209,-0.03191489361702132,0.08510638297872342,0.0386749688220277,-0.05274517149517144,0.09142014031719914
relative_progress,relative_16bin,,,,16,linear,23,0.08343253968253972,0.060846560846560815,0.022585978835978904,0.07446808510638292,0.06382978723404253,0.010638297872340385,0.07739557698923027,0.06515281888733904,0.012242758101891238
relative_progress,relative_16bin,,,,16,5nn,37,0.025793650793650924,0.09345238095238095,-0.06765873015873003,0.026666666666666672,0.09333333333333338,-0.06666666666666671,0.026062390768273214,0.10464211714211713,-0.07857972637384392
relative_progress,relative_16bin,,,,16,linear,37,0.07718253968253963,0.051587301587301515,0.025595238095238115,0.06666666666666665,0.053333333333333344,0.013333333333333308,0.0769167107402402,0.0667233952837668,0.010193315456473395
relative_progress,relative_16bin,,,,16,5nn,53,-0.035714285714285754,0.05555555555555558,-0.09126984126984133,-0.023255813953488358,0.05813953488372092,-0.08139534883720928,-0.004334579914419379,0.06728762585252324,-0.07162220576694261
relative_progress,relative_16bin,,,,16,linear,53,0.11210317460317465,0.05704365079365081,0.055059523809523836,0.10465116279069764,0.05813953488372092,0.046511627906976716,0.11235005462946646,0.05282519911002881,0.05952485551943765
relative_progress,relative_16bin,,,,16,5nn,71,-0.01620370370370372,-0.05175264550264552,0.0355489417989418,-0.010309278350515483,-0.05154639175257736,0.041237113402061876,0.023529008552593322,-0.016536593150939305,0.04006560170353263
relative_progress,relative_16bin,,,,16,linear,71,0.08366402116402127,0.02314814814814825,0.06051587301587302,0.08247422680412375,0.020618556701030966,0.061855670103092786,0.07546856339594266,0.023513078195740778,0.05195548520020188
relative_progress,relative_20bin,,,,20,5nn,11,-0.1203703703703703,-0.168287037037037,0.04791666666666672,-0.12844036697247707,-0.1743119266055046,0.045871559633027525,-0.10722417706310627,-0.20138782045208858,0.09416364338898231
relative_progress,relative_20bin,,,,20,linear,11,0.09351851851851845,0.09722222222222221,-0.0037037037037037646,0.09174311926605505,0.09174311926605505,0.0,0.0968069684013958,0.09122699912173604,0.005579969279659758
relative_progress,relative_20bin,,,,20,5nn,23,-0.032407407407407385,-0.13260582010582014,0.10019841269841276,-0.03191489361702127,-0.12765957446808512,0.09574468085106386,-0.062402720736054046,-0.1714540089540089,0.10905128821795484
relative_progress,relative_20bin,,,,20,linear,23,0.1289351851851851,0.03088624338624346,0.09804894179894164,0.12765957446808518,0.021276595744680882,0.1063829787234043,0.1266675461334904,0.04845096352449296,0.07821658260899744
relative_progress,relative_20bin,,,,20,5nn,37,-0.018650793650793668,0.023809523809523808,-0.042460317460317476,-0.013333333333333364,0.026666666666666672,-0.040000000000000036,-0.046695585235139,0.017045749923901177,-0.06374133515904018
relative_progress,relative_20bin,,,,20,linear,37,0.15436507936507937,0.02083333333333337,0.133531746031746,0.1466666666666666,0.026666666666666616,0.12,0.13864561364561356,0.01705331705331703,0.12159229659229653
relative_progress,relative_20bin,,,,20,5nn,53,0.0401785714285714,0.06398809523809523,-0.023809523809523836,0.046511627906976716,0.058139534883720895,-0.011627906976744179,0.05338260915914064,0.04826180231719632,0.005120806841944325
relative_progress,relative_20bin,,,,20,linear,53,0.09871031746031744,0.029265873015873023,0.06944444444444442,0.10465116279069775,0.023255813953488413,0.08139534883720934,0.0890003636714164,0.025049227661456785,0.06395113600995961
relative_progress,relative_20bin,,,,20,5nn,71,-0.04431216931216936,-0.04546957671957674,0.0011574074074073848,-0.04123711340206182,-0.0515463917525773,0.010309278350515483,-0.035151477421214244,-0.046188495958232795,0.01103701853701855
relative_progress,relative_20bin,,,,20,linear,71,0.10135582010582023,0.103670634920635,-0.0023148148148147696,0.10309278350515472,0.10309278350515472,0.0,0.09333189528622965,0.09856690150807801,-0.0052350062218483595
