accuracy,actual_duration_ms,balanced_accuracy,channel_count,channel_set,channel_start,channel_stop,classifier,condition,eval_split,experiment,feature_dim,macro_f1,n_bins,protocol_version,representation_family,requested_duration_ms,samples_per_bin,split_seed
0.49333333333333335,343.75,0.4924603174603175,30,angular30,30,60,5nn,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.4551217709305944,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,37
0.4895833333333333,343.75,0.46527777777777773,30,angular30,30,60,5nn,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.4529589672023882,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,37
0.5066666666666667,343.75,0.5154761904761905,30,angular30,30,60,linear,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.49133585640938576,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,37
0.5625,343.75,0.5509259259259259,30,angular30,30,60,linear,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.5495881254395186,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,37
0.5066666666666667,343.75,0.4976190476190476,60,combined60,0,60,5nn,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,720,0.4799719887955181,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,37
0.5208333333333334,343.75,0.5108796296296296,60,combined60,0,60,5nn,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,720,0.5039663318116003,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,37
0.6266666666666667,343.75,0.6373015873015873,60,combined60,0,60,linear,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,720,0.6175116550116551,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,37
0.6875,343.75,0.680324074074074,60,combined60,0,60,linear,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,720,0.6732139706984909,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,37
0.27906976744186046,343.75,0.27827380952380953,30,accel30,0,30,5nn,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.26041833983010454,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.4485981308411215,343.75,0.44818121693121693,30,accel30,0,30,5nn,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.4552775735653647,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.36046511627906974,343.75,0.3521825396825397,30,accel30,0,30,linear,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.33235398860398857,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.5700934579439252,343.75,0.5693121693121693,30,accel30,0,30,linear,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.5755275193930381,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.32558139534883723,343.75,0.31746031746031744,30,angular30,30,60,5nn,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.29756817256817253,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.4485981308411215,343.75,0.4606150793650794,30,angular30,30,60,5nn,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.4544266366847012,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.5813953488372093,343.75,0.5833333333333334,30,angular30,30,60,linear,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.5803706255331643,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.616822429906542,343.75,0.6105158730158731,30,angular30,30,60,linear,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.5917342282473862,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.27906976744186046,343.75,0.2698412698412698,60,combined60,0,60,5nn,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,720,0.24194685145772107,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.5046728971962616,343.75,0.5172949735449736,60,combined60,0,60,5nn,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,720,0.48942173023055374,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.5348837209302325,343.75,0.5376984126984127,60,combined60,0,60,linear,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,720,0.5388627576127577,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.6542056074766355,343.75,0.651223544973545,60,combined60,0,60,linear,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,720,0.6535905750259969,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,53
0.35051546391752575,343.75,0.34209656084656087,30,accel30,0,30,5nn,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.3318505296446473,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.41414141414141414,343.75,0.4131944444444444,30,accel30,0,30,5nn,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.3981651681651683,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.4536082474226804,343.75,0.44196428571428564,30,accel30,0,30,linear,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.4545200487602448,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.6060606060606061,343.75,0.5925925925925927,30,accel30,0,30,linear,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.5888113713771609,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.5154639175257731,343.75,0.5295965608465608,30,angular30,30,60,5nn,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.5202863442027529,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.5757575757575758,343.75,0.5671296296296297,30,angular30,30,60,5nn,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.5560199117474659,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.6494845360824743,343.75,0.646494708994709,30,angular30,30,60,linear,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,360,0.6392508514876936,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.6262626262626263,343.75,0.6238425925925924,30,angular30,30,60,linear,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,360,0.6229568075543307,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.4845360824742268,343.75,0.49338624338624343,60,combined60,0,60,5nn,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,720,0.463563258636788,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.5252525252525253,343.75,0.5162037037037037,60,combined60,0,60,5nn,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,720,0.4956591741118595,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.6391752577319587,343.75,0.632936507936508,60,combined60,0,60,linear,fixed_0350ms,test,withGyro_experiment_0_1_temporal_representation_probe,720,0.634416844478764,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.6565656565656566,343.75,0.6585648148148148,60,combined60,0,60,linear,fixed_0350ms,val,withGyro_experiment_0_1_temporal_representation_probe,720,0.6501246438746439,12,linear_angular_accel_channel_ablation_v3,fixed_duration,350.0,22.0,71
0.45871559633027525,453.125,0.45833333333333326,30,accel30,0,30,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.4516999855594104,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.24096385542168675,453.125,0.2380952380952381,30,accel30,0,30,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.20824422235320406,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.6605504587155964,453.125,0.6569444444444444,30,accel30,0,30,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.6554579450477284,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.26506024096385544,453.125,0.2708333333333333,30,accel30,0,30,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.25142433102959416,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.5688073394495413,453.125,0.5608796296296297,30,angular30,30,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.5511487050960735,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.25301204819277107,453.125,0.23363095238095236,30,angular30,30,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.2028897028897029,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.6513761467889908,453.125,0.6474537037037037,30,angular30,30,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.6476625777902868,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.40963855421686746,453.125,0.4072420634920635,30,angular30,30,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.37998477557301086,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.5871559633027523,453.125,0.5849537037037037,60,combined60,0,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.5881612987751095,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.3253012048192771,453.125,0.3194444444444444,60,combined60,0,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.2960302393872374,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.7339449541284404,453.125,0.7310185185185185,60,combined60,0,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.7177002871855813,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.3855421686746988,453.125,0.3759920634920635,60,combined60,0,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.3534063385779072,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,11
0.3829787234042553,453.125,0.37595899470899474,30,accel30,0,30,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.393971884892601,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.367816091954023,453.125,0.37946428571428575,30,accel30,0,30,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.3551310746357186,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.425531914893617,453.125,0.4230489417989418,30,accel30,0,30,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.415022045042329,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.5402298850574713,453.125,0.5476190476190477,30,accel30,0,30,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.5277911659490607,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.3723404255319149,453.125,0.38713624338624336,30,angular30,30,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.3863132171103185,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.367816091954023,453.125,0.35714285714285715,30,angular30,30,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.3510770848232148,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.46808510638297873,453.125,0.4561507936507936,30,angular30,30,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.4463569259669004,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.5287356321839081,453.125,0.5312500000000001,30,angular30,30,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.5178675491175491,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.43617021276595747,453.125,0.44004629629629616,60,combined60,0,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.43965700161352333,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.45977011494252873,453.125,0.45386904761904767,60,combined60,0,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.4629552412161107,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.5638297872340425,453.125,0.5533399470899472,60,combined60,0,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.5479302098867316,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.6091954022988506,453.125,0.6235119047619048,60,combined60,0,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.602692038353803,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,23
0.4666666666666667,453.125,0.467063492063492,30,accel30,0,30,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.4514430014430015,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.5,453.125,0.48541666666666666,30,accel30,0,30,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.468083531392355,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.5466666666666666,453.125,0.5656746031746033,30,accel30,0,30,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.5572524425465603,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.5520833333333334,453.125,0.5409722222222223,30,accel30,0,30,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.5539434609800743,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.5466666666666666,453.125,0.544047619047619,30,angular30,30,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.5126403552874143,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.5625,453.125,0.555324074074074,30,angular30,30,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.5623267867753161,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.5733333333333334,453.125,0.5837301587301588,30,angular30,30,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.5641396006527585,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.5,453.125,0.5020833333333333,30,angular30,30,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.5021415317854946,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.48,453.125,0.489484126984127,60,combined60,0,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.4742889420520999,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.6458333333333334,453.125,0.6476851851851851,60,combined60,0,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.6389407241948076,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.5866666666666667,453.125,0.6023809523809524,60,combined60,0,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.5829278421383685,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.6041666666666666,453.125,0.6136574074074074,60,combined60,0,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.6086445610632917,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,37
0.27906976744186046,453.125,0.2743055555555555,30,accel30,0,30,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.23593304843304844,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.4392523364485981,453.125,0.44133597883597875,30,accel30,0,30,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.42269841269841274,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.5,453.125,0.49553571428571436,30,accel30,0,30,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.48098169804052154,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.5607476635514018,453.125,0.5588955026455026,30,accel30,0,30,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.5655153941918647,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.38372093023255816,453.125,0.37103174603174605,30,angular30,30,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.36309035167730813,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.4205607476635514,453.125,0.41888227513227516,30,angular30,30,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.4064376594467864,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.5348837209302325,453.125,0.5327380952380952,30,angular30,30,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.5211136816399974,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.6074766355140186,453.125,0.6029761904761906,30,angular30,30,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.5917082254678162,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.3372093023255814,453.125,0.3313492063492064,60,combined60,0,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.29465821416285815,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.48598130841121495,453.125,0.4835648148148148,60,combined60,0,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.4628420520254885,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.5581395348837209,453.125,0.5515873015873016,60,combined60,0,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.5341455684838037,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.5981308411214953,453.125,0.5910714285714286,60,combined60,0,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.5968204596687569,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,53
0.36082474226804123,453.125,0.3449074074074074,30,accel30,0,30,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.3318386652906777,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.47474747474747475,453.125,0.4699074074074074,30,accel30,0,30,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.46180718791012904,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.4742268041237113,453.125,0.46015211640211634,30,accel30,0,30,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.4607481754476077,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.6464646464646465,453.125,0.6365740740740741,30,accel30,0,30,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.6244920134045521,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.4742268041237113,453.125,0.4710648148148148,30,angular30,30,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.4552182180900717,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.5353535353535354,453.125,0.5196759259259259,30,angular30,30,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.5031318765322894,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.5979381443298969,453.125,0.5970568783068785,30,angular30,30,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,270,0.5972003142433213,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.6262626262626263,453.125,0.6157407407407407,30,angular30,30,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,270,0.6128002444178916,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.41237113402061853,453.125,0.40658068783068785,60,combined60,0,60,5nn,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.4039869170790224,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.5959595959595959,453.125,0.5833333333333334,60,combined60,0,60,5nn,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.5777043003436192,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.5876288659793815,453.125,0.5808531746031746,60,combined60,0,60,linear,fixed_0450ms,test,withGyro_experiment_0_1_temporal_representation_probe,540,0.5853049728049728,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.6868686868686869,453.125,0.6817129629629629,60,combined60,0,60,linear,fixed_0450ms,val,withGyro_experiment_0_1_temporal_representation_probe,540,0.6773150274504763,9,linear_angular_accel_channel_ablation_v3,fixed_duration,450.0,29.0,71
0.46788990825688076,546.875,0.46481481481481474,30,accel30,0,30,5nn,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.4531746031746033,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.25301204819277107,546.875,0.24503968253968253,30,accel30,0,30,5nn,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.2208994708994709,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.6422018348623854,546.875,0.6537037037037037,30,accel30,0,30,linear,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.6384080845768153,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.3855421686746988,546.875,0.38144841269841273,30,accel30,0,30,linear,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.3827662306828974,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.5321100917431193,546.875,0.5273148148148149,30,angular30,30,60,5nn,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.5376068612330223,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.27710843373493976,546.875,0.2604166666666667,30,angular30,30,60,5nn,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.2532479467963339,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.6055045871559633,546.875,0.6078703703703704,30,angular30,30,60,linear,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.6016738786669126,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.40963855421686746,546.875,0.3878968253968254,30,angular30,30,60,linear,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.3649902113137407,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.5596330275229358,546.875,0.5631944444444444,60,combined60,0,60,5nn,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,480,0.5701713800807443,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.2891566265060241,546.875,0.2718253968253968,60,combined60,0,60,5nn,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,480,0.23557969807969806,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.6972477064220184,546.875,0.7034722222222222,60,combined60,0,60,linear,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,480,0.6860458484297495,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.46987951807228917,546.875,0.46279761904761907,60,combined60,0,60,linear,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,480,0.445090040678276,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,11
0.3404255319148936,546.875,0.33346560846560847,30,accel30,0,30,5nn,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.3456105660167445,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.28735632183908044,546.875,0.2931547619047619,30,accel30,0,30,5nn,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.27017777973660323,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.43617021276595747,546.875,0.4194444444444445,30,accel30,0,30,linear,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.42804165499178287,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.5057471264367817,546.875,0.5193452380952381,30,accel30,0,30,linear,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.486808896559536,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.3829787234042553,546.875,0.39735449735449735,30,angular30,30,60,5nn,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.37537414276544706,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.39080459770114945,546.875,0.3824404761904762,30,angular30,30,60,5nn,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.3915073210077206,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.5319148936170213,546.875,0.5232473544973545,30,angular30,30,60,linear,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.5380084226059457,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.5517241379310345,546.875,0.5520833333333334,30,angular30,30,60,linear,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,240,0.5412088728265199,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.39361702127659576,546.875,0.40578703703703706,60,combined60,0,60,5nn,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,480,0.39122368806293295,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.367816091954023,546.875,0.36904761904761907,60,combined60,0,60,5nn,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,480,0.3499976874976875,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.48936170212765956,546.875,0.4847222222222223,60,combined60,0,60,linear,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,480,0.4960508464894429,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.5402298850574713,546.875,0.5491071428571429,60,combined60,0,60,linear,fixed_0550ms,val,withGyro_experiment_0_1_temporal_representation_probe,480,0.5347474421003832,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,23
0.4666666666666667,546.875,0.4678571428571429,30,accel30,0,30,5nn,fixed_0550ms,test,withGyro_experiment_0_1_temporal_representation_probe,240,0.46556290280714835,8,linear_angular_accel_channel_ablation_v3,fixed_duration,550.0,35.0,37
