hidden_width,tau_mem_ms,position_encoding,seed,split,source_experiment,best_epoch,tail_spike_fraction,valid_count_accuracy,valid_count_balanced_accuracy,valid_count_macro_f1,full_count_accuracy,full_count_balanced_accuracy,full_count_macro_f1,valid_membrane_accuracy,valid_membrane_balanced_accuracy,valid_membrane_macro_f1,full_membrane_accuracy,full_membrane_balanced_accuracy,full_membrane_macro_f1
128,250.0,none,71,train,experiment_4_0_fixed250_temporal_snn,140,0.6187415840372139,0.9569707401032702,0.9512113424232278,0.9536332039781739,0.6282271944922547,0.6041411266904745,0.5694669717500974,0.6798623063683304,0.663815648481268,0.6637556038888807,0.27882960413080893,0.2628003943495542,0.20683092350952312
128,250.0,none,71,val,experiment_4_0_fixed250_temporal_snn,140,0.6422477199176229,0.47619047619047616,0.46423160173160166,0.4532778530254638,0.30952380952380953,0.284469696969697,0.24485744904255458,0.29365079365079366,0.2841991341991342,0.280153019283454,0.18253968253968253,0.16982323232323235,0.14146074685241278
128,250.0,none,71,test,experiment_4_0_fixed250_temporal_snn,140,0.7088607594936709,0.3972602739726027,0.39217241092241095,0.3898030656802587,0.3013698630136986,0.28264790764790765,0.23744767569527425,0.363013698630137,0.35172119547119546,0.3531448084079663,0.21232876712328766,0.2010281385281385,0.16548914351625899
64,1000.0,scalar,11,train,experiment_4_1_causal_position_rsnn,145,0.5255306367641169,0.7504302925989673,0.7368214960678606,0.736771634621034,0.342512908777969,0.32951000286692106,0.30587617676987156,0.37005163511187605,0.3554804933380635,0.3458077936711123,0.11187607573149742,0.1045550877045975,0.043651173000861514
64,1000.0,scalar,11,val,experiment_4_1_causal_position_rsnn,145,0.5814553990610328,0.38095238095238093,0.36958874458874463,0.31899166945910057,0.25396825396825395,0.24498556998556997,0.1895344980097302,0.23015873015873015,0.22586580086580088,0.20431890772635306,0.0873015873015873,0.0909090909090909,0.021159420289855072
64,1000.0,scalar,11,test,experiment_4_1_causal_position_rsnn,145,0.6213794540529277,0.3561643835616438,0.34534562659562656,0.3286876647037605,0.136986301369863,0.14246031746031745,0.0886033865778918,0.2328767123287671,0.22028180153180152,0.1936756238878525,0.0684931506849315,0.08333333333333333,0.011904761904761904
64,1000.0,scalar,23,train,experiment_4_1_causal_position_rsnn,86,0.4199646017699115,0.5748709122203098,0.5578460274025909,0.5467285810083142,0.41308089500860584,0.40691335318740807,0.39080114954054035,0.21858864027538727,0.21161810836043768,0.20836241520439278,0.10499139414802065,0.10609494523932483,0.09018903006220737
64,1000.0,scalar,23,val,experiment_4_1_causal_position_rsnn,86,0.42819349962207104,0.4126984126984127,0.40321067821067813,0.3475178203439073,0.23015873015873015,0.20972222222222223,0.18224728640759658,0.19047619047619047,0.17440476190476192,0.16611308329474714,0.12698412698412698,0.11376262626262627,0.09397679702658794
64,1000.0,scalar,23,test,experiment_4_1_causal_position_rsnn,86,0.4685839324788997,0.2671232876712329,0.2582715895215895,0.23381307425398812,0.22602739726027396,0.21143856143856146,0.17835841889137818,0.2191780821917808,0.20757853257853257,0.18662980652367148,0.0958904109589041,0.09848484848484847,0.06930681336411515
64,1000.0,scalar,37,train,experiment_4_1_causal_position_rsnn,111,0.5707302766643856,0.7504302925989673,0.7323463631021542,0.7296955901780108,0.31153184165232356,0.30025611381465983,0.26844390668958223,0.3924268502581756,0.37822232973176373,0.3604533220446135,0.11703958691910499,0.10901943327188425,0.05684978162783377
64,1000.0,scalar,37,val,experiment_4_1_causal_position_rsnn,111,0.614389842464143,0.3888888888888889,0.37325637325637323,0.34101058581109517,0.1746031746031746,0.15555555555555556,0.1153856377540588,0.23809523809523808,0.22023809523809523,0.20743060245306508,0.1111111111111111,0.09861111111111111,0.041254856254856254
64,1000.0,scalar,37,test,experiment_4_1_causal_position_rsnn,111,0.6391313172315811,0.2945205479452055,0.2807033244533244,0.2612422585781495,0.1780821917808219,0.16515151515151513,0.12103010349830244,0.3219178082191781,0.2975246975246975,0.2784115788872105,0.1232876712328767,0.10952380952380952,0.04988834173156207
64,1000.0,scalar,53,train,experiment_4_1_causal_position_rsnn,137,0.5606964217006541,0.7573149741824441,0.7462396153373548,0.7479449439246492,0.31497418244406195,0.3032134970851212,0.27580454872638677,0.3270223752151463,0.31848758338747063,0.31524071540971527,0.06884681583476764,0.06725898692810457,0.050263986776103615
64,1000.0,scalar,53,val,experiment_4_1_causal_position_rsnn,137,0.6093044263775971,0.31746031746031744,0.3033068783068783,0.24949735449735447,0.16666666666666666,0.16737012987012986,0.12647736895027917,0.25396825396825395,0.23938792688792687,0.2347445698475911,0.05555555555555555,0.054082491582491586,0.02899610136452242
64,1000.0,scalar,53,test,experiment_4_1_causal_position_rsnn,137,0.6545247581104154,0.3219178082191781,0.3092116217116217,0.28696120934024155,0.11643835616438356,0.12348484848484849,0.06983150155575629,0.2602739726027397,0.2510066322566323,0.24210836615791823,0.0547945205479452,0.05649350649350649,0.04824493382961124
64,1000.0,scalar,71,train,experiment_4_1_causal_position_rsnn,146,0.5162560527856117,0.8089500860585198,0.7997577116760698,0.800916924045938,0.43029259896729777,0.4120051609849982,0.3652820689028979,0.39070567986230637,0.37977552468022285,0.36623732157246364,0.10154905335628227,0.09831849815562656,0.06451542573998824
64,1000.0,scalar,71,val,experiment_4_1_causal_position_rsnn,146,0.5582697201017812,0.4126984126984127,0.3979497354497354,0.35070404505888386,0.21428571428571427,0.19633838383838384,0.157651887407985,0.23015873015873015,0.21766474266474267,0.2153089284163453,0.0873015873015873,0.08093434343434343,0.04543099647266313
64,1000.0,scalar,71,test,experiment_4_1_causal_position_rsnn,146,0.5814789840413576,0.4041095890410959,0.38578157953157954,0.3729858437379476,0.21232876712328766,0.20303030303030303,0.15350248626582416,0.2945205479452055,0.2775169275169275,0.26846722965144015,0.0684931506849315,0.06915584415584415,0.0395780689898337
64,1000.0,onehot,11,train,experiment_4_1_causal_position_rsnn,141,0.43995010691375624,0.8003442340791739,0.7902254300959668,0.7930995694268225,0.5938037865748709,0.5692271362574297,0.5546696713215277,0.3924268502581756,0.3856724975122694,0.3740813398274272,0.13253012048192772,0.12558981635928695,0.11466363534004471
64,1000.0,onehot,11,val,experiment_4_1_causal_position_rsnn,141,0.493841642228739,0.373015873015873,0.3703763828763829,0.3450022012803123,0.29365079365079366,0.27911255411255415,0.25444633402914324,0.31746031746031744,0.29355459355459357,0.2832898813972422,0.09523809523809523,0.09078282828282828,0.07283666154633896
64,1000.0,onehot,11,test,experiment_4_1_causal_position_rsnn,141,0.5343472750316857,0.3013698630136986,0.2870504495504495,0.2801589078024549,0.2671232876712329,0.258971583971584,0.2162931822203289,0.3150684931506849,0.301967476967477,0.2867138671060239,0.14383561643835616,0.14396645021645021,0.13090090291435724
64,1000.0,onehot,23,train,experiment_4_1_causal_position_rsnn,126,0.4224601992898866,0.7332185886402753,0.7224332776133345,0.7263161019451965,0.5215146299483648,0.5046326621118593,0.48591311274454835,0.36316695352839934,0.349146650303422,0.3248638260025587,0.12736660929432014,0.12412347642115494,0.0876159307588625
64,1000.0,onehot,23,val,experiment_4_1_causal_position_rsnn,126,0.40574282147315854,0.4444444444444444,0.44709595959595955,0.43220991752093846,0.3253968253968254,0.3047077922077922,0.29051030127049776,0.2777777777777778,0.2670334295334295,0.26687443257935584,0.09523809523809523,0.08892496392496392,0.05799242425628124
64,1000.0,onehot,23,test,experiment_4_1_causal_position_rsnn,126,0.4374144070117776,0.3835616438356164,0.36404637029637027,0.33638918192588935,0.3972602739726027,0.38267773892773893,0.3617657204568951,0.3356164383561644,0.3166860916860917,0.29102569182660715,0.0821917808219178,0.08000333000333,0.06382824262081228
64,1000.0,onehot,37,train,experiment_4_1_causal_position_rsnn,113,0.5204834084391643,0.7487091222030982,0.7450457912190545,0.7496732363919979,0.3373493975903614,0.3271853211531347,0.2855622269285586,0.37521514629948366,0.36554719096812405,0.3487947053180683,0.08433734939759036,0.08485838779956427,0.02526570048309179
64,1000.0,onehot,37,val,experiment_4_1_causal_position_rsnn,113,0.5639269406392694,0.4365079365079365,0.42034030784030785,0.38916448051411817,0.1984126984126984,0.18093434343434345,0.12272631278098221,0.29365079365079366,0.273478835978836,0.2531939033776602,0.1111111111111111,0.10533910533910534,0.051263687293099054
64,1000.0,onehot,37,test,experiment_4_1_causal_position_rsnn,113,0.6133122028526149,0.4452054794520548,0.43807234432234426,0.4221471867381539,0.22602739726027396,0.20357142857142854,0.15879564879564878,0.3493150684931507,0.34077519702519704,0.30569560823688796,0.0547945205479452,0.047619047619047616,0.016701670167016704
64,1000.0,onehot,53,train,experiment_4_1_causal_position_rsnn,120,0.5110251245627054,0.7039586919104991,0.697137391197165,0.6958685804586405,0.4113597246127367,0.3983705336067109,0.3578107319307196,0.3046471600688468,0.28988113805700744,0.25821397972645815,0.12220309810671257,0.11610188320880145,0.07799337714466309
64,1000.0,onehot,53,val,experiment_4_1_causal_position_rsnn,120,0.5825593395252838,0.4444444444444444,0.46605339105339105,0.44109972815855175,0.30158730158730157,0.299476911976912,0.25816588597161355,0.3253968253968254,0.303018278018278,0.2715642215971163,0.10317460317460317,0.1034090909090909,0.06348957555854107
64,1000.0,onehot,53,test,experiment_4_1_causal_position_rsnn,120,0.6025700934579439,0.363013698630137,0.34544691419691415,0.3384379623468808,0.23972602739726026,0.22828282828282823,0.2009721578597751,0.3082191780821918,0.2951853701853702,0.2855878931428688,0.1506849315068493,0.15456349206349204,0.10152159477102267
64,1000.0,onehot,71,train,experiment_4_1_causal_position_rsnn,147,0.5569701117955738,0.8037865748709122,0.7857843484909885,0.7876108552413381,0.3648881239242685,0.35173353803921836,0.3364342355016205,0.3855421686746988,0.36851955750966553,0.3608159611593817,0.07228915662650602,0.0694445761963335,0.05041291754296879
64,1000.0,onehot,71,val,experiment_4_1_causal_position_rsnn,147,0.5933663579582167,0.3968253968253968,0.3797017797017797,0.36168854293854297,0.16666666666666666,0.15593434343434343,0.14441469782571478,0.23809523809523808,0.22037037037037036,0.21326541145381725,0.047619047619047616,0.04419191919191919,0.025515873015873016
64,1000.0,onehot,71,test,experiment_4_1_causal_position_rsnn,147,0.640711689305529,0.4178082191780822,0.396538184038184,0.38880483234030144,0.136986301369863,0.1281746031746032,0.10911708131728119,0.2876712328767123,0.27277097902097897,0.2611932969459851,0.06164383561643835,0.05519480519480519,0.04036961562785468
128,250.0,scalar,11,train,experiment_4_1_causal_position_rsnn,90,0.4021546748749519,0.8709122203098106,0.8570689334893684,0.8597417345479351,0.5438898450946644,0.5267666071896139,0.5461768853443526,0.42168674698795183,0.40738548788812534,0.39060042443344994,0.12908777969018934,0.1261469911030584,0.08825594718278224
128,250.0,scalar,11,val,experiment_4_1_causal_position_rsnn,90,0.44151936818352766,0.4523809523809524,0.4341991341991342,0.40580944820075254,0.1984126984126984,0.17916666666666667,0.13313369289589563,0.2777777777777778,0.2606902356902357,0.23682171586583356,0.0873015873015873,0.08396464646464646,0.06469556108543283
128,250.0,scalar,11,test,experiment_4_1_causal_position_rsnn,90,0.46737637362637363,0.3767123287671233,0.3580461205461205,0.33360798859135216,0.2465753424657534,0.23134504384504384,0.20406630406630408,0.2808219178082192,0.2602577977577977,0.23728853674505848,0.0958904109589041,0.08995310245310245,0.08510682233620442
128,250.0,scalar,23,train,experiment_4_1_causal_position_rsnn,139,0.5348820637069764,0.9690189328743546,0.9651353571095003,0.9670269972773206,0.6729776247848537,0.6624595626889599,0.6753296004141912,0.6970740103270223,0.6790395995135278,0.6747883849241862,0.18588640275387264,0.17529253012179688,0.13940766296092183
128,250.0,scalar,23,val,experiment_4_1_causal_position_rsnn,139,0.5615763546798029,0.5,0.48876863876863874,0.4792937417081202,0.3492063492063492,0.3389911014911015,0.34754143882433347,0.4365079365079365,0.41992544492544487,0.42720539284371345,0.15873015873015872,0.1536075036075036,0.1198466494519126
128,250.0,scalar,23,test,experiment_4_1_causal_position_rsnn,139,0.5829238329238329,0.3219178082191781,0.3084540459540459,0.3021628605103421,0.2465753424657534,0.23180291930291927,0.19879920238859872,0.2671232876712329,0.2644827394827394,0.263224484643249,0.136986301369863,0.12589077589077588,0.0899269611226133
128,250.0,scalar,37,train,experiment_4_1_causal_position_rsnn,132,0.5637537176485478,0.9345955249569707,0.929157842945152,0.9317004157664178,0.5783132530120482,0.5668388946910721,0.5544710855676802,0.6230636833046471,0.602579843217292,0.6003487498727536,0.18416523235800344,0.1762907707920716,0.14351534206360592
128,250.0,scalar,37,val,experiment_4_1_causal_position_rsnn,132,0.6150178784266984,0.4126984126984127,0.41763468013468014,0.39894077339729517,0.30952380952380953,0.3039381914381914,0.28246628779717015,0.38095238095238093,0.39246632996632996,0.37362167989102973,0.15873015873015872,0.16904761904761903,0.1377335445962897
128,250.0,scalar,37,test,experiment_4_1_causal_position_rsnn,132,0.6175972927241963,0.3287671232876712,0.33115634365634367,0.2981045847949161,0.2945205479452055,0.30324259074259075,0.26683327362103104,0.2465753424657534,0.2518717393717394,0.2414674553431669,0.1095890410958904,0.11488095238095236,0.08198362213707482
128,250.0,scalar,53,train,experiment_4_1_causal_position_rsnn,74,0.12318053443406474,0.8209982788296041,0.8062876625737561,0.8095018059122133,0.76592082616179,0.7430976507516164,0.7427971811709901,0.35628227194492257,0.34100984410164475,0.3141410655715969,0.10327022375215146,0.09829617271302436,0.08742905589493218
128,250.0,scalar,53,val,experiment_4_1_causal_position_rsnn,74,0.11284916201117319,0.40476190476190477,0.38373617123617126,0.3568980383221869,0.373015873015873,0.34948292448292445,0.3376025140150527,0.24603174603174602,0.230501443001443,0.2233163153271849,0.16666666666666666,0.1584114959114959,0.1461290772565282
128,250.0,scalar,53,test,experiment_4_1_causal_position_rsnn,74,0.15477338476374156,0.363013698630137,0.3447025197025197,0.3357031346320418,0.3561643835616438,0.32877261627261617,0.30173090815730025,0.2328767123287671,0.22429445554445557,0.19538289860870506,0.11643835616438356,0.10479797979797979,0.09330751437100793
128,250.0,scalar,71,train,experiment_4_1_causal_position_rsnn,119,0.4185894822666123,0.9380378657487092,0.9338899663643377,0.9367505629075565,0.76592082616179,0.7471043088290799,0.7492257230824851,0.5559380378657487,0.5443499142490704,0.5393284242919612,0.17900172117039587,0.16738439171240838,0.14894278347506365
128,250.0,scalar,71,val,experiment_4_1_causal_position_rsnn,119,0.45648912228057015,0.42063492063492064,0.4055735930735931,0.3775851161720727,0.3492063492063492,0.33252164502164505,0.28912223282551275,0.3253968253968254,0.31429773929773924,0.3011208670070899,0.16666666666666666,0.16972101972101972,0.16990770667241253
128,250.0,scalar,71,test,experiment_4_1_causal_position_rsnn,119,0.4937106918238994,0.3013698630136986,0.2873251748251748,0.2717565317243194,0.2328767123287671,0.2193771506271506,0.2124610296494749,0.3287671232876712,0.3143814518814519,0.3030648571029696,0.1232876712328767,0.11305500055500055,0.09559613739291507
128,250.0,onehot,11,train,experiment_4_1_causal_position_rsnn,147,0.45557745368545527,0.9759036144578314,0.9768512945413611,0.9756727534011426,0.7831325301204819,0.7734804753943063,0.7804046157590666,0.7228915662650602,0.7197118120804618,0.7243663095288491,0.18760757314974183,0.17983128713724497,0.16797787883843887
128,250.0,onehot,11,val,experiment_4_1_causal_position_rsnn,147,0.47810069586573883,0.5158730158730159,0.5240199615199616,0.4926275163068338,0.31746031746031744,0.3062530062530063,0.2720819721787214,0.3888888888888889,0.38591871091871094,0.37876033280445043,0.15873015873015872,0.14259259259259263,0.1194848396497381
128,250.0,onehot,11,test,experiment_4_1_causal_position_rsnn,147,0.4736012608353034,0.3698630136986301,0.35613414363414364,0.3479460204497277,0.3150684931506849,0.3020458707958708,0.2819510582010582,0.4041095890410959,0.4002580752580753,0.4053161945267208,0.1643835616438356,0.14848484848484847,0.1270374028268204
128,250.0,onehot,23,train,experiment_4_1_causal_position_rsnn,82,0.22013142174432496,0.8846815834767642,0.876057772293839,0.8794354081837138,0.7882960413080895,0.7738048653754097,0.7776527902141074,0.4664371772805508,0.4572157970650983,0.4496960888677719,0.13769363166953527,0.1329015277158544,0.12609011874112275
128,250.0,onehot,23,val,experiment_4_1_causal_position_rsnn,82,0.23007915567282322,0.5,0.4940235690235691,0.4718849751636667,0.42063492063492064,0.4094336219336219,0.3700390951535117,0.3492063492063492,0.33621332371332363,0.33358771584261776,0.1349206349206349,0.12503607503607503,0.11756348907084202
128,250.0,onehot,23,test,experiment_4_1_causal_position_rsnn,82,0.23535253227408143,0.3698630136986301,0.3605144855144855,0.3566958052421203,0.3424657534246575,0.3317848817848818,0.33235589987508146,0.3356164383561644,0.3276293151293151,0.30742544492544494,0.1506849315068493,0.13719613719613719,0.12575474007211596
128,250.0,onehot,37,train,experiment_4_1_causal_position_rsnn,150,0.5760544217687075,0.9879518072289156,0.988203385127636,0.9874703257782357,0.7349397590361446,0.7280863322868325,0.7289177191216331,0.7796901893287436,0.7743749514855544,0.7778579653766154,0.18416523235800344,0.1774752979658222,0.1543543283020888
128,250.0,onehot,37,val,experiment_4_1_causal_position_rsnn,150,0.6036065573770492,0.5079365079365079,0.4844035594035594,0.45692530463363795,0.3333333333333333,0.3166125541125541,0.30971878945277115,0.42063492063492064,0.4088143338143339,0.41991197691523996,0.12698412698412698,0.12040644540644539,0.10048054152913487
128,250.0,onehot,37,test,experiment_4_1_causal_position_rsnn,150,0.6186876322951316,0.3356164383561644,0.3150419025419025,0.30370871412538075,0.3356164383561644,0.31468115218115217,0.3100388025570226,0.3698630136986301,0.3581925019425019,0.3590956007012453,0.13013698630136986,0.12342171717171717,0.10552899148647943
128,250.0,onehot,53,train,experiment_4_1_causal_position_rsnn,88,0.46905469884516976,0.9070567986230637,0.900630635304549,0.9055176615843853,0.612736660929432,0.5931580141971077,0.6066753571849454,0.5473321858864028,0.5365271952856759,0.5378745466072968,0.13080895008605853,0.12343321509918809,0.09363402046081448
128,250.0,onehot,53,val,experiment_4_1_causal_position_rsnn,88,0.5115397864278333,0.49206349206349204,0.48321308321308315,0.46636069962641974,0.30952380952380953,0.2937229437229437,0.2677868732611969,0.42857142857142855,0.4191257816257816,0.4150515108959783,0.12698412698412698,0.12870370370370368,0.0896039826186885
128,250.0,onehot,53,test,experiment_4_1_causal_position_rsnn,88,0.5081967213114754,0.4520547945205479,0.4258401320901321,0.40352512501607274,0.3150684931506849,0.3023837273837274,0.28340755105460985,0.3424657534246575,0.3323038073038073,0.3223307553842944,0.0958904109589041,0.09827325452325451,0.07617052881758764
128,250.0,onehot,71,train,experiment_4_1_causal_position_rsnn,84,0.39839871897518014,0.9070567986230637,0.9013628873560787,0.9034517833294755,0.7573149741824441,0.7414886967674343,0.7470943631817972,0.48881239242685026,0.4712038817812569,0.4609261994804204,0.16006884681583478,0.15562981903784537,0.14176106096338065
128,250.0,onehot,71,val,experiment_4_1_causal_position_rsnn,84,0.34926644581164223,0.46825396825396826,0.46035954785954786,0.4470057423682256,0.42857142857142855,0.41617965367965365,0.3802912021198466,0.30158730158730157,0.27923881673881673,0.26627385108834223,0.1111111111111111,0.11286676286676285,0.10469205358911242
128,250.0,onehot,71,test,experiment_4_1_causal_position_rsnn,84,0.44148936170212766,0.4383561643835616,0.4239753302253302,0.39784253509743706,0.3904109589041096,0.3781121656121656,0.34994002267612917,0.3219178082191781,0.32133491508491513,0.2944913568746561,0.0821917808219178,0.08451756576756576,0.08873714248714247
