epoch,train_ba,val_ba,train_task_loss,train_reg_loss,train_total_loss,val_loss,condition,seed,train_loss,val_mean_loss,val_sum_loss,val_mean_logit_l2,val_sum_logit_l2,val_mean_grad_w_fro,val_sum_grad_w_fro,val_mean_corr_length_logit_l2,val_sum_corr_length_logit_l2,val_mean_corr_length_grad_w_fro,val_sum_corr_length_grad_w_fro
44.0,0.7120868113282008,0.4266955266955268,,,,1.6214810609817505,mean_ce,11,1.281865060432027,1.6214810609817505,32.70685577392578,5.489618301391602,502.5735168457031,3.011610746383667,251.5615692138672,0.112663182575459,0.4632332203808118,0.1032229509691905,0.1373147445472577
45.0,0.720551976919245,0.4657828282828283,,,,1.5792955160140991,mean_ce,11,1.2598480462207235,1.5792955160140991,31.518075942993164,5.560165882110596,509.7666320800781,2.9857757091522217,235.56118774414065,0.1265939017404353,0.4763109543935802,0.108326359797137,0.1628614424850545
46.0,0.7309020127455588,0.4747474747474747,,,,1.5796329975128174,mean_ce,11,1.2375649675444769,1.5796329975128174,31.47640419006348,5.619499683380127,514.396728515625,2.96498441696167,238.88250732421875,0.1135057012339966,0.4703169068556692,0.1130566512028047,0.1920550538458221
47.0,0.7354070656940079,0.4636363636363636,,,,1.57689368724823,mean_ce,11,1.2150629978376903,1.57689368724823,33.2668571472168,5.777998924255371,529.4404296875,2.9594452381134038,241.2872772216797,0.1235398288072428,0.4822097376874294,0.1112904583862529,0.1992882958719075
48.0,0.7429589443178437,0.4852272727272728,,,,1.5382627248764038,mean_ce,11,1.1966765885098667,1.5382627248764038,31.07745933532715,5.849352836608887,536.0443115234375,2.936061382293701,235.53602600097656,0.1256847835459474,0.4864686326290753,0.107120006180721,0.1999394327940094
49.0,0.7584378644108499,0.4740800865800866,,,,1.537322998046875,mean_ce,11,1.1752827616854091,1.537322998046875,32.42392349243164,5.99310302734375,549.1443481445312,2.9562387466430664,234.2857666015625,0.1248342726905642,0.4852636166166464,0.1192373829376314,0.2035364527542988
50.0,0.7505258557897204,0.4762626262626262,,,,1.5023404359817505,mean_ce,11,1.1549312967851937,1.5023404359817505,31.49588394165039,5.939723014831543,543.2523193359375,2.9164860248565674,235.19009399414065,0.1092537553577652,0.4814269153993158,0.1262662329501689,0.2287802084583788
51.0,0.7661099205202904,0.488474025974026,,,,1.509731411933899,mean_ce,11,1.128318339534963,1.509731411933899,33.12509536743164,6.255466938018799,574.9559326171875,2.9532766342163086,231.8179168701172,0.1537759468764518,0.5065948973608618,0.0978214505783792,0.2122479182339159
52.0,0.7668269135567866,0.468061568061568,,,,1.4893285036087036,mean_ce,11,1.1039399011204862,1.4893285036087036,30.95722198486328,6.088220596313477,556.4280395507812,2.902932643890381,238.78489685058597,0.1028720194508834,0.4803642610756261,0.1380457421722791,0.2108723448597531
53.0,0.7705751751756117,0.4796356421356422,,,,1.4910672903060913,mean_ce,11,1.082753810537867,1.4910672903060913,33.24015045166016,6.375059604644775,585.3472290039062,2.9184606075286865,235.26698303222656,0.1458802022201896,0.5048696394731477,0.1043584696158812,0.196749484103456
54.0,0.7899865130053735,0.4788780663780664,,,,1.4500597715377808,mean_ce,11,1.0594274158527026,1.4500597715377808,31.135639190673828,6.300961017608643,577.1052856445312,2.888240098953247,235.4229736328125,0.1247213297881493,0.4973792066936025,0.1239353905488735,0.2465221086533262
55.0,0.7985801407258077,0.4801406926406926,,,,1.4610153436660769,mean_ce,11,1.038714988711779,1.4610153436660769,31.555566787719727,6.4591593742370605,591.5867919921875,2.9319567680358887,238.75717163085935,0.1252840819514134,0.4997747363885128,0.1194460240370146,0.2334287984024641
56.0,0.7994412973380712,0.4837121212121212,,,,1.463208794593811,mean_ce,11,1.024564482464027,1.463208794593811,32.50830841064453,6.566909313201904,602.05615234375,2.9399847984313965,241.13380432128903,0.134721953023426,0.506832538562701,0.1193599745988486,0.2424128700410217
57.0,0.8119000617168349,0.4830808080808081,,,,1.4372835159301758,mean_ce,11,1.0015998627355711,1.4372835159301758,31.703882217407227,6.566728115081787,601.3883666992188,2.896855115890503,239.0506134033203,0.1256882600018523,0.505425873946917,0.1270837789080496,0.240126545319386
58.0,0.7998783360980829,0.4838383838383838,,,,1.4379067420959473,mean_ce,11,0.9831443059670124,1.4379067420959473,32.662559509277344,6.765749931335449,620.9063110351562,2.911365270614624,235.9803771972656,0.1452724109319184,0.5140824304577999,0.1160742014769279,0.23320704088112
59.0,0.8157431252799303,0.4699494949494949,,,,1.4265719652175903,mean_ce,11,0.9638301150523856,1.4265719652175903,33.75162124633789,6.779827117919922,621.3779296875,2.9125795364379883,245.45855712890625,0.1345602295211181,0.5156362620473441,0.1254901024869032,0.2187335914403324
60.0,0.8192682591032989,0.4847643097643097,,,,1.4144841432571411,mean_ce,11,0.9449014926326048,1.4144841432571411,32.43616485595703,6.873167514801025,630.3275146484375,2.9284868240356445,237.5149078369141,0.1416522155776017,0.5238882853676966,0.1240512647303791,0.229794689781955
61.0,0.8207839920383778,0.5190235690235689,,,,1.3959609270095823,mean_ce,11,0.9302896959851408,1.3959609270095823,32.756500244140625,6.901494026184082,632.9158325195312,2.874786853790283,222.98765563964844,0.1423050624435618,0.5243671122991077,0.1175342913558262,0.2099446034804318
62.0,0.8256837888829148,0.4880411255411255,,,,1.4103906154632568,mean_ce,11,0.9156990629875722,1.4103906154632568,34.24758529663086,7.014621734619141,642.4895629882812,2.9510326385498047,254.3665313720703,0.1308006603513061,0.519714595839923,0.1278549680294846,0.2996427435551008
63.0,0.830939675425566,0.5205808080808082,,,,1.390900492668152,mean_ce,11,0.9029161619237286,1.390900492668152,33.68771743774414,7.153873920440674,656.7828979492188,2.8917930126190186,220.9658966064453,0.1537565277924924,0.5331117432194992,0.0965784649825811,0.2116129617703945
64.0,0.8370737758812985,0.4968013468013468,,,,1.3863836526870728,mean_ce,11,0.8817595267049622,1.3863836526870728,33.41021728515625,7.1529951095581055,655.211669921875,2.8921332359313965,236.33273315429688,0.1325422985887079,0.5229645757768263,0.1108347389597901,0.2468187932133826
65.0,0.8394896516838757,0.5106902356902357,,,,1.3658673763275146,mean_ce,11,0.860957326248878,1.3658673763275146,33.22294616699219,7.304994106292725,670.0899658203125,2.8846116065979004,227.4782257080078,0.1466269757174173,0.531413685171197,0.1183662457095423,0.2279833798245823
66.0,0.8499268972943533,0.5119468494468493,,,,1.367842674255371,mean_ce,11,0.8499945848410798,1.367842674255371,33.22282028198242,7.240668296813965,662.5621948242188,2.892587900161743,235.97840881347656,0.1244926481222181,0.5243013988459291,0.1281377043949438,0.2477873478863828
67.0,0.8513318816527692,0.5113215488215488,,,,1.370142698287964,mean_ce,11,0.8331083536353251,1.370142698287964,34.101680755615234,7.425473690032959,680.5691528320312,2.910982370376587,242.85501098632807,0.1404790504728229,0.5332928403139328,0.1202577706515608,0.2438575247210643
68.0,0.8542741569766127,0.5587061087061086,,,,1.3367388248443604,mean_ce,11,0.8186966353152172,1.3367388248443604,33.617645263671875,7.482913017272949,686.280517578125,2.884613513946533,211.8183441162109,0.1491138565263099,0.544028020857682,0.1267368345321778,0.2048686105290984
69.0,0.8594667986174586,0.4855278980278981,,,,1.3822581768035889,mean_ce,11,0.8040069143661328,1.3822581768035889,36.99713516235352,7.611279964447021,697.74462890625,2.953505039215088,252.9169158935547,0.1447680391377507,0.5412956211363121,0.1075168407138252,0.2480713342672496
70.0,0.8663508579198506,0.5364838864838865,,,,1.3187999725341797,mean_ce,11,0.7913000120968909,1.3187999725341797,32.67847442626953,7.610202789306641,697.5099487304688,2.860640287399292,227.6836853027344,0.1430887299469262,0.5423424028702011,0.1253111722857403,0.2627055951474655
71.0,0.8682448308081341,0.5014309764309764,,,,1.3370648622512815,mean_ce,11,0.7720337290566882,1.3370648622512815,35.763668060302734,7.662696361541748,702.0140991210938,2.8795337677001958,246.8141326904297,0.140252585001148,0.5447994804859542,0.1073489832929472,0.2563198059476247
72.0,0.8731499154722381,0.5212061087061087,,,,1.3233035802841189,mean_ce,11,0.7567455363355693,1.3233035802841189,34.06182098388672,7.800470352172852,714.5518188476562,2.906820774078369,234.76873779296875,0.1389176399063049,0.5434462416926821,0.1319622658641611,0.2816983827477564
73.0,0.8746753526777066,0.5212061087061087,,,,1.3200477361679075,mean_ce,11,0.7448810047619109,1.3200477361679075,34.611656188964844,7.810263156890869,715.418212890625,2.883686065673828,232.8281097412109,0.1401070197106783,0.5502593596097479,0.1219391446356105,0.2334096896611712
74.0,0.8799323913906277,0.4594336219336219,,,,1.3191779851913452,mean_ce,11,0.7366118336708739,1.3191779851913452,35.35908508300781,7.931033134460449,726.7344970703125,2.88561749458313,263.447021484375,0.1440178133250246,0.552688928722742,0.1214357734262331,0.2734248492299215
75.0,0.8814464985498963,0.5182299182299183,,,,1.3158851861953735,mean_ce,11,0.7233691104718206,1.3158851861953735,34.60955810546875,8.038847923278809,737.3826904296875,2.9075841903686523,227.23553466796875,0.1555915188175431,0.5600488890165156,0.1081624494845192,0.1977145090186071
76.0,0.8781018590132046,0.4686928811928811,,,,1.3311411142349243,mean_ce,11,0.708664725343865,1.3311411142349243,36.20293045043945,8.016310691833496,733.3914794921875,2.938654899597168,266.1048278808594,0.1282105906706372,0.54678214554138,0.1338617945909015,0.2658702476494504
77.0,0.8923541110057435,0.5210076960076961,,,,1.300879716873169,mean_ce,11,0.6943220974245908,1.300879716873169,35.35771179199219,8.141215324401855,746.6453857421875,2.878493070602417,227.03884887695312,0.154607940130822,0.5639866098959068,0.1030989575648341,0.2086301982841979
78.0,0.9043157550430458,0.5112854737854738,,,,1.3043591976165771,mean_ce,11,0.6797716761209879,1.3043591976165771,36.41910552978516,8.203121185302734,750.9080200195312,2.89609169960022,241.50067138671875,0.1353311289970786,0.5540664316883992,0.1103893065790026,0.2336734992271659
79.0,0.8973510603332531,0.5176346801346802,,,,1.2786842584609983,mean_ce,11,0.6762749455266484,1.2786842584609983,34.879356384277344,8.270448684692383,757.557373046875,2.886741399765014,236.1468048095703,0.1430039532604934,0.5602949799011742,0.1123602327678522,0.2615931888364571
80.0,0.9004238272968358,0.5106902356902357,,,,1.2966500520706177,mean_ce,11,0.6586393304618008,1.2966500520706177,36.3016471862793,8.35806655883789,764.8973999023438,2.9335436820983887,252.49777221679688,0.1345959988089193,0.5586867211973697,0.1122616039071949,0.2704911810163004
81.0,0.9019321229227784,0.5037457912457913,,,,1.263438105583191,mean_ce,11,0.6475024209990969,1.263438105583191,36.19233703613281,8.410416603088379,770.2535400390625,2.871710062026977,248.7721405029297,0.1426613887319825,0.5610866535493858,0.1249393317429919,0.3118496386638327
82.0,0.90300987515684,0.5258417508417509,,,,1.2816622257232666,mean_ce,11,0.6357781027352338,1.2816622257232666,37.50115966796875,8.495686531066895,777.3773803710938,2.9050042629241943,248.45864868164065,0.1343419084216366,0.5590664327475626,0.1106650118696746,0.3009963073456129
83.0,0.911094582794128,0.5222643097643097,,,,1.2511918544769287,mean_ce,11,0.617922344634537,1.2511918544769287,35.882328033447266,8.571606636047363,785.1438598632812,2.851552963256836,232.34698486328125,0.146057166611279,0.5671850047522412,0.1053629335403149,0.2678294728757133
84.0,0.9124425857780448,0.5057299182299183,,,,1.2604693174362185,mean_ce,11,0.6129381579704416,1.2604693174362185,35.43800735473633,8.6524658203125,791.2586669921875,2.8966779708862305,249.39279174804688,0.1285422434279142,0.5597190108941701,0.1147124333457591,0.2866046150399717
85.0,0.9151633005376532,0.4991161616161617,,,,1.2490917444229126,mean_ce,11,0.6059360522616546,1.2490917444229126,37.45486068725586,8.670856475830078,792.9796752929688,2.8756115436553955,255.82257080078125,0.1307030684644443,0.5654776756697985,0.1086874590642222,0.3028989695482376
86.0,0.9144741583629826,0.5352272727272727,,,,1.2591633796691897,mean_ce,11,0.591004178466567,1.2591633796691897,36.72656631469727,8.811807632446289,806.4491577148438,2.9077670574188232,238.3985290527344,0.1379601174763968,0.5666016438883278,0.1083122413599408,0.2627931224272649
87.0,0.9150856452304814,0.531523569023569,,,,1.230224847793579,mean_ce,11,0.5840150724179568,1.230224847793579,35.43891906738281,8.778429985046387,802.5663452148438,2.859241008758545,241.11721801757807,0.1281494912027762,0.5680223617566352,0.1192789107760044,0.2866756041437343
88.0,0.924027883094288,0.5074494949494949,,,,1.2448887825012207,mean_ce,11,0.572996829134667,1.2448887825012207,38.02205657958984,8.894547462463379,813.6222534179688,2.8708178997039795,256.9421691894531,0.1326954482606734,0.5659267396338075,0.1122944424398814,0.3113492197682183
89.0,0.9245715711834376,0.5014309764309764,,,,1.2341523170471191,mean_ce,11,0.5589846474168223,1.2341523170471191,37.07798385620117,8.931855201721191,816.5901489257812,2.880400896072388,258.25079345703125,0.1284193365435023,0.5692467872828174,0.1158101534513914,0.3147336020294018
90.0,0.9238777518167056,0.5268939393939395,,,,1.234402060508728,mean_ce,11,0.5547342610236085,1.234402060508728,36.7345085144043,8.968332290649414,819.4931640625,2.8776345252990723,237.7093811035156,0.1223510345746011,0.5660051145114985,0.1067284175554976,0.3085557666907703
91.0,0.9312174987852476,0.5305976430976431,,,,1.2308831214904783,mean_ce,11,0.5446553859673761,1.2308831214904783,38.47732925415039,9.172197341918944,839.1940307617188,2.895628929138184,235.1485595703125,0.1378284712652674,0.5773710435480642,0.0877244968968428,0.2644340506823184
92.0,0.9308138900483056,0.4997113997113998,,,,1.2185664176940918,mean_ce,11,0.5376103214675917,1.2185664176940918,36.75567626953125,9.099303245544434,830.8814697265625,2.877647638320923,259.5016784667969,0.1155308646391504,0.5655710844091024,0.1337591061477201,0.3252831176920411
93.0,0.9281632001427136,0.5014309764309764,,,,1.2307956218719482,mean_ce,11,0.528366297945098,1.2307956218719482,38.22918319702149,9.291574478149414,850.6824340820312,2.902710437774658,254.17251586914065,0.1462103662366343,0.5849049469305139,0.097979112763605,0.2737509582215483
94.0,0.9351254146231948,0.4944865319865319,,,,1.2107770442962646,mean_ce,11,0.5183841499937586,1.2107770442962646,37.33781051635742,9.24762725830078,845.9368896484375,2.8613719940185547,255.22610473632807,0.1370723659129867,0.5807321034677791,0.1108001864621955,0.2835998566712193
95.0,0.9352494985523102,0.4861531986531986,,,,1.2125136852264404,mean_ce,11,0.5050397347049745,1.2125136852264404,37.745643615722656,9.281501770019531,848.3694458007812,2.878967523574829,268.67071533203125,0.1292235115021885,0.5803393449247349,0.1057436833704308,0.3040987209385672
96.0,0.935066060397174,0.5255050505050505,,,,1.2117875814437866,mean_ce,11,0.5013920571943569,1.2117875814437866,38.26209259033203,9.36131477355957,855.6249389648438,2.8595449924468994,242.06509399414065,0.1292233329231351,0.5818380001920164,0.1017606226571668,0.2440601788730798
97.0,0.9401628064680692,0.5029882154882155,,,,1.2255351543426514,mean_ce,11,0.490306660456009,1.2255351543426514,40.178707122802734,9.523272514343262,870.6610107421875,2.9021315574646,265.57159423828125,0.1328150346785111,0.5844930137398395,0.1033161537257708,0.2792841468347569
98.0,0.9355759467954252,0.5238215488215489,,,,1.202004313468933,mean_ce,11,0.484344071960285,1.202004313468933,38.74280548095703,9.497934341430664,868.0635986328125,2.863632202148437,243.3734130859375,0.1297215827108622,0.5835730560344811,0.0893741170954942,0.2280333188859189
1.0,0.1096275565136553,0.106547619047619,3.854926697768771,0.0,3.854926697768771,2.7269532680511475,sum_ce_reuse_c0,23,,,,,,,,,,,
2.0,0.125523381085488,0.1059523809523809,2.837740102856582,0.0,2.837740102856582,2.5530378818511963,sum_ce_reuse_c0,23,,,,,,,,,,,
3.0,0.1505752208425164,0.0892857142857142,2.457218322819564,0.0,2.457218322819564,2.4882211685180664,sum_ce_reuse_c0,23,,,,,,,,,,,
4.0,0.1773416335705921,0.1581349206349206,2.344679311712925,0.0,2.344679311712925,2.4114272594451904,sum_ce_reuse_c0,23,,,,,,,,,,,
5.0,0.1882148014288228,0.1803571428571428,2.241651453783098,0.0,2.241651453783098,2.378542184829712,sum_ce_reuse_c0,23,,,,,,,,,,,
6.0,0.2153520964258586,0.1581349206349206,2.173663900559207,0.0,2.173663900559207,2.3566579818725586,sum_ce_reuse_c0,23,,,,,,,,,,,
7.0,0.250899476776698,0.1581349206349206,2.0956855308578675,0.0,2.0956855308578675,2.321065902709961,sum_ce_reuse_c0,23,,,,,,,,,,,
8.0,0.263973534250034,0.1698412698412698,2.043522744088493,0.0,2.043522744088493,2.302466630935669,sum_ce_reuse_c0,23,,,,,,,,,,,
9.0,0.2778637590605774,0.1573412698412698,1.997481534485152,0.0,1.997481534485152,2.2904577255249023,sum_ce_reuse_c0,23,,,,,,,,,,,
10.0,0.2920267479157616,0.1781746031746032,1.9527544166873527,0.0,1.9527544166873527,2.283071994781494,sum_ce_reuse_c0,23,,,,,,,,,,,
11.0,0.3064991883191121,0.2142857142857143,1.9057987983788969,0.0,1.9057987983788969,2.2570130825042725,sum_ce_reuse_c0,23,,,,,,,,,,,
12.0,0.3176838637562385,0.2142857142857143,1.863607594970992,0.0,1.863607594970992,2.2327370643615723,sum_ce_reuse_c0,23,,,,,,,,,,,
13.0,0.3413169668926712,0.2118386243386243,1.824586358415075,0.0,1.824586358415075,2.232668399810791,sum_ce_reuse_c0,23,,,,,,,,,,,
14.0,0.3646207621962383,0.2072089947089947,1.78819637208305,0.0,1.78819637208305,2.247322797775269,sum_ce_reuse_c0,23,,,,,,,,,,,
15.0,0.3781006497858666,0.2433201058201058,1.7557145677211978,0.0,1.7557145677211978,2.2010889053344727,sum_ce_reuse_c0,23,,,,,,,,,,,
16.0,0.3905380886763654,0.2536375661375661,1.7075232827519795,0.0,1.7075232827519795,2.151268720626831,sum_ce_reuse_c0,23,,,,,,,,,,,
17.0,0.4034783476225482,0.2486772486772487,1.6622160086328108,0.0,1.6622160086328108,2.150968551635742,sum_ce_reuse_c0,23,,,,,,,,,,,
18.0,0.4189582250205304,0.2556216931216931,1.6334750574345025,0.0,1.6334750574345025,2.126765489578247,sum_ce_reuse_c0,23,,,,,,,,,,,
19.0,0.4341883474812762,0.2500661375661376,1.5931279127856337,0.0,1.5931279127856337,2.1223249435424805,sum_ce_reuse_c0,23,,,,,,,,,,,
20.0,0.4520431810101293,0.2847883597883598,1.5619784679757542,0.0,1.5619784679757542,2.0781469345092773,sum_ce_reuse_c0,23,,,,,,,,,,,
21.0,0.4722730656162148,0.2681216931216931,1.515609825539712,0.0,1.515609825539712,2.054185628890991,sum_ce_reuse_c0,23,,,,,,,,,,,
22.0,0.4896472524860562,0.3042328042328042,1.4793719393866402,0.0,1.4793719393866402,2.046818256378174,sum_ce_reuse_c0,23,,,,,,,,,,,
23.0,0.5098021150164751,0.294973544973545,1.4392062308661089,0.0,1.4392062308661089,2.0451860427856445,sum_ce_reuse_c0,23,,,,,,,,,,,
24.0,0.5161204251196553,0.280026455026455,1.4017672349992183,0.0,1.4017672349992183,2.0435004234313965,sum_ce_reuse_c0,23,,,,,,,,,,,
25.0,0.5223395635571623,0.2730820105820106,1.3673046624188578,0.0,1.3673046624188578,2.040515661239624,sum_ce_reuse_c0,23,,,,,,,,,,,
26.0,0.5282436352234918,0.2764550264550264,1.3498892556369406,0.0,1.3498892556369406,2.056138038635254,sum_ce_reuse_c0,23,,,,,,,,,,,
27.0,0.5589083143236607,0.279431216931217,1.3176870401467802,0.0,1.3176870401467802,2.0108397006988525,sum_ce_reuse_c0,23,,,,,,,,,,,
28.0,0.5679718054272461,0.2947089947089947,1.2781326071120376,0.0,1.2781326071120376,1.997995138168335,sum_ce_reuse_c0,23,,,,,,,,,,,
29.0,0.5795126418785091,0.2913359788359788,1.249211066356009,0.0,1.249211066356009,1.992387652397156,sum_ce_reuse_c0,23,,,,,,,,,,,
30.0,0.6165953105235622,0.3262265512265512,1.1950047904571035,0.0,1.1950047904571035,1.9468685388565063,sum_ce_reuse_c0,23,,,,,,,,,,,
31.0,0.6257744100422412,0.305988455988456,1.1592226286968552,0.0,1.1592226286968552,1.9542570114135744,sum_ce_reuse_c0,23,,,,,,,,,,,
32.0,0.6314540988913699,0.318524531024531,1.1358122341398935,0.0,1.1358122341398935,1.959000945091248,sum_ce_reuse_c0,23,,,,,,,,,,,
33.0,0.6387891587014575,0.3331709956709957,1.103158815387194,0.0,1.103158815387194,1.9546685218811035,sum_ce_reuse_c0,23,,,,,,,,,,,
34.0,0.6566370897063423,0.307972582972583,1.0676088864544788,0.0,1.0676088864544788,1.9095094203948972,sum_ce_reuse_c0,23,,,,,,,,,,,
35.0,0.6572970929319685,0.3391594516594516,1.050397148025631,0.0,1.050397148025631,1.925098299980164,sum_ce_reuse_c0,23,,,,,,,,,,,
36.0,0.6822959572731854,0.3447150072150072,1.0129024777272893,0.0,1.0129024777272893,1.9220365285873413,sum_ce_reuse_c0,23,,,,,,,,,,,
37.0,0.6804066773446898,0.3363816738816739,1.0034485133092292,0.0,1.0034485133092292,1.9572458267211916,sum_ce_reuse_c0,23,,,,,,,,,,,
38.0,0.6936521651059934,0.3225889850889851,1.0192136555243276,0.0,1.0192136555243276,1.8798915147781368,sum_ce_reuse_c0,23,,,,,,,,,,,
39.0,0.6868283131656042,0.3084355459355459,0.9721319903194802,0.0,0.9721319903194802,1.9987410306930544,sum_ce_reuse_c0,23,,,,,,,,,,,
40.0,0.6668917583727816,0.2937530062530062,0.956817575247891,0.0,0.956817575247891,1.9959266185760496,sum_ce_reuse_c0,23,,,,,,,,,,,
41.0,0.7119541884316537,0.3301948051948052,0.9570934061544488,0.0,0.9570934061544488,1.9595074653625488,sum_ce_reuse_c0,23,,,,,,,,,,,
42.0,0.7239204495864061,0.3511964886964887,0.9017988842448762,0.0,0.9017988842448762,1.93894362449646,sum_ce_reuse_c0,23,,,,,,,,,,,
43.0,0.7254761561296266,0.3278799903799904,0.8774534179708838,0.0,0.8774534179708838,1.9661792516708372,sum_ce_reuse_c0,23,,,,,,,,,,,
44.0,0.7242304143506809,0.3172318422318422,0.8441436964755624,0.0,0.8441436964755624,1.9607943296432493,sum_ce_reuse_c0,23,,,,,,,,,,,
45.0,0.7313546658681993,0.3155483405483406,0.8289238686405648,0.0,0.8289238686405648,1.9526358842849727,sum_ce_reuse_c0,23,,,,,,,,,,,
46.0,0.7446344974369242,0.3590668590668591,0.8144216948860483,0.0,0.8144216948860483,1.944525361061096,sum_ce_reuse_c0,23,,,,,,,,,,,
47.0,0.7504055266619413,0.3286435786435787,0.7903776552508908,0.0,0.7903776552508908,1.9468512535095213,sum_ce_reuse_c0,23,,,,,,,,,,,
48.0,0.7579363546277026,0.2997715247715248,0.7749272422823356,0.0,0.7749272422823356,2.003096103668213,sum_ce_reuse_c0,23,,,,,,,,,,,
49.0,0.7691964844566942,0.3411736411736412,0.7546131394405988,0.0,0.7546131394405988,1.9651918411254885,sum_ce_reuse_c0,23,,,,,,,,,,,
50.0,0.7813955078487916,0.3269540644540644,0.7312714570360627,0.0,0.7312714570360627,1.9843961000442505,sum_ce_reuse_c0,23,,,,,,,,,,,
51.0,0.7931970429954524,0.3303270803270803,0.7079207746379347,0.0,0.7079207746379347,1.970659852027893,sum_ce_reuse_c0,23,,,,,,,,,,,
52.0,0.7960050433815619,0.3749699374699375,0.6877330564180463,0.0,0.6877330564180463,1.9265692234039309,sum_ce_reuse_c0,23,,,,,,,,,,,
53.0,0.7951359749408585,0.3726551226551226,0.6733317148459758,0.0,0.6733317148459758,2.0606625080108643,sum_ce_reuse_c0,23,,,,,,,,,,,
54.0,0.7995715689946562,0.3349567099567099,0.6787769933986172,0.0,0.6787769933986172,2.005600452423096,sum_ce_reuse_c0,23,,,,,,,,,,,
55.0,0.8070995326743494,0.3315836940836941,0.6692098746406437,0.0,0.6692098746406437,2.128206491470337,sum_ce_reuse_c0,23,,,,,,,,,,,
56.0,0.8002452696779264,0.3196789321789322,0.6400078227310706,0.0,0.6400078227310706,2.217102527618408,sum_ce_reuse_c0,23,,,,,,,,,,,
57.0,0.810951076447784,0.3419011544011544,0.644833035190011,0.0,0.644833035190011,2.012554883956909,sum_ce_reuse_c0,23,,,,,,,,,,,
58.0,0.8089604042180256,0.3726551226551226,0.6145998459059278,0.0,0.6145998459059278,2.0439870357513428,sum_ce_reuse_c0,23,,,,,,,,,,,
59.0,0.8105877482583845,0.3534752284752285,0.6098359985318734,0.0,0.6098359985318734,2.1640636920928955,sum_ce_reuse_c0,23,,,,,,,,,,,
60.0,0.8125174391687927,0.3687530062530063,0.6026779525046094,0.0,0.6026779525046094,2.0793709754943848,sum_ce_reuse_c0,23,,,,,,,,,,,
61.0,0.8210490841280182,0.3948773448773449,0.5790823015821985,0.0,0.5790823015821985,2.102753162384033,sum_ce_reuse_c0,23,,,,,,,,,,,
62.0,0.822963852776971,0.397492784992785,0.5671949797981577,0.0,0.5671949797981577,2.1076276302337646,sum_ce_reuse_c0,23,,,,,,,,,,,
63.0,0.8315274238114525,0.3862493987493987,0.5458780001855348,0.0,0.5458780001855348,2.1134252548217773,sum_ce_reuse_c0,23,,,,,,,,,,,
64.0,0.8341514932903608,0.3984487734487734,0.5336875408733979,0.0,0.5336875408733979,2.130629539489746,sum_ce_reuse_c0,23,,,,,,,,,,,
65.0,0.8418361712732736,0.3915043290043289,0.5259710808834398,0.0,0.5259710808834398,2.168585062026977,sum_ce_reuse_c0,23,,,,,,,,,,,
66.0,0.8346708921325013,0.3795995670995671,0.5159020787056875,0.0,0.5159020787056875,2.1886448860168457,sum_ce_reuse_c0,23,,,,,,,,,,,
67.0,0.8389918653366152,0.3795995670995671,0.5074332221547421,0.0,0.5074332221547421,2.221275806427002,sum_ce_reuse_c0,23,,,,,,,,,,,
68.0,0.8345046653853921,0.3984487734487734,0.498996175043349,0.0,0.498996175043349,2.1259396076202397,sum_ce_reuse_c0,23,,,,,,,,,,,
69.0,0.842767959414502,0.3845598845598845,0.4859316790165466,0.0,0.4859316790165466,2.2158243656158447,sum_ce_reuse_c0,23,,,,,,,,,,,
70.0,0.8460045104451708,0.3537097162097162,0.4802877347461122,0.0,0.4802877347461122,2.2997987270355225,sum_ce_reuse_c0,23,,,,,,,,,,,
71.0,0.8460045104451707,0.3818181818181818,0.4723041663892092,0.0,0.4723041663892092,2.321938991546631,sum_ce_reuse_c0,23,,,,,,,,,,,
72.0,0.8518301770935791,0.3825456950456951,0.4677006222192268,0.0,0.4677006222192268,2.4425501823425293,sum_ce_reuse_c0,23,,,,,,,,,,,
73.0,0.8504109873314863,0.3775853775853775,0.4650627073035183,0.0,0.4650627073035183,2.335387945175171,sum_ce_reuse_c0,23,,,,,,,,,,,
74.0,0.8582909433530457,0.3524531024531024,0.4575510090681854,0.0,0.4575510090681854,2.3719494342803955,sum_ce_reuse_c0,23,,,,,,,,,,,
75.0,0.8595837455892442,0.3232864357864358,0.4433219904230712,0.0,0.4433219904230712,2.504355192184448,sum_ce_reuse_c0,23,,,,,,,,,,,
76.0,0.8611536299532462,0.3316197691197691,0.438414941248508,0.0,0.438414941248508,2.4559073448181152,sum_ce_reuse_c0,23,,,,,,,,,,,
77.0,0.8663049496328677,0.3524531024531025,0.4252601585987308,0.0,0.4252601585987308,2.559867143630981,sum_ce_reuse_c0,23,,,,,,,,,,,
78.0,0.8693308952688762,0.3455086580086579,0.4158346845853349,0.0,0.4158346845853349,2.5216481685638428,sum_ce_reuse_c0,23,,,,,,,,,,,
79.0,0.8802502620120068,0.3626683501683501,0.4114480888063854,0.0,0.4114480888063854,2.516524076461792,sum_ce_reuse_c0,23,,,,,,,,,,,
80.0,0.8783290342266926,0.378541366041366,0.4111455721001616,0.0,0.4111455721001616,2.4180681705474854,sum_ce_reuse_c0,23,,,,,,,,,,,
81.0,0.8850539352283233,0.3577080327080327,0.3967143837586943,0.0,0.3967143837586943,2.5407190322875977,sum_ce_reuse_c0,23,,,,,,,,,,,
