condition,epoch,n,train_ba_mean,train_ba_std,val_ba_mean,val_ba_std,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std
sum_ce_reuse_c0,75.0,3,0.8435462439822962,0.028823858298708774,0.32503006253006245,0.0027030656103485848,,,2.962712526321411,0.4882291629670669
sum_ce_reuse_c0,76.0,3,0.8385450196105745,0.02554235070135046,0.32250481000481,0.010171981530516414,,,2.7760872840881348,0.3296302119020456
sum_ce_reuse_c0,77.0,3,0.846752983746781,0.019202968733205168,0.3113957030623697,0.031213049764544826,,,3.0452791849772134,0.6126003714485782
sum_ce_reuse_c0,78.0,3,0.8491548558039891,0.027901895267393638,0.33243746993746986,0.017425059840323803,,,2.959666887919108,0.39252343231976594
sum_ce_reuse_c0,79.0,3,0.8528081291275388,0.035423771156911074,0.3329004329004328,0.027225924503430577,,,2.9542551040649414,0.3994428394482128
sum_ce_reuse_c0,80.0,3,0.8579005122346276,0.02628488296817539,0.34611592111592104,0.02460849349938257,,,2.9067166646321616,0.5135509940479331
sum_ce_reuse_c0,81.0,3,0.8612780112166248,0.027275309343888714,0.3461820586820587,0.030096128811516413,,,2.977996269861857,0.40485928589317843
sum_ce_reuse_c0,82.0,3,0.8645673804391841,0.02465449173270208,0.3435806477473144,0.04036360316493186,,,2.9251495202382407,0.4200617394834614
sum_ce_reuse_c0,83.0,3,0.8658106266602651,0.022241870309997618,0.3570286195286195,0.013839875529623541,,,3.0509794553120932,0.43547406233394736
sum_ce_reuse_c0,84.0,3,0.8604411170689032,0.025294725224973648,0.3690997274330608,0.020884781761625736,,,2.9753077824910483,0.4434306781933913
sum_ce_reuse_c0,85.0,3,0.8491878546583767,0.03209567213423576,0.35159331409331407,0.03124806214306415,,,3.0362466176350913,0.33288985246980035
sum_ce_reuse_c0,86.0,3,0.8473635014020497,0.03183962206752316,0.3585497835497835,0.024315579847252414,,,3.056734085083008,0.3905712389930649
sum_ce_reuse_c0,87.0,3,0.8626245660135275,0.023712650562395656,0.34911415744749075,0.01388881282859973,,,3.0428016980489097,0.4612019349062028
sum_ce_reuse_c0,88.0,3,0.8706745484925097,0.019143799644722164,0.3506353214686548,0.03356483526337237,,,2.976182540257772,0.5286665084769885
sum_ce_reuse_c0,89.0,3,0.8724128690828002,0.021152572785394626,0.3526976110309443,0.034149201534253895,,,2.951080560684204,0.6055270277593842
sum_ce_reuse_c0,90.0,3,0.8733927280836853,0.023183652986372937,0.3703683662016995,0.009155071006493366,,,3.1380828221639,0.5147555452100228
sum_ce_reuse_c0,91.0,3,0.8819336714324811,0.019753953445894173,0.3666406124739458,0.027692753468860506,,,3.116557757059733,0.6267183296846249
sum_ce_reuse_c0,92.0,3,0.879540774958548,0.015426653759180512,0.35628908128908127,0.02691023641699438,,,3.1555890242258706,0.5396378717705717
sum_ce_reuse_c0,93.0,3,0.8860556577397706,0.014041841463255237,0.34899190315856976,0.01940065066515019,,,3.1103338400522866,0.5919321375841855
sum_ce_reuse_c0,94.0,3,0.8831822904389303,0.019998313073165352,0.3543951418951418,0.013989933133421928,,,3.119589646657308,0.5763530998543912
sum_ce_reuse_c0,95.0,3,0.889862055892574,0.02009500681862214,0.3633016674683341,0.017607239210670228,,,3.168240467707316,0.5566898530799437
sum_ce_reuse_c0,96.0,3,0.8921474065790989,0.01947867055797699,0.3530623697290363,0.03288598240069777,,,3.16776450475057,0.5740703499128368
sum_ce_reuse_c0,97.0,3,0.8943179746090366,0.02164816268206577,0.369388327721661,0.03175678879188084,,,3.164886156717936,0.6083713292225488
sum_ce_reuse_c0,98.0,3,0.8935388462128936,0.01932715979131673,0.36874699374699366,0.01768402005257167,,,3.1029500166575112,0.6119881952418611
sum_ce_reuse_c0,99.0,3,0.8945051501544262,0.01934095910281368,0.36144981561648226,0.010629877488023444,,,3.0248002211252847,0.4832942142936125
sum_ce_reuse_c0,100.0,3,0.8974386006942403,0.014050767950524753,0.3729136604136604,0.017152284125106675,,,3.1336302757263184,0.578328910281585
