variant,l1_init,topology,fusion,architecture_case,seed,best_epoch,stopped_epoch,native_train_ba,native_val_ba,native_test_ba,window_test_ba,output_lif_test_ba,parameter_count,trainable_parameter_count,recurrent_param_count,l1_source_available,l1_relative_frobenius_drift,l1_cosine_similarity_to_source,mean_abs_external_input,mean_abs_recurrent_input,recurrent_to_external_abs_ratio,recurrent_weight_norm,l1_pre_valid_fixed250_ba,l1_pre_valid_whole_ba,l1_pre_valid_temporal_gap,l1_comm_valid_fixed250_ba,l1_comm_valid_whole_ba,l1_comm_valid_temporal_gap,l1_comm_window_fixed250_ba,l1_comm_window_whole_ba,l1_comm_window_temporal_gap,rsnn_pre_valid_fixed250_ba,rsnn_pre_valid_whole_ba,rsnn_pre_valid_temporal_gap,rsnn_comm_valid_fixed250_ba,rsnn_comm_valid_whole_ba,rsnn_comm_valid_temporal_gap,rsnn_comm_window_fixed250_ba,rsnn_comm_window_whole_ba,rsnn_comm_window_temporal_gap,readout_pre_valid_fixed250_ba,readout_pre_valid_whole_ba,readout_pre_valid_temporal_gap,readout_comm_valid_fixed250_ba,readout_comm_valid_whole_ba,readout_comm_valid_temporal_gap,readout_comm_window_fixed250_ba,readout_comm_window_whole_ba,readout_comm_window_temporal_gap
postencode_mask,dynamics_only,ff,on,C,37,86,100,0.9925779317169718,0.5867726023976023,0.5258645561954386,0.5217751611133964,0.48869321038438684,54528,54528,0,False,,,0.1279582977294922,0.0,0.0,0.0,0.7389770156314274,0.4957347799259564,0.243242235705471,0.665167655057361,0.5174762329174094,0.14769142213995157,0.6643129542026601,0.5055104209515974,0.15880253325106275,0.6390317199140728,0.5257464349376114,0.1132852849764614,0.7016652669226199,0.6235738322135382,0.07809143470908164,0.7170247440468028,0.5876842520224873,0.12934049202431552,0.6218345788198729,0.5633409890762832,0.05849358974358976,0.6632498628822158,0.5531898452854335,0.1100600175967823,0.6417852164175694,0.532726015814251,0.10905920060331831
postencode_mask,pretrained_frozen,dense,off,B,11,60,90,0.6660989384780119,0.47543983793983796,0.2985414095708213,0.2351260055304173,0.2611039695598519,38144,34304,16384,True,0.0,1.0000000000000002,0.1387123018503189,0.2931850254535675,2.1136194954787526,6.798244953155518,0.7337092645916176,0.4971758021390374,0.23653346245258017,0.6318490333196216,0.4656901309474839,0.1661589023721377,0.6146748880204763,0.4601345753919283,0.154540312628548,0.455569124502948,0.3396107568901687,0.11595836761277933,0.4491098770510535,0.3653193416061064,0.08379053544494708,0.3639571621189268,0.3469191347867819,0.017038027332144934,0.455569124502948,0.3396107568901687,0.11595836761277933,0.4491098770510535,0.3653193416061064,0.08379053544494708,0.3639571621189268,0.3469191347867819,0.017038027332144934
postencode_mask,pretrained_frozen,dense,off,B,23,88,100,0.8092385020139643,0.5030958624708625,0.34968334361716713,0.3175066559257736,0.25423865350335934,38144,34304,16384,True,0.0,1.0000000000000002,0.14733611047267914,0.3042312264442444,2.0648789048945244,6.8694539070129395,0.7502298151195211,0.4814641037067508,0.26876571141277034,0.6677056195438548,0.5982124697198227,0.0694931498240321,0.6656942730472143,0.5918022133095663,0.07389205973764801,0.4412997337629691,0.3699824889163125,0.07131724484665658,0.4215866241601536,0.4168072123954476,0.004779411764705976,0.3991224461812697,0.3964109419991773,0.0027115041820923724,0.4412997337629691,0.3699824889163125,0.07131724484665658,0.4215866241601536,0.4168072123954476,0.004779411764705976,0.3991224461812697,0.3964109419991773,0.0027115041820923724
postencode_mask,pretrained_frozen,dense,off,B,37,53,83,0.6142510144670453,0.49761037573537575,0.3522964372229078,0.2831353695324284,0.2574107877416701,38144,34304,16384,True,0.0,1.0000000000000007,0.134324312210083,0.30148935317993164,2.2444883448083677,6.774593353271484,0.7427147607294667,0.5328498503130855,0.20986491041638122,0.7388476107226106,0.5428451654554596,0.19600244526715105,0.7305142773892773,0.5256710201563143,0.20484325723296304,0.4632674310983135,0.4333060526075232,0.02996137849079028,0.4906668494903788,0.4408805247040542,0.04978632478632461,0.3920745920745921,0.4195632798573976,-0.0274886877828055,0.4632674310983135,0.4333060526075232,0.02996137849079028,0.4906668494903788,0.4408805247040542,0.04978632478632461,0.3920745920745921,0.4195632798573976,-0.0274886877828055
postencode_mask,pretrained_frozen,dense,on,D,11,63,93,0.8105123379137577,0.516125888000888,0.4197229649435532,0.3030063074180721,0.32172959801636275,70912,67072,16384,True,0.0,1.0000000000000002,0.12972378730773926,0.3554355502128601,2.739941205768782,6.981893062591553,0.7337092645916176,0.4971758021390374,0.23653346245258017,0.6318490333196216,0.4656901309474839,0.1661589023721377,0.6146748880204763,0.4601345753919283,0.154540312628548,0.500274092737328,0.439126559714795,0.06114753302253306,0.4974768899401252,0.4365313199872023,0.060945569952922884,0.4395649081310845,0.3953878433657845,0.044177064765300034,0.5014395939028292,0.4015857100415924,0.09985388386123684,0.5057130981763335,0.4313415546871429,0.07437154348919056,0.4498763083321906,0.4366960041592394,0.013180304172951185
postencode_mask,pretrained_frozen,dense,on,D,23,86,100,0.8907761767134187,0.521897546897547,0.33870392271127564,0.2440985077014489,0.2709176036381919,70912,67072,16384,True,0.0,1.0000000000000002,0.13276861608028412,0.3234200179576874,2.4359673807409266,7.151615619659424,0.7502298151195211,0.4814641037067508,0.26876571141277034,0.6677056195438548,0.5982124697198227,0.0694931498240321,0.6656942730472143,0.5918022133095663,0.07389205973764801,0.4166758078522785,0.3949105020796197,0.021765305772658783,0.4032394076511724,0.3580499565793684,0.045189451071804,0.3628422231363408,0.3294583276200923,0.033383895516248485,0.3918894830659536,0.4021503210841445,-0.010260838018190888,0.3983968645733352,0.3711799842314547,0.027216880341880467,0.3695632798573975,0.3410347822112528,0.028528497646144735
postencode_mask,pretrained_frozen,dense,on,D,37,62,92,0.8214252364315445,0.5722364441114441,0.38745615087526847,0.2161517608208785,0.3246139277389277,70912,67072,16384,True,0.0,1.0000000000000002,0.12137538194656372,0.34935426712036133,2.878295923914511,6.946138381958008,0.7427147607294667,0.5328498503130855,0.20986491041638122,0.7388476107226106,0.5428451654554596,0.19600244526715105,0.7305142773892773,0.5256710201563143,0.20484325723296304,0.4651148075780429,0.4318880261894968,0.03322678138854612,0.4834953037158919,0.3869486722427899,0.096546631473102,0.3693034702225878,0.3053608768682298,0.06394259335435798,0.4741988607797431,0.385495366561543,0.08870349421820012,0.4801691976324329,0.4370432263814617,0.04312597125097117,0.4018415204076969,0.4003287970199734,0.001512723387723458
postencode_mask,pretrained_frozen,diagonal,off,B,11,81,100,0.9712305140894414,0.5587863525363526,0.49185906005758956,0.32759966748937336,0.38738316422139957,21888,18048,128,True,0.0,1.0,0.10480067878961563,0.06062440574169159,0.5784734072514297,1.757557988166809,0.7337092645916176,0.4971758021390374,0.23653346245258017,0.6318490333196216,0.4656901309474839,0.1661589023721377,0.6146748880204763,0.4601345753919283,0.154540312628548,0.620885895150601,0.4859675659308012,0.1349183292197998,0.5664065713698067,0.5117968428630194,0.05460972850678725,0.5662054652863476,0.4933110802596097,0.07289438502673795,0.620885895150601,0.4859675659308012,0.1349183292197998,0.5664065713698067,0.5117968428630194,0.05460972850678725,0.5662054652863476,0.4933110802596097,0.07289438502673795
postencode_mask,pretrained_frozen,diagonal,off,B,23,43,73,0.9054180936361081,0.5752528721278721,0.5380459001782532,0.3573178047442753,0.4593552893185245,21888,18048,128,True,0.0,0.9999999999999999,0.10705002397298813,0.04760904610157013,0.4447364356834081,1.4309370517730713,0.7502298151195211,0.4814641037067508,0.26876571141277034,0.6677056195438548,0.5982124697198227,0.0694931498240321,0.6656942730472143,0.5918022133095663,0.07389205973764801,0.63360242698478,0.5441733511586453,0.08942907582613469,0.6269407879701998,0.5628589343662872,0.06408185360391261,0.6116680092783033,0.5696993978243978,0.04196861145390551,0.63360242698478,0.5441733511586453,0.08942907582613469,0.6269407879701998,0.5628589343662872,0.06408185360391261,0.6116680092783033,0.5696993978243978,0.04196861145390551
postencode_mask,pretrained_frozen,diagonal,off,B,37,77,100,0.9823536513377422,0.6118672993672994,0.5095118321221261,0.3949290701128936,0.3805452717217423,21888,18048,128,True,0.0,1.0000000000000007,0.10240210592746735,0.059699300676584244,0.5829889935942332,1.706162691116333,0.7427147607294667,0.5328498503130855,0.20986491041638122,0.7388476107226106,0.5428451654554596,0.19600244526715105,0.7305142773892773,0.5256710201563143,0.20484325723296304,0.6369241053064582,0.5314232540335481,0.10550085127291009,0.6170284576534577,0.5561718714292244,0.06085658622423329,0.5815693701723114,0.5444684400566754,0.03710093011563598,0.6369241053064582,0.5314232540335481,0.10550085127291009,0.6170284576534577,0.5561718714292244,0.06085658622423329,0.5815693701723114,0.5444684400566754,0.03710093011563598
postencode_mask,pretrained_frozen,diagonal,on,D,11,45,75,0.9735039966669922,0.5496822621822622,0.5089659319438731,0.2991007358654417,0.44626296905708673,54656,50816,128,True,0.0,1.0000000000000002,0.10050696134567261,0.016645070165395737,0.16561111730508407,1.0122852325439453,0.7337092645916176,0.4971758021390374,0.23653346245258017,0.6318490333196216,0.4656901309474839,0.1661589023721377,0.6146748880204763,0.4601345753919283,0.154540312628548,0.6394502148178619,0.5635452374422962,0.07590497737556567,0.6145806195438549,0.5607388934594817,0.05384172608437321,0.6285276406599936,0.5665686845833905,0.06195895607660307,0.5836935531788473,0.5668776280908634,0.016815925087983907,0.5712721102426985,0.589117132867133,-0.017845022624434437,0.5345828191416427,0.412131210292975,0.12245160884866774
postencode_mask,pretrained_frozen,diagonal,on,D,23,26,56,0.9023004267312693,0.5310377122877122,0.4997430469856941,0.2502885186708716,0.446765448603684,54656,50816,128,True,0.0,1.0000000000000002,0.09969431906938553,0.014643113128840923,0.14688011579325366,0.8224287629127502,0.7502298151195211,0.4814641037067508,0.26876571141277034,0.6677056195438548,0.5982124697198227,0.0694931498240321,0.6656942730472143,0.5918022133095663,0.07389205973764801,0.6533940936514466,0.5259308297911239,0.1274632638603227,0.6636756421682893,0.5483355900635313,0.11534005210475806,0.6705339595045477,0.5520696215549156,0.11846433794963218,0.5802310434663375,0.5048932480917775,0.07533779537455998,0.5782306949586362,0.5833591857488917,-0.005128490790255458,0.575142116870058,0.5108510158142511,0.06429110105580693
postencode_mask,pretrained_frozen,diagonal,on,D,37,27,57,0.8793902024594046,0.5866841491841492,0.5288101604278076,0.30279391768362357,0.4171217263129028,54656,50816,128,True,0.0,1.0000000000000007,0.09724722802639008,0.014526525512337685,0.14937727076802237,0.7771498560905457,0.7427147607294667,0.5328498503130855,0.20986491041638122,0.7388476107226106,0.5428451654554596,0.19600244526715105,0.7305142773892773,0.5256710201563143,0.20484325723296304,0.6545847330773801,0.5090593434343434,0.14552538964303663,0.6835267265414323,0.568410776315188,0.11511595022624432,0.6707737727958317,0.585424665204077,0.08534910759175474,0.6255123348873349,0.5460238699209287,0.07948846496640627,0.5834081767905298,0.5654695998445999,0.01793857694592993,0.6261363636363636,0.5432102415558299,0.08292612208053374
postencode_mask,pretrained_frozen,ff,off,A,11,88,100,0.8966876118798929,0.545258214008214,0.5131875885552356,0.5371867715617716,0.42425599318981666,21760,17920,0,True,0.0,1.0000000000000002,0.16596302390098572,0.0,0.0,0.0,0.7337092645916176,0.4971758021390374,0.23653346245258017,0.6318490333196216,0.4656901309474839,0.1661589023721377,0.6146748880204763,0.4601345753919283,0.154540312628548,0.5908613853466794,0.4772257358654417,0.11363564948123772,0.6189373943050412,0.5503167992138581,0.06862059509118312,0.6591130478998126,0.5561155960053019,0.1029974518945107,0.5908613853466794,0.4772257358654417,0.11363564948123772,0.6189373943050412,0.5503167992138581,0.06862059509118312,0.6591130478998126,0.5561155960053019,0.1029974518945107
postencode_mask,pretrained_frozen,ff,off,A,23,83,100,0.8986093624753684,0.5967806499056499,0.5661187668540609,0.5440426607706019,0.48472764980117916,21760,17920,0,True,0.0,0.9999999999999999,0.16595283150672913,0.0,0.0,0.0,0.7502298151195211,0.4814641037067508,0.26876571141277034,0.6677056195438548,0.5982124697198227,0.0694931498240321,0.6656942730472143,0.5918022133095663,0.07389205973764801,0.6029243224096166,0.5237139494492434,0.07921037296037314,0.6048065496594908,0.5693775995246584,0.03542895013483238,0.6498543123543122,0.5735596919420449,0.07629462041226731,0.6029243224096166,0.5237139494492434,0.07921037296037314,0.6048065496594908,0.5693775995246584,0.03542895013483238,0.6498543123543122,0.5735596919420449,0.07629462041226731
postencode_mask,pretrained_frozen,ff,off,A,37,65,95,0.8647688616167329,0.5867337523587524,0.5460251554001554,0.5226795671648613,0.4604519459298871,21760,17920,0,True,0.0,1.0000000000000007,0.15128527581691742,0.0,0.0,0.0,0.7427147607294667,0.5328498503130855,0.20986491041638122,0.7388476107226106,0.5428451654554596,0.19600244526715105,0.7305142773892773,0.5256710201563143,0.20484325723296304,0.6361049693770281,0.5094524144156497,0.1266525549613784,0.6681939588189589,0.5447132524338406,0.12348070638511832,0.6605537844508432,0.5579359774212715,0.10261780702957168,0.6361049693770281,0.5094524144156497,0.1266525549613784,0.6681939588189589,0.5447132524338406,0.12348070638511832,0.6605537844508432,0.5579359774212715,0.10261780702957168
postencode_mask,pretrained_frozen,ff,on,C,11,74,100,0.984117657453877,0.5650859557109559,0.5308749257278669,0.5477804058686412,0.46220062617121443,54528,50688,0,True,0.0,1.0000000000000002,0.12227727472782135,0.0,0.0,0.0,0.7337092645916176,0.4971758021390374,0.23653346245258017,0.6318490333196216,0.4656901309474839,0.1661589023721377,0.6146748880204763,0.4601345753919283,0.154540312628548,0.6396890282919695,0.5546462932492344,0.08504273504273507,0.6312095788198729,0.5226819952922895,0.1085275835275834,0.6521246114996114,0.5297458464737878,0.12237876502582368,0.544909930755519,0.5114681886740711,0.0334417420814479,0.5923473993326934,0.5778539067142009,0.014493492618492532,0.6282479775126834,0.5167459378856437,0.11150203962703964
postencode_mask,pretrained_frozen,ff,on,C,23,48,78,0.9664310511426661,0.5501578282828283,0.544311325928973,0.5061545888751772,0.4536913250148544,54528,50688,0,True,0.0,1.0000000000000002,0.11422166973352432,0.0,0.0,0.0,0.7502298151195211,0.4814641037067508,0.26876571141277034,0.6677056195438548,0.5982124697198227,0.0694931498240321,0.6656942730472143,0.5918022133095663,0.07389205973764801,0.6537975912975913,0.5474630353306823,0.106334555966909,0.6571192696192697,0.5629264934411993,0.09419277617807043,0.6783815245212305,0.5669439016865487,0.11143762283468173,0.5868691153617625,0.5409585104438046,0.04591060491795784,0.6251229775126834,0.5764977261300791,0.04862525138260432,0.6272848679098678,0.5671745737922209,0.0601102941176469
postencode_mask,pretrained_frozen,ff,on,C,37,22,52,0.801863772987201,0.6012178793428794,0.5066950614744733,0.4951097513597513,0.42925093697152533,54528,50688,0,True,0.0,1.0000000000000007,0.10148052871227264,0.0,0.0,0.0,0.7427147607294667,0.5328498503130855,0.20986491041638122,0.7388476107226106,0.5428451654554596,0.19600244526715105,0.7305142773892773,0.5256710201563143,0.20484325723296304,0.6348339160839161,0.4787928778737602,0.15604103821015597,0.6686791558115087,0.5847302207596325,0.08394893505187617,0.6705645253439371,0.5502735214132274,0.12029100393070968,0.6304142956716486,0.5116991464417935,0.11871514922985515,0.6521808869235339,0.5343657159833631,0.1178151709401708,0.6512209196032724,0.5668726290049819,0.08434829059829052
postencode_mask,pretrained_trainable,dense,off,B,11,78,100,0.8322924293365138,0.5436154123654124,0.4003199414964121,0.2414995543672014,0.3323790792540793,38144,38144,16384,True,0.38339840280481546,0.9574903558603901,0.17801016569137573,0.3002084791660309,1.6864681744441263,6.87966251373291,0.7346315245212304,0.541014785867727,0.19361673865350337,0.6619863796334385,0.5327967171717172,0.12918966246172137,0.6570844188491248,0.5226864230540701,0.13439799579505474,0.4760693758855523,0.4387186343068696,0.037350741578682733,0.5077778634763929,0.4158255347593582,0.09195232871703468,0.4081502239590475,0.3909716508981215,0.01717857306092596,0.4760693758855523,0.4387186343068696,0.037350741578682733,0.5077778634763929,0.4158255347593582,0.09195232871703468,0.4081502239590475,0.3909716508981215,0.01717857306092596
postencode_mask,pretrained_trainable,dense,off,B,23,49,79,0.75993722770805,0.522957597957598,0.3574780611545318,0.2878312251474016,0.27399389825860415,38144,38144,16384,True,0.27649965231537327,0.9726674449574715,0.1630345582962036,0.30148106813430786,1.849185051837737,6.775501251220703,0.7183764968691441,0.5159962178344532,0.2023802790346909,0.698152195027195,0.5759902474976004,0.12216194752959464,0.698805789798437,0.5760942284839344,0.12271156131450256,0.5069344462726816,0.423232894556424,0.0837015517162576,0.4808673556835321,0.4165199792038028,0.06434737647972932,0.4011680721239545,0.3887874788610082,0.012380593262946327,0.5069344462726816,0.423232894556424,0.0837015517162576,0.4808673556835321,0.4165199792038028,0.06434737647972932,0.4011680721239545,0.3887874788610082,0.012380593262946327
postencode_mask,pretrained_trainable,dense,off,B,37,74,100,0.8053155337797716,0.5398247585747585,0.40310343251519726,0.29321338383838386,0.3179114390511449,38144,38144,16384,True,0.39365087027512286,0.9536559312574706,0.17466682195663452,0.30286189913749695,1.7339406290491168,6.776552677154541,0.7200903263403263,0.5260093868549751,0.1940809394853512,0.7304847113670642,0.5637193484619957,0.1667653629050685,0.7255827505827505,0.5561844405594406,0.16939831002330985,0.5327600095982449,0.4034506547374194,0.12930935486082545,0.5050563611225377,0.4885358105946341,0.016520550527903632,0.4154164667032314,0.3844319895790484,0.030984477124183007,0.5327600095982449,0.4034506547374194,0.12930935486082545,0.5050563611225377,0.4885358105946341,0.016520550527903632,0.4154164667032314,0.3844319895790484,0.030984477124183007
postencode_mask,pretrained_trainable,dense,on,D,11,56,86,0.8866730624899054,0.590032536907537,0.5110392671054436,0.27491715800539335,0.3800456487956488,70912,70912,16384,True,0.30684559274825907,0.9700736743818094,0.15098394453525543,0.3275086581707001,2.1691621528289406,6.930584907531738,0.74578034302299,0.4986872400475342,0.24709310297545584,0.6600711584167467,0.5201773104346633,0.13989384798208337,0.679440188079894,0.5193226095799625,0.16011757849993158,0.5574982003290827,0.5263311851547146,0.03116701517436815,0.5632480060788885,0.510482797431327,0.05276520864756151,0.5554742847022258,0.4889128845011198,0.06656140020110601,0.5725525903834727,0.5245840760546643,0.04796851432880844,0.5837186914392796,0.5020523390008684,0.08166635243841114,0.57463906599936,0.5016784073769368,0.07296065862242318
postencode_mask,pretrained_trainable,dense,on,D,23,57,87,0.8647616602117464,0.597946497946498,0.47426042095159743,0.2849884592531651,0.38772852964029436,70912,70912,16384,True,0.2940942124199447,0.9707430983340187,0.1447804570198059,0.32198432087898254,2.2239487808422598,6.855334281921387,0.7345906748480279,0.5148351444307327,0.21975553041729512,0.676583853238265,0.575561325928973,0.10102252730929195,0.6929328637049225,0.564450214817862,0.1284826488870605,0.5298034073769368,0.5003193701723113,0.029484037204625446,0.511403771881713,0.4923332590612002,0.019070512820512864,0.4826346039581333,0.3974903160564925,0.0851442879016408,0.5294970348279172,0.4792990710270122,0.05019796380090502,0.5081970725353079,0.5038732917409389,0.004323780794369014,0.4814282531194296,0.4708321906851318,0.010596062434297782
postencode_mask,pretrained_trainable,dense,on,D,37,39,69,0.74057508570766,0.601463813963814,0.413809760500937,0.24910202134466838,0.3918939108277344,70912,70912,16384,True,0.2447437244990469,0.9785281662943233,0.13085231184959412,0.3732750713825226,2.852644069533728,6.769364356994629,0.7233755827505828,0.4714954979660862,0.2518800847844966,0.7072705276749395,0.498986756707345,0.20828377096759448,0.6927358997211939,0.4753347959230312,0.2174011037981627,0.5708293340646281,0.4983510158142512,0.07247831825037693,0.5260203848439142,0.4674972290781113,0.058523155765802914,0.4115847387906212,0.4031474244709539,0.008437314319667266,0.5571428367384249,0.47174688057041,0.08539595616801493,0.5693254662004661,0.5287240333196216,0.0406014328808445,0.4921462932492344,0.4503193701723114,0.04182692307692304
postencode_mask,pretrained_trainable,diagonal,off,B,11,80,100,0.9783674128937975,0.5632714507714508,0.5732910267836738,0.3987707961972668,0.38327648658531016,21888,21888,128,True,0.4097030307000679,0.9516284989241309,0.11805137991905212,0.060272131115198135,0.510558463243096,1.7834018468856812,0.7474156154303214,0.491850918689154,0.25556469674116744,0.6793993384066913,0.499810606060606,0.1795887323460853,0.684301299191005,0.4765734265734266,0.2077278726175784,0.6567877588098175,0.5501534005210477,0.10663435828876988,0.6559173465423466,0.578639763014763,0.07727758352758352,0.5996644899218428,0.4822649572649571,0.11739953265688574,0.6567877588098175,0.5501534005210477,0.10663435828876988,0.6559173465423466,0.578639763014763,0.07727758352758352,0.5996644899218428,0.4822649572649571,0.11739953265688574
postencode_mask,pretrained_trainable,diagonal,off,B,23,63,93,0.9605477261959989,0.6005102536352537,0.5696993978243977,0.39403794734677083,0.46920134603958136,21888,21888,128,True,0.35734848466470615,0.9594201654046718,0.11499141901731491,0.05630144104361534,0.48961428187209094,1.648407220840454,0.7329176950500479,0.5067704762557704,0.22614721879427746,0.6789889848713379,0.585940285204991,0.09304869966634688,0.6847456465103524,0.5680041363864893,0.11674151012386313,0.6850054561451621,0.5643122400475341,0.12069321609762795,0.6455305315599433,0.5981072032542621,0.04742332830568119,0.6400661021984552,0.5812208624708625,0.0588452397275927,0.6850054561451621,0.5643122400475341,0.12069321609762795,0.6455305315599433,0.5981072032542621,0.04742332830568119,0.6400661021984552,0.5812208624708625,0.0588452397275927
postencode_mask,pretrained_trainable,diagonal,off,B,37,84,100,0.9859785528349841,0.6114860833610833,0.5188459824489237,0.3646516065633712,0.4185936000274236,21888,21888,128,True,0.4443909271229254,0.941257540035637,0.11346475780010223,0.061115898191928864,0.5386333111431874,1.739701509475708,0.7315065245212304,0.5279918814845286,0.20351464303670186,0.6925306515380044,0.5896743166963755,0.10285633484162893,0.700210390100096,0.5856270567667626,0.11458333333333337,0.6222902097902098,0.5226921362950775,0.09959807349513228,0.6197148235751176,0.5591379004981946,0.060576923076923084,0.6026855089355089,0.5114527629233513,0.09123274601215758,0.6222902097902098,0.5226921362950775,0.09959807349513228,0.6197148235751176,0.5591379004981946,0.060576923076923084,0.6026855089355089,0.5114527629233513,0.09123274601215758
postencode_mask,pretrained_trainable,diagonal,on,D,11,24,54,0.8429146920027087,0.5572566322566322,0.5232978826728828,0.3294397595868184,0.44132201540289767,54656,54656,128,True,0.14495680745960954,0.991427216479353,0.10259303450584412,0.011969322338700294,0.11666798234746116,0.7233969569206238,0.7325073415146944,0.4894947780977192,0.24301256341697525,0.6509085481511953,0.5164141414141414,0.13449440673705382,0.6459377428127427,0.5129827688651218,0.1329549739476209,0.6177354712281182,0.5030704385483796,0.1146650326797386,0.6602819770099181,0.5721255256181726,0.08815645139174544,0.673969759815348,0.529604158096805,0.14436560171854296,0.5745375131404543,0.4915545443118973,0.08298296882855699,0.600493766854061,0.5574903446226975,0.04300342223136344,0.5924372400475341,0.5251591137620549,0.06727812628547913
postencode_mask,pretrained_trainable,diagonal,on,D,23,42,72,0.9792426673835193,0.5691520285270285,0.53135883724119,0.2841887483431601,0.42662056081173727,54656,54656,128,True,0.20296070546198328,0.9842194019514335,0.10322944074869156,0.017272472381591797,0.16732118527737666,1.0081373453140259,0.722972085104438,0.5165068387494858,0.20646524635495223,0.6888261860688333,0.5714355089355089,0.1173906771333244,0.6885198135198136,0.5641029925956397,0.12441682092417394,0.6806531091457563,0.5590549156725627,0.12159819347319356,0.6717855877782348,0.5536454762557703,0.11814011152246451,0.6260842303121715,0.5244423876776818,0.10164184263448972,0.5845215446318387,0.5425752148178619,0.041946329813976835,0.5859512831939302,0.6057193827414414,-0.019768099547511242,0.5473182046711459,0.4870068044700397,0.0603114002011062
postencode_mask,pretrained_trainable,diagonal,on,D,37,33,63,0.9248306959340202,0.5887067793317793,0.5069351604278075,0.2634198318021847,0.4359125759861054,54656,54656,128,True,0.18872608634661606,0.9866605890252895,0.09994912892580032,0.015107089653611183,0.1511477870390076,0.82537841796875,0.7077097330773802,0.5015027252159606,0.20620700786141954,0.7332920551670551,0.5246026440879382,0.20868941107911687,0.7332920551670553,0.508002251016957,0.22528980415009836,0.682594754102107,0.5436634443987385,0.13893130970336853,0.7127342428813016,0.5978979558023675,0.11483628707893412,0.6860248411718999,0.5834607386077973,0.10256410256410253,0.606377405274464,0.5438632650029709,0.06251414027149316,0.6493654017551077,0.5752059623383152,0.07415943941679248,0.5945124320124321,0.494942639060286,0.09956979295214607
postencode_mask,pretrained_trainable,ff,off,A,11,75,100,0.9020901456627847,0.549632659007659,0.5616315873668815,0.5456549373828786,0.4464009438274144,21760,21760,0,True,0.5508145671714137,0.9351305099668223,0.1862761378288269,0.0,0.0,0.0,0.7571224119018236,0.4886627873760227,0.2684596245258009,0.6753209413135884,0.5445658508158507,0.1307550904977377,0.7049165295488825,0.5282464063714064,0.1766701231774761,0.6268182389505919,0.5400066844919786,0.08681155445861322,0.6671745737922209,0.6086809840486311,0.05849358974358976,0.6980946341240459,0.6159069484437131,0.08218768568033286,0.6268182389505919,0.5400066844919786,0.08681155445861322,0.6671745737922209,0.6086809840486311,0.05849358974358976,0.6980946341240459,0.6159069484437131,0.08218768568033286
postencode_mask,pretrained_trainable,ff,off,A,23,81,100,0.935089184213289,0.6027330308580309,0.5567704762557705,0.5642192570501395,0.49233325906120023,21760,21760,0,True,0.5590331851733625,0.9295439303142718,0.18354786932468414,0.0,0.0,0.0,0.7261602164175694,0.5222729272361625,0.20388728918140697,0.7168600598747658,0.5730210761460761,0.14383898372868964,0.7156989864710454,0.5749441530691531,0.1407548334018922,0.6060530360162714,0.5178630193336077,0.08819001668266369,0.6936828694181635,0.6175893550893551,0.0760935143288084,0.6737309463412404,0.6105663535810594,0.06316459276018105,0.6060530360162714,0.5178630193336077,0.08819001668266369,0.6936828694181635,0.6175893550893551,0.0760935143288084,0.6737309463412404,0.6105663535810594,0.06316459276018105
postencode_mask,pretrained_trainable,ff,off,A,37,89,100,0.942454874005835,0.6066992035742036,0.543938679784268,0.5447933806389689,0.4784443701723115,21760,21760,0,True,0.6380806534433064,0.912743358928811,0.18754282593727112,0.0,0.0,0.0,0.7105914918414918,0.5009716794643265,0.20961981237716532,0.7203254262077792,0.5451704545454547,0.17515497166232452,0.7206726484300013,0.5453165706842178,0.17535607774578355,0.6249595788198729,0.5154413193016135,0.10951825951825933,0.7004212086932675,0.6338598084921615,0.06656140020110601,0.6871482071849719,0.6245665078385666,0.06258169934640534,0.6249595788198729,0.5154413193016135,0.10951825951825933,0.7004212086932675,0.6338598084921615,0.06656140020110601,0.6871482071849719,0.6245665078385666,0.06258169934640534
postencode_mask,pretrained_trainable,ff,on,C,11,50,80,0.9652100422288484,0.5768020174270174,0.5252816627816629,0.5199649207002148,0.44570521390374335,54528,54528,0,True,0.2723488225398514,0.9758929838829119,0.12171246111392975,0.0,0.0,0.0,0.7417629347776407,0.5289518488047901,0.2128110859728506,0.7003030874354405,0.5631684491978609,0.13713463823757954,0.6754856254856255,0.5278570489967548,0.14762857648887073,0.6347870675076558,0.5297515597147949,0.10503550779286086,0.632210395813337,0.5352636946386947,0.09694670117464232,0.7051993349787468,0.5630964623611683,0.14210287261757848,0.5884493978243978,0.5686985808309338,0.019750816993463927,0.6141956899309841,0.5838902315005257,0.0303054584304584,0.6350840132090132,0.5958101947072536,0.039273818501759594
postencode_mask,pretrained_trainable,ff,on,C,23,31,61,0.8788637441033967,0.585435051060051,0.533935508935509,0.4932665169797523,0.462277897755839,54528,54528,0,True,0.18490169617002986,0.9874960335493609,0.11362650245428085,0.0,0.0,0.0,0.7459073198043785,0.4856276280908634,0.2602796917135151,0.685633626993921,0.611794986059692,0.0738386409342291,0.6792642202568673,0.6070941313588373,0.07217008889803,0.6648775652452125,0.5722902097902097,0.09258735545500274,0.6821601192924723,0.576031097170803,0.1061290221216693,0.6646764591617533,0.5624300127976599,0.10224644636409341,0.5618926824809177,0.5241991464417936,0.037693536039124176,0.6029243224096166,0.566121909136615,0.0368024132730016,0.6388186160244983,0.5838443827414416,0.05497423328305673
