contrast,variant,l1_init,topology,fusion,delta_native_test_ba_count,delta_native_test_ba_mean,delta_native_test_ba_std,delta_window_test_ba_count,delta_window_test_ba_mean,delta_window_test_ba_std,delta_output_lif_test_ba_count,delta_output_lif_test_ba_mean,delta_output_lif_test_ba_std,delta_l1_pre_valid_fixed250_ba_count,delta_l1_pre_valid_fixed250_ba_mean,delta_l1_pre_valid_fixed250_ba_std,delta_l1_pre_valid_whole_ba_count,delta_l1_pre_valid_whole_ba_mean,delta_l1_pre_valid_whole_ba_std,delta_l1_pre_valid_temporal_gap_count,delta_l1_pre_valid_temporal_gap_mean,delta_l1_pre_valid_temporal_gap_std,delta_l1_comm_valid_fixed250_ba_count,delta_l1_comm_valid_fixed250_ba_mean,delta_l1_comm_valid_fixed250_ba_std,delta_l1_comm_valid_whole_ba_count,delta_l1_comm_valid_whole_ba_mean,delta_l1_comm_valid_whole_ba_std,delta_l1_comm_valid_temporal_gap_count,delta_l1_comm_valid_temporal_gap_mean,delta_l1_comm_valid_temporal_gap_std,delta_rsnn_comm_valid_fixed250_ba_count,delta_rsnn_comm_valid_fixed250_ba_mean,delta_rsnn_comm_valid_fixed250_ba_std,delta_rsnn_comm_valid_whole_ba_count,delta_rsnn_comm_valid_whole_ba_mean,delta_rsnn_comm_valid_whole_ba_std,delta_rsnn_comm_valid_temporal_gap_count,delta_rsnn_comm_valid_temporal_gap_mean,delta_rsnn_comm_valid_temporal_gap_std,delta_readout_comm_valid_fixed250_ba_count,delta_readout_comm_valid_fixed250_ba_mean,delta_readout_comm_valid_fixed250_ba_std,delta_readout_comm_valid_whole_ba_count,delta_readout_comm_valid_whole_ba_mean,delta_readout_comm_valid_whole_ba_std,delta_readout_comm_valid_temporal_gap_count,delta_readout_comm_valid_temporal_gap_mean,delta_readout_comm_valid_temporal_gap_std,delta_readout_pre_valid_fixed250_ba_count,delta_readout_pre_valid_fixed250_ba_mean,delta_readout_pre_valid_fixed250_ba_std,delta_readout_pre_valid_whole_ba_count,delta_readout_pre_valid_whole_ba_mean,delta_readout_pre_valid_whole_ba_std,delta_readout_pre_valid_temporal_gap_count,delta_readout_pre_valid_temporal_gap_mean,delta_readout_pre_valid_temporal_gap_std,delta_recurrent_to_external_abs_ratio_count,delta_recurrent_to_external_abs_ratio_mean,delta_recurrent_to_external_abs_ratio_std
diagonal_minus_ff,postencode_mask,pretrained_trainable,diagonal_vs_ff,off,3,-0.00016811211664158332,0.02159465460424731,3,-0.1657357416548594,0.017068680172078684,3,-0.048702380136203684,0.02220508608733971,3,0.005988571613571618,0.015325388042223862,3,0.004901960784313764,0.02131306906910532,3,0.001086610829257854,0.018648251289783372,3,-0.020529150860033263,0.021898208129957013,3,0.004222608818196989,0.04526058089808077,3,-0.02475175967823025,0.06462786394400793,3,-0.04670531674208145,0.034747183838925395,3,-0.041415093620975986,0.029323734386053013,3,-0.00529022312110546,0.023734706376048423,3,-0.04670531674208145,0.034747183838925395,3,-0.041415093620975986,0.029323734386053013,3,-0.00529022312110546,0.023734706376048423,3,0.03541752365281777,0.04108271747781659,3,0.021282251245486477,0.021843278645275445,3,0.014135272407331293,0.021776062965362546,3,0.5129353520861247,0.02459580265206318
dense_minus_ff,postencode_mask,pretrained_trainable,dense_vs_ff,off,3,-0.1671464360802596,0.029662159401057778,3,-0.2773744705730001,0.026301570387605562,3,-0.1642980521656993,0.0522605693352594,3,-0.006925257476728046,0.01601212959999985,3,0.02370433216021452,0.02933708854746252,3,-0.030629589636942567,0.03892730360583376,3,-0.007294380456145204,0.015352228805411,3,0.0032496438746439185,0.015160959647054825,3,-0.010544024330789123,0.010227430057150943,3,-0.18919235720706307,0.02723906877338794,3,-0.1797496076907842,0.03009500132514451,3,-0.009442749516278845,0.041797422461182794,3,-0.18919235720706307,0.02723906877338794,3,-0.1797496076907842,0.03009500132514451,3,-0.009442749516278845,0.041797422461182794,3,-0.11402234067675243,0.031993691507840226,3,-0.10263627984216228,0.008758446085363044,3,-0.01138606083459015,0.035137434733982294,3,1.7565312851103265,0.08367764846802728
dense_minus_diagonal,postencode_mask,pretrained_trainable,dense_vs_diagonal,off,3,-0.166978323963618,0.04851776956673702,3,-0.11163872891814064,0.04317356615937298,3,-0.1155956720294956,0.07330181820802723,3,-0.012913829090299664,0.0015665344703347701,3,0.018802371375900757,0.02688440924135526,3,-0.03171620046620042,0.027144608888552163,3,0.01323477040388806,0.028155576457368995,3,-0.0009729649435530711,0.03047873988796601,3,0.01420773534744113,0.05859365188849651,3,-0.14248704046498162,0.025477056770118408,3,-0.13833451406980823,0.05940427009363603,3,-0.004152526395173384,0.03457604003325845,3,-0.14248704046498162,0.025477056770118408,3,-0.13833451406980823,0.05940427009363603,3,-0.004152526395173384,0.03457604003325845,3,-0.1494398643295702,0.051900173784192025,3,-0.12391853108764876,0.015365752970683431,3,-0.025521333241921445,0.05048439198004659,3,1.243595933024202,0.10090435515459872
diagonal_minus_ff,postencode_mask,pretrained_frozen,diagonal_vs_ff,off,3,-0.028638239483827693,0.007608168829595232,3,-0.17468748571689754,0.04222536293661476,3,-0.047383954553072184,0.028746489597337582,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.027187361930008924,0.04271921363523233,3,-0.011193334171275363,0.025315092261231544,3,-0.01599402775873356,0.045670816249207324,3,-0.027187361930008924,0.04271921363523233,3,-0.011193334171275363,0.025315092261231544,3,-0.01599402775873356,0.045670816249207324,3,0.020507250102838343,0.01705353852753495,3,0.017057357130886575,0.007241001582719413,3,0.00344989297195177,0.02201208338031547,3,0.535399612176357,0.07854906943337094
dense_minus_ff,postencode_mask,pretrained_frozen,dense_vs_ff,off,3,-0.20827010679951855,0.012624948952241019,3,-0.25604698950287186,0.04037640391007745,3,-0.19889405937200055,0.03385950078576857,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.1768581840273017,0.006721216069026771,3,-0.14713352415558298,0.040854595252997825,3,-0.029724659871718722,0.04443937982465066,3,-0.1768581840273017,0.006721216069026771,3,-0.14713352415558298,0.040854595252997825,3,-0.029724659871718722,0.04443937982465066,3,-0.15658479592303118,0.019273339031943233,3,-0.12249760043877682,0.040942193839561145,3,-0.03408719548425435,0.05445672323166,3,2.1409955817272146,0.09288151215529139
dense_minus_diagonal,postencode_mask,pretrained_frozen,dense_vs_diagonal,off,3,-0.17963186731569084,0.019570690219099046,3,-0.08135950378597433,0.03725607767145488,3,-0.15151010481892835,0.046451237070775836,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.14967082209729277,0.04843572105353356,3,-0.1359401899843076,0.017883689998303757,3,-0.01373063211298516,0.04430157455041453,3,-0.14967082209729277,0.04843572105353356,3,-0.1359401899843076,0.017883689998303757,3,-0.01373063211298516,0.04430157455041453,3,-0.1770920460258695,0.013817066944150068,3,-0.13955495756966338,0.03849025013004603,3,-0.037537088456206125,0.032913762201109455,3,1.6055959695508577,0.06442039472192038
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,ff,on,3,-0.014468021085668137,0.049934456746245935,3,-0.019404642198759852,0.03114881753564454,3,-0.029956760287642586,0.003684283074992552,3,-0.009781401876990245,0.016989305693978145,3,0.018107831710772977,0.028983762712345096,3,-0.027889233587763223,0.03221992927480995,3,0.04282607370842654,0.028730643872025365,3,0.060157333135274306,0.0376087730334427,3,-0.017331259426847767,0.0660301025592983,3,-0.03731946158416736,0.016550372859880636,3,-0.02502118660206894,0.022286059306009576,3,-0.01229827498209842,0.01579846519068313,3,-0.03140178176942876,0.026987047525837613,3,0.007709256973962815,0.060756185830612756,3,-0.03911103874339158,0.03707036732072931,3,-0.002038817663817749,0.051950606908263725,3,0.018206385118149853,0.05615931850752122,3,-0.020245202781967602,0.005752636599836274,3,0.0,0.0
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,ff,on,3,-0.026598707664884147,0.02650601073245847,3,-0.015159751740634109,0.0344063309010462,3,-0.03663872891814063,0.025403029549539935,3,-0.000705870926459129,0.01449029570720277,3,0.018463957066898223,0.019335333610667162,3,-0.01916982799335735,0.02750372618806612,3,0.014001487347075514,0.05379020050207205,3,0.023777033152033167,0.06205782731530669,3,-0.009775545804957653,0.06893625461358335,3,-0.04938225581607928,0.02687790611532308,3,-0.03881780664868898,0.02248789903317205,3,-0.0105644491673903,0.014225725390017768,3,-0.027536774227950644,0.014756634195125436,3,-0.014318143729908398,0.03938683671341332,3,-0.013218630498042247,0.03979037188579582,3,0.0035926763867940212,0.013726960452519876,3,-0.008212260234319035,0.039571871967715534,3,0.011804936621113057,0.041936343682387245,3,0.0,0.0
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,ff,on,3,0.01213068657921601,0.03492256037524397,3,-0.0042448904581257425,0.028879100523068475,3,0.0066819686304980435,0.022286201272954564,3,-0.009075530950531116,0.0199353099483199,3,-0.0003561253561252438,0.03461401270511619,3,-0.008719405594405871,0.014887650001660292,3,0.028824586361351028,0.035459900223682055,3,0.03638029998324114,0.05347716684462927,3,-0.007555713621890114,0.01862889476693709,3,0.012062794231911922,0.012134014569394641,3,0.013796620046620042,0.0016720238752053953,3,-0.0017338258147081194,0.01221578547857928,3,-0.003865007541478116,0.022932025388015947,3,0.022027400703871214,0.04270650231888013,3,-0.02589240824534933,0.05023913051679901,3,-0.00563149405061177,0.042904555010856354,3,0.02641864535246889,0.03851382013259198,3,-0.03205013940308066,0.03664194932618686,3,0.0,0.0
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,diagonal,on,3,0.0156396639852522,0.010476451379056168,3,0.06331061367826071,0.06624038103416179,3,0.018239664747017676,0.027847241910511876,3,-0.01841201418407301,0.013056056444269604,3,-0.004818690296631456,0.0325213682849689,3,-0.013593323887441555,0.0234929992388129,3,0.053239502871855825,0.053835076785450256,3,0.1123575974678916,0.06904587868625946,3,-0.059118094596035786,0.11475896155893059,3,0.02584703558968256,0.03410421695496933,3,0.055044934640522826,0.023098849637398697,3,-0.029197899050840265,0.0517035305506293,3,0.03625746530158299,0.05858925692685113,3,0.07294328084769257,0.005128672351690528,3,-0.03668581554610958,0.061594541704770134,3,0.04060490843579079,0.040217000494669884,3,0.0564270152505447,0.03224708966217437,3,-0.015822106814753916,0.01613470595314295,3,-0.02600078820170831,0.048107696508295196
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,diagonal,on,3,0.007615416990417012,0.018581196953868485,3,0.0550222245075186,0.04609486008188408,3,0.020337995337995407,0.030625958661886735,3,0.002742879397291268,0.013702630270593055,3,-0.0034902189313954133,0.03976248757398819,3,0.0062330983286866815,0.05341705030539278,3,0.04169799427152362,0.0677850788239274,3,0.11045608802961748,0.08074012464927338,3,-0.06875809375809387,0.12248895487889196,3,-0.001825904215610093,0.04863582938871803,3,0.03965036869448633,0.021997071437973328,3,-0.04147627291009642,0.07061862509364894,3,0.001957642031171547,0.02915900844939704,3,0.07278669043374934,0.023987387449187547,3,-0.0708290484025778,0.03929352458842724,3,0.04860506459771167,0.04342036556004917,3,0.06969425590749119,0.0263068345795866,3,-0.021089191309779525,0.06048571235217401,3,-0.017090271800870083,0.02955234030091583
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,diagonal,on,3,0.00802424699483519,0.02729755493332611,3,0.008288389170742113,0.04131530216555403,3,-0.0020983305909777297,0.019622902241982047,3,-0.02115489358136428,0.017708639957162257,3,-0.001328471365236043,0.033647727656921166,3,-0.019826422216128237,0.03713115870231015,3,0.011541508600332206,0.014842310655138163,3,0.0019015094382741256,0.04249631300524316,3,0.00963999916205808,0.03986843209952705,3,0.027672939805292656,0.01884263132339593,3,0.015394565946036498,0.012577083433777586,3,0.012278373859256156,0.01914606386775187,3,0.03429982327041144,0.02944855339142235,3,0.00015659041394322504,0.02823964710420264,3,0.03414323285646822,0.04231049345746989,3,-0.008000156161920883,0.011755413750268087,3,-0.013267240656946492,0.05731538517702892,3,0.005267084495025609,0.053375878499869404,3,-0.008910516400838226,0.03590411258763985
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,dense,on,3,-0.004691713515242908,0.03307247364432826,3,0.052133895516248474,0.08251947933497789,3,0.02629681048798695,0.016345586219717146,3,-0.0012415348812407911,0.03530866657359437,3,0.0199020750491339,0.03024621639347164,3,-0.02114360993037469,0.00596308277061766,3,0.012678205509087936,0.02376438444623098,3,0.038939403461462296,0.022866178629812217,3,-0.02626119795237436,0.0411541170273508,3,0.016969087557322866,0.029389836951883658,3,0.04112486097780221,0.02884991598379724,3,-0.024155773420479348,0.04531896099912346,3,0.008532677834148386,0.026770008106032684,3,0.019578753218459182,0.024990489406067313,3,-0.011046075384310794,0.02803563951466937,3,0.02301998110821642,0.040822543727551085,3,0.027973979996038845,0.021021945120532126,3,-0.0049539988878224235,0.035777209898059714,3,-0.099363083276453,0.49606682477455033
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,dense,on,3,-0.0891005168578698,0.043100233310414404,3,0.03688354129530602,0.10176346337489701,3,-0.05450550946874477,0.01723234956703553,3,0.006394211725094134,0.019173656692080054,3,0.028726032953974096,0.03857149649626967,3,-0.022331821228879962,0.04467822059065431,3,0.01083711359446656,0.05408596518195738,3,0.04294686114539057,0.051299409190771625,3,-0.032109747550924016,0.04549799774777596,3,-0.0551844329417859,0.0626715079559597,3,-0.05513625127595708,0.04896111338640696,3,-4.8181665828817e-05,0.057966231195346635,3,-0.08378801209683562,0.04144011052199341,3,-0.07878287970199734,0.03824233302093857,3,-0.005005132394838278,0.015477147610345314,3,-0.07420152695887988,0.0667987693668133,3,-0.06749222999223002,0.014477607470591352,3,-0.006709296966649865,0.05849333003652183,3,0.17012008579664414,0.22043666379698026
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,dense,on,3,0.08440880334262689,0.05492816104148843,3,0.015250354220942453,0.03774247083606521,3,0.08080231995673172,0.031504806024009256,3,-0.0076357466063349255,0.017166589194104225,3,-0.008823957904840196,0.048201040736448146,3,0.0011882112985052706,0.04623063480039534,3,0.0018410919146213771,0.030514379348231924,3,-0.004007457683928277,0.05175571422632054,3,0.005848549598549653,0.02942931438600643,3,0.07215352049910877,0.03328182966150381,3,0.09626111225375929,0.03309298379457853,3,-0.02410759175465053,0.015022882724329136,3,0.09232068993098401,0.016131787033264924,3,0.09836163292045652,0.031526708871724735,3,-0.006040942989472516,0.015398093418893914,3,0.0972215080670963,0.03547206524640535,3,0.09546620998826887,0.02427405590215376,3,0.0017552980788274424,0.05634294491253621,3,-0.26948316907309716,0.27706957282425265
diagonal_minus_ff,postencode_mask,dynamics_only,diagonal_vs_ff,on,3,-0.049001515913280634,0.040992656619841576,3,-0.302469167542697,0.03446837706670213,3,-0.06864097231744291,0.008882136969423162,3,-0.003448750323750397,0.0049039720258748755,3,0.021954175998293635,0.033712244611834336,3,-0.025402926322044033,0.031248777131570843,3,-0.0276965069244481,0.014215822839302896,3,-0.08667905487758432,0.04736405389892625,3,0.05898254795313621,0.06140899890503214,3,-0.04596469026616079,0.05434397399744669,3,-0.07608599189481545,0.029716305361224753,3,0.030121301628654656,0.027180076547916217,3,-0.07507451018480427,0.03428186795391095,3,-0.07069531095266395,0.026688568796179386,3,-0.0043791992321403255,0.05317963512870902,3,-0.0359311916297211,0.07368118793010832,3,-0.06001688262717677,0.040403944170967154,3,0.024085690997455667,0.03328479109315899,3,0.17104643975632347,0.0305900047260262
dense_minus_ff,postencode_mask,dynamics_only,dense_vs_ff,on,3,-0.08283094900741965,0.03622287637482431,3,-0.31397268309033016,0.0740641344922547,3,-0.12476047237076644,0.024287226616074617,3,-0.007100082651553263,0.030789398965613574,3,-0.010262075887075875,0.022528023248066697,3,0.0031619932355226124,0.02523350250890337,3,0.0031643737526089546,0.0062645690093506776,3,-0.019169827993357407,0.018173057751278088,3,0.02233420174596636,0.023861955978368574,3,-0.1851299571887807,0.052058922482946246,3,-0.1466178089339855,0.03984699393083803,3,-0.03851214825479519,0.01230966327207124,3,-0.10553946326005144,0.040472941590456384,3,-0.085252791870439,0.04610807450688871,3,-0.02028667138961245,0.027400184298533855,3,-0.053760931334460804,0.08396358435066341,3,-0.06568484619955212,0.06060433001763369,3,0.011923914865091312,0.024183989542339242,3,2.514614751011429,0.2681586462570782
dense_minus_diagonal,postencode_mask,dynamics_only,dense_vs_diagonal,on,3,-0.033829433094139015,0.011883709074510923,3,-0.011503515547633217,0.04512287196768067,3,-0.056119500053323536,0.032519114262637414,3,-0.003651332327802866,0.02743048950256926,3,-0.03221625188536951,0.022310060090363085,3,0.028564919557566643,0.04736987022812844,3,0.030860880677057057,0.016683547038928458,3,0.0675092268842269,0.06250218393155135,3,-0.036648346207169856,0.07918441441965983,3,-0.1391652669226199,0.034121418978724234,3,-0.07053181703917005,0.015189567867001187,3,-0.06863344988344984,0.02393481771584984,3,-0.030464953075247176,0.03553301949891117,3,-0.014557480917775053,0.026083591071309448,3,-0.015907472157472125,0.025803412039619975,3,-0.017829739704739705,0.027086587198065202,3,-0.005667963572375349,0.028013363448642026,3,-0.012161776132364355,0.009659327944096198,3,2.3435683112551056,0.25228807874717535
diagonal_minus_ff,postencode_mask,pretrained_trainable,diagonal_vs_ff,on,3,-0.018893830842360293,0.028777134803451968,3,-0.2197539116656764,0.035781981642754736,3,-0.02044454728278265,0.01565432762139193,3,-0.012079362630833165,0.009755467841851414,3,-0.000972346009110799,0.035634215407055206,3,-0.011107016621722365,0.04202542783550299,3,-0.01728307776101882,0.028158392009737132,3,-0.03447879054496702,0.01604553731106403,3,0.017195712783948196,0.02377641492769993,3,0.017201806907689132,0.024059465070770853,3,0.003980129347776325,0.030156398254423847,3,0.013221677559912806,0.022641507185624615,3,-0.007415263113792518,0.013818815646150886,3,-0.005461287078934192,0.039054443005927704,3,-0.0019539760348583255,0.04896332525869149,3,0.006712534469887436,0.01871980605667654,3,-0.021796252494781915,0.0495352765333273,3,0.028508786964669353,0.03085150841894917,3,0.14504565155461516,0.025872065724777585
dense_minus_ff,postencode_mask,pretrained_trainable,dense_vs_ff,on,3,-0.07305464143699442,0.06651897690044431,3,-0.24243414537532185,0.03292716776031235,3,-0.06850690159513691,0.005235818114239849,3,0.0014397843441961895,0.011682865933373796,3,-0.008467832548714952,0.03276171879890603,3,0.009907616892911142,0.043683306791038067,3,-0.02698349444672965,0.01611041995807332,3,-0.04038775766716942,0.0036358520976585984,3,0.013404263220439768,0.012510409762663762,3,-0.13084140804729047,0.05433523744240338,3,-0.08047176135411434,0.05414994846098009,3,-0.05036964669317612,0.034019546637980756,3,-0.0656050036564743,0.032543441060811,3,-0.07338329562594263,0.010065885546397122,3,0.007778291969468332,0.04201858694613724,3,-0.028702132562426635,0.011415854922680388,3,-0.05591725132166312,0.019766535504557144,3,0.02721511875923649,0.014235904249119516,3,2.4152516677349762,0.379782146125549
dense_minus_diagonal,postencode_mask,pretrained_trainable,dense_vs_diagonal,on,3,-0.05416081059463412,0.04051334778283547,3,-0.022680233709645458,0.028593481019905102,3,-0.04806235431235426,0.011727241137889222,3,0.013519146975029353,0.0020348265104321384,3,-0.007495486539604153,0.02023836271074803,3,0.021014633514633507,0.021845685431044835,3,-0.00970041668571083,0.017729266502121237,3,-0.005908967122202402,0.01706765677944693,3,-0.0037914495635084275,0.011271858075372735,3,-0.1480432149549796,0.046095567495674006,3,-0.08445189070189067,0.03979320241243069,3,-0.06359132425308893,0.03245708433800671,3,-0.05818974054268178,0.035884355927300216,3,-0.06792200854700843,0.02971843459477482,3,0.009732268004326658,0.03819181556135505,3,-0.03541466703231407,0.029095389784413877,3,-0.03412099882688121,0.05832180364571882,3,-0.001293668205432863,0.03010530064468932,3,2.2702060161803606,0.37351404480134776
diagonal_minus_ff,postencode_mask,pretrained_frozen,diagonal_vs_ff,on,3,-0.014787391257979473,0.033907316892221526,3,-0.23228719129454425,0.03480220049590432,3,-0.011664248061306873,0.00452384687210182,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0015916613343083992,0.016315000869992186,3,0.0023821834483598683,0.030907295518330862,3,-0.0007905221140514692,0.04694282875295998,3,-0.045580093925682075,0.02387576957473482,3,0.016409523210993798,0.012914606588850467,3,-0.06198961713667587,0.034514058695977484,3,0.009081196581196549,0.02573769795704415,3,0.017889633514633463,0.047900828829254755,3,-0.008808436933436914,0.03498817231253009,3,0.1539561679554534,0.010170414396613625
dense_minus_ff,postencode_mask,pretrained_frozen,dense_vs_ff,on,3,-0.14533275820040528,0.0523557476624828,3,-0.26192939005439003,0.017092298194098663,3,-0.1426272529213706,0.03911295725336971,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.1909321343144873,0.06027949785483696,3,-0.1629362535612536,0.0665928185768125,3,-0.02799588075323371,0.03516225124308127,3,-0.16179070112893643,0.07060297714274084,3,-0.14971752784252793,0.054068923548229314,3,-0.012073173286408482,0.06776758567815959,3,-0.13155513468013472,0.07870746124935415,3,-0.1249648159574631,0.014502601800008891,3,-0.0065903187226716104,0.06456084769907847,3,2.6847348368080737,0.22627293785799008
dense_minus_diagonal,postencode_mask,pretrained_frozen,dense_vs_diagonal,on,3,-0.13054536694242583,0.03709841123466938,3,-0.029642198759845795,0.04962082843337161,3,-0.1309630048600637,0.04204040885176012,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.1925237956487957,0.07196058011547218,3,-0.16531843700961346,0.03587535356493434,3,-0.027205358639182237,0.039344608308443274,3,-0.11621060720325434,0.05823127060319818,3,-0.16612705105352174,0.04249640427308217,3,0.04991644385026739,0.03680739620898981,3,-0.14063633126133127,0.053843716556346885,3,-0.14285444947209655,0.034819149985170925,3,0.002218118210765304,0.08453574763038312,3,2.5307786688526197,0.223126549571828
fusion_on_minus_off,postencode_mask,dynamics_only,ff,on_vs_off,3,-0.005909681277328271,0.019623605938735956,3,0.001581615552203856,0.021383817669840408,3,0.023162812133400396,0.017590372447602146,3,0.005003656474244722,0.017905313528535628,3,-0.012399780230662646,0.024860051276831205,3,0.017403436704907366,0.042553578434959785,3,-0.021632520529579386,0.003298549790154793,3,-0.04494387692917101,0.03259100817063097,3,0.023311356399591626,0.030088268920070917,3,0.034424467145055315,0.020678188530437833,3,0.004480275987628901,0.04823394799210994,3,0.029944191157426414,0.045206841386155536,3,-0.01653992793698685,0.01794132338230235,3,-0.013893173819644425,0.003882266217589568,3,-0.002646754117342424,0.015638849520850952,3,-0.050407354083824685,0.014194698827588413,3,-0.0024542178953943505,0.01218078559619666,3,-0.047953136188430334,0.0032501781027489125,3,0.0,0.0
fusion_on_minus_off,postencode_mask,dynamics_only,diagonal,on_vs_off,3,-0.0010452374422962873,0.02005057338916622,3,-0.13258542247512836,0.05463802215918172,3,-0.004346395706689858,0.02005919084746971,3,0.0075870412267471,0.004385599906393569,3,0.0010696139372609788,0.015017755358846379,3,0.006517427289486122,0.014783006183584229,3,-0.017366062586650816,0.03273338134986454,3,-0.08287532184591012,0.05050418851333268,3,0.06550925925925931,0.06960405792458696,3,0.04219228483934371,0.02478219338984327,3,-0.007233962932492344,0.042035206504556846,3,0.04942624777183605,0.02002889295712659,3,-0.03788193016134193,0.020675067530335395,3,-0.020216731797614167,0.03003980049888967,3,-0.017665198363727763,0.043304532373833735,3,-0.060592158386276074,0.04222771976753181,3,-0.04445106228194464,0.04485059901051458,3,-0.016141096104331436,0.009031543024022407,3,-0.3824524813194814,0.061559498992743086
fusion_on_minus_off,postencode_mask,dynamics_only,dense,on_vs_off,3,0.08764768728004023,0.02307919628319425,3,-0.050683494065847025,0.03155068186835953,3,0.08073342779225133,0.03388996256578915,3,0.013525955253896474,0.011312658414807433,3,0.0014924889924890123,0.014881207069009418,3,0.012033466261407463,0.019410874278668788,3,-0.008754208754208884,0.01446134172145317,3,-0.005763469917881681,0.048735854085976055,3,-0.002990738836327204,0.035844337591588074,3,-0.0012572462940109903,0.06802780808035877,3,0.007695021481786117,0.015745859577359776,3,-0.008952267775797107,0.07745865842959329,3,0.027368852552676088,0.05687086057946888,3,0.05068658873805929,0.012474731437057,3,-0.023317736185383204,0.05166118525358246,3,0.026746347334582605,0.07186654300007152,3,0.0501838235294117,0.011032650759464701,3,-0.023437476194829093,0.07256047169324202,3,0.5742050020553827,0.30873637981298213
fusion_on_minus_off,postencode_mask,pretrained_trainable,ff,on_vs_off,3,-0.01468912351265291,0.026683151551644278,3,-0.039452500114264856,0.027352322333044944,3,-0.017329926337279294,0.01506505229814043,3,0.0018510424760423971,0.01756332753096734,3,-0.0004953379953379078,0.038675993494967344,3,0.002346380471380305,0.056124757997057316,3,0.004123198424668906,0.030778824245788743,3,0.01771042818836936,0.02152343933050145,3,-0.013587229763700451,0.0495451657533801,3,-0.022694088319088257,0.011759276169807147,3,-0.04946719266572208,0.021136192432740078,3,0.026773104346633825,0.013607745481974257,3,-0.06774080358639183,0.020197641089196926,3,-0.03511019889696365,0.014326645482581274,3,-0.03263060468942817,0.00587441092919879,3,-0.037510664716547105,0.007117684610379155,3,0.023356919496625328,0.015078588070775244,3,-0.06086758421317243,0.009037981116137796,3,0.0,0.0
fusion_on_minus_off,postencode_mask,pretrained_trainable,diagonal,on_vs_off,3,-0.03341484223837162,0.019513145308866168,3,-0.09347067012508187,0.021344939208371917,3,0.010927906516141747,0.05061667804248895,3,-0.016216891768362385,0.00701770387930928,3,-0.00636964478876247,0.018443243054181387,3,-0.009847246979599914,0.011429787819734725,3,0.007369271523683348,0.03469199615346276,3,-0.020990971174794648,0.041222117148081425,3,0.028360242698477995,0.07554389451595808,3,0.041213035330682324,0.04618142213433645,3,-0.004071969696969768,0.04166461047514411,3,0.04528500502765209,0.03091194538826962,3,-0.02845074995810289,0.050360109651365184,3,0.0008436076450781446,0.019510135373557915,3,-0.029294357603181036,0.040616577265223504,3,-0.06621565389947744,0.044507293049781155,3,-0.019721584243643064,0.039923165270209615,3,-0.04649406965583438,0.028727886161528996,3,-0.3678897005315096,0.039617465666064965
fusion_on_minus_off,postencode_mask,pretrained_trainable,dense,on_vs_off,3,0.07940267113061228,0.05956996530970852,3,-0.004512174916586675,0.038791433876998405,3,0.07846122423328307,0.033260962350836414,3,0.010216084296966632,0.006514733152978908,3,-0.03266750270426738,0.027957432907900596,3,0.042883587001234014,0.022196351014720613,3,-0.015565915565915541,0.011850455310009124,3,-0.025926973353443978,0.03415492639115858,3,0.010361057787528438,0.03133032339062096,3,0.03565686084068435,0.017813822584223395,3,0.0498106536709478,0.062076440918162376,3,-0.014153792830263448,0.04872809279296357,3,0.05584654996419695,0.025376457728514355,3,0.07125611316787794,0.02691147743368265,3,-0.015409563203680995,0.04228568509268516,3,0.04780954339777869,0.042162459734936104,3,0.07007594801712448,0.014979139196057131,3,-0.022266404619345797,0.02895026564741274,3,0.6587203826246494,0.4019957024912998
