variant,l1_init,topology,fusion,native_train_ba_count,native_train_ba_mean,native_train_ba_std,native_val_ba_count,native_val_ba_mean,native_val_ba_std,native_test_ba_count,native_test_ba_mean,native_test_ba_std,window_test_ba_count,window_test_ba_mean,window_test_ba_std,output_lif_test_ba_count,output_lif_test_ba_mean,output_lif_test_ba_std,l1_source_available_count,l1_source_available_mean,l1_source_available_std,l1_relative_frobenius_drift_count,l1_relative_frobenius_drift_mean,l1_relative_frobenius_drift_std,l1_cosine_similarity_to_source_count,l1_cosine_similarity_to_source_mean,l1_cosine_similarity_to_source_std,mean_abs_external_input_count,mean_abs_external_input_mean,mean_abs_external_input_std,mean_abs_recurrent_input_count,mean_abs_recurrent_input_mean,mean_abs_recurrent_input_std,recurrent_to_external_abs_ratio_count,recurrent_to_external_abs_ratio_mean,recurrent_to_external_abs_ratio_std,recurrent_weight_norm_count,recurrent_weight_norm_mean,recurrent_weight_norm_std,l1_pre_valid_fixed250_ba_count,l1_pre_valid_fixed250_ba_mean,l1_pre_valid_fixed250_ba_std,l1_pre_valid_whole_ba_count,l1_pre_valid_whole_ba_mean,l1_pre_valid_whole_ba_std,l1_pre_valid_temporal_gap_count,l1_pre_valid_temporal_gap_mean,l1_pre_valid_temporal_gap_std,l1_comm_valid_fixed250_ba_count,l1_comm_valid_fixed250_ba_mean,l1_comm_valid_fixed250_ba_std,l1_comm_valid_whole_ba_count,l1_comm_valid_whole_ba_mean,l1_comm_valid_whole_ba_std,l1_comm_valid_temporal_gap_count,l1_comm_valid_temporal_gap_mean,l1_comm_valid_temporal_gap_std,l1_comm_window_fixed250_ba_count,l1_comm_window_fixed250_ba_mean,l1_comm_window_fixed250_ba_std,l1_comm_window_whole_ba_count,l1_comm_window_whole_ba_mean,l1_comm_window_whole_ba_std,l1_comm_window_temporal_gap_count,l1_comm_window_temporal_gap_mean,l1_comm_window_temporal_gap_std,rsnn_pre_valid_fixed250_ba_count,rsnn_pre_valid_fixed250_ba_mean,rsnn_pre_valid_fixed250_ba_std,rsnn_pre_valid_whole_ba_count,rsnn_pre_valid_whole_ba_mean,rsnn_pre_valid_whole_ba_std,rsnn_pre_valid_temporal_gap_count,rsnn_pre_valid_temporal_gap_mean,rsnn_pre_valid_temporal_gap_std,rsnn_comm_valid_fixed250_ba_count,rsnn_comm_valid_fixed250_ba_mean,rsnn_comm_valid_fixed250_ba_std,rsnn_comm_valid_whole_ba_count,rsnn_comm_valid_whole_ba_mean,rsnn_comm_valid_whole_ba_std,rsnn_comm_valid_temporal_gap_count,rsnn_comm_valid_temporal_gap_mean,rsnn_comm_valid_temporal_gap_std,rsnn_comm_window_fixed250_ba_count,rsnn_comm_window_fixed250_ba_mean,rsnn_comm_window_fixed250_ba_std,rsnn_comm_window_whole_ba_count,rsnn_comm_window_whole_ba_mean,rsnn_comm_window_whole_ba_std,rsnn_comm_window_temporal_gap_count,rsnn_comm_window_temporal_gap_mean,rsnn_comm_window_temporal_gap_std,readout_pre_valid_fixed250_ba_count,readout_pre_valid_fixed250_ba_mean,readout_pre_valid_fixed250_ba_std,readout_pre_valid_whole_ba_count,readout_pre_valid_whole_ba_mean,readout_pre_valid_whole_ba_std,readout_pre_valid_temporal_gap_count,readout_pre_valid_temporal_gap_mean,readout_pre_valid_temporal_gap_std,readout_comm_valid_fixed250_ba_count,readout_comm_valid_fixed250_ba_mean,readout_comm_valid_fixed250_ba_std,readout_comm_valid_whole_ba_count,readout_comm_valid_whole_ba_mean,readout_comm_valid_whole_ba_std,readout_comm_valid_temporal_gap_count,readout_comm_valid_temporal_gap_mean,readout_comm_valid_temporal_gap_std,readout_comm_window_fixed250_ba_count,readout_comm_window_fixed250_ba_mean,readout_comm_window_fixed250_ba_std,readout_comm_window_whole_ba_count,readout_comm_window_whole_ba_mean,readout_comm_window_whole_ba_std,readout_comm_window_temporal_gap_count,readout_comm_window_temporal_gap_mean,readout_comm_window_temporal_gap_std
original,pretrained_frozen,ff,off,3,0.9157836516372077,0.01129162816228895,3,0.5446020414770415,0.033478859813159845,3,0.4899546939988117,0.03719232785314934,3,0.4540168369212487,0.0043209479341178286,3,0.40267717712570655,0.015890570149725447,3,1.0,0.0,3,0.0,0.0,3,1.0,3.8459253727671276e-16,3,0.20099391043186188,0.0025748253984573316,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.6793955295793531,0.021329178726454234,3,0.5162357930740283,0.016769347911184434,3,0.16315973650532475,0.028659487268004987,3,0.638188207489678,0.028817801455853057,3,0.4766412713103889,0.016232047248011753,3,0.16154693617928914,0.01462858066869837,3,0.6397252121516828,0.025577252569375868,3,0.47092022220698687,0.017374675946193855,3,0.16880498994469587,0.009001101332829473,3,0.5897523500464676,0.03515524750654413,3,0.40552146655087834,0.02547332468567272,3,0.18423088349558933,0.05798232602046619,3,0.6213827090665326,0.016540094105086917,3,0.5263180447003976,0.029072259011493736,3,0.09506466436613502,0.015584408347282802,3,0.633576860231272,0.06400599733822093,3,0.5076363179304355,0.020280836836638297,3,0.1259405423008365,0.044241035234448764,3,0.5897523500464676,0.03515524750654413,3,0.40552146655087834,0.02547332468567272,3,0.18423088349558933,0.05798232602046619,3,0.6213827090665326,0.016540094105086917,3,0.5263180447003976,0.029072259011493736,3,0.09506466436613502,0.015584408347282802,3,0.633576860231272,0.06400599733822093,3,0.5076363179304355,0.020280836836638297,3,0.1259405423008365,0.044241035234448764
original,pretrained_frozen,ff,on,3,0.976429844186209,0.010660014431261257,3,0.580763912013912,0.021020548255185754,3,0.5092993471669942,0.019916984277385304,3,0.4418499188719777,0.012275142795716275,3,0.4261691195514725,0.02682183318518184,3,1.0,0.0,3,0.0,0.0,3,1.0000000000000002,5.768888059150692e-16,3,0.14885254700978598,0.008854069879578921,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.6793955295793531,0.021329178726454234,3,0.5190135708518061,0.013879907284409618,3,0.16038195872754693,0.023850087522631163,3,0.638188207489678,0.028817801455853057,3,0.4766412713103889,0.016232047248011753,3,0.16154693617928914,0.01462858066869837,3,0.6397252121516828,0.025577252569375868,3,0.47092022220698687,0.017374675946193855,3,0.16880498994469587,0.009001101332829473,3,0.611804079634962,0.04813832035481235,3,0.4499078739887563,0.02888937589783897,3,0.1618962056462057,0.019568472971061925,3,0.6271979314258727,0.019973695796686414,3,0.49256488337370685,0.03846903196250282,3,0.13463304805216572,0.018913043513730236,3,0.6426945263342322,0.036045893503883375,3,0.5024113209774975,0.011340166549179858,3,0.14028320535673475,0.04520287752394912,3,0.5499701007053949,0.016410902784154965,3,0.4654316067919009,0.048899147502320724,3,0.08453849391349398,0.0421786060611399,3,0.5684780497280498,0.05821779370461162,3,0.5152219308469308,0.05276823204240438,3,0.05325611888111894,0.06573481764963995,3,0.5996082144979203,0.05420389323909428,3,0.5238011715952892,0.045223424665358655,3,0.07580704290263124,0.02874823637516752
original,pretrained_trainable,dense,off,3,0.8530380922883132,0.011429600663460519,3,0.5008871915121915,0.026413223436979272,3,0.4023271458933224,0.04694738023361901,3,0.25854515174368115,0.04944493961327085,3,0.31882884272590156,0.036719740406631014,3,1.0,0.0,3,0.4347699748223208,0.03193685789767039,3,0.9438121426470664,0.008459766784328951,3,0.22800296545028687,0.0008123226996267984,3,0.3335002561410268,0.0070065732637993195,3,1.4626518290704107,0.02641340278215668,3,6.861662069956462,0.021815836130304387,3,0.7089164171884761,0.013032443574878583,3,0.508200357648887,0.01205007385310769,3,0.20071605953958896,0.022966118760249385,3,0.6591475177872237,0.008589178972267231,3,0.5181639166933284,0.02921311137661035,3,0.1409836010938952,0.029914253687685806,3,0.6501731588128646,0.02160294518014632,3,0.5009662042750277,0.025062800394191148,3,0.14920695453783692,0.03920712761946554,3,0.4663207775340128,0.0673405214252506,3,0.4093202004966711,0.06092392708893909,3,0.05700057703734176,0.008057974351701684,3,0.4858600141688377,0.05533123750989272,3,0.4317704286454287,0.027431796331104458,3,0.05408958552340898,0.03150815311139402,3,0.3950778048204519,0.03182572404010886,3,0.37001943454149333,0.03877452786959016,3,0.025058370278958537,0.02965646308654083,3,0.4663207775340128,0.0673405214252506,3,0.4093202004966711,0.06092392708893909,3,0.05700057703734176,0.008057974351701684,3,0.4858600141688377,0.05533123750989272,3,0.4317704286454287,0.027431796331104458,3,0.05408958552340898,0.03150815311139402,3,0.3950778048204519,0.03182572404010886,3,0.37001943454149333,0.03877452786959016,3,0.025058370278958537,0.02965646308654083
original,pretrained_trainable,dense,on,3,0.7970648285608011,0.10269677259097477,3,0.5346792096792097,0.03382808248660384,3,0.4355699719670308,0.053468675568122535,3,0.19661181003092765,0.031874788773696136,3,0.3411099113304996,0.05560084719064376,3,1.0,0.0,3,0.29246216773990424,0.047628619437977006,3,0.9696888545244317,0.00739747890366153,3,0.17338972290356955,0.010425278424028541,3,0.41089507937431335,0.023476413864090478,3,2.3806096434045365,0.27914187926636636,3,6.906925360361735,0.07602495776826343,3,0.6876945834666423,0.01044753147498862,3,0.5382870941694472,0.010766976846644703,3,0.14940748929719513,0.012578647578372223,3,0.6566659715556774,0.017047898878389128,3,0.4920810194707253,0.028254342394135525,3,0.16458495208495205,0.03820964504824213,3,0.648494370553194,0.003925221709845376,3,0.5002175316513552,0.03359882246121659,3,0.14827683890183888,0.0366670360004205,3,0.5417796460075871,0.037074374651211287,3,0.4365117045264104,0.03659748912381299,3,0.10526794148117678,0.010487902242653242,3,0.5098244416259122,0.0660509411692218,3,0.4059493406919878,0.058439515227600144,3,0.10387510093392445,0.012554295075329373,3,0.4314345376845377,0.07358022010194755,3,0.3010821354571354,0.03829046461380339,3,0.13035240222740227,0.04072635387646838,3,0.50928573060926,0.029042564051370432,3,0.42319637742431865,0.01864441884404547,3,0.08608935318494138,0.027060188803581603,3,0.5277841575635693,0.03654106220335241,3,0.4640394803997745,0.03533064669741815,3,0.06374467716379488,0.021435260330904884,3,0.4825098172524642,0.03533027780062214,3,0.3934212505903682,0.04297254044101118,3,0.08908856666209604,0.015927520309313173
original,pretrained_trainable,diagonal,off,3,0.9773815217558846,0.006881281336688651,3,0.5835398397898398,0.035402700143973745,3,0.46474501805384155,0.032798237018683625,3,0.3082027857763152,0.011648727707245449,3,0.4056799613784909,0.025525176789487607,3,1.0,0.0,3,0.3937324501830413,0.019905419269210887,3,0.950433127438712,0.005897694922842368,3,0.13937394817670187,0.0028485277534032035,3,0.06943507492542267,0.0011411465447738617,3,0.4983680755205467,0.015085153398686114,3,1.7859429518381755,0.03904159803510674,3,0.6912258901229489,0.03981183385747456,3,0.517175764050764,0.013881732560976507,3,0.1740501260721848,0.04106435862483069,3,0.6633653179609061,0.018435900516225026,3,0.5189687695202402,0.04242073300632239,3,0.14439654844066604,0.024472286008014776,3,0.6608509682039094,0.004064102787397588,3,0.4991572969514146,0.039944530460254535,3,0.16169367125249487,0.037354787989480776,3,0.6036254323019029,0.036620240564248945,3,0.46322948565595623,0.0327206024595161,3,0.14039594664594665,0.02952515462824218,3,0.5817361015890428,0.04623325232331045,3,0.500316799213858,0.002842163303470687,3,0.08141930237518478,0.04344067249296342,3,0.576208921797157,0.027613975437134054,3,0.5245060903149138,0.04095523995184895,3,0.05170283148224323,0.014499430740676639,3,0.6036254323019029,0.036620240564248945,3,0.46322948565595623,0.0327206024595161,3,0.14039594664594665,0.02952515462824218,3,0.5817361015890428,0.04623325232331045,3,0.500316799213858,0.002842163303470687,3,0.08141930237518478,0.04344067249296342,3,0.576208921797157,0.027613975437134054,3,0.5245060903149138,0.04095523995184895,3,0.05170283148224323,0.014499430740676639
original,pretrained_trainable,diagonal,on,3,0.9669263305115979,0.03422722720638836,3,0.5665119602619603,0.009019270271846723,3,0.4888046185840304,0.034358895613375295,3,0.2640384329722565,0.023722622512326787,3,0.385122387144446,0.01974113303760396,3,1.0,0.0,3,0.21389233267926336,0.023218924774242845,3,0.9821817726731138,0.0031165590321341288,3,0.12865386654933295,0.004102599722270939,3,0.0192383819570144,0.0020938716653425447,3,0.14988504452664947,0.019928540029252522,3,0.9938452442487081,0.08966914698728204,3,0.6766204655910538,0.01812887305088529,3,0.5257655266846443,0.04380268579308763,3,0.15085493890640952,0.039083673132063325,3,0.6743215050200345,0.003927568066380414,3,0.4817662389353566,0.02514412081646988,3,0.19255526608467788,0.02246601870409346,3,0.6579799693770282,0.04139841354294575,3,0.48185945998445995,0.022851588960481235,3,0.1761205093925682,0.032111346617921845,3,0.6213482391791215,0.031176340408166418,3,0.4440129519173637,0.015553144167601124,3,0.17733528726175787,0.020770007401729813,3,0.6249109686609686,0.01175182436703171,3,0.5309090147325443,0.005917971458146361,3,0.09400195392842443,0.014974022311546467,3,0.6503674566174565,0.011341714733278663,3,0.5291573826500297,0.011597383058339747,3,0.121210073967427,0.022676124500247183,3,0.5392591069061657,0.0399677393806965,3,0.4631929209135091,0.019332997559337147,3,0.07606618599265652,0.03331054604628232,3,0.5373130817983759,0.03640009500950837,3,0.5070823239940886,0.0337027448222594,3,0.030230757804287245,0.019936061608585024,3,0.5348285837256426,0.06955901573857837,3,0.4265401469445587,0.020569395402157825,3,0.10828843678108385,0.07948436659262159
original,pretrained_trainable,ff,off,3,0.9463506918489523,0.013539054282312798,3,0.5830038017538017,0.027965449189639204,3,0.5246684415802062,0.02094203560505951,3,0.4616387765284824,0.020249716055746554,3,0.43654188948306594,0.012815229701105784,3,1.0,0.0,3,0.591503600813028,0.02245209597045654,3,0.9195731828714454,0.007649382338235182,3,0.22293429573376974,0.002217805774901217,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.6814834335054923,0.018313790101424702,3,0.5383367517558694,0.03064358540336714,3,0.14314668174962286,0.046450529797973254,3,0.6879154478419185,0.013245162697763104,3,0.5300920212684919,0.03243345934215666,3,0.1578234265734266,0.020314179943384917,3,0.6853827681033563,0.014137604697830552,3,0.525286852308911,0.028725336009221454,3,0.16009591579444518,0.02407916756404609,3,0.5963500007617655,0.01153229877917596,3,0.46201247010070534,0.017225202924507552,3,0.13433753066106016,0.017678445027512014,3,0.6490814060667002,0.04647793027700104,3,0.5604081444154974,0.02441483391358455,3,0.08867326165120286,0.04267716950194088,3,0.6741652954888249,0.034752700017374016,3,0.540403945183357,0.021171884660220117,3,0.1337613503054679,0.05217636219707969,3,0.5963500007617655,0.01153229877917596,3,0.46201247010070534,0.017225202924507552,3,0.13433753066106016,0.017678445027512014,3,0.6490814060667002,0.04647793027700104,3,0.5604081444154974,0.02441483391358455,3,0.08867326165120286,0.04267716950194088,3,0.6741652954888249,0.034752700017374016,3,0.540403945183357,0.021171884660220117,3,0.1337613503054679,0.05217636219707969
original,pretrained_trainable,ff,on,3,0.9898338791271728,0.00598865509420306,3,0.5829578985828986,0.02275045870883385,3,0.5408282961591785,0.05144793689306655,3,0.4415786351448116,0.02796479431628456,3,0.44704120770297234,0.03656246724164555,3,1.0,0.0,3,0.31659263185995995,0.005659469005434551,3,0.9668297848026218,0.0005025431392881077,3,0.15840308368206024,0.005048728988553269,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.6901753203223792,0.00992728246317002,3,0.525609983698219,0.02942090495758872,3,0.16456533662416006,0.039037031299914635,3,0.648530268750857,0.01495761511286299,3,0.5351447640050582,0.042930041783016376,3,0.11338550474579878,0.04465020678422839,3,0.6591542308454073,0.012946582854409385,3,0.516096009110715,0.04274623600791321,3,0.14305822173469232,0.04168888868751714,3,0.603267307311425,0.02050038520332504,3,0.4548418765330529,0.030963108243028326,3,0.14842543077837203,0.021125665698372844,3,0.6655040697320108,0.039347083480487176,3,0.5482363225010283,0.019460237336018635,3,0.11726774723098259,0.028898089782007315,3,0.6611518179532885,0.0468365194474684,3,0.5475529712662065,0.005675152199358371,3,0.11359884668708198,0.042789406668574385,3,0.5637364405746759,0.04231099395296068,3,0.5076076565047153,0.03079938651540661,3,0.05612878406996058,0.01521542941677744,3,0.5886864021055197,0.071009678297448,3,0.5424210049210049,0.032139150083551886,3,0.0462653971845148,0.04170482772351559,3,0.6053507834757834,0.029624992808418446,3,0.5507729538979539,0.0006978721162101362,3,0.05457782957782956,0.02898564528395223
postencode_mask,dynamics_only,dense,off,3,0.6414386401585069,0.12703337111371013,3,0.5057393994893995,0.04996690470745056,3,0.3834138424211953,0.00847524138976654,3,0.26821881141734083,0.03411372398378712,3,0.2795257914743209,0.030210072431786063,3,0.0,0.0,0,,,0,,,3,0.16285028556982675,0.02801953027310827,3,0.3112262984116872,0.011557280782616017,3,1.9404097489560463,0.2558907679478133,3,6.867586771647136,0.05923310615507244,3,0.7222977798345446,0.032205634569034323,3,0.47361139677316144,0.04021030780251225,3,0.2486863830613831,0.03353766430401692,3,0.6773845163551048,0.015758188413755637,3,0.4983991974800798,0.04020521242624704,3,0.17898531887502486,0.02489971252677123,3,0.6713523812788518,0.012287949654103849,3,0.4993985385529503,0.040076483894099464,3,0.17195384272590153,0.027996462307394953,3,0.5032978255404726,0.04405337343462066,3,0.4137188723585783,0.017497501910568047,3,0.08957895318189431,0.05726448088287006,3,0.5178455463381934,0.04066899261823999,3,0.44128454606395784,0.00761734439549625,3,0.07656100027423555,0.04395677363303188,3,0.4375873649770708,0.031283259194213715,3,0.4128722652619712,0.019805982318760008,3,0.024715099715099626,0.030402113823062717,3,0.5032978255404726,0.04405337343462066,3,0.4137188723585783,0.017497501910568047,3,0.08957895318189431,0.05726448088287006,3,0.5178455463381934,0.04066899261823999,3,0.44128454606395784,0.00761734439549625,3,0.07656100027423555,0.04395677363303188,3,0.4375873649770708,0.031283259194213715,3,0.4128722652619712,0.019805982318760008,3,0.024715099715099626,0.030402113823062717
postencode_mask,dynamics_only,dense,on,3,0.8523976099913245,0.040126780237483006,3,0.587046287046287,0.03668516193623816,3,0.47106152970123555,0.01655260281132591,3,0.2175353173514938,0.06450687117362575,3,0.3602592192665723,0.013432250359624061,3,0.0,0.0,0,,,0,,,3,0.1432632307211558,0.013703348456217006,3,0.35843363404273987,0.026725763711591802,3,2.514614751011429,0.2681586462570782,3,7.104701042175293,0.16851115148873588,3,0.735823735088441,0.024324379567434277,3,0.47510388576565044,0.02535653094364452,3,0.2607198493227905,0.015185050213878015,3,0.6686303076008958,0.0033555172914837544,3,0.49263572756219814,0.018789581778354644,3,0.17599458003869764,0.022143107713526747,3,0.6711555601261483,0.006625026436315458,3,0.48864712357359413,0.026794237224575534,3,0.1825084365525542,0.031973272285372244,3,0.5022584441702088,0.042570057911470414,3,0.46808664510870396,0.015389989758978668,3,0.03417179906150486,0.05534717159170887,3,0.5165883000441823,0.03016799921415842,3,0.4489795675457439,0.009383072104387439,3,0.06760873249843845,0.036101684173693846,3,0.4732613655407772,0.014302130081560133,3,0.38369593369593363,0.046835746933451376,3,0.08956543184484354,0.03317529768082857,3,0.5300441728750552,0.03879062782491687,3,0.46390269588798994,0.02378672884474844,3,0.06614147698706523,0.016693123502106316,3,0.5452143988908694,0.017936424163483976,3,0.4919711348020171,0.010962134322126036,3,0.05324326408885235,0.012501965885520739,3,0.5160782028429086,0.015553275541992966,3,0.45534592722092726,0.019307910632028136,3,0.060732275621981434,0.03414555125907256
postencode_mask,dynamics_only,diagonal,off,3,0.9414230661865098,0.037696136908436616,3,0.5588712213712214,0.011092292794166467,3,0.5059362002376709,0.019057826534348295,3,0.3616242553742554,0.0393993846027821,3,0.4207251150265856,0.017890187121195774,3,0.0,0.0,0,,,0,,,3,0.1109432503581047,0.00024523256545545786,3,0.06140824034810066,0.004106006943966944,3,0.5534989210758049,0.03671698291960022,3,1.792946418126424,0.13037519635739508,3,0.7318880261894968,0.007092458370947418,3,0.506250523713759,0.03767340106411055,3,0.22563750247573777,0.03538512793892106,3,0.6551354895104895,0.027556704637385823,3,0.5080018225238814,0.016730515678415693,3,0.14713366698660818,0.010827155515025335,3,0.6552648468089645,0.018627084840503155,3,0.5044759434465317,0.022549312230018194,3,0.15078890336243275,0.009711610762100826,3,0.608466070966071,0.018682681230173335,3,0.51402172174231,0.03998039730705365,3,0.094444349223761,0.023786652406517766,3,0.6135612821274585,0.006403454169008056,3,0.5267453475174063,0.04932728267390752,3,0.08681593461005223,0.04359087691819376,3,0.5515704271218977,0.031586878367080115,3,0.503486790986791,0.04904015749110638,3,0.04808363613510667,0.020792614743834186,3,0.608466070966071,0.018682681230173335,3,0.51402172174231,0.03998039730705365,3,0.094444349223761,0.023786652406517766,3,0.6135612821274585,0.006403454169008056,3,0.5267453475174063,0.04932728267390752,3,0.08681593461005223,0.04359087691819376,3,0.5515704271218977,0.031586878367080115,3,0.503486790986791,0.04904015749110638,3,0.04808363613510667,0.020792614743834186
postencode_mask,dynamics_only,diagonal,on,3,0.9056297554062264,0.06518871508669341,3,0.5321160321160322,0.02264024828087661,3,0.5048909627953746,0.005601614982524974,3,0.22903883289912705,0.03249388994979753,3,0.4163787193198958,0.02099756836003194,3,0.0,0.0,0,,,0,,,3,0.08316383014122646,0.00259224080028699,3,0.014258103755613169,0.002798197094262805,3,0.17104643975632347,0.0305900047260262,3,1.0059371590614319,0.08480605655045183,3,0.7394750674162438,0.0056004522551315475,3,0.50732013765102,0.041124345351862386,3,0.2321549297652239,0.044616017760701905,3,0.6377694269238386,0.014544023711835816,3,0.4251265006779712,0.052064361144589344,3,0.21264292624586748,0.06652278890334704,3,0.6361490565534683,0.017613109904717997,3,0.44589113228819105,0.0461479413207344,3,0.19025792426527732,0.061003811617010364,3,0.620998969712205,0.0075202526368980845,3,0.4517488706826942,0.035188796710364505,3,0.1692500990295108,0.031224755025874438,3,0.6557535669668023,0.018721364462460834,3,0.519511384584914,0.022143340781559998,3,0.1362421823818883,0.035262994481202334,3,0.6104477086094734,0.016256977815236544,3,0.5153221030059265,0.029589029535130828,3,0.09512560560354684,0.01753139026805088,3,0.5478739125797949,0.027224931231283226,3,0.4695706594603653,0.006381114939698408,3,0.07830325311942958,0.025511615001422787,3,0.5756793519661166,0.02599115926118796,3,0.5065286157197922,0.01929358681065533,3,0.06915073624632447,0.021167098571490708,3,0.5057393790849672,0.06691942234296169,3,0.41117614683791154,0.10123148799531521,3,0.0945632322470557,0.04681169609882577
postencode_mask,dynamics_only,ff,off,3,0.8905688413272456,0.012310851495020645,3,0.5601788258038258,0.01778529859627139,3,0.5598021599859835,0.04083945930171742,3,0.5299263848896202,0.03506628268638142,3,0.46185687950393833,0.01581543614501611,3,0.0,0.0,0,,,0,,,3,0.20576065282026926,0.0009798765947029028,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.7379201612657496,0.019726246821839356,3,0.49776574188338896,0.01899868929177327,3,0.24015441938236057,0.03852292495722283,3,0.6870984543778662,0.005055092143861894,3,0.5567494324847265,0.033273374514553075,3,0.13034902189313965,0.028413293430612375,3,0.6896709363621129,0.0075334691303691826,3,0.556108406843701,0.030082365425743104,3,0.13356252951841194,0.022954273466731547,3,0.6342124582933407,0.03427942183904565,3,0.5320417599829365,0.029545641150701484,3,0.10217069831040425,0.004734211209493861,3,0.6672937900879078,0.01750765978246407,3,0.5911171004921005,0.04729903725519891,3,0.07617668959580721,0.030064447053679003,3,0.6598561025031614,0.030680487766382263,3,0.5292813599798893,0.04918450346584216,3,0.13057474252327203,0.059106081813612585,3,0.6342124582933407,0.03427942183904565,3,0.5320417599829365,0.029545641150701484,3,0.10217069831040425,0.004734211209493861,3,0.6672937900879078,0.01750765978246407,3,0.5911171004921005,0.04729903725519891,3,0.07617668959580721,0.030064447053679003,3,0.6598561025031614,0.030680487766382263,3,0.5292813599798893,0.04918450346584216,3,0.13057474252327203,0.059106081813612585
postencode_mask,dynamics_only,ff,on,3,0.9858042168726628,0.00606380652762584,3,0.5900440994190994,0.025394072363571066,3,0.5538924787086552,0.04050895466951909,3,0.531508000441824,0.014761986295673915,3,0.48501969163733866,0.012147833527074645,3,0.0,0.0,0,,,0,,,3,0.12822602689266205,0.0003493818283460375,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.7429238177399943,0.006654567553059653,3,0.48536596165272633,0.009397862732548954,3,0.25755785608726794,0.0150215245324994,3,0.6654659338482868,0.0030314024006551656,3,0.5118055555555555,0.006474141220184871,3,0.15366037829273127,0.0053063363299533425,3,0.6562108642990996,0.012321506020980979,3,0.5038283475783475,0.005496163505772018,3,0.1523825167207521,0.016399358466530352,3,0.6609052439934793,0.02990817169831791,3,0.487260043877691,0.058757697510760896,3,0.1736452001157883,0.05805014138608289,3,0.7017182572329631,0.03577584471248795,3,0.5955973764797294,0.049016684221069154,3,0.10612088075323363,0.025217956649658133,3,0.7192768084312201,0.006163097043196451,3,0.5782143646114234,0.036733372589156175,3,0.1410624438197967,0.031632944406767456,3,0.583805104209516,0.04734259841366207,3,0.5295875420875421,0.03982479794647567,3,0.05421756212197391,0.007885930606827329,3,0.6507538621509209,0.022896964125617387,3,0.5772239266724561,0.04377932998813486,3,0.0735299354784648,0.03656600930463321,3,0.6490073719853132,0.04355334425680552,3,0.5450492386154151,0.05901811863728217,3,0.10395813336989813,0.015582583523551708
postencode_mask,pretrained_frozen,dense,off,3,0.6965294849863405,0.10099279031476274,3,0.492048692048692,0.014642853795903292,3,0.3335070634702988,0.030309318352804017,3,0.2785893436628731,0.041378045547070946,3,0.25758447026829373,0.0034359518846928533,3,1.0,0.0,3,0.0,0.0,3,1.0000000000000002,2.220446049250313e-16,3,0.140124241511027,0.006619811455829786,3,0.2996352016925812,0.005751786451628805,3,2.1409955817272146,0.09288151215529139,3,6.8140974044799805,0.04937718424312711,3,0.7422179468135351,0.008271472993763037,3,0.5038299187196246,0.02633119232343351,3,0.23838802809391058,0.029494162978334553,3,0.6794674211953623,0.05446034222379544,3,0.5355825887075887,0.0665590064092506,3,0.14388483248777362,0.06613056101598368,3,0.6702944794856559,0.05805654533979248,3,0.5258692696192696,0.06583404283377808,3,0.14442520986638635,0.0660589926450674,3,0.4533787631214102,0.011146443100407563,3,0.3809664328046682,0.04780363351668507,3,0.07241233031674206,0.043008951901342234,3,0.4537877835671953,0.03477688154433911,3,0.40766902623520274,0.038600556116652834,3,0.046118757331992555,0.039633038043753926,3,0.3850514001249295,0.01860492460795448,3,0.38763111888111895,0.037109391314712505,3,-0.0025797187561893975,0.022730043331875508,3,0.4533787631214102,0.011146443100407563,3,0.3809664328046682,0.04780363351668507,3,0.07241233031674206,0.043008951901342234,3,0.4537877835671953,0.03477688154433911,3,0.40766902623520274,0.038600556116652834,3,0.046118757331992555,0.039633038043753926,3,0.3850514001249295,0.01860492460795448,3,0.38763111888111895,0.037109391314712505,3,-0.0025797187561893975,0.022730043331875508
