interaction,variant,l1_init,topology,fusion,interaction_native_test_ba_count,interaction_native_test_ba_mean,interaction_native_test_ba_std,interaction_window_test_ba_count,interaction_window_test_ba_mean,interaction_window_test_ba_std,interaction_output_lif_test_ba_count,interaction_output_lif_test_ba_mean,interaction_output_lif_test_ba_std,interaction_l1_pre_valid_fixed250_ba_count,interaction_l1_pre_valid_fixed250_ba_mean,interaction_l1_pre_valid_fixed250_ba_std,interaction_l1_pre_valid_whole_ba_count,interaction_l1_pre_valid_whole_ba_mean,interaction_l1_pre_valid_whole_ba_std,interaction_l1_pre_valid_temporal_gap_count,interaction_l1_pre_valid_temporal_gap_mean,interaction_l1_pre_valid_temporal_gap_std,interaction_l1_comm_valid_fixed250_ba_count,interaction_l1_comm_valid_fixed250_ba_mean,interaction_l1_comm_valid_fixed250_ba_std,interaction_l1_comm_valid_whole_ba_count,interaction_l1_comm_valid_whole_ba_mean,interaction_l1_comm_valid_whole_ba_std,interaction_l1_comm_valid_temporal_gap_count,interaction_l1_comm_valid_temporal_gap_mean,interaction_l1_comm_valid_temporal_gap_std,interaction_rsnn_comm_valid_fixed250_ba_count,interaction_rsnn_comm_valid_fixed250_ba_mean,interaction_rsnn_comm_valid_fixed250_ba_std,interaction_rsnn_comm_valid_whole_ba_count,interaction_rsnn_comm_valid_whole_ba_mean,interaction_rsnn_comm_valid_whole_ba_std,interaction_rsnn_comm_valid_temporal_gap_count,interaction_rsnn_comm_valid_temporal_gap_mean,interaction_rsnn_comm_valid_temporal_gap_std,interaction_readout_comm_valid_fixed250_ba_count,interaction_readout_comm_valid_fixed250_ba_mean,interaction_readout_comm_valid_fixed250_ba_std,interaction_readout_comm_valid_whole_ba_count,interaction_readout_comm_valid_whole_ba_mean,interaction_readout_comm_valid_whole_ba_std,interaction_readout_comm_valid_temporal_gap_count,interaction_readout_comm_valid_temporal_gap_mean,interaction_readout_comm_valid_temporal_gap_std,interaction_readout_pre_valid_fixed250_ba_count,interaction_readout_pre_valid_fixed250_ba_mean,interaction_readout_pre_valid_fixed250_ba_std,interaction_readout_pre_valid_whole_ba_count,interaction_readout_pre_valid_whole_ba_mean,interaction_readout_pre_valid_whole_ba_std,interaction_readout_pre_valid_temporal_gap_count,interaction_readout_pre_valid_temporal_gap_mean,interaction_readout_pre_valid_temporal_gap_std,interaction_recurrent_to_external_abs_ratio_count,interaction_recurrent_to_external_abs_ratio_mean,interaction_recurrent_to_external_abs_ratio_std
d1_x_fusion,d1_vs_d0,dynamics_only,diagonal,on_vs_off,3,0.03475778714749298,0.013657596959426744,3,-0.06207845803434036,0.08681878576924908,3,0.004147479698950259,0.018320811298591637,3,0.012037751192162846,0.02825122002400727,3,0.012060508935508881,0.04500738822193703,3,-2.2757743346035753e-05,0.02777379586799397,3,-0.011738044090985222,0.04548833360467042,3,0.0022012165394517855,0.03677882277475908,3,-0.013939260630437008,0.023186994872761955,3,-0.03875724629401097,0.014896262200919701,3,-0.020221016728369696,0.028979758220066647,3,-0.01853622956564127,0.014872257771412335,3,-0.011670818288465334,0.015938758842819558,3,-0.0130913204442617,0.04937173784104796,3,0.001420502155796366,0.038212566837498525,3,-0.0054391482700306875,0.05751938650930498,3,-0.02453908428173135,0.04660491233905519,3,0.019099936011700663,0.014666066350754263,3,0.03271919197860601,0.0258222347661534
d1_x_fusion,d1_vs_d0,dynamics_only,dense,on_vs_off,3,0.052790346907993946,0.038088453180845125,3,-0.0030742949860597113,0.0642601353198274,3,0.0702262538659598,0.060145783798670395,3,0.021261397915809648,0.024118968946022706,3,-0.01635462848698142,0.028462261941573464,3,0.03761602640279107,0.03212843116510087,3,-0.028690229976994736,0.0317135816112175,3,-0.0016515075338605079,0.01798215285196954,3,-0.02703872244313423,0.035461799495385915,3,-0.013741153998506913,0.08761847570412454,3,0.052084047488459205,0.08536263216696909,3,-0.06582520148696612,0.08116363525691805,3,-0.0007782862562274265,0.0747798828618314,3,0.021238878224172347,0.07740132006990245,3,-0.02201716448039977,0.05549930346488124,3,-0.017966667047549473,0.08241534672821005,3,0.04867229040023143,0.05775564694729014,3,-0.06663895744778091,0.024812187455602402,3,-0.32584092517204116,0.10235999145937114
d1_x_recurrence,d1_vs_d0,pretrained_trainable,diagonal,off,3,0.05975531140972309,0.010059409683517455,3,-0.012299750902692197,0.040513066057899984,3,-0.017840452031628578,0.015501452701021438,3,-0.0037538850038850344,0.018102933191659253,3,0.026062948489419053,0.014387510360079542,3,-0.02981683349330409,0.019616920953872168,3,0.004020979020979014,0.028619372265280302,3,0.01534586056644871,0.08037115897958727,3,-0.011324881545469697,0.08308690590834172,3,0.020639987735575998,0.029430754908847397,3,0.018676251580663383,0.04503426265218597,3,0.0019637361549126133,0.02642599948133394,3,0.020639987735575998,0.029430754908847397,3,0.018676251580663383,0.04503426265218597,3,0.0019637361549126133,0.02642599948133394,3,0.028142092112680372,0.022351834817069538,3,0.020065235690235567,0.027060843085941456,3,0.008076856422444803,0.016663174627908037,3,0.014567276565578047,0.032546884182030146
d1_x_recurrence,d1_vs_d0,pretrained_trainable,dense,off,3,-0.04480514039337574,0.04538008441775006,3,-0.07428084578819881,0.07850269421893165,3,-0.04658500540853492,0.08741499448939724,3,-0.03435824115971183,0.029096262430885537,3,0.053840726267196846,0.011348545207079985,3,-0.08819896742690868,0.02541023872125841,3,0.021473549598549597,0.028742904770190758,3,0.01517774844980733,0.05378976710384324,3,0.006295801148742268,0.03436077996649641,3,-0.02597096530920051,0.00591169585105171,3,-0.051111891920715545,0.03545718602931064,3,0.02514092661151503,0.03062452148895664,3,-0.02597096530920051,0.00591169585105171,3,-0.051111891920715545,0.03545718602931064,3,0.02514092661151503,0.03062452148895664,3,0.016006882551000228,0.07411984956243653,3,-0.04994401023812802,0.056021878115376775,3,0.06595089278912825,0.03796847138249648,3,0.293879456039916,0.07926866651933581
d1_x_recurrence,d1_vs_d0,pretrained_trainable,diagonal,on,3,0.03312984673278788,0.06979124115783607,3,-0.0422137094931213,0.06327840720737223,3,0.04147427327574371,0.022249941427394476,3,0.0014754921004921002,0.01977273698260098,3,-0.0011278889955360638,0.04931129447929365,3,0.0026033810960281643,0.034428290677274855,3,-0.04307431403019631,0.029415335648423902,3,0.01889973452473459,0.020714773706638993,3,-0.061974048554930904,0.039484840606344766,3,0.0577949079787314,0.022428460758458477,3,0.021307437116260448,0.04846492292502576,3,0.03648747086247095,0.047275368830539885,3,0.04395805719335125,0.06864451725986587,3,0.02987739384798203,0.03553687892814946,3,0.014080663345369226,0.038272430654424365,3,0.031189868138397654,0.03691001155698118,3,0.022618483096424242,0.04053198564212252,3,0.008571385041973412,0.0568704039889551,3,-0.004839392972034326,0.04490837573279273
d1_x_recurrence,d1_vs_d0,pretrained_trainable,dense,on,3,0.03220368275515332,0.06556216653137095,3,0.0025326797385620916,0.09026046179024057,3,0.037424394777335855,0.025938395170037036,3,0.003920521199933025,0.025925592133484103,3,-0.021144943019943057,0.03427772993413774,3,0.02506546421987608,0.05872398656340788,3,-0.03511919725155007,0.021455651060172314,3,0.0026759868671634344,0.03178911789167141,3,-0.0377951841187135,0.05324086110809429,3,0.02483822005880822,0.026929517501247308,3,0.06181522045492621,0.037041042780256,3,-0.03697700039611799,0.019136035378364773,3,-0.004702759114524002,0.06346341522348865,3,0.0049982288952877445,0.005674874647419091,3,-0.009700988009811748,0.06864149117973421,3,0.025748577402989265,0.031499490684040295,3,0.02849402775873357,0.03573135127517448,3,-0.0027454503557443055,0.03307413497123829,3,0.034642024330439725,0.10237173342013352
d1_x_fusion,d1_vs_d0,pretrained_trainable,ff,on_vs_off,3,-0.030848978091625217,0.05681462534617993,3,-0.019392358730594045,0.06714795468645376,3,-0.027829244557185717,0.04339590101098071,3,-0.006840844340844458,0.002661092532277619,3,0.01223143006231244,0.022846088112125774,3,-0.019072274403156897,0.021511141683872144,3,0.04350837751573041,0.030749905319740884,3,0.012657685451803033,0.019768652428727586,3,0.030850692063927376,0.04434598466861151,3,-0.039116751984398936,0.014631942283803451,3,-0.03729537075125303,0.015693622097912405,3,-0.0018213812331459023,0.021855689187130684,3,-0.007345799625211276,0.03521812034935149,3,-0.017123059402471164,0.02863307053191638,3,0.009777259777259887,0.02320173923298817,3,-0.004897104529457537,0.041033447869942244,3,-0.022238266907384674,0.05153984717481984,3,0.017341162377927138,0.01136450606047187,3,0.0,0.0
d1_x_fusion,d1_vs_d0,pretrained_trainable,diagonal,on_vs_off,3,-0.05747444276856042,0.02052476730639596,3,-0.04930631732102315,0.03150796797285616,3,0.03148548075018657,0.025674252564812556,3,-0.0016114672364673233,0.025528186518861205,3,-0.014959407422642679,0.04884391080199526,3,0.013347940186175355,0.040871588919966756,3,-0.003586915535444916,0.020593768795427406,3,0.01621155941008891,0.058170264944104884,3,-0.019798474945533828,0.07772375501811225,3,-0.001961831741243536,0.011624051722595539,3,-0.03466418521565597,0.035481878960417414,3,0.032702353474412436,0.04288428602775086,3,0.015972269832563984,0.049613986602929636,3,-0.005921917135152517,0.030933280040798143,3,0.0218941869677165,0.041702055822102096,3,-0.0018493285037402551,0.04874204552765189,3,-0.019685019501196,0.034510873928604135,3,0.017835690997455744,0.03923968513412136,3,-0.01940666953761235,0.05413547587147374
d1_x_fusion,d1_vs_d0,pretrained_trainable,dense,on_vs_off,3,0.04615984505690385,0.052752992518625086,3,0.05742116679616683,0.11332444673443431,3,0.05618015562868506,0.04221606066360594,3,0.031437918018800394,0.0030397262717291014,3,-0.06275423922482747,0.030338339773598587,3,0.09419215724362785,0.03191761865993585,3,-0.013084369334369258,0.019816108789448138,3,0.0001559238691591358,0.034545813155565715,3,-0.013240293203528394,0.02632309025446912,3,0.011692433383609794,0.01409453284844505,3,0.07563174162438872,0.035769315002640474,3,-0.06393930824077892,0.026467710456971043,3,0.013922406569465232,0.05522395039568596,3,0.03898706141353212,0.017995062721102156,3,-0.02506465484406689,0.0426948096889921,3,0.004844590322531502,0.06147289949215381,3,0.056199771089476915,0.04989793951387139,3,-0.05135518076694542,0.016756186584802105,3,-0.2592374317094763,0.14826256917221728
d1_x_recurrence,d1_vs_d0,pretrained_frozen,diagonal,off,3,0.026838330514801167,0.019510067055088703,3,-0.025725391166567673,0.033504942556020045,3,-0.034473077303959654,0.03453053457734757,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.01110492176668639,0.06264556588331445,3,0.02091912716912712,0.029740841916891577,3,-0.03202404893581351,0.03607277517062974,3,-0.01110492176668639,0.06264556588331445,3,0.02091912716912712,0.029740841916891577,3,-0.03202404893581351,0.03607277517062974,3,0.029520173453996972,0.03711610069755709,3,-0.011302980788274797,0.05774190276440711,3,0.040823154242271766,0.09346976570825324,3,0.012258644493318796,0.1095104337802095
d1_x_recurrence,d1_vs_d0,pretrained_frozen,dense,off,3,-0.061807174307174306,0.025917379678430063,3,-0.08085088250529424,0.026773739803400788,3,-0.07408783346283344,0.03978121011714959,3,0.0,0.0,3,-0.0027777777777778048,0.004811252243246928,3,0.0027777777777778048,0.004811252243246928,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.047256073175190795,0.012404177419185586,3,-0.024983907704495916,0.052577862033805114,3,-0.022272165470694882,0.04119942012687974,3,-0.047256073175190795,0.012404177419185586,3,-0.024983907704495916,0.052577862033805114,3,-0.022272165470694882,0.04119942012687974,3,-0.03802228544875599,0.023008603539729843,3,-0.08927486592927752,0.11761442489774505,3,0.05125258048052154,0.1201296043104226,3,0.30937222813827264,0.06925998462749033
d1_x_recurrence,d1_vs_d0,pretrained_frozen,diagonal,on,3,0.057688117982235554,0.07001912397425838,3,-0.021362712723006872,0.0316893494618894,3,0.02326860231271997,0.04318294051692943,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.007077467739232457,0.0257668583979013,3,0.00902977741213031,0.00993190523417861,3,-0.016107245151362765,0.017952023626814948,3,-0.022336867925103105,0.09664625659719758,3,0.054367582308758745,0.0596560245205316,3,-0.07670445023386185,0.03711001485616513,3,0.037205339595045496,0.03233757515469504,3,0.05498113678260733,0.07105252158144239,3,-0.017775797187561837,0.04192789943352792,3,-0.00860024731825835,0.00817201805984362
d1_x_recurrence,d1_vs_d0,pretrained_frozen,dense,on,3,-0.014115847387906296,0.08093646380757662,3,-0.02580442433383608,0.05865265825606959,3,-0.002507255816079366,0.06062440891976099,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.06883503207032615,0.048924298600450375,3,-0.06129874346786116,0.08249202794911845,3,-0.007536288602464987,0.03357366127518958,3,-0.09785144049849932,0.10603122060637646,3,-0.06884260211466105,0.060583065188378596,3,-0.029008838383838276,0.056531776470885794,3,-0.06721899424105303,0.061881930990399805,3,-0.046493212669683336,0.05939455203622563,3,-0.02072578157136969,0.02183987340111425,3,0.06059455713930495,0.15898467819632955
d1_x_fusion,d1_vs_d0,pretrained_frozen,ff,on_vs_off,3,-0.03382805239422876,0.044258348794614745,3,-0.006121166415284041,0.027098167306308884,3,-0.03158950934686224,0.03954592520419927,3,0.0,0.0,3,-0.0027777777777778048,0.004811252243246928,3,0.0027777777777778048,0.004811252243246928,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.015874811463046812,0.05108995176737475,3,0.03573018076694547,0.0277881495795554,3,-0.019855369303898657,0.023437119748181124,3,0.04547577966695615,0.08697193935349735,3,0.0191993464052288,0.02574326742330197,3,0.02627643326172735,0.06614156418870432,3,0.017216470892941465,0.013742499221865837,3,-0.04199889163124443,0.05615630476562024,3,0.05921536252418589,0.06861513678032113,3,0.0,0.0
d1_x_fusion,d1_vs_d0,pretrained_frozen,diagonal,on_vs_off,3,-0.0029782649267943717,0.06823791894269818,3,-0.001758487971723242,0.024701146366451845,3,0.026152170269817383,0.09186441163454784,3,0.0,0.0,3,-0.0027777777777778048,0.004811252243246928,3,0.0027777777777778048,0.004811252243246928,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.019902265490500743,0.05056357851926232,3,0.02384083100994866,0.03713221375363624,3,-0.003938565519447916,0.015041880741463846,3,0.034243833508539434,0.0943360114754044,3,0.05264780154486043,0.06320571816503265,3,-0.018403968036320995,0.0410600257605245,3,0.024901637033989992,0.049453553643853246,3,0.024285225939637705,0.08466891738155993,3,0.0006164110943522871,0.06319942364000145,3,-0.020858891811577147,0.11034857809170091
d1_x_fusion,d1_vs_d0,pretrained_frozen,dense,on_vs_off,3,0.013863274525039252,0.07533564793521988,3,0.048925291756174084,0.05439858182457902,3,0.03999106829989183,0.04903340699454502,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,-0.005704147432088543,0.040070792406410614,3,-0.0005846549964197793,0.045217092910932566,3,-0.005119492435668764,0.014991535944487547,3,-0.00511958765635238,0.03171317530996991,3,-0.024659348004936337,0.01049871021791872,3,0.019539760348583957,0.021954352458843127,3,-0.011980237899355576,0.03666819867331261,3,0.0007827616283497633,0.09862207579864196,3,-0.01276299952770534,0.07185734759861381,3,-0.24877767099896766,0.14426489104481138
