contrast,variant,l1_init,topology,fusion,seed,delta_native_test_ba,delta_window_test_ba,delta_output_lif_test_ba,delta_l1_pre_valid_fixed250_ba,delta_l1_pre_valid_whole_ba,delta_l1_pre_valid_temporal_gap,delta_l1_comm_valid_fixed250_ba,delta_l1_comm_valid_whole_ba,delta_l1_comm_valid_temporal_gap,delta_rsnn_comm_valid_fixed250_ba,delta_rsnn_comm_valid_whole_ba,delta_rsnn_comm_valid_temporal_gap,delta_readout_comm_valid_fixed250_ba,delta_readout_comm_valid_whole_ba,delta_readout_comm_valid_temporal_gap,delta_readout_pre_valid_fixed250_ba,delta_readout_pre_valid_whole_ba,delta_readout_pre_valid_temporal_gap,delta_recurrent_to_external_abs_ratio
dense_minus_ff,original,pretrained_frozen,dense_vs_ff,off,23,-0.14433789249965717,-0.11570798482563194,-0.11064319667260847,0.0,0.0,0.0,0.0,0.0,0.0,-0.12938034188034186,-0.08248863065039536,-0.04689171122994651,-0.12938034188034186,-0.08248863065039536,-0.04689171122994651,-0.10922602724073305,0.04881221719457013,-0.15803824443530318,1.8102262232555504
dense_minus_diagonal,original,pretrained_frozen,dense_vs_diagonal,off,23,-0.09520801910507776,0.03088549522373052,-0.09175122263357555,0.0,0.0,0.0,0.0,0.0,0.0,-0.10067901869372453,-0.033354329494035384,-0.06732468919968915,-0.10067901869372453,-0.033354329494035384,-0.06732468919968915,-0.07407488344988344,-0.023809074912016004,-0.05026580853786744,1.2620642224831848
pretrained_trainable_minus_dynamics_only,original,pretrained_trainable_vs_dynamics_only,ff,on,23,0.048307880844645545,0.04243966817496231,0.01955570981306276,0.012782805429864208,0.01307260957996248,-0.00028980415009827176,-0.013546094428447453,0.04820832762009236,-0.061754422048539814,0.030096210978563964,0.03437814228255398,-0.004281931303990016,0.11793900543900526,0.05198935051876219,0.06594965492024307,0.06980452145893334,0.07365196078431374,-0.0038474393253803973,0.0
pretrained_frozen_minus_dynamics_only,original,pretrained_frozen_vs_dynamics_only,ff,on,23,-0.01113910599204726,0.03883861236802422,-0.011219519859225646,-0.015917232277526394,-0.00633412747383344,-0.009583104803692954,-0.009983317336258457,-0.002414844142785366,-0.007568473193473091,-0.041452991452991306,-0.024977718360071288,-0.016475273092920018,-0.010207419214772195,0.016600964395082074,-0.02680838360985427,0.03518756570227177,0.03116330156771341,0.004024264134558364,0.0
pretrained_trainable_minus_frozen,original,pretrained_trainable_vs_pretrained_frozen,ff,on,23,0.059446986836692806,0.0036010558069380916,0.030775229672288407,0.028700037707390602,0.01940673705379592,0.009293300653594683,-0.0035627770921889956,0.05062317176287773,-0.05418594885506672,0.07154920243155527,0.05935586064262527,0.012193341788930001,0.12814642465377746,0.035388386123680116,0.09275803853009734,0.03461695575666157,0.04248865921660033,-0.007871703459938761,0.0
pretrained_trainable_minus_dynamics_only,original,pretrained_trainable_vs_dynamics_only,diagonal,on,23,0.11713072466748925,0.009735505507564302,-0.009742075734722688,-0.005350021710315955,0.043881118881118786,-0.04923114059143474,0.07015488596370945,0.10903591914621319,-0.038881033182503744,0.004656291420997216,0.09003767882444358,-0.08538138740344636,0.020869755244755317,0.05828991270167727,-0.037420157456921954,0.04910316399286985,0.07533051099227578,-0.02622734699940593,0.009575910346733538
pretrained_frozen_minus_dynamics_only,original,pretrained_frozen_vs_dynamics_only,diagonal,on,23,0.07923579688285565,-0.05040221216691804,0.04090466314731034,-0.00641839777869202,0.029831973581973537,-0.036250371360665556,0.034112619406737155,0.09375814136843552,-0.05964552196169837,0.027422414187120103,0.03234008638420399,-0.004917672197083889,0.015083956076603178,0.03613939165409741,-0.02105543557749423,0.031529663147310205,0.05364976118652587,-0.022120098039215663,0.03256877394603909
pretrained_trainable_minus_frozen,original,pretrained_trainable_vs_pretrained_frozen,diagonal,on,23,0.0378949277846336,0.06013771767448234,-0.05064673888203303,0.0010683760683760646,0.01404914529914525,-0.012980769230769185,0.03604226655697229,0.015277777777777668,0.020764488779194623,-0.022766122766122887,0.05769759244023959,-0.08046371520636247,0.005785799168152139,0.022150521047579863,-0.016364721879427724,0.017573500845559642,0.02168074980574991,-0.004107248960190268,-0.022992863599305552
pretrained_trainable_minus_dynamics_only,original,pretrained_trainable_vs_dynamics_only,dense,on,23,0.005899064171123014,-0.017278840440605153,0.03880533273915637,0.014167266556972313,0.03890431463960875,-0.024737048082636437,0.0021314673888201963,0.02786390488596363,-0.025732437497143434,-0.05753362242332838,-0.021405228758169914,-0.036128393665158465,-0.018896116138763075,-0.03958204785410663,0.020685931715343553,-0.06408999497234802,0.01319073083778971,-0.07728072581013773,0.07912525069214649
pretrained_frozen_minus_dynamics_only,original,pretrained_frozen_vs_dynamics_only,dense,on,23,-0.050626885369532415,-0.028604912244618114,-0.02122511883541295,-0.013408119658119722,0.0010992275698158416,-0.014507347227935563,3.7136066547871494e-05,-0.01459747360482655,0.014634609671374421,-0.09480652109328597,-0.020402554961378494,-0.07440396613190747,-0.08842954431189715,-0.07074063599798885,-0.01768890831390829,-0.09606529091823224,-0.022550876411170595,-0.07351441450706164,0.405246470575892
pretrained_trainable_minus_frozen,original,pretrained_trainable_vs_pretrained_frozen,dense,on,23,0.05652594954065543,0.01132607180401296,0.06003045157456932,0.027575386215092035,0.03780508706979291,-0.010229700854700874,0.0020943313222723248,0.04246137849079018,-0.040367047168517856,0.03727289866995759,-0.00100267379679142,0.03827557246674901,0.06953342817313407,0.031158588143882227,0.038374840029251844,0.03197529594588422,0.035741607248960305,-0.0037663113030760864,-0.32612121988374554
diagonal_minus_ff,original,dynamics_only,diagonal_vs_ff,on,23,-0.1118196958270487,-0.13463452397275927,-0.04602029914529915,-0.009498834498834374,-0.036166101055806976,0.026667266556972602,-0.04409593674299561,-0.09617298551122089,0.052077048768225276,-0.06281551373463135,-0.07779506033182504,0.014979546597193694,0.03668614881850163,-0.011965811965811923,0.04865196078431355,-0.004488464966406092,-0.047489601901366585,0.04300113693496049,0.11854280077527822
dense_minus_ff,original,dynamics_only,dense_vs_ff,on,23,-0.059408993783993835,-0.22833896087572558,-0.10428550207961967,-0.0025091126194066726,-0.007433355043649281,0.004924242424242609,-0.010020453402806329,0.012182629462041183,-0.022203082864847512,-0.07718231523378571,-0.05600047419900356,-0.021181841034782156,0.06743152680652664,0.019980489281959835,0.04745103752456681,0.04025106837606851,-0.02628805018510899,0.0665391185611775,2.144414697680405
dense_minus_diagonal,original,dynamics_only,dense_vs_diagonal,on,23,0.05241070204305487,-0.09370443690296631,-0.058265202934320526,0.006989721879427702,0.028732746012157695,-0.021743024132729993,0.03407548334018928,0.10835561497326207,-0.07428013163307279,-0.014366801499154369,0.02179458613282148,-0.03616138763197585,0.030745377988025013,0.03194630124777176,-0.0012009232597467445,0.0447395333424746,0.021201551716257594,0.02353798162621701,2.0258718969051266
diagonal_minus_ff,original,pretrained_trainable,diagonal_vs_ff,on,23,-0.042996852004205,-0.16733868664015727,-0.0753180846930846,-0.027631661639014538,-0.00535759175465067,-0.022274069884363867,0.03960504364916129,-0.03534539398510006,0.07495043763426135,-0.0882554332921981,-0.02213552378993544,-0.06611990950226265,-0.060383101375748316,-0.005665249782896842,-0.054717851592851474,-0.02518982243246959,-0.04581105169340455,0.02062122926093496,0.12811871112201176
dense_minus_ff,original,pretrained_trainable,dense_vs_ff,on,23,-0.10181781045751637,-0.28805746949129307,-0.08503587915352606,-0.0011246514922985673,0.01839835001599699,-0.019523001508295557,0.00565710841446132,-0.008161793272087547,0.013818901686548868,-0.16481214863567806,-0.11178384523972745,-0.053028303395950604,-0.0694035947712417,-0.07159090909090898,0.0021873143196672884,-0.09364344805521285,-0.08674928013163302,-0.00689416792357983,2.2235399483725513
dense_minus_diagonal,original,pretrained_trainable,dense_vs_diagonal,on,23,-0.05882095845331137,-0.12071878285113577,-0.009717794460441465,0.02650701014671597,0.02375594177064766,0.002751068376068311,-0.033947935234699966,0.027183600713012512,-0.06113153594771248,-0.07655671534347996,-0.08964832144979201,0.013091606106312048,-0.009020493395493379,-0.06592565930801214,0.05690516591251876,-0.06845362562274326,-0.040938228438228474,-0.02751539718451479,2.0954212372505396
diagonal_minus_ff,original,pretrained_frozen,diagonal_vs_ff,on,23,-0.021444792952145797,-0.22387534850770152,0.006103883861236836,0.0,0.0,0.0,0.0,0.0,0.0,0.006059891905480064,-0.02047725558754976,0.026537147493029822,0.061977524109877,0.007572615293203411,0.05440490881667359,-0.008146367521367659,-0.025003142282554125,0.016856774761186466,0.1511115747213173
dense_minus_ff,original,pretrained_frozen,dense_vs_ff,on,23,-0.09889677316147899,-0.29578248548836794,-0.11429110105580698,0.0,0.0,0.0,0.0,0.0,0.0,-0.13053584487408038,-0.051425310800310764,-0.07911053407376961,-0.010790598290598308,-0.0673611111111111,0.056570512820512786,-0.0910017882444355,-0.080002228163993,-0.010999560080442505,2.549661168256297
dense_minus_diagonal,original,pretrained_frozen,dense_vs_diagonal,on,23,-0.0774519802093332,-0.07190713698066639,-0.12039498491704381,0.0,0.0,0.0,0.0,0.0,0.0,-0.13659573677956044,-0.030948055212761005,-0.10564768156679943,-0.07276812240047531,-0.0749337264043145,0.0021656040038391944,-0.08285542072306784,-0.05499908588143887,-0.02785633484162897,2.3985495935349794
fusion_on_minus_off,original,dynamics_only,ff,on_vs_off,23,0.018347787833081997,0.0002768065268064501,0.006262569130216167,-0.01899195575666157,-0.011453477078476992,-0.007538478678184579,0.015972222222222276,-0.06996634901046667,0.08593857123268894,0.03375097125097115,-0.026476301476301423,0.060227272727272574,-0.12307192399104161,-0.044037233191644876,-0.07903469079939673,-0.03570318570318565,0.030822935234699922,-0.06652612093788557,0.0
fusion_on_minus_off,original,dynamics_only,diagonal,on_vs_off,23,-0.044070512820512775,-0.04735162713103891,-0.006511095114036358,-0.03455382444353028,-0.042444810091868845,0.007890985648338567,-0.06933917797888378,-0.15994875222816413,0.09060957424928034,0.0559226312902783,-0.03819758672699847,0.09412021801727677,-0.0013986013986014845,0.010070729923671196,-0.01146933132227268,-0.04882192970428256,-0.023184046345811005,-0.025637883358471558,-0.4601931902194324
fusion_on_minus_off,original,dynamics_only,dense,on_vs_off,23,0.09427476118652589,-0.02212381164587049,0.040866955756661605,-0.01902966314731025,0.020088612368024172,-0.03911827551533442,0.007356083459024498,0.01498683097947806,-0.007630747520453562,0.08499945724210434,0.06673836784130899,0.01826108940079535,0.07279040404040393,0.12515839960692893,-0.052367995566524994,0.07983882947118254,0.057719302756067514,0.022119526715115023,0.6037990465570127
fusion_on_minus_off,original,pretrained_trainable,ff,on_vs_off,23,0.03335190136660726,0.019960064445358527,0.04270019196489777,0.024817461949814823,-0.039089994972347886,0.06390745692216271,-0.04362373737373748,0.025156542803601745,-0.06878028017733923,0.010771173271173162,-0.0019057943690297119,0.012676967640202874,-0.0582089275103983,-0.001855517848164956,-0.056353409662233345,0.00331068033273918,0.08426973353443956,-0.08095905320170038,0.0
fusion_on_minus_off,original,pretrained_trainable,diagonal,on_vs_off,23,0.04113119315325203,-0.03023904200374794,-0.045038050185109035,0.007575757575757569,0.0016698375154257095,0.00590592006033186,0.0054125816993463305,-0.032538050185109024,0.037950631884455355,0.01703374240138944,0.02769479295214594,-0.010661050550756501,-0.024074026463732245,0.044215343480049296,-0.06828936994378154,-0.047297065679418604,0.03288455825220549,-0.08018162393162409,-0.36515493653956344
fusion_on_minus_off,original,pretrained_trainable,dense,on_vs_off,23,0.05990290346907995,-0.09004053544494725,0.028555778371954887,-0.013396836007130153,0.026594422734128598,-0.03999125874125875,-0.03095048334018946,-0.020403126285479356,-0.010547357054710105,0.031977152749211646,0.010353535353535392,0.021623617395676253,0.058405605832076546,0.05059674802321862,0.0078088578088579275,-0.008860665478312546,-0.009574249280131564,0.0007135838018190177,0.7597144676470686
fusion_on_minus_off,original,pretrained_frozen,ff,on_vs_off,23,0.009093765711412627,-0.0043172105672105165,0.03695452831482243,0.0,0.0,0.0,0.0,0.0,0.0,0.0005247611865260016,-0.05997303350244526,0.06049779468897126,-0.12505256181726765,-0.03595528246263535,-0.0890972793546323,-0.04887977626948192,0.11022470176881943,-0.15910447803830136,0.0
fusion_on_minus_off,original,pretrained_frozen,diagonal,on_vs_off,23,0.036778846153846245,-0.08159907902554958,0.06195038621509219,0.0,0.0,0.0,0.0,0.0,0.0,0.0352859762786234,-0.03131598793363505,0.06660196421225845,-0.03437371452077331,0.02075163398692803,-0.055125348507701344,-0.021874999999999978,0.012600267379679175,-0.03447526737967915,-0.3970504260510481
fusion_on_minus_off,original,pretrained_frozen,dense,on_vs_off,23,0.05453488504959081,-0.1843917112299465,0.033306623931623924,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006307418072125093,-0.02890971365236067,0.02827897184514816,-0.006462818227524092,-0.02082776292335109,0.014364944695826998,-0.030655537273184374,-0.01858974358974369,-0.012065793683440684,0.7394349450007465
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,ff,off,23,-0.04178921568627436,-0.005293174962292424,0.014911416198180927,0.010971850861556831,0.0033528154851683034,0.007619035376388528,0.024091880341880256,-0.022143665158371073,0.04623554550025133,0.0063508387037798375,-0.028142282554047382,0.03449312125782722,0.0063508387037798375,-0.028142282554047382,0.03449312125782722,-0.04414849856026326,-0.027897184514831475,-0.016251314045431786,0.0
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,ff,off,23,-0.03244092508798391,-0.02546977124183003,0.007305806938159853,0.03504144956350852,-0.03745600804424337,0.07249745760775189,-0.02506255998903073,0.0030477284153754836,-0.028110288404406214,-0.08252548105489288,-0.07635403811874408,-0.006171442936148797,-0.08252548105489288,-0.07635403811874408,-0.006171442936148797,-0.04727721216691805,-0.02204625439919572,-0.02523095776772233,0.0
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,ff,off,23,-0.009348290598290454,0.020176596279537606,0.007605609260021073,-0.02406959870195169,0.040808823529411675,-0.06487842223136336,0.04915444033091099,-0.025191393573746557,0.07434583390465754,0.08887631975867272,0.0482117555646967,0.040664564193976016,0.08887631975867272,0.0482117555646967,0.040664564193976016,0.003128713606654787,-0.005850930115635755,0.008979643722290542,0.0
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,diagonal,off,23,0.04187091503267959,-0.010751319758672717,0.028396807440925043,0.008541295306001118,0.0009266876913935906,0.007614607614607527,0.0011642156862745612,0.06425467914438487,-0.06309046345811031,0.02457607751725399,0.019242052881758842,0.005334024635495149,0.02457607751725399,0.019242052881758842,0.005334024635495149,0.05521147561588735,0.010715754833401814,0.04449572078248554,-0.07872918309679061
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,diagonal,off,23,0.010217417386535033,-0.047471462361168226,0.01855075071986817,0.025853415375474365,-0.02437968485762604,0.0502331002331004,-0.010119149641208525,0.07652686365921657,-0.0866460133004251,0.005986333927510468,-0.0160062160062161,0.02199254993372657,0.005986333927510468,-0.0160062160062161,0.02199254993372657,0.0038084464555052655,-0.009423134055487004,0.013231580510992269,-0.12360702928547346
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,diagonal,off,23,0.03165349764614456,0.03672014260249551,0.009846056721056873,-0.017312120069473247,0.02530637254901963,-0.042618492618492876,0.011283365327483086,-0.012272184514831697,0.023555549842314782,0.018589743589743524,0.03524826888797494,-0.01665852529823142,0.018589743589743524,0.03524826888797494,-0.01665852529823142,0.051403029160382085,0.020138888888888817,0.03126414027149327,0.044877846188682846
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,dense,off,23,-0.0168523469994058,0.04548425430778372,-0.013060897435897445,-0.0019526429452898508,0.0064159696512637865,-0.008368612596553637,0.030169054801407746,0.09372400475341652,-0.06355494995200878,-0.050526046665752555,-0.01599079025549599,-0.034535256410256565,-0.050526046665752555,-0.01599079025549599,-0.034535256410256565,-0.035222844965491995,0.01016656954156947,-0.045389414507061465,-0.17496869054531272
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,dense,off,23,-0.024647064536770458,0.0751596850861557,-0.03281614219114226,0.02990067530508722,-0.028116144476438565,0.058016819781525786,-0.00027752068193254154,0.11594622697563878,-0.11622374765757132,-0.1098067781891311,-0.01570355706385118,-0.09410322112527991,-0.1098067781891311,-0.01570355706385118,-0.09410322112527991,-0.10085755747520447,-0.043083836098541994,-0.05777372137666248,0.04072516251147462
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,dense,off,23,0.007794717537364659,-0.02967543077837198,0.019755244755244816,-0.03185331825037707,0.03453211412770235,-0.06638543237807942,0.030446575483340288,-0.022222222222222254,0.05266879770556254,0.05928073152337854,-0.000287233191644809,0.05956796471502335,0.05928073152337854,-0.000287233191644809,0.05956796471502335,0.06563471250971248,0.053250405640111464,0.012384306869601014,-0.21569385305678734
diagonal_minus_ff,postencode_mask,dynamics_only,diagonal_vs_ff,off,23,-0.07073120915032671,-0.1647231649069884,-0.03661730426436299,0.009188034188034155,-0.013076323186617334,0.02226435737465149,-0.014943410347822206,-0.07347913524384109,0.05853572489601888,-0.0663775766716943,-0.06686648727089917,0.0004889105992048615,-0.0663775766716943,-0.06686648727089917,0.0004889105992048615,-0.020407554047259913,0.007836281365693143,-0.028243835412953056,0.5683434649688816
dense_minus_ff,postencode_mask,dynamics_only,dense_vs_ff,off,23,-0.22422928378810725,-0.3271654611728141,-0.1903670471685177,0.005140774258421299,-0.009339863567804807,0.014480637826226106,-0.02478503930709819,-0.1128984985602633,0.0881134592531651,-0.15593862836509897,-0.21322086818410368,0.05728223981900471,-0.15593862836509897,-0.21322086818410368,0.05728223981900471,-0.10804424333836105,-0.13269387883358463,0.024649635495223587,2.02415374238305
dense_minus_diagonal,postencode_mask,dynamics_only,dense_vs_diagonal,off,23,-0.15349807463778053,-0.16244229626582565,-0.15374974290415472,-0.004047259929612856,0.0037364596188125265,-0.007783719548425383,-0.009841628959275983,-0.03941936331642221,0.029577734357146224,-0.08956105169340467,-0.14635438091320452,0.05679332921979985,-0.08956105169340467,-0.14635438091320452,0.05679332921979985,-0.08763668929110113,-0.14053016019927778,0.05289347090817664,1.4558102774141681
diagonal_minus_ff,postencode_mask,pretrained_trainable,diagonal_vs_ff,off,23,0.012928921568627239,-0.1701813097033687,-0.023131913021618877,0.006757478632478442,-0.015502450980392046,0.022259929612870488,-0.0378710750034279,0.01291920905891486,-0.05079028406234276,-0.04815233785822015,-0.019482151835092942,-0.02867018602312721,-0.04815233785822015,-0.019482151835092942,-0.02867018602312721,0.0789524201288907,0.04644922071392643,0.03250319941496427,0.48961428187209094
dense_minus_ff,postencode_mask,pretrained_trainable,dense_vs_ff,off,23,-0.19929241510123868,-0.2763880319027379,-0.21833936080259608,-0.007783719548425383,-0.006276709401709324,-0.001507010146716059,-0.0187078648475707,0.0029691713515243023,-0.021677036199095,-0.21281551373463137,-0.2010693758855523,-0.011746137849079075,-0.21281551373463137,-0.2010693758855523,-0.011746137849079075,-0.09911858974358978,-0.09463012477718369,-0.004488464966406092,1.849185051837737
dense_minus_diagonal,postencode_mask,pretrained_trainable,dense_vs_diagonal,off,23,-0.21222133666986592,-0.10620672219936922,-0.1952074477809772,-0.014541198180903825,0.009225741578682722,-0.023766939759586547,0.019163210155857202,-0.009950037707390558,0.02911324786324776,-0.16466317587641122,-0.18158722405045935,0.016924048174048134,-0.16466317587641122,-0.18158722405045935,0.016924048174048134,-0.17807100987248048,-0.14107934549111012,-0.03699166438137036,1.359570769965646
diagonal_minus_ff,postencode_mask,pretrained_frozen,diagonal_vs_ff,off,23,-0.028072866675807773,-0.1867248560263266,-0.025372360482654677,0.0,0.0,0.0,0.0,0.0,0.0,0.022134238310709042,-0.006518665158371184,0.028652903469080226,0.022134238310709042,-0.006518665158371184,0.028652903469080226,0.0306781045751634,0.02045940170940186,0.010218702865761542,0.4447364356834081
dense_minus_ff,postencode_mask,pretrained_frozen,dense_vs_ff,off,23,-0.2164354232368938,-0.22653600484482833,-0.23048899629781983,0.0,0.0,0.0,0.0,0.0,0.0,-0.1832199254993372,-0.15257038712921078,-0.030649538370126406,-0.1832199254993372,-0.15257038712921078,-0.030649538370126406,-0.16162458864664747,-0.1537314605329309,-0.007893128113716563,2.0648789048945244
dense_minus_diagonal,postencode_mask,pretrained_frozen,dense_vs_diagonal,off,23,-0.18836255656108603,-0.03981114881850173,-0.20511663581516515,0.0,0.0,0.0,0.0,0.0,0.0,-0.20535416381004623,-0.1460517219708396,-0.05930244183920663,-0.20535416381004623,-0.1460517219708396,-0.05930244183920663,-0.19230269322181087,-0.17419086224233277,-0.018111830979478105,1.6201424692111164
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,ff,on,23,-0.06640242927007634,-0.05522690136660735,-0.032628890717125936,0.006719771241829875,0.0026737967914439165,0.0040459744503859585,0.016998177476118537,0.09860611202522973,-0.0816079345491112,-0.05536044837515397,-0.04818818844554129,-0.007172259929612679,-0.06175970679647136,-0.06163401549430969,-0.0001256913021616679,-0.03690710841446143,-0.01555872640431466,-0.02134838201014677,0.0
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,ff,on,23,-0.05602661227661232,-0.042338829471182504,-0.04121546345811056,0.011042266556972491,-0.0014897275926686881,0.012531994149641179,-0.0009298299739477489,0.08502359568536044,-0.08595342565930819,-0.0804012980483566,-0.06129279217514505,-0.019108505873211556,-0.039561051693404514,-0.051258198500845564,0.01169714680744105,-0.011930675533616708,0.0012006375976963968,-0.013131313131313105,0.0
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,ff,on,23,-0.010375816993464015,-0.012888071895424846,0.008586572740984622,-0.004322495315142616,0.004163524384112605,-0.00848601969925522,0.017928007450066286,0.013582516339869288,0.004345491110196997,0.025040849673202636,0.013104603729603759,0.011936245943598878,-0.022198655103066844,-0.010375816993464126,-0.011822838109602718,-0.024976432880844723,-0.016759364002011057,-0.008217068878833667,0.0
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,diagonal,on,23,0.027348856209150174,0.0486705288175876,-0.0060127576671694105,-0.01024826888797481,-0.007725587321175564,-0.0025226815667992453,0.04087795374560099,0.17661770419123346,-0.13573975044563247,0.03623051784816489,0.030496137849079008,0.005734379999085881,-0.015557440925087929,0.07863247863247846,-0.09418991955756639,0.0543596313816902,0.08020833333333338,-0.025848701951643183,0.029118043477894123
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,diagonal,on,23,-0.004266934046345761,0.014770299145299093,0.01413213012477732,0.017009461127108327,-0.04276832236391054,0.059777783491018865,0.01975738722062248,0.20339466497554726,-0.18363727775492478,0.0281205722382194,0.025186251656839964,0.002934320581379435,-0.023278029160381908,0.0562722816399287,-0.07955031080031061,0.05006913021618897,0.04252636660724901,0.007542763608939962,0.008676973993771125
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,diagonal,on,23,0.031615790255495935,0.03390022967228851,-0.02014488779194673,-0.027257730015083137,0.035042735042734974,-0.06230046505781811,0.021120566524978512,-0.026776960784313797,0.04789752730929231,0.00810994560994549,0.005309886192239044,0.0028000594177064464,0.007720588235293979,0.022360196992549763,-0.014639608757255784,0.004290501165501226,0.03768196672608437,-0.033391465560583145,0.020441069484122998
pretrained_trainable_minus_dynamics_only,postencode_mask,pretrained_trainable_vs_dynamics_only,dense,on,23,-0.003307538050185077,0.10548071209835916,0.042807315233785836,-0.007855420723067663,0.01758207070707074,-0.025437491430138404,0.01182412358882956,0.06130407582613462,-0.04947995223730506,-0.01477686937245759,0.03618909685086158,-0.05096596622331917,-0.021834150326797253,0.012722816399287185,-0.03455696672608444,-0.008313479820832637,0.004303355957767707,-0.012616835778600344,-0.03491935776814081
pretrained_frozen_minus_dynamics_only,postencode_mask,pretrained_frozen_vs_dynamics_only,dense,on,23,-0.13886403629050686,0.06459076054664292,-0.07400361076831663,0.007783719548425605,-0.015788970016911208,0.023572689565336813,0.0029458898944193512,0.08395521961698427,-0.08100932972256492,-0.12294123360299825,-0.09809420563097021,-0.024847027972028035,-0.13163435828876996,-0.11997049111019698,-0.011663867178572984,-0.14592103158279623,-0.07284539398509998,-0.07307563759769625,0.17709924213052597
pretrained_trainable_minus_frozen,postencode_mask,pretrained_trainable_vs_pretrained_frozen,dense,on,23,0.1355564982403218,0.040889951551716236,0.11681092600210247,-0.015639140271493268,0.03337104072398195,-0.04901018099547522,0.00887823369441021,-0.022651143790849648,0.03152937748525986,0.10816436423054065,0.1342833024818318,-0.026118938251291135,0.1098002079619727,0.13269330750948416,-0.022893099547511453,0.1376075517619636,0.07714874994286769,0.06045880181909591,-0.21201859989866678
diagonal_minus_ff,postencode_mask,dynamics_only,diagonal_vs_ff,on,23,-0.09632795717354548,-0.31297519882078717,-0.06227346999405825,-0.005967194570135836,0.04127859477124185,-0.047245789341377686,-0.02068721719457023,-0.11837106929018681,0.09768385209561659,-0.10196549773755637,-0.10106994720965301,-0.0008955505279033549,-0.06317530508706981,-0.1006690205219617,0.03749371543489188,-0.06863787764523066,-0.07739099136157973,0.00875311371634907,0.13820314179948254
dense_minus_ff,postencode_mask,dynamics_only,dense_vs_ff,on,23,-0.12276997920380284,-0.3689856711915537,-0.1499855740664564,0.003258547008546886,0.01429924242424252,-0.011040695415695634,-0.0038757198683671,0.0010683760683761756,-0.004944095936743276,-0.21133992641345567,-0.16807512340600572,-0.04326480300744995,-0.1346528063439828,-0.13660544928927298,0.001952642945290184,-0.06098927624662931,-0.06476215777686373,0.0037728815302344176,2.2588681386104006
dense_minus_diagonal,postencode_mask,dynamics_only,dense_vs_diagonal,on,23,-0.02644202203025736,-0.056010472370766534,-0.08771210407239816,0.009225741578682722,-0.02697935234699933,0.03620509392568205,0.01681149732620313,0.11943944535856299,-0.10262794803235986,-0.1093744286758993,-0.06700517619635271,-0.04236925247954659,-0.07147750125691299,-0.03593642876731129,-0.0355410724896017,0.007648601398601351,0.012628833584716004,-0.004980232186114653,2.120664996810918
diagonal_minus_ff,postencode_mask,pretrained_trainable,diagonal_vs_ff,on,23,-0.002576671694318966,-0.20907776863659222,-0.035657336944101725,-0.02293523469994052,0.03087921065862237,-0.05381444535856289,0.003192559074912227,-0.040359477124183085,0.04355203619909531,-0.010374531514237506,-0.02238562091503271,0.012011089400795205,-0.01697303921568638,0.03959747360482646,-0.05657051282051284,0.02262886215092097,0.01837606837606831,0.004252793774852659,0.16732118527737666
dense_minus_ff,postencode_mask,pretrained_trainable,dense_vs_ff,on,23,-0.05967508798391158,-0.2082780577265872,-0.07454936811554463,-0.011316644956350652,0.029207516339869344,-0.040524161296219996,-0.009049773755656076,-0.03623366013071894,0.02718388637506286,-0.1707563474107593,-0.08369783810960285,-0.08705850930115644,-0.0947272498743087,-0.06224861739567611,-0.032478632478632585,-0.032395647653000514,-0.04490007541478136,0.012504427761780845,2.2239487808422598
dense_minus_diagonal,postencode_mask,pretrained_trainable,dense_vs_diagonal,on,23,-0.05709841628959261,0.0007997109100050248,-0.03889203117144291,0.011618589743589869,-0.0016716943187530253,0.013290284062342894,-0.012242332830568303,0.004125816993464149,-0.016368149824032452,-0.16038181589652178,-0.06131221719457014,-0.09906959870195164,-0.07775421065862231,-0.10184609100050257,0.024091880341880256,-0.055024509803921484,-0.06327614379084967,0.008251633986928186,2.056627595564883
