epoch,train_loss,val_balanced_accuracy,seed,condition
17,0.04507919061410276,0.1111111111111111,53,shuffle_100ms
1,2.5185882984837398,0.08333333333333333,53,shuffle_200ms
2,2.2785079841372333,0.08333333333333333,53,shuffle_200ms
3,2.074320329895502,0.08333333333333333,53,shuffle_200ms
4,1.8512617183637015,0.08333333333333333,53,shuffle_200ms
5,1.615984100329725,0.125,53,shuffle_200ms
6,1.3580487015881115,0.15357142857142858,53,shuffle_200ms
7,1.1009782160384745,0.21481481481481482,53,shuffle_200ms
8,0.8597175848634937,0.16944444444444443,53,shuffle_200ms
9,0.6456825589831872,0.17222222222222225,53,shuffle_200ms
10,0.45594998175584817,0.15138888888888888,53,shuffle_200ms
11,0.3057480307319496,0.17986111111111114,53,shuffle_200ms
12,0.21262327779697465,0.187037037037037,53,shuffle_200ms
13,0.140168289972257,0.13657407407407407,53,shuffle_200ms
14,0.09648121836819226,0.19212962962962962,53,shuffle_200ms
15,0.07696269730789752,0.14742063492063492,53,shuffle_200ms
1,2.5169973765747455,0.08333333333333333,53,shuffle_500ms
2,2.2945758391030227,0.08333333333333333,53,shuffle_500ms
3,2.0913995112044903,0.08333333333333333,53,shuffle_500ms
4,1.8899858133702339,0.08333333333333333,53,shuffle_500ms
5,1.6387837325470358,0.08333333333333333,53,shuffle_500ms
6,1.3940872768812542,0.09027777777777778,53,shuffle_500ms
7,1.1252919103525862,0.19722222222222222,53,shuffle_500ms
8,0.8581908518754984,0.20555555555555557,53,shuffle_500ms
9,0.6352288564549217,0.24930555555555556,53,shuffle_500ms
10,0.4497740166851237,0.2465277777777778,53,shuffle_500ms
11,0.3033472092091283,0.16666666666666666,53,shuffle_500ms
12,0.2124629379073276,0.20972222222222223,53,shuffle_500ms
13,0.13961949435215962,0.2064814814814815,53,shuffle_500ms
14,0.09986985125873662,0.16064814814814815,53,shuffle_500ms
15,0.07016393693187568,0.17013888888888887,53,shuffle_500ms
16,0.053675755528332314,0.135515873015873,53,shuffle_500ms
17,0.04276161093877841,0.16249999999999998,53,shuffle_500ms
1,2.515510133550137,0.08333333333333333,53,original
2,2.2969683725622634,0.08333333333333333,53,original
3,2.08467696286455,0.08333333333333333,53,original
4,1.8488419040848938,0.11805555555555554,53,original
5,1.5860380417183986,0.09027777777777778,53,original
6,1.3098333410069913,0.08333333333333333,53,original
7,1.059433811827551,0.16468253968253968,53,original
8,0.8110825675952283,0.2555555555555556,53,original
9,0.5922654437113412,0.27718253968253964,53,original
10,0.41887550942505464,0.2580357142857143,53,original
11,0.29847045865239974,0.3113095238095238,53,original
12,0.19591708632209634,0.20727513227513228,53,original
13,0.13043067293076577,0.16607142857142856,53,original
14,0.09718113100226922,0.1857473544973545,53,original
15,0.0706101287203499,0.24606481481481482,53,original
16,0.05359002429096005,0.2207010582010582,53,original
17,0.043432572880123234,0.25046296296296294,53,original
18,0.03304913201475445,0.21884920634920635,53,original
19,0.029362555121696447,0.2518518518518519,53,original
1,2.532178537755073,0.08333333333333333,71,shuffle_5ms
2,2.300169890439963,0.08333333333333333,71,shuffle_5ms
3,2.102585874026335,0.08333333333333333,71,shuffle_5ms
4,1.8973653859730009,0.06944444444444443,71,shuffle_5ms
5,1.6370868637591978,0.10416666666666667,71,shuffle_5ms
6,1.388285068017018,0.125,71,shuffle_5ms
7,1.110025730314134,0.13194444444444445,71,shuffle_5ms
8,0.8391812285290489,0.17023809523809522,71,shuffle_5ms
9,0.6355989228321027,0.14444444444444446,71,shuffle_5ms
10,0.4326501017129874,0.15694444444444444,71,shuffle_5ms
11,0.29125120292736006,0.14375,71,shuffle_5ms
12,0.1925817897802667,0.15625,71,shuffle_5ms
13,0.13023305373101296,0.15555555555555556,71,shuffle_5ms
14,0.09169697544620006,0.10486111111111111,71,shuffle_5ms
15,0.068252404467969,0.1013888888888889,71,shuffle_5ms
16,0.0520286102177976,0.13125,71,shuffle_5ms
1,2.5342524323282363,0.08333333333333333,71,shuffle_50ms
2,2.315650716612611,0.08333333333333333,71,shuffle_50ms
3,2.110132811944696,0.08333333333333333,71,shuffle_50ms
4,1.8950587405434138,0.08333333333333333,71,shuffle_50ms
5,1.6580831038800976,0.09027777777777778,71,shuffle_50ms
6,1.3963202087185052,0.1486111111111111,71,shuffle_50ms
7,1.1098417662367035,0.11666666666666665,71,shuffle_50ms
8,0.8494934439659119,0.13968253968253966,71,shuffle_50ms
9,0.6261780231813842,0.20079365079365083,71,shuffle_50ms
10,0.4325265654280216,0.1794973544973545,71,shuffle_50ms
11,0.29022288775142235,0.09166666666666667,71,shuffle_50ms
12,0.1964701978088934,0.14305555555555557,71,shuffle_50ms
13,0.13376491648864142,0.15231481481481482,71,shuffle_50ms
14,0.09488742053508759,0.1236111111111111,71,shuffle_50ms
15,0.07146509661327434,0.13564814814814816,71,shuffle_50ms
16,0.05263383130106745,0.15496031746031744,71,shuffle_50ms
17,0.04142187238682674,0.1111111111111111,71,shuffle_50ms
1,2.5237448969973793,0.08333333333333333,71,shuffle_100ms
2,2.310576315167584,0.08333333333333333,71,shuffle_100ms
3,2.1215850974940045,0.08333333333333333,71,shuffle_100ms
4,1.9013509508929676,0.08333333333333333,71,shuffle_100ms
5,1.653808737102943,0.08333333333333333,71,shuffle_100ms
6,1.4127610378627535,0.13888888888888892,71,shuffle_100ms
7,1.1271704586246345,0.14722222222222223,71,shuffle_100ms
8,0.8606198339522639,0.1236111111111111,71,shuffle_100ms
9,0.6399274724948255,0.15092592592592594,71,shuffle_100ms
10,0.43928309218792977,0.14907407407407405,71,shuffle_100ms
11,0.30994178864020333,0.13564814814814816,71,shuffle_100ms
12,0.20267477178875404,0.1284722222222222,71,shuffle_100ms
13,0.13109569128932833,0.0986111111111111,71,shuffle_100ms
14,0.09698111347005337,0.11018518518518518,71,shuffle_100ms
15,0.07297901894095578,0.12037037037037036,71,shuffle_100ms
16,0.058819208058375344,0.10486111111111111,71,shuffle_100ms
17,0.04578077368721177,0.17199074074074075,71,shuffle_100ms
18,0.03302326397616652,0.1574074074074074,71,shuffle_100ms
19,0.026806844186179245,0.13148148148148148,71,shuffle_100ms
20,0.02394784536637083,0.13935185185185187,71,shuffle_100ms
21,0.018675960411753834,0.1386574074074074,71,shuffle_100ms
22,0.016338772057921072,0.14375,71,shuffle_100ms
23,0.014262908798512778,0.14837962962962964,71,shuffle_100ms
24,0.01289338418105735,0.1525462962962963,71,shuffle_100ms
25,0.011517269301074969,0.1641203703703704,71,shuffle_100ms
1,2.531571448603763,0.08333333333333333,71,shuffle_200ms
2,2.2844063481198082,0.08333333333333333,71,shuffle_200ms
3,2.090158978595009,0.08333333333333333,71,shuffle_200ms
4,1.9080668054049528,0.11111111111111112,71,shuffle_200ms
5,1.6651080695888665,0.14027777777777778,71,shuffle_200ms
6,1.394947098780282,0.125,71,shuffle_200ms
7,1.1234568297108518,0.1861111111111111,71,shuffle_200ms
8,0.848393253887756,0.2138888888888889,71,shuffle_200ms
9,0.6159576011609428,0.21676587301587302,71,shuffle_200ms
10,0.4335976027989689,0.14444444444444446,71,shuffle_200ms
11,0.2940224510959432,0.18611111111111112,71,shuffle_200ms
12,0.20937749196456956,0.2173611111111111,71,shuffle_200ms
13,0.1437384376797495,0.1767195767195767,71,shuffle_200ms
14,0.09914627492050582,0.19814814814814818,71,shuffle_200ms
15,0.07030374688815468,0.15208333333333335,71,shuffle_200ms
16,0.05090234768164309,0.22023809523809523,71,shuffle_200ms
17,0.03981822776266291,0.17093253968253966,71,shuffle_200ms
18,0.033123727062646345,0.2119047619047619,71,shuffle_200ms
19,0.02712029355424869,0.17787698412698413,71,shuffle_200ms
20,0.02458359534510329,0.15902777777777777,71,shuffle_200ms
21,0.020256604032614565,0.21607142857142858,71,shuffle_200ms
22,0.018039776071245912,0.16319444444444445,71,shuffle_200ms
23,0.017212711581135097,0.19384920634920635,71,shuffle_200ms
24,0.015843448229134083,0.17569444444444446,71,shuffle_200ms
1,2.548848478099968,0.08333333333333333,71,shuffle_500ms
2,2.3084787296343454,0.08333333333333333,71,shuffle_500ms
3,2.1090859038920344,0.08333333333333333,71,shuffle_500ms
4,1.889877922927277,0.08333333333333333,71,shuffle_500ms
5,1.655919447729859,0.10416666666666667,71,shuffle_500ms
6,1.389430882055548,0.17361111111111113,71,shuffle_500ms
7,1.0893210972411722,0.16805555555555554,71,shuffle_500ms
8,0.8512563577181176,0.13819444444444443,71,shuffle_500ms
9,0.6202521188349663,0.15496031746031744,71,shuffle_500ms
10,0.4343816460687903,0.17500000000000002,71,shuffle_500ms
11,0.2948397077337096,0.15,71,shuffle_500ms
12,0.19762408224087727,0.16620370370370371,71,shuffle_500ms
13,0.13527707764996758,0.13366402116402118,71,shuffle_500ms
14,0.10021315100072306,0.17916666666666667,71,shuffle_500ms
15,0.06810630424113213,0.16944444444444443,71,shuffle_500ms
16,0.05197065625386902,0.16537698412698412,71,shuffle_500ms
17,0.0393449163795272,0.15195105820105817,71,shuffle_500ms
18,0.032513484736032126,0.1638888888888889,71,shuffle_500ms
19,0.026835373614596415,0.20565476190476192,71,shuffle_500ms
20,0.02451979958369762,0.19305555555555554,71,shuffle_500ms
21,0.02067105795103538,0.12569444444444444,71,shuffle_500ms
22,0.017229769190278233,0.1715277777777778,71,shuffle_500ms
23,0.01659695138046636,0.14930555555555555,71,shuffle_500ms
24,0.014791132552148421,0.19662698412698412,71,shuffle_500ms
25,0.013232961638913125,0.11666666666666668,71,shuffle_500ms
26,0.012289735641849191,0.14801587301587302,71,shuffle_500ms
27,0.01070292870502306,0.1716269841269841,71,shuffle_500ms
1,2.5351734101017818,0.08333333333333333,71,original
2,2.317387432991704,0.08333333333333333,71,original
3,2.115121373647376,0.08333333333333333,71,original
4,1.8809299710430676,0.09722222222222222,71,original
5,1.6500996607768386,0.1597222222222222,71,original
6,1.3865874251232873,0.14583333333333331,71,original
7,1.115507838846762,0.09722222222222222,71,original
8,0.8596486177625535,0.23769841269841271,71,original
9,0.6447035277946086,0.20555555555555552,71,original
10,0.45301070658466486,0.1625,71,original
11,0.3059939298825928,0.23611111111111108,71,original
12,0.21277827382842196,0.2063492063492063,71,original
13,0.13968029938921145,0.19652777777777777,71,original
14,0.10624291719515112,0.2528769841269842,71,original
15,0.07898898818824865,0.20138888888888892,71,original
16,0.05778087420931345,0.1994047619047619,71,original
17,0.04323641272096694,0.24583333333333335,71,original
18,0.03499496233048318,0.21874999999999997,71,original
19,0.029226686050997503,0.24778439153439155,71,original
20,0.023493040188015263,0.2520833333333333,71,original
21,0.021242763493445855,0.27625661375661376,71,original
22,0.01833170848085156,0.2796296296296297,71,original
23,0.016617905466428287,0.22962962962962963,71,original
24,0.015279036345361154,0.21481481481481482,71,original
25,0.013435773846186414,0.24050925925925928,71,original
26,0.012017771896399274,0.2717592592592593,71,original
27,0.01120692427871348,0.2831018518518519,71,original
28,0.010052525733090654,0.2342592592592593,71,original
29,0.00978679178117574,0.2747685185185185,71,original
30,0.009091466759579092,0.26087962962962963,71,original
31,0.008215393016374186,0.2574074074074074,71,original
32,0.007733882705480615,0.27037037037037037,71,original
33,0.007402953774302821,0.2643518518518519,71,original
34,0.006900223313913315,0.28217592592592594,71,original
35,0.006812937127402689,0.25879629629629636,71,original
