split_seed,representation,n_bins,feature_dim,mean_train_bin_samples,mean_val_bin_samples,mean_test_bin_samples,probe,eval_split,accuracy,balanced_accuracy,macro_f1
37,relative_bin_count,12,360,8.388361939174947,7.966841186736475,7.442815249266862,logreg,test,0.5454545454545454,0.5566830605292143,0.5597031934627842
37,relative_bin_count,12,360,8.388361939174947,7.966841186736475,7.442815249266862,knn5,val,0.4083769633507853,0.39953734990499695,0.3969086917993866
37,relative_bin_count,12,360,8.388361939174947,7.966841186736475,7.442815249266862,knn5,test,0.3489736070381232,0.3444978098824253,0.35880661927098967
37,relative_bin_rate,12,360,8.388361939174947,7.966841186736475,7.442815249266862,logreg,val,0.5078534031413613,0.5023847884142001,0.5011383759035405
37,relative_bin_rate,12,360,8.388361939174947,7.966841186736475,7.442815249266862,logreg,test,0.49266862170087977,0.4995245139475909,0.49813732866241534
37,relative_bin_rate,12,360,8.388361939174947,7.966841186736475,7.442815249266862,knn5,val,0.32722513089005234,0.3237867524632231,0.31738316883348183
37,relative_bin_rate,12,360,8.388361939174947,7.966841186736475,7.442815249266862,knn5,test,0.30791788856304986,0.30658604216296526,0.31453667610769287
37,relative_bin_count,16,480,6.29127145438121,5.975130890052356,5.5821114369501466,logreg,val,0.5209424083769634,0.5215001909854852,0.5214109442018154
37,relative_bin_count,16,480,6.29127145438121,5.975130890052356,5.5821114369501466,logreg,test,0.49266862170087977,0.4998626373626373,0.4954643928378903
37,relative_bin_count,16,480,6.29127145438121,5.975130890052356,5.5821114369501466,knn5,val,0.3219895287958115,0.313590453663983,0.2901937987211479
37,relative_bin_count,16,480,6.29127145438121,5.975130890052356,5.5821114369501466,knn5,test,0.2697947214076246,0.25978540690079155,0.26112183689797663
37,relative_bin_rate,16,480,6.29127145438121,5.975130890052356,5.5821114369501466,logreg,val,0.4895287958115183,0.487378634437458,0.4880785046311473
37,relative_bin_rate,16,480,6.29127145438121,5.975130890052356,5.5821114369501466,logreg,test,0.4809384164222874,0.48319180819180807,0.47799343881274997
37,relative_bin_rate,16,480,6.29127145438121,5.975130890052356,5.5821114369501466,knn5,val,0.27225130890052357,0.2665450970598029,0.25487748703824153
37,relative_bin_rate,16,480,6.29127145438121,5.975130890052356,5.5821114369501466,knn5,test,0.25513196480938416,0.24681792566407948,0.23622899006383577
37,relative_bin_count,20,600,5.033017163504969,4.780104712041885,4.465689149560117,logreg,val,0.5130890052356021,0.5123093817946759,0.5070913733741365
37,relative_bin_count,20,600,5.033017163504969,4.780104712041885,4.465689149560117,logreg,test,0.4604105571847507,0.46247278362662975,0.4613070126525247
37,relative_bin_count,20,600,5.033017163504969,4.780104712041885,4.465689149560117,knn5,val,0.2670157068062827,0.25615079365079363,0.25496931832331965
37,relative_bin_count,20,600,5.033017163504969,4.780104712041885,4.465689149560117,knn5,test,0.2287390029325513,0.22333755987602144,0.2472250900453645
37,relative_bin_rate,20,600,5.033017163504969,4.780104712041885,4.465689149560117,logreg,val,0.4790575916230366,0.48165021253256557,0.47890343329768215
37,relative_bin_rate,20,600,5.033017163504969,4.780104712041885,4.465689149560117,logreg,test,0.436950146627566,0.4389319014319014,0.4346711628802237
37,relative_bin_rate,20,600,5.033017163504969,4.780104712041885,4.465689149560117,knn5,val,0.2617801047120419,0.2606600915424445,0.26401487324642975
37,relative_bin_rate,20,600,5.033017163504969,4.780104712041885,4.465689149560117,knn5,test,0.19941348973607037,0.19665846973539283,0.20173804487485875
