architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
rsnn64_progress,local2,53,26,0,0.8823529411764706,-0.730053141469674,-2.38987419587831,-1.6598210544086358
rsnn64_progress,local2,53,27,10,0.8181818181818182,1.45759989733456,0.8773760659335967,-0.5802238314009633
rsnn64_progress,local2,53,28,6,0.8,3.1349115075036567,1.375052927750657,-1.7598585797529998
rsnn64_progress,local2,53,29,1,0.8968253968253969,-0.16873040559019348,-5.168955630010583,-5.000225224420389
rsnn64_progress,local2,53,30,7,0.7142857142857143,1.381751837281202,0.8702439884761333,-0.5115078488050688
rsnn64_progress,local2,53,31,5,0.6902654867256637,1.1196071092993742,0.4367419376644195,-0.6828651716349547
rsnn64_progress,local2,53,32,4,0.776,3.423894548171903,-5.858388077804825,-9.282282625976729
rsnn64_progress,local2,53,33,8,0.9565217391304348,-1.311058363613503,-0.6956704636523414,0.6153878999611615
rsnn64_progress,local2,53,34,1,0.7142857142857143,-1.663854984064081,-3.0677887465461904,-1.4039337624821093
rsnn64_progress,local2,53,35,11,0.9482758620689655,1.4630541265159671,-3.3425926684402523,-4.805646794956219
rsnn64_progress,local2,53,36,4,0.8181818181818182,1.0781743795549192,1.210555003979521,0.13238062442460174
rsnn64_progress,local2,53,37,5,0.6785714285714286,4.250862828109398,2.1830097852590216,-2.067853042850376
rsnn64_progress,local2,53,38,2,1.0,1.9176219195625204,-2.0971361113450806,-4.0147580309076005
rsnn64_progress,local2,53,39,7,0.9183673469387755,1.0177590186320795,0.5893096157773814,-0.4284494028546981
rsnn64_progress,local2,53,40,3,0.6746987951807228,2.3476085956582997,1.8666333620927102,-0.48097523356558947
rsnn64_progress,local2,53,41,6,0.8735632183908046,2.889107134301479,0.3673313178213595,-2.5217758164801194
rsnn64_progress,local2,53,42,0,0.5595238095238095,2.7940173975116833,1.451251309238235,-1.3427660882734482
rsnn64_progress,local2,53,43,9,0.7887323943661971,1.5185147508442611,0.8993587754754864,-0.6191559753687748
rsnn64_progress,local2,53,44,5,0.6283185840707964,2.8146272262712033,0.8806207677344018,-1.9340064585368015
rsnn64_progress,local2,53,45,8,0.9038461538461539,-0.020932275150944202,-0.6256252583552853,-0.6046929832043411
rsnn64_progress,local2,53,46,3,0.8589743589743589,-0.7081711401851629,-0.04566807996858768,0.6625030602165752
rsnn64_progress,local2,53,47,4,0.6276595744680851,1.191275385479834,3.2395776080464387,2.0483022225666048
rsnn64_progress,local2,53,48,6,0.7931034482758621,1.7288674970183529,2.017210051092428,0.28834255407407516
