model_kind,history_ms,anchor_type,anchor_value,layer,state,corr_mean_mean,corr_mean_std,corr_mean_count,cosine_mean_mean,cosine_mean_std,cosine_mean_count,normalized_l2_mean_mean,normalized_l2_mean_std,normalized_l2_mean_count
a2,750,stroke,stroke_end,L1,spike50,0.9871727199809445,0.0028826261879385125,3,0.9881475222498445,0.002695082114080202,3,0.10093601425259167,0.01309972530712959,3
a2,750,stroke,mid_stroke,L1,syn_current,0.9999168604580716,1.1440138317700266e-05,3,0.9999257521658492,7.167499008767574e-06,3,0.008768383324003733,0.00011088241346246248,3
a2,750,stroke,stroke_end,L1,syn_current,0.9998367616253944,2.6511091168341533e-05,3,0.9998538538796353,1.807921583459812e-05,3,0.015463647704934002,0.00018934384087381932,3
a2,750,stroke,mid_stroke,L1,pre_reset,0.9984960167585998,0.0003225906295675996,3,0.9986433147429347,0.0002485136134579338,3,0.029575472999176764,0.0027925552306388686,3
a2,750,stroke,stroke_end,L1,pre_reset,0.997482508785697,0.0006442401910157313,3,0.9977435321573646,0.000503229267807584,3,0.046450174170712066,0.0053770984322038555,3
a2,750,stroke,mid_stroke,L2,spike50,0.9809963463026236,0.0006462504626602488,3,0.991201603092143,0.0003603991282650134,3,0.07600525345298649,0.001175603015363232,3
a2,750,stroke,stroke_end,L2,spike50,0.9606318667304216,0.0005602711915952209,3,0.9813658606133281,0.0011308585364351842,3,0.1301668561813082,0.0016410949947103899,3
a2,750,stroke,mid_stroke,L2,syn_current,0.9924716161430099,0.0007260927120219128,3,0.9941030467380422,0.0004899795530946707,3,0.06400924164182026,0.001773261686465186,3
a2,750,stroke,stroke_end,L2,syn_current,0.9811041471207277,0.0020727169309470756,3,0.9869718091303011,0.001358482464503704,3,0.11346529262159681,0.005015929659504563,3
a2,750,stroke,mid_stroke,L2,pre_reset,0.9921696397139698,0.0010034063164963906,3,0.9935599303058952,0.0006913255401802661,3,0.06755451911695941,0.0026661638691595777,3
a2,750,stroke,stroke_end,L2,pre_reset,0.9792895605505402,0.0024227703787926694,3,0.9849640113528452,0.001352826117243478,3,0.12216270561594267,0.004561750536022749,3
a2,1000,phase,0.25,L1,spike50,1.0,0.0,9,1.0,0.0,9,0.0,0.0,9
a2,1000,phase,0.25,L1,syn_current,1.0,0.0,9,1.0,0.0,9,2.669587374276899e-09,2.172947868769689e-09,9
a2,1000,phase,0.25,L1,pre_reset,1.0,0.0,9,1.0,0.0,9,3.046954123664436e-09,2.4793791632104515e-09,9
a2,1000,phase,0.25,L2,spike50,1.0,0.0,9,1.0,0.0,9,0.0,0.0,9
a2,1000,phase,0.25,L2,syn_current,1.0,1.1775693440128312e-16,9,1.0,0.0,9,8.209627829070087e-09,6.319135452552605e-09,9
a2,1000,phase,0.25,L2,pre_reset,0.9999999999999998,2.0770370905276122e-16,9,1.0,1.5700924586837752e-16,9,9.619231261331436e-09,7.440466125344165e-09,9
a2,1000,phase,0.5,L1,spike50,0.9988549722300084,0.0008611811659757106,9,0.9989025785416241,0.0008145682790682534,9,191241155.10536122,573723465.2936555,9
a2,1000,phase,0.5,L1,syn_current,0.9999968770481834,2.7945226492716053e-06,9,0.9999972047850118,2.489632326211054e-06,9,0.0006654155468859261,0.0006311227787623627,9
a2,1000,phase,0.5,L1,pre_reset,0.999846627925493,0.00016756588845931778,9,0.9998641447061316,0.0001493494389677244,9,0.0037380965690867393,0.003999569887486369,9
a2,1000,phase,0.5,L2,spike50,0.9970975888871495,0.002570796906967196,9,0.9984386345193097,0.0014136905630002922,9,0.014727501460122666,0.01298219068590045,9
a2,1000,phase,0.5,L2,syn_current,0.9989755863629411,0.0007741555043523886,9,0.9993224563778601,0.000508577472059424,9,0.010615170973188957,0.00960400154995952,9
a2,1000,phase,0.5,L2,pre_reset,0.9984983254473117,0.001084703375133125,9,0.9990350253375113,0.0007205007295874299,9,0.012838138762200644,0.011393714130815167,9
a2,1000,phase,0.75,L1,spike50,0.9918659548870595,0.0035452945220696506,9,0.9923126845595593,0.00339196715651513,9,382482310.25847274,758964805.2516087,9
a2,1000,phase,0.75,L1,syn_current,0.9999762521482061,1.1505704775969227e-05,9,0.9999786743575034,1.0189273649964071e-05,9,0.0053035650646319,0.0019182099859644114,9
a2,1000,phase,0.75,L1,pre_reset,0.9987279771117777,0.0004080671333692861,9,0.9988646618003494,0.0003505653647677888,9,0.0293825103195933,0.007801980405574457,9
a2,1000,phase,0.75,L2,spike50,0.9820896666108409,0.006371316603365742,9,0.989921186904389,0.004751160564686925,9,0.09071791432624762,0.02671447917567486,9
a2,1000,phase,0.75,L2,syn_current,0.9935109160725458,0.0027625479092122725,9,0.99548502558381,0.002013843276594263,9,0.06436230475778379,0.021562510032462383,9
a2,1000,phase,0.75,L2,pre_reset,0.9918042272693481,0.0036910477219816657,9,0.9943559927615292,0.0025306609417247434,9,0.0709625936622505,0.023858726350112325,9
a2,1000,phase,1.0,L1,spike50,0.9807547102054639,0.007877493209908356,9,0.9816765187132569,0.007848839403638282,9,1264316525.4927824,2610712230.474991,9
a2,1000,phase,1.0,L1,syn_current,0.9999552290476496,8.892853045999472e-06,9,0.999960029185633,6.434499363954509e-06,9,0.010696736472465588,0.0009760701998801257,9
a2,1000,phase,1.0,L1,pre_reset,0.997327851004737,0.00036134294033878564,9,0.9976119087441817,0.0002482423376278133,9,0.05639144651781593,0.003882607333225449,9
a2,1000,phase,1.0,L2,spike50,0.9638205269444968,0.0067944451345813,9,0.9806259214890432,0.00564412669274711,9,0.160044644514917,0.022919134338934968,9
a2,1000,phase,1.0,L2,syn_current,0.985104838190522,0.0037722928083082493,9,0.9902547951051665,0.0020388306995723616,9,0.1212073975343371,0.014174672447103255,9
a2,1000,phase,1.0,L2,pre_reset,0.9819812054666046,0.005408337842115828,9,0.9884352675835806,0.0025338641123441833,9,0.1323336906610061,0.01584818197157621,9
a2,1000,stroke,mid_stroke,L1,spike50,0.9981467441831257,0.0008171068945278437,3,0.998285297335705,0.0007697066917814306,3,0.018247235146614665,0.004173561061708487,3
a2,1000,stroke,stroke_end,L1,spike50,0.9956773347599125,0.0006999458956544359,3,0.9959914992425718,0.00064898658944754,3,0.04248222659326293,0.0055998289397608736,3
a2,1000,stroke,mid_stroke,L1,syn_current,0.9999965243500641,5.503846440473208e-07,3,0.9999968770607657,3.7646695352541675e-07,3,0.0011907910837541,2.6650714443383947e-05,3
a2,1000,stroke,stroke_end,L1,syn_current,0.9999882958595175,2.2408788303017895e-06,3,0.9999895200197321,1.6318852075990996e-06,3,0.0030446932287589,5.9860686583897205e-05,3
a2,1000,stroke,mid_stroke,L1,pre_reset,0.9996274184779321,7.789988418049398e-05,3,0.9996655511075311,6.084596307050752e-05,3,0.009037708301141633,0.0012121903451830444,3
a2,1000,stroke,stroke_end,L1,pre_reset,0.9990690201469676,0.000223367161023764,3,0.9991660957563046,0.00017631933733893346,3,0.020131593708020666,0.002520069911929668,3
a2,1000,stroke,mid_stroke,L2,spike50,0.9963214475410967,0.00020635345620613135,3,0.998331768098719,0.0001221026587759295,3,0.022838715131574466,0.0006524264429158658,3
a2,1000,stroke,stroke_end,L2,spike50,0.9901036251841195,0.0003208542735905274,3,0.9955765668092731,0.00016885868808800606,3,0.0509010383065192,0.001070891455390663,3
a2,1000,stroke,mid_stroke,L2,syn_current,0.9988409336818506,0.00017411704090881383,3,0.9990902910249604,0.0001340335613631434,3,0.016398744490115934,0.0007856931789275479,3
a2,1000,stroke,stroke_end,L2,syn_current,0.9965142897554555,0.0004428922304356855,3,0.9976487817867866,0.0002536461103860872,3,0.036748847839910004,0.0015553582329188242,3
a2,1000,stroke,mid_stroke,L2,pre_reset,0.9988724948433597,0.00020273862462032345,3,0.9990688933171589,0.00011859974269985197,3,0.016728174505989568,0.0002894621364951388,3
a2,1000,stroke,stroke_end,L2,pre_reset,0.996053419966283,0.000656123591562136,3,0.9972805920208138,0.00029313215242128353,3,0.039887178966541835,0.0013207205667616732,3
c2,50,phase,0.25,L1,spike50,0.3285302776464531,0.04745537726793627,9,0.35634922008271436,0.0507409048026777,9,0.9031847878503643,0.02337588292093716,9
c2,50,phase,0.25,L1,syn_current,0.6842228148646802,0.030830902757904045,9,0.703730939720951,0.030203626517035648,9,0.7214980285368411,0.0306063327258771,9
c2,50,phase,0.25,L1,pre_reset,0.6083823466418781,0.03122903737815469,9,0.6330332776547105,0.030376411995749322,9,0.7881729895528664,0.024062254422995585,9
c2,50,phase,0.25,L2,spike50,0.17631279227134844,0.06894727020127595,8,0.29712974366443146,0.06289106543558204,8,761035008.4800487,2283105022.8170567,9
c2,50,phase,0.25,L2,syn_current,0.3286520716421934,0.10941432059248259,9,0.35267680927259326,0.09273605622054955,9,0.9133816246204766,0.030340583237896856,9
c2,50,phase,0.25,L2,pre_reset,0.2954432121576856,0.1169799664463745,9,0.3164368872669305,0.10235584350841577,9,0.9154725594289823,0.030090490257526824,9
c2,50,phase,0.25,L3,spike50,0.14817642358597838,0.06306323740705086,6,0.2917531520734941,0.05993583890135291,6,0.8404890742390706,0.059172371073629805,9
c2,50,phase,0.25,L3,syn_current,0.27050407264394305,0.11416493701258873,8,0.2793445635081322,0.11109446915241242,8,443829764.48711455,1331489290.832195,9
c2,50,phase,0.25,L3,pre_reset,0.26058220726756776,0.11797109494884164,8,0.26729712190505733,0.11483680766645409,8,443829764.48768526,1331489290.8320942,9
c2,50,phase,0.5,L1,spike50,0.30504133287377777,0.037850983111686214,9,0.34148072453856165,0.03259698625575119,9,0.9669166411527483,0.019874336106095507,9
c2,50,phase,0.5,L1,syn_current,0.6518612333665001,0.01854370473607753,9,0.6707854760043274,0.017047009046927908,9,0.766486597544743,0.013845205888128344,9
c2,50,phase,0.5,L1,pre_reset,0.5809137851401383,0.018190008454988405,9,0.6042046898558958,0.01621776748263873,9,0.8212397205177113,0.010904717351821315,9
c2,50,phase,0.5,L2,spike50,0.08896387827027236,0.07534318346345577,9,0.26468735671115584,0.052037814653388616,9,0.9753681463014687,0.014994926826484433,9
c2,50,phase,0.5,L2,syn_current,0.285280276919399,0.05141078771436485,9,0.30655094178815584,0.03368070761515709,9,0.9883746314998897,0.004372816323784658,9
c2,50,phase,0.5,L2,pre_reset,0.24606583035388618,0.05510393873841202,9,0.2679207351812681,0.0386701752603976,9,0.9904876410343844,0.004607997326596206,9
c2,50,phase,0.5,L3,spike50,0.07467575893931433,0.15200026543698292,9,0.25951567856781693,0.0934092424877742,9,0.9799364075405954,0.013101266972992315,9
c2,50,phase,0.5,L3,syn_current,0.19602641670811086,0.15666836400225895,9,0.206072500019951,0.15097307087407852,9,0.9850118211075957,0.01072647919562651,9
c2,50,phase,0.5,L3,pre_reset,0.18959788589947174,0.1583047273838117,9,0.19795424685465407,0.153411089312647,9,0.985489751447269,0.011084352224321107,9
c2,50,phase,0.75,L1,spike50,0.26697250506832726,0.04660944376618192,9,0.3048985875646651,0.04475027077456183,9,0.9733045114454362,0.015675179078880837,9
c2,50,phase,0.75,L1,syn_current,0.6386854600687052,0.017854721616825674,9,0.6598163650400801,0.016637379455763553,9,0.7800915347242962,0.011379251593210666,9
c2,50,phase,0.75,L1,pre_reset,0.5745320135076203,0.018996077670388557,9,0.5987785559052956,0.016031535041666732,9,0.8278873448164037,0.011569232986847346,9
c2,50,phase,0.75,L2,spike50,0.085050873269957,0.037545661116524076,9,0.25538993522370745,0.02976658575419603,9,0.990946870402358,0.008065042363822215,9
c2,50,phase,0.75,L2,syn_current,0.20958886778112307,0.030640983740145594,9,0.2253360606063896,0.027021808187682576,9,0.9941794351064848,0.0015451654260315876,9
c2,50,phase,0.75,L2,pre_reset,0.17602022135151826,0.03512169377453851,9,0.19169966455304305,0.03221282305878299,9,0.9954584285011379,0.0015709516663105533,9
c2,50,phase,0.75,L3,spike50,0.11266835944124663,0.07068276411773747,9,0.28372399559281714,0.09709109917563742,9,0.9937943548659379,0.005090221504610763,9
c2,50,phase,0.75,L3,syn_current,0.2003606899204969,0.11323086128647833,9,0.21141547808284133,0.10635265622985514,9,0.996155998539101,0.0034136346052142208,9
c2,50,phase,0.75,L3,pre_reset,0.19190536531911442,0.11516528052316927,9,0.20148702594283674,0.11012347764366803,9,0.9965874931955282,0.003439392195168582,9
c2,50,phase,1.0,L1,spike50,0.3216112367095414,0.10089282588953406,9,0.3568825331387592,0.09378603966533347,9,0.9845834628493451,0.010920114709811333,9
c2,50,phase,1.0,L1,syn_current,0.5488474926427297,0.026056893001361554,9,0.5712449383833381,0.025074878486660672,9,0.8561866520446206,0.01934637577925207,9
c2,50,phase,1.0,L1,pre_reset,0.48955176029910624,0.02736333464702705,9,0.51420712204495,0.024312119720123246,9,0.8887378994275527,0.015384677610361833,9
c2,50,phase,1.0,L2,spike50,0.0392646959406979,0.0778433638926031,8,0.2223054301334061,0.10829427804931867,8,0.9924251804164003,0.005449112806556696,9
c2,50,phase,1.0,L2,syn_current,0.1707931032863198,0.07261436769357534,9,0.2013438107786796,0.10864262405211594,9,0.9980784530342989,0.0022225176941857733,9
c2,50,phase,1.0,L2,pre_reset,0.138025446305183,0.07768660687130771,9,0.17567793648588823,0.10738136760695975,9,0.9985721252220574,0.00167539347199168,9
c2,50,phase,1.0,L3,spike50,0.15439584379493032,0.10372977189061068,6,0.3350213640318635,0.10781796549483233,6,0.9974762523149457,0.0034075100975583562,9
c2,50,phase,1.0,L3,syn_current,0.1782423431768326,0.14932490999163767,8,0.18873057551051456,0.1434386027115815,8,0.9988040892687712,0.001547667454338779,9
c2,50,phase,1.0,L3,pre_reset,0.1700711318243596,0.14981877405557856,8,0.17868366059065838,0.1448733513653081,8,0.9989754976576725,0.0014291621635828856,9
c2,50,stroke,mid_stroke,L1,spike50,0.26215783288464256,0.040033099309152914,3,0.2998997439457385,0.039451516500033264,3,0.984391014967728,0.0008088593545905659,3
c2,50,stroke,stroke_end,L1,spike50,0.26195230715565404,0.02795016461923851,3,0.30774789572033284,0.03157931442344264,3,0.9921793359129145,0.000878274198543419,3
c2,50,stroke,mid_stroke,L1,syn_current,0.6610591058458537,0.013825732549451006,3,0.682131066926203,0.010783940132523012,3,0.7580561665503086,0.005236201887096215,3
c2,50,stroke,stroke_end,L1,syn_current,0.6329116858429243,0.017913259658790995,3,0.6533419724097116,0.016143400741538725,3,0.7838472715183125,0.005957357425779542,3
c2,50,stroke,mid_stroke,L1,pre_reset,0.5883839329407917,0.016853737206936278,3,0.6134483250221406,0.011501221913742948,3,0.8130950418586312,0.005833568096991565,3
c2,50,stroke,stroke_end,L1,pre_reset,0.5649850765311388,0.019416240766258367,3,0.5887209992594684,0.015918489396185564,3,0.8333790633698785,0.00582537954353529,3
c2,50,stroke,mid_stroke,L2,spike50,0.0784776385420145,0.018578536625620635,3,0.2117768173684413,0.01595907909469079,3,0.9833499887570046,0.0024860084137320526,3
c2,50,stroke,stroke_end,L2,spike50,0.11181105228507182,0.020162286023811662,3,0.2716080599115783,0.012033298938834057,3,0.9966189569501772,0.0004652918622060718,3
c2,50,stroke,mid_stroke,L2,syn_current,0.1819793385806242,0.05790519858480725,3,0.2126332940104364,0.050559219956608205,3,0.9888515697849186,0.00042714826004952935,3
c2,50,stroke,stroke_end,L2,syn_current,0.23178919872989442,0.011424598637522121,3,0.24163083353620962,0.02678788964706374,3,0.9941623407572479,0.0005120260674212564,3
c2,50,stroke,mid_stroke,L2,pre_reset,0.159226032858681,0.06089283943039983,3,0.1839631238609386,0.05369501057655003,3,0.9904435951456732,0.0009430841592429929,3
c2,50,stroke,stroke_end,L2,pre_reset,0.19535723540341302,0.006918568754373371,3,0.20556131580081952,0.01824519033324904,3,0.9958496011190512,0.00023242260258333653,3
c2,50,stroke,mid_stroke,L3,spike50,0.13438155699249624,0.053412766133307345,3,0.27178577091204875,0.060893495784936094,3,0.9846758368363387,0.0052758234833282435,3
c2,50,stroke,stroke_end,L3,spike50,0.1818279823485386,0.09922995554043494,3,0.31650360466345046,0.1032901961415594,3,0.9982649752442789,0.0007421651612300042,3
c2,50,stroke,mid_stroke,L3,syn_current,0.16786304830916585,0.10188177289288526,3,0.17435906373173474,0.09867963609616091,3,0.9865206913260263,0.0013933681556722553,3
c2,50,stroke,stroke_end,L3,syn_current,0.24706590021854044,0.09705863233345391,3,0.25658706775581713,0.089298683223442,3,0.9982631477381384,0.00042588137412729536,3
c2,50,stroke,mid_stroke,L3,pre_reset,0.16330817269925765,0.1043417671699896,3,0.1683750100935136,0.1020000707649265,3,0.986899442329523,0.0016528442375963166,3
c2,50,stroke,stroke_end,L3,pre_reset,0.2414526636137823,0.09628119326983885,3,0.248917256238515,0.0903618403752106,3,0.9989748763652456,0.0002417957941537996,3
c2,100,phase,0.25,L1,spike50,0.5492037156390247,0.02881199286024115,9,0.5706461027319669,0.030571143336021546,9,0.818267175932577,0.03725823854213861,9
c2,100,phase,0.25,L1,syn_current,0.85169428537036,0.03036775243089961,9,0.862977187907611,0.028998866834997812,9,0.505684187442739,0.047068771059138016,9
c2,100,phase,0.25,L1,pre_reset,0.8151387299041188,0.03253247291435548,9,0.8292989499616199,0.031151996094030434,9,0.5531099641708562,0.043717222277779286,9
c2,100,phase,0.25,L2,spike50,0.32292457236212363,0.05850974611271477,9,0.4572546495771841,0.06655532130319085,9,761035008.4356904,2283105022.809968,9
c2,100,phase,0.25,L2,syn_current,0.49191616137020877,0.052586479812595836,9,0.5158999870358392,0.044045434067969604,9,0.8394262474688579,0.04755713281642121,9
c2,100,phase,0.25,L2,pre_reset,0.46452710897544286,0.05224186173914408,9,0.4818296890016272,0.044325092869958706,9,0.8481925727358003,0.046835001642326665,9
c2,100,phase,0.25,L3,spike50,0.27714974499573597,0.04933608825351125,9,0.44958630849784675,0.048022949196805144,9,0.8111480060133165,0.060670818728757646,9
c2,100,phase,0.25,L3,syn_current,0.40897234658314696,0.10024783655658565,9,0.4173206543249184,0.09593508038723439,9,521803968.7210271,1565411903.6364717,9
c2,100,phase,0.25,L3,pre_reset,0.39305450938306613,0.10068040093262282,9,0.3980653192662669,0.09982747326808,9,521803968.7262746,1565411903.6371174,9
c2,100,phase,0.5,L1,spike50,0.48547590903791465,0.022822812709210837,9,0.5140024134260556,0.01900246257167552,9,0.9149544879990873,0.01292136171833426,9
c2,100,phase,0.5,L1,syn_current,0.810494950561038,0.017293902561230482,9,0.8238844049505422,0.015546778197401561,9,0.6015870554791647,0.016501061998790048,9
c2,100,phase,0.5,L1,pre_reset,0.7721650204747418,0.017057151697683556,9,0.7882996531053461,0.014912494958698883,9,0.6384962337882585,0.01611553717370444,9
c2,100,phase,0.5,L2,spike50,0.23702704508838923,0.03936040471458078,9,0.41142278516988473,0.039653903655415185,9,0.9462564581776411,0.01059379983011208,9
c2,100,phase,0.5,L2,syn_current,0.39081672157650016,0.03968344261975647,9,0.41598501693217127,0.03319787782463568,9,0.9506186187929421,0.010774913895799204,9
c2,100,phase,0.5,L2,pre_reset,0.35516214128786633,0.04212824997220767,9,0.37457758669541563,0.037794253270242585,9,0.9599187883302136,0.009763642333192518,9
c2,100,phase,0.5,L3,spike50,0.21682898469715567,0.08408800514223658,9,0.43242952283276936,0.04584039183173465,9,0.9566731338758621,0.010535649901031582,9
c2,100,phase,0.5,L3,syn_current,0.3315844623121549,0.13284315785064757,9,0.3428128551225956,0.126162620803913,9,0.9698294393714176,0.009618773895123873,9
c2,100,phase,0.5,L3,pre_reset,0.31660378975934117,0.13517990640080707,9,0.3255463114760929,0.13201717133949833,9,0.9745735060116021,0.009545198972185915,9
c2,100,phase,0.75,L1,spike50,0.4655974339126361,0.019761110302316996,9,0.4974085844337231,0.019321171781810757,9,0.9262929854780863,0.009714829549975976,9
c2,100,phase,0.75,L1,syn_current,0.7964899314453685,0.01901499133713529,9,0.8107971048072086,0.017655322240732785,9,0.6229598747895929,0.01426190938514389,9
c2,100,phase,0.75,L1,pre_reset,0.7617550945901077,0.019846483402416345,9,0.7777788896992952,0.018013810520397747,9,0.6531265864766044,0.017880897393316955,9
c2,100,phase,0.75,L2,spike50,0.14800201785088443,0.021816049820837395,9,0.3509018955193958,0.02112257351084719,9,0.9702960549258379,0.007625670676456802,9
c2,100,phase,0.75,L2,syn_current,0.2834623432751065,0.037515331151575994,9,0.3226610928437224,0.02778366360642658,9,0.9723567267812278,0.00690293391117946,9
c2,100,phase,0.75,L2,pre_reset,0.24672901435318448,0.03405222373496895,9,0.2772388135205657,0.027331410534242786,9,0.97853926455893,0.004886030458603725,9
c2,100,phase,0.75,L3,spike50,0.125056238935368,0.05889440711613817,9,0.37280727353577187,0.018903697636811326,9,0.9772024791449382,0.004286969906813592,9
c2,100,phase,0.75,L3,syn_current,0.2439960130654048,0.1311656394372403,9,0.25556343643971074,0.12405287659620087,9,0.9878999065418097,0.005383485893595789,9
c2,100,phase,0.75,L3,pre_reset,0.23233102420804602,0.13355667905667074,9,0.24106266253796285,0.1307963979203015,9,0.9907831971067496,0.004329273622904137,9
c2,100,phase,1.0,L1,spike50,0.40683235706382087,0.03861683227462603,9,0.435213893973431,0.0392613153384231,9,0.9643412138895093,0.011284387608183503,9
c2,100,phase,1.0,L1,syn_current,0.7126449508830991,0.027161638003537585,9,0.7292160818519494,0.02616463579492291,9,0.7223063075209898,0.02177887151770461,9
c2,100,phase,1.0,L1,pre_reset,0.6783493909437138,0.024578289311689632,9,0.6964218731634136,0.021501837776733763,9,0.7429655934408901,0.01814311986669334,9
c2,100,phase,1.0,L2,spike50,0.09283947985465647,0.06329399356694572,9,0.29795726153178914,0.06099029185780737,9,0.9841915300798681,0.006385337096157127,9
c2,100,phase,1.0,L2,syn_current,0.14824670042496246,0.08527940687490959,9,0.19967497605408513,0.07473903303386292,9,0.9921620533970642,0.005840990013680179,9
c2,100,phase,1.0,L2,pre_reset,0.12277903833708462,0.08592537958543923,9,0.16145134182649154,0.07383647281133274,9,0.9940248750646796,0.004484644592561327,9
c2,100,phase,1.0,L3,spike50,0.08933646989269382,0.052867175464995586,9,0.35459069471655036,0.050559836954063624,9,0.9902712760922086,0.006071294363668138,9
c2,100,phase,1.0,L3,syn_current,0.18555525036368167,0.12490519823783934,9,0.1953666966409983,0.12037783098269914,9,0.9959290319459888,0.003474674886486601,9
c2,100,phase,1.0,L3,pre_reset,0.17591740199032976,0.13020783202070513,9,0.18289909609350113,0.1291952428456117,9,0.9968381367889589,0.0027865441782794404,9
c2,100,stroke,mid_stroke,L1,spike50,0.5212990352027259,0.02790626669438261,3,0.5517786810593024,0.026123245667546393,3,0.8898953887848599,0.007119466835527829,3
c2,100,stroke,stroke_end,L1,spike50,0.43073635154529644,0.017799592764761087,3,0.4636489887397362,0.0162553092170638,3,0.9504032349919199,0.00190382091509191,3
c2,100,stroke,mid_stroke,L1,syn_current,0.8407407882844756,0.008448729168045453,3,0.8527231588623145,0.005532373564874524,3,0.5565124543059723,0.0054171279708181,3
c2,100,stroke,stroke_end,L1,syn_current,0.793467478699642,0.014596159601376023,3,0.8077444036248421,0.01224721488433975,3,0.6320674584726201,0.0035344784591385997,3
c2,100,stroke,mid_stroke,L1,pre_reset,0.8052331013951469,0.0078076599306910344,3,0.8192484389284628,0.0044856581165330115,3,0.5932852747057857,0.012068803622504039,3
c2,100,stroke,stroke_end,L1,pre_reset,0.7535923056779273,0.014122955552440657,3,0.7698602416223043,0.009677231004464795,3,0.6651567910147116,0.007275074037456823,3
c2,100,stroke,mid_stroke,L2,spike50,0.25541633889127635,0.03336942497947908,3,0.4299283238390436,0.019149276829322336,3,0.9286248942274661,0.0076532054031728915,3
c2,100,stroke,stroke_end,L2,spike50,0.1299292634495686,0.025720984011793138,3,0.3405411304751467,0.013674885855181267,3,0.9785303896414037,0.001587369957557458,3
c2,100,stroke,mid_stroke,L2,syn_current,0.3887276955625834,0.042234268182848936,3,0.420327832380627,0.04146321134818608,3,0.9221781979865201,0.01085666662554016,3
c2,100,stroke,stroke_end,L2,syn_current,0.258516431922757,0.028504986089505822,3,0.29007688248097896,0.022197924475738665,3,0.9768275025994074,0.002610951425851131,3
c2,100,stroke,mid_stroke,L2,pre_reset,0.36163505444911487,0.040876200065712354,3,0.38355475253841886,0.04022406828237278,3,0.9335460885196015,0.009034056012066954,3
c2,100,stroke,stroke_end,L2,pre_reset,0.2220219554628524,0.03251145865307701,3,0.24386731849472612,0.028271995811382972,3,0.9832588924782409,0.0023047279804773424,3
c2,100,stroke,mid_stroke,L3,spike50,0.21944749796589078,0.04693068970853827,3,0.4313907057393381,0.0160470265006515,3,0.9439819160858901,0.006960613150908861,3
c2,100,stroke,stroke_end,L3,spike50,0.1347215352471345,0.06254803946773572,3,0.36155830496808566,0.02644816734196301,3,0.9832799025368507,0.003359100482214642,3
c2,100,stroke,mid_stroke,L3,syn_current,0.3516446783243867,0.10838940896444332,3,0.36082792526471935,0.10281172460122133,3,0.9524826243293244,0.006534444606391419,3
c2,100,stroke,stroke_end,L3,syn_current,0.2523307412360654,0.13517344933533937,3,0.26487894224437253,0.12721334275694238,3,0.9904021785545929,0.005129226768695482,3
c2,100,stroke,mid_stroke,L3,pre_reset,0.3351649667862804,0.11429661516487642,3,0.3416969326480726,0.11311842228608447,3,0.9597741218842403,0.005071322890173335,3
c2,100,stroke,stroke_end,L3,pre_reset,0.24218286685670976,0.13518941359849088,3,0.2518621253063706,0.1322022647191777,3,0.9934927891538857,0.00350565186288375,3
c2,250,phase,0.25,L1,spike50,0.9031725322121166,0.016878446968360498,9,0.9086275633170726,0.016046472372757255,9,761035007.954084,2283105022.8073,9
c2,250,phase,0.25,L1,syn_current,0.9868520528008567,0.006270014573671129,9,0.9881023643735435,0.005733638435232507,9,0.12749411700407387,0.03849512874618734,9
c2,250,phase,0.25,L1,pre_reset,0.9797819031526287,0.00801536226938769,9,0.9816756187899751,0.007312494077173102,9,0.16030928959854113,0.03907301353334648,9
c2,250,phase,0.25,L2,spike50,0.7812134301590917,0.052428558985039404,9,0.8439137965188844,0.03871502357185098,9,0.4227730669399587,0.08469961801113322,9
c2,250,phase,0.25,L2,syn_current,0.8625817882101363,0.03586026700388966,9,0.8790740452276764,0.0307915481061524,9,680370389.3525747,2041111166.8761914,9
c2,250,phase,0.25,L2,pre_reset,0.8530694823205031,0.04076269716044958,9,0.8651622487089404,0.036386857954621786,9,680370389.3659433,2041111166.8739822,9
c2,250,phase,0.25,L3,spike50,0.6913883414121319,0.07104358512143753,9,0.8040610070910827,0.04211397483257155,9,761035008.0932392,2283105022.7869883,9
c2,250,phase,0.25,L3,syn_current,0.814221393276264,0.06518776220835394,9,0.8178423630475273,0.06336252915654689,9,0.44946396081149165,0.10013472750738897,9
c2,250,phase,0.25,L3,pre_reset,0.806646478253278,0.06824660841481785,9,0.8087937364381191,0.06837810588777139,9,0.4593485268511858,0.10182928850735816,9
c2,250,phase,0.5,L1,spike50,0.8307174939696196,0.01765393858814309,9,0.8401265950418764,0.01769150148032282,9,0.5833086759400536,0.03745639613268539,9
c2,250,phase,0.5,L1,syn_current,0.9703307858571752,0.0065063542041766,9,0.9730948773638188,0.005651476766779832,9,0.27295229201936677,0.023080580585757012,9
c2,250,phase,0.5,L1,pre_reset,0.9582560130169314,0.007315084430425037,9,0.9619887261042871,0.006098760389828293,9,0.29766226686790354,0.02017222489380713,9
c2,250,phase,0.5,L2,spike50,0.5339488627475397,0.04820225649692721,9,0.6816327489105493,0.03884010989697735,9,0.7177587644812176,0.04169342138183161,9
c2,250,phase,0.5,L2,syn_current,0.6850874689994492,0.04610771343995668,9,0.7280825348699475,0.03471673980241263,9,0.7090930922488825,0.04710134483103847,9
c2,250,phase,0.5,L2,pre_reset,0.6580999296768885,0.05070223029829033,9,0.6904340059522239,0.040926792346491395,9,0.7387743343197194,0.04753820570794877,9
