epoch,train_ba,val_ba,train_loss,val_loss,val_zero_bias_ba,val_zero_bias_loss,val_direct_bias_delta_ba,val_prediction_change_fraction,bias_l2,bias_abs_mean,bias_range
47.0,0.6867850772956882,0.45787638287638294,1.2612904480525426,1.5547908544540405,0.48540163540163545,1.5659397840499878,-0.027525252525252508,0.15873015873015872,0.3004841129151139,0.07497616244169573,0.2768063545227051
48.0,0.7078813915221417,0.4663780663780664,1.2417419198868402,1.5530344247817993,0.501936026936027,1.5641368627548218,-0.03555796055796062,0.11904761904761904,0.3033919928467354,0.07577522479308148,0.28017768263816833
49.0,0.7210294540740625,0.46637806637806634,1.2150782894554728,1.5490062236785889,0.4949915824915825,1.5611916780471802,-0.028613516113516146,0.1111111111111111,0.30666413802708853,0.076612251267458,0.284161701798439
50.0,0.7284979721301745,0.4455447330447331,1.1906020452561765,1.5301800966262817,0.46267436267436274,1.5418215990066528,-0.01712962962962966,0.09523809523809523,0.3097485745904952,0.07738782744854689,0.2876432538032532
51.0,0.7445155064620815,0.4663780663780664,1.1738300463008389,1.5061819553375244,0.4742484367484369,1.5164295434951782,-0.007870370370370527,0.09523809523809523,0.3131373453881203,0.07821067081143458,0.29206544160842896
52.0,0.7474861149021654,0.4532467532467533,1.1544680872390274,1.4936983585357666,0.47255892255892257,1.505928635597229,-0.01931216931216928,0.12698412698412698,0.3158624608234641,0.07886981164726119,0.295306921005249
53.0,0.7733042197784031,0.47193362193362187,1.1333505953445697,1.4820140600204468,0.5088443963443964,1.493739366531372,-0.036910774410774505,0.1111111111111111,0.3188123915136092,0.07968148402869701,0.2989104688167572
54.0,0.7487031137739953,0.5024891774891774,1.1085281860397522,1.4526032209396362,0.49508177008177023,1.465383529663086,0.007407407407407196,0.0873015873015873,0.3216653571537557,0.08050508378073573,0.3019269108772278
55.0,0.7728124735964964,0.4904521404521405,1.0840053074125988,1.4673094749450684,0.4731902356902357,1.479166865348816,0.017261904761904756,0.09523809523809523,0.3242752133651404,0.08121697402869661,0.30536477267742157
56.0,0.7771527477935979,0.4907828282828283,1.0660356324223765,1.4262938499450684,0.5017255892255893,1.4402821063995361,-0.010942760942760976,0.06349206349206349,0.3271662406163318,0.08198267236972849,0.30859261751174927
57.0,0.7962724377079619,0.4706770081770082,1.0432977999549313,1.4419920444488525,0.4765632515632516,1.4519407749176025,-0.005886243386243384,0.07142857142857142,0.3300419934630034,0.08268882303188245,0.3123202323913574
58.0,0.7955057359587422,0.4973965848965849,1.0218956113477171,1.4104737043380737,0.4980278980278981,1.4240343570709229,-0.0006313131313132048,0.05555555555555555,0.33264681116413225,0.08338619442656636,0.31570717692375183
59.0,0.8179914066657886,0.5182659932659932,1.005397831716554,1.409578800201416,0.5182659932659933,1.4204022884368896,-1.1102230246251565e-16,0.03968253968253968,0.33524962743895487,0.08401056239381433,0.319054514169693
60.0,0.8190419633336702,0.5106902356902356,0.9880539814904716,1.3909375667572021,0.5176346801346801,1.40450918674469,-0.00694444444444442,0.06349206349206349,0.3377529672923087,0.08466666238382459,0.3216348886489868
61.0,0.8278135311179091,0.5168771043771043,0.963978604277317,1.3880614042282104,0.5099326599326599,1.3995144367218018,0.00694444444444442,0.023809523809523808,0.3406590028592447,0.08542686452468236,0.3252090811729431
62.0,0.8250528151672638,0.5285834535834536,0.9421963996402983,1.38632333278656,0.4987854737854738,1.398697853088379,0.029797979797979823,0.07142857142857142,0.34366410318103024,0.08630119947095712,0.3280753344297409
63.0,0.8421511741872855,0.5341390091390091,0.9246338731040232,1.3684900999069214,0.5218374218374219,1.3794806003570557,0.012301587301587258,0.0873015873015873,0.34617186283038076,0.08693464007228613,0.33120767772197723
64.0,0.8484640245346836,0.5252104377104377,0.9036285674100079,1.3562853336334229,0.5073172198172198,1.369287133216858,0.01789321789321796,0.07936507936507936,0.3489100772524586,0.08760044490918517,0.33451080322265625
65.0,0.8400280254755792,0.5202501202501202,0.8903107636972056,1.3578802347183228,0.49941678691678687,1.3675063848495483,0.020833333333333315,0.05555555555555555,0.351724712175133,0.08832011899600427,0.3379417061805725
66.0,0.8443645111046102,0.5258056758056758,0.8749064493302429,1.3449327945709229,0.5307659932659933,1.3560324907302856,-0.004960317460317443,0.07142857142857142,0.35442799375298834,0.08895270712673664,0.34142912924289703
67.0,0.8557123626163552,0.5271945646945647,0.8542514611644713,1.3439509868621826,0.50993265993266,1.355258584022522,0.0172619047619047,0.07936507936507936,0.35679808709760363,0.08958632328237097,0.34442584216594696
68.0,0.8604423549487353,0.5202501202501203,0.8352565065718764,1.3271915912628174,0.5037457912457912,1.3385943174362183,0.016504329004329077,0.07142857142857142,0.35929895047119437,0.0902328803204,0.3477209806442261
69.0,0.8701936581066699,0.5460437710437711,0.8200453424412699,1.31735098361969,0.531523569023569,1.3272355794906616,0.0145202020202021,0.0873015873015873,0.36185796339418774,0.09087420642996828,0.3509245663881302
70.0,0.8718359367974117,0.5593374218374219,0.8042004059185875,1.3129225969314575,0.5434283309283309,1.324288249015808,0.015909090909090984,0.06349206349206349,0.36438150927622176,0.09157839075972636,0.35395023226737976
71.0,0.8694053594602938,0.5682659932659933,0.7920811872884451,1.2831023931503296,0.5162457912457913,1.2944331169128418,0.05202020202020197,0.07142857142857142,0.36672851271050216,0.09217959238837163,0.35684919357299805
72.0,0.881165199129125,0.5474326599326599,0.7739101533430168,1.3026665449142456,0.5093013468013468,1.3140922784805298,0.03813131313131313,0.05555555555555555,0.36875101469844873,0.09267970065896709,0.3590567260980606
73.0,0.8859824059419864,0.5253367003367003,0.758709157395486,1.2925889492034912,0.5245791245791245,1.3016873598098755,0.0007575757575758457,0.06349206349206349,0.3709296849995602,0.0932582225650549,0.3617037534713745
74.0,0.8842700509714909,0.5418410293410293,0.7448534138641751,1.2807337045669556,0.5616161616161616,1.2907124757766724,-0.01977513227513228,0.0873015873015873,0.37323553419179883,0.09385353016356628,0.36420412361621857
75.0,0.8928764137445202,0.5537457912457912,0.7270816209599401,1.2773666381835938,0.5407828282828283,1.2858892679214478,0.012962962962962843,0.0873015873015873,0.3754042259821508,0.09444432146847248,0.3669636845588684
76.0,0.8938356465480002,0.5693181818181817,0.7160818275198879,1.2611414194107056,0.5477272727272727,1.2753795385360718,0.021590909090908994,0.06349206349206349,0.3770870176758183,0.09484204898277919,0.3695923835039139
77.0,0.8931797823504694,0.5574134199134199,0.7065794142716518,1.2481274604797363,0.554040404040404,1.2571630477905273,0.003373015873015861,0.05555555555555555,0.3795343032700338,0.09546387164543073,0.37222157418727875
78.0,0.8985507654096244,0.6116161616161616,0.6921105447406408,1.2305301427841187,0.5748737373737374,1.2397680282592773,0.03674242424242424,0.05555555555555555,0.3816673941232456,0.09596078904966514,0.37492938339710236
79.0,0.9040742854508549,0.5623737373737373,0.6824145267834557,1.253284215927124,0.5609848484848484,1.2635290622711182,0.001388888888888884,0.031746031746031744,0.38343300961462257,0.09644084703177214,0.37724077701568604
80.0,0.9032544639325039,0.5981902356902357,0.6635935214218297,1.221144437789917,0.5997474747474747,1.2263457775115967,-0.0015572390572390349,0.07936507936507936,0.3856378065233486,0.0970788321768244,0.3794281929731369
81.0,0.9106945510784734,0.5901515151515151,0.6520406590476504,1.2340975999832153,0.5755050505050505,1.2464174032211304,0.014646464646464574,0.05555555555555555,0.38691508172689215,0.0974550334115823,0.38121262192726135
82.0,0.9084610864675576,0.6130050505050505,0.6410560318607061,1.2057325839996338,0.5818181818181818,1.2130903005599976,0.031186868686868707,0.03968253968253968,0.38881021025935747,0.09784431134661038,0.38362734019756317
83.0,0.9109782293646026,0.5915404040404041,0.6215234745595213,1.2098201513290405,0.5755050505050505,1.2203760147094727,0.01603535353535357,0.03968253968253968,0.3902582825468206,0.09827421108881633,0.38520269095897675
84.0,0.9155485047682114,0.6213383838383838,0.6130353896630201,1.2060301303863525,0.5921717171717172,1.2137346267700195,0.029166666666666563,0.03968253968253968,0.3922561720157781,0.09882733691483736,0.3873967379331589
85.0,0.9159343072373471,0.6193542568542568,0.5981011847210422,1.1932188272476196,0.6040764790764791,1.2026164531707764,0.015277777777777724,0.031746031746031744,0.39382308048938564,0.09927469150473674,0.3890218883752823
86.0,0.9172846158793225,0.6124098124098125,0.5873332696609366,1.2072389125823975,0.6047077922077922,1.2173644304275513,0.0077020202020202655,0.031746031746031744,0.39541780997934667,0.09969421817610662,0.39052821695804596
87.0,0.9211562571284148,0.6130411255411256,0.5775233620005097,1.185839295387268,0.605465367965368,1.1931942701339722,0.007575757575757569,0.03968253968253968,0.3967549756140592,0.1000351735080282,0.39220553636550903
88.0,0.9244261150366374,0.6011363636363637,0.5644065903919699,1.1941097974777222,0.5872474747474749,1.2024240493774414,0.01388888888888884,0.07142857142857142,0.3983408615330391,0.10050825805713733,0.39404982328414917
89.0,0.9262215803737694,0.6005050505050505,0.5526488427451063,1.1852151155471802,0.5630050505050505,1.1962977647781372,0.03750000000000009,0.06349206349206349,0.39965649708084294,0.10080937203019857,0.39564596116542816
90.0,0.9278669144333191,0.6193542568542568,0.5490215482276811,1.1798068284988403,0.5665764790764791,1.1889691352844238,0.0527777777777777,0.07142857142857142,0.40141345897115743,0.1012430392826597,0.3977411836385727
91.0,0.9305319191816572,0.6296717171717172,0.5372463120035378,1.1609976291656494,0.6011363636363637,1.1674754619598389,0.028535353535353525,0.07936507936507936,0.40353241810197926,0.10182060518612464,0.40014199912548065
92.0,0.9311034654639877,0.6137987012987013,0.5217304950942271,1.1626513004302979,0.5908189033189034,1.1720521450042725,0.022979797979797878,0.06349206349206349,0.40499199442886924,0.1022146890560786,0.4015718996524811
93.0,0.93091056422942,0.61998556998557,0.5103004992828927,1.1490342617034912,0.6039502164502164,1.1577050685882568,0.01603535353535357,0.05555555555555555,0.4065687437793029,0.10257577958206336,0.40381497144699097
94.0,0.9309699184554407,0.5915764790764791,0.5038534866552961,1.1585686206817627,0.5977633477633477,1.1673132181167603,-0.006186868686868574,0.05555555555555555,0.4077267324954159,0.10289003110180299,0.40556998550891876
95.0,0.9270596969594349,0.5852272727272728,0.4974445471870304,1.1700822114944458,0.5858585858585857,1.1804243326187134,-0.0006313131313129272,0.07142857142857142,0.40913100642006967,0.10326018246511619,0.40709978342056274
96.0,0.932513128331984,0.6080808080808081,0.48656375534358,1.1365855932235718,0.6226010101010101,1.1446961164474487,-0.014520202020201989,0.03968253968253968,0.4108362856000318,0.10364663011084001,0.40935780107975006
97.0,0.9359111577716801,0.5935606060606061,0.4796185690954507,1.1609336137771606,0.5997474747474748,1.172682523727417,-0.006186868686868685,0.06349206349206349,0.41234577290186014,0.10408772652347882,0.411005437374115
98.0,0.9458897889327939,0.585858585858586,0.4682894073131778,1.1484534740447998,0.6166125541125542,1.1572333574295044,-0.030753968253968256,0.06349206349206349,0.4139566563634107,0.10450729758789142,0.41294141113758087
99.0,0.9421724686713558,0.6088383838383838,0.45834183354385954,1.1565148830413818,0.5852272727272728,1.1645909547805786,0.023611111111111027,0.0873015873015873,0.4155430565374646,0.10495320955912273,0.4147060215473175
100.0,0.9386716879096612,0.5696548821548822,0.44532440312963345,1.1836307048797607,0.5676707551707553,1.193928599357605,0.001984126984126977,0.047619047619047616,0.4166236391989807,0.10524458655466636,0.4160356670618057
