seed,model_kind,stimulus_type,stimulus_id,layer,state,neuron,peak_latency_steps,peak_latency_ms,peak_amplitude,fwhm_steps,fwhm_ms,duration_steps,duration_ms,peak_to_tail_ratio
11,random_a2,unit_impulse,channel_0,L1,pre_reset,49,2,31.25,0.12494508177042007,9,140.625,21,328.125,1917.4192409790096
11,random_a2,unit_impulse,channel_0,L1,pre_reset,50,2,31.25,0.10256201028823853,9,140.625,21,328.125,1917.4137084253616
11,random_a2,unit_impulse,channel_0,L1,pre_reset,51,2,31.25,0.03461063280701637,9,140.625,21,328.125,1917.3425721165975
11,random_a2,unit_impulse,channel_0,L1,pre_reset,52,2,31.25,0.04032690078020096,9,140.625,21,328.125,1917.3576819751027
11,random_a2,unit_impulse,channel_0,L1,pre_reset,53,2,31.25,0.2150125950574875,9,140.625,21,328.125,1917.4319912202789
11,random_a2,unit_impulse,channel_0,L1,pre_reset,54,2,31.25,0.1599607765674591,9,140.625,21,328.125,1917.4267211363601
11,random_a2,unit_impulse,channel_0,L1,pre_reset,55,2,31.25,0.15238678455352783,9,140.625,21,328.125,1917.4254780421227
11,random_a2,unit_impulse,channel_0,L1,pre_reset,56,2,31.25,0.06001394987106323,9,140.625,21,328.125,1917.3885316483504
11,random_a2,unit_impulse,channel_0,L1,pre_reset,57,2,31.25,0.14609761536121368,9,140.625,21,328.125,1917.4240601371844
11,random_a2,unit_impulse,channel_0,L1,pre_reset,58,2,31.25,0.06500042974948883,9,140.625,21,328.125,1917.3927667265343
11,random_a2,unit_impulse,channel_0,L1,pre_reset,59,2,31.25,0.08102691173553467,9,140.625,21,328.125,1917.4032432147642
11,random_a2,unit_impulse,channel_0,L1,pre_reset,60,2,31.25,0.20121753215789795,9,140.625,21,328.125,1917.4313787920119
11,random_a2,unit_impulse,channel_0,L1,pre_reset,61,2,31.25,0.0179995559155941,9,140.625,21,328.125,1917.2452545144033
11,random_a2,unit_impulse,channel_0,L1,pre_reset,62,2,31.25,0.22804605960845947,9,140.625,21,328.125,1917.4327253632212
11,random_a2,unit_impulse,channel_0,L1,pre_reset,63,2,31.25,0.15679338574409485,9,140.625,21,328.125,1917.4253647807154
11,random_a2,unit_impulse,channel_0,L1,pre_reset,64,2,31.25,0.20870274305343628,9,140.625,21,328.125,1917.432666844097
11,random_a2,unit_impulse,channel_0,L1,pre_reset,65,2,31.25,0.18130528926849365,9,140.625,21,328.125,1917.429118447041
11,random_a2,unit_impulse,channel_0,L1,pre_reset,66,2,31.25,0.05988045781850815,9,140.625,21,328.125,1917.3875273705137
11,random_a2,unit_impulse,channel_0,L1,pre_reset,67,2,31.25,0.24176090955734253,9,140.625,21,328.125,1917.433574432985
11,random_a2,unit_impulse,channel_0,L1,pre_reset,68,2,31.25,0.041752662509679794,9,140.625,21,328.125,1917.3611409618713
11,random_a2,unit_impulse,channel_0,L1,pre_reset,69,2,31.25,0.20913979411125183,9,140.625,21,328.125,1917.4319278771598
11,random_a2,unit_impulse,channel_0,L1,pre_reset,70,2,31.25,0.14896005392074585,9,140.625,21,328.125,1917.4248871942566
11,random_a2,unit_impulse,channel_0,L1,pre_reset,71,2,31.25,0.13368700444698334,9,140.625,21,328.125,1917.4221342599162
11,random_a2,unit_impulse,channel_0,L1,pre_reset,72,2,31.25,0.010126633569598198,9,140.625,21,328.125,1917.0868598911036
11,random_a2,unit_impulse,channel_0,L1,pre_reset,73,2,31.25,0.10521914064884186,9,140.625,21,328.125,1917.4140533047562
11,random_a2,unit_impulse,channel_0,L1,pre_reset,74,2,31.25,0.15838061273097992,9,140.625,21,328.125,1917.4259888279857
11,random_a2,unit_impulse,channel_0,L1,pre_reset,75,2,31.25,0.24420581758022308,9,140.625,21,328.125,1917.434186027488
11,random_a2,unit_impulse,channel_0,L1,pre_reset,76,2,31.25,0.26333513855934143,9,140.625,21,328.125,1917.4352528593126
11,random_a2,unit_impulse,channel_0,L1,pre_reset,77,2,31.25,0.11656498908996582,9,140.625,21,328.125,1917.4181398476617
11,random_a2,unit_impulse,channel_0,L1,pre_reset,78,2,31.25,0.07063424587249756,9,140.625,21,328.125,1917.3967979154145
11,random_a2,unit_impulse,channel_0,L1,pre_reset,79,2,31.25,0.12286296486854553,9,140.625,21,328.125,1917.4196025259841
