fold,seed,epoch,layer,shift,mean_spikes_per_neuron_s,dead_neuron_fraction,spike_occupancy
2,37,10,l1,3,0.1820242088595721,0.2558139562606811,0.0028441282634308
2,37,10,l1,4,1.1395380998478772,0.3095238208770752,0.017805282810123
2,37,10,l2,all,5.402871894159406,0.1171875,0.0844198733462407
2,37,10,l2,2,2.646315015346285,0.1395348906517028,0.0413486721147857
2,37,10,l2,3,3.3196605056394786,0.1860465109348297,0.0518696954006168
2,37,10,l2,4,10.357872739286098,0.0238095242530107,0.1618417615513452
2,37,20,l1,all,0.7973539851565021,0.2421875,0.0124586560180703
2,37,20,l1,2,0.0593139572405201,0.2325581461191177,0.0009267805818831
2,37,20,l1,3,0.2876846994904583,0.2093023210763931,0.0044950734295384
2,37,20,l1,4,2.0747706633476235,0.2857142984867096,0.0324182916148066
2,37,20,l2,all,9.261939335269442,0.0390625,0.144717802113585
2,37,20,l2,2,6.481790825247455,0.0465116277337074,0.1012779816444914
2,37,20,l2,3,6.917880486578566,0.0465116277337074,0.1080918826027901
2,37,20,l2,4,14.508151631094517,0.0238095242530107,0.2266898692358518
2,37,40,l1,all,1.2950951919974183,0.1875,0.0202358623749596
2,37,40,l1,2,0.1135850274282026,0.1395348906517028,0.0017747660535656
2,37,40,l1,3,0.5030880178902422,0.1860465109348297,0.007860750279535
2,37,40,l1,4,3.3156010387375345,0.2380952388048172,0.0518062662302739
2,37,40,l2,all,14.116569861245564,0.0078125,0.2205714040819619
2,37,40,l2,2,11.69517548796686,0.0,0.1827371169994822
2,37,40,l2,3,12.22155684129164,0.0232558138668537,0.1909618256451818
2,37,40,l2,4,18.535748859078964,0.0,0.2896210759231088
2,37,60,l1,all,1.6882865440464665,0.1953125,0.026379477250726
2,37,60,l1,2,0.1445627621813488,0.1395348906517028,0.0022587931590835
2,37,60,l1,3,0.6762271400376716,0.2325581461191177,0.0105660490630886
2,37,60,l1,4,4.304921710536425,0.2142857164144516,0.0672644017271316
2,37,60,l2,all,18.07849306227816,0.0,0.2824764540980962
2,37,60,l2,2,15.38608853568668,0.0,0.2404076333701043
2,37,60,l2,3,17.00413486721148,0.0,0.2656896073001794
2,37,60,l2,4,21.93494061064245,0.0,0.3427334470412883
2,37,80,l1,all,1.8146982897708936,0.1875,0.0283546607776702
2,37,80,l1,2,0.2101202938682395,0.1395348906517028,0.0032831295916912
2,37,80,l1,3,0.8294348514524565,0.2093023210763931,0.0129599195539446
2,37,80,l1,4,4.466202615282964,0.2142857164144516,0.0697844158637963
2,37,80,l2,all,18.79114230396902,0.0,0.2936115984995159
2,37,80,l2,2,15.507838237390906,0.0,0.2423099724592329
2,37,80,l2,3,18.53068881934908,0.0,0.2895420128023293
2,37,80,l2,4,22.419275034957515,0.0,0.3503011724212111
2,37,100,l1,all,1.9832203936753792,0.1796875,0.0309878186511778
2,37,100,l1,2,0.2266897798989921,0.1395348906517028,0.0035420278109217
2,37,100,l1,3,0.905558432202436,0.1860465109348297,0.014149350503163
2,37,100,l1,4,4.884893744525884,0.2142857164144516,0.0763264647582169
2,37,100,l2,all,20.206921587608907,0.0,0.3157331498063891
2,37,100,l2,2,17.393157582716103,0.0,0.2717680872299391
2,37,100,l2,3,18.99895690282687,0.0,0.2968587016066698
2,37,100,l2,4,24.324405722276,0.0,0.3800688394105625
2,53,1,l1,all,0.2067602452404001,0.328125,0.0032306288318812
2,53,1,l1,2,0.0156089361159263,0.4883720874786377,0.0002438896268113
2,53,1,l1,3,0.0679589064739563,0.302325576543808,0.0010618579136555
2,53,1,l1,4,0.5445689085572919,0.190476194024086,0.0085088891962076
2,53,1,l2,all,1.3739109390125848,0.15625,0.0214673584220716
2,53,1,l2,2,0.2972901986387207,0.2325581461191177,0.00464515935373
2,53,1,l2,3,0.9290919051156789,0.1395348906517028,0.0145170610174324
2,53,1,l2,4,2.931575469813611,0.095238097012043,0.0458058667158376
2,53,5,l1,all,0.2973539851565021,0.328125,0.0046461560180703
2,53,5,l1,2,0.0189708608178182,0.4651162922382355,0.0002964197002784
2,53,5,l1,3,0.0890910046001335,0.302325576543808,0.001392046946877
2,53,5,l1,4,0.7955869020728653,0.2142857164144516,0.0124310453448885
2,53,5,l2,all,2.4337689577282995,0.1328125,0.0380276399645046
2,53,5,l2,2,0.6927966260684242,0.1627907007932663,0.0108249472823191
2,53,5,l2,3,1.707377473603638,0.1627907007932663,0.0266777730250568
2,53,5,l2,4,4.959879531031516,0.0714285746216774,0.0774981176723674
2,53,10,l1,all,0.4220716360116166,0.328125,0.0065948693126815
2,53,10,l1,2,0.0259348477003084,0.4651162922382355,0.0004052319953173
2,53,10,l1,3,0.1188680519597469,0.302325576543808,0.001857313311871
2,53,10,l1,4,1.138062969621537,0.2142857164144516,0.0177822339003365
2,53,10,l2,all,4.394562762181349,0.078125,0.0686650431590835
2,53,10,l2,2,1.567137186039007,0.0930232554674148,0.0244865185318594
2,53,10,l2,3,3.628477303256114,0.0930232554674148,0.0566949578633767
2,53,10,l2,4,8.073633583798154,0.0476190485060215,0.1261505247468461
2,53,20,l1,all,0.6484349790254921,0.2734375,0.0101317965472733
2,53,20,l1,2,0.0432247461671807,0.4186046421527862,0.0006753866588621
2,53,20,l1,3,0.2398973412278529,0.2558139562606811,0.0037483959566852
2,53,20,l1,4,1.6863197037446795,0.1428571492433548,0.0263487453710106
2,53,20,l2,all,6.9073894804775735,0.015625,0.107927960632462
2,53,20,l2,2,4.157019893889252,0.0232558138668537,0.0649534358420195
2,53,20,l2,3,7.092460433598235,0.0,0.1108196942749724
2,53,20,l2,4,9.53376665283732,0.0238095242530107,0.1489651039505831
2,53,40,l1,all,1.2567763794772506,0.1875,0.019637130929332
2,53,40,l1,2,0.1174272270875076,0.2790697813034057,0.0018348004232423
2,53,40,l1,3,0.5655237623539476,0.1627907007932663,0.0088363087867804
2,53,40,l1,4,3.1309639054072744,0.1190476194024086,0.0489213110219886
2,53,40,l2,all,12.690383994837044,0.0,0.1982872499193288
2,53,40,l2,2,8.954726580967604,0.0,0.1399176028276188
2,53,40,l2,3,14.058128278439408,0.0,0.2196582543506157
2,53,40,l2,4,15.1146760091581,0.0,0.2361668126430953
2,53,60,l1,all,1.7136979670861567,0.1796875,0.0267765307357212
2,53,60,l1,2,0.2005147947199771,0.2558139562606811,0.0031330436674996
2,53,60,l1,3,0.7842890054556233,0.1627907007932663,0.0122545157102441
2,53,60,l1,4,4.21444705665422,0.1190476194024086,0.0658507352602221
2,53,60,l2,all,15.972571797353986,0.0,0.249571434333656
2,53,60,l2,2,12.931643365826936,0.0,0.2020569275910458
2,53,60,l2,3,17.376347959206647,0.0,0.2715054368626038
2,53,60,l2,4,17.648703882973003,0.0,0.2757609981714531
2,53,80,l1,all,1.9539367537915455,0.171875,0.0305302617779929
2,53,80,l1,2,0.232212941909243,0.2558139562606811,0.0036283272173319
2,53,80,l1,3,0.9655928018790758,0.1627907007932663,0.0150873875293605
2,53,80,l1,4,4.728529940533813,0.095238097012043,0.0738832803208408
2,53,80,l2,all,17.793401097128108,0.0,0.2780218921426267
2,53,80,l2,2,14.72643088167976,0.0,0.2301004825262462
2,53,80,l2,3,18.85991730265577,0.0,0.2946862078539964
2,53,80,l2,4,19.84148496442785,0.0,0.3100232025691851
2,53,100,l1,all,2.1944982252339464,0.1640625,0.0342890347692804
2,53,100,l1,2,0.2646315015346285,0.2325581461191177,0.0041348672114785
2,53,100,l1,3,1.1173596884216217,0.1627907007932663,0.0174587451315878
2,53,100,l1,4,5.273098849091105,0.095238097012043,0.0823921695170485
2,53,100,l2,all,18.971442400774443,0.0,0.2964287875121006
2,53,100,l2,2,15.993156081856863,0.0,0.2498930637790135
2,53,100,l2,3,19.77484109652776,0.0,0.3089818921332463
2,53,100,l2,4,21.198113062585477,0.0,0.331220516602898
2,71,1,l1,all,0.2353178444659567,0.359375,0.0036768413197805
2,71,1,l1,2,0.0136878362862738,0.4883720874786377,0.000213872441973
2,71,1,l1,3,0.0931733417381451,0.3720930218696594,0.0014558334646585
2,71,1,l1,4,0.6077536532522012,0.2142857164144516,0.0094961508320656
2,71,1,l2,all,1.5981768312358826,0.2265625,0.0249715129880606
2,71,1,l2,2,0.4528992848405712,0.2558139562606811,0.0070765513256339
2,71,1,l2,3,1.3956790262425238,0.2325581461191177,0.0218074847850394
2,71,1,l2,4,2.9780420719433303,0.190476194024086,0.0465319073741145
2,71,5,l1,all,0.3215553404323975,0.34375,0.0050243021942562
2,71,5,l1,2,0.0134476988075673,0.5116279125213623,0.0002101202938682
2,71,5,l1,3,0.1044598032373533,0.3255814015865326,0.0016321844255836
2,71,5,l1,4,0.8592633568432213,0.190476194024086,0.0134259899506753
2,71,5,l2,all,2.9131171345595352,0.1796875,0.0455174552274927
2,71,5,l2,2,0.9362960294768756,0.2093023210763931,0.0146296254605761
2,71,5,l2,3,2.8658006708840813,0.1860465109348297,0.0447781354825637
2,71,5,l2,4,4.985448454954748,0.1428571492433548,0.0778976321086679
2,71,10,l1,all,0.4389319135204905,0.3203125,0.0068583111487576
2,71,10,l1,2,0.0160892110733394,0.4883720874786377,0.0002513939230209
2,71,10,l1,3,0.1452831746174685,0.302325576543808,0.0022700496033979
2,71,10,l1,4,1.1724826749028103,0.1666666716337204,0.0183200417953564
2,71,10,l2,all,4.247499193288157,0.1015625,0.0663671748951274
2,71,10,l2,2,2.025319495411123,0.0930232554674148,0.0316456171157987
2,71,10,l2,3,4.413486721147857,0.1395348906517028,0.0689607300179352
2,71,10,l2,4,6.3526483197344765,0.0714285746216774,0.0992601299958512
2,71,20,l1,all,0.6359309454662795,0.25,0.0099364210229106
2,71,20,l1,2,0.0290566349234937,0.4186046421527862,0.0004540099206795
2,71,20,l1,3,0.2564668272586055,0.1860465109348297,0.0040072941759157
2,71,20,l1,4,1.6457536225203215,0.1428571492433548,0.02571490035188
2,71,20,l2,all,5.363585027428202,0.0234375,0.0838060160535656
2,71,20,l2,2,2.9873102351096,0.0232558138668537,0.0466767224235875
2,71,20,l2,3,5.530606272090772,0.0465116277337074,0.0864157230014183
2,71,20,l2,4,7.625439850028427,0.0,0.1191474976566941
2,71,40,l1,all,1.207728299451436,0.1875,0.0188707546789286
2,71,40,l1,2,0.0732419310055006,0.3488371968269348,0.0011444051719609
2,71,40,l1,3,0.6231567572435219,0.0930232554674148,0.00973682433193
2,71,40,l1,4,2.967716160358948,0.1190476194024086,0.0463705650056085
2,71,40,l2,all,11.344143272023231,0.0078125,0.177252238625363
2,71,40,l2,2,8.033799350127948,0.0232558138668537,0.1255281148457492
2,71,40,l2,3,11.240355103296638,0.0,0.1756305484890099
2,71,40,l2,4,14.839564221945636,0.0,0.2318681909679005
2,71,60,l1,all,1.5043562439496612,0.125,0.0235055663117134
2,71,60,l1,2,0.117187089608801,0.2325581461191177,0.0018310482751375
2,71,60,l1,3,0.9118020066488064,0.0465116277337074,0.0142469063538876
2,71,60,l1,4,3.531215906820941,0.095238097012043,0.0551752485440771
2,71,60,l2,all,13.654404646660211,0.0,0.2133500726040658
2,71,60,l2,2,10.089136030377391,0.0,0.1576427504746467
2,71,60,l2,3,14.09967206225564,0.0,0.2203073759727443
2,71,60,l2,4,16.848691590221115,0.0,0.2632608060972049
2,71,80,l1,all,1.8373668925459825,0.125,0.0287088576960309
2,71,80,l1,2,0.1640138979565801,0.2093023210763931,0.0025627171555715
2,71,80,l1,3,1.053723256564383,0.0697674453258514,0.0164644258838184
2,71,80,l1,4,4.352863442892485,0.095238097012043,0.068013491295195
2,71,80,l2,all,17.24298160696999,0.0,0.2694215876089061
2,71,80,l2,2,13.479637092235304,0.0,0.2106193295661766
2,71,80,l2,3,17.68036200724915,0.0,0.276255656363268
2,71,80,l2,4,20.648135343198263,0.0,0.3226271147374729
2,71,100,l1,all,2.004436915133914,0.1015625,0.0313193267989674
2,71,100,l1,2,0.215883593357197,0.1860465109348297,0.0033731811462062
2,71,100,l1,3,1.2218194916589749,0.0232558138668537,0.0190909295571714
2,71,100,l1,4,4.636826011462992,0.095238097012043,0.0724504064291092
2,71,100,l2,all,17.4919328815747,0.0,0.2733114512746047
2,71,100,l2,2,14.126087184913365,0.0,0.2207201122642713
2,71,100,l2,3,17.44862934029732,0.0,0.2726348334421456
2,71,100,l2,4,20.982252339464345,0.0,0.3278476928041303
3,11,1,l1,all,0.3431340069570979,0.4921875,0.0053614688587046
3,11,1,l1,2,0.0096151253317719,0.6511628031730652,0.0001502363333089
3,11,1,l1,3,0.0946720032666772,0.4883720874786377,0.0014792500510418
3,11,1,l1,4,0.9389715800184576,0.3333333432674408,0.0146714309377884
3,11,1,l2,all,3.118684777207222,0.2421875,0.0487294496438628
3,11,1,l2,2,0.4319410149042147,0.4186046421527862,0.0067490783578783
3,11,1,l2,3,2.970334102491997,0.1627907007932663,0.0464114703514374
3,11,1,l2,4,6.021281462725889,0.1428571492433548,0.094082522855092
3,11,5,l1,all,0.4959416928938214,0.4609375,0.0077490889514659
3,11,5,l1,2,0.0086289586310773,0.6744186282157898,0.0001348274786105
3,11,5,l1,3,0.1511300468814404,0.395348846912384,0.0023614069825225
3,11,5,l1,4,1.3478785584135924,0.3095238208770752,0.0210606024752123
3,11,5,l2,all,5.1529733311247305,0.1875,0.0805152082988239
3,11,5,l2,2,1.4506512167216892,0.3255814015865326,0.0226664252612763
3,11,5,l2,3,4.779210373240983,0.1627907007932663,0.0746751620818903
3,11,5,l2,4,9.326108047989775,0.0714285746216774,0.1457204382498402
3,11,10,l1,all,0.6654795428192811,0.421875,0.0103981178565512
3,11,10,l1,2,0.0130667087842028,0.604651153087616,0.0002041673247531
3,11,10,l1,3,0.1989591318651263,0.3720930218696594,0.0031087364353925
3,11,10,l1,4,1.811054055546353,0.2857142984867096,0.0282977196179117
3,11,10,l2,all,7.131522279277787,0.1015625,0.1114300356137154
3,11,10,l2,2,2.7430226779819025,0.2093023210763931,0.0428597293434672
3,11,10,l2,3,7.398222588610545,0.0465116277337074,0.1155972279470397
3,11,10,l2,4,11.351459649620988,0.0476190485060215,0.1773665570253279
3,11,20,l1,all,1.186433659102203,0.3125,0.0185380259234719
3,11,20,l1,2,0.0461032932574704,0.4651162922382355,0.0007203639571479
3,11,20,l1,3,0.5167513511639463,0.2558139562606811,0.0080742398619366
3,11,20,l1,4,3.0395418727371686,0.2142857164144516,0.0474928417615182
3,11,20,l2,all,11.35729667053172,0.0390625,0.1774577604770581
3,11,20,l2,2,7.4120289224202685,0.0697674453258514,0.1158129519128167
3,11,20,l2,3,12.188034253883997,0.0,0.1904380352169374
3,11,20,l2,4,14.545982315404212,0.0476190485060215,0.2272809736781908
3,11,40,l1,all,2.291452708298824,0.1875,0.0358039485671691
3,11,40,l1,2,0.1580332137863023,0.302325576543808,0.0024692689654109
3,11,40,l1,3,1.4356121745360972,0.1860465109348297,0.0224314402271265
3,11,40,l1,4,5.35188559439015,0.0714285746216774,0.083623212412346
3,11,40,l2,all,18.001656451880073,0.0234375,0.2812758820606261
3,11,40,l2,2,14.581460836469676,0.0232558138668537,0.2278353255698387
3,11,40,l2,3,19.523142173650086,0.0,0.3050490964632826
3,11,40,l2,4,19.945573723940463,0.0476190485060215,0.3116495894365697
3,11,60,l1,all,2.892661918171277,0.125,0.0451978424714262
3,11,60,l1,2,0.2867279682269416,0.1860465109348297,0.0044801245035459
3,11,60,l1,3,1.9121772326467408,0.1395348906517028,0.0298777692601053
3,11,60,l1,4,6.564471473532265,0.0476190485060215,0.1025698667739416
3,11,60,l2,all,20.87907901275468,0.0078125,0.3262356095742919
3,11,60,l2,2,18.248521713002376,0.0,0.2851331517656621
3,11,60,l2,3,22.208227557966183,0.0,0.3470035555932216
3,11,60,l2,4,22.21147369002264,0.0238095242530107,0.3470542764066037
3,11,80,l1,all,3.1768262381977803,0.09375,0.0496379099718403
3,11,80,l1,2,0.3850980966212234,0.1627907007932663,0.0060171577597066
3,11,80,l1,3,2.1032470309063105,0.0930232554674148,0.0328632348579111
3,11,80,l1,4,7.134164714419808,0.0238095242530107,0.1114713236628095
3,11,80,l2,all,22.36276296173596,0.0078125,0.3494181712771244
3,11,80,l2,2,20.082052151268726,0.0,0.3137820648635738
3,11,80,l2,3,23.83293719736046,0.0,0.3723896437087572
3,11,80,l2,4,23.192598026455904,0.0238095242530107,0.3623843441633735
3,11,100,l1,all,3.30818287228756,0.0859375,0.0516903573794931
3,11,100,l1,2,0.4435284736373757,0.1395348906517028,0.0069301324005839
3,11,100,l1,3,2.17573028340736,0.0930232554674148,0.03399578567824
3,11,100,l1,4,7.400459073806763,0.0238095242530107,0.1156321730282306
3,11,100,l2,all,23.059218154712607,0.0,0.3603002836673845
3,11,100,l2,2,20.92201963858531,0.0,0.3269065568528955
3,11,100,l2,3,24.370151507563826,0.0,0.3807836173056847
3,11,100,l2,4,23.90515629806668,0.0,0.3735180671572919
3,23,1,l1,all,0.1617525260891171,0.4140625,0.0025273832201424
3,23,1,l1,2,0.0155321255359392,0.4651162922382355,0.000242689461499
3,23,1,l1,3,0.0611423354430623,0.3720930218696594,0.0009553489912978
3,23,1,l1,4,0.4144600361264267,0.4047619104385376,0.0064759380644754
3,23,1,l2,all,0.8457843299652145,0.2421875,0.0132153801557064
3,23,1,l2,2,0.1762772977491515,0.4186046421527862,0.0027543327773304
3,23,1,l2,3,0.7088073161242108,0.2093023210763931,0.0110751143144407
3,23,1,l2,4,1.671470377118878,0.095238097012043,0.0261167246424824
3,23,5,l1,all,0.2989067417591519,0.40625,0.0046704178399867
3,23,5,l1,2,0.0172579172621547,0.4418604671955108,0.0002696549572211
3,23,5,l1,3,0.0904807947887253,0.3488371968269348,0.0014137624185738
3,23,5,l1,4,0.8006499601662762,0.4285714328289032,0.012510155627598
3,23,5,l2,all,2.4519628954778865,0.203125,0.0383119202418419
3,23,5,l2,2,0.7033833992703907,0.3488371968269348,0.0109903656135998
3,23,5,l2,3,2.147377990762392,0.1395348906517028,0.0335527811056623
3,23,5,l2,4,4.554012163089519,0.1190476194024086,0.0711564400482737
3,23,10,l1,all,0.5280768593672354,0.3515625,0.008251200927613
3,23,10,l1,2,0.0308177093967048,0.395348846912384,0.0004815267093235
3,23,10,l1,3,0.1550747136842186,0.2790697813034057,0.0024230424013159
3,23,10,l1,4,1.4190586620601529,0.380952388048172,0.0221727915946898
3,23,10,l2,all,5.602120258406493,0.125,0.0875331290376014
3,23,10,l2,2,2.416108416701657,0.2558139562606811,0.0377516940109634
3,23,10,l2,3,5.022053923287017,0.0697674453258514,0.0784695925513596
3,23,10,l2,4,9.457866963250432,0.0476190485060215,0.147779171300788
3,23,20,l1,all,0.9871624979294352,0.265625,0.0154244140301474
3,23,20,l1,2,0.069524752398966,0.3255814015865326,0.0010863242562338
3,23,20,l1,3,0.4657172244030031,0.1860465109348297,0.0072768316312969
3,23,20,l1,4,2.460509398392453,0.2857142984867096,0.038445459349882
3,23,20,l2,all,9.402103693887693,0.015625,0.1469078702169952
3,23,20,l2,2,5.841311909889018,0.0232558138668537,0.0912704985920159
3,23,20,l2,3,9.649148082945866,0.0,0.1507679387960291
3,23,20,l2,4,12.794749836326778,0.0238095242530107,0.1999179661926059
3,23,40,l1,all,2.282342222958423,0.1640625,0.0356615972337253
3,23,40,l1,2,0.1804685062271034,0.2325581461191177,0.0028198204097984
3,23,40,l1,3,1.334776629390079,0.0930232554674148,0.0208558848342199
3,23,40,l1,4,5.404387231122365,0.1666666716337204,0.0844435504862869
3,23,40,l2,all,17.180056319363924,0.0,0.2684383799900613
3,23,40,l2,2,16.046411470351437,0.0,0.2507251792242412
3,23,40,l2,3,17.183461676252257,0.0,0.2684915886914415
3,23,40,l2,4,18.337206275586265,0.0,0.2865188480560354
3,23,60,l1,all,2.763955607089614,0.1484375,0.0431868063607752
3,23,60,l1,2,0.3002877603614917,0.1860465109348297,0.0046919962556483
3,23,60,l1,3,1.6121360139604224,0.1162790730595588,0.0251896252181316
3,23,60,l1,4,6.465526081229245,0.1428571492433548,0.1010238450192069
3,23,60,l2,all,19.66415438131522,0.0,0.3072524122080503
3,23,60,l2,2,19.031044990003505,0.0,0.2973600779688047
3,23,60,l2,3,19.71815663871244,0.0,0.3080961974798818
3,23,60,l2,4,20.25704978032293,0.0,0.3165164028175458
3,23,80,l1,all,2.9847606427033293,0.1328125,0.0466368850422395
3,23,80,l1,2,0.3525545954983031,0.1395348906517028,0.0055086655546609
3,23,80,l1,3,1.7743604362246763,0.1162790730595588,0.0277243818160105
3,23,80,l1,4,6.918857521474716,0.1428571492433548,0.1081071487730424
3,23,80,l2,all,20.779443432168296,0.0,0.3246788036276296
3,23,80,l2,2,20.210007280683843,0.0,0.315781363760685
3,23,80,l2,3,21.19395510630184,0.0,0.3311555485359662
3,23,80,l2,4,20.93805658755137,0.0,0.3271571341804901
3,23,100,l1,all,3.159433493457015,0.109375,0.0493661483352658
3,23,100,l1,2,0.4154227226675809,0.1162790730595588,0.0064909800416809
3,23,100,l1,3,1.8843180233521195,0.0930232554674148,0.0294424691148768
3,23,100,l1,4,7.2742532162774,0.1190476194024086,0.1136602065043343
3,23,100,l2,all,21.99751532217989,0.0,0.3437111769090608
3,23,100,l2,2,21.515198909053087,0.0,0.3361749829539545
3,23,100,l2,3,22.53859340269886,0.0,0.3521655219171697
3,23,100,l2,4,21.937354567468866,0.0,0.3427711651167009
3,37,1,l1,all,0.185522610568163,0.453125,0.0028987907901275
3,37,1,l1,2,0.019723334013891,0.5348837375640869,0.000308177093967
3,37,1,l1,3,0.0586769186913259,0.395348846912384,0.0009168268545519
3,37,1,l1,4,0.4851353163428697,0.4285714328289032,0.0075802393178573
3,37,1,l2,all,1.2039920490309757,0.21875,0.0188123757661089
3,37,1,l2,2,0.2921518850807617,0.2558139562606811,0.0045648732043869
3,37,1,l2,3,0.5157651844632518,0.2558139562606811,0.0080588310072383
3,37,1,l2,4,2.842155911561245,0.1428571492433548,0.0444086861181444
3,37,5,l1,all,0.3645850588040417,0.390625,0.0056966415438131
3,37,5,l1,2,0.0212025840649329,0.5581395626068115,0.0003312903760145
3,37,5,l1,3,0.0924531281901144,0.2790697813034057,0.0014445801279705
3,37,5,l1,4,0.994754569046436,0.3333333432674408,0.0155430401413505
3,37,5,l2,all,3.761388106675501,0.1640625,0.0587716891668047
3,37,5,l2,2,1.6049863053803868,0.1860465109348297,0.0250779110215685
3,37,5,l2,3,2.1333251152774944,0.2558139562606811,0.0333332049262108
3,37,5,l2,4,7.635959203956554,0.0476190485060215,0.1193118625618211
3,37,10,l1,all,0.6162000993871128,0.34375,0.0096281265529236
3,37,10,l1,2,0.0293384593456629,0.4651162922382355,0.0004584134272759
3,37,10,l1,3,0.1607451722132123,0.302325576543808,0.0025116433158314
3,37,10,l1,4,1.683333727726638,0.261904776096344,0.0263020894957287
3,37,10,l2,all,6.435481199271162,0.1328125,0.1005543937386119
3,37,10,l2,2,4.076566598996113,0.1860465109348297,0.0636963531093142
3,37,10,l2,3,4.363048025547881,0.1627907007932663,0.0681726253991856
3,37,10,l2,4,10.972337253602785,0.0476190485060215,0.1714427695875434
3,37,20,l1,all,1.1958754348186185,0.3125,0.0186855536690409
3,37,20,l1,2,0.0554718769140686,0.395348846912384,0.0008667480767823
3,37,20,l1,3,0.3483633870203512,0.2790697813034057,0.0054431779221929
3,37,20,l1,4,3.231122364466741,0.261904776096344,0.0504862869447928
3,37,20,l2,all,11.866738446248135,0.0234375,0.1854177882226271
3,37,20,l2,2,9.261091486222558,0.0,0.1447045544722274
3,37,20,l2,3,10.77091270498592,0.0232558138668537,0.168295511015405
3,37,20,l2,4,15.656341449947544,0.0476190485060215,0.2446303351554304
3,37,40,l1,all,2.2617193970515155,0.1875,0.0353393655789299
3,37,40,l1,2,0.233228424714262,0.2558139562606811,0.0036441941361603
3,37,40,l1,3,0.7186689831311563,0.1162790730595588,0.0112292028614243
3,37,40,l1,4,5.918297482981929,0.190476194024086,0.0924733981715926
3,37,40,l2,all,18.63135663408978,0.0234375,0.2911149474076528
3,37,40,l2,2,16.978832085858137,0.0,0.2652942513415334
3,37,40,l2,3,17.547357188808547,0.0465116277337074,0.2741774560751335
3,37,40,l2,4,21.43303596078153,0.0238095242530107,0.3348911868872114
3,37,60,l1,all,2.666390591353321,0.125,0.0416623529898956
3,37,60,l1,2,0.3912616385005643,0.1162790730595588,0.0061134631015713
3,37,60,l1,3,0.9856736173442068,0.0930232554674148,0.0154011502710032
3,37,60,l1,4,6.716423325997618,0.1666666716337204,0.1049441144687127
3,37,60,l2,all,20.66084147755508,0.015625,0.3228256480867981
3,37,60,l2,2,19.19203670389189,0.0,0.2998755734983108
3,37,60,l2,3,20.090681109899805,0.0232558138668537,0.3139168923421844
3,37,60,l2,4,22.748353407952543,0.0238095242530107,0.3554430219992585
3,37,80,l1,all,2.919413616034454,0.09375,0.0456158377505383
3,37,80,l1,2,0.4790304748623796,0.0930232554674148,0.0074848511697246
3,37,80,l1,3,1.1646628735202684,0.0465116277337074,0.0181978573987541
3,37,80,l1,4,7.214431639808483,0.1428571492433548,0.1127254943720075
3,37,80,l2,all,21.942107006791453,0.015625,0.3428454219811164
3,37,80,l2,2,20.848303677708397,0.0,0.3257547449641936
3,37,80,l2,3,21.23537410773101,0.0232558138668537,0.331802720433297
3,37,80,l2,4,23.78551314512885,0.0238095242530107,0.3716486428926382
3,37,100,l1,all,3.046380652642041,0.078125,0.0475996976975318
3,37,100,l1,2,0.5202029346163773,0.0930232554674148,0.0081281708533808
3,37,100,l1,3,1.2438027512510064,0.0465116277337074,0.0194344179882969
3,37,100,l1,4,7.478201882044851,0.095238097012043,0.1168469044069508
3,37,100,l2,all,22.686433659102203,0.0078125,0.3544755259234719
3,37,100,l2,2,21.82436216972083,0.0,0.3410056589018879
3,37,100,l2,3,22.092352970634572,0.0232558138668537,0.3451930151661652
3,37,100,l2,4,24.17725612689999,0.0,0.3777696269828123
3,53,1,l1,all,0.2291701176080834,0.4453125,0.0035807830876263
3,53,1,l1,2,0.014299417160071,0.6744186282157898,0.0002234283931261
3,53,1,l1,3,0.0599096270671941,0.4186046421527862,0.0009360879229249
3,53,1,l1,4,0.6224472893348163,0.2380952388048172,0.0097257388958565
3,53,1,l2,all,1.7147589862514494,0.1484375,0.0267931091601788
3,53,1,l2,2,0.2926449684311089,0.2093023210763931,0.004572577631736
3,53,1,l2,3,1.165649040220963,0.1162790730595588,0.0182132662534525
3,53,1,l2,4,3.7329168540034874,0.1190476194024086,0.0583268258438044
3,53,5,l1,all,0.3300480371045221,0.4296875,0.0051570005797581
3,53,5,l1,2,0.0189837089883701,0.6511628031730652,0.0002966204529432
3,53,5,l1,3,0.0850568779349053,0.4186046421527862,0.0013290137177328
3,53,5,l1,4,0.8993429407542377,0.2142857164144516,0.0140522334492849
3,53,5,l2,all,2.767848269007785,0.109375,0.0432476292032466
3,53,5,l2,2,0.6770034400268115,0.1627907007932663,0.0105781787504189
3,53,5,l2,3,1.8929469819831968,0.0930232554674148,0.0295772965934874
3,53,5,l2,4,5.804207387775385,0.0714285746216774,0.0906907404339903
3,53,10,l1,all,0.6480039754845122,0.3515625,0.0101250621169455
3,53,10,l1,2,0.0303246260463575,0.5116279125213623,0.0004738222819743
3,53,10,l1,3,0.1380633380972376,0.3720930218696594,0.0021572396577693
3,53,10,l1,4,1.8024720572343564,0.1666666716337204,0.0281636258942868
3,53,10,l2,all,6.821020374358125,0.046875,0.1065784433493457
3,53,10,l2,2,3.166088192579866,0.0697674453258514,0.0494701280090604
3,53,10,l2,3,5.89974228690517,0.0465116277337074,0.0921834732328932
3,53,10,l2,4,11.506188030951986,0.0238095242530107,0.1797841879836247
3,53,20,l1,all,1.3335265860526753,0.2578125,0.020836352907073
3,53,20,l1,2,0.055225335238895,0.4883720874786377,0.0008628958631077
