seed,weight_source,gain,split,accuracy,balanced_accuracy,macro_f1,zero_output_fraction,mean_total_output_spikes,mean_active_output_classes,mean_per_class_count_variance,mean_peak_class_spikes_per_timestep
23,no_bias_w,1.0,val,0.4761904761904761,0.453553391053391,0.449602998169427,0.0476190476190476,27.857142857142858,4.7936507936507935,21.971466364323515,0.1432210046675595
23,no_bias_w,1.0,test,0.4520547945205479,0.4373397435897435,0.4335470874490838,0.0,33.28082191780822,5.815068493150685,23.59331409895537,0.1613771159236572
23,no_bias_w,2.0,train,0.9242685025817556,0.923690100852416,0.9261585705731376,0.0086058519793459,160.8382099827883,9.6592082616179,235.681086776415,0.4592799031753011
23,no_bias_w,2.0,val,0.5476190476190477,0.5316618566618567,0.545333678667012,0.0079365079365079,128.73809523809524,8.65079365079365,176.55787037037035,0.3999888035475412
23,no_bias_w,2.0,test,0.5136986301369864,0.5081231268731268,0.5157239261398855,0.0,141.16438356164383,9.58904109589041,174.7447144554951,0.4493590951039402
23,no_bias_w,4.0,train,0.910499139414802,0.9091016160202204,0.908152047449142,0.0051635111876075,308.7418244406196,10.967297762478486,473.4621090706573,0.630113645787822
23,no_bias_w,4.0,val,0.4841269841269841,0.4731180856180856,0.4760316063290891,0.0,250.31746031746036,10.373015873015872,370.21874737549336,0.5728002804861131
23,no_bias_w,4.0,test,0.541095890410959,0.5409354534354534,0.5400201076983759,0.0,258.28767123287673,10.808219178082192,328.2693282041659,0.6279308145434057
23,no_bias_w,8.0,train,0.8640275387263339,0.866476084881605,0.8620375231733854,0.0051635111876075,416.5593803786575,11.397590361445785,614.0319265752463,0.7134216922507389
23,no_bias_w,8.0,val,0.4206349206349206,0.4112133237133237,0.409586377027579,0.0,337.37301587301585,11.007936507936508,480.04763479465856,0.6548444136959569
23,no_bias_w,8.0,test,0.4863013698630137,0.4879231879231878,0.4853916063031243,0.0,337.54794520547944,11.3013698630137,414.80160442859824,0.7071129242219539
23,no_bias_w,16.0,train,0.7934595524956971,0.7968682365167751,0.7929187737437817,0.0034423407917383,481.4302925989673,11.549053356282272,683.6099865407041,0.7538273003672398
23,no_bias_w,16.0,val,0.3968253968253968,0.3838684463684463,0.3605258845998058,0.0,391.8095238095238,11.238095238095235,532.728017132779,0.6967270602054239
23,no_bias_w,16.0,test,0.4589041095890411,0.4631216006216005,0.4622823328350711,0.0,382.6232876712329,11.493150684931509,456.0247896728592,0.7409688688311896
23,no_bias_w,32.0,train,0.7607573149741824,0.7655313790839133,0.7607212866748384,0.0034423407917383,517.2547332185886,11.650602409638552,718.5521007067364,0.7737768929812812
23,no_bias_w,32.0,val,0.365079365079365,0.3576418951418951,0.3344352598231908,0.0,422.936507936508,11.38888888888889,559.6598954396571,0.7216387968579268
23,no_bias_w,32.0,test,0.4452054794520548,0.4491355866355866,0.4489880168141038,0.0,406.0342465753425,11.602739726027398,475.0684657847001,0.7592665389398632
23,no_bias_w,64.0,train,0.7555938037865749,0.7597757793226237,0.7567675657882201,0.0034423407917383,536.2719449225473,11.690189328743546,736.6409592142851,0.7843392087840667
23,no_bias_w,64.0,val,0.3333333333333333,0.3307900432900432,0.3185891801953508,0.0,440.4285714285714,11.476190476190476,575.3264571260604,0.7346618937223252
23,no_bias_w,64.0,test,0.4383561643835616,0.442094017094017,0.4429942950886747,0.0,418.3150684931507,11.650684931506849,481.8285951085258,0.7684283553790505
37,affine_w,0.125,train,0.0826161790017211,0.0833333333333333,0.012718600953895,1.0,0.0,0.0,0.0,0.0
