family,condition,architecture,objective,variant,hidden_cap,output_cap,seed,epochs,primary_readout,best_epoch,train_ba,val_ba,test_ba,test_accuracy,test_macro_f1,native_test_ba,test_last_hidden_events_per_neuron_second,test_mean_dead_neuron_fraction,test_last_hidden_dead_neuron_fraction,test_mean_active_step_fraction,test_last_hidden_active_step_fraction,test_mean_abs_pre_reset_membrane,test_last_hidden_mean_abs_pre_reset_membrane
direct_snn,temporal_norm,mid_long,timestep_ce,binary,1,1,37,30,output_whole_count,30,0.26855130892866746,0.19166666666666668,0.1582251082251082,0.1643835616438356,0.12888199756974153,0.1582251082251082,1.506129887342611,0.17578125,0.03125,0.012815036862160371,0.023533279489728297,0.10741336145015487,0.10804343492167924
direct_snn,temporal_norm,mid_long,timestep_ce,binary,1,1,53,30,output_whole_count,22,0.17444971386124733,0.14583333333333334,0.14393939393939395,0.1506849315068493,0.08867079889807163,0.14393939393939395,0.9163353214049039,0.2421875,0.078125,0.007849064467362492,0.014317739396951624,0.09256127182421423,0.08153458918223246
direct_snn,temporal_norm,mid_long,timestep_ce,binary,1,1,71,30,output_whole_count,30,0.20805902590031333,0.1402777777777778,0.13333333333333333,0.13013698630136986,0.09193600087562935,0.13333333333333333,0.5485006626905236,0.21484375,0.1015625,0.004757587288767396,0.00857032285453943,0.08229263765753461,0.06120317230325728
direct_snn,tau_gain_norm,short_mid_long,whole_count_ce,binary,1,1,11,30,output_whole_count,1,0.08255938650523371,0.09027777777777778,0.08333333333333333,0.07534246575342465,0.012304250559284116,0.08333333333333333,0.3849403578528827,0.4609375,0.140625,0.0023776611166335324,0.0060146930914512925,0.04502959074446348,0.027724243932563473
direct_snn,tau_gain_norm,short_mid_long,whole_count_ce,binary,1,1,23,30,output_whole_count,1,0.07244186645523124,0.09722222222222222,0.08766233766233766,0.0821917808219178,0.030255607720396455,0.08766233766233766,0.7689695162359178,0.4114583333333333,0.0546875,0.004826293972277446,0.012015148691186216,0.05827424859063157,0.058408136791231774
direct_snn,tau_gain_norm,short_mid_long,whole_count_ce,binary,1,1,37,30,output_whole_count,5,0.09913174846350949,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011752136752136752,0.08333333333333333,0.03756626905235255,0.734375,0.71875,0.00024958754417936824,0.0005869729539430086,0.029865822255914252,0.003329392376919311
direct_snn,tau_gain_norm,short_mid_long,whole_count_ce,binary,1,1,53,30,output_whole_count,2,0.09387467747137558,0.08333333333333333,0.0909090909090909,0.0821917808219178,0.0257168458781362,0.0909090909090909,0.03735917826375083,0.6484375,0.4765625,0.00026447219461011705,0.0005837371603711067,0.03237123575751977,0.003932016270298133
direct_snn,tau_gain_norm,short_mid_long,whole_count_ce,binary,1,1,71,30,output_whole_count,3,0.09243065634575069,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011904761904761904,0.08333333333333333,0.09671139827700465,0.5885416666666666,0.34375,0.0006695935498122377,0.0015111155980781976,0.035918549641305204,0.009274140819956563
direct_snn,tau_gain_norm,short_mid_long,timestep_ce,binary,1,1,11,30,output_whole_count,1,0.08269293351378072,0.09027777777777778,0.08333333333333333,0.07534246575342465,0.012222222222222223,0.08333333333333333,0.3886265738899934,0.46875,0.171875,0.002399233073779545,0.006072290217031147,0.04519241135826641,0.028039531568725667
direct_snn,tau_gain_norm,short_mid_long,timestep_ce,binary,1,1,23,30,output_whole_count,1,0.07610698991202136,0.09722222222222222,0.08603896103896104,0.0821917808219178,0.03329065300896287,0.08603896103896104,0.785826706428098,0.4088541666666667,0.0703125,0.004930917964435609,0.012278542287939032,0.05910591323933434,0.06050563885566807
direct_snn,tau_gain_norm,short_mid_long,timestep_ce,binary,1,1,37,30,output_whole_count,4,0.08808641975308641,0.09027777777777778,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.04742379058979457,0.6875,0.6328125,0.0003160291721890877,0.0007409967279655401,0.031517593143579846,0.004131754476396827
direct_snn,tau_gain_norm,short_mid_long,timestep_ce,binary,1,1,53,30,output_whole_count,2,0.09035256410256409,0.08333333333333333,0.0909090909090909,0.0821917808219178,0.025641025641025644,0.0909090909090909,0.03582670642809808,0.6536458333333334,0.5078125,0.00025735344875193284,0.0005597922879390325,0.03234007807791246,0.0038268545591886504
direct_snn,tau_gain_norm,short_mid_long,timestep_ce,binary,1,1,71,30,output_whole_count,3,0.08682520964360586,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011827956989247311,0.08333333333333333,0.09099569251159709,0.59375,0.3828125,0.0006359412966644578,0.0014218076954937045,0.03577818288191123,0.00874277106020291
direct_snn,tau_gain_norm,short_mid,whole_count_ce,binary,1,1,11,30,output_whole_count,1,0.08839031339031338,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.053802186878727634,0.59765625,0.5703125,0.0005885908507289596,0.0008406591699801193,0.05346542484243632,0.01877303977451868
direct_snn,tau_gain_norm,short_mid,whole_count_ce,binary,1,1,23,30,output_whole_count,1,0.08212788259958072,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.012304250559284116,0.08333333333333333,0.12711232604373757,0.58203125,0.5234375,0.0012622830723989396,0.0019861300944333995,0.057689522061622873,0.026912727839430096
direct_snn,tau_gain_norm,short_mid,whole_count_ce,binary,1,1,37,30,output_whole_count,1,0.08811078858248668,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.05446487740225315,0.59375,0.5859375,0.0005989453901590457,0.0008510137094102055,0.05743702412678597,0.02337941849287019
direct_snn,tau_gain_norm,short_mid,whole_count_ce,binary,1,1,53,30,output_whole_count,1,0.09262586323837711,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011752136752136752,0.08333333333333333,0.012922465208747515,0.64453125,0.640625,0.00020644362988734262,0.00020191351888667992,0.05111973473988597,0.012959599485059224
direct_snn,tau_gain_norm,short_mid,whole_count_ce,binary,1,1,71,30,output_whole_count,1,0.08726851851851851,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.04618124585818423,0.6015625,0.5859375,0.0005931209617296223,0.0007215819665341286,0.05861688861000056,0.02820157056774344
direct_snn,tau_gain_norm,short_mid,timestep_ce,binary,1,1,11,30,output_whole_count,1,0.08493589743589743,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.05628727634194831,0.59765625,0.5703125,0.0006092999295891318,0.0008794886928429423,0.053597699468146895,0.019012000345093594
direct_snn,tau_gain_norm,short_mid,timestep_ce,binary,1,1,23,30,output_whole_count,2,0.08842889363722696,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011904761904761904,0.08333333333333333,0.06113320079522863,0.6328125,0.59375,0.0006523359840954275,0.0009552062624254474,0.05112866651466779,0.01869207671969991
direct_snn,tau_gain_norm,short_mid,timestep_ce,binary,1,1,37,30,output_whole_count,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.05409211398277004,0.58984375,0.578125,0.0005960331759443339,0.0008451892809807819,0.0574345039839457,0.023373755064130697
direct_snn,tau_gain_norm,short_mid,timestep_ce,binary,1,1,53,30,output_whole_count,1,0.09249650593990216,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011752136752136752,0.08333333333333333,0.012384029158383035,0.64453125,0.640625,0.00020158993952948973,0.00019350045559973493,0.05107943979298697,0.012875638551629877
direct_snn,tau_gain_norm,short_mid,timestep_ce,binary,1,1,71,30,output_whole_count,1,0.08678774928774928,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.04721669980119284,0.59765625,0.578125,0.0006015340250165673,0.0007377609343936382,0.05871201928203828,0.028390556554118082
direct_snn,tau_gain_norm,mid_long,whole_count_ce,binary,1,1,11,30,output_whole_count,27,0.3203678954961356,0.1728174603174603,0.21357323232323233,0.2191780821917808,0.20347513540237996,0.21357323232323233,1.7016650099403579,0.296875,0.125,0.014284087143803843,0.02658851578031809,0.10310618082682291,0.10914430119013296
direct_snn,tau_gain_norm,mid_long,whole_count_ce,binary,1,1,23,30,output_whole_count,22,0.3390119932427091,0.18988095238095237,0.19215367965367966,0.1917808219178082,0.1696601480098212,0.19215367965367966,2.187831345261763,0.25390625,0.0546875,0.01853753779406892,0.034184864769715044,0.11874628604208894,0.1391449151566836
direct_snn,tau_gain_norm,mid_long,whole_count_ce,binary,1,1,37,30,output_whole_count,25,0.3794430109838915,0.20337301587301584,0.20435397935397934,0.21232876712328766,0.16764475600001916,0.20435397935397934,2.3252982107355864,0.2421875,0.1015625,0.019307980243538768,0.03633278454274354,0.11344901420487088,0.1279417850704206
direct_snn,tau_gain_norm,mid_long,whole_count_ce,binary,1,1,53,30,output_whole_count,22,0.2907880087072188,0.20892857142857146,0.16022311022311023,0.17123287671232876,0.11500714168397096,0.16022311022311023,2.171056991385023,0.27734375,0.1171875,0.01811817894715043,0.033922765490390985,0.1101998612926526,0.12398089060647507
direct_snn,tau_gain_norm,mid_long,whole_count_ce,binary,1,1,71,30,output_whole_count,27,0.373332490163744,0.2248015873015873,0.16592712842712845,0.17123287671232876,0.13952415053161324,0.16592712842712845,2.2917909211398277,0.28515625,0.125,0.019072414471504307,0.03580923314280981,0.11225170169625558,0.12703648523592334
direct_snn,tau_gain_norm,mid_long,timestep_ce,binary,1,1,11,30,output_whole_count,30,0.1674164785249691,0.1527777777777778,0.14794372294372293,0.1506849315068493,0.08003235312960472,0.14794372294372293,0.6754473161033797,0.34765625,0.203125,0.005780098057488403,0.010553864314115308,0.07492226105482078,0.059916058781132785
direct_snn,tau_gain_norm,mid_long,timestep_ce,binary,1,1,23,30,output_whole_count,29,0.18490938961457828,0.12142857142857143,0.1158008658008658,0.11643835616438356,0.07474574116450546,0.1158008658008658,0.8202451954937044,0.3125,0.140625,0.007094477406394964,0.012816331179589132,0.08260966421674623,0.07453624644446957
direct_snn,tau_gain_norm,mid_long,timestep_ce,binary,1,1,37,30,output_whole_count,28,0.18404944766973066,0.17916666666666667,0.0935064935064935,0.08904109589041095,0.058028980823098465,0.0935064935064935,0.5981196156394963,0.3125,0.1875,0.005137145874751491,0.00934561899436713,0.07581353712903496,0.060709944539231286
direct_snn,tau_gain_norm,mid_long,timestep_ce,binary,1,1,53,30,output_whole_count,1,0.07795049462294192,0.10198412698412697,0.06006493506493507,0.06164383561643835,0.05390989729225023,0.06006493506493507,5.265076209410205,0.2578125,0.0390625,0.044209029676110005,0.08226681577203446,0.2284153318310353,0.3157872022422755
direct_snn,tau_gain_norm,mid_long,timestep_ce,binary,1,1,71,30,output_whole_count,30,0.16023907302532905,0.10555555555555557,0.06818181818181819,0.06164383561643835,0.010948905109489052,0.06818181818181819,0.4232107355864811,0.4140625,0.296875,0.003589789388667992,0.006612667743538767,0.06656277211317564,0.0465984124865573
direct_snn,warmup,short_mid_long,whole_count_ce,binary,1,1,11,30,output_whole_count,1,0.07517514639249898,0.09027777777777778,0.08333333333333333,0.07534246575342465,0.012387387387387387,0.08333333333333333,0.40743041749502984,0.4036458333333333,0.1015625,0.0025280176579412414,0.006366100273359841,0.047090751506751904,0.029211091078852405
direct_snn,warmup,short_mid_long,whole_count_ce,binary,1,1,23,30,output_whole_count,1,0.065570987654321,0.09027777777777778,0.08766233766233766,0.0821917808219178,0.030423957888746623,0.08766233766233766,0.8337889330682571,0.3984375,0.0703125,0.005279952231058096,0.013027952079191517,0.06197054589692661,0.0638728732301195
direct_snn,warmup,short_mid_long,whole_count_ce,binary,1,1,37,30,output_whole_count,9,0.08490566037735849,0.09027777777777778,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.0,0.9036458333333334,1.0,2.0277639717252044e-05,0.0,0.02580719472281265,0.00012034279491191988
direct_snn,warmup,short_mid_long,whole_count_ce,binary,1,1,53,30,output_whole_count,2,0.09060544670214482,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011752136752136752,0.08333333333333333,0.04671968190854871,0.6041666666666666,0.40625,0.00033652253147779983,0.0007299950298210736,0.03394341715847074,0.005206462640174578
direct_snn,warmup,short_mid_long,whole_count_ce,binary,1,1,71,30,output_whole_count,3,0.08306742508324085,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011904761904761904,0.08333333333333333,0.07554671968190854,0.609375,0.3828125,0.0005658324359399161,0.001180417495029821,0.03707521586379179,0.007593185874782231
direct_snn,warmup,short_mid_long,timestep_ce,binary,1,1,11,30,output_whole_count,4,0.08171296296296297,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.03197481776010603,0.59375,0.4140625,0.00025584341175171195,0.0004996065275016567,0.03132001637938483,0.0024620407539301947
direct_snn,warmup,short_mid_long,timestep_ce,binary,1,1,23,30,output_whole_count,1,0.06714331469834615,0.09027777777777778,0.08766233766233766,0.0821917808219178,0.031099456099456097,0.08766233766233766,0.8315523525513585,0.3984375,0.0703125,0.005268950532913629,0.012993005508614977,0.06197351599097752,0.06385500692547039
direct_snn,warmup,short_mid_long,timestep_ce,binary,1,1,37,30,output_whole_count,9,0.08333333333333333,0.09027777777777778,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.0,0.9036458333333334,1.0,2.1140518003092556e-05,0.0,0.02594390730734611,0.00027551810578686894
direct_snn,warmup,short_mid_long,timestep_ce,binary,1,1,53,30,output_whole_count,2,0.08903311965811966,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011752136752136752,0.08333333333333333,0.04651259111994698,0.6015625,0.40625,0.0003358753727634195,0.0007267592362491716,0.03397716453283702,0.0052281140175143796
direct_snn,warmup,short_mid_long,timestep_ce,binary,1,1,71,30,output_whole_count,3,0.08143343815513628,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011904761904761904,0.08333333333333333,0.07778330019880715,0.6015625,0.3671875,0.0005794227689419041,0.0012153640656063617,0.037093543864149696,0.0076075478687122056
direct_snn,warmup,short_mid,whole_count_ce,binary,1,1,11,30,output_whole_count,1,0.08653846153846155,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.04990888005301524,0.609375,0.59375,0.0005601158672962226,0.0007798262508283631,0.05351325960408938,0.01873653218634007
direct_snn,warmup,short_mid,whole_count_ce,binary,1,1,23,30,output_whole_count,2,0.08368055555555555,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011982570806100218,0.08333333333333333,0.04961895294897283,0.6015625,0.5390625,0.0005610866053677932,0.0007752961398277005,0.05054980480884226,0.017607591577205064
direct_snn,warmup,short_mid,whole_count_ce,binary,1,1,37,30,output_whole_count,1,0.08490566037735849,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.04990888005301524,0.625,0.6328125,0.000562380922796554,0.0007798262508283631,0.05729016953939788,0.023064160955276136
direct_snn,warmup,short_mid,whole_count_ce,binary,1,1,53,30,output_whole_count,1,0.08897020286101863,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.00973326706428098,0.67578125,0.703125,0.0001808808606693174,0.00015208229787939031,0.05094810846311672,0.012593027730111336
direct_snn,warmup,short_mid,whole_count_ce,binary,1,1,71,30,output_whole_count,1,0.08698899371069181,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.04195659377070908,0.6171875,0.6171875,0.0005617337640821736,0.0006555717776673294,0.05844020017967705,0.027829474135690212
direct_snn,warmup,short_mid,timestep_ce,binary,1,1,11,30,output_whole_count,1,0.08653846153846155,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.05019880715705766,0.60546875,0.5859375,0.000562380922796554,0.0007843563618290259,0.053522261544676944,0.018754680161447695
direct_snn,warmup,short_mid,timestep_ce,binary,1,1,23,30,output_whole_count,2,0.08159722222222222,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011904761904761904,0.08333333333333333,0.049411862160371106,0.60546875,0.546875,0.0005594687085818423,0.0007720603462557985,0.0505545265118439,0.0176159618626058
direct_snn,warmup,short_mid,timestep_ce,binary,1,1,37,30,output_whole_count,1,0.08490566037735849,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011752136752136752,0.08333333333333333,0.049867461895294896,0.625,0.6328125,0.0005620573434393638,0.0007791790921139827,0.057288719929947295,0.02306369237349948
direct_snn,warmup,short_mid,timestep_ce,binary,1,1,53,30,output_whole_count,1,0.08698899371069181,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.00973326706428098,0.67578125,0.703125,0.0001808808606693174,0.00015208229787939031,0.05095617893794421,0.012607462936240842
direct_snn,warmup,short_mid,timestep_ce,binary,1,1,71,30,output_whole_count,1,0.08541666666666665,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.01167728237791932,0.08333333333333333,0.04203943008614977,0.6171875,0.6171875,0.0005630280815109344,0.0006568660950960902,0.058437701208533,0.027824402250463082
direct_snn,warmup,mid_long,whole_count_ce,binary,1,1,11,30,output_whole_count,5,0.08920398868303973,0.11944444444444445,0.08993506493506494,0.0821917808219178,0.04565633849741796,0.08993506493506494,1.8735917826375084,0.16796875,0.046875,0.016389294441683234,0.029274871603711068,0.12538884569273,0.13455348586783336
direct_snn,warmup,mid_long,whole_count_ce,binary,1,1,23,30,output_whole_count,11,0.0869011158594492,0.1111111111111111,0.07413419913419914,0.0684931506849315,0.019939056703762587,0.07413419913419914,0.44516235917826374,0.30859375,0.1875,0.004009471814943671,0.006955661862160371,0.07336879013546893,0.05022541334330443
direct_snn,warmup,mid_long,whole_count_ce,binary,1,1,37,30,output_whole_count,3,0.11074691134046481,0.11369047619047619,0.08073593073593073,0.07534246575342465,0.04497635933806147,0.08073593073593073,3.877775016567263,0.20703125,0.0,0.03351473192097415,0.06059023463386348,0.19121365139546026,0.25144833361889213
direct_snn,warmup,mid_long,whole_count_ce,binary,1,1,53,30,output_whole_count,4,0.06738261301940547,0.09722222222222221,0.07251082251082251,0.0684931506849315,0.027296777296777295,0.07251082251082251,1.0433648111332008,0.22265625,0.0390625,0.009144029054837641,0.016302575173956262,0.10490808066664506,0.09628694084324214
direct_snn,warmup,mid_long,whole_count_ce,binary,1,1,71,30,output_whole_count,3,0.09742204113222575,0.11805555555555554,0.06655844155844155,0.06164383561643835,0.018796992481203006,0.06655844155844155,1.552642478462558,0.20703125,0.046875,0.01365343097664016,0.02426003872597747,0.12761530677082525,0.13036708945545478
direct_snn,warmup,mid_long,timestep_ce,binary,1,1,11,30,output_whole_count,2,0.07593076398279398,0.10416666666666667,0.07102272727272728,0.06164383561643835,0.021637122002085507,0.07102272727272728,4.539305831676607,0.16796875,0.0078125,0.03916636897365805,0.07092665361994699,0.2099694365140537,0.283343907300015
direct_snn,warmup,mid_long,timestep_ce,binary,1,1,23,30,output_whole_count,11,0.08314043209876543,0.08333333333333333,0.08333333333333333,0.07534246575342465,0.011904761904761904,0.08333333333333333,0.4442925778661365,0.3125,0.1953125,0.004001382331013916,0.006942071529158383,0.0733629834027856,0.05020801716090987
direct_snn,warmup,mid_long,timestep_ce,binary,1,1,37,30,output_whole_count,5,0.09409676306688886,0.10694444444444444,0.0817099567099567,0.07534246575342465,0.022766122766122766,0.0817099567099567,2.3568174287607686,0.1953125,0.0390625,0.020379027915838302,0.03682527232438701,0.13245222693330172,0.14978622236814304
direct_snn,warmup,mid_long,timestep_ce,binary,1,1,53,30,output_whole_count,5,0.07448899371069183,0.08333333333333333,0.08928571428571429,0.0821917808219178,0.02309368191721133,0.08928571428571429,0.5615888005301524,0.2265625,0.0859375,0.005021951623591783,0.00877482500828363,0.0875629181890317,0.06742361904849589
direct_snn,warmup,mid_long,timestep_ce,binary,1,1,71,30,output_whole_count,3,0.07161214711871539,0.09027777777777778,0.06060606060606061,0.0547945205479452,0.009009009009009009,0.06060606060606061,1.5513585155732272,0.20703125,0.046875,0.013643076437210072,0.024239976805831676,0.12761700872240514,0.1303587294794061
direct_snn,all_fixes,short_mid_long,whole_count_ce,binary,1,1,11,30,output_whole_count,28,0.1758699399369488,0.10416666666666667,0.09956709956709957,0.0958904109589041,0.0548689358372457,0.09956709956709957,0.509857521537442,0.4114583333333333,0.0703125,0.0030632179147338195,0.007966523774022531,0.05604322239187134,0.03902306376584245
direct_snn,all_fixes,short_mid_long,whole_count_ce,binary,1,1,23,30,output_whole_count,25,0.24903109002026871,0.13392857142857142,0.1423160173160173,0.1506849315068493,0.11726827094474153,0.1423160173160173,2.029696819085487,0.3046875,0.0390625,0.01309978669648774,0.03171401279821073,0.12188559290007668,0.21001950947159248
direct_snn,all_fixes,short_mid_long,whole_count_ce,binary,1,1,37,30,output_whole_count,24,0.22621031106094,0.13194444444444445,0.10768398268398267,0.11643835616438356,0.08289760348583879,0.10768398268398267,1.7569582504970178,0.3645833333333333,0.0625,0.010754699235144688,0.027452472664015903,0.10444654211293315,0.15875387254971554
direct_snn,all_fixes,short_mid_long,whole_count_ce,binary,1,1,53,30,output_whole_count,28,0.2295268829189473,0.14583333333333334,0.10822510822510822,0.1095890410958904,0.07526716439759919,0.10822510822510822,1.405649436713055,0.3463541666666667,0.046875,0.008425359302518224,0.021963272448641484,0.08900774704296117,0.12164621962625669
direct_snn,all_fixes,short_mid_long,whole_count_ce,binary,1,1,71,30,output_whole_count,26,0.22414793751937814,0.13624338624338625,0.10465367965367967,0.10273972602739725,0.06668301565850783,0.10465367965367967,1.3845261762756793,0.3697916666666667,0.0078125,0.008442616868235034,0.02163322150430749,0.09136198629257508,0.12282305920337351
direct_snn,all_fixes,short_mid_long,timestep_ce,binary,1,1,11,30,output_whole_count,1,0.07376421009999441,0.09027777777777778,0.09523809523809523,0.08904109589041095,0.045219826469826474,0.09523809523809523,0.7187707090788602,0.3854166666666667,0.0859375,0.0043359633863485755,0.01123079232935719,0.05671143373801583,0.05132857942675975
direct_snn,all_fixes,short_mid_long,timestep_ce,binary,1,1,23,30,output_whole_count,28,0.15322739032182242,0.13194444444444445,0.11147186147186146,0.1095890410958904,0.061900109694227344,0.11147186147186146,1.0285371106693175,0.3697916666666667,0.0625,0.006666381916832341,0.016070892354208086,0.08640346557119179,0.12053045174236562
direct_snn,all_fixes,short_mid_long,timestep_ce,binary,1,1,37,30,output_whole_count,26,0.1225946419932269,0.10416666666666667,0.09523809523809523,0.08904109589041095,0.029685140002323685,0.09523809523809523,0.27816434724983435,0.5130208333333334,0.21875,0.0016265255688093661,0.004346317925778662,0.050407736723276066,0.019013084426788875
direct_snn,all_fixes,short_mid_long,timestep_ce,binary,1,1,53,30,output_whole_count,27,0.14717590352810478,0.09027777777777778,0.07489177489177488,0.0684931506849315,0.0328719908373741,0.07489177489177488,0.6049536116633533,0.4635416666666667,0.1171875,0.0034972456925115975,0.009452400182239895,0.05882964844284453,0.044801154620130776
direct_snn,all_fixes,short_mid_long,timestep_ce,binary,1,1,71,30,output_whole_count,10,0.10391266285851004,0.09722222222222222,0.08333333333333333,0.07534246575342465,0.011904761904761904,0.08333333333333333,0.23334990059642147,0.4635416666666667,0.171875,0.0014957995085045283,0.0036460921968190854,0.04662870669538727,0.019929236177579704
direct_snn,all_fixes,short_mid,whole_count_ce,binary,1,1,11,30,output_whole_count,29,0.24219882769804155,0.17361111111111113,0.15134171384171383,0.15753424657534246,0.10027847577874006,0.15134171384171383,1.33051689860835,0.33203125,0.1640625,0.011332719826872102,0.02078932654075547,0.1120045954538071,0.101622512594922
direct_snn,all_fixes,short_mid,whole_count_ce,binary,1,1,23,30,output_whole_count,30,0.303603802833825,0.20919312169312168,0.21303696303696304,0.2328767123287671,0.1713215066948237,0.21303696303696304,3.3715622929092115,0.27734375,0.078125,0.028230033859343938,0.05268066082670643,0.15512586192945677,0.18649851051365957
direct_snn,all_fixes,short_mid,whole_count_ce,binary,1,1,37,30,output_whole_count,29,0.280683491909907,0.1873015873015873,0.1784049284049284,0.19863013698630136,0.12271383587173061,0.1784049284049284,2.9191517561298874,0.3359375,0.1796875,0.02417752598989397,0.04561174618952949,0.14780258294997267,0.16688036049652605
direct_snn,all_fixes,short_mid,whole_count_ce,binary,1,1,53,30,output_whole_count,26,0.23437603886364525,0.1755952380952381,0.175999000999001,0.1917808219178082,0.15023815023815024,0.175999000999001,1.7871520874751492,0.30859375,0.1015625,0.015069090664347251,0.027924251366799206,0.12563599728052785,0.12283050310856622
direct_snn,all_fixes,short_mid,whole_count_ce,binary,1,1,71,30,output_whole_count,28,0.2989010845024996,0.2556216931216932,0.2142163392163392,0.2328767123287671,0.17646952858817266,0.2142163392163392,3.21993041749503,0.3515625,0.2265625,0.027094917474320742,0.05031141277335984,0.16797662776696753,0.2147922781305332
direct_snn,all_fixes,short_mid,timestep_ce,binary,1,1,11,30,output_whole_count,29,0.1294321480406386,0.09027777777777778,0.08928571428571429,0.0821917808219178,0.021646646646646645,0.08928571428571429,0.10375248508946322,0.5703125,0.484375,0.0009794747142147118,0.0016211325795228628,0.07274663852215446,0.023493803143896277
direct_snn,all_fixes,short_mid,timestep_ce,binary,1,1,23,30,output_whole_count,27,0.13958010804708917,0.08333333333333333,0.10194805194805194,0.0958904109589041,0.049648869648869644,0.10194805194805194,0.3724320742213386,0.43359375,0.2890625,0.0033328673790589793,0.005819251159708416,0.08157261256116206,0.05062847622504212
direct_snn,all_fixes,short_mid,timestep_ce,binary,1,1,37,30,output_whole_count,30,0.17085316660395278,0.1388888888888889,0.1324925074925075,0.136986301369863,0.10327903091060986,0.1324925074925075,0.3757869449966865,0.44140625,0.25,0.003280123943836978,0.005871671015573227,0.0921639645233938,0.051047459985342464
direct_snn,all_fixes,short_mid,timestep_ce,binary,1,1,53,30,output_whole_count,30,0.14008722831442957,0.10416666666666667,0.11147186147186146,0.1095890410958904,0.05734502232729183,0.11147186147186146,0.1833996023856859,0.51953125,0.3671875,0.0016780825463883367,0.002865618787276342,0.08150529705427434,0.03512182422945087
direct_snn,all_fixes,short_mid,timestep_ce,binary,1,1,71,30,output_whole_count,25,0.1514688267125374,0.1125,0.09361471861471861,0.08904109589041095,0.031135531135531136,0.09361471861471861,0.28321736249171636,0.54296875,0.453125,0.0025213303512259776,0.004425271288933068,0.07808024662863426,0.04149226963796546
direct_snn,all_fixes,mid_long,whole_count_ce,binary,1,1,11,30,output_whole_count,24,0.5574467215123431,0.28142135642135646,0.33866688866688865,0.363013698630137,0.299883118904858,0.33866688866688865,8.932198475811797,0.16796875,0.0,0.07734452659045726,0.13956560118455932,0.41967776660653755,0.6727860225123866
direct_snn,all_fixes,mid_long,whole_count_ce,binary,1,1,23,30,output_whole_count,30,0.6365734838256111,0.2539021164021164,0.28520368520368516,0.3013698630136986,0.27234946990037223,0.28520368520368516,8.64918820410868,0.18359375,0.03125,0.0768976634981776,0.13514356568919814,0.5438250964488945,0.9203604564831066
direct_snn,all_fixes,mid_long,whole_count_ce,binary,1,1,37,30,output_whole_count,25,0.5125077891716813,0.20714285714285718,0.2176004551004551,0.22602739726027396,0.17572989591562224,0.2176004551004551,7.044731610337972,0.1953125,0.015625,0.06000520315606361,0.11007393141153081,0.32895826108412995,0.49157767678191916
direct_snn,all_fixes,mid_long,whole_count_ce,binary,1,1,53,30,output_whole_count,30,0.607866621349117,0.27612433862433855,0.34744422244422246,0.3561643835616438,0.3163479439950028,0.34744422244422246,7.203777335984095,0.20703125,0.0078125,0.06234144611497681,0.11255902087475149,0.34315443386535444,0.5143830619796844
direct_snn,all_fixes,mid_long,whole_count_ce,binary,1,1,71,30,output_whole_count,30,0.6643005567401326,0.23019480519480517,0.35753829503829504,0.3561643835616438,0.33443845733103367,0.35753829503829504,7.736497680583168,0.171875,0.0,0.06699742948558648,0.120882776259112,0.37732318729023967,0.5773461798787354
