condition,architecture,objective,epoch,first_batch_task_grad_norm_mean,first_batch_task_grad_norm_std,first_batch_task_grad_norm_count,first_batch_p2_grad_norm_raw_mean,first_batch_p2_grad_norm_raw_std,first_batch_p2_grad_norm_raw_count,first_batch_a1_grad_norm_raw_mean,first_batch_a1_grad_norm_raw_std,first_batch_a1_grad_norm_raw_count,first_batch_weighted_p2_grad_norm_mean,first_batch_weighted_p2_grad_norm_std,first_batch_weighted_p2_grad_norm_count,first_batch_weighted_a1_grad_norm_mean,first_batch_weighted_a1_grad_norm_std,first_batch_weighted_a1_grad_norm_count,first_batch_reg_grad_norm_mean,first_batch_reg_grad_norm_std,first_batch_reg_grad_norm_count,first_batch_p2_to_task_grad_ratio_mean,first_batch_p2_to_task_grad_ratio_std,first_batch_p2_to_task_grad_ratio_count,first_batch_a1_to_task_grad_ratio_mean,first_batch_a1_to_task_grad_ratio_std,first_batch_a1_to_task_grad_ratio_count,first_batch_reg_to_task_grad_ratio_mean,first_batch_reg_to_task_grad_ratio_std,first_batch_reg_to_task_grad_ratio_count,train_reg_to_task_ratio_mean,train_reg_to_task_ratio_std,train_reg_to_task_ratio_count,train_p2_mean,train_p2_std,train_p2_count,train_a1_mean,train_a1_std,train_a1_count,val_native_ba_mean,val_native_ba_std,val_native_ba_count
no_reg,mid_long,whole_count_ce,5,0.15543597854008198,0.06494707057967539,5,16175.964947131817,7283.3464174411965,5,0.023549265566401363,0.005301031862324445,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,4549.856835685375,2808.550579744206,5,0.06294462634266547,0.011637139121832733,5,0.13366402116402112,0.03906298203140342,5
no_reg,mid_long,whole_count_ce,10,0.23960305705120027,0.02759780985246507,5,20872.007318112494,13739.68348947032,5,0.022986564829934518,0.00457945988814936,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5434.315394474102,3396.8314473971245,5,0.06931378023503358,0.011949777357374954,5,0.1533201058201058,0.033010643335388015,5
no_reg,mid_long,whole_count_ce,20,0.17236339005494558,0.04802025847627033,5,25246.025553361098,13721.105101222642,5,0.02299965798173232,0.0020926285452882673,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,6359.553221731793,3003.1445083373114,5,0.0773192678281649,0.009387266170195521,5,0.24438071188071184,0.029839880955433253,5
no_reg,mid_long,whole_count_ce,30,0.16345240508670228,0.03980355553860263,5,27532.78190155078,7211.182840009481,5,0.02351239158532446,0.0016738486012299848,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,7109.7707669125175,2468.079755850265,5,0.08498705284166662,0.008247450471709904,5,0.2990921115921116,0.038173431687653615,5
no_reg,short_mid,timestep_ce,1,0.01847812492319128,0.005604528432330396,5,56.458868033326965,18.31790024213568,5,0.0011447735670460399,0.00033880432956336965,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,26.130425440382833,3.2390440724390266,5,0.0016691291750057,0.00036025601039750327,5,0.0833333333333333,0.0,5
no_reg,short_mid,timestep_ce,2,0.0035168942889693003,0.003954728532400781,5,50.314309848772254,19.616544726325497,5,0.0009055833044608801,0.0002994628043093649,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,26.154824682685472,3.61379102561536,5,0.00152922729797668,0.0003481951669761827,5,0.0833333333333333,0.0,5
no_reg,short_mid,timestep_ce,5,0.00615733020985764,0.0033869473191638446,5,53.83277202586371,18.809279128402267,5,0.0008934435466634201,0.00042828592782735004,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,29.69211019230381,5.020600041004169,5,0.0017032972326892,0.0004248209928953813,5,0.0833333333333333,0.0,5
no_reg,short_mid,timestep_ce,10,0.013147217436858122,0.0062739293909054835,5,88.50013920935508,55.54171710749703,5,0.00146360754146954,0.0010229678122836555,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,37.96074409156576,10.765587390659352,5,0.0025196669466966,0.0008961139021259992,5,0.08611111111111108,0.006211299937499418,5
no_reg,short_mid,timestep_ce,20,0.02386751309576914,0.006242695510379112,5,178.78353342111237,89.60679458142438,5,0.0021937971513909795,0.0015037204781547903,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,54.26775852012963,18.895042081594575,5,0.0043726243516718204,0.0014062288294607646,5,0.09472222222222217,0.014143499575667743,5
no_reg,short_mid,timestep_ce,30,0.03659427552364974,0.01576075221722492,5,232.998839206704,124.0582254882341,5,0.00329305368789874,0.002153361889182721,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,79.56870998835605,23.20775609023378,5,0.007633480623127161,0.002043184796333981,5,0.11970899470899465,0.029217724868922542,5
no_reg,short_mid,whole_count_ce,1,0.009398957403005939,0.004488597893059423,5,56.458868033326965,18.31790024213568,5,0.0011447735670460399,0.00033880432956336965,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,26.479899532167103,3.4252103269258174,5,0.0017239344087084,0.00037895520060749594,5,0.0833333333333333,0.0,5
no_reg,short_mid,whole_count_ce,2,0.0044031372488847805,0.0035965232519795526,5,52.92670529317995,22.04716722936781,5,0.00096819064662942,0.0003236411536083603,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,27.16673752264394,4.066150373331801,5,0.00167296678112356,0.0003865756090711909,5,0.08472222222222218,0.0031056499687496892,5
no_reg,short_mid,whole_count_ce,5,0.008671285674834581,0.005847752409405623,5,63.772471484359244,25.176008827647333,5,0.0011234297423147201,0.000575701282642971,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,33.24740603474864,5.262349596686692,5,0.00219152699835376,0.0004825359132398266,5,0.08611111111111105,0.0038036288715636354,5
no_reg,short_mid,whole_count_ce,10,0.02638794512654208,0.016656694489324973,5,135.0423473871208,83.11772453379191,5,0.0023724985778242396,0.0014993188608923237,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,56.32988253608219,16.07973219062996,5,0.0047487444504005,0.0018040847545594885,5,0.08511904761904758,0.009577395544561237,5
no_reg,short_mid,whole_count_ce,20,0.0482546289315963,0.019949457282778176,5,544.7115131046897,230.49348042894678,5,0.00577906063284048,0.003047966139010351,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,161.53267982995038,52.13418581401542,5,0.014852310930941321,0.004697515612787686,5,0.15645502645502643,0.03366488522918904,5
no_reg,short_mid,whole_count_ce,30,0.08639755108566068,0.0263845229305289,5,1090.3630750648522,282.8828496842143,5,0.009066755957053621,0.002864591085121222,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,341.88912043087254,76.80861778674355,5,0.02826285464063972,0.004773515354119486,5,0.18832010582010578,0.013292712989111782,5
no_reg,short_mid_long,timestep_ce,1,0.15227410361740065,0.03825116724107744,5,3123.688610226125,2084.1155641509213,5,0.00242874603052284,0.0006302567222471941,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,795.1515711904187,308.42888479202026,5,0.00740367259762908,0.0013731644922159148,5,0.08888888888888884,0.00905444778500366,5
no_reg,short_mid_long,timestep_ce,2,0.05268661401882624,0.015999965381220303,5,2367.649666900995,2733.375091314503,5,0.0019102739605472599,0.0003067560247697662,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,747.6247249609837,320.72973711747494,5,0.00629891486864102,0.0011689750039267353,5,0.08472222222222218,0.0031056499687496897,5
no_reg,short_mid_long,timestep_ce,5,0.01586296171702754,0.010505498542657667,5,2349.6044876564088,1380.1670910163875,5,0.0015188690669725399,0.0002914330738107483,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1002.8913046897585,549.6240232087546,5,0.00622663405393654,0.0015595547066822282,5,0.08888888888888884,0.005810139073153302,5
no_reg,short_mid_long,timestep_ce,10,0.03152019222808478,0.01799062011761144,5,3610.3135252858992,3055.874452202397,5,0.0018962140173992802,0.0003729686830348219,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1191.3189925911095,602.1446330185413,5,0.00664279670005726,0.001470481596081547,5,0.0916666666666666,0.0076072577431273,5
no_reg,short_mid_long,timestep_ce,20,0.02464605209670294,0.004162641042827013,5,6604.821230828777,5003.489545101017,5,0.0018661255311780201,0.0004255666654303526,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1575.7924439999817,567.5170553295759,5,0.00818784070055344,0.001253807338552151,5,0.09999999999999996,0.012615209808739564,5
no_reg,short_mid_long,timestep_ce,30,0.038429165529301076,0.00815735936793733,5,7941.308642177566,2657.8279218734574,5,0.00227895598585256,0.0005674297297275346,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1835.6505173806277,657.2828120742921,5,0.009658347598394021,0.002006378218085611,5,0.1101190476190476,0.030801933921150843,5
no_reg,short_mid_long,whole_count_ce,1,0.1144910739322041,0.016924372231288894,5,3123.688610226125,2084.1155641509213,5,0.00242874603052284,0.0006302567222471941,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,842.8698928412799,304.410781644318,5,0.00779101189535278,0.00160807323798833,5,0.09027777777777775,0.006944444444444446,5
no_reg,short_mid_long,whole_count_ce,2,0.04959220949152282,0.014482079144091671,5,2667.3148556866117,2758.55236854952,5,0.00212617644658228,0.0006075566677350721,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,815.4636441754392,312.0651163305674,5,0.00706967728231708,0.0013405847194789275,5,0.08888888888888884,0.005810139073153302,5
no_reg,short_mid_long,whole_count_ce,5,0.03188062984806622,0.008891413839960564,5,2987.669650399258,2105.4832284187873,5,0.00172680066040942,0.0003865873497950901,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1111.5728130977454,477.70579151530524,5,0.007553224003330321,0.0011821800177259356,5,0.09345238095238093,0.01898447702336951,5
no_reg,short_mid_long,whole_count_ce,10,0.04479715472349618,0.015541597160412856,5,4491.749154677022,2642.859893425294,5,0.0024573656856106,0.0006143902411610186,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1508.7798820771366,487.814509402754,5,0.009463576924716161,0.001422251980131754,5,0.10595238095238091,0.015375383941316986,5
no_reg,short_mid_long,whole_count_ce,20,0.04842705180605312,0.01570200840649918,5,9845.71232094822,6585.807081834764,5,0.00314030454736662,0.0008092063326220208,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,2480.3935246426554,1097.0103630425317,5,0.013736339766217959,0.001577121364788228,5,0.12202380952380946,0.009226723828243182,5
no_reg,short_mid_long,whole_count_ce,30,0.04882320880292082,0.020088244335848358,5,12532.284147417095,4358.544320716948,5,0.00379639663320224,0.0010905634209914064,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,3471.8847795969036,1580.6671865004378,5,0.0180493904579039,0.002305412607840735,5,0.13519841269841265,0.019157154463682144,5
original_reg,mid_long,timestep_ce,1,1.079507272606919,0.47107619178150983,5,18420.716721213794,8665.613169071947,5,0.026090331663250938,0.007784931904600982,5,184.20716322127043,86.65614080949251,5,0.00260903319186608,0.0007784930944152468,5,184.20784178664098,86.65614226386218,5,190.85177577251034,108.97753103850812,5,0.00257125020336052,0.0005327225605952265,5,190.85245830366156,108.97759201007571,5,9.98217029330134,4.426950569418938,5,3232.001305795167,1867.7483462219166,5,0.06314034271286398,0.019789226144245393,5,0.06490740740740734,0.017971513031663146,5
original_reg,mid_long,timestep_ce,2,0.4513014569864759,0.35518137239060105,5,8578.795839132556,4896.17578453863,5,0.025173972478445977,0.009763854127903034,5,85.7879548259676,48.96175519265937,5,0.00251739718840194,0.0009763852509804848,5,85.7886191572646,48.96182959153632,5,238.96381220191697,140.90463283756048,5,0.00770972431545658,0.0035391529795793246,5,238.96585110207684,140.90488678799284,5,5.100263446369831,2.685439971768535,5,1418.4697472892408,867.0740177616692,5,0.04776388923934112,0.016668025855557895,5,0.07347883597883592,0.014726565387595095,5
original_reg,mid_long,timestep_ce,5,0.0797662113701247,0.1271141434266172,5,1199.362135732619,658.5974423345048,5,0.01680188796252286,0.006766585944164095,5,11.993621545791985,6.585974668985193,5,0.00168018884993348,0.0006766587054387826,5,11.994131424114013,6.58611761502795,5,372.1713547400219,254.48191401263057,5,0.05765577549625948,0.0350373952010514,5,372.18871143432057,254.4907002584559,5,1.2987377002202056,0.7325690662854621,5,326.21486221287216,187.61465869880695,5,0.02546434377363384,0.011369517214845809,5,0.07488095238095234,0.02660232636352741,5
original_reg,mid_long,timestep_ce,10,0.01563170181536732,0.005721470725666945,5,444.688511416501,253.65342239658779,5,0.00964088994925994,0.004780483848506867,5,4.446885027129351,2.5365342047903403,5,0.0009640890018539599,0.0004780484101924791,5,4.447316624328575,2.5366874290726904,5,271.7023031085917,88.97085284622274,5,0.06271949299863938,0.019489502970602212,5,271.73197505512104,88.97365747518666,5,0.4003972963556083,0.21893019126058158,5,99.43101216774184,54.38080979686111,5,0.01181698094607806,0.006093249782256363,5,0.07996031746031743,0.005230724732723836,5
original_reg,mid_long,timestep_ce,20,0.00518739999319312,0.0034199324923678384,5,163.65011546244767,96.06478642612457,5,0.0052850471524671806,0.0029030590277907276,5,1.6365011562735756,0.9606478891264902,5,0.00052850473647474,0.00029030592907658404,5,1.636769093206297,0.9607851597928834,5,364.97644163944983,209.16592764475106,5,0.1222938807106703,0.07569460805601166,5,365.0370369040549,209.19963095885782,5,0.15038714843840725,0.06379042618513846,5,37.31872284276965,15.833759721903073,5,0.00507745358322722,0.0025075863518246996,5,0.08373015873015868,0.007703678039014736,5
original_reg,mid_long,timestep_ce,30,0.0107777190969639,0.008094981045553949,5,84.87578625829528,39.07916369266704,5,0.0033143960147524396,0.0015885601864041032,5,0.848757814618845,0.3907915836388126,5,0.00033143961667402,0.00015885603337496783,5,0.8489193646466899,0.3908737070536759,5,128.62484841246686,102.34780499429269,5,0.050854146658946844,0.04002641591114079,5,128.65160514432313,102.37354212388783,5,0.08658980784474819,0.03160060489221831,5,21.469847231354443,7.817175630150434,5,0.00279278934415484,0.001333965146095305,5,0.09166666666666662,0.015055196797693599,5
original_reg,mid_long,whole_count_ce,1,0.6276491305742011,0.4257293056257135,5,18420.716740790464,8665.613174752974,5,0.02609033209438986,0.007784932435009921,5,184.20716026334384,86.65614162579371,5,0.00260903318604104,0.0007784931005634337,5,184.20784156571537,86.6561424987296,5,393.4339908680783,243.06930021335043,5,0.00539961608310664,0.0029029525805152525,5,393.43544602545836,243.06989816135703,5,11.76124150177626,5.681378863501544,5,3231.974166938401,1867.6886772330802,5,0.06314521173973806,0.019792754166489065,5,0.060549543049543006,0.023570839751342422,5
original_reg,mid_long,whole_count_ce,2,0.22309544252515717,0.2201298578634644,5,8578.68437021521,4895.846517869163,5,0.025191112291958077,0.009767068584002453,5,85.78684142871678,48.95846510187357,5,0.0025191111748865203,0.0009767067710146893,5,85.78750287153102,48.95853700774069,5,496.41464322762187,303.0286252148633,5,0.0162121030649988,0.008005380970125008,5,496.41909733914616,303.0296015767181,5,5.525378403673353,3.168428082721529,5,1418.457297020812,867.0858397970466,5,0.04776915282447035,0.016667182188403323,5,0.07970899470899466,0.02146285796432675,5
original_reg,mid_long,whole_count_ce,5,0.08272372760362731,0.061555611059855825,5,1199.0516061558558,658.2937510622274,5,0.01679199609732384,0.006760724613372437,5,11.99051544916243,6.582936818176172,5,0.0016791996767939598,0.0006760725136707474,5,11.991027516830599,6.583081733001968,5,163.12098364582897,52.145008490198805,5,0.025697551359449698,0.010581032109435881,5,163.12917028067082,52.148977709953755,5,1.3194198438906544,0.759950399342363,5,326.19369538614137,187.57159026814026,5,0.025466431194528398,0.011365805778827105,5,0.09436507936507932,0.022326763031005635,5
original_reg,mid_long,whole_count_ce,10,0.051409821970023514,0.036689832268879057,5,445.183195676536,254.96208650375132,5,0.009610786447997479,0.004780551841396359,5,4.451831986247845,2.5496209435932835,5,0.00096107867477308,0.00047805518826063534,5,4.452260888232876,2.549777498691715,5,95.12053276671622,36.98989526711366,5,0.0217505739760893,0.007584949576628268,5,95.12998348067647,36.9907925862271,5,0.406415602604907,0.22703235004319663,5,99.4593783367111,54.477579392656416,5,0.01181724592097572,0.006098085126876891,5,0.10626984126984122,0.01846069960979659,5
original_reg,mid_long,whole_count_ce,20,0.03486666485754752,0.028569821517616265,5,163.55622496397308,95.69505288755605,5,0.00528496973443826,0.0028851024967033274,5,1.6355621834381022,0.956950491060519,5,0.00052849696623314,0.00028851024798711355,5,1.6358311583460572,0.9570873702488351,5,67.15336878512828,40.11730276801407,5,0.024328077696739538,0.018786756637869127,5,67.16680664845451,40.12988292025867,5,0.15284919186798682,0.06643640048690838,5,37.318484378230345,15.827751276531604,5,0.0050810644546565005,0.0025093259256176044,5,0.10980158730158726,0.03041628485248923,5
original_reg,mid_long,whole_count_ce,30,0.02418962958016194,0.014344300924582812,5,84.97782613371511,39.00154049163263,5,0.0032600109119966794,0.0015826217373301425,5,0.8497782461133422,0.3900154189542936,5,0.00032600110274398,0.00015826219479722246,5,0.8499373040798174,0.39009571133440013,5,41.86927195480442,23.824081220786763,5,0.01654312573809378,0.011077630024367017,5,41.87752326589122,23.82996323712814,5,0.08773896856851368,0.032679504204237854,5,21.48928250232375,7.825784041464954,5,0.0028020429460006,0.00133539933795942,5,0.09384920634920632,0.012580053558847129,5
original_reg,short_mid,timestep_ce,1,0.0184781251217546,0.005604528333954026,5,56.45886810987308,18.31790036372496,5,0.00114477354052774,0.0003388043052471099,5,0.5645886570620157,0.1831789967882749,5,0.00011447736669030256,3.388043313445503e-05,5,0.5646494259145614,0.18319205879613826,5,31.802637874071742,10.300964401648885,5,0.00646585574842462,0.0020784582802998637,5,31.806036587597543,10.30186138249725,5,0.08775810864580846,0.010906035777476323,5,21.87090530362679,2.731413450678656,5,0.00148061440513014,0.0003265027377210141,5,0.0833333333333333,0.0,5
original_reg,short_mid,timestep_ce,2,0.00291460868214522,0.003300099544267095,5,30.850442019938008,8.847517943636833,5,0.00064612865645242,0.00020542779544644254,5,0.3085044113416877,0.08847517467301233,5,6.461286672918217e-05,2.0542780444280956e-05,5,0.30853754377009757,0.08848750359323829,5,319.05668412064387,422.5882397468298,5,0.06982500065861956,0.09672561116368905,5,319.098002358944,422.6545470375245,5,0.05190020403166874,0.005495708030136018,5,12.901277985958552,1.3674120248015122,5,0.00087463345214128,0.00018659367339662588,5,0.0833333333333333,0.0,5
original_reg,short_mid,timestep_ce,5,0.00285900286191246,0.0011334572690936075,5,10.675794850743982,1.5310289831989,5,0.00029326335999798,0.00010879278163617856,5,0.10675794759005167,0.015310289031364338,5,2.9326336773307717e-05,1.087927822012848e-05,5,0.10676922767595906,0.015314698283072112,5,42.55229730164471,18.085917645754414,5,0.010755788323837358,0.0025925245381484673,5,42.55664251355795,18.087503052442628,5,0.01836689016795728,0.001763690356266275,5,4.560368129103196,0.4374873345464807,5,0.00039485231333168,0.00010499675422113838,5,0.0833333333333333,0.0,5
original_reg,short_mid,timestep_ce,10,9.351857578141694e-05,0.00010067619107820534,5,4.322288644615366,0.7858867676955683,5,0.00019773890697618001,8.409844778537202e-05,5,0.043222886735144336,0.007858868793189304,5,1.977389060192472e-05,8.409844667364107e-06,5,0.04323043662969876,0.007862965636787272,5,821.7556453859746,586.4216172356822,5,0.3156006042880192,0.15175294763117383,5,821.858246168156,586.4676896387668,5,0.00824112639673822,0.000615506120278789,5,2.046041950342372,0.15279668671068575,5,0.0001759483842986,2.8858644195003307e-05,5,0.0833333333333333,0.0,5
original_reg,short_mid,timestep_ce,20,0.000881217682370185,0.00184778321312952,5,1.7458270199630672,0.5234713259911506,5,0.00015320644066038,2.8252080985598798e-05,5,0.01745826952668618,0.005234712761988505,5,1.5320644028089802e-05,2.825208036136948e-06,5,0.01746256115247542,0.0052358001216614635,5,424.74929308178264,487.08514105587307,5,0.4033562712099025,0.5002827746909541,5,424.87356807284215,487.28084154876456,5,0.004451634173517681,0.0001493297544123235,5,1.1054046416241619,0.037123593045631766,5,7.286767681488341e-05,8.719027334540126e-06,5,0.0833333333333333,0.0,5
original_reg,short_mid,timestep_ce,30,2.9843241679177226e-05,1.717733119789213e-05,5,1.0376877510012341,0.21922634405917374,5,0.00013077298107994,1.3057381622549532e-05,5,0.010376877046038,0.0021922632202738836,5,1.3077298623737367e-05,1.3057385542984077e-06,5,0.01037913331799664,0.002192616591592289,5,420.53648790240925,178.7879433582959,5,0.5500811500425058,0.252210022115266,5,420.62737096501513,178.81911592410387,5,0.0032015229857116,3.8072633331788425e-05,5,0.7951076723827553,0.009507623575996816,5,4.183413365136182e-05,5.346268880799342e-06,5,0.0833333333333333,0.0,5
original_reg,short_mid,whole_count_ce,1,0.009398957403148538,0.004488597771512899,5,56.45886810987308,18.31790036372496,5,0.00114477354052774,0.0003388043052471099,5,0.5645886570620157,0.1831789967882749,5,0.00011447736669030256,3.388043313445503e-05,5,0.5646494259145614,0.18319205879613826,5,80.16467131340696,57.96513020729667,5,0.01638588910483062,0.012861171948988353,5,80.17369377301722,57.97318901488173,5,0.08802136288431738,0.010958842066602609,5,21.87066485656108,2.730509011997286,5,0.00148083772249804,0.00032678639464437824,5,0.0833333333333333,0.0,5
original_reg,short_mid,whole_count_ce,2,0.0023186782365089203,0.002495500572876973,5,30.8513213853936,8.846953560206977,5,0.00064622777244324,0.00020557781314069787,5,0.30851320948176875,0.08846953286529641,5,6.462277849485108e-05,2.0557781746845477e-05,5,0.30854635228027644,0.08848186324785814,5,455.5969587501988,485.0677287555794,5,0.09678088286844175,0.10444638154546805,5,455.6455052587702,485.11885726923623,5,0.05195140726493218,0.005505971560385579,5,12.900691930603449,1.367171339317208,5,0.00087483211238334,0.0001868765270473123,5,0.0833333333333333,0.0,5
original_reg,short_mid,whole_count_ce,5,0.00328900158566798,0.003962791217326052,5,10.676227824866352,1.53293668304039,5,0.00029520481069026,0.00010964915321676963,5,0.10676227671555834,0.01532936782564756,5,2.952048200086856e-05,1.0964915818157547e-05,5,0.10677367386843692,0.015333894931138129,5,163.9859382915894,138.53955231405786,5,0.03969495646090806,0.03261328251722959,5,164.0021532194651,138.55259781047556,5,0.01837087776251628,0.0017730506995429275,5,4.559757414208837,0.43924633790690054,5,0.00039605229830438004,0.00010551048793716911,5,0.0833333333333333,0.0,5
original_reg,short_mid,whole_count_ce,10,0.0001508420696923998,0.00021598373566388994,5,4.33278202469008,0.8032266077218122,5,0.00019975720906866,8.806889025070659e-05,5,0.04332781781322536,0.008032266332356213,5,1.9975720444832302e-05,8.806888105815387e-06,5,0.043335575186204976,0.008036744188123248,5,774.7345894112584,689.121933544588,5,0.29341815373943386,0.19940022932472792,5,774.8353066895015,689.1997990211786,5,0.00824458791229416,0.0006124583772596604,5,2.046740469259567,0.15218970405996213,5,0.00017619131749548,2.924294573174024e-05,5,0.0833333333333333,0.0,5
original_reg,short_mid,whole_count_ce,20,0.0009413202697231739,0.001852681726098145,5,1.7414174664358275,0.5081049414709927,5,0.00015211567215082,2.576425216897169e-05,5,0.01741417467849366,0.005081049410572353,5,1.5211567457916879e-05,2.5764254068217753e-06,5,0.017418476610432,0.00508212300383453,5,304.6370975799638,371.75317646932075,5,0.2685208257979668,0.3626931568033493,5,304.72663011628157,371.8882627080758,5,0.00445189035603992,0.00014867382660365514,5,1.1053568061575834,0.03702228425076958,5,7.316013393869942e-05,8.741934829669583e-06,5,0.0833333333333333,0.0,5
original_reg,short_mid,whole_count_ce,30,3.0063864570017344e-05,2.026021594413001e-05,5,1.0377705082447608,0.21612962654655368,5,0.00013139575457434,1.3742943826579256e-05,5,0.01037770486421656,0.0021612961861137317,5,1.3139575917352281e-05,1.374294372251776e-06,5,0.01037997543106842,0.0021616186988361917,5,468.28640978353013,263.44997900035355,5,0.6106361810336007,0.3518851510206259,5,468.38682597881626,263.49890313107386,5,0.00320222224204854,3.539473669549541e-05,5,0.7952061559780534,0.008850885985985638,5,4.244659670953508e-05,5.451088449168828e-06,5,0.0833333333333333,0.0,5
original_reg,short_mid_long,timestep_ce,1,0.15227410322242707,0.03825116670088407,5,3123.6886135438463,2084.115571523787,5,0.00242874604752576,0.000630256679803009,5,31.236883043876894,20.841152411752297,5,0.00024287462072448003,6.302567547439053e-05,5,31.2369486694099,20.84115847315131,5,193.56057959152093,103.00594734614081,5,0.0016232529013795003,0.00039469924391686407,5,193.56103870048247,103.00598811802335,5,2.0380282412174995,0.6400139556545191,5,529.0794053607881,168.8223358860675,5,0.006654680158026,0.0013974750226744377,5,0.08472222222222218,0.003105649968749689,5
original_reg,short_mid_long,timestep_ce,2,0.06933747917254514,0.01608109797130339,5,672.0381270784804,542.8563646796803,5,0.0017362347974823201,0.0003814469639113673,5,6.720380975828419,5.428563227602426,5,0.00017362348603882,3.8144694667851406e-05,5,6.720422410655038,5.4285427078399415,5,92.07291074853826,56.46555134914393,5,0.00252092940534492,0.00033120218886284925,5,92.07353965835716,56.465201109609154,5,0.5570984402624061,0.15994438446664955,5,140.19446940528752,40.3598241675921,5,0.00391004701868726,0.0008005693211032128,5,0.08472222222222218,0.003105649968749689,5
original_reg,short_mid_long,timestep_ce,5,0.01816807775208888,0.006105473206975758,5,128.29219079698973,89.79607303720461,5,0.000758040648279,0.000293834740833943,5,1.2829218552581143,0.8979606861964072,5,7.580406697732979e-05,2.938347731818125e-05,5,1.2829407818221665,0.8979576391103761,5,64.28781541926433,36.78635075271529,5,0.0041450532267946994,0.0007520423765015388,5,64.28900447089568,36.78572555782675,5,0.0991267228263785,0.034006924134843804,5,24.657176071354115,8.471059620764532,5,0.00162143823003938,0.0003805099659768127,5,0.0833333333333333,0.0,5
