architecture,objective,seed,last_layer,firing_rate,layer,neurons,scope,shift,split,tau_syn_ms
B,relative10_sequence_ce,101,L2,0.3061275205907413,L2,42,tau_subgroup,4,test,242.10347130039656
B,relative10_sequence_ce,11,L2,0.026074671761100066,L1,128,whole_layer,-1,test,
B,relative10_sequence_ce,23,L2,0.029290403412856197,L1,128,whole_layer,-1,test,
B,relative10_sequence_ce,101,L2,0.02552523401259112,L1,128,whole_layer,-1,test,
B,relative10_sequence_ce,11,L2,0.20149998446819087,L2,128,whole_layer,-1,test,
B,relative10_sequence_ce,23,L2,0.2541204595344599,L2,128,whole_layer,-1,test,
B,relative10_sequence_ce,101,L2,0.22830335694168324,L2,128,whole_layer,-1,test,
B,relative10_sequence_ce,11,L2,0.0006956451290624254,L1,43,tau_subgroup,2,train,54.31342963722199
B,relative10_sequence_ce,23,L2,0.0007828928944095605,L1,43,tau_subgroup,2,train,54.31342963722199
B,relative10_sequence_ce,101,L2,0.000588922416093162,L1,43,tau_subgroup,2,train,54.31342963722199
B,relative10_sequence_ce,11,L2,0.007094723418741365,L1,43,tau_subgroup,3,train,117.0136826471659
B,relative10_sequence_ce,23,L2,0.013455241312128491,L1,43,tau_subgroup,3,train,117.0136826471659
B,relative10_sequence_ce,101,L2,0.01036768311611626,L1,43,tau_subgroup,3,train,117.0136826471659
B,relative10_sequence_ce,11,L2,0.06058075666329305,L1,42,tau_subgroup,4,train,242.10347130039656
B,relative10_sequence_ce,23,L2,0.06478262499332056,L1,42,tau_subgroup,4,train,242.10347130039656
B,relative10_sequence_ce,101,L2,0.05516781553092204,L1,42,tau_subgroup,4,train,242.10347130039656
B,relative10_sequence_ce,11,L2,0.12615948969405247,L2,43,tau_subgroup,2,train,54.31342963722199
B,relative10_sequence_ce,23,L2,0.1311559822559857,L2,43,tau_subgroup,2,train,54.31342963722199
B,relative10_sequence_ce,101,L2,0.12441881887558663,L2,43,tau_subgroup,2,train,54.31342963722199
B,relative10_sequence_ce,11,L2,0.1597748072856558,L2,43,tau_subgroup,3,train,117.0136826471659
B,relative10_sequence_ce,23,L2,0.2662977072923162,L2,43,tau_subgroup,3,train,117.0136826471659
B,relative10_sequence_ce,101,L2,0.19567882072181167,L2,43,tau_subgroup,3,train,117.0136826471659
B,relative10_sequence_ce,11,L2,0.23955434754001087,L2,42,tau_subgroup,4,train,242.10347130039656
B,relative10_sequence_ce,23,L2,0.28350628106938086,L2,42,tau_subgroup,4,train,242.10347130039656
B,relative10_sequence_ce,101,L2,0.27360076628169144,L2,42,tau_subgroup,4,train,242.10347130039656
B,relative10_sequence_ce,11,L2,0.022495137714170867,L1,128,whole_layer,-1,train,
B,relative10_sequence_ce,23,L2,0.026039922035942183,L1,128,whole_layer,-1,train,
B,relative10_sequence_ce,101,L2,0.021782674142060397,L1,128,whole_layer,-1,train,
B,relative10_sequence_ce,11,L2,0.17465982317818682,L2,128,whole_layer,-1,train,
B,relative10_sequence_ce,23,L2,0.2265450973085233,L2,128,whole_layer,-1,train,
B,relative10_sequence_ce,101,L2,0.197308052238431,L2,128,whole_layer,-1,train,
B,relative10_sequence_ce,11,L2,0.00023478347859285075,L1,43,tau_subgroup,2,val,54.31342963722199
B,relative10_sequence_ce,23,L2,0.0002531578377870738,L1,43,tau_subgroup,2,val,54.31342963722199
B,relative10_sequence_ce,101,L2,0.00012045413249546255,L1,43,tau_subgroup,2,val,54.31342963722199
B,relative10_sequence_ce,11,L2,0.0037606188484176615,L1,43,tau_subgroup,3,val,117.0136826471659
B,relative10_sequence_ce,23,L2,0.008625740843954734,L1,43,tau_subgroup,3,val,117.0136826471659
B,relative10_sequence_ce,101,L2,0.006118661611676293,L1,43,tau_subgroup,3,val,117.0136826471659
B,relative10_sequence_ce,11,L2,0.04760232597999256,L1,42,tau_subgroup,4,val,242.10347130039656
B,relative10_sequence_ce,23,L2,0.052184055081079046,L1,42,tau_subgroup,4,val,242.10347130039656
B,relative10_sequence_ce,101,L2,0.04489551065795469,L1,42,tau_subgroup,4,val,242.10347130039656
B,relative10_sequence_ce,11,L2,0.09615506325883552,L2,43,tau_subgroup,2,val,54.31342963722199
B,relative10_sequence_ce,23,L2,0.09619181197722396,L2,43,tau_subgroup,2,val,54.31342963722199
B,relative10_sequence_ce,101,L2,0.09638780514196234,L2,43,tau_subgroup,2,val,54.31342963722199
B,relative10_sequence_ce,11,L2,0.131444040889074,L2,43,tau_subgroup,3,val,117.0136826471659
B,relative10_sequence_ce,23,L2,0.24120633792896473,L2,43,tau_subgroup,3,val,117.0136826471659
B,relative10_sequence_ce,101,L2,0.16038161502450934,L2,43,tau_subgroup,3,val,117.0136826471659
B,relative10_sequence_ce,11,L2,0.2199648009497891,L2,42,tau_subgroup,4,val,242.10347130039656
B,relative10_sequence_ce,23,L2,0.25061138492795065,L2,42,tau_subgroup,4,val,242.10347130039656
B,relative10_sequence_ce,101,L2,0.2555672607028941,L2,42,tau_subgroup,4,val,242.10347130039656
B,relative10_sequence_ce,11,L2,0.01696171868141515,L1,128,whole_layer,-1,val,
B,relative10_sequence_ce,23,L2,0.0201056480993767,L1,128,whole_layer,-1,val,
B,relative10_sequence_ce,101,L2,0.016827292379949083,L1,128,whole_layer,-1,val,
B,relative10_sequence_ce,11,L2,0.1486350243613379,L2,128,whole_layer,-1,val,
B,relative10_sequence_ce,23,L2,0.19557655166359406,L2,128,whole_layer,-1,val,
B,relative10_sequence_ce,101,L2,0.17011648450531122,L2,128,whole_layer,-1,val,
C,relative10_sequence_ce,11,L3,0.00039684374373911567,L1,43,tau_subgroup,2,test,54.31342963722199
C,relative10_sequence_ce,23,L3,0.00022153898315533158,L1,43,tau_subgroup,2,test,54.31342963722199
C,relative10_sequence_ce,101,L3,0.00036794735463189853,L1,43,tau_subgroup,2,test,54.31342963722199
C,relative10_sequence_ce,11,L3,0.007083468183149167,L1,43,tau_subgroup,3,test,117.0136826471659
C,relative10_sequence_ce,23,L3,0.007164378072649375,L1,43,tau_subgroup,3,test,117.0136826471659
C,relative10_sequence_ce,101,L3,0.00809869465378273,L1,43,tau_subgroup,3,test,117.0136826471659
C,relative10_sequence_ce,11,L3,0.04939608381457288,L1,42,tau_subgroup,4,test,242.10347130039656
C,relative10_sequence_ce,23,L3,0.03437509861466124,L1,42,tau_subgroup,4,test,242.10347130039656
C,relative10_sequence_ce,101,L3,0.04091127836157657,L1,42,tau_subgroup,4,test,242.10347130039656
C,relative10_sequence_ce,11,L3,0.035787214696318216,L2,43,tau_subgroup,2,test,54.31342963722199
C,relative10_sequence_ce,23,L3,0.020924838565506188,L2,43,tau_subgroup,2,test,54.31342963722199
C,relative10_sequence_ce,101,L3,0.022943732951130426,L2,43,tau_subgroup,2,test,54.31342963722199
C,relative10_sequence_ce,11,L3,0.0741731779863455,L2,43,tau_subgroup,3,test,117.0136826471659
C,relative10_sequence_ce,23,L3,0.07552167614468229,L2,43,tau_subgroup,3,test,117.0136826471659
C,relative10_sequence_ce,101,L3,0.059796261192534714,L2,43,tau_subgroup,3,test,117.0136826471659
C,relative10_sequence_ce,11,L3,0.12439253368676828,L2,42,tau_subgroup,4,test,242.10347130039656
C,relative10_sequence_ce,23,L3,0.10419625106503834,L2,42,tau_subgroup,4,test,242.10347130039656
C,relative10_sequence_ce,101,L3,0.14755120073211525,L2,42,tau_subgroup,4,test,242.10347130039656
C,relative10_sequence_ce,11,L3,0.01872100728959576,L1,128,whole_layer,-1,test,
C,relative10_sequence_ce,23,L3,0.013760535743870112,L1,128,whole_layer,-1,test,
C,relative10_sequence_ce,101,L3,0.016268275762094102,L1,128,whole_layer,-1,test,
C,relative10_sequence_ce,11,L3,0.07775611953280318,L2,128,whole_layer,-1,test,
C,relative10_sequence_ce,23,L3,0.06658939591616965,L2,128,whole_layer,-1,test,
C,relative10_sequence_ce,101,L3,0.07621070452286283,L2,128,whole_layer,-1,test,
C,relative10_sequence_ce,11,L3,0.22154184269383698,L3,128,whole_layer,-1,test,
C,relative10_sequence_ce,23,L3,0.17311301462060968,L3,128,whole_layer,-1,test,
C,relative10_sequence_ce,101,L3,0.21374358018555334,L3,128,whole_layer,-1,test,
C,relative10_sequence_ce,11,L3,0.0005554255061831011,L1,43,tau_subgroup,2,train,54.31342963722199
C,relative10_sequence_ce,23,L3,0.0003595075331044897,L1,43,tau_subgroup,2,train,54.31342963722199
C,relative10_sequence_ce,101,L3,0.0006150188459068139,L1,43,tau_subgroup,2,train,54.31342963722199
C,relative10_sequence_ce,11,L3,0.006310662027474477,L1,43,tau_subgroup,3,train,117.0136826471659
C,relative10_sequence_ce,23,L3,0.006414658247776642,L1,43,tau_subgroup,3,train,117.0136826471659
C,relative10_sequence_ce,101,L3,0.007476432392135081,L1,43,tau_subgroup,3,train,117.0136826471659
C,relative10_sequence_ce,11,L3,0.04200073852710897,L1,42,tau_subgroup,4,train,242.10347130039656
C,relative10_sequence_ce,23,L3,0.03137264753993111,L1,42,tau_subgroup,4,train,242.10347130039656
C,relative10_sequence_ce,101,L3,0.034252185473985265,L1,42,tau_subgroup,4,train,242.10347130039656
C,relative10_sequence_ce,11,L3,0.029536874060577215,L2,43,tau_subgroup,2,train,54.31342963722199
C,relative10_sequence_ce,23,L3,0.020982308568081105,L2,43,tau_subgroup,2,train,54.31342963722199
C,relative10_sequence_ce,101,L3,0.021291570736320504,L2,43,tau_subgroup,2,train,54.31342963722199
C,relative10_sequence_ce,11,L3,0.06582804945546099,L2,43,tau_subgroup,3,train,117.0136826471659
C,relative10_sequence_ce,23,L3,0.06353429012452672,L2,43,tau_subgroup,3,train,117.0136826471659
C,relative10_sequence_ce,101,L3,0.0519482542851701,L2,43,tau_subgroup,3,train,117.0136826471659
C,relative10_sequence_ce,11,L3,0.11756458323862481,L2,42,tau_subgroup,4,train,242.10347130039656
C,relative10_sequence_ce,23,L3,0.09398036602551986,L2,42,tau_subgroup,4,train,242.10347130039656
C,relative10_sequence_ce,101,L3,0.12886061856031877,L2,42,tau_subgroup,4,train,242.10347130039656
C,relative10_sequence_ce,11,L3,0.016088068610045723,L1,128,whole_layer,-1,train,
C,relative10_sequence_ce,23,L3,0.01256984629105465,L1,128,whole_layer,-1,train,
C,relative10_sequence_ce,101,L3,0.013957220258931114,L1,128,whole_layer,-1,train,
C,relative10_sequence_ce,11,L3,0.07061253286884285,L2,128,whole_layer,-1,train,
C,relative10_sequence_ce,23,L3,0.059229602475421646,L2,128,whole_layer,-1,train,
C,relative10_sequence_ce,101,L3,0.06688639418326159,L2,128,whole_layer,-1,train,
C,relative10_sequence_ce,11,L3,0.20824649433902223,L3,128,whole_layer,-1,train,
C,relative10_sequence_ce,23,L3,0.16089193896863013,L3,128,whole_layer,-1,train,
C,relative10_sequence_ce,101,L3,0.1949416787395113,L3,128,whole_layer,-1,train,
C,relative10_sequence_ce,11,L3,0.00017149401914608227,L1,43,tau_subgroup,2,val,54.31342963722199
C,relative10_sequence_ce,23,L3,0.00010412136876726424,L1,43,tau_subgroup,2,val,54.31342963722199
C,relative10_sequence_ce,101,L3,0.00010616296423328903,L1,43,tau_subgroup,2,val,54.31342963722199
C,relative10_sequence_ce,11,L3,0.0035360433471549346,L1,43,tau_subgroup,3,val,117.0136826471659
C,relative10_sequence_ce,23,L3,0.003870865003583,L1,43,tau_subgroup,3,val,117.0136826471659
C,relative10_sequence_ce,101,L3,0.004191395491748892,L1,43,tau_subgroup,3,val,117.0136826471659
C,relative10_sequence_ce,11,L3,0.03257793328902099,L1,42,tau_subgroup,4,val,242.10347130039656
C,relative10_sequence_ce,23,L3,0.022471792685118994,L1,42,tau_subgroup,4,val,242.10347130039656
C,relative10_sequence_ce,101,L3,0.026905117239591825,L1,42,tau_subgroup,4,val,242.10347130039656
C,relative10_sequence_ce,11,L3,0.02240242704869001,L2,43,tau_subgroup,2,val,54.31342963722199
C,relative10_sequence_ce,23,L3,0.012014789317555884,L2,43,tau_subgroup,2,val,54.31342963722199
C,relative10_sequence_ce,101,L3,0.01266605827121779,L2,43,tau_subgroup,2,val,54.31342963722199
C,relative10_sequence_ce,11,L3,0.049335154436489025,L2,43,tau_subgroup,3,val,117.0136826471659
C,relative10_sequence_ce,23,L3,0.04862876240524445,L2,43,tau_subgroup,3,val,117.0136826471659
C,relative10_sequence_ce,101,L3,0.037048832921951845,L2,43,tau_subgroup,3,val,117.0136826471659
C,relative10_sequence_ce,11,L3,0.09878726312753176,L2,42,tau_subgroup,4,val,242.10347130039656
C,relative10_sequence_ce,23,L3,0.06982538428416754,L2,42,tau_subgroup,4,val,242.10347130039656
C,relative10_sequence_ce,101,L3,0.1112323429942603,L2,42,tau_subgroup,4,val,242.10347130039656
C,relative10_sequence_ce,11,L3,0.01193513519445176,L1,128,whole_layer,-1,val,
C,relative10_sequence_ce,23,L3,0.008708903959266087,L1,128,whole_layer,-1,val,
C,relative10_sequence_ce,101,L3,0.010271952638047581,L1,128,whole_layer,-1,val,
C,relative10_sequence_ce,11,L3,0.05651391449389869,L2,128,whole_layer,-1,val,
C,relative10_sequence_ce,23,L3,0.04328389737512071,L2,128,whole_layer,-1,val,
C,relative10_sequence_ce,101,L3,0.05319920880519709,L2,128,whole_layer,-1,val,
C,relative10_sequence_ce,11,L3,0.17600792292160478,L3,128,whole_layer,-1,val,
C,relative10_sequence_ce,23,L3,0.12841415371784742,L3,128,whole_layer,-1,val,
C,relative10_sequence_ce,101,L3,0.1658799984636994,L3,128,whole_layer,-1,val,
D,relative10_sequence_ce,11,L3,0.00019456901998859556,L1,43,tau_subgroup,2,test,54.31342963722199
D,relative10_sequence_ce,23,L3,0.00022539183503629385,L1,43,tau_subgroup,2,test,54.31342963722199
D,relative10_sequence_ce,101,L3,0.00019264259404811441,L1,43,tau_subgroup,2,test,54.31342963722199
D,relative10_sequence_ce,11,L3,0.007293448610661612,L1,43,tau_subgroup,3,test,117.0136826471659
D,relative10_sequence_ce,23,L3,0.005682956524419375,L1,43,tau_subgroup,3,test,117.0136826471659
D,relative10_sequence_ce,101,L3,0.008763311603248725,L1,43,tau_subgroup,3,test,117.0136826471659
D,relative10_sequence_ce,11,L3,0.050991669033418535,L1,42,tau_subgroup,4,test,242.10347130039656
D,relative10_sequence_ce,23,L3,0.028008536085076842,L1,42,tau_subgroup,4,test,242.10347130039656
D,relative10_sequence_ce,101,L3,0.05018894569093376,L1,42,tau_subgroup,4,test,242.10347130039656
D,relative10_sequence_ce,11,L3,0.04312689752955137,L2,43,tau_subgroup,2,test,54.31342963722199
D,relative10_sequence_ce,23,L3,0.01960138394439564,L2,43,tau_subgroup,2,test,54.31342963722199
D,relative10_sequence_ce,101,L3,0.03959383235470895,L2,43,tau_subgroup,2,test,54.31342963722199
D,relative10_sequence_ce,11,L3,0.08508638093917117,L2,43,tau_subgroup,3,test,117.0136826471659
D,relative10_sequence_ce,23,L3,0.05801624362353014,L2,43,tau_subgroup,3,test,117.0136826471659
D,relative10_sequence_ce,101,L3,0.10015103179373372,L2,43,tau_subgroup,3,test,117.0136826471659
D,relative10_sequence_ce,11,L3,0.14788057370065322,L2,42,tau_subgroup,4,test,242.10347130039656
D,relative10_sequence_ce,23,L3,0.0889030894001073,L2,42,tau_subgroup,4,test,242.10347130039656
D,relative10_sequence_ce,101,L3,0.14490241093123796,L2,42,tau_subgroup,4,test,242.10347130039656
D,relative10_sequence_ce,11,L3,0.26379224652087474,L3,22,tau_subgroup,2,test,54.31342963722199
D,relative10_sequence_ce,23,L3,0.1686585035243087,L3,22,tau_subgroup,2,test,54.31342963722199
D,relative10_sequence_ce,101,L3,0.27234697873365865,L3,22,tau_subgroup,2,test,54.31342963722199
D,relative10_sequence_ce,11,L3,0.256058884786519,L3,21,tau_subgroup,3,test,117.0136826471659
D,relative10_sequence_ce,23,L3,0.21741771592666226,L3,21,tau_subgroup,3,test,117.0136826471659
D,relative10_sequence_ce,101,L3,0.24646565054119726,L3,21,tau_subgroup,3,test,117.0136826471659
D,relative10_sequence_ce,11,L3,0.27679557575183816,L3,21,tau_subgroup,4,test,242.10347130039656
D,relative10_sequence_ce,23,L3,0.19786045630976049,L3,21,tau_subgroup,4,test,242.10347130039656
D,relative10_sequence_ce,101,L3,0.19064975227997097,L3,21,tau_subgroup,4,test,242.10347130039656
D,relative10_sequence_ce,11,L3,0.019247147324387013,L1,128,whole_layer,-1,test,
D,relative10_sequence_ce,23,L3,0.011175136679920478,L1,128,whole_layer,-1,test,
D,relative10_sequence_ce,101,L3,0.01947688866799205,L1,128,whole_layer,-1,test,
D,relative10_sequence_ce,11,L3,0.09159496148111332,L2,128,whole_layer,-1,test,
D,relative10_sequence_ce,23,L3,0.055245997970510274,L2,128,whole_layer,-1,test,
D,relative10_sequence_ce,101,L3,0.09449164388667992,L2,128,whole_layer,-1,test,
D,relative10_sequence_ce,11,L3,0.26552145460569915,L3,64,whole_layer,-1,test,
D,relative10_sequence_ce,23,L3,0.19423951085155733,L3,64,whole_layer,-1,test,
D,relative10_sequence_ce,101,L3,0.237047765490391,L3,64,whole_layer,-1,test,
D,relative10_sequence_ce,11,L3,0.0004385758204503309,L1,43,tau_subgroup,2,train,54.31342963722199
D,relative10_sequence_ce,23,L3,0.0003653500173911282,L1,43,tau_subgroup,2,train,54.31342963722199
D,relative10_sequence_ce,101,L3,0.0005028431476033546,L1,43,tau_subgroup,2,train,54.31342963722199
D,relative10_sequence_ce,11,L3,0.006501906013123778,L1,43,tau_subgroup,3,train,117.0136826471659
D,relative10_sequence_ce,23,L3,0.005513357671824541,L1,43,tau_subgroup,3,train,117.0136826471659
D,relative10_sequence_ce,101,L3,0.007757261136846172,L1,43,tau_subgroup,3,train,117.0136826471659
D,relative10_sequence_ce,11,L3,0.04489104332506279,L1,42,tau_subgroup,4,train,242.10347130039656
D,relative10_sequence_ce,23,L3,0.025214798934798263,L1,42,tau_subgroup,4,train,242.10347130039656
D,relative10_sequence_ce,101,L3,0.04195647475329924,L1,42,tau_subgroup,4,train,242.10347130039656
D,relative10_sequence_ce,11,L3,0.03606409750560976,L2,43,tau_subgroup,2,train,54.31342963722199
D,relative10_sequence_ce,23,L3,0.020191625694622694,L2,43,tau_subgroup,2,train,54.31342963722199
D,relative10_sequence_ce,101,L3,0.03255003795667292,L2,43,tau_subgroup,2,train,54.31342963722199
D,relative10_sequence_ce,11,L3,0.07465799070733399,L2,43,tau_subgroup,3,train,117.0136826471659
D,relative10_sequence_ce,23,L3,0.04864880865902911,L2,43,tau_subgroup,3,train,117.0136826471659
D,relative10_sequence_ce,101,L3,0.0854377637151345,L2,43,tau_subgroup,3,train,117.0136826471659
D,relative10_sequence_ce,11,L3,0.1309398196111647,L2,42,tau_subgroup,4,train,242.10347130039656
D,relative10_sequence_ce,23,L3,0.08010227723159205,L2,42,tau_subgroup,4,train,242.10347130039656
D,relative10_sequence_ce,101,L3,0.12864528128232552,L2,42,tau_subgroup,4,train,242.10347130039656
D,relative10_sequence_ce,11,L3,0.23808842270664168,L3,22,tau_subgroup,2,train,54.31342963722199
D,relative10_sequence_ce,23,L3,0.14603891427379462,L3,22,tau_subgroup,2,train,54.31342963722199
D,relative10_sequence_ce,101,L3,0.23784252493616556,L3,22,tau_subgroup,2,train,54.31342963722199
D,relative10_sequence_ce,11,L3,0.24614406701934127,L3,21,tau_subgroup,3,train,117.0136826471659
D,relative10_sequence_ce,23,L3,0.19365839691764625,L3,21,tau_subgroup,3,train,117.0136826471659
D,relative10_sequence_ce,101,L3,0.20914353984178294,L3,21,tau_subgroup,3,train,117.0136826471659
D,relative10_sequence_ce,11,L3,0.25276369445394853,L3,21,tau_subgroup,4,train,242.10347130039656
D,relative10_sequence_ce,23,L3,0.1836938637648772,L3,21,tau_subgroup,4,train,242.10347130039656
D,relative10_sequence_ce,101,L3,0.19253226270828896,L3,21,tau_subgroup,4,train,242.10347130039656
D,relative10_sequence_ce,11,L3,0.01706144170700253,L1,128,whole_layer,-1,train,
D,relative10_sequence_ce,23,L3,0.010248484264826569,L1,128,whole_layer,-1,train,
D,relative10_sequence_ce,101,L3,0.016541847061483577,L1,128,whole_layer,-1,train,
D,relative10_sequence_ce,11,L3,0.0801603298189492,L2,128,whole_layer,-1,train,
D,relative10_sequence_ce,23,L3,0.049409643132296045,L2,128,whole_layer,-1,train,
D,relative10_sequence_ce,101,L3,0.08184826004488586,L2,128,whole_layer,-1,train,
D,relative10_sequence_ce,11,L3,0.2455470045388313,L3,64,whole_layer,-1,train,
D,relative10_sequence_ce,23,L3,0.1740195873180699,L3,64,whole_layer,-1,train,
D,relative10_sequence_ce,101,L3,0.21355824065854925,L3,64,whole_layer,-1,train,
D,relative10_sequence_ce,11,L3,0.00012249572796148734,L1,43,tau_subgroup,2,val,54.31342963722199
D,relative10_sequence_ce,23,L3,6.328945944676846e-05,L1,43,tau_subgroup,2,val,54.31342963722199
D,relative10_sequence_ce,101,L3,6.533105491279325e-05,L1,43,tau_subgroup,2,val,54.31342963722199
D,relative10_sequence_ce,11,L3,0.0035074610106305875,L1,43,tau_subgroup,3,val,117.0136826471659
D,relative10_sequence_ce,23,L3,0.002727571542609118,L1,43,tau_subgroup,3,val,117.0136826471659
D,relative10_sequence_ce,101,L3,0.004493551620720561,L1,43,tau_subgroup,3,val,117.0136826471659
D,relative10_sequence_ce,11,L3,0.034250097194527006,L1,42,tau_subgroup,4,val,242.10347130039656
D,relative10_sequence_ce,23,L3,0.017846169281512975,L1,42,tau_subgroup,4,val,242.10347130039656
D,relative10_sequence_ce,101,L3,0.033276061719569754,L1,42,tau_subgroup,4,val,242.10347130039656
D,relative10_sequence_ce,11,L3,0.025797600308689234,L2,43,tau_subgroup,2,val,54.31342963722199
D,relative10_sequence_ce,23,L3,0.011341062813767703,L2,43,tau_subgroup,2,val,54.31342963722199
D,relative10_sequence_ce,101,L3,0.02158783045774612,L2,43,tau_subgroup,2,val,54.31342963722199
D,relative10_sequence_ce,11,L3,0.05884082292630045,L2,43,tau_subgroup,3,val,117.0136826471659
D,relative10_sequence_ce,23,L3,0.035154232329480846,L2,43,tau_subgroup,3,val,117.0136826471659
D,relative10_sequence_ce,101,L3,0.06549029935914319,L2,43,tau_subgroup,3,val,117.0136826471659
D,relative10_sequence_ce,11,L3,0.11629899962794353,L2,42,tau_subgroup,4,val,242.10347130039656
D,relative10_sequence_ce,23,L3,0.061602518278841695,L2,42,tau_subgroup,4,val,242.10347130039656
D,relative10_sequence_ce,101,L3,0.11328492418826894,L2,42,tau_subgroup,4,val,242.10347130039656
D,relative10_sequence_ce,11,L3,0.2136814550562246,L3,22,tau_subgroup,2,val,54.31342963722199
D,relative10_sequence_ce,23,L3,0.11048195944166447,L3,22,tau_subgroup,2,val,54.31342963722199
D,relative10_sequence_ce,101,L3,0.1953615693410268,L3,22,tau_subgroup,2,val,54.31342963722199
D,relative10_sequence_ce,11,L3,0.2137819749091806,L3,21,tau_subgroup,3,val,117.0136826471659
D,relative10_sequence_ce,23,L3,0.15266020375317188,L3,21,tau_subgroup,3,val,117.0136826471659
D,relative10_sequence_ce,101,L3,0.2008895911977292,L3,21,tau_subgroup,3,val,117.0136826471659
D,relative10_sequence_ce,11,L3,0.24219203966372785,L3,21,tau_subgroup,4,val,242.10347130039656
D,relative10_sequence_ce,23,L3,0.15622609328166348,L3,21,tau_subgroup,4,val,242.10347130039656
D,relative10_sequence_ce,101,L3,0.1648084745266731,L3,21,tau_subgroup,4,val,242.10347130039656
D,relative10_sequence_ce,11,L3,0.01245775173382495,L1,128,whole_layer,-1,val,
D,relative10_sequence_ce,23,L3,0.006793329163374594,L1,128,whole_layer,-1,val,
D,relative10_sequence_ce,101,L3,0.012450207400579404,L1,128,whole_layer,-1,val,
D,relative10_sequence_ce,11,L3,0.06659382955842331,L2,128,whole_layer,-1,val,
D,relative10_sequence_ce,23,L3,0.035832839522429986,L2,128,whole_layer,-1,val,
D,relative10_sequence_ce,101,L3,0.06642442498463699,L2,128,whole_layer,-1,val,
D,relative10_sequence_ce,11,L3,0.22306947370731278,L3,64,whole_layer,-1,val,
D,relative10_sequence_ce,23,L3,0.13933148977262752,L3,64,whole_layer,-1,val,
D,relative10_sequence_ce,101,L3,0.18715021727679748,L3,64,whole_layer,-1,val,
E,relative10_sequence_ce,11,L3,0.00028125818731024706,L1,43,tau_subgroup,2,test,54.31342963722199
E,relative10_sequence_ce,23,L3,0.00033327168770323794,L1,43,tau_subgroup,2,test,54.31342963722199
E,relative10_sequence_ce,101,L3,0.000213833279393407,L1,43,tau_subgroup,2,test,54.31342963722199
E,relative10_sequence_ce,11,L3,0.00601044893430117,L1,43,tau_subgroup,3,test,117.0136826471659
E,relative10_sequence_ce,23,L3,0.00823354446961641,L1,43,tau_subgroup,3,test,117.0136826471659
E,relative10_sequence_ce,101,L3,0.00589293695193182,L1,43,tau_subgroup,3,test,117.0136826471659
E,relative10_sequence_ce,11,L3,0.04085605415128278,L1,42,tau_subgroup,4,test,242.10347130039656
E,relative10_sequence_ce,23,L3,0.03769446811196314,L1,42,tau_subgroup,4,test,242.10347130039656
E,relative10_sequence_ce,101,L3,0.029953217204708258,L1,42,tau_subgroup,4,test,242.10347130039656
E,relative10_sequence_ce,11,L3,0.026798511258033196,L2,43,tau_subgroup,2,test,54.31342963722199
E,relative10_sequence_ce,23,L3,0.025344059672969932,L2,43,tau_subgroup,2,test,54.31342963722199
E,relative10_sequence_ce,101,L3,0.017283893537996826,L2,43,tau_subgroup,2,test,54.31342963722199
E,relative10_sequence_ce,11,L3,0.07046673447685978,L2,43,tau_subgroup,3,test,117.0136826471659
E,relative10_sequence_ce,23,L3,0.06063425647664401,L2,43,tau_subgroup,3,test,117.0136826471659
E,relative10_sequence_ce,101,L3,0.052096336708431584,L2,43,tau_subgroup,3,test,117.0136826471659
E,relative10_sequence_ce,11,L3,0.11430030925557765,L2,42,tau_subgroup,4,test,242.10347130039656
E,relative10_sequence_ce,23,L3,0.10395957587806494,L2,42,tau_subgroup,4,test,242.10347130039656
E,relative10_sequence_ce,101,L3,0.11609509609012592,L2,42,tau_subgroup,4,test,242.10347130039656
E,relative10_sequence_ce,11,L3,0.1704020065652596,L3,43,tau_subgroup,2,test,54.31342963722199
E,relative10_sequence_ce,23,L3,0.1507158598794828,L3,43,tau_subgroup,2,test,54.31342963722199
E,relative10_sequence_ce,101,L3,0.15718865103949944,L3,43,tau_subgroup,2,test,54.31342963722199
E,relative10_sequence_ce,11,L3,0.20786135897791547,L3,43,tau_subgroup,3,test,117.0136826471659
E,relative10_sequence_ce,23,L3,0.15675520520289118,L3,43,tau_subgroup,3,test,117.0136826471659
E,relative10_sequence_ce,101,L3,0.15359779308644259,L3,43,tau_subgroup,3,test,117.0136826471659
E,relative10_sequence_ce,11,L3,0.19498682508125847,L3,42,tau_subgroup,4,test,242.10347130039656
E,relative10_sequence_ce,23,L3,0.14959055192653603,L3,42,tau_subgroup,4,test,242.10347130039656
E,relative10_sequence_ce,101,L3,0.20213638802107986,L3,42,tau_subgroup,4,test,242.10347130039656
E,relative10_sequence_ce,11,L3,0.015519513129555997,L1,128,whole_layer,-1,test,
E,relative10_sequence_ce,23,L3,0.015246412152087475,L1,128,whole_layer,-1,test,
E,relative10_sequence_ce,101,L3,0.011879892519880716,L1,128,whole_layer,-1,test,
E,relative10_sequence_ce,11,L3,0.07017983246355203,L2,128,whole_layer,-1,test,
E,relative10_sequence_ce,23,L3,0.062995076416501,L2,128,whole_layer,-1,test,
E,relative10_sequence_ce,101,L3,0.06140112450298211,L2,128,whole_layer,-1,test,
E,relative10_sequence_ce,11,L3,0.1910529013419483,L3,128,whole_layer,-1,test,
E,relative10_sequence_ce,23,L3,0.15237546077700465,L3,128,whole_layer,-1,test,
E,relative10_sequence_ce,101,L3,0.1707308233929755,L3,128,whole_layer,-1,test,
