epoch,train_ba,val_ba,train_loss,val_loss,checkpoint_source
22,0.9713064734284661,0.5338083213083213,0.2702104167663292,1.298897385597229,e2e_finetune
23,0.9729090375310303,0.5338083213083213,0.25916772172906516,1.2861895561218262,e2e_finetune
24,0.9760839286776193,0.5236171236171235,0.2517630243465535,1.3016430139541626,e2e_finetune
25,0.9776864927801835,0.5395262145262145,0.24239454660789075,1.322006106376648,e2e_finetune
26,0.9760839286776193,0.5665464165464166,0.2311741941049054,1.2720425128936768,e2e_finetune
27,0.9792297026567267,0.5736171236171236,0.22324746862541173,1.2651258707046509,e2e_finetune
28,0.9792890568827476,0.5643638768638769,0.21523168839501433,1.300054907798767,e2e_finetune
29,0.9825998006959423,0.5686928811928812,0.21074470482676863,1.3093925714492798,e2e_finetune
30,0.9824068994613745,0.5534151034151034,0.19972141964197568,1.2924600839614868,e2e_finetune
31,0.9857455746750498,0.5548039923039922,0.19290145010833282,1.3250986337661743,e2e_finetune
32,0.9841430105724855,0.5276214526214525,0.1848583120897592,1.3102726936340332,e2e_finetune
33,0.9857455746750498,0.5478595478595477,0.17785647229360427,1.3012598752975464,e2e_finetune
34,0.9857455746750498,0.5478595478595479,0.17075635818524124,1.3112585544586182,e2e_finetune
35,0.9857455746750498,0.5617484367484368,0.16794360076396272,1.3074134588241577,e2e_finetune
36,0.9857455746750498,0.5534151034151035,0.16103049610034528,1.321474313735962,e2e_finetune
37,0.9857455746750498,0.5667087542087542,0.1563729312713298,1.313349723815918,e2e_finetune
38,0.9857455746750498,0.5514309764309764,0.15209806377064955,1.3333027362823486,e2e_finetune
39,0.9875974265269015,0.5345658970658971,0.14679838286106844,1.3250858783721924,e2e_finetune
40,0.9873795616031543,0.5617484367484368,0.14031923186553324,1.32818603515625,e2e_finetune
41,0.9873795616031543,0.5356240981240981,0.13755063011139476,1.3309528827667236,e2e_finetune
42,0.9892314134550061,0.5435305435305435,0.13435911450041346,1.3422467708587646,e2e_finetune
43,0.9892314134550061,0.560990860990861,0.12982516888394413,1.3445563316345215,e2e_finetune
44,0.9892314134550061,0.5421416546416545,0.12572276163942434,1.3503726720809937,e2e_finetune
45,0.9892314134550061,0.5679353054353055,0.1238006696028061,1.3538613319396973,e2e_finetune
46,0.9892314134550061,0.5401214526214525,0.11938054554433708,1.3668783903121948,e2e_finetune
47,0.9892314134550061,0.5328823953823953,0.11693679940167065,1.3661032915115356,e2e_finetune
48,0.9892314134550061,0.5242123617123617,0.11433041382984943,1.3728759288787842,e2e_finetune
49,0.9892314134550061,0.5544733044733045,0.11127432244677551,1.3739172220230103,e2e_finetune
50,0.9892314134550061,0.558044733044733,0.10922229269490595,1.3517601490020752,e2e_finetune
51,0.9892314134550061,0.5603595478595479,0.10585954854595066,1.351264238357544,e2e_finetune
52,0.9892314134550061,0.5742484367484367,0.10338466833770378,1.3612812757492065,e2e_finetune
53,0.9892314134550061,0.5511002886002886,0.10001600988965847,1.362507700920105,e2e_finetune
54,0.9873795616031543,0.5623797498797499,0.09818068775067847,1.3740462064743042,e2e_finetune
55,0.9873795616031543,0.5736531986531986,0.09564415734780635,1.366079330444336,e2e_finetune
56,0.9873795616031543,0.5276214526214527,0.09232249116066606,1.3785886764526367,e2e_finetune
57,0.9873795616031543,0.546470658970659,0.09224390913051089,1.3788769245147705,e2e_finetune
58,0.9873795616031543,0.5802669552669553,0.09135382009506636,1.3875313997268677,e2e_finetune
59,0.9873795616031543,0.5345658970658971,0.08803187410720655,1.3948111534118652,e2e_finetune
60,0.9892314134550061,0.5756373256373256,0.08541204304580229,1.3863776922225952,e2e_finetune
61,0.9892314134550061,0.5553992303992304,0.08429839532572309,1.3632385730743408,e2e_finetune
62,0.9892314134550061,0.5461399711399711,0.0827955885400768,1.3949593305587769,e2e_finetune
63,0.9892314134550061,0.5391955266955266,0.08094530228185572,1.3993626832962036,e2e_finetune
64,0.9892314134550061,0.558970658970659,0.07900122805096196,1.3982274532318115,e2e_finetune
65,0.9892314134550061,0.5636002886002885,0.07816790675234672,1.3995224237442017,e2e_finetune
66,0.9892314134550061,0.5358225108225109,0.0759085239890623,1.388506531715393,e2e_finetune
67,0.9892314134550061,0.558970658970659,0.07461080693747213,1.3867210149765015,e2e_finetune
68,0.9892314134550061,0.5450817700817702,0.07343686905508402,1.4097371101379395,e2e_finetune
69,0.9919195854980168,0.5520262145262145,0.07315273735537586,1.411439061164856,e2e_finetune
70,0.9892314134550061,0.5659151034151034,0.07223397484385824,1.4031389951705933,e2e_finetune
71,0.9892314134550061,0.5470658970658971,0.07038457671151514,1.4416459798812866,e2e_finetune
72,0.9935862521646835,0.558970658970659,0.06968226919845132,1.3975799083709717,e2e_finetune
73,0.9935862521646835,0.556986531986532,0.06910407509840705,1.4089385271072388,e2e_finetune
74,0.9935862521646835,0.5721019721019721,0.06824785400432071,1.404327630996704,e2e_finetune
75,0.9935862521646835,0.5665464165464166,0.06576969632285802,1.400818109512329,e2e_finetune
76,0.9935862521646835,0.5575817700817701,0.06460512012704925,1.4064044952392578,e2e_finetune
77,0.9917344003128318,0.5387325637325637,0.06418429424091789,1.4011037349700928,e2e_finetune
78,0.9917344003128318,0.5506373256373256,0.06295278694051062,1.3975954055786133,e2e_finetune
79,0.9917344003128318,0.5248436748436749,0.06154435623610286,1.409372091293335,e2e_finetune
80,0.9935862521646835,0.5673039923039923,0.060854187392326724,1.4179773330688477,e2e_finetune
81,0.9935862521646835,0.5506373256373256,0.05972298385379852,1.397662878036499,e2e_finetune
82,0.9917344003128318,0.5447510822510823,0.058813314987490796,1.4469746351242065,e2e_finetune
83,0.9917344003128318,0.5239177489177489,0.05728942847677639,1.4343496561050415,e2e_finetune
84,0.9917344003128318,0.5308621933621933,0.05715750395071896,1.4419301748275757,e2e_finetune
85,0.9917344003128318,0.5086399711399712,0.05630951622908169,1.4262570142745972,e2e_finetune
86,0.9917344003128318,0.5274891774891775,0.05550086209726826,1.433227300643921,e2e_finetune
87,0.9917344003128318,0.5413780663780664,0.054398853351039854,1.462469220161438,e2e_finetune
88,0.9917344003128318,0.5188612313612314,0.05367942289056548,1.4786971807479858,e2e_finetune
