readout,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,train_output_full_window_firing_rate,train_mean_active_bins,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_output_full_window_firing_rate,val_silent_output_fraction,val_mean_active_bins,val_mean_last_active_bin
fixed200_zero_hold_gru,11,70,0.3537495629717684,0.9466437177280551,0.9483574155598743,0.9472993180397418,0.05042541075585777,0.2698984729596195,0.27970338486274643,0.16527858084122204,10.401032702237522,1.7280638217926025,0.42857142857142855,0.41908970658970657,0.4243226565988714,0.03807556404178738,0.22967693793345623,0.236184268281977,0.12425110832093254,0.03968253968253968,8.5,8.698412698412698
fixed200_zero_hold_gru,11,71,0.3298928522201906,0.9483648881239243,0.9483847665507827,0.9483418153499533,0.050772156112348636,0.2702049173463748,0.28024352253504614,0.16590006790555079,10.401032702237522,1.6817070245742798,0.4444444444444444,0.4274651274651275,0.43961975692048155,0.038341673250812044,0.22987171890088667,0.2367576376086384,0.12482173859126984,0.03968253968253968,8.507936507936508,8.698412698412698
fixed200_zero_hold_gru,11,72,0.3157171935817666,0.955249569707401,0.9560889978315509,0.9560454714174439,0.05104248664310718,0.27101878757934583,0.28001898856080526,0.16576791261026247,10.418244406196214,1.6924189329147339,0.4444444444444444,0.43549783549783544,0.4426144533004474,0.03854468439996488,0.23127633658151173,0.2374242823281538,0.12516372922867064,0.03968253968253968,8.531746031746032,8.714285714285714
fixed200_zero_hold_gru,11,73,0.31139142352209237,0.9535283993115319,0.9551314797789069,0.9542596274287999,0.05116783836066123,0.27017900958011626,0.27949455256502587,0.16538426305669104,10.414802065404475,1.692788004875183,0.4603174603174603,0.4493867243867244,0.4585627672121481,0.038687340883153364,0.2306439842858397,0.23741056535861646,0.12514822823660715,0.03968253968253968,8.53968253968254,8.73015873015873
fixed200_zero_hold_gru,11,74,0.31061403573893026,0.955249569707401,0.9567063009286927,0.9563397730229156,0.05122148575543906,0.27017220552029075,0.282507180900062,0.16697537919535285,10.407917383820998,1.646937370300293,0.4603174603174603,0.4492183742183742,0.45292992719028,0.0386887125801071,0.23056854095338425,0.2395860767272408,0.12629917689732142,0.03968253968253968,8.53968253968254,8.722222222222221
fixed200_zero_hold_gru,11,75,0.30187675136296965,0.963855421686747,0.9642020920720961,0.9636406885853438,0.05154729554323614,0.2698953326243154,0.2779270018590785,0.16425348436155335,10.430292598967299,1.7119461297988892,0.4603174603174603,0.4523328523328524,0.462637112816141,0.03900008778860504,0.22986897550697918,0.23525974453515933,0.12385873945932539,0.03968253968253968,8.571428571428571,8.746031746031745
fixed200_zero_hold_gru,11,76,0.28426712746259064,0.9707401032702238,0.9705613374447063,0.9706104623399763,0.05162344867435979,0.2699353718994423,0.2857736530055102,0.16879277713532703,10.457831325301205,1.7097588777542114,0.4365079365079365,0.4240560365560366,0.43067516802027833,0.039001459485558776,0.2298772056887016,0.24227734615046967,0.12770201667906747,0.03968253968253968,8.507936507936508,8.714285714285714
fixed200_zero_hold_gru,11,77,0.27028285595307866,0.9724612736660929,0.9740425155440878,0.9739047145345681,0.051795382032257524,0.26924659168941667,0.28297509086036815,0.1672125863946859,10.44750430292599,1.745653510093689,0.4523809523809524,0.4431998556998556,0.4500072042431376,0.03913588578702484,0.22961109647967695,0.2398302387850057,0.12630789620535715,0.03968253968253968,8.523809523809524,8.706349206349206
fixed200_zero_hold_gru,11,78,0.25939652218568343,0.9759036144578314,0.9771289352971743,0.9771176842761168,0.05201311194667292,0.27010887542499207,0.27905019511950024,0.16502204409154475,10.46815834767642,1.7820358276367188,0.4523809523809524,0.4487914862914863,0.45646498721918255,0.03932929505750154,0.23018446580633833,0.23699905627249582,0.12486339750744048,0.03968253968253968,8.53968253968254,8.722222222222221
fixed200_zero_hold_gru,11,79,0.2523211502115821,0.9759036144578314,0.9772232749198158,0.9763880499810336,0.05218923241830941,0.27296788902473745,0.28303946773410155,0.16717497781303786,10.502581755593804,1.7789576053619385,0.4603174603174603,0.4534211159211159,0.4626977200060724,0.039463721358967606,0.23265352032306208,0.24044750241418664,0.12661307198660715,0.03968253968253968,8.579365079365079,8.753968253968255
fixed200_zero_hold_gru,11,80,0.24791984018996333,0.9690189328743546,0.970064035370639,0.9696426857716847,0.05245092702698176,0.2719797301823907,0.28447407757884335,0.16805846432605423,10.499139414802066,1.690122365951538,0.5,0.4914261664261665,0.4903672774382157,0.03971337020454745,0.23173859845492056,0.24021980071986657,0.12660047743055555,0.03968253968253968,8.579365079365079,8.753968253968255
fixed200_zero_hold_gru,11,81,0.24359539623104562,0.9741824440619621,0.9754219413535451,0.975280438785739,0.052425542649940544,0.2731641599812417,0.2837779699197749,0.16777923636510328,10.485370051635112,1.7483279705047607,0.47619047619047616,0.47277537277537274,0.47391127062887545,0.039690051356333945,0.23288670880519707,0.24016493284171714,0.12649390811011904,0.03968253968253968,8.587301587301587,8.76984126984127
fixed200_zero_hold_gru,11,82,0.2233626831470381,0.9776247848537005,0.9787956019638409,0.9785330165286054,0.052438889074982835,0.27143278845026547,0.2849535021019311,0.16845177865479777,10.514629948364888,1.714104413986206,0.4603174603174603,0.4477032227032227,0.4485472051890816,0.03966261741725924,0.2314121345799315,0.24084529453076992,0.12690274677579366,0.03968253968253968,8.595238095238095,8.761904761904763
fixed200_zero_hold_gru,11,83,0.22311910722731723,0.9759036144578314,0.9773117463133186,0.9771423559853099,0.052477096487849,0.27046294823052575,0.2840260564087963,0.16798324716275817,10.506024096385541,1.705332636833191,0.5,0.5016414141414142,0.4964037507012889,0.03969279475024142,0.23065495786146958,0.2408288341673251,0.12692890469990079,0.03968253968253968,8.603174603174603,8.777777777777779
fixed200_zero_hold_gru,11,84,0.21197196625801454,0.9759036144578314,0.977037038354556,0.9766460357472565,0.05240356030281207,0.27157619709581793,0.2841977280720854,0.1678363846009036,10.499139414802066,1.7780650854110718,0.47619047619047616,0.4744588744588744,0.47289357791808767,0.039607749539109824,0.23144368360986745,0.24119096216311123,0.12668282645089285,0.03968253968253968,8.571428571428571,8.738095238095237
fixed200_zero_hold_gru,11,85,0.20171621216143676,0.9759036144578314,0.9772826291458365,0.9769772852614643,0.05255796012192875,0.27163350821511717,0.28318706349339273,0.1672802398208907,10.49053356282272,1.7766615152359009,0.4365079365079365,0.43414502164502156,0.4368235457589677,0.03975177771925204,0.2311323084013695,0.23989333684487754,0.12596009269593253,0.03968253968253968,8.579365079365079,8.738095238095237
fixed200_zero_hold_gru,11,86,0.19511460044810777,0.9776247848537005,0.9786419081151784,0.9784978747598272,0.052651646791833456,0.2722900999882761,0.28246845009797844,0.16660307524741824,10.493975903614459,1.7576624155044556,0.4603174603174603,0.45392616642616646,0.4622278549910129,0.039891690808533053,0.2321514792379949,0.23853810025458697,0.12520829458085317,0.03968253968253968,8.603174603174603,8.777777777777779
fixed200_zero_hold_gru,11,87,0.18600660329123578,0.9827882960413081,0.983032933756204,0.9834214015026461,0.05277909206625689,0.2721375320314201,0.2831745021521765,0.1671144679163081,10.514629948364888,1.7602388858795166,0.42063492063492064,0.4123496873496873,0.4197506289611553,0.03994518698972873,0.23179346633306996,0.2388426169783162,0.1256587921626984,0.03968253968253968,8.555555555555555,8.722222222222221
fixed200_zero_hold_gru,11,88,0.1754732364580266,0.9845094664371773,0.9850860300309986,0.9851916374899883,0.05289397599946405,0.27369880206675934,0.2850922002445274,0.168158893946321,10.538726333907057,1.7464293241500854,0.4523809523809524,0.4463504088504089,0.4456269043384251,0.04001788692827671,0.23282772583618647,0.2410428188921078,0.12667023189484128,0.03968253968253968,8.603174603174603,8.777777777777779
fixed200_zero_hold_gru,11,89,0.1706107342407338,0.9896729776247849,0.9899679151212171,0.9901044647751599,0.05291779020885323,0.2740322009982079,0.283400082904852,0.16720271151570568,10.53012048192771,1.7872666120529175,0.42857142857142855,0.418536556036556,0.41986413718611854,0.04002337371609165,0.23293471819857783,0.23922394873145467,0.12588549417162698,0.047619047619047616,8.603174603174603,8.746031746031745
fixed200_zero_hold_gru,11,90,0.16714325816516418,0.9879518072289156,0.9883955880771919,0.9884869706081606,0.053088153399098933,0.27310841902959454,0.2828803574120287,0.16693503926419967,10.547332185886402,1.7686643600463867,0.4523809523809524,0.4471079846079846,0.44392958022661744,0.04016740189623387,0.23225984329734,0.23837898340795366,0.12559097532242064,0.03968253968253968,8.619047619047619,8.777777777777779
fixed200_zero_hold_gru,11,91,0.16294671423258758,0.9931153184165232,0.9932763532763532,0.9934591425048377,0.053244646775084996,0.2730189194734286,0.2838747969249837,0.16756345975419534,10.550774526678142,1.796686053276062,0.4444444444444444,0.44108946608946603,0.44759135266968614,0.040281252743393905,0.23233391493284172,0.2394845711526644,0.12616935608878968,0.047619047619047616,8.61111111111111,8.738095238095237
fixed200_zero_hold_gru,11,92,0.15455557313617863,0.9896729776247849,0.989937678062678,0.9899191656244305,0.05327788199038639,0.2725910487882493,0.2840260564087963,0.16751135400978914,10.55249569707401,1.706300973892212,0.4603174603174603,0.455609668109668,0.4575155430847651,0.040316916864191026,0.2320924962689843,0.23963545781757528,0.12606763082837302,0.03968253968253968,8.634920634920634,8.793650793650794
fixed200_zero_hold_gru,11,93,0.15697881769190147,0.9879518072289156,0.9885582522532208,0.9883481271666659,0.05339459778585425,0.27293884092317483,0.28411555596496224,0.16745189463209983,10.549053356282272,1.8074769973754883,0.46825396825396826,0.46486892736892743,0.4683569030060259,0.0404088205600913,0.23274679571591608,0.24067246071459925,0.12625267392113096,0.03968253968253968,8.666666666666666,8.80952380952381
fixed200_zero_hold_gru,11,94,0.1494209491960358,0.9896729776247849,0.989804131054131,0.9900525961764459,0.05353538948531998,0.27310161496976904,0.2882728365183312,0.16990716773343373,10.559380378657487,1.727187991142273,0.4523809523809524,0.4472763347763347,0.4509235680804309,0.0405212997102976,0.23302525019752438,0.2433856772890879,0.1278967478918651,0.03968253968253968,8.65079365079365,8.801587301587302
fixed200_zero_hold_gru,11,95,0.14415819764701512,0.9896729776247849,0.9899679151212171,0.9901044647751599,0.053574381982012156,0.2732429300584521,0.28675186745272746,0.16923609617039587,10.578313253012048,1.846384882926941,0.4603174603174603,0.456535594035594,0.46004951474087075,0.04059262795189184,0.2332282613466772,0.24296593802124483,0.12773689391121032,0.03968253968253968,8.65079365079365,8.801587301587302
fixed200_zero_hold_gru,11,96,0.14021654651466622,0.9896729776247849,0.989997032288699,0.9901192993694337,0.05364242258026697,0.27289121250439646,0.28410299462374594,0.16768195830195784,10.564543889845094,1.8049449920654297,0.4444444444444444,0.4387746512746513,0.4441400432499503,0.04062829207268896,0.23259179396014398,0.24030758932490562,0.12653750465029762,0.03968253968253968,8.682539682539682,8.833333333333334
fixed200_zero_hold_gru,11,97,0.13771557520671063,0.9931153184165232,0.9932763532763532,0.9934591425048377,0.053731137052606896,0.27355670189425024,0.28614735290669435,0.16884026059595525,10.576592082616179,1.7482534646987915,0.4603174603174603,0.454978354978355,0.4609118142206378,0.040707850496005615,0.23330507637608638,0.24197008603283293,0.12747240823412698,0.03968253968253968,8.69047619047619,8.825396825396826
fixed200_zero_hold_gru,11,98,0.13420284029077129,0.9948364888123924,0.9948789173789173,0.9950319057006087,0.05378112072286331,0.27336200110539804,0.2858819945735006,0.1689028715307659,10.580034423407918,1.8195608854293823,0.4444444444444444,0.43444564694564697,0.44042886574580437,0.04074900140461768,0.23318025195329647,0.24192893512422087,0.1273958720858135,0.03968253968253968,8.666666666666666,8.80952380952381
fixed200_zero_hold_gru,11,99,0.1274961714284966,0.9948364888123924,0.9948789173789173,0.9950319057006087,0.053875330781985364,0.27507897943289733,0.28663881538178104,0.16920773215630378,10.600688468158348,1.8192709684371948,0.4603174603174603,0.4519059644059644,0.4549278220869282,0.040810727767535776,0.23448610745325257,0.24268336844877536,0.1279170929439484,0.03968253968253968,8.698412698412698,8.841269841269842
fixed200_zero_hold_gru,11,100,0.12181366535092795,0.9948364888123924,0.9948789173789173,0.9950319057006087,0.054022926541276564,0.2747458421960574,0.2863493811445894,0.16903649755271086,10.600688468158348,1.818323016166687,0.42063492063492064,0.41159211159211156,0.4168621747140054,0.04092457861469581,0.23424194539548768,0.24220601790887542,0.12760804191468253,0.031746031746031744,8.706349206349206,8.873015873015873
