contrast,architecture,training_family,regularization,seed,metric,delta
ordered_minus_phase_shuffled,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,0.12624158249158252
ordered_minus_phase_shuffled,4x4,e2e_wc,task_plus_reg,11,macro_f1,0.1590939978656425
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_plus_reg,11,accuracy,-0.03881278538812788
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,-0.05034386909386912
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_plus_reg,11,macro_f1,-0.05252575057421294
ordered_minus_wholecount,4x4,e2e_wc,task_plus_reg,23,accuracy,0.07534246575342468
ordered_minus_wholecount,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,0.06593198468198463
ordered_minus_wholecount,4x4,e2e_wc,task_plus_reg,23,macro_f1,0.08243056515648167
ordered_minus_phase_shuffled,4x4,e2e_wc,task_plus_reg,23,accuracy,0.16666666666666669
ordered_minus_phase_shuffled,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,0.1608946608946608
ordered_minus_phase_shuffled,4x4,e2e_wc,task_plus_reg,23,macro_f1,0.1888568184738046
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_plus_reg,23,accuracy,-0.091324200913242
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.09496267621267618
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_plus_reg,23,macro_f1,-0.10642625331732292
ordered_minus_wholecount,4x4,e2e_wc,task_plus_reg,37,accuracy,0.0684931506849315
ordered_minus_wholecount,4x4,e2e_wc,task_plus_reg,37,balanced_accuracy,0.06804237429237431
ordered_minus_wholecount,4x4,e2e_wc,task_plus_reg,37,macro_f1,0.0807480882208082
ordered_minus_phase_shuffled,4x4,e2e_wc,task_plus_reg,37,accuracy,0.18493150684931509
ordered_minus_phase_shuffled,4x4,e2e_wc,task_plus_reg,37,balanced_accuracy,0.1809810559810559
ordered_minus_phase_shuffled,4x4,e2e_wc,task_plus_reg,37,macro_f1,0.19935435425042586
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_plus_reg,37,accuracy,-0.11643835616438358
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_plus_reg,37,balanced_accuracy,-0.1129386816886816
phase_shuffled_minus_wholecount,4x4,e2e_wc,task_plus_reg,37,macro_f1,-0.11860626602961766
ordered_minus_wholecount,4x4,local_tsce,task_only,11,accuracy,0.013698630136986245
ordered_minus_wholecount,4x4,local_tsce,task_only,11,balanced_accuracy,0.015602453102453229
ordered_minus_wholecount,4x4,local_tsce,task_only,11,macro_f1,0.02492655212832373
ordered_minus_phase_shuffled,4x4,local_tsce,task_only,11,accuracy,0.13926940639269408
ordered_minus_phase_shuffled,4x4,local_tsce,task_only,11,balanced_accuracy,0.13285302660302667
ordered_minus_phase_shuffled,4x4,local_tsce,task_only,11,macro_f1,0.1575478377073511
phase_shuffled_minus_wholecount,4x4,local_tsce,task_only,11,accuracy,-0.12557077625570784
phase_shuffled_minus_wholecount,4x4,local_tsce,task_only,11,balanced_accuracy,-0.11725057350057344
phase_shuffled_minus_wholecount,4x4,local_tsce,task_only,11,macro_f1,-0.13262128557902736
ordered_minus_wholecount,4x4,local_tsce,task_only,23,accuracy,0.020547945205479423
ordered_minus_wholecount,4x4,local_tsce,task_only,23,balanced_accuracy,0.012400793650793718
ordered_minus_wholecount,4x4,local_tsce,task_only,23,macro_f1,0.016294577647490982
ordered_minus_phase_shuffled,4x4,local_tsce,task_only,23,accuracy,0.10958904109589046
ordered_minus_phase_shuffled,4x4,local_tsce,task_only,23,balanced_accuracy,0.10812983312983315
ordered_minus_phase_shuffled,4x4,local_tsce,task_only,23,macro_f1,0.1185373869012663
phase_shuffled_minus_wholecount,4x4,local_tsce,task_only,23,accuracy,-0.08904109589041104
phase_shuffled_minus_wholecount,4x4,local_tsce,task_only,23,balanced_accuracy,-0.09572903947903944
phase_shuffled_minus_wholecount,4x4,local_tsce,task_only,23,macro_f1,-0.10224280925377532
ordered_minus_wholecount,4x4,local_tsce,task_only,37,accuracy,0.03424657534246578
ordered_minus_wholecount,4x4,local_tsce,task_only,37,balanced_accuracy,0.028212759462759474
ordered_minus_wholecount,4x4,local_tsce,task_only,37,macro_f1,0.03465237615881367
ordered_minus_phase_shuffled,4x4,local_tsce,task_only,37,accuracy,0.07990867579908678
ordered_minus_phase_shuffled,4x4,local_tsce,task_only,37,balanced_accuracy,0.08261483886483878
ordered_minus_phase_shuffled,4x4,local_tsce,task_only,37,macro_f1,0.09597580836300418
phase_shuffled_minus_wholecount,4x4,local_tsce,task_only,37,accuracy,-0.045662100456621
phase_shuffled_minus_wholecount,4x4,local_tsce,task_only,37,balanced_accuracy,-0.054402079402079306
phase_shuffled_minus_wholecount,4x4,local_tsce,task_only,37,macro_f1,-0.06132343220419051
ordered_minus_wholecount,4x4,local_tsce,task_plus_reg,11,accuracy,0.07534246575342463
ordered_minus_wholecount,4x4,local_tsce,task_plus_reg,11,balanced_accuracy,0.07886696636696644
ordered_minus_wholecount,4x4,local_tsce,task_plus_reg,11,macro_f1,0.08980223771185969
ordered_minus_phase_shuffled,4x4,local_tsce,task_plus_reg,11,accuracy,0.15525114155251135
ordered_minus_phase_shuffled,4x4,local_tsce,task_plus_reg,11,balanced_accuracy,0.15889434639434635
ordered_minus_phase_shuffled,4x4,local_tsce,task_plus_reg,11,macro_f1,0.1816694798016893
phase_shuffled_minus_wholecount,4x4,local_tsce,task_plus_reg,11,accuracy,-0.07990867579908673
phase_shuffled_minus_wholecount,4x4,local_tsce,task_plus_reg,11,balanced_accuracy,-0.08002738002737991
phase_shuffled_minus_wholecount,4x4,local_tsce,task_plus_reg,11,macro_f1,-0.0918672420898296
ordered_minus_wholecount,4x4,local_tsce,task_plus_reg,23,accuracy,0.03424657534246578
ordered_minus_wholecount,4x4,local_tsce,task_plus_reg,23,balanced_accuracy,0.03400072150072153
ordered_minus_wholecount,4x4,local_tsce,task_plus_reg,23,macro_f1,0.049285292023665495
ordered_minus_phase_shuffled,4x4,local_tsce,task_plus_reg,23,accuracy,0.11643835616438353
ordered_minus_phase_shuffled,4x4,local_tsce,task_plus_reg,23,balanced_accuracy,0.11203726828726823
ordered_minus_phase_shuffled,4x4,local_tsce,task_plus_reg,23,macro_f1,0.13200730584646686
phase_shuffled_minus_wholecount,4x4,local_tsce,task_plus_reg,23,accuracy,-0.08219178082191775
phase_shuffled_minus_wholecount,4x4,local_tsce,task_plus_reg,23,balanced_accuracy,-0.0780365467865467
phase_shuffled_minus_wholecount,4x4,local_tsce,task_plus_reg,23,macro_f1,-0.08272201382280137
ordered_minus_wholecount,4x4,local_tsce,task_plus_reg,37,accuracy,0.020547945205479423
ordered_minus_wholecount,4x4,local_tsce,task_plus_reg,37,balanced_accuracy,0.019480519480519543
ordered_minus_wholecount,4x4,local_tsce,task_plus_reg,37,macro_f1,0.0309203226540688
ordered_minus_phase_shuffled,4x4,local_tsce,task_plus_reg,37,accuracy,0.0958904109589041
ordered_minus_phase_shuffled,4x4,local_tsce,task_plus_reg,37,balanced_accuracy,0.0935518185518186
ordered_minus_phase_shuffled,4x4,local_tsce,task_plus_reg,37,macro_f1,0.11206466165878481
phase_shuffled_minus_wholecount,4x4,local_tsce,task_plus_reg,37,accuracy,-0.07534246575342468
phase_shuffled_minus_wholecount,4x4,local_tsce,task_plus_reg,37,balanced_accuracy,-0.07407129907129906
phase_shuffled_minus_wholecount,4x4,local_tsce,task_plus_reg,37,macro_f1,-0.08114433900471602
ordered_minus_wholecount,5x5,e2e_wc,task_only,11,accuracy,0.03424657534246578
ordered_minus_wholecount,5x5,e2e_wc,task_only,11,balanced_accuracy,0.025822788322788337
ordered_minus_wholecount,5x5,e2e_wc,task_only,11,macro_f1,0.0431541679204846
ordered_minus_phase_shuffled,5x5,e2e_wc,task_only,11,accuracy,0.13926940639269408
ordered_minus_phase_shuffled,5x5,e2e_wc,task_only,11,balanced_accuracy,0.1285892348392348
ordered_minus_phase_shuffled,5x5,e2e_wc,task_only,11,macro_f1,0.14265809321961315
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,11,accuracy,-0.1050228310502283
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,11,balanced_accuracy,-0.10276644651644645
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,11,macro_f1,-0.09950392529912855
ordered_minus_wholecount,5x5,e2e_wc,task_only,23,accuracy,0.02054794520547948
ordered_minus_wholecount,5x5,e2e_wc,task_only,23,balanced_accuracy,0.02749542124542126
ordered_minus_wholecount,5x5,e2e_wc,task_only,23,macro_f1,0.054935131947515814
ordered_minus_phase_shuffled,5x5,e2e_wc,task_only,23,accuracy,0.13470319634703196
ordered_minus_phase_shuffled,5x5,e2e_wc,task_only,23,balanced_accuracy,0.1359975672475673
ordered_minus_phase_shuffled,5x5,e2e_wc,task_only,23,macro_f1,0.14590698270296984
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,23,accuracy,-0.11415525114155248
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,23,balanced_accuracy,-0.10850214600214605
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,23,macro_f1,-0.09097185075545403
ordered_minus_wholecount,5x5,e2e_wc,task_only,37,accuracy,0.0
ordered_minus_wholecount,5x5,e2e_wc,task_only,37,balanced_accuracy,-0.00040584415584421496
ordered_minus_wholecount,5x5,e2e_wc,task_only,37,macro_f1,0.0014563128953090088
ordered_minus_phase_shuffled,5x5,e2e_wc,task_only,37,accuracy,0.08904109589041095
ordered_minus_phase_shuffled,5x5,e2e_wc,task_only,37,balanced_accuracy,0.09019198394198394
ordered_minus_phase_shuffled,5x5,e2e_wc,task_only,37,macro_f1,0.10966108061150978
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,37,accuracy,-0.08904109589041095
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,37,balanced_accuracy,-0.09059782809782815
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,37,macro_f1,-0.10820476771620077
ordered_minus_wholecount,5x5,e2e_wc,task_plus_reg,11,accuracy,0.1232876712328767
ordered_minus_wholecount,5x5,e2e_wc,task_plus_reg,11,balanced_accuracy,0.12262876012876012
ordered_minus_wholecount,5x5,e2e_wc,task_plus_reg,11,macro_f1,0.2051660567936271
ordered_minus_phase_shuffled,5x5,e2e_wc,task_plus_reg,11,accuracy,0.18493150684931509
ordered_minus_phase_shuffled,5x5,e2e_wc,task_plus_reg,11,balanced_accuracy,0.1760989010989012
ordered_minus_phase_shuffled,5x5,e2e_wc,task_plus_reg,11,macro_f1,0.21760336947771158
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,11,accuracy,-0.06164383561643838
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,11,balanced_accuracy,-0.05347014097014108
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,11,macro_f1,-0.01243731268408449
ordered_minus_wholecount,5x5,e2e_wc,task_plus_reg,23,accuracy,-0.02054794520547948
ordered_minus_wholecount,5x5,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.02296453546453542
ordered_minus_wholecount,5x5,e2e_wc,task_plus_reg,23,macro_f1,-0.020518393822616554
ordered_minus_phase_shuffled,5x5,e2e_wc,task_plus_reg,23,accuracy,0.0730593607305936
ordered_minus_phase_shuffled,5x5,e2e_wc,task_plus_reg,23,balanced_accuracy,0.06927701927701924
ordered_minus_phase_shuffled,5x5,e2e_wc,task_plus_reg,23,macro_f1,0.08019970112466282
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,23,accuracy,-0.09360730593607308
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.09224155474155465
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,23,macro_f1,-0.10071809494727937
ordered_minus_wholecount,5x5,e2e_wc,task_plus_reg,37,accuracy,0.047945205479452024
ordered_minus_wholecount,5x5,e2e_wc,task_plus_reg,37,balanced_accuracy,0.05145895770895764
ordered_minus_wholecount,5x5,e2e_wc,task_plus_reg,37,macro_f1,0.10889267303998984
ordered_minus_phase_shuffled,5x5,e2e_wc,task_plus_reg,37,accuracy,0.1415525114155251
ordered_minus_phase_shuffled,5x5,e2e_wc,task_plus_reg,37,balanced_accuracy,0.13480639730639724
ordered_minus_phase_shuffled,5x5,e2e_wc,task_plus_reg,37,macro_f1,0.15865614649528056
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,37,accuracy,-0.09360730593607308
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,37,balanced_accuracy,-0.0833474395974396
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,37,macro_f1,-0.049763473455290724
ordered_minus_wholecount,5x5,local_tsce,task_only,11,accuracy,0.0410958904109589
ordered_minus_wholecount,5x5,local_tsce,task_only,11,balanced_accuracy,0.023686036186036152
ordered_minus_wholecount,5x5,local_tsce,task_only,11,macro_f1,0.02234157881718679
ordered_minus_phase_shuffled,5x5,local_tsce,task_only,11,accuracy,0.05707762557077628
ordered_minus_phase_shuffled,5x5,local_tsce,task_only,11,balanced_accuracy,0.04468286343286337
ordered_minus_phase_shuffled,5x5,local_tsce,task_only,11,macro_f1,0.057058640374906766
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,11,accuracy,-0.01598173515981738
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,11,balanced_accuracy,-0.02099682724682722
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,11,macro_f1,-0.034717061557719975
ordered_minus_wholecount,5x5,local_tsce,task_only,23,accuracy,-0.0684931506849315
ordered_minus_wholecount,5x5,local_tsce,task_only,23,balanced_accuracy,-0.07082500832500832
ordered_minus_wholecount,5x5,local_tsce,task_only,23,macro_f1,-0.05469928511054123
ordered_minus_phase_shuffled,5x5,local_tsce,task_only,23,accuracy,0.0684931506849315
ordered_minus_phase_shuffled,5x5,local_tsce,task_only,23,balanced_accuracy,0.06988890738890735
ordered_minus_phase_shuffled,5x5,local_tsce,task_only,23,macro_f1,0.08255147147251046
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,23,accuracy,-0.136986301369863
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,23,balanced_accuracy,-0.14071391571391567
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,23,macro_f1,-0.1372507565830517
ordered_minus_wholecount,5x5,local_tsce,task_only,37,accuracy,0.0068493150684931225
ordered_minus_wholecount,5x5,local_tsce,task_only,37,balanced_accuracy,0.017982711732711654
ordered_minus_wholecount,5x5,local_tsce,task_only,37,macro_f1,0.03741227916873735
ordered_minus_phase_shuffled,5x5,local_tsce,task_only,37,accuracy,0.09589041095890405
ordered_minus_phase_shuffled,5x5,local_tsce,task_only,37,balanced_accuracy,0.09543095793095785
ordered_minus_phase_shuffled,5x5,local_tsce,task_only,37,macro_f1,0.10646155567775717
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,37,accuracy,-0.08904109589041093
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,37,balanced_accuracy,-0.0774482461982462
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,37,macro_f1,-0.06904927650901982
ordered_minus_wholecount,5x5,local_tsce,task_plus_reg,11,accuracy,-0.0136986301369863
ordered_minus_wholecount,5x5,local_tsce,task_plus_reg,11,balanced_accuracy,-0.01856962481962493
ordered_minus_wholecount,5x5,local_tsce,task_plus_reg,11,macro_f1,-0.0026994697861421613
ordered_minus_phase_shuffled,5x5,local_tsce,task_plus_reg,11,accuracy,0.04337899543378998
ordered_minus_phase_shuffled,5x5,local_tsce,task_plus_reg,11,balanced_accuracy,0.03662587412587409
ordered_minus_phase_shuffled,5x5,local_tsce,task_plus_reg,11,macro_f1,0.057058064608446646
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,11,accuracy,-0.05707762557077628
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,11,balanced_accuracy,-0.05519549894549902
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,11,macro_f1,-0.05975753439458881
ordered_minus_wholecount,5x5,local_tsce,task_plus_reg,23,accuracy,-0.006849315068493178
ordered_minus_wholecount,5x5,local_tsce,task_plus_reg,23,balanced_accuracy,-0.013722388722388679
ordered_minus_wholecount,5x5,local_tsce,task_plus_reg,23,macro_f1,0.0013459349628435757
ordered_minus_phase_shuffled,5x5,local_tsce,task_plus_reg,23,accuracy,0.13926940639269408
ordered_minus_phase_shuffled,5x5,local_tsce,task_plus_reg,23,balanced_accuracy,0.1331129518629518
ordered_minus_phase_shuffled,5x5,local_tsce,task_plus_reg,23,macro_f1,0.1330619514708023
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,23,accuracy,-0.14611872146118726
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,23,balanced_accuracy,-0.14683534058534048
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,23,macro_f1,-0.13171601650795872
ordered_minus_wholecount,5x5,local_tsce,task_plus_reg,37,accuracy,0.0684931506849315
ordered_minus_wholecount,5x5,local_tsce,task_plus_reg,37,balanced_accuracy,0.056755050505050475
ordered_minus_wholecount,5x5,local_tsce,task_plus_reg,37,macro_f1,0.06546102373989038
ordered_minus_phase_shuffled,5x5,local_tsce,task_plus_reg,37,accuracy,0.09132420091324195
ordered_minus_phase_shuffled,5x5,local_tsce,task_plus_reg,37,balanced_accuracy,0.08677271802271813
ordered_minus_phase_shuffled,5x5,local_tsce,task_plus_reg,37,macro_f1,0.07725105953276012
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,37,accuracy,-0.022831050228310446
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,37,balanced_accuracy,-0.030017667517667657
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,37,macro_f1,-0.011790035792869746
