contrast,architecture,training_family,regularization,metric,n,delta_mean,delta_std
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,balanced_accuracy,3,-0.10062214020547355,0.009142739582377827
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_only,macro_f1,3,-0.09956018125692778,0.008616596212750668
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,accuracy,3,-0.08295281582952818,0.018454118193275706
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,balanced_accuracy,3,-0.07635304510304511,0.02031001716434409
phase_shuffled_minus_wholecount,5x5,e2e_wc,task_plus_reg,macro_f1,3,-0.05430629369555153,0.04431537025741631
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,accuracy,3,-0.0806697108066971,0.06093509930315367
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,balanced_accuracy,3,-0.07971966305299637,0.05989085755484891
phase_shuffled_minus_wholecount,5x5,local_tsce,task_only,macro_f1,3,-0.0803390315499305,0.05219083809012612
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,accuracy,3,-0.07534246575342467,0.06364091262450394
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,balanced_accuracy,3,-0.07734950234950239,0.061479200428721154
phase_shuffled_minus_wholecount,5x5,local_tsce,task_plus_reg,macro_f1,3,-0.06775452889847243,0.060361611587500974
