architecture,hidden_width,tau_mem_ms,seed,split,best_epoch,parameter_count,tail_spike_fraction,valid_count_accuracy,valid_count_balanced_accuracy,valid_count_macro_f1,full_count_accuracy,full_count_balanced_accuracy,full_count_macro_f1,valid_membrane_accuracy,valid_membrane_balanced_accuracy,valid_membrane_macro_f1,full_membrane_accuracy,full_membrane_balanced_accuracy,full_membrane_macro_f1
ff,64,1000.0,53,test,141,2688,0.06944444444444445,0.2534246575342466,0.23879037629037625,0.2173187126848454,0.2534246575342466,0.2377983127983128,0.21153364366448227,0.1780821917808219,0.17710137085137082,0.15796615397134722,0.08904109589041095,0.10075757575757575,0.02562335958005249
ff,64,1000.0,71,train,87,2688,0.03845137420718816,0.5301204819277109,0.5123877534468589,0.4995807565680843,0.5163511187607573,0.49765715312201136,0.48028375608086643,0.18072289156626506,0.17261146345816303,0.16421305343109033,0.07228915662650602,0.06684058179526177,0.05311528811481677
ff,64,1000.0,71,val,87,2688,0.01588502269288956,0.30158730158730157,0.2961038961038961,0.23970583884376992,0.30952380952380953,0.299476911976912,0.25080369951718234,0.07936507936507936,0.0744047619047619,0.05798331892565639,0.047619047619047616,0.04305555555555555,0.0228978978978979
ff,64,1000.0,71,test,87,2688,0.03929024081115336,0.3287671232876712,0.30530858030858027,0.27905844155844156,0.3150684931506849,0.28916500166500164,0.2493360923999608,0.2054794520547945,0.19387695637695634,0.19482039983318755,0.0547945205479452,0.05998168498168497,0.02761134504442672
ff,64,2000.0,11,train,109,2688,0.08038277511961722,0.5490533562822719,0.5302358570042177,0.5150840141376869,0.5266781411359724,0.5070069561469871,0.4895576498313468,0.19104991394148021,0.1833020975954753,0.16667003524597235,0.0963855421686747,0.09032113732446696,0.059279176001861104
ff,64,2000.0,11,val,109,2688,0.06005221932114883,0.30158730158730157,0.2976551226551227,0.2505653690736072,0.2698412698412698,0.26630591630591627,0.22598566122559927,0.15873015873015872,0.15853775853775853,0.1533795132585455,0.07936507936507936,0.07335858585858586,0.05487806819774033
ff,64,2000.0,11,test,109,2688,0.07488207547169812,0.3287671232876712,0.3169476356976357,0.28921281874051424,0.3561643835616438,0.339765096015096,0.3061833311188511,0.1780821917808219,0.16584387834387834,0.1513039706188917,0.0547945205479452,0.05294705294705295,0.026319694116304287
ff,64,2000.0,23,train,58,2688,0.09874326750448834,0.4010327022375215,0.3913416170973559,0.37347912720330506,0.42168674698795183,0.4080222040098611,0.3827974549897511,0.14802065404475043,0.14368155300235694,0.13964638040500774,0.07228915662650602,0.06754656507014999,0.03006348452647944
ff,64,2000.0,23,val,58,2688,0.07243816254416961,0.3492063492063492,0.33995310245310245,0.3178904555220345,0.3888888888888889,0.3746753246753247,0.34796026046026046,0.1111111111111111,0.11236772486772484,0.11047482211275313,0.03968253968253968,0.036111111111111115,0.02166592985558503
ff,64,2000.0,23,test,58,2688,0.10793054903801032,0.2328767123287671,0.2167707292707293,0.18880524057433556,0.2191780821917808,0.20318154068154068,0.16912727795080737,0.14383561643835616,0.14025974025974025,0.1216774211232864,0.0684931506849315,0.07575757575757576,0.012345679012345678
ff,64,2000.0,37,train,146,2688,0.12583892617449666,0.6454388984509466,0.6319846911190011,0.6344223792829091,0.6230636833046471,0.6027383176832489,0.5929992528045621,0.1944922547332186,0.18591324221406688,0.17551193933585726,0.06712564543889846,0.06275403081729386,0.04217325065400266
ff,64,2000.0,37,val,146,2688,0.10969267139479906,0.3412698412698413,0.3381012506012506,0.3070148662253925,0.30158730158730157,0.2903860028860029,0.26622495151906916,0.11904761904761904,0.11547619047619047,0.12410213243546576,0.09523809523809523,0.0909090909090909,0.061168714797747055
ff,64,2000.0,37,test,146,2688,0.14662273476112025,0.3013698630136986,0.28566572316572314,0.27576736106332456,0.3424657534246575,0.32253024753024756,0.301868084098243,0.136986301369863,0.1282065157065157,0.12310443228849303,0.0547945205479452,0.059332334332334334,0.033492693929587126
ff,64,2000.0,53,train,96,2688,0.0908496019195114,0.5507745266781411,0.5337106240141771,0.517823299718682,0.5197934595524957,0.5012908543270195,0.4854754944074051,0.19793459552495696,0.18890707987221123,0.18073743694963254,0.0774526678141136,0.07330367927690347,0.059592895586996104
ff,64,2000.0,53,val,96,2688,0.0485207100591716,0.3492063492063492,0.3411736411736412,0.3000054504503893,0.3492063492063492,0.3373075998075998,0.307485768379064,0.14285714285714285,0.13959235209235207,0.1279712185962186,0.07142857142857142,0.06717171717171717,0.05755488657787509
ff,64,2000.0,53,test,96,2688,0.09345794392523364,0.2876712328767123,0.27032273282273284,0.25519945188137405,0.273972602739726,0.25517121767121764,0.2379540441637216,0.15753424657534246,0.14791042291042292,0.1328697804394399,0.0410958904109589,0.03901098901098901,0.03676927736682664
ff,64,2000.0,71,train,136,2688,0.10040721349621873,0.6230636833046471,0.6078584563020465,0.6013161761795551,0.5989672977624785,0.5784484200534468,0.5630237989243401,0.18072289156626506,0.17298351239010068,0.15742692054012974,0.08433734939759036,0.07868533749036895,0.0387864067525062
ff,64,2000.0,71,val,136,2688,0.08847352024922119,0.31746031746031744,0.30364357864357866,0.26822363858525006,0.30952380952380953,0.2939213564213564,0.26291587580145687,0.11904761904761904,0.10896464646464647,0.09194878472507773,0.09523809523809523,0.0909090909090909,0.07116523827050143
ff,64,2000.0,71,test,136,2688,0.12320328542094455,0.3082191780821918,0.29183177933177934,0.2665974277977081,0.2876712328767123,0.2746059496059496,0.24739284882407017,0.14383561643835616,0.140494227994228,0.11189222665029118,0.07534246575342465,0.08410894660894662,0.03827160493827161
ff,128,250.0,11,train,138,5376,0.0015247776365946632,0.8554216867469879,0.842644137331641,0.8486543293001948,0.8554216867469879,0.842644137331641,0.8486543293001948,0.17900172117039587,0.18227039649294494,0.1694411967853651,0.060240963855421686,0.059579263559980916,0.05765242475205662
ff,128,250.0,11,val,138,5376,0.0,0.30158730158730157,0.3053932178932179,0.26291317459850844,0.30158730158730157,0.3053932178932179,0.26291317459850844,0.15873015873015872,0.15235088985088985,0.14842507030007032,0.09523809523809523,0.09262866762866763,0.08534954429350981
ff,128,250.0,11,test,138,5376,0.0,0.3082191780821918,0.2944069819069819,0.2465078062631856,0.3082191780821918,0.2944069819069819,0.2465078062631856,0.1232876712328767,0.12690365190365188,0.12335735171261486,0.0684931506849315,0.07106573981573981,0.06570464854850888
ff,128,250.0,23,train,136,5376,0.0006097560975609756,0.8072289156626506,0.7810194612457854,0.7657058571486942,0.8072289156626506,0.7810194612457854,0.7657058571486942,0.1703958691910499,0.1604017345663202,0.13273724258696817,0.05679862306368331,0.053203581437950655,0.04568095412940997
ff,128,250.0,23,val,136,5376,0.0,0.2698412698412698,0.2613455988455989,0.22831071232767555,0.2698412698412698,0.2613455988455989,0.22831071232767555,0.15079365079365079,0.13955627705627707,0.12383486722591719,0.1349206349206349,0.127982202982203,0.11929516613549207
ff,128,250.0,23,test,136,5376,0.0,0.2534246575342466,0.23891663891663892,0.21555583047843108,0.2534246575342466,0.23891663891663892,0.21555583047843108,0.1095890410958904,0.10010822510822509,0.08653442982010406,0.10273972602739725,0.09786047286047285,0.09557301726986572
ff,128,250.0,37,train,110,5376,0.0,0.8330464716006885,0.8232583045638209,0.8250831717739567,0.8330464716006885,0.8232583045638209,0.8250831717739567,0.18416523235800344,0.18039566286551414,0.178589416921857,0.06712564543889846,0.06491640737894899,0.06070326842131705
ff,128,250.0,37,val,110,5376,0.0,0.3412698412698413,0.33826358826358827,0.28974946622005443,0.3412698412698413,0.33826358826358827,0.28974946622005443,0.14285714285714285,0.13261183261183263,0.12157412773538534,0.11904761904761904,0.12338263588263587,0.112139641935957
ff,128,250.0,37,test,110,5376,0.0,0.273972602739726,0.2606199356199356,0.22517004820842793,0.273972602739726,0.2606199356199356,0.22517004820842793,0.13013698630136986,0.12387751137751137,0.12765987048166683,0.0958904109589041,0.09271769896769895,0.091854186118892
ff,128,250.0,53,train,65,5376,0.0,0.6402753872633391,0.6175006370203836,0.5782993347361406,0.6402753872633391,0.6175006370203836,0.5782993347361406,0.14113597246127366,0.13620802384814595,0.11961049700713793,0.0757314974182444,0.07482374891041187,0.06971029434240007
ff,128,250.0,53,val,65,5376,0.0,0.2698412698412698,0.27172919672919676,0.22088573641278395,0.2698412698412698,0.27172919672919676,0.22088573641278395,0.1349206349206349,0.1259259259259259,0.11753772193476442,0.07936507936507936,0.07453703703703705,0.06620024863219055
ff,128,250.0,53,test,65,5376,0.0,0.2191780821917808,0.20293179043179044,0.17704593619648726,0.2191780821917808,0.20293179043179044,0.17704593619648726,0.08904109589041095,0.08996003996003997,0.08473290562804629,0.08904109589041095,0.0887945387945388,0.08399216762041928
ff,128,250.0,71,train,104,5376,0.0,0.8209982788296041,0.801195444475283,0.7987959838088075,0.8209982788296041,0.801195444475283,0.7987959838088075,0.1927710843373494,0.18655286939379137,0.17708185047353694,0.06368330464716007,0.06108024164350468,0.05585696353324247
ff,128,250.0,71,val,104,5376,0.0,0.30952380952380953,0.3123376623376623,0.2673884938590821,0.30952380952380953,0.3123376623376623,0.2673884938590821,0.1349206349206349,0.13294252044252045,0.1328222719782822,0.1111111111111111,0.11286676286676288,0.1084760108704309
ff,128,250.0,71,test,104,5376,0.0,0.2534246575342466,0.2409389221889222,0.22884344361681974,0.2534246575342466,0.2409389221889222,0.22884344361681974,0.17123287671232876,0.1671765734265734,0.15277158143236422,0.15753424657534246,0.15055777555777555,0.14414983164983167
ff,128,500.0,11,train,59,5376,0.009996001599360257,0.5920826161790017,0.5714685217069141,0.5510198848877704,0.5886402753872634,0.5678722155555767,0.5460589422639359,0.16351118760757316,0.15536428079805809,0.14021572094812673,0.07917383820998279,0.07412329526230747,0.06764032697300348
ff,128,500.0,11,val,59,5376,0.006472491909385114,0.31746031746031744,0.3022546897546898,0.2593558789390415,0.31746031746031744,0.3022546897546898,0.2593558789390415,0.10317460317460317,0.09507575757575758,0.08986736657772464,0.1349206349206349,0.1282828282828283,0.10332644937908096
ff,128,500.0,11,test,59,5376,0.009623797025371828,0.2602739726027397,0.24274614274614273,0.2095644207213453,0.2602739726027397,0.24274614274614273,0.2095644207213453,0.13013698630136986,0.12818154068154067,0.12028612643615222,0.10273972602739725,0.10687923187923187,0.08511014749427658
ff,128,500.0,23,train,137,5376,0.008778930566640064,0.7934595524956971,0.7806401718250334,0.7827785911012756,0.7917383820998278,0.7780760692609311,0.7795315752186758,0.18244406196213425,0.1730930725647244,0.15370687836129013,0.058519793459552494,0.05464380349785455,0.042587617723234265
ff,128,500.0,23,val,137,5376,0.00101010101010101,0.2857142857142857,0.28730158730158734,0.2174119113457349,0.2857142857142857,0.28730158730158734,0.2174119113457349,0.20634920634920634,0.19528018278018278,0.19590747185855883,0.12698412698412698,0.11746632996632998,0.1080035705035705
ff,128,500.0,23,test,137,5376,0.005454545454545455,0.3219178082191781,0.30339868464868464,0.2738327037857922,0.3356164383561644,0.31692682317682314,0.28601533324783346,0.136986301369863,0.12844100344100343,0.11691418796257504,0.06164383561643835,0.06042568542568542,0.04760173283191186
ff,128,500.0,37,train,35,5376,0.008408408408408409,0.4784853700516351,0.4612104046047812,0.4388023170445982,0.47676419965576594,0.45963807756075603,0.43619850259028753,0.15834767641996558,0.1500076910165238,0.1463456856810425,0.07228915662650602,0.06933159763394688,0.05839522583879047
ff,128,500.0,37,val,35,5376,0.004282655246252677,0.30952380952380953,0.2962000962000962,0.2426207498017587,0.30952380952380953,0.2962000962000962,0.24269915481967985,0.10317460317460317,0.0946127946127946,0.08910287999831194,0.06349206349206349,0.05757575757575758,0.06088385440025409
ff,128,500.0,37,test,35,5376,0.007213706041478809,0.21232876712328766,0.19573204573204575,0.16885233374496364,0.2191780821917808,0.20168442668442668,0.17420263478491985,0.0958904109589041,0.08941891441891442,0.08476274683171235,0.13013698630136986,0.11891025641025639,0.1018249605206127
ff,128,500.0,53,train,118,5376,0.00899611531384175,0.774526678141136,0.7656104986645799,0.7654714405952844,0.774526678141136,0.7650703752077898,0.764466482715762,0.1927710843373494,0.18737448001779447,0.17651709545358132,0.0774526678141136,0.07671245180813402,0.07516891842783756
ff,128,500.0,53,val,118,5376,0.0,0.3333333333333333,0.3261964886964887,0.30006459398543084,0.3333333333333333,0.3261964886964887,0.30006459398543084,0.14285714285714285,0.1412037037037037,0.13623262267870112,0.10317460317460317,0.09999999999999999,0.09278152367666433
ff,128,500.0,53,test,118,5376,0.0019029495718363464,0.2945205479452055,0.278508991008991,0.23639607654498077,0.2945205479452055,0.278508991008991,0.23639607654498077,0.18493150684931506,0.1813388000888001,0.17640008340472735,0.14383561643835616,0.14719794094794095,0.14057416797756186
ff,128,500.0,71,train,119,5376,0.007405637840420449,0.7521514629948365,0.7335976958575133,0.7319273685999117,0.7521514629948365,0.7335976958575133,0.7316726182552494,0.18588640275387264,0.17959791563241434,0.1575163500093069,0.07401032702237521,0.07126245779986994,0.0637961166383757
ff,128,500.0,71,val,119,5376,0.002336448598130841,0.30952380952380953,0.2976190476190476,0.2387604816316681,0.30952380952380953,0.2976190476190476,0.2387604816316681,0.15873015873015872,0.14663299663299664,0.14650799083502086,0.0873015873015873,0.08505291005291006,0.09317366439329355
ff,128,500.0,71,test,119,5376,0.00641025641025641,0.2671232876712329,0.25347291597291594,0.24481213097155122,0.2671232876712329,0.25347291597291594,0.24481213097155122,0.10273972602739725,0.09253246753246752,0.07515331919784961,0.10273972602739725,0.09190115440115439,0.07728633728533858
ff,128,1000.0,11,train,113,5376,0.03941391941391941,0.7504302925989673,0.7364527382981118,0.7375804739456879,0.7418244406196214,0.7252186920493567,0.7231760440219257,0.20309810671256454,0.19256312039627024,0.17837520695223516,0.0757314974182444,0.07181307863092141,0.05663295461880114
ff,128,1000.0,11,val,113,5376,0.02247191011235955,0.35714285714285715,0.351984126984127,0.3069503896054381,0.373015873015873,0.3672619047619048,0.32388967850461664,0.14285714285714285,0.13538961038961037,0.11779368292526186,0.15873015873015872,0.15256132756132754,0.12561681303586944
ff,128,1000.0,11,test,113,5376,0.03875432525951557,0.3561643835616438,0.33205405705405705,0.3029769356650341,0.3698630136986301,0.34233544233544233,0.303710009243039,0.15753424657534246,0.15110930735930736,0.11260491260491261,0.11643835616438356,0.11574259074259073,0.09084832791729343
ff,128,1000.0,23,train,92,5376,0.035214255409418756,0.6729776247848537,0.6527024823169414,0.644841166569062,0.6592082616179001,0.6383839373426435,0.6286141193218412,0.19104991394148021,0.1817724680448968,0.17385242246367713,0.08950086058519793,0.08387038038351395,0.05282167910596278
ff,128,1000.0,23,val,92,5376,0.020785219399538105,0.35714285714285715,0.35694444444444445,0.27686870834703653,0.3492063492063492,0.34861111111111115,0.26956855913096944,0.21428571428571427,0.19709595959595957,0.19912424274759236,0.15873015873015872,0.15328282828282827,0.10627406931964056
ff,128,1000.0,23,test,92,5376,0.031084656084656083,0.273972602739726,0.25687090687090686,0.22205985962404448,0.2876712328767123,0.2702256077256077,0.23649165388262425,0.1506849315068493,0.13987678987678986,0.11671968128489867,0.07534246575342465,0.0826118326118326,0.04654910244454182
ff,128,1000.0,37,train,126,5376,0.07085214061003967,0.7366609294320138,0.7178678074348731,0.7160528777940595,0.7263339070567987,0.7054062341483353,0.6988890733922785,0.1944922547332186,0.18445555442248932,0.16966248333572242,0.09466437177280551,0.08852101785185396,0.0628999534215633
ff,128,1000.0,37,val,126,5376,0.048672566371681415,0.29365079365079366,0.29503968253968255,0.23682558805806006,0.2777777777777778,0.2754329004329005,0.22794376764008625,0.16666666666666666,0.15404040404040406,0.13504322400203406,0.11904761904761904,0.10883838383838383,0.0865256608286689
ff,128,1000.0,37,test,126,5376,0.07751479289940828,0.3150684931506849,0.3005959318459318,0.25983843963682673,0.3013698630136986,0.29061424686424686,0.2535063620589937,0.19863013698630136,0.1893134643134643,0.18090996267466855,0.1095890410958904,0.10908258408258407,0.06950718363761842
ff,128,1000.0,53,train,145,5376,0.044490892803822034,0.8089500860585198,0.7904120636806691,0.7905477471443391,0.8003442340791739,0.7805343347037909,0.7785437562866719,0.20481927710843373,0.20033633379985402,0.18871331377017686,0.10154905335628227,0.09897358444325377,0.06575279249006262
ff,128,1000.0,53,val,145,5376,0.02608695652173913,0.3492063492063492,0.3385281385281385,0.28947717868863915,0.3492063492063492,0.3385281385281385,0.28918371307654606,0.23809523809523808,0.2272186147186147,0.22531853189009757,0.10317460317460317,0.10562770562770563,0.07444769330734242
ff,128,1000.0,53,test,145,5376,0.05220338983050848,0.3013698630136986,0.28311341436341436,0.26292857081925197,0.3219178082191781,0.3040438727938728,0.28707399313902277,0.21232876712328766,0.2050962925962926,0.1883342955353825,0.0821917808219178,0.08998501498501499,0.04131450560021988
ff,128,1000.0,71,train,132,5376,0.04373808010171647,0.7796901893287436,0.769072896849695,0.7700496993913735,0.7693631669535284,0.7565058903889564,0.7562270336593513,0.1927710843373494,0.18715127453122424,0.1793747095610869,0.08261617900172118,0.07661036908447194,0.058238874091990335
ff,128,1000.0,71,val,132,5376,0.03554006968641115,0.42063492063492064,0.4070466570466571,0.38056920119546894,0.3968253968253968,0.3862133237133237,0.3573427257417639,0.15079365079365079,0.13585858585858587,0.10640098247856868,0.03968253968253968,0.03598484848484848,0.022761166143519085
ff,128,1000.0,71,test,132,5376,0.046341463414634146,0.273972602739726,0.26109862359862357,0.2478008649338882,0.2945205479452055,0.2794136419136419,0.26065841707960874,0.11643835616438356,0.10819388944388943,0.09340422276621786,0.10273972602739725,0.10551115551115552,0.06741372662425293
ff,128,2000.0,11,train,102,5376,0.11608171817705605,0.7383820998278829,0.7211485383377427,0.7201534119102102,0.6953528399311532,0.6745938165548918,0.6636997739620308,0.21858864027538727,0.21051919602923266,0.20366242275458513,0.0963855421686747,0.08966362161700675,0.04864657514318584
ff,128,2000.0,11,val,102,5376,0.09111880046136102,0.38095238095238093,0.3676948051948052,0.3140534236580473,0.373015873015873,0.35781024531024525,0.3063328886555431,0.16666666666666666,0.15773809523809526,0.1271606839994521,0.09523809523809523,0.08472222222222221,0.034705263871930535
ff,128,2000.0,11,test,102,5376,0.13655965500718736,0.2671232876712329,0.263267982017982,0.24993987493987493,0.2534246575342466,0.25234140859140863,0.22553530896539153,0.2054794520547945,0.1896853146853147,0.17666443388949782,0.0821917808219178,0.08922743922743921,0.040647391401701746
ff,128,2000.0,23,train,147,5376,0.12568777645916496,0.7641996557659209,0.752780505509388,0.7532123361256692,0.7246127366609294,0.7105787653933381,0.7126167875777218,0.17728055077452667,0.17016782489752336,0.15096547401890273,0.08089500860585198,0.07560122339534105,0.0291421267419482
ff,128,2000.0,23,val,147,5376,0.09947946790052054,0.3492063492063492,0.33915945165945166,0.30133972655946956,0.3253968253968254,0.31693722943722946,0.2829732214593318,0.16666666666666666,0.15235690235690236,0.14584627329192545,0.047619047619047616,0.045075757575757575,0.03431548949929484
ff,128,2000.0,23,test,147,5376,0.15722307299642674,0.3150684931506849,0.29589715839715836,0.2679673547887553,0.3013698630136986,0.28769702519702517,0.25959328261886655,0.15753424657534246,0.15115717615717617,0.13664727148598116,0.0684931506849315,0.07803030303030302,0.0196014196014196
ff,128,2000.0,37,train,150,5376,0.12017946800555496,0.7900172117039587,0.7743662298292534,0.775625563648417,0.7641996557659209,0.7449233906965759,0.7420762194189167,0.21686746987951808,0.20914511679643466,0.2041832032800115,0.08261617900172118,0.0787663899774995,0.05184521416144542
ff,128,2000.0,37,val,150,5376,0.09632224168126094,0.38095238095238093,0.3771524771524772,0.32836999067376527,0.373015873015873,0.36726791726791724,0.3309375920157294,0.20634920634920634,0.20705266955266954,0.2047122032911675,0.031746031746031744,0.030303030303030304,0.006172839506172839
ff,128,2000.0,37,test,150,5376,0.14349332013854527,0.3356164383561644,0.32337523587523587,0.3216107379033076,0.3013698630136986,0.28769910644910646,0.27994696989514595,0.1780821917808219,0.169014319014319,0.16589808566395256,0.10273972602739725,0.10826812076812077,0.10142763891333685
ff,128,2000.0,53,train,144,5376,0.12345393596116055,0.7521514629948365,0.7316172903087085,0.7284600537908924,0.6987951807228916,0.6783362005519434,0.6727359607395104,0.24096385542168675,0.2310681231472497,0.2156999576487896,0.08950086058519793,0.08330428204179592,0.03326260460406802
ff,128,2000.0,53,val,144,5376,0.083125,0.35714285714285715,0.34329004329004326,0.3066331730281006,0.3492063492063492,0.3286075036075036,0.29221498876230334,0.21428571428571427,0.19305555555555556,0.17666361416361417,0.10317460317460317,0.09999999999999999,0.03517831920903955
ff,128,2000.0,53,test,144,5376,0.1266774020397209,0.3082191780821918,0.2953900266400266,0.27204291895468363,0.3424657534246575,0.32393439893439896,0.2889390167759108,0.22602739726027396,0.21443556443556444,0.19001864253201917,0.0821917808219178,0.09307359307359307,0.03257975562211762
ff,128,2000.0,71,train,130,5376,0.16762697396500215,0.7349397590361446,0.7207185113282654,0.7219159219260732,0.6592082616179001,0.6397077126841845,0.6390424801615263,0.19965576592082615,0.19344723486020346,0.17888438274422855,0.07056798623063683,0.0661429529076588,0.03338768618153596
ff,128,2000.0,71,val,130,5376,0.1477207155222158,0.38095238095238093,0.37261904761904757,0.32027452080083657,0.30158730158730157,0.28551587301587306,0.24337994991851497,0.21428571428571427,0.19970538720538722,0.17299423854402382,0.10317460317460317,0.09633838383838383,0.06552955788914075
ff,128,2000.0,71,test,130,5376,0.20833333333333334,0.363013698630137,0.3442293817293817,0.320923214852243,0.2945205479452055,0.28750971250971247,0.263777133885493,0.1780821917808219,0.1677669552669553,0.14148571385495287,0.0684931506849315,0.07564935064935065,0.026997503121098627
rsnn,32,250.0,11,train,112,2368,0.06128658359895683,0.4905335628227194,0.4758437773905802,0.44251935435331663,0.4853700516351119,0.46967641678671385,0.4321240034423566,0.21514629948364888,0.2129333465833233,0.20151280916853276,0.10327022375215146,0.10264097263001558,0.10092430227283566
rsnn,32,250.0,11,val,112,2368,0.04156862745098039,0.30952380952380953,0.31124338624338627,0.26951440076440075,0.2857142857142857,0.2853174603174603,0.23891222516222518,0.2222222222222222,0.22229437229437232,0.22480030496146275,0.09523809523809523,0.09464285714285714,0.08674242424242423
rsnn,32,250.0,11,test,112,2368,0.05741626794258373,0.273972602739726,0.2608904983904984,0.21217159874775612,0.2876712328767123,0.2700063825063826,0.21088722437406648,0.1780821917808219,0.17951423576423578,0.1621909145470183,0.04794520547945205,0.04329004329004329,0.040669647812504955
rsnn,32,250.0,23,train,123,2368,0.05929464662076718,0.4939759036144578,0.47706634401224046,0.43829636913435194,0.46815834767641995,0.4528097836904285,0.41277002702507565,0.18760757314974183,0.1792640847146966,0.16903361111541984,0.09294320137693632,0.09132791938470813,0.07198958592963621
rsnn,32,250.0,23,val,123,2368,0.08469945355191257,0.2857142857142857,0.27305194805194805,0.2147419179873541,0.2857142857142857,0.2680916305916306,0.20518585820309956,0.12698412698412698,0.11527777777777777,0.11173393599864188,0.047619047619047616,0.04864718614718614,0.046952830622185464
rsnn,32,250.0,23,test,123,2368,0.06990679094540612,0.21232876712328766,0.19322483072483074,0.14033054046919355,0.1917808219178082,0.17275224775224776,0.12463300074205896,0.1232876712328767,0.11800144300144301,0.11143267841727884,0.11643835616438356,0.11128246753246752,0.10662458123299147
rsnn,32,250.0,37,train,117,2368,0.023331173039533377,0.5025817555938038,0.48900380371528757,0.46426077316982933,0.5008605851979346,0.48647414237000325,0.4556250583111305,0.1721170395869191,0.16835374705602527,0.15525241299087977,0.06884681583476764,0.06812633798293401,0.06695713692456277
rsnn,32,250.0,37,val,117,2368,0.008583690987124463,0.2857142857142857,0.29074675324675325,0.24535873440285205,0.2777777777777778,0.2838023088023088,0.23385798141408634,0.14285714285714285,0.13135521885521886,0.1312929958176138,0.10317460317460317,0.10256132756132753,0.10269295977500313
rsnn,32,250.0,37,test,117,2368,0.025510204081632654,0.2602739726027397,0.24186091686091685,0.20547694995063415,0.2465753424657534,0.22995615495615496,0.1968443845480595,0.11643835616438356,0.11633991008991008,0.11078790726817044,0.11643835616438356,0.11204906204906202,0.10740423726458548
rsnn,32,250.0,53,train,104,2368,0.02258417738844785,0.4664371772805508,0.45157313872066296,0.43674673622551147,0.4629948364888124,0.44772108568367647,0.4281851157163838,0.18588640275387264,0.17883253008456634,0.1716512170965596,0.10671256454388985,0.10690145257052695,0.10469755118098545
rsnn,32,250.0,53,val,104,2368,0.01967930029154519,0.30158730158730157,0.3137265512265512,0.2857770956041396,0.30158730158730157,0.30876623376623374,0.2887377034554454,0.15873015873015872,0.14785353535353535,0.1404777376410087,0.1111111111111111,0.10202020202020202,0.10186165907811663
rsnn,32,250.0,53,test,104,2368,0.013944223107569721,0.2191780821917808,0.20508935508935508,0.18268447503935117,0.2191780821917808,0.20508935508935508,0.1791053388189611,0.1095890410958904,0.10483405483405482,0.09615005590615346,0.0821917808219178,0.08035298035298034,0.07928753710487457
rsnn,32,250.0,71,train,137,2368,0.03369147101737631,0.5180722891566265,0.5012706996667918,0.47944803786863105,0.5094664371772806,0.49224704572314154,0.46558245476393306,0.1721170395869191,0.16631372522244223,0.15419842157185973,0.08261617900172118,0.08030708281920347,0.06912850253691143
rsnn,32,250.0,71,val,137,2368,0.019794721407624633,0.30158730158730157,0.306451418951419,0.2676942076539153,0.2857142857142857,0.2925625300625301,0.25665667531609565,0.15079365079365079,0.14944083694083696,0.12205121267621266,0.0873015873015873,0.08042929292929293,0.07347636024106612
rsnn,32,250.0,71,test,137,2368,0.028790786948176585,0.2602739726027397,0.25274031524031526,0.23057232680903225,0.2945205479452055,0.28488317238317235,0.25427367489066494,0.11643835616438356,0.11640512265512265,0.10096810327073484,0.0958904109589041,0.09742965367965369,0.08837952724949628
rsnn,32,500.0,11,train,128,2368,0.3496832063785862,0.47676419965576594,0.45816997684362804,0.43323814390341747,0.32358003442340794,0.31048771914291706,0.27673778099346313,0.1514629948364888,0.1457175142427192,0.13250246753709424,0.10154905335628227,0.09940497816607695,0.07462856845481196
rsnn,32,500.0,11,val,128,2368,0.3798076923076923,0.3333333333333333,0.3367063492063493,0.2822361382819641,0.3253968253968254,0.31845238095238093,0.2686733623327826,0.15873015873015872,0.14894781144781144,0.1373517051290113,0.1111111111111111,0.10126262626262628,0.09135621488562666
rsnn,32,500.0,11,test,128,2368,0.42826812253563845,0.273972602739726,0.2630980130980131,0.23759617575407047,0.2328767123287671,0.21865079365079365,0.17367212704405352,0.1643835616438356,0.15006105006105006,0.1334932872257041,0.1095890410958904,0.10974025974025974,0.08384856714304346
rsnn,32,500.0,23,train,146,2368,0.32619493526585785,0.5283993115318416,0.5094987599469701,0.49575011500249716,0.3889845094664372,0.3721604266761976,0.3527092610198456,0.21858864027538727,0.20942433976493355,0.1944931627257103,0.14629948364888123,0.14215998398985044,0.10596435046826667
rsnn,32,500.0,23,val,146,2368,0.4064338956453511,0.3412698412698413,0.34074675324675324,0.28039357410500787,0.25396825396825395,0.24947691197691194,0.21119132501485446,0.1746031746031746,0.15542929292929292,0.1488889447139627,0.0873015873015873,0.07702020202020203,0.0563844933684975
rsnn,32,500.0,23,test,146,2368,0.4363143631436314,0.2602739726027397,0.24613164613164615,0.21872969460688754,0.22602739726027396,0.21173409923409925,0.1750649502437721,0.1917808219178082,0.18047230547230544,0.15625222159382404,0.13013698630136986,0.11769480519480519,0.08878007939040804
rsnn,32,500.0,37,train,117,2368,0.2204143506821627,0.49225473321858865,0.47643098699624153,0.4630429191165439,0.3889845094664372,0.37557136784352213,0.3483146546001239,0.19793459552495696,0.1949591286727369,0.17571920161593746,0.0981067125645439,0.09363725661473536,0.08565666011205153
rsnn,32,500.0,37,val,117,2368,0.20687742651136995,0.3253968253968254,0.3341329966329966,0.2683306607648713,0.2777777777777778,0.27682178932178936,0.2211872102642226,0.1984126984126984,0.18783068783068782,0.1555091634097547,0.0873015873015873,0.08118686868686868,0.06039426523297492
