model_type,hidden_width,objective,seed,split,best_epoch,primary_readout,parameter_count,tail_logit_l1_fraction,endpoint_logits_accuracy,endpoint_logits_balanced_accuracy,endpoint_logits_macro_f1,valid_sum_logits_accuracy,valid_sum_logits_balanced_accuracy,valid_sum_logits_macro_f1,full_sum_logits_accuracy,full_sum_logits_balanced_accuracy,full_sum_logits_macro_f1,primary_balanced_accuracy,primary_macro_f1
rnn,128,endpoint_ce,53,train,78,endpoint_logits,21760,1.091280438483911,1.0,1.0,1.0,0.37005163511187605,0.3549475166349936,0.3227302349052335,0.1514629948364888,0.14464205910284342,0.1102378367094096,1.0,1.0
rnn,128,endpoint_ce,53,val,78,endpoint_logits,21760,1.1070727120962327,0.5793650793650794,0.5761363636363637,0.5776925686822713,0.29365079365079366,0.27974386724386724,0.2522906265722357,0.16666666666666666,0.15773809523809523,0.11201764480245492,0.5761363636363637,0.5776925686822713
rnn,128,endpoint_ce,53,test,78,endpoint_logits,21760,1.0807479202563222,0.4794520547945205,0.48421647796647793,0.4761718511961038,0.2465753424657534,0.24263236763236765,0.21279250301465572,0.08904109589041095,0.07976190476190476,0.04101963026491328,0.48421647796647793,0.4761718511961038
rnn,128,endpoint_ce,71,train,128,endpoint_logits,21760,1.0200814012915007,1.0,1.0,1.0,0.4268502581755594,0.40671579233478056,0.37651043053254685,0.22547332185886404,0.21307062797166385,0.1632211982867325,1.0,1.0
rnn,128,endpoint_ce,71,val,128,endpoint_logits,21760,1.0451004187700605,0.5873015873015873,0.5751803751803751,0.5735310751866728,0.30952380952380953,0.28917147667147663,0.2428177293119822,0.12698412698412698,0.11388888888888889,0.06144688644688645,0.5751803751803751,0.5735310751866728
rnn,128,endpoint_ce,71,test,128,endpoint_logits,21760,1.0426106907301234,0.4931506849315068,0.5008040570540571,0.49899697252638425,0.23972602739726026,0.23116050616050618,0.2017560488741703,0.0958904109589041,0.0857142857142857,0.04887937344459083,0.5008040570540571,0.49899697252638425
rnn,128,sum_logits_ce,11,train,53,valid_sum_logits,21760,0.9251965079469807,0.5180722891566265,0.5193765692287496,0.5061766972290502,0.9896729776247849,0.9903103567261448,0.9897506481074553,0.16351118760757316,0.15542217257811042,0.09599352215510497,0.9903103567261448,0.9897506481074553
rnn,128,sum_logits_ce,11,val,53,valid_sum_logits,21760,0.9418635817630403,0.42857142857142855,0.4194504569504569,0.3961370176282457,0.5793650793650794,0.5743265993265992,0.5866468136075981,0.12698412698412698,0.11729797979797979,0.05663742690058479,0.5743265993265992,0.5866468136075981
rnn,128,sum_logits_ce,11,test,53,valid_sum_logits,21760,0.9823307248850032,0.4931506849315068,0.4970182595182595,0.4592542783106508,0.5273972602739726,0.5145604395604396,0.5109395361882818,0.0821917808219178,0.07857142857142857,0.030056980056980057,0.5145604395604396,0.5109395361882818
rnn,128,sum_logits_ce,23,train,36,valid_sum_logits,21760,1.0273362503202392,0.4991394148020654,0.4947652351976923,0.4814687347576891,0.9053356282271945,0.9016641314628169,0.9031047565293798,0.1153184165232358,0.10861864995420306,0.0685721588018245,0.9016641314628169,0.9031047565293798
rnn,128,sum_logits_ce,23,val,36,valid_sum_logits,21760,1.0470126685088292,0.38095238095238093,0.370508658008658,0.34681665560305186,0.5158730158730159,0.5178090428090428,0.5183944844609133,0.07142857142857142,0.06931818181818182,0.04483525733525733,0.5178090428090428,0.5183944844609133
rnn,128,sum_logits_ce,23,test,36,valid_sum_logits,21760,1.0786623417436618,0.4315068493150685,0.4306610056610056,0.41648574936618415,0.4863013698630137,0.4712364024864025,0.46344097903318304,0.06164383561643835,0.07023809523809522,0.03287037037037037,0.4712364024864025,0.46344097903318304
rnn,128,sum_logits_ce,37,train,55,valid_sum_logits,21760,0.9720636052104376,0.5524956970740104,0.5493684171231148,0.5409623792917361,0.9862306368330465,0.983920291824144,0.984930461834757,0.1566265060240964,0.1472311497302248,0.12116645074722489,0.983920291824144,0.984930461834757
rnn,128,sum_logits_ce,37,val,55,valid_sum_logits,21760,0.9850139569839483,0.42857142857142855,0.42361712361712356,0.4080718691079841,0.6031746031746031,0.5978114478114478,0.601617275174885,0.09523809523809523,0.09494949494949495,0.0630104442041176,0.5978114478114478,0.601617275174885
rnn,128,sum_logits_ce,37,test,55,valid_sum_logits,21760,1.0077318741162447,0.4452054794520548,0.46038614163614167,0.43652191981426475,0.5068493150684932,0.5004710567210566,0.5115918627987593,0.07534246575342465,0.075,0.05053659790501896,0.5004710567210566,0.5115918627987593
rnn,128,sum_logits_ce,53,train,47,valid_sum_logits,21760,1.0418107896109519,0.540447504302926,0.5335531856705761,0.5272126061320673,0.9741824440619621,0.9748908929668733,0.9741366877791623,0.12908777969018934,0.12148629569550767,0.07695881811210266,0.9748908929668733,0.9741366877791623
rnn,128,sum_logits_ce,53,val,47,valid_sum_logits,21760,1.0273145212600354,0.4603174603174603,0.445508658008658,0.4271237404570738,0.5873015873015873,0.5899350649350649,0.588393841040544,0.09523809523809523,0.09482323232323231,0.06265909232010927,0.5899350649350649,0.588393841040544
rnn,128,sum_logits_ce,53,test,47,valid_sum_logits,21760,1.0231838034946221,0.547945205479452,0.5562611000111001,0.5211637586269939,0.5684931506849316,0.5561889499389499,0.5531039301200591,0.0684931506849315,0.07380952380952381,0.03840946296911734,0.5561889499389499,0.5531039301200591
rnn,128,sum_logits_ce,71,train,84,valid_sum_logits,21760,0.9110743426680342,0.6402753872633391,0.6397239167852689,0.6264643925733041,1.0,1.0,1.0,0.23235800344234078,0.22541613900035098,0.14858160965280387,1.0,1.0
rnn,128,sum_logits_ce,71,val,84,valid_sum_logits,21760,0.9405214893915993,0.4523809523809524,0.43304473304473307,0.4138061430218292,0.6190476190476191,0.6101070226070225,0.6192255644305297,0.11904761904761904,0.11329365079365078,0.06256613756613756,0.6101070226070225,0.6192255644305297
rnn,128,sum_logits_ce,71,test,84,valid_sum_logits,21760,0.963926690973401,0.589041095890411,0.590981240981241,0.5669083314383826,0.5753424657534246,0.5780975968475969,0.5862608491156388,0.1780821917808219,0.1803030303030303,0.10419758812615955,0.5780975968475969,0.5862608491156388
