method,seed,epoch,train_ba,val_ba,train_loss,val_loss
l2_only_count,37,91.0,0.8741416356140214,0.3556637806637806,0.3646325516721262,2.846465587615967
l2_only_count,37,92.0,0.875257480613007,0.3397546897546897,0.3666611200458211,2.830146074295044
l2_only_count,37,93.0,0.8757441997165855,0.3464045214045213,0.3575360841164285,2.8912932872772217
l2_only_count,37,94.0,0.8773467638191496,0.3668109668109667,0.3560176789760589,3.0081799030303955
l2_only_count,37,95.0,0.8853233974006218,0.3856601731601731,0.3514051112168422,3.008368492126465
l2_only_count,37,96.0,0.884231839587366,0.3764009139009139,0.3420151313077562,3.0160250663757324
l2_only_count,37,97.0,0.8841623951429215,0.3648268398268398,0.3353153050663959,3.0363311767578125
l2_only_count,37,98.0,0.8821485062540325,0.3648268398268398,0.3331163156771208,3.0617778301239014
l2_only_count,37,99.0,0.8870897455702719,0.3648268398268398,0.3266707580286541,3.085848093032837
l2_only_count,37,100.0,0.8870897455702719,0.3657527657527657,0.3211521487843354,3.108484506607056
l1_l2_timeshared_count,11,1.0,0.0963111967761893,0.0436868686868686,7.220336456101855,3.692866802215576
l1_l2_timeshared_count,11,2.0,0.103514393366872,0.0888888888888889,4.557861204196582,3.107307195663452
l1_l2_timeshared_count,11,3.0,0.1389846079538088,0.0952380952380952,3.816790623426848,2.9612157344818115
l1_l2_timeshared_count,11,4.0,0.1661864791204876,0.0952380952380952,3.214740709675774,2.7638542652130127
l1_l2_timeshared_count,11,5.0,0.1741302958989325,0.1119047619047619,2.823515923626452,2.7018983364105225
l1_l2_timeshared_count,11,6.0,0.1930726707847037,0.0819805194805194,2.587410869368588,2.562250852584839
l1_l2_timeshared_count,11,7.0,0.222873728067263,0.1111471861471861,2.407254989709378,2.5076074600219727
l1_l2_timeshared_count,11,8.0,0.214025100579392,0.1028138528138528,2.2963842582374348,2.4809834957122803
l1_l2_timeshared_count,11,9.0,0.2494297251658994,0.087536075036075,2.202389637697584,2.5165064334869385
l1_l2_timeshared_count,11,10.0,0.2703021973741559,0.1028138528138528,2.132796893431685,2.454632520675659
l1_l2_timeshared_count,11,11.0,0.2929843087877694,0.1202380952380952,2.062709185014288,2.4583022594451904
l1_l2_timeshared_count,11,12.0,0.3099823064225595,0.1278138528138528,2.003549348466778,2.491219282150269
l1_l2_timeshared_count,11,13.0,0.3338297481434288,0.1319805194805194,1.939511958580214,2.4652841091156006
l1_l2_timeshared_count,11,14.0,0.3458610224378397,0.1458694083694083,1.9087051520454288,2.423124074935913
l1_l2_timeshared_count,11,15.0,0.3614401490651073,0.1486471861471861,1.8380808844623795,2.438917875289917
l1_l2_timeshared_count,11,16.0,0.3933003777020655,0.1694805194805194,1.7965930893170854,2.411246061325073
l1_l2_timeshared_count,11,17.0,0.3919384071266313,0.1764249639249639,1.7473291673676692,2.39090347290039
l1_l2_timeshared_count,11,18.0,0.4041440266770544,0.1819805194805195,1.709916423397097,2.4465138912200928
l1_l2_timeshared_count,11,19.0,0.4298800539939642,0.1972582972582972,1.655040675309357,2.3876793384552
l1_l2_timeshared_count,11,20.0,0.4401431816629386,0.1819805194805195,1.6069518253848392,2.379159927368164
l1_l2_timeshared_count,11,21.0,0.4717460199794343,0.2180916305916306,1.5594735845230945,2.339625120162964
l1_l2_timeshared_count,11,22.0,0.4802806300149231,0.2028138528138528,1.5242922500981315,2.331636667251587
l1_l2_timeshared_count,11,23.0,0.5011139008511104,0.2105158730158729,1.482391555625272,2.285261392593384
l1_l2_timeshared_count,11,24.0,0.5417300149724548,0.2015873015873015,1.4405772788594389,2.3319315910339355
l1_l2_timeshared_count,11,25.0,0.5424767115998409,0.2516233766233766,1.376508018646306,2.232531309127808
l1_l2_timeshared_count,11,26.0,0.5575983192522015,0.2202741702741703,1.3279787049646428,2.230036735534668
l1_l2_timeshared_count,11,27.0,0.5953554272198655,0.2488455988455988,1.303492020206484,2.19561767578125
l1_l2_timeshared_count,11,28.0,0.5938223280257893,0.2452741702741702,1.243066122732967,2.201314926147461
l1_l2_timeshared_count,11,29.0,0.6004355205107431,0.223051948051948,1.2350622364247728,2.181605100631714
l1_l2_timeshared_count,11,30.0,0.610441198358402,0.2696789321789322,1.1738410636192755,2.1510889530181885
l1_l2_timeshared_count,11,31.0,0.6296547726926308,0.3036075036075036,1.1352591600762791,2.117335557937622
l1_l2_timeshared_count,11,32.0,0.6468833716637831,0.2619408369408369,1.1023511264902794,2.200690746307373
l1_l2_timeshared_count,11,33.0,0.6588107233194009,0.2716630591630591,1.0611899799816376,2.1126296520233154
l1_l2_timeshared_count,11,34.0,0.6705623851484783,0.2919011544011544,1.01444413329566,2.176567316055298
l1_l2_timeshared_count,11,35.0,0.6943752559599199,0.3168650793650793,0.993425397269697,2.126178026199341
l1_l2_timeshared_count,11,36.0,0.7087408396099084,0.3111471861471861,0.9568546286138118,2.184900999069214
l1_l2_timeshared_count,11,37.0,0.7231230424431826,0.3244408369408369,0.9344632194702884,2.134084224700928
l1_l2_timeshared_count,11,38.0,0.7118469100722465,0.3238095238095237,0.9152569565633488,2.1757285594940186
l1_l2_timeshared_count,11,39.0,0.725821805893053,0.3420334295334295,0.899082956133529,2.140350103378296
l1_l2_timeshared_count,11,40.0,0.7487930613624137,0.3536075036075036,0.8386803040611149,2.0780012607574463
l1_l2_timeshared_count,11,41.0,0.7509660518562514,0.3147186147186147,0.8089631688163941,2.164376974105835
l1_l2_timeshared_count,11,42.0,0.7486958561361853,0.3576418951418951,0.8013817833130619,2.089554071426392
l1_l2_timeshared_count,11,43.0,0.7685520852660486,0.3636604136604136,0.7672654332884823,2.150724172592163
l1_l2_timeshared_count,11,44.0,0.774856847322477,0.3767917267917267,0.7457971921681127,2.1290504932403564
l1_l2_timeshared_count,11,45.0,0.7890721099296623,0.361513949013949,0.7164837612342506,2.116687297821045
l1_l2_timeshared_count,11,46.0,0.7920173398321184,0.3625721500721501,0.678439318928579,2.114959955215454
l1_l2_timeshared_count,11,47.0,0.8074617969247443,0.3695165945165945,0.6728594693998051,2.058485984802246
l1_l2_timeshared_count,11,48.0,0.8122937270537086,0.3800324675324675,0.6625423424215202,1.950891613960266
l1_l2_timeshared_count,11,49.0,0.8104764665753276,0.3810906685906686,0.6234989601240306,2.1624231338500977
l1_l2_timeshared_count,11,50.0,0.8134281535528655,0.399476911976912,0.614853470235191,2.0727105140686035
l1_l2_timeshared_count,11,51.0,0.8125561866556043,0.3903860028860029,0.6001584097973861,1.9887667894363403
l1_l2_timeshared_count,11,52.0,0.8198823367866948,0.3907166907166907,0.6067010995750788,2.261136293411255
l1_l2_timeshared_count,11,53.0,0.8317069358027954,0.3943843193843194,0.6167541752583804,1.9924578666687007
l1_l2_timeshared_count,11,54.0,0.8380174395640485,0.3907166907166907,0.5589461099362825,2.1724724769592285
l1_l2_timeshared_count,11,55.0,0.8629913908980628,0.3879389129389128,0.5385874139462403,2.181469440460205
l1_l2_timeshared_count,11,56.0,0.8486109290810012,0.4208092833092833,0.5258441458675824,2.1122496128082275
l1_l2_timeshared_count,11,57.0,0.8577491282445009,0.4313251563251563,0.5010843118989324,2.043790340423584
l1_l2_timeshared_count,11,58.0,0.8642939757120237,0.4419733044733044,0.4787652697189745,2.043025016784668
l1_l2_timeshared_count,11,59.0,0.8681169827275483,0.4442881192881192,0.4658293884613017,2.0576281547546387
l1_l2_timeshared_count,11,60.0,0.8763697155677318,0.4323833573833573,0.4544061405933662,2.1497175693511963
l1_l2_timeshared_count,11,61.0,0.8790306327137117,0.4032166907166907,0.4395760500390024,2.1449246406555176
l1_l2_timeshared_count,11,62.0,0.8710824108958573,0.3823833573833573,0.434214522783194,2.2035257816314697
l1_l2_timeshared_count,11,63.0,0.8823888982007723,0.4184944684944685,0.4302883270275162,2.0560622215271
l1_l2_timeshared_count,11,64.0,0.886251671230212,0.4138648388648387,0.4257007504904742,2.151181221008301
l1_l2_timeshared_count,11,65.0,0.8872672543166423,0.424050024050024,0.4339280001267714,2.1045901775360107
l1_l2_timeshared_count,11,66.0,0.8812581474518182,0.383140933140933,0.4405653152018529,2.260866165161133
l1_l2_timeshared_count,11,67.0,0.8774737700476648,0.4110870610870611,0.4824326889342572,2.171015977859497
l1_l2_timeshared_count,11,68.0,0.8957459705894762,0.4024591149591149,0.4362312997474933,2.264805316925049
l1_l2_timeshared_count,11,69.0,0.8805887029283226,0.3601611351611351,0.3925399386328797,2.396323204040528
l1_l2_timeshared_count,11,70.0,0.8918261970390131,0.3892917267917267,0.4233588485524904,2.2651207447052
l1_l2_timeshared_count,11,71.0,0.896709864073531,0.3859187109187108,0.4017601063452571,2.308478116989136
l1_l2_timeshared_count,11,72.0,0.9189510131983774,0.3809944684944684,0.3724753392440316,2.186544895172119
l1_l2_timeshared_count,11,73.0,0.9171610267635516,0.4180315055315055,0.3520079245358039,2.2280640602111816
l1_l2_timeshared_count,11,74.0,0.9067651340759922,0.42497594997595,0.3258027067077755,2.2066609859466557
l1_l2_timeshared_count,11,75.0,0.9141174263319088,0.4081409331409331,0.3251445061573678,2.2234973907470703
l1_l2_timeshared_count,11,76.0,0.9168963754264808,0.423587061087061,0.3139628861580371,2.234340190887451
l1_l2_timeshared_count,11,77.0,0.924348822217163,0.4249759499759499,0.3028577433806073,2.332392930984497
l1_l2_timeshared_count,11,78.0,0.9257460542944264,0.4666786916786916,0.2870674340019127,2.272674560546875
l1_l2_timeshared_count,11,79.0,0.933262707074444,0.4405844155844156,0.2881300527339548,2.3127498626708984
l1_l2_timeshared_count,11,80.0,0.933262707074444,0.4121753246753246,0.2778887452746832,2.340700387954712
l1_l2_timeshared_count,11,81.0,0.9333231811915218,0.4178631553631553,0.258981282811567,2.305692195892334
l1_l2_timeshared_count,11,82.0,0.9364084810535512,0.4604918229918229,0.2581299394625599,2.3676207065582275
l1_l2_timeshared_count,11,83.0,0.9360612588313292,0.4674362674362675,0.2498658020145511,2.377377986907959
l1_l2_timeshared_count,11,84.0,0.9375616987508868,0.4485870610870611,0.2400271836636193,2.361156702041626
l1_l2_timeshared_count,11,85.0,0.9429534702393562,0.4485870610870611,0.2351377243224191,2.436450958251953
l1_l2_timeshared_count,11,86.0,0.9364992581051128,0.4756433381433382,0.2279262117490095,2.441227912902832
l1_l2_timeshared_count,11,87.0,0.9464126345318538,0.4543049543049542,0.2294026736856122,2.459693670272827
l1_l2_timeshared_count,11,88.0,0.948015198634418,0.4493446368446368,0.2331589123878544,2.396407127380371
l1_l2_timeshared_count,11,89.0,0.9495234231143406,0.4410473785473786,0.2262805114001702,2.3854875564575195
l1_l2_timeshared_count,11,90.0,0.9495886455695,0.4265271765271766,0.217531495527228,2.534187793731689
l1_l2_timeshared_count,11,91.0,0.9497435936961464,0.4496753246753247,0.2123592783682522,2.4593021869659424
l1_l2_timeshared_count,11,92.0,0.9467877532403058,0.4246753246753247,0.2011026228151305,2.589289665222168
l1_l2_timeshared_count,11,93.0,0.944807696260249,0.4468975468975468,0.2032788696213146,2.4605393409729004
l1_l2_timeshared_count,11,94.0,0.9516897851706396,0.434992784992785,0.2165885609983372,2.592942476272583
l1_l2_timeshared_count,11,95.0,0.947368811966526,0.4090668590668591,0.196498032486172,2.556483507156372
l1_l2_timeshared_count,11,96.0,0.951276713354266,0.4058261183261182,0.2027629186590034,2.565718173980713
l1_l2_timeshared_count,11,97.0,0.9448113247072736,0.3973605098605098,0.2102276217609182,2.7811224460601807
l1_l2_timeshared_count,11,98.0,0.9365365840740424,0.4299362674362674,0.229403151907732,2.6080191135406494
l1_l2_timeshared_count,11,99.0,0.943759602736434,0.4243446368446368,0.2533352343740643,2.5997164249420166
l1_l2_timeshared_count,11,100.0,0.9402945030213344,0.4294733044733044,0.2531161232372159,2.846949577331543
l1_l2_timeshared_count,23,1.0,0.1064418637309421,0.0691798941798941,3.5758741730872203,2.6099557876586914
l1_l2_timeshared_count,23,2.0,0.1173511500095388,0.1108465608465608,2.8563992964831564,2.397205352783203
l1_l2_timeshared_count,23,3.0,0.1364080475898363,0.0807539682539682,2.588299212070012,2.369549512863159
l1_l2_timeshared_count,23,4.0,0.1514758636234326,0.0996031746031746,2.449073659368308,2.3578929901123047
l1_l2_timeshared_count,23,5.0,0.1676738143384,0.1079365079365079,2.347251656543777,2.351750373840332
l1_l2_timeshared_count,23,6.0,0.1786592611564864,0.1079365079365079,2.2900309747344654,2.3465983867645264
l1_l2_timeshared_count,23,7.0,0.1960210857465774,0.1218253968253968,2.273708028350147,2.331949472427368
l1_l2_timeshared_count,23,8.0,0.2137794110166951,0.1148809523809523,2.221706003822681,2.324822902679444
l1_l2_timeshared_count,23,9.0,0.2494240651047455,0.1301587301587301,2.163017458431487,2.308293581008911
l1_l2_timeshared_count,23,10.0,0.2731610982113261,0.1357142857142857,2.1154837809413314,2.2795684337615967
l1_l2_timeshared_count,23,11.0,0.2885190653738593,0.1426587301587301,2.054730726191181,2.281601667404175
l1_l2_timeshared_count,23,12.0,0.2928861787057803,0.1412698412698412,2.017107306782432,2.2835676670074463
l1_l2_timeshared_count,23,13.0,0.3300652594731903,0.1376984126984126,1.9593280190650035,2.2613306045532227
l1_l2_timeshared_count,23,14.0,0.341765858838884,0.1529761904761905,1.9082395390265985,2.258361577987671
l1_l2_timeshared_count,23,15.0,0.3516461215320905,0.1390873015873016,1.842700034328664,2.286123752593994
l1_l2_timeshared_count,23,16.0,0.385535114589973,0.1251984126984126,1.7876834116376,2.258542776107788
l1_l2_timeshared_count,23,17.0,0.4135424884796998,0.1911075036075036,1.7340329557195588,2.2356529235839844
l1_l2_timeshared_count,23,18.0,0.4401676058706329,0.2272186147186147,1.6772281462887684,2.1796154975891118
l1_l2_timeshared_count,23,19.0,0.4639583113605183,0.2522186147186147,1.63222447176193,2.1378769874572754
l1_l2_timeshared_count,23,20.0,0.4814153240554162,0.2684523809523809,1.5933761578213532,2.128884792327881
l1_l2_timeshared_count,23,21.0,0.4883307324022912,0.2551587301587302,1.5340870715254555,2.102491617202759
l1_l2_timeshared_count,23,22.0,0.5234167308978375,0.2376984126984127,1.4720444041152008,2.1153366565704346
l1_l2_timeshared_count,23,23.0,0.5459132908985148,0.2704365079365079,1.4060796390507184,2.1036438941955566
l1_l2_timeshared_count,23,24.0,0.5742183898445236,0.2829365079365079,1.3640785715871342,2.078561305999756
l1_l2_timeshared_count,23,25.0,0.5946485670086539,0.2537698412698413,1.3170605214655706,2.099303722381592
l1_l2_timeshared_count,23,26.0,0.6058499156898411,0.2925264550264549,1.2722665654197207,2.1078920364379883
l1_l2_timeshared_count,23,27.0,0.6215094274809213,0.2921957671957672,1.212232007217079,2.093746900558472
l1_l2_timeshared_count,23,28.0,0.6236255940862679,0.3216931216931217,1.1660283916788543,2.0651605129241943
l1_l2_timeshared_count,23,29.0,0.6408915507318044,0.2977513227513227,1.1368235760014151,2.052969455718994
l1_l2_timeshared_count,23,30.0,0.6696162010945913,0.3193783068783069,1.0901761666427583,2.0489988327026367
l1_l2_timeshared_count,23,31.0,0.6894416805235654,0.3133597883597883,1.0510549541184495,2.0679731369018555
l1_l2_timeshared_count,23,32.0,0.6985085979200271,0.3272486772486773,1.0013916745858842,2.141833066940308
l1_l2_timeshared_count,23,33.0,0.6950965085349895,0.3583994708994709,0.9688705917890224,2.0523176193237305
l1_l2_timeshared_count,23,34.0,0.7140186068900357,0.3355820105820106,0.9280708080314728,2.121593952178955
l1_l2_timeshared_count,23,35.0,0.6978856005912412,0.3158068783068783,0.9234051199665168,2.1411502361297607
l1_l2_timeshared_count,23,36.0,0.7322035000237834,0.3147486772486772,0.9192306736865676,2.181915521621704
l1_l2_timeshared_count,23,37.0,0.7138602253091605,0.3097883597883598,0.8689641327743071,2.1358466148376465
l1_l2_timeshared_count,23,38.0,0.7487064149025769,0.3531746031746031,0.8572722053774048,2.103351593017578
l1_l2_timeshared_count,23,39.0,0.7615695619756296,0.3474867724867724,0.8018907909754427,2.181607246398926
l1_l2_timeshared_count,23,40.0,0.7790863512038536,0.3689153439153439,0.7560074615601623,2.1263577938079834
l1_l2_timeshared_count,23,41.0,0.7743071093140834,0.3508597883597883,0.7652161151119435,2.2377126216888428
l1_l2_timeshared_count,23,42.0,0.7822315823226774,0.3309523809523809,0.7070471215576395,2.205883741378784
l1_l2_timeshared_count,23,43.0,0.7879069985005445,0.3591931216931217,0.6880557684808097,2.05654239654541
l1_l2_timeshared_count,23,44.0,0.7801670407612803,0.3386904761904761,0.6652598042496305,2.3805623054504395
l1_l2_timeshared_count,23,45.0,0.7936805711957797,0.3647486772486772,0.6658961104033531,2.100029468536377
l1_l2_timeshared_count,23,46.0,0.7761609684059648,0.3078042328042328,0.6535216054899967,2.472712516784668
l1_l2_timeshared_count,23,47.0,0.819721065228133,0.394083694083694,0.6690989266984845,2.1709184646606445
l1_l2_timeshared_count,23,48.0,0.8077290544416825,0.3173941798941799,0.6059500905917556,2.3696229457855225
l1_l2_timeshared_count,23,49.0,0.832336115015217,0.344546657046657,0.5952900370098843,2.3147714138031006
l1_l2_timeshared_count,23,50.0,0.852678042830278,0.3726551226551226,0.5535689982202501,2.370896816253662
l1_l2_timeshared_count,23,51.0,0.8527261546676056,0.3956349206349206,0.530766403818705,2.0940253734588623
l1_l2_timeshared_count,23,52.0,0.8499630915570565,0.3754329004329004,0.5061123186462717,2.0988752841949463
l1_l2_timeshared_count,23,53.0,0.8666326211922725,0.3803571428571428,0.489063073353595,2.1348631381988525
l1_l2_timeshared_count,23,54.0,0.8631671190176525,0.3962301587301587,0.4645718961902822,2.1164700984954834
l1_l2_timeshared_count,23,55.0,0.86370308899614,0.3767857142857142,0.4618292452443692,2.164236068725586
l1_l2_timeshared_count,23,56.0,0.8719164858648244,0.3837301587301587,0.4341088182544544,2.241981744766236
l1_l2_timeshared_count,23,57.0,0.8801353736634875,0.3621031746031746,0.428412330232676,2.2329647541046143
l1_l2_timeshared_count,23,58.0,0.8889695868359361,0.3891594516594516,0.4103211553802589,2.232609748840332
l1_l2_timeshared_count,23,59.0,0.8793457892036756,0.3933261183261183,0.39388708511236,2.392428398132324
l1_l2_timeshared_count,23,60.0,0.8884732952138568,0.3865440115440115,0.3897755562028048,2.377471923828125
l1_l2_timeshared_count,23,61.0,0.8950349925579734,0.3550625300625301,0.3752444739390979,2.5041425228118896
l1_l2_timeshared_count,23,62.0,0.8971716425870114,0.3434884559884559,0.3818197147263512,2.507279872894287
l1_l2_timeshared_count,23,63.0,0.8660575960438122,0.3431577681577681,0.4017723386341036,2.6039843559265137
l1_l2_timeshared_count,23,64.0,0.8631558871266094,0.395935545935546,0.4368687022265797,2.546001672744751
l1_l2_timeshared_count,23,65.0,0.8798248667826901,0.3593614718614719,0.4308120583708233,2.605697631835937
l1_l2_timeshared_count,23,66.0,0.8897980644533982,0.3964405964405964,0.4061851431190865,2.467725276947021
l1_l2_timeshared_count,23,67.0,0.8919026658354228,0.3388648388648388,0.4346070430672722,2.722795248031616
l1_l2_timeshared_count,23,68.0,0.8894792973454152,0.3888287638287638,0.4172998230756868,2.241283655166626
l1_l2_timeshared_count,23,69.0,0.9083414610648688,0.3833092833092832,0.3728088602141546,2.310180425643921
l1_l2_timeshared_count,23,70.0,0.9108201607369648,0.4052308802308801,0.3602890587714781,2.416709423065185
l1_l2_timeshared_count,23,71.0,0.9056967210320862,0.3874759499759499,0.3228318400924669,2.2450156211853027
l1_l2_timeshared_count,23,72.0,0.92157867414878,0.4027537277537278,0.3087055586445147,2.291238784790039
l1_l2_timeshared_count,23,73.0,0.929161904452136,0.4177368927368927,0.2936257500451526,2.272566795349121
l1_l2_timeshared_count,23,74.0,0.9286823209883682,0.4262385762385761,0.2851986489843788,2.415475606918335
l1_l2_timeshared_count,23,75.0,0.9241363472206964,0.4186628186628185,0.2803877979876047,2.4215071201324463
l1_l2_timeshared_count,23,76.0,0.9248473245084388,0.3955146705146704,0.2624992518950247,2.359217643737793
l1_l2_timeshared_count,23,77.0,0.9231112133973276,0.4149591149591149,0.2555494557764772,2.30530309677124
l1_l2_timeshared_count,23,78.0,0.9349250976910508,0.4066257816257816,0.2497738289443228,2.283624649047852
l1_l2_timeshared_count,23,79.0,0.9330732458391988,0.4143278018278017,0.2444656776992056,2.3562169075012207
l1_l2_timeshared_count,23,80.0,0.9396723158816652,0.3911796536796536,0.2364451997815639,2.4202442169189453
l1_l2_timeshared_count,23,81.0,0.9363638777265288,0.386550024050024,0.2278499515557248,2.4110615253448486
l1_l2_timeshared_count,23,82.0,0.9430673776100602,0.4067881192881193,0.2227775021079485,2.433781385421753
l1_l2_timeshared_count,23,83.0,0.9388068785230242,0.3958092833092833,0.2160062349294015,2.472440481185913
l1_l2_timeshared_count,23,84.0,0.9430976146685992,0.3819203944203944,0.2062269034771418,2.645286321640014
l1_l2_timeshared_count,23,85.0,0.9414950505660352,0.4041426166426167,0.2060958388904286,2.741166353225708
l1_l2_timeshared_count,23,86.0,0.943127851727138,0.4035113035113035,0.203569102461695,2.6109602451324463
l1_l2_timeshared_count,23,87.0,0.9430661918430586,0.386550024050024,0.1963020328708031,2.622528553009033
l1_l2_timeshared_count,23,88.0,0.9447001787711632,0.3789742664742664,0.1949018262801194,2.6649744510650635
l1_l2_timeshared_count,23,89.0,0.9463027428737272,0.3859187109187108,0.1847843978162887,2.648986577987671
l1_l2_timeshared_count,23,90.0,0.9478750699177524,0.3934944684944685,0.1855094664170697,2.7210659980773926
l1_l2_timeshared_count,23,91.0,0.950533004902224,0.3915103415103414,0.1812229717660073,2.805894613265991
l1_l2_timeshared_count,23,92.0,0.9521355690047884,0.3893278018278017,0.1785411018358861,2.813649892807007
l1_l2_timeshared_count,23,93.0,0.9521355690047884,0.4137325637325637,0.1767942942101861,2.834507703781128
l1_l2_timeshared_count,23,94.0,0.9536787788813316,0.4053992303992303,0.1729392136948859,2.868004560470581
l1_l2_timeshared_count,23,95.0,0.9568839070864598,0.4151214526214525,0.1709396096135581,2.869115829467773
l1_l2_timeshared_count,23,96.0,0.955762112214665,0.4067881192881192,0.1692972753626549,2.914576530456543
l1_l2_timeshared_count,23,97.0,0.955792349273204,0.4067881192881192,0.1672200415918215,2.895522356033325
l1_l2_timeshared_count,23,98.0,0.960600041580896,0.4160473785473785,0.1611737091857266,2.8827033042907715
l1_l2_timeshared_count,23,99.0,0.960600041580896,0.4243807118807118,0.1564379360097205,2.964086532592773
l1_l2_timeshared_count,23,100.0,0.9574542676017888,0.4243807118807118,0.155221843473267,2.918457269668579
l1_l2_timeshared_count,37,1.0,0.0781730143409296,0.0572751322751322,4.16637233448521,2.724351406097412
l1_l2_timeshared_count,37,2.0,0.1134129062042491,0.0466269841269841,3.0135980990175124,2.5641043186187744
l1_l2_timeshared_count,37,3.0,0.1506982764481377,0.058531746031746,2.6459398803120022,2.5035204887390137
l1_l2_timeshared_count,37,4.0,0.1501320048526855,0.0823412698412698,2.509732878762145,2.472809076309204
l1_l2_timeshared_count,37,5.0,0.1639512655457453,0.0773809523809523,2.381124722157411,2.432858467102051
l1_l2_timeshared_count,37,6.0,0.1913100347670285,0.0912698412698412,2.32311088657215,2.413350820541382
l1_l2_timeshared_count,37,7.0,0.2095394995223441,0.0843253968253968,2.2441740315054863,2.416095495223999
l1_l2_timeshared_count,37,8.0,0.21950263007371,0.0988455988455988,2.1694255712315464,2.3941855430603027
l1_l2_timeshared_count,37,9.0,0.236907175830087,0.1077741702741702,2.124095274536212,2.3692843914031982
l1_l2_timeshared_count,37,10.0,0.2694423278928473,0.1147186147186147,2.073432387665504,2.366105318069458
l1_l2_timeshared_count,37,11.0,0.2835834155465121,0.135551948051948,2.027435462774385,2.333695888519287
l1_l2_timeshared_count,37,12.0,0.3152638160725948,0.1042027417027416,1.967476433813059,2.3605964183807373
l1_l2_timeshared_count,37,13.0,0.3535673346971948,0.1256313131313131,1.9128357315637976,2.312245607376098
l1_l2_timeshared_count,37,14.0,0.3708335522539723,0.1680916305916306,1.8571219992104169,2.2912583351135254
l1_l2_timeshared_count,37,15.0,0.4114024213804177,0.1555916305916306,1.8043450537729184,2.319369077682495
l1_l2_timeshared_count,37,16.0,0.4182598166930016,0.1674963924963924,1.744209872055382,2.3296852111816406
l1_l2_timeshared_count,37,17.0,0.4240961177376361,0.1744408369408369,1.6963559842561076,2.3194117546081543
l1_l2_timeshared_count,37,18.0,0.4376641065404596,0.1897186147186147,1.6693726178906256,2.282405138015747
l1_l2_timeshared_count,37,19.0,0.4669357979079703,0.1897186147186147,1.6006456517106284,2.3066246509552
l1_l2_timeshared_count,37,20.0,0.4881637908586833,0.2244408369408369,1.5530797265688032,2.2602243423461914
l1_l2_timeshared_count,37,21.0,0.4942636708225121,0.2174963924963925,1.5009379912161376,2.2436418533325195
l1_l2_timeshared_count,37,22.0,0.5294464495594439,0.2174963924963925,1.4597051186733936,2.278715848922729
l1_l2_timeshared_count,37,23.0,0.5299077340033401,0.2258297258297258,1.4114631568298075,2.250214099884033
l1_l2_timeshared_count,37,24.0,0.5376921777679449,0.248051948051948,1.3404561207339605,2.2018043994903564
l1_l2_timeshared_count,37,25.0,0.5676184086527433,0.2914381914381914,1.3199765856623034,2.138122320175171
l1_l2_timeshared_count,37,26.0,0.5792739581375118,0.2919011544011544,1.2848489639475915,2.1655266284942627
l1_l2_timeshared_count,37,27.0,0.6011309252564563,0.3113455988455988,1.2416764288473867,2.15808629989624
l1_l2_timeshared_count,37,28.0,0.6016409111698844,0.3321789321789322,1.1599841085030167,2.132498979568481
l1_l2_timeshared_count,37,29.0,0.6407105366414244,0.3391233766233766,1.1312021759824376,2.1760897636413574
l1_l2_timeshared_count,37,30.0,0.6526953406420442,0.3175324675324675,1.0870602385312471,2.184454679489136
l1_l2_timeshared_count,37,31.0,0.6629474598244289,0.3050324675324675,1.0587595487830972,2.0617477893829346
l1_l2_timeshared_count,37,32.0,0.6793679875694557,0.2966991341991342,1.0199011392929878,2.0773494243621826
l1_l2_timeshared_count,37,33.0,0.6946048505418471,0.3115139490139489,0.9943369981959436,2.1609110832214355
l1_l2_timeshared_count,37,34.0,0.6976223976111869,0.3261604136604136,0.9444902876773512,2.0812907218933105
l1_l2_timeshared_count,37,35.0,0.708756776807166,0.3372715247715247,0.9159902532211476,2.0983238220214844
l1_l2_timeshared_count,37,36.0,0.7280153608804943,0.3344937469937469,0.886192989021078,2.076725721359253
l1_l2_timeshared_count,37,37.0,0.727532932277183,0.3559583934583934,0.8473343829690076,2.0850870609283447
l1_l2_timeshared_count,37,38.0,0.7534429491200045,0.3275493025493025,0.8146988064204559,2.090766668319702
l1_l2_timeshared_count,37,39.0,0.759328006969964,0.3726250601250601,0.7781940517039799,2.0468106269836426
l1_l2_timeshared_count,37,40.0,0.7669062511230785,0.368620731120731,0.743153647793755,2.084511995315552
l1_l2_timeshared_count,37,41.0,0.7859649721070201,0.3400853775853776,0.7262310099478638,2.079080820083618
l1_l2_timeshared_count,37,42.0,0.7904579513123559,0.3539742664742664,0.6923814257943487,2.1617157459259038
l1_l2_timeshared_count,37,43.0,0.8002366799860177,0.3678631553631553,0.6612319399485694,2.142975091934204
l1_l2_timeshared_count,37,44.0,0.7893328514444241,0.3414742664742664,0.644055825092296,2.248476266860962
l1_l2_timeshared_count,37,45.0,0.8070552407280416,0.3463985088985089,0.6804702811315014,2.287142038345337
l1_l2_timeshared_count,37,46.0,0.8057878996294048,0.3854858104858105,0.6657420109553509,2.303464412689209
l1_l2_timeshared_count,37,47.0,0.7999375682836041,0.3775493025493024,0.6671495914664408,2.146629095077514
l1_l2_timeshared_count,37,48.0,0.8232844187019954,0.3491762866762866,0.6370405743023615,2.263949394226074
l1_l2_timeshared_count,37,49.0,0.8194822423613909,0.3684944684944684,0.5729019342314151,2.2121756076812744
l1_l2_timeshared_count,37,50.0,0.8333034430160161,0.3942881192881193,0.5709495671644884,2.2645506858825684
