reset_case,phase,delay_steps,layer,state,corr_mean_mean,corr_mean_std,corr_mean_count,cosine_mean_mean,cosine_mean_std,cosine_mean_count,normalized_l2_mean_mean,normalized_l2_mean_std,normalized_l2_mean_count
reset_both,0.5,0,L1,syn_current,0.5078994685994178,0.027083212776985333,6,0.537015095977475,0.030819656745368105,6,0.8992527097191206,0.01732604430937092,6
reset_both,0.5,0,L1,pre_reset,0.41011206961824276,0.028661569754405824,6,0.44440826391777644,0.03226371758642626,6,0.9475505418167559,0.009222089239760057,6
reset_both,0.5,0,L2,spike50,0.9819796914744731,0.0035128016956721573,6,0.9895754535328983,0.0027461458374852905,6,0.2712137522667721,0.0057047950236056915,6
reset_both,0.5,0,L2,syn_current,,,0,,,0,0.9999999999998486,2.1647185360540127e-14,6
reset_both,0.5,0,L2,pre_reset,,,0,,,0,0.9999999999999042,1.5554775318283154e-14,6
reset_both,0.5,1,L1,spike50,0.9162425362770762,0.010285248996646082,6,0.9227644769211096,0.010074773646209336,6,0.5503764182372154,0.008508613820082424,6
reset_both,0.5,1,L1,syn_current,0.5889476353628402,0.032842345075756056,6,0.613910994221812,0.033168943591732676,6,0.8256496029654968,0.01902299477003942,6
reset_both,0.5,1,L1,pre_reset,0.5098777294394262,0.03522830048870206,6,0.5395945304498321,0.036475055829936015,6,0.8794509424464999,0.015634632649856484,6
reset_both,0.5,1,L2,spike50,0.9553716776931477,0.005622297931293114,6,0.9755593446247838,0.0031034346510596116,6,0.512241761985757,0.001853334482627737,6
reset_both,0.5,1,L2,syn_current,0.24828432683209567,0.2231537106808055,6,0.24029021479163695,0.22564857802440394,6,0.9977039002791767,0.003764125189516678,6
reset_both,0.5,1,L2,pre_reset,0.14443996407281826,0.20683387518766985,6,0.14686207906006285,0.21476459261918793,6,0.998938152463475,0.00202433412136275,6
reset_both,0.5,2,L1,spike50,0.7649836851486719,0.024316979366235787,6,0.7795380916132525,0.02691121008110567,6,0.7796599598668091,0.017004040811417247,6
reset_both,0.5,2,L1,syn_current,0.6625462708246815,0.034408657154907644,6,0.6865974863643473,0.034670350286809266,6,0.7594665825422737,0.028442577713190424,6
reset_both,0.5,2,L1,pre_reset,0.5953146535310945,0.03376823115712804,6,0.6245840496622939,0.03500156027273774,6,0.8109401246657891,0.02285875126302549,6
reset_both,0.5,2,L2,spike50,0.869105275124804,0.019802337061707975,6,0.9244598658939122,0.011800152884826358,6,0.7562444086794788,0.0039405306546530525,6
reset_both,0.5,2,L2,syn_current,0.20298562433449652,0.12811777307249722,6,0.21752446624740104,0.1266739806059192,6,0.9952179084206835,0.0028808316998965096,6
reset_both,0.5,2,L2,pre_reset,0.15778511117489483,0.1446525745824642,6,0.17808074206687105,0.15473641062137714,6,0.9964300881305309,0.0026469491369548043,6
reset_both,0.5,4,L1,spike50,0.3851412343147524,0.05521721958457722,6,0.4152708751390559,0.05105192049079961,6,0.9699989674050333,0.005189527891005126,6
reset_both,0.5,4,L1,syn_current,0.7690098384590347,0.02725203100174293,6,0.7865963832070904,0.025804467701778903,6,0.656279894295842,0.02451520327909662,6
reset_both,0.5,4,L1,pre_reset,0.7257815319927321,0.027355208732695924,6,0.7472715650729455,0.02706499566177312,6,0.6882321207991651,0.02768803632487169,6
reset_both,0.5,4,L2,spike50,0.1764220822150099,0.1067913377980224,6,0.3825412399217412,0.11463084855790245,6,0.9863976659951165,0.005681763302270851,6
reset_both,0.5,4,L2,syn_current,0.2436444531126539,0.08639213109943,6,0.28677210380008694,0.0793498470233241,6,0.9809974318682881,0.007773338046879053,6
reset_both,0.5,4,L2,pre_reset,0.201701747529791,0.0952332813451782,6,0.24179921658624445,0.08966596057770802,6,0.9856111520939144,0.008275154719088493,6
reset_both,0.5,8,L1,spike50,0.5984576615177134,0.02386707789367778,6,0.6224688373516205,0.024861564338061946,6,0.8614404101341941,0.023596104564730467,6
reset_both,0.5,8,L1,syn_current,0.8905797282630895,0.015486993013851407,6,0.9007532377873785,0.01475732138464761,6,0.492135906965862,0.022115659004520633,6
reset_both,0.5,8,L1,pre_reset,0.8674304024363013,0.014924897837811688,6,0.8791578551470632,0.014979060882189206,6,0.5094016878479,0.025213972989572706,6
reset_both,0.5,8,L2,spike50,0.2274044327711057,0.07045296495731145,6,0.4425965557751536,0.06535276611726239,6,0.9282717502498011,0.020440015375063972,6
reset_both,0.5,8,L2,syn_current,0.3689701629895967,0.05767947462662347,6,0.43161898851829555,0.056416368086110794,6,0.9179799808671595,0.022263216809795882,6
reset_both,0.5,8,L2,pre_reset,0.3285942021096333,0.05525089258149398,6,0.3774848272939287,0.055036440475785035,6,0.9372140084615469,0.01975120997611244,6
reset_both,0.5,16,L1,spike50,0.8385314106777518,0.02113873798960826,6,0.8483793667398377,0.021174894445935937,6,0.6003176426816751,0.05215778421434269,6
reset_both,0.5,16,L1,syn_current,0.9746896104033334,0.0032006752728887225,6,0.9775918588343556,0.0024714725661011076,6,0.27655798999261194,0.0028211162782943106,6
reset_both,0.5,16,L1,pre_reset,0.9631915997736789,0.004167462956431281,6,0.966937819382988,0.0032492277954827525,6,0.29492251434984973,0.008063828205832502,6
reset_both,0.5,16,L2,spike50,0.44437253403580473,0.05075121604270879,6,0.6437939108541288,0.04198986899688738,6,0.7762512303478242,0.05523955510181993,6
reset_both,0.5,16,L2,syn_current,0.5932392625632416,0.04095845892999722,6,0.6794322588510284,0.026233605883695197,6,0.7682708028853916,0.039508096279249255,6
reset_both,0.5,16,L2,pre_reset,0.5674141156331758,0.04063350632072221,6,0.6353725018014255,0.03233362567583561,6,0.798989143414835,0.034652541326325226,6
reset_both,0.5,32,L1,spike50,0.9435552308819085,0.013232341812387919,6,0.9471765695053086,0.01299426738909133,6,0.33667251878460264,0.029356369165889167,6
reset_both,0.5,32,L1,syn_current,0.9969756527557929,0.00043318917110013564,6,0.9973027416551963,0.0003307444454226094,6,0.10612559397242087,0.0017455836023447262,6
reset_both,0.5,32,L1,pre_reset,0.9891485333793836,0.0017241097789183204,6,0.9902570339979594,0.0011498676355757484,6,0.15005974323690066,0.0050739609538694086,6
reset_both,0.5,32,L2,spike50,0.7413158608557416,0.037727563801987635,6,0.8633164107726957,0.03142373279451003,6,0.49102615442588965,0.04689830510165115,6
reset_both,0.5,32,L2,syn_current,0.8522676923770036,0.014699948218655523,6,0.8941865637382119,0.013725621552732619,6,0.4706474895070883,0.021166750431551216,6
reset_both,0.5,32,L2,pre_reset,0.8309465950822158,0.015465318842218783,6,0.8726899882999727,0.015341830414813323,6,0.5104134781912114,0.01967640044793647,6
reset_both,0.75,0,L1,spike50,0.9675257911917261,0.005005162650526543,6,0.970436552860225,0.004613163720532844,6,0.308331944698308,0.02253340491123402,6
reset_both,0.75,0,L1,syn_current,0.4798182573973446,0.008401492946804517,6,0.5126804639850764,0.00770686195022732,6,0.9184058295353377,0.008025502192298906,6
reset_both,0.75,0,L1,pre_reset,0.39209404784182916,0.009278827415231042,6,0.4291570531191538,0.005733181671173396,6,0.9556305070619989,0.005448520860320681,6
reset_both,0.75,0,L2,spike50,0.9838565521610466,0.0013006967566892708,6,0.9922089664124032,0.0006358199259881265,6,0.2680429286567114,0.0021591556375185196,6
reset_both,0.75,0,L2,syn_current,0.1307763857611696,0.1588565834463214,2,0.14555695354684475,0.15505088677908221,2,1.0000014729906672,0.0001642104163773268,6
reset_both,0.75,0,L2,pre_reset,0.0688986014239407,0.11210993913631565,2,0.08093431554363896,0.11433528157365835,2,1.000014154888848,9.106633276286617e-05,6
reset_both,0.75,1,L1,spike50,0.9344277465217427,0.015561415879261594,6,0.9398064933497569,0.014938627915130231,6,0.5289081805302532,0.016437367282642005,6
reset_both,0.75,1,L1,syn_current,0.59041623297259,0.012274117016285295,6,0.6145978130960438,0.01191888812643716,6,0.8328441465814723,0.01753196795125909,6
reset_both,0.75,1,L1,pre_reset,0.5077974024611254,0.015652796924263843,6,0.5374290048801043,0.013569258797531812,6,0.8867915463547366,0.014336587516613826,6
reset_both,0.75,1,L2,spike50,0.9597532507034622,0.00293726340524283,6,0.9805526196124879,0.001182370204986697,6,0.5112909229235021,0.0012195143739939112,6
reset_both,0.75,1,L2,syn_current,0.13213206499497426,0.21453020343353324,6,0.15122699243679003,0.23004726860243802,6,0.9990922595284717,0.002916111669831237,6
reset_both,0.75,1,L2,pre_reset,0.07916944903222438,0.19787707704954438,6,0.09562027469315493,0.21049483259405138,6,0.9995468217117037,0.0016563945452965857,6
reset_both,0.75,2,L1,spike50,0.808701413040711,0.028793347104868007,6,0.8223423850466759,0.026427631918665706,6,0.7510244642027479,0.015876775310893765,6
reset_both,0.75,2,L1,syn_current,0.6489666179073765,0.030967865070450358,6,0.6714017244560093,0.02899226461216948,6,0.7846423569599911,0.034764860950055015,6
reset_both,0.75,2,L1,pre_reset,0.5860902328444756,0.03279924179447141,6,0.6123236493174044,0.029657066731372035,6,0.8262640054554056,0.028687651909614552,6
reset_both,0.75,2,L2,spike50,0.8711616261429403,0.006047876052690477,6,0.9331447558586815,0.004412818211949757,6,0.7551185548684787,0.0015869398934672872,6
reset_both,0.75,2,L2,syn_current,0.0927497599302019,0.1501161762561152,6,0.11531734071234341,0.15734265542520884,6,0.9970772515717444,0.004737734508912001,6
reset_both,0.75,2,L2,pre_reset,0.07252203109860145,0.15468043896745573,6,0.09030690565184944,0.16717746117372553,6,0.9979852359750626,0.003661313288846663,6
reset_both,0.75,4,L1,spike50,0.39737535515406663,0.036789004938422055,6,0.42753734203223,0.03667775410687885,6,0.9694578473653723,0.017991318452188175,6
reset_both,0.75,4,L1,syn_current,0.7679221997098599,0.013678926492867354,6,0.7848091440669056,0.013133387488455843,6,0.6713058107411275,0.02011725919882417,6
reset_both,0.75,4,L1,pre_reset,0.7241957357287143,0.0202417006821137,6,0.7441958137983372,0.018308100283216833,6,0.703504586529351,0.026446868921355077,6
reset_both,0.75,4,L2,spike50,0.050557397522966147,0.10262526385752507,6,0.2656780333984727,0.05932186145891586,6,0.9894684013273967,0.010179977843633288,6
reset_both,0.75,4,L2,syn_current,0.1328111596528895,0.1306606587220763,6,0.18521183074212366,0.10775053472376209,6,0.9896009002771553,0.01418617859453545,6
reset_both,0.75,4,L2,pre_reset,0.08584088063675721,0.13491369152245442,6,0.12964278470321786,0.11501890478360463,6,0.9935707697405315,0.010944521506254211,6
reset_both,0.75,8,L1,spike50,0.5938151538180105,0.021404092033249455,6,0.6134100530214419,0.0222542920673571,6,0.881112051591952,0.043390183190659626,6
reset_both,0.75,8,L1,syn_current,0.8925470830610783,0.007384238747056085,6,0.9027755198997368,0.006233981583822096,6,0.5138285920252667,0.012915753284970216,6
reset_both,0.75,8,L1,pre_reset,0.8700293539036122,0.0073843856184124135,6,0.8816911260303946,0.006331013846983371,6,0.5257508513086714,0.015918994366121975,6
reset_both,0.75,8,L2,spike50,0.1365630512359793,0.10014695312312168,6,0.35599412294545524,0.11116793053719591,6,0.9533517829056373,0.034002885088190146,6
reset_both,0.75,8,L2,syn_current,0.2788865876719018,0.06396871752669593,6,0.35717562470744535,0.04411440078897351,6,0.955961204512607,0.02015822857905863,6
reset_both,0.75,8,L2,pre_reset,0.2391886288572327,0.07423671621273528,6,0.3058974152592537,0.04638811051050939,6,0.9655330702652201,0.015545493131176402,6
reset_both,0.75,16,L1,spike50,0.8033668322483676,0.03608516559627802,6,0.8120891769970106,0.03565018969845667,6,0.6973830449284796,0.07094185389012382,6
reset_both,0.75,16,L1,syn_current,0.9674029935071501,0.0035279036877385156,6,0.9708839235247098,0.0020190731677445536,6,0.3260243455024752,0.014072909505771078,6
reset_both,0.75,16,L1,pre_reset,0.9566031218380938,0.005416359851312754,6,0.9608460736130714,0.003182869061511847,6,0.33046463661660924,0.007925267654450771,6
reset_both,0.75,16,L2,spike50,0.3497664596595851,0.022383562649560526,6,0.5658076838349387,0.03842427503162998,6,0.8537872987549551,0.043450361021759906,6
reset_both,0.75,16,L2,syn_current,0.44864973327610747,0.059075569624453615,6,0.5760409203304663,0.05145578363048727,6,0.858317418940462,0.027936422559467825,6
reset_both,0.75,16,L2,pre_reset,0.4139257249704078,0.05827922483709108,6,0.5232386266393143,0.05087512390374702,6,0.8844004734711753,0.021208890966780188,6
reset_both,0.75,32,L1,spike50,0.9419247272873342,0.01871542037920723,3,0.9435608315778303,0.018648764523593358,3,0.3510587530553828,0.1323875585757409,3
reset_both,0.75,32,L1,syn_current,0.9975155397888589,0.0004549236727817218,3,0.9977932164419349,0.0002915671777876053,3,0.10821009898081886,0.0033653278921203155,3
reset_both,0.75,32,L1,pre_reset,0.9920547600980605,0.0026162951344713293,3,0.9930187006106888,0.0020106933103517226,3,0.13719186143446852,0.01249478551409987,3
reset_both,0.75,32,L2,spike50,0.631353508701029,0.006923786031237279,3,0.7316180546461357,0.011482887477472043,3,0.7230679982000643,0.018151956916719243,3
reset_both,0.75,32,L2,syn_current,0.8049183219334052,0.07636642238059062,3,0.8990762417823329,0.0215901106575428,3,0.5316440946074387,0.04215206161921861,3
reset_both,0.75,32,L2,pre_reset,0.756285508610053,0.04896717514395413,3,0.8605058141065928,0.01990104017528544,3,0.5549516948892491,0.03239257540084883,3
