topology,tau_mem_ms,seed,split,output_whole_count_ba,hidden_whole_count_linear_ba,uend_linear_ba,uend_minus_hidden_count_ba,uend_minus_output_count_ba,state_events_per_neuron_second,output_events_per_neuron_second,state_tail_event_fraction,output_tail_event_fraction,recurrent_param_count,artifact_source
dense,500,23,val,0.5062289562289561,0.5384680134680134,0.5627044252044252,0.0242364117364117,0.056475468975469,24.13545799255371,109.0915069580078,0.4091416001319885,0.3918317258358001,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,37,test,0.4339528527028527,0.5091172716172715,0.5611242923742924,0.0520070207570209,0.1271714396714396,44.15176433406464,245.98765522159945,0.187290610107657,0.1684725276411396,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,37,train,0.7400678294425386,0.9818632688117982,0.8899922648465934,-0.0918710039652047,0.1499244354040548,42.54161583905376,234.263829505382,0.1688694646405681,0.1513945624206644,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,37,val,0.5417508417508418,0.5006373256373257,0.5815596440596441,0.0809223184223184,0.0398088023088023,40.173866271972656,221.4037933349609,0.1493141502141952,0.1319662630558014,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,53,test,0.5209228271728271,0.4677121489621489,0.4955371017871017,0.0278249528249528,-0.0253857253857253,23.172027509506435,82.91345308904778,0.2056633242189067,0.1553638804040543,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,53,train,0.7140680016932582,0.9853798696815717,0.8977837975215889,-0.0875960721599826,0.1837157958283306,22.68215787431254,79.30266542155648,0.1898672055972422,0.143782329410571,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,53,val,0.4950817700817702,0.5166847041847042,0.4514911014911014,-0.0651936026936028,-0.0435906685906687,21.36419105529785,72.37480163574219,0.1988230496644973,0.1536271423101425,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,71,test,0.4290619103119102,0.4752136752136751,0.5607746420246419,0.0855609668109667,0.1317127317127316,15.813847424232796,64.9574657596954,0.1272463351488113,0.108809465670014,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,71,train,0.5863878926108542,0.9654487930472948,0.9052131224294996,-0.0602356706177951,0.3188252298186453,14.555015793765884,60.0393453916461,0.1182039610259299,0.1006797896810324,16384,experiment_4_4_1_stage2_memory_sweep
dense,500,71,val,0.504978354978355,0.5028258778258777,0.5685666185666186,0.0657407407407408,0.0635882635882636,13.17777156829834,53.7369270324707,0.0935041978955268,0.0785658061504364,16384,experiment_4_4_1_stage2_memory_sweep
diagonal,250,11,test,0.45902014652014644,0.5085941835941835,0.20809745809745808,-0.30049672549672546,-0.2509226884226884,74.7872254358579,393.6732399300353,0.008302292473971436,0.011955875201686604,128,experiment_4_4_2_recurrence_topology
diagonal,250,11,train,0.8977006782935755,0.9745264401900995,0.9483202819912031,-0.02620615819889638,0.050619603697627635,67.96253850414914,359.5004208379276,0.009639188953436488,0.01336920994739473,128,experiment_4_4_2_recurrence_topology
diagonal,250,11,val,0.5512926887926888,0.5478956228956229,0.18926166426166427,-0.35863395863395864,-0.36203102453102454,61.054954528808594,317.4482727050781,0.00734843360260129,0.012818608433008194,128,experiment_4_4_2_recurrence_topology
diagonal,250,23,test,0.4693376068376068,0.5333215395715395,0.2379835442335442,-0.2953379953379953,-0.23135406260406258,79.95152146848913,488.91176281236625,0.016550789204464383,0.022556830465487423,128,experiment_4_4_2_recurrence_topology
diagonal,250,23,train,0.9327700266441421,0.9885001549402216,0.9586382513414976,-0.029861903598723982,0.025868224697355502,73.93934762662536,445.4065744528056,0.020224640537021287,0.02772162877754172,128,experiment_4_4_2_recurrence_topology
diagonal,250,23,val,0.5376443001443002,0.5482263107263107,0.2104256854256854,-0.33780062530062527,-0.3272186147186148,65.99938201904297,404.89227294921875,0.01492680050432682,0.020325902849435806,128,experiment_4_4_2_recurrence_topology
diagonal,250,37,test,0.4313256188256189,0.48042166167166167,0.1952047952047952,-0.2852168664668665,-0.23612082362082368,63.20822248066941,379.65773407400474,0.003473512987823111,0.0034129054266449116,128,experiment_4_4_2_recurrence_topology
diagonal,250,37,train,0.7961930042390448,0.95109695564565,0.9311462559275174,-0.01995069971813257,0.1349532516884726,57.66960113840546,344.205754659262,0.00520027618896915,0.006048260823296136,128,experiment_4_4_2_recurrence_topology
diagonal,250,37,val,0.47907647907647904,0.5403258778258778,0.19918229918229916,-0.3411435786435787,-0.27989417989417986,51.753665924072266,311.7132263183594,0.0024155876599252224,0.002412451198324561,128,experiment_4_4_2_recurrence_topology
diagonal,250,53,test,0.5071081696081695,0.47198912198912196,0.22827450327450327,-0.2437146187146187,-0.27883366633366624,72.49305427237732,442.62788119381423,0.007403238708383008,0.0077193503153242474,128,experiment_4_4_2_recurrence_topology
diagonal,250,53,train,0.9025345846583748,0.971984319153668,0.9352425934358046,-0.03674172571786338,0.03270800877742985,66.34027263752975,403.33656508007476,0.008958152649209237,0.010280452349676835,128,experiment_4_4_2_recurrence_topology
diagonal,250,53,val,0.5313912938912938,0.6107623857623856,0.2524230399230399,-0.35833934583934574,-0.2789682539682539,59.4162483215332,364.83306884765625,0.0057263863272964954,0.005880146753042936,128,experiment_4_4_2_recurrence_topology
diagonal,250,71,test,0.44106379731379725,0.49105269730269724,0.23644341769341767,-0.2546092796092796,-0.20462037962037957,72.08943714507639,414.2523080486141,0.005374831842794402,0.005287431457960238,128,experiment_4_4_2_recurrence_topology
diagonal,250,71,train,0.8772237072147641,0.9735579031107147,0.9500538186704021,-0.0235040844403126,0.072830111455638,65.32834497868707,373.30941730440173,0.007620803147823696,0.007976484167583531,128,experiment_4_4_2_recurrence_topology
diagonal,250,71,val,0.5103535353535352,0.5784151034151034,0.11051587301587301,-0.46789923039923037,-0.3998376623376622,58.89241409301758,339.8327331542969,0.004355292301625013,0.004080719780176878,128,experiment_4_4_2_recurrence_topology
diagonal,500,11,test,0.5349761349761349,0.5257839382839382,0.2504627317127317,-0.2753212065712065,-0.28451340326340324,81.20223601876873,439.30848672945206,0.021065874458992318,0.04095051881589302,128,experiment_4_4_2_recurrence_topology
diagonal,500,11,train,0.946181465961109,0.9868626054410368,0.9657658454044414,-0.02109676003659533,0.019584379443332467,73.94117644895991,401.29886925282045,0.020194625674318938,0.03753354536327766,128,experiment_4_4_2_recurrence_topology
diagonal,500,11,val,0.5792448292448292,0.5471320346320347,0.2313912938912939,-0.3157407407407409,-0.34785353535353536,66.29005432128906,356.8520202636719,0.018211793154478073,0.03721926733851433,128,experiment_4_4_2_recurrence_topology
diagonal,500,23,test,0.46245629370629365,0.5385163447663447,0.2822649572649573,-0.2562513875013874,-0.18019133644133634,78.08342063590271,454.9761937807684,0.023742319467439228,0.033242501624642984,128,experiment_4_4_2_recurrence_topology
diagonal,500,23,train,0.9536492380465251,0.9901341418683262,0.9837179513529866,-0.006416190515339593,0.030068713306461436,71.7689797012408,415.1240350457354,0.027110178966120065,0.039328901741570325,128,experiment_4_4_2_recurrence_topology
diagonal,500,23,val,0.5286075036075036,0.530597643097643,0.26681697931697934,-0.26378066378066367,-0.2617905242905243,64.40949249267578,381.2783203125,0.020867448300123215,0.029285725206136703,128,experiment_4_4_2_recurrence_topology
diagonal,500,37,test,0.41515082140082143,0.5170898545898545,0.2829982517482517,-0.23409160284160274,-0.13215256965256972,67.11986364077215,380.9941544206175,0.006575160516323905,0.008600041429729087,128,experiment_4_4_2_recurrence_topology
diagonal,500,37,train,0.897739403467567,0.989109073920902,0.9742200531908728,-0.014889020730029179,0.07648064972330582,61.55487283782171,349.4349306930568,0.007923438451805901,0.010112253352743213,128,experiment_4_4_2_recurrence_topology
diagonal,500,37,val,0.5133056758056758,0.5462181337181337,0.21505531505531505,-0.3311628186628186,-0.2982503607503607,55.56373596191406,316.60223388671875,0.005007765721529722,0.00729040801525116,128,experiment_4_4_2_recurrence_topology
diagonal,500,53,test,0.4484591797091797,0.4704018204018204,0.17916250416250415,-0.2912393162393162,-0.2692966755466756,51.04060583245264,281.5395208907454,0.003209625455321208,0.0030311695539252193,128,experiment_4_4_2_recurrence_topology
diagonal,500,53,train,0.7439983681848532,0.9532332203004127,0.9726600561473849,0.019426835846972246,0.22866168796253172,46.432378732809305,256.66093163810376,0.0046358406359390735,0.0049190710782812406,128,experiment_4_4_2_recurrence_topology
diagonal,500,53,val,0.5227573352573353,0.5176286676286677,0.29977753727753725,-0.2178511303511304,-0.222979797979798,41.75419235229492,231.0670928955078,0.002283356385305524,0.002133161760866642,128,experiment_4_4_2_recurrence_topology
diagonal,500,71,test,0.5024093961593962,0.5564005439005438,0.24891913641913635,-0.3074814074814075,-0.25349025974025985,77.67501611578955,445.2801814667166,0.012964461100836322,0.027369049722201205,128,experiment_4_4_2_recurrence_topology
diagonal,500,71,train,0.912758370342014,0.9816056378741358,0.975173807092046,-0.0064318307820897536,0.06241543675003203,70.57564167804028,403.3257874900831,0.012780770261911436,0.02076502171907696,128,experiment_4_4_2_recurrence_topology
diagonal,500,71,val,0.4768278018278018,0.46479076479076475,0.18026094276094276,-0.284529822029822,-0.2965668590668591,63.594329833984375,364.04693603515625,0.014191018417477608,0.035287607461214066,128,experiment_4_4_2_recurrence_topology
