objective,variant,hidden_cap,output_cap,seed,split,best_epoch,output_whole_count_ba,l1_whole_count_linear_ba,l2_whole_count_linear_ba,l2_fixed250_ordered_linear_ba,l2_relative10_ordered_linear_ba,l2_uend_linear_ba,l1_events_per_neuron_second,l1_tail_event_fraction,l2_events_per_neuron_second,l2_tail_event_fraction,output_events_per_neuron_second,output_tail_event_fraction
fixed250_bin_ce,multi_h,31,1,11,train,53,0.5898892019313774,0.8044251984897458,0.8243830485529001,0.9501519151131589,0.9517859020412635,0.8578238460583049,0.9577687708308908,0.04260003348401138,10.066415998124173,0.14911844817432274,3.924319314876536,0.16828215516262163
fixed250_bin_ce,multi_h,31,1,11,val,53,0.36597522847522845,0.3834355459355459,0.3968614718614718,0.3751984126984127,0.47762145262145267,0.28879268879268877,0.6426564831884821,0.02210793481164841,6.930120270388904,0.13287381573527393,3.0981183975653295,0.14542167118687846
fixed250_bin_ce,multi_h,31,1,23,test,82,0.42231587856587854,0.461498223998224,0.5330482017982018,0.46922660672660665,0.6216193528693529,0.3001207126207126,1.0907471835652751,0.03935945137520975,14.821073558648111,0.17540407136174468,5.634636624696267,0.2472851746931067
fixed250_bin_ce,multi_h,31,1,23,train,82,0.7161697186864265,0.8534579744454375,0.8470370322132178,0.9596040611567788,0.9611924474385614,0.8782838433712463,0.9661346240809285,0.047143163910867376,12.898638350612156,0.1625086928413398,4.9748717347491365,0.190129273364452
fixed250_bin_ce,multi_h,31,1,23,val,82,0.44799182299182294,0.3892917267917267,0.4248436748436748,0.40351731601731594,0.49782948532948534,0.3291065416065416,0.6689930647002019,0.029730073847720907,9.188701606531472,0.1586065804387495,4.622128581043514,0.1862842070557204
fixed250_bin_ce,multi_h,31,1,37,test,77,0.45872668997668997,0.40238858363858365,0.47855200355200345,0.47630633255633253,0.5797494172494172,0.2629467754467754,1.0723989396951623,0.04071727612908006,14.05777833001988,0.18763298668038916,5.05809586922907,0.274966753213856
fixed250_bin_ce,multi_h,31,1,37,train,77,0.6978406422566286,0.8437612080907014,0.8440709303464993,0.9530413315791121,0.9545281549409358,0.872354881223037,0.9892642403738255,0.05004221784407543,12.329860820339324,0.1851352114203868,4.40381641460242,0.22876808760265938
fixed250_bin_ce,multi_h,31,1,37,val,77,0.3743145743145743,0.4044372294372294,0.401533189033189,0.44167869167869167,0.48591871091871086,0.2855579605579605,0.6200948116934422,0.03266228430566968,8.690237907119656,0.17318438087283358,4.098206186170368,0.24536597982584707
fixed250_bin_ce,multi_h,31,1,53,test,96,0.4415390165390165,0.3758491508491508,0.5026168276168276,0.48521270396270394,0.5953095515595515,0.2637924575424575,1.3865556660039762,0.04332295030434658,14.631502650762094,0.19014268553245728,5.679257786613651,0.26264769989675346
fixed250_bin_ce,multi_h,31,1,53,train,96,0.7721032724304702,0.8767284193083261,0.9044324608238732,0.9790325300684163,0.9837179513529866,0.8860724419316724,1.226246503760028,0.04924195695224491,13.656924648701157,0.173664740036695,5.606132167640869,0.23209347852685672
fixed250_bin_ce,multi_h,31,1,53,val,96,0.41356421356421363,0.44041606541606537,0.46019119769119765,0.4590067340067339,0.5569624819624819,0.24468494468494473,0.8507154771310684,0.03148268452351207,9.738916688613818,0.1625670427223969,5.305240979720832,0.2038364249578415
fixed250_bin_ce,multi_h,31,1,71,test,94,0.422520535020535,0.4710643523143523,0.45450382950382945,0.4407793595293595,0.5711052836052836,0.2859681984681985,1.3743787276341948,0.03602242686575836,16.239976805831677,0.17394968251359905,5.620499226861056,0.2885981099368115
fixed250_bin_ce,multi_h,31,1,71,train,94,0.7967602918965652,0.8791463411752399,0.8943905274913831,0.9772637392187429,0.9805430602063973,0.8952688166730435,1.2398211265010803,0.04684281005356407,14.63086405279113,0.16497116329931813,6.109925692688183,0.21514383082236577
fixed250_bin_ce,multi_h,31,1,71,val,94,0.44246632996633,0.46789321789321786,0.4546657046657047,0.4267316017316017,0.5390993265993266,0.2976250601250601,0.8572557282064788,0.030673019654556283,10.520981476604337,0.1639494649310061,5.08799344511749,0.24371911754471431
fixed250_bin_ce,multi_ho,31,31,11,test,89,0.4828206515706516,0.5381868131868132,0.5723228160728161,0.5356594794094794,0.6386648074148074,0.1308219558219558,5.179216368455931,0.058657472579588824,168.12222498343274,0.20950881242961245,342.216920698034,0.2530054022986289
fixed250_bin_ce,multi_ho,31,31,11,train,89,0.7596690161343532,0.9512708813568969,0.926534992468722,0.9983974358974358,0.9983974358974358,0.970791822924407,4.51816369939873,0.06324582131714236,152.94360795216642,0.18868221154232717,328.4897248228851,0.2079687224724633
fixed250_bin_ce,multi_ho,31,31,11,val,89,0.5262265512265512,0.5043109668109668,0.5265933140933141,0.5246572871572871,0.641955266955267,0.1563912938912939,3.5665876569221315,0.04633694044740734,127.82464226143446,0.18350576222504908,316.7670383050947,0.20714972108939203
fixed250_bin_ce,multi_ho,31,31,23,test,64,0.5025398212898212,0.46987179487179476,0.5252899877899878,0.505832362082362,0.6561591186591187,0.2180451492951493,4.758904903909874,0.058567601006169756,160.55757123923127,0.21561215303780418,349.4234592445328,0.24309239991731552
fixed250_bin_ce,multi_ho,31,31,23,train,64,0.6836513098662307,0.9198593528396509,0.8940713072419032,0.9917052831453498,0.996545584045584,0.9917040262323281,4.16790326092418,0.06326507566061884,142.69879578608874,0.19740163288844687,315.4256619826821,0.212277742693145
fixed250_bin_ce,multi_ho,31,31,23,val,64,0.550595238095238,0.4572150072150072,0.5297619047619048,0.5247474747474746,0.6212542087542088,0.17520442520442522,3.2950575015363004,0.04589534691594962,117.96343604600123,0.18740513226150174,303.3229742779387,0.19857464672343172
fixed250_bin_ce,multi_ho,31,31,37,test,96,0.5053744866244866,0.5315337440337439,0.5653291153291152,0.5919906482406482,0.6776355588855588,0.2738691863691864,5.051317097415507,0.05867506425544724,166.76014744864148,0.22999069392419966,294.76739562624255,0.29525580019752096
fixed250_bin_ce,multi_ho,31,31,37,train,96,0.804902126940446,0.9524561325072779,0.9357937062326601,0.996545584045584,0.9983974358974358,0.9683641316549196,4.4110489557338335,0.06175344222582426,151.4968764131509,0.20514752038520903,292.95504156408236,0.24133456089865185
fixed250_bin_ce,multi_ho,31,31,37,val,96,0.5347643097643099,0.5552429052429052,0.6237193362193362,0.5093434343434343,0.6654341029341029,0.23255170755170754,3.3684487753489596,0.04715786336884452,121.97857958037046,0.20374603114567474,275.0007315717087,0.24050812960822193
fixed250_bin_ce,multi_ho,31,31,53,test,81,0.5066163003663003,0.5068237318237319,0.5914294039294038,0.5092816905316905,0.6443896381396382,0.21948121323121325,4.994946984758118,0.06104112490073031,183.6932157057654,0.22691889347905664,339.8352109564833,0.2953681464341396
fixed250_bin_ce,multi_ho,31,31,53,train,81,0.7778111641102209,0.9423456197239956,0.9120840566087035,0.996545584045584,0.996545584045584,0.9902789997765488,4.293642286499071,0.06481631789470996,162.62330212537893,0.2052408393151553,326.26651258088106,0.2508293525368732
fixed250_bin_ce,multi_ho,31,31,53,val,81,0.5580808080808081,0.5068241943241943,0.5443602693602695,0.5420815295815294,0.6842532467532467,0.165518278018278,3.440435431480994,0.04817418970940046,134.70924414011063,0.19764145837832356,315.4724490094519,0.23611079618888683
fixed250_bin_ce,multi_ho,31,31,71,test,71,0.47939837939837937,0.5269272394272394,0.49495573870573867,0.5320228382728384,0.6499569874569876,0.18584332334332332,4.970717362491716,0.058344906590087016,154.9886100066269,0.22068638335562743,326.216920698034,0.27675421326578786
fixed250_bin_ce,multi_ho,31,31,71,train,71,0.7357657613594863,0.9325862230050154,0.908282979695113,1.0,0.9983974358974358,0.9921070078302782,4.3791431490445,0.06359779889586657,140.43486525867988,0.20061913577919438,322.23750425689894,0.23019410585023364
fixed250_bin_ce,multi_ho,31,31,71,val,71,0.5137626262626261,0.509565897065897,0.5334114959114958,0.6241883116883117,0.6625841750841751,0.2462061087061087,3.504784478974629,0.04821732963011527,117.47862347467299,0.19537027906518095,307.94229362362097,0.22544430194749754
fixed500_bin_ce,binary,1,1,11,test,94,0.4641698579198579,0.4366737429237429,0.4871225996225996,0.5591172716172715,0.6146818459318458,0.3706175768675768,1.5777004638833665,0.0325104134918216,9.82331013916501,0.1594343634817125,7.644356085707974,0.2007852193995381
fixed500_bin_ce,binary,1,1,11,train,94,0.8459653629213734,0.8900093852183152,0.9447446430149417,0.9794272152074116,0.9821153872504224,0.8673115466242055,1.3823421039409114,0.04481092497757718,8.712144304687893,0.15158147974474506,7.0768698254252715,0.18395220682906732
fixed500_bin_ce,binary,1,1,11,val,94,0.3698532948532949,0.40586219336219337,0.38995310245310244,0.42189754689754694,0.49399350649350643,0.3295755170755171,0.9593977701694321,0.024153942316278237,6.981915547361952,0.1435478833956128,6.464518772130044,0.16346561647985458
fixed500_bin_ce,binary,1,1,23,test,99,0.45224012099012095,0.4521020646020646,0.5344370906870907,0.48845251970251974,0.6180930180930181,0.379012654012654,1.5035619615639497,0.04150604636426044,9.750828363154406,0.18774776515399821,7.878948531036007,0.26515307594050025
fixed500_bin_ce,binary,1,1,23,train,99,0.8910878509313566,0.9176340778836587,0.9489079203642622,0.9821456243089614,0.9821456243089614,0.8782460569294642,1.3486274641164353,0.04895621106091475,8.526663540288409,0.17131076894027872,7.245962226651258,0.22622215863022846
fixed500_bin_ce,binary,1,1,23,val,99,0.48169793169793174,0.4459776334776335,0.4666426166426166,0.4564935064935065,0.536453823953824,0.36307720057720055,0.956105697480467,0.03109292291268182,6.719208146782548,0.1625618188979824,6.923828753694437,0.2181039496642521
fixed500_bin_ce,binary,1,1,37,test,97,0.45221930846930847,0.4737387612387613,0.47340506715506714,0.4941121378621378,0.615610778110778,0.4106906981906982,1.3893306825712393,0.03570401885816133,8.597208416169648,0.19322541150863828,7.007731389441131,0.28565638369736546
fixed500_bin_ce,binary,1,1,37,train,97,0.8289971223432402,0.9037124782945138,0.9404332205477662,0.9789404961038332,0.9805430602063973,0.8437141298044432,1.2686033463413,0.04496252072550293,7.675347949151691,0.17769761000962672,6.342528235103645,0.25443892604764956
fixed500_bin_ce,binary,1,1,37,val,97,0.455904280904281,0.48857022607022604,0.4408489658489659,0.4704545454545454,0.5086760461760462,0.33694083694083693,0.8131419541743482,0.029901550062840385,6.451452901413396,0.16942907679179922,6.119919234483364,0.23525626023870816
fixed500_bin_ce,binary,1,1,53,test,69,0.4383512321012321,0.4450320512820513,0.479271423021423,0.5045919358419358,0.6086684149184148,0.3644577644577644,1.3252567925778662,0.038782744532564285,7.8858101391650095,0.1766239831860818,7.400044179368235,0.26286141794657397
fixed500_bin_ce,binary,1,1,53,train,69,0.7696457720623298,0.862034029013908,0.9241844643280995,0.9751187460013302,0.9754837744913587,0.8586519482678843,1.1637747667777647,0.04659618696102578,7.092870182725644,0.1603405476996772,6.750118634889265,0.23129819136166663
fixed500_bin_ce,binary,1,1,53,val,69,0.429100529100529,0.422955747955748,0.4209415584415584,0.46435786435786436,0.5245550745550746,0.27162698412698416,0.8008515494688789,0.0254259922012713,5.384909138793785,0.14964510494357725,6.1063412635706555,0.203930903985839
fixed500_bin_ce,binary,1,1,71,test,79,0.40850815850815847,0.4591935841935842,0.4790730103230103,0.5596153846153845,0.6199418636918637,0.36560522810522805,1.491095096090126,0.032933086200875705,8.821901921802517,0.1886670272658708,7.275458360945438,0.28256513026052105
fixed500_bin_ce,binary,1,1,71,train,79,0.8324767659156196,0.8938183125682154,0.9428406820159488,0.9821456243089614,0.9821153872504224,0.8778410272483987,1.3394493108010785,0.042594199862329034,7.9559096923308825,0.16624512935725066,7.173966201617901,0.22329355331618345
fixed500_bin_ce,binary,1,1,71,val,79,0.44326599326599325,0.4074194324194324,0.47861952861952867,0.47319624819624817,0.5431036556036556,0.3251082251082251,0.94078658590115,0.026038353176406435,6.210780440698797,0.16772641448393907,6.068884792087321,0.22688774901586545
fixed500_bin_ce,multi_h,31,1,11,test,81,0.5133991008991009,0.4305409867909868,0.4839479964479964,0.49165695415695415,0.591774198024198,0.2860375735375735,1.5053429423459244,0.03586492293816484,18.38928926441352,0.1552827291770118,6.938369781312128,0.18109291896965274
fixed500_bin_ce,multi_h,31,1,11,train,81,0.7884451455089962,0.8597155763594336,0.8958082054430495,0.9708707798127411,0.9805128231478584,0.8897582167958125,1.3072169092401227,0.04631569943976393,16.447309360711476,0.15507070119565447,6.421491617398295,0.14978593561510986
fixed500_bin_ce,multi_h,31,1,11,val,81,0.42253487253487254,0.4348605098605099,0.44322991822991836,0.42358706108706107,0.5041786916786917,0.2547017797017797,0.9145377929944694,0.027583309997199663,11.973926784303398,0.14072958764218013,5.989289790185234,0.15127388535031847
fixed500_bin_ce,multi_h,31,1,23,test,71,0.3394126706626706,0.40012071262071264,0.3781191031191031,0.45848803973803975,0.5754072316572315,0.2631320068820069,1.2447813121272366,0.04072773699329716,18.191517561298873,0.16323711799793866,6.827479567042191,0.19418083220356658
fixed500_bin_ce,multi_h,31,1,23,train,71,0.7179015509211872,0.8337895577184286,0.8662219550803919,0.9665276953903463,0.9644265557892068,0.8855305714448334,1.0881219957458925,0.04805966431496663,15.373699901184116,0.15736634036922237,5.737350729395214,0.16037020575701325
fixed500_bin_ce,multi_h,31,1,23,val,71,0.420045695045695,0.3866462241462241,0.42517436267436265,0.36756253006253004,0.46498917748917745,0.22351491101491103,0.7729786673689755,0.0302863436123348,11.219954349925379,0.14310665030740657,5.170397682380827,0.15353365016096887
fixed500_bin_ce,multi_h,31,1,37,test,93,0.47425283050283046,0.5017649017649017,0.5316260128760127,0.4299436674436674,0.5944777444777444,0.2636217948717949,1.509733267064281,0.04453473132372215,19.225190523525512,0.19612308587539704,6.961343052794345,0.28197767145135566
fixed500_bin_ce,multi_h,31,1,37,train,93,0.8179924210703332,0.9020494776241601,0.9218821165357869,0.9804837059803764,0.9805430602063973,0.917842481789254,1.3697137689048184,0.05295612851675362,17.094612022040966,0.18520307296720473,6.650253180810737,0.23674687061091007
fixed500_bin_ce,multi_h,31,1,37,val,93,0.45342712842712835,0.4583994708994709,0.4331349206349206,0.409397546897547,0.554016354016354,0.25314454064454067,0.9193661662716179,0.03745404411764706,12.906724607145993,0.17643648381811308,6.13817926433149,0.23986780309619063
fixed500_bin_ce,multi_h,31,1,53,test,76,0.4512251637251638,0.4572816072816072,0.5126866189366189,0.44795135420135423,0.5921488233988234,0.30211802086802086,1.3218190854870775,0.04139132524330169,17.298293571901922,0.18189653483771132,6.4258891097857305,0.26451254045307443
fixed500_bin_ce,multi_h,31,1,53,train,76,0.7426505942367201,0.8578793583992407,0.8804463924428748,0.9697666891010384,0.968016961432193,0.8890577901993458,1.1655752256854306,0.04840496082479866,16.062019528698478,0.16863307730984622,6.438552710179152,0.2354769253614196
fixed500_bin_ce,multi_h,31,1,53,val,76,0.44921236171236173,0.4144240019240019,0.4794733044733044,0.4579485329485329,0.5327561327561328,0.23353775853775857,0.8087964182249144,0.03092458188703061,11.276841365990695,0.15656927117531189,5.927954818131274,0.21056241426611796
fixed500_bin_ce,multi_h,31,1,71,test,91,0.39192682317682315,0.5287330724830724,0.4859099234099234,0.5043664668664669,0.6187833000333001,0.2941052003552003,1.6858846918489065,0.03861687805569333,21.522407223326706,0.16995933154217477,7.381930638391871,0.2797534376481745
fixed500_bin_ce,multi_h,31,1,71,train,91,0.8380045079461348,0.8760340480711813,0.9277967276094804,0.9837179513529866,0.9821153872504224,0.9293958853094536,1.488686418677877,0.04722856438456014,18.76425712228047,0.16444762814271602,7.323853707828786,0.2280729833546735
fixed500_bin_ce,multi_h,31,1,71,val,91,0.417478354978355,0.4492484367484367,0.46498917748917745,0.5204545454545454,0.586952861952862,0.29034992784992786,1.0664998683170925,0.031914893617021274,14.014485119831447,0.15716420195663308,6.731396131448805,0.22500134763624602
fixed500_bin_ce,multi_ho,31,31,11,test,87,0.5453033078033077,0.569804501054501,0.5968899156399156,0.5610632423132423,0.6389242701742702,0.18766511266511265,5.48318422796554,0.05981194250326686,199.44673624917164,0.20695764505002542,362.7983211840071,0.23959927737328338
fixed500_bin_ce,multi_ho,31,31,11,train,87,0.7846582509000014,0.952067362326841,0.9280656694468185,0.9983974358974358,0.9983974358974358,0.9611062297036215,4.783107508332356,0.06499693063228974,180.38832130235986,0.18761647594986014,350.75873850637277,0.195200427940322
fixed500_bin_ce,multi_ho,31,31,11,val,87,0.5358225108225109,0.48440355940355934,0.4713023088023088,0.483080808080808,0.6390151515151515,0.13257575757575757,3.7739004477218856,0.048137282037088294,151.11908524273548,0.18175604230594544,335.9484973517104,0.19646500731277394
fixed500_bin_ce,multi_ho,31,31,23,test,91,0.47764110889110883,0.5386446886446886,0.5542693417693417,0.5432962870462871,0.6871114996114996,0.22570623820623825,5.369449966865474,0.05743783626581358,211.2298293571902,0.21214264792756807,356.17053236138725,0.2574135037498135
fixed500_bin_ce,multi_ho,31,31,23,train,91,0.7950955085381515,0.9393401067872013,0.9307610133614096,0.996545584045584,0.9983974358974358,0.9785553530529021,4.745582595005611,0.06251974834610187,190.36108831460297,0.19399894969227388,334.0134992546937,0.2195112685831172
fixed500_bin_ce,multi_ho,31,31,23,val,91,0.549549062049062,0.5197510822510821,0.5480218855218856,0.5513047138047139,0.6363636363636364,0.22457311207311206,3.754148011588096,0.04591546467655032,156.01997190764638,0.18631202817927361,327.3836069411524,0.20835673139627564
fixed500_bin_ce,multi_ho,31,31,37,test,92,0.4941933066933067,0.5441509879009879,0.5658633033633033,0.5839570152070152,0.6798673548673548,0.22222291597291596,5.580185553346587,0.057595724738042274,196.867296222664,0.22725521353064715,341.3894411309918,0.2881915338515135
fixed500_bin_ce,multi_ho,31,31,37,train,92,0.8083789221857365,0.9530591378469183,0.9268904702218119,0.9983974358974358,0.9983974358974358,0.9616427932243692,4.887157284740483,0.0609744324124282,179.17315390155258,0.20244806494217113,339.9864895796696,0.23366589325277587
fixed500_bin_ce,multi_ho,31,31,37,val,92,0.5414141414141415,0.5578823953823954,0.6020562770562771,0.5298400673400674,0.66497113997114,0.20298220298220296,3.7293038363620403,0.046571130387943124,142.74032130629445,0.20242643700882995,321.2547917946917,0.23434692852759026
fixed500_bin_ce,multi_ho,31,31,53,test,84,0.49452908202908197,0.533100233100233,0.5687742812742812,0.5044184981684982,0.6882728382728382,0.2474615662115662,5.491716368455931,0.06179373783831594,217.25012425447315,0.2279157722068419,374.0017671747294,0.32492001620409505
fixed500_bin_ce,multi_ho,31,31,53,train,84,0.7828395927465808,0.9409752136063627,0.909552666062376,0.9983974358974358,0.9983974358974358,0.970745525310592,4.73709112834341,0.06511743979268719,193.05731321285612,0.20416266108513448,368.92880231798614,0.27345332379658005
fixed500_bin_ce,multi_ho,31,31,53,val,84,0.5807960557960558,0.5254389129389129,0.5774891774891774,0.538510101010101,0.6577020202020202,0.13244949494949496,3.809586515670266,0.04922055585377343,161.0060574137477,0.198433597241313,360.65150850086326,0.2616609762035761
fixed500_bin_ce,multi_ho,31,31,71,test,71,0.517405511155511,0.5445949883449883,0.5634802697302697,0.5347354034854035,0.6776355588855588,0.22404539904539902,5.15142478462558,0.05901222612274543,179.13982770046388,0.217416069239869,369.67218908769604,0.26642762272553927
fixed500_bin_ce,multi_ho,31,31,71,train,71,0.7171277779205799,0.940798998748544,0.891606260359311,1.0,0.9983974358974358,0.9869521967255968,4.541360309511448,0.06417689976738247,161.37632940861207,0.1986625020022425,362.1968166769949,0.22217345532560087
fixed500_bin_ce,multi_ho,31,31,71,val,71,0.5312229437229438,0.5240860990860992,0.5591991341991341,0.6137085137085136,0.6592111592111592,0.21842833092833092,3.634009305592134,0.04874069307840794,134.13651128083575,0.192476995660476,343.7300793023732,0.2181808887786083
relative10_bin_ce,binary,1,1,11,test,87,0.4536782661782661,0.4610285547785547,0.5068105505605506,0.4855803918303918,0.5671370296370296,0.3268953268953269,1.4367130550033134,0.03173761339846476,7.846959907223327,0.16438640132669982,6.2151535233046165,0.1982675101156893
relative10_bin_ce,binary,1,1,11,train,87,0.814557122888778,0.8644359995521116,0.911684356206549,0.9708173116448643,0.9756398425090619,0.8485234822284383,1.2592995796137807,0.042422312786551196,6.82225702178974,0.15853213889895956,5.52618620932219,0.18267210970631367
relative10_bin_ce,binary,1,1,11,val,87,0.3727934102934103,0.38624939874939873,0.3917688792688792,0.3966931216931217,0.47113997113997114,0.3201479076479077,0.8400930559213414,0.022123441651338647,5.2675796681590725,0.14711526160931304,4.703128200626225,0.17147806004618937
relative10_bin_ce,binary,1,1,23,test,87,0.4805902430902431,0.45273407148407147,0.45879675879675874,0.4776438838938839,0.5713168775668775,0.34643897768897763,1.1760271703114646,0.037263079374766896,7.17420477137177,0.17097498288957916,5.894411309918268,0.215084127544417
relative10_bin_ce,binary,1,1,23,train,87,0.8067017057840574,0.8796468870658168,0.912584204566075,0.9665603751289087,0.9614719722463881,0.8216730901875171,1.0637948649237108,0.04497988948614818,6.142202756795686,0.15487642862657122,5.034898197307965,0.19214011351258384
relative10_bin_ce,binary,1,1,23,val,87,0.47180735930735923,0.4451479076479076,0.44442039442039444,0.40599446849446846,0.506451418951419,0.33062770562770566,0.7230708454042665,0.02572746628814762,4.680932314985515,0.14582649162574993,4.4531062534749655,0.1753229862134744
relative10_bin_ce,binary,1,1,37,test,82,0.4072906260406261,0.4724872349872349,0.39287656787656783,0.49486763236763237,0.6293734043734044,0.30006174381174383,1.1030897945659377,0.036223492798726206,7.254928760768721,0.1864009215305582,5.946101170753258,0.26889021674181107
relative10_bin_ce,binary,1,1,37,train,82,0.7764520099651689,0.8787355894671318,0.9031492752005579,0.9646141836544153,0.9658476316645928,0.839638816646353,1.0248044617884,0.04613585876300713,6.40913963186896,0.17259090687957102,5.2694658917714845,0.23620120411730433
relative10_bin_ce,binary,1,1,37,val,82,0.43082611832611833,0.4815897065897066,0.4133658008658008,0.4282106782106782,0.49500962000961996,0.3187890812890813,0.6368624352559038,0.029433406916850625,5.254060222983057,0.16654133244206773,4.763526760893103,0.22783849423193686
relative10_bin_ce,binary,1,1,53,test,94,0.48134573759573757,0.5108891108891108,0.4381278443778444,0.5158723221223221,0.5994172494172493,0.3826291763791763,1.359592445328032,0.033107511045655375,6.662483432736912,0.1591006513534141,5.124364921581622,0.2177109327578067
relative10_bin_ce,binary,1,1,53,train,94,0.7753183245278871,0.8621855865056892,0.9099222544427842,0.9704796895240384,0.9702618246002911,0.8617105696898982,1.194759408444571,0.04086077889599258,5.97522903512151,0.14220074295812746,4.750129800525902,0.1958809653420432
relative10_bin_ce,binary,1,1,53,val,94,0.40598845598845595,0.4111772486772487,0.3971620971620972,0.42110389610389604,0.495045695045695,0.33155363155363154,0.7917215345448161,0.021748562750840656,4.238346062681064,0.1363018354860639,3.7994908260907736,0.1675215428805909
relative10_bin_ce,binary,1,1,71,test,91,0.470797952047952,0.45191752691752685,0.5234903984903985,0.503547841047841,0.6187715062715062,0.4155067155067154,1.3571487740225314,0.028233340253269668,7.503893306825712,0.17363084459567327,5.994256682129445,0.28298895523965545
relative10_bin_ce,binary,1,1,71,train,91,0.825642244664754,0.8850422534045793,0.9327735794613323,0.97730420351767,0.9788474133942132,0.8713984276406556,1.2322424506339291,0.03871983485111776,6.801656422195053,0.1590500586025669,5.878395051389843,0.22569448529844335
relative10_bin_ce,binary,1,1,71,val,91,0.4764009139009138,0.3926647426647427,0.43826960076960075,0.4177308802308803,0.5019901394901395,0.3187890812890813,0.8325432358879817,0.02448181864938538,5.242954964445615,0.1641533067885209,4.706873847774559,0.2479802513464991
relative10_bin_ce,multi_h,31,1,11,test,81,0.45079920079920077,0.4142801642801643,0.49175824175824173,0.4612519425019425,0.5918505106005105,0.3678807303807303,1.3756626905235254,0.03397126403350591,13.562292909211399,0.14755054331130932,4.698034018113541,0.20183141934999624
relative10_bin_ce,multi_h,31,1,11,train,81,0.7351869095411591,0.8790152368467159,0.8974660361692766,0.9696747921584201,0.9755087381805381,0.8956533635466765,1.211633476811764,0.043998810664376095,12.263335957257944,0.14482029660039536,4.312704819647054,0.18732536609998318
relative10_bin_ce,multi_h,31,1,11,val,81,0.37527056277056275,0.4429954304954305,0.4343975468975469,0.4396645021645021,0.5096019721019721,0.3294011544011544,0.8236326924765166,0.02519611408384851,8.886708805197085,0.13574465541971176,3.7985544143036902,0.17884615384615385
relative10_bin_ce,multi_h,31,1,23,test,92,0.4512099012099012,0.44973498723498717,0.5164294039294038,0.5357385669885669,0.5583909146409146,0.18111333111333108,1.2061795891318754,0.04093528733739503,16.41608681245858,0.18423842013728092,4.713055003313452,0.2778229082047116
relative10_bin_ce,multi_h,31,1,23,train,92,0.7111671353931373,0.8573984988759268,0.8723244706982608,0.9728799203635482,0.9695590514176793,0.9255595489553127,1.0786423702413452,0.04721572920673433,14.432537223441138,0.1698552078917961,4.2604496401873595,0.20284792672939683
relative10_bin_ce,multi_h,31,1,23,val,92,0.44702982202982205,0.42169913419913413,0.4427308802308802,0.4081409331409332,0.4339345839345839,0.23541967291967292,0.7348784127820209,0.03197455912113328,9.953472039329295,0.17146834545780065,3.939484388259737,0.22243785232418445
relative10_bin_ce,multi_h,31,1,37,test,88,0.42661297036297036,0.4689990564990565,0.563042513042513,0.43010114885114886,0.5435883560883561,0.277724358974359,1.0344599072233267,0.042514855280812724,12.17308648111332,0.18155008883269935,4.934835431853324,0.2778639772433411
relative10_bin_ce,multi_h,31,1,37,train,88,0.7182449100505203,0.8452863836411687,0.8517454317710006,0.9514375817095466,0.9481469498222165,0.8797398697290023,0.9536821478218634,0.052569840768040464,10.816679786289715,0.18339520581028076,4.18202220845127,0.25176199836985186
relative10_bin_ce,multi_h,31,1,37,val,88,0.36584896584896587,0.3993085618085619,0.3877645502645503,0.4327200577200578,0.460455747955748,0.24932058682058686,0.591826880870863,0.035412791529546433,7.641646914230533,0.1698717795886838,4.041085067158283,0.24009508716323297
relative10_bin_ce,multi_h,31,1,53,test,94,0.41722236097236093,0.44268509268509265,0.4290730103230103,0.4377060439560439,0.5984480796980797,0.3397935397935398,1.2594019218025183,0.03534151835284414,13.92553015241882,0.17920537076594445,3.901921802518224,0.26735794276233926
relative10_bin_ce,multi_h,31,1,53,train,94,0.7269785292531523,0.8503323960971453,0.8606866880832338,0.952305395872266,0.9576204284729535,0.8718665006856369,1.0967558242752107,0.0431142187054775,12.559323027450718,0.16524791668058145,3.7967630819390243,0.2372501166421419
relative10_bin_ce,multi_h,31,1,53,val,94,0.37757936507936507,0.43743987493987496,0.37834295334295326,0.39037999037999044,0.43158369408369407,0.3453102453102453,0.7336932666139935,0.02439736181637775,8.177113510666315,0.15581667240660516,2.7886343019342754,0.21949941030009174
relative10_bin_ce,multi_h,31,1,71,test,98,0.4226294538794539,0.43871891996891993,0.49504107004107006,0.4769875957375956,0.5790889665889666,0.31963730713730715,1.2697978793903246,0.03259600517497081,14.676441351888668,0.1631090432441369,5.042191296664457,0.26561997297471207
relative10_bin_ce,multi_h,31,1,71,train,98,0.7778125796142666,0.8754060803598804,0.8988454475285267,0.9773331836631874,0.9771188813105202,0.9002865208331357,1.1646959318002914,0.043709346938214225,13.350310683839416,0.15608080209204578,5.0801860195063675,0.22334352979734529
relative10_bin_ce,multi_h,31,1,71,val,98,0.43502284752284753,0.46416546416546417,0.40291606541606545,0.4231601731601731,0.511916786916787,0.2525853775853776,0.7997980862084102,0.028057822584946924,9.6804494776578,0.15312097997427185,4.025634272671407,0.23115443083251364
relative10_bin_ce,multi_ho,31,31,11,test,87,0.5198717948717947,0.5650696525696525,0.5467046842046842,0.527312271062271,0.6409694472194473,0.2074161949161949,5.144135188866799,0.05823475887170155,159.75314777998673,0.20615469474533468,325.84846476695384,0.2483171271360128
