epoch,architecture,objective,train_regime,mean_train_objective_loss,sd_train_objective_loss,n_splits
56,1h1024,timestep_ce,trainable_dynamics,1.7695529345894048,0.007061888561015117,3
56,1h1024,timestep_ce,weight_only,1.7989045802863555,0.00553012249650134,3
56,1h1024,whole_count_ce,trainable_dynamics,0.0022667596765933,0.00039223484988865163,3
56,1h1024,whole_count_ce,weight_only,0.0058744654287568665,0.003285187479925994,3
56,1h128,timestep_ce,trainable_dynamics,1.8063006689356034,0.007050550791338956,3
56,1h128,timestep_ce,weight_only,1.848228889816536,0.010571748770229622,3
56,1h128,whole_count_ce,trainable_dynamics,0.008262907776414067,0.004899574181844704,3
56,1h128,whole_count_ce,weight_only,0.031512471590359366,0.018523723078653558,3
56,1h256,timestep_ce,trainable_dynamics,1.7893284216946477,0.004964739655999135,3
56,1h256,timestep_ce,weight_only,1.8277507474025294,0.008512860357064288,3
56,1h256,whole_count_ce,trainable_dynamics,0.0043045283815929996,0.0029832671587622177,3
56,1h256,whole_count_ce,weight_only,0.017288647102561634,0.012248142026063709,3
56,1h512,timestep_ce,trainable_dynamics,1.7856255590987178,0.009350273025719679,3
56,1h512,timestep_ce,weight_only,1.8112754455658262,0.005139685662994318,3
56,1h512,whole_count_ce,trainable_dynamics,0.004166623046157467,0.0027932975408394766,3
56,1h512,whole_count_ce,weight_only,0.011483746209320933,0.008754082445233773,3
56,2h128,timestep_ce,trainable_dynamics,1.8886650071242908,0.008444671845037355,3
56,2h128,timestep_ce,weight_only,1.9334491185541414,0.0227395747745743,3
56,2h128,whole_count_ce,trainable_dynamics,0.0848371086293166,0.012445674432314357,3
56,2h128,whole_count_ce,weight_only,0.2690495974378488,0.1119500622986161,3
57,1h1024,timestep_ce,trainable_dynamics,1.7672929329152864,0.006120112299954311,3
57,1h1024,timestep_ce,weight_only,1.7969513757530908,0.005768611681653231,3
57,1h1024,whole_count_ce,trainable_dynamics,0.0021554229930827663,0.00032321675654905645,3
57,1h1024,whole_count_ce,weight_only,0.0055759582660778,0.0034060466865482655,3
57,1h128,timestep_ce,trainable_dynamics,1.8039416761442657,0.006664593058975523,3
57,1h128,timestep_ce,weight_only,1.8460073026578632,0.009909529393268451,3
57,1h128,whole_count_ce,trainable_dynamics,0.008203577434758533,0.004892545202332919,3
57,1h128,whole_count_ce,weight_only,0.029043907882416967,0.016972075818233096,3
57,1h256,timestep_ce,trainable_dynamics,1.7879065877661686,0.005627689613626243,3
57,1h256,timestep_ce,weight_only,1.8265692883513918,0.009981946760157514,3
57,1h256,whole_count_ce,trainable_dynamics,0.004258910491372334,0.002943040396871729,3
57,1h256,whole_count_ce,weight_only,0.0162682333217022,0.011082565338881514,3
57,1h512,timestep_ce,trainable_dynamics,1.7829500268531973,0.00895850284747115,3
57,1h512,timestep_ce,weight_only,1.8093459109650964,0.005146944730459087,3
57,1h512,whole_count_ce,trainable_dynamics,0.004144366723547067,0.0027919803724450647,3
57,1h512,whole_count_ce,weight_only,0.011346075458059,0.008852270794766947,3
57,2h128,timestep_ce,trainable_dynamics,1.8853346016648356,0.009030724252458744,3
57,2h128,timestep_ce,weight_only,1.9296663927307751,0.02223009182095587,3
57,2h128,whole_count_ce,trainable_dynamics,0.08662865998880037,0.016120360903951688,3
57,2h128,whole_count_ce,weight_only,0.2577587670425416,0.11412841136225389,3
58,1h1024,timestep_ce,trainable_dynamics,1.7655777785603928,0.007009275186546845,3
58,1h1024,timestep_ce,weight_only,1.7948786750790695,0.006406440010349471,3
58,1h1024,whole_count_ce,trainable_dynamics,0.0020497735006475668,0.00025180774314211484,3
58,1h1024,whole_count_ce,weight_only,0.005410977001534967,0.0033242727450269872,3
58,1h128,timestep_ce,trainable_dynamics,1.8020940460661166,0.0065413030243973705,3
58,1h128,timestep_ce,weight_only,1.843547570139563,0.00931635555903036,3
58,1h128,whole_count_ce,trainable_dynamics,0.0079619071917274,0.004841781977284488,3
58,1h128,whole_count_ce,weight_only,0.027094748037092498,0.0161280977532736,3
58,1h256,timestep_ce,trainable_dynamics,1.785875321752381,0.006222384897755432,3
58,1h256,timestep_ce,weight_only,1.8238851295598015,0.008958137833175086,3
58,1h256,whole_count_ce,trainable_dynamics,0.0042358170400457335,0.002914568743492919,3
58,1h256,whole_count_ce,weight_only,0.014849560734958267,0.009839291836096777,3
58,1h512,timestep_ce,trainable_dynamics,1.7805309186406093,0.008865243121848066,3
58,1h512,timestep_ce,weight_only,1.8076753890165935,0.00492358486839185,3
58,1h512,whole_count_ce,trainable_dynamics,0.003514994620801067,0.0019405708456498875,3
58,1h512,whole_count_ce,weight_only,0.011250890089045033,0.008965211062718711,3
58,2h128,timestep_ce,trainable_dynamics,1.8828039074991814,0.007656305732953606,3
58,2h128,timestep_ce,weight_only,1.9250815957042517,0.02153843487069182,3
58,2h128,whole_count_ce,trainable_dynamics,0.079276840806871,0.013966032922653745,3
58,2h128,whole_count_ce,weight_only,0.24301836080225325,0.11106301628247954,3
59,1h1024,timestep_ce,trainable_dynamics,1.7627598257566532,0.005939420498616765,3
59,1h1024,timestep_ce,weight_only,1.7929052438712176,0.005942548784244979,3
59,1h1024,whole_count_ce,trainable_dynamics,0.0020115466579763,0.00024182378115082087,3
59,1h1024,whole_count_ce,weight_only,0.0050155636798881005,0.0029665438481182175,3
59,1h128,timestep_ce,trainable_dynamics,1.8007576962161964,0.008128555268019342,3
59,1h128,timestep_ce,weight_only,1.841596536011733,0.008770113139260615,3
59,1h128,whole_count_ce,trainable_dynamics,0.007299091347282867,0.003934322985474766,3
59,1h128,whole_count_ce,weight_only,0.0256633212735505,0.015984559979475836,3
59,1h256,timestep_ce,trainable_dynamics,1.7832106972324875,0.006187219009367951,3
59,1h256,timestep_ce,weight_only,1.8216145027124482,0.00966848317164427,3
59,1h256,whole_count_ce,trainable_dynamics,0.004176873929787033,0.002949662482637483,3
59,1h256,whole_count_ce,weight_only,0.0141918663206905,0.009750215240498612,3
59,1h512,timestep_ce,trainable_dynamics,1.77998927371418,0.009582998178411168,3
59,1h512,timestep_ce,weight_only,1.8046636586042502,0.0050996835549694695,3
59,1h512,whole_count_ce,trainable_dynamics,0.0034899024178878997,0.0019600511896858837,3
59,1h512,whole_count_ce,weight_only,0.010201582714746867,0.0074029191678660665,3
59,2h128,timestep_ce,trainable_dynamics,1.8795807947012133,0.006372494859471011,3
59,2h128,timestep_ce,weight_only,1.9207427001870332,0.018789717793411355,3
59,2h128,whole_count_ce,trainable_dynamics,0.07752705955129986,0.015097096561784602,3
59,2h128,whole_count_ce,weight_only,0.23709603238621477,0.10926736664395216,3
60,1h1024,timestep_ce,trainable_dynamics,1.7606851368960428,0.006019342849474742,3
60,1h1024,timestep_ce,weight_only,1.7904961301803262,0.006204478743159406,3
60,1h1024,whole_count_ce,trainable_dynamics,0.0019788047777686336,0.0002475649074676489,3
60,1h1024,whole_count_ce,weight_only,0.004886026418869667,0.002935079350762586,3
60,1h128,timestep_ce,trainable_dynamics,1.8000497940572966,0.00985941519966463,3
60,1h128,timestep_ce,weight_only,1.8391533947730572,0.00905153286626795,3
60,1h128,whole_count_ce,trainable_dynamics,0.007169127082543767,0.004028579917072323,3
60,1h128,whole_count_ce,weight_only,0.025566379332852,0.016531933463291612,3
60,1h256,timestep_ce,trainable_dynamics,1.7814447766644756,0.006115891814504247,3
60,1h256,timestep_ce,weight_only,1.819188263351139,0.009216944807255815,3
60,1h256,whole_count_ce,trainable_dynamics,0.0041393677309572,0.0029361290983875585,3
60,1h256,whole_count_ce,weight_only,0.013860821208486834,0.009579789701224528,3
60,1h512,timestep_ce,trainable_dynamics,1.7779674827117826,0.008194064330028625,3
60,1h512,timestep_ce,weight_only,1.8026363437324238,0.0052267175395742825,3
60,1h512,whole_count_ce,trainable_dynamics,0.0034501470388197,0.0019224748446962675,3
60,1h512,whole_count_ce,weight_only,0.009667851724064834,0.006751765820890344,3
60,2h128,timestep_ce,trainable_dynamics,1.8770848760239254,0.006371989491917592,3
60,2h128,timestep_ce,weight_only,1.9171326121895458,0.018437578777231643,3
60,2h128,whole_count_ce,trainable_dynamics,0.0727879856515579,0.015867375837269555,3
60,2h128,whole_count_ce,weight_only,0.2322253487431801,0.1114402501704014,3
61,1h1024,timestep_ce,trainable_dynamics,1.7585332356405718,0.005385896552163866,3
61,1h1024,timestep_ce,weight_only,1.7885648665025151,0.00658462887726065,3
61,1h1024,whole_count_ce,trainable_dynamics,0.001964950287166267,0.0002490948738808351,3
61,1h1024,whole_count_ce,weight_only,0.0047902020600711,0.002902497972677184,3
61,1h128,timestep_ce,trainable_dynamics,1.7986572116716237,0.009033266227180427,3
61,1h128,timestep_ce,weight_only,1.8371220491461848,0.009867842860176525,3
61,1h128,whole_count_ce,trainable_dynamics,0.0071231097790315995,0.004166074395558652,3
61,1h128,whole_count_ce,weight_only,0.024710559749186334,0.01676730071673872,3
61,1h256,timestep_ce,trainable_dynamics,1.7793684388589437,0.006634815405287597,3
61,1h256,timestep_ce,weight_only,1.8178053907924359,0.009730694332917112,3
61,1h256,whole_count_ce,trainable_dynamics,0.004020310081837167,0.002941405100035314,3
61,1h256,whole_count_ce,weight_only,0.013074999666472067,0.009520469308105014,3
61,1h512,timestep_ce,trainable_dynamics,1.7764297035192067,0.009794883621154517,3
61,1h512,timestep_ce,weight_only,1.800744881892964,0.00547033704627554,3
61,1h512,whole_count_ce,trainable_dynamics,0.0027185900662869,0.0007103685785547517,3
61,1h512,whole_count_ce,weight_only,0.009413447924822467,0.006476880608879109,3
61,2h128,timestep_ce,trainable_dynamics,1.8747387595565623,0.0054924292715482605,3
61,2h128,timestep_ce,weight_only,1.9123738518898623,0.015204407393617753,3
61,2h128,whole_count_ce,trainable_dynamics,0.07024034652343003,0.013745305574857923,3
61,2h128,whole_count_ce,weight_only,0.2215620076813732,0.11099389362896715,3
62,1h1024,timestep_ce,trainable_dynamics,1.7570663775034057,0.005547665245778617,3
62,1h1024,timestep_ce,weight_only,1.7868369329830092,0.006553168503693054,3
62,1h1024,whole_count_ce,trainable_dynamics,0.0019308113450172667,0.00023965259174883236,3
62,1h1024,whole_count_ce,weight_only,0.004685838088865533,0.0028127742044783566,3
62,1h128,timestep_ce,trainable_dynamics,1.7967942385361704,0.00793656793904884,3
62,1h128,timestep_ce,weight_only,1.835470905054838,0.009678027353456603,3
62,1h128,whole_count_ce,trainable_dynamics,0.006229028747377001,0.0027643451132970736,3
62,1h128,whole_count_ce,weight_only,0.02395062228688807,0.016528857438868068,3
62,1h256,timestep_ce,trainable_dynamics,1.7775317247615954,0.006540970197999926,3
62,1h256,timestep_ce,weight_only,1.8153248211783943,0.009299301495952391,3
62,1h256,whole_count_ce,trainable_dynamics,0.003994800002410267,0.002967466565561641,3
62,1h256,whole_count_ce,weight_only,0.012631941184009966,0.008669659393519118,3
62,1h512,timestep_ce,trainable_dynamics,1.7744653096873393,0.009487233366334625,3
62,1h512,timestep_ce,weight_only,1.798360489766561,0.005442998681064708,3
62,1h512,whole_count_ce,trainable_dynamics,0.0024876652810807997,0.0003628074079438828,3
62,1h512,whole_count_ce,weight_only,0.009124457215147534,0.006221477257815093,3
62,2h128,timestep_ce,trainable_dynamics,1.8728902755327015,0.005623121507963387,3
62,2h128,timestep_ce,weight_only,1.9090204977711502,0.013670165297459416,3
62,2h128,whole_count_ce,trainable_dynamics,0.06686361474822757,0.013162853672694368,3
62,2h128,whole_count_ce,weight_only,0.24852234271321175,0.15668367574256714,3
63,1h1024,timestep_ce,trainable_dynamics,1.755591724812633,0.005606157394243794,3
63,1h1024,timestep_ce,weight_only,1.7850487295029256,0.006322660444421598,3
63,1h1024,whole_count_ce,trainable_dynamics,0.0018291102585953666,0.00014563834923157713,3
63,1h1024,whole_count_ce,weight_only,0.004515622353776433,0.0028202037458429923,3
63,1h128,timestep_ce,trainable_dynamics,1.7949766083629226,0.007408906587727259,3
63,1h128,timestep_ce,weight_only,1.8333740368830211,0.010231865855591955,3
63,1h128,whole_count_ce,trainable_dynamics,0.006030041938146166,0.002604680661005436,3
63,1h128,whole_count_ce,weight_only,0.022941656318204634,0.01591547318310999,3
63,1h256,timestep_ce,trainable_dynamics,1.7761575408442196,0.006929046642817904,3
63,1h256,timestep_ce,weight_only,1.8131923099140002,0.00916364843468421,3
63,1h256,whole_count_ce,trainable_dynamics,0.003971798760871767,0.0029499547692104435,3
63,1h256,whole_count_ce,weight_only,0.012357602285724864,0.008621914708550218,3
63,1h512,timestep_ce,trainable_dynamics,1.7713433830847094,0.008779816664049358,3
63,1h512,timestep_ce,weight_only,1.796860796774087,0.005325464929526288,3
63,1h512,whole_count_ce,trainable_dynamics,0.0023553828313884334,0.00022405834635655361,3
63,1h512,whole_count_ce,weight_only,0.008995246027468167,0.0061570990459240025,3
63,2h128,timestep_ce,trainable_dynamics,1.8696380377363262,0.0071185353261465885,3
63,2h128,timestep_ce,weight_only,1.905068354926268,0.01166383831185964,3
63,2h128,whole_count_ce,trainable_dynamics,0.060697386139658,0.013710278648734694,3
63,2h128,whole_count_ce,weight_only,0.20682119920178746,0.1139867272289213,3
64,1h1024,timestep_ce,trainable_dynamics,1.754236743460592,0.005263238567440204,3
64,1h1024,timestep_ce,weight_only,1.7830784690078973,0.00647483684051202,3
64,1h1024,whole_count_ce,trainable_dynamics,0.0017602980280792332,0.0001264289119923561,3
64,1h1024,whole_count_ce,weight_only,0.004467009729827033,0.0027993966980585363,3
64,1h128,timestep_ce,trainable_dynamics,1.7932968887042182,0.007429793346303034,3
64,1h128,timestep_ce,weight_only,1.831616948757414,0.009099456072135394,3
64,1h128,whole_count_ce,trainable_dynamics,0.0057357861414301,0.0022694071512292233,3
64,1h128,whole_count_ce,weight_only,0.02182765593128817,0.015177411336625844,3
64,1h256,timestep_ce,trainable_dynamics,1.7744854957068963,0.00747851074522075,3
64,1h256,timestep_ce,weight_only,1.811409964012791,0.009293066644901326,3
64,1h256,whole_count_ce,trainable_dynamics,0.0039431996659502,0.0029292778748060957,3
64,1h256,whole_count_ce,weight_only,0.0118492836320794,0.008706792377445741,3
64,1h512,timestep_ce,trainable_dynamics,1.7690931174807893,0.009354138809011156,3
64,1h512,timestep_ce,weight_only,1.795279133291727,0.005304737021955453,3
64,1h512,whole_count_ce,trainable_dynamics,0.0022083562601265335,0.00013769677174152206,3
64,1h512,whole_count_ce,weight_only,0.008900612974219733,0.006125947100640586,3
64,2h128,timestep_ce,trainable_dynamics,1.8666166731150842,0.00834091164358484,3
64,2h128,timestep_ce,weight_only,1.9018713682186064,0.011519052801052226,3
64,2h128,whole_count_ce,trainable_dynamics,0.05795082569324076,0.012334251114374205,3
64,2h128,whole_count_ce,weight_only,0.23547996470303548,0.15167823690814133,3
65,1h1024,timestep_ce,trainable_dynamics,1.7524857513954564,0.004885234538901045,3
65,1h1024,timestep_ce,weight_only,1.7813125297397943,0.006323027614377879,3
65,1h1024,whole_count_ce,trainable_dynamics,0.0017015963124701666,0.0001261329381185331,3
65,1h1024,whole_count_ce,weight_only,0.004362260079885767,0.0027618782934277007,3
65,1h128,timestep_ce,trainable_dynamics,1.7915470226166157,0.007173843059916563,3
65,1h128,timestep_ce,weight_only,1.8302735247273365,0.009476609487741516,3
65,1h128,whole_count_ce,trainable_dynamics,0.005433207914857234,0.0023249359974367,3
65,1h128,whole_count_ce,weight_only,0.0200832661065851,0.01275610122884109,3
65,1h256,timestep_ce,trainable_dynamics,1.7726627733999731,0.007484565450563751,3
65,1h256,timestep_ce,weight_only,1.809835529840634,0.009670748694116951,3
65,1h256,whole_count_ce,trainable_dynamics,0.0038897201222706334,0.0029248895275974587,3
65,1h256,whole_count_ce,weight_only,0.011546315558744533,0.00874894605726399,3
65,1h512,timestep_ce,trainable_dynamics,1.7676589502974995,0.009143564864332234,3
65,1h512,timestep_ce,weight_only,1.7935053154647862,0.0056123917810053485,3
65,1h512,whole_count_ce,trainable_dynamics,0.0022077883702414335,0.00021189039628063152,3
65,1h512,whole_count_ce,weight_only,0.008846507475045633,0.006071232581379573,3
65,2h128,timestep_ce,trainable_dynamics,1.863842247768156,0.008786305594358385,3
65,2h128,timestep_ce,weight_only,1.8996141131542117,0.010485061307681308,3
65,2h128,whole_count_ce,trainable_dynamics,0.05796454313025543,0.008978424313551028,3
65,2h128,whole_count_ce,weight_only,0.21197463875398445,0.13237326359453358,3
66,1h1024,timestep_ce,trainable_dynamics,1.7508771910945249,0.005352017985212074,3
66,1h1024,timestep_ce,weight_only,1.7790378199383186,0.006731889685677326,3
66,1h1024,whole_count_ce,trainable_dynamics,0.0016516191972059,0.00012215729642352198,3
66,1h1024,whole_count_ce,weight_only,0.004278550803532534,0.0027470804461354353,3
66,1h128,timestep_ce,trainable_dynamics,1.789610795640826,0.006557432662357392,3
66,1h128,timestep_ce,weight_only,1.8279648407330271,0.00905348065230033,3
66,1h128,whole_count_ce,trainable_dynamics,0.005394560224277467,0.002448075619694597,3
66,1h128,whole_count_ce,weight_only,0.0188328146195167,0.012031032180321874,3
66,1h256,timestep_ce,trainable_dynamics,1.7704406880762782,0.007598650787986781,3
66,1h256,timestep_ce,weight_only,1.8088757318509605,0.009560095753942826,3
66,1h256,whole_count_ce,trainable_dynamics,0.003833555505485333,0.002948667561684126,3
66,1h256,whole_count_ce,weight_only,0.010783382331965767,0.008212833981866275,3
66,1h512,timestep_ce,trainable_dynamics,1.7655304134014258,0.009412141531450252,3
66,1h512,timestep_ce,weight_only,1.7915645068199273,0.006414193717011959,3
66,1h512,whole_count_ce,trainable_dynamics,0.0021500747676401664,0.00020499707969855768,3
66,1h512,whole_count_ce,weight_only,0.0086790823246549,0.0057758726449744155,3
66,2h128,timestep_ce,trainable_dynamics,1.86156838292556,0.01001892283125933,3
66,2h128,timestep_ce,weight_only,1.8968280995161735,0.01048108529661035,3
66,2h128,whole_count_ce,trainable_dynamics,0.051696824421086834,0.011730909850414792,3
66,2h128,whole_count_ce,weight_only,0.20349671630754051,0.12459714355424567,3
67,1h1024,timestep_ce,trainable_dynamics,1.7503830132702933,0.004337661473595725,3
67,1h1024,timestep_ce,weight_only,1.7772867999553312,0.007010398600668136,3
67,1h1024,whole_count_ce,trainable_dynamics,0.0015946479479296667,8.173771480929249e-05,3
67,1h1024,whole_count_ce,weight_only,0.004219370420494667,0.0027573614202755885,3
67,1h128,timestep_ce,trainable_dynamics,1.7872994793595403,0.006738509977332184,3
67,1h128,timestep_ce,weight_only,1.826307850719932,0.009275809911116846,3
67,1h128,whole_count_ce,trainable_dynamics,0.005237294890509201,0.002356412539823868,3
67,1h128,whole_count_ce,weight_only,0.017973667223693233,0.011575735836822483,3
67,1h256,timestep_ce,trainable_dynamics,1.768624404574938,0.007580758911009512,3
67,1h256,timestep_ce,weight_only,1.806929046724586,0.009576932734821174,3
67,1h256,whole_count_ce,trainable_dynamics,0.0037787265504907667,0.0029658098099957808,3
67,1h256,whole_count_ce,weight_only,0.0103618032785249,0.00788556534840954,3
67,1h512,timestep_ce,trainable_dynamics,1.7641353525171215,0.009560161797627678,3
67,1h512,timestep_ce,weight_only,1.7900055675408986,0.006781461770010959,3
67,1h512,whole_count_ce,trainable_dynamics,0.0021048455513701,0.00016662651753372945,3
67,1h512,whole_count_ce,weight_only,0.008405040712193933,0.005481331818805417,3
67,2h128,timestep_ce,trainable_dynamics,1.858296091823087,0.009153959865192705,3
67,2h128,timestep_ce,weight_only,1.893597598751781,0.010853339708723377,3
67,2h128,whole_count_ce,trainable_dynamics,0.047947966836350664,0.013296500761627215,3
67,2h128,whole_count_ce,weight_only,0.17635696766425088,0.098708727748778,3
68,1h1024,timestep_ce,trainable_dynamics,1.7493087459461136,0.00459631744355741,3
68,1h1024,timestep_ce,weight_only,1.7758184708227296,0.006653493057449509,3
68,1h1024,whole_count_ce,trainable_dynamics,0.0015484384640548335,0.00012167921207360664,3
68,1h1024,whole_count_ce,weight_only,0.004146355860897033,0.00277229942034032,3
68,1h128,timestep_ce,trainable_dynamics,1.786245127081431,0.006600695371203915,3
68,1h128,timestep_ce,weight_only,1.8247292508072912,0.00950727813598683,3
68,1h128,whole_count_ce,trainable_dynamics,0.005186659223078633,0.002352433099796694,3
68,1h128,whole_count_ce,weight_only,0.016261558511896534,0.009934221195229711,3
68,1h256,timestep_ce,trainable_dynamics,1.7673118802741683,0.007419816920999531,3
68,1h256,timestep_ce,weight_only,1.8055633223853533,0.009742305466038702,3
68,1h256,whole_count_ce,trainable_dynamics,0.0037346960934176335,0.002994457613717964,3
68,1h256,whole_count_ce,weight_only,0.009970534063855766,0.007705815932474748,3
68,1h512,timestep_ce,trainable_dynamics,1.7626741403087198,0.009667194619152136,3
68,1h512,timestep_ce,weight_only,1.789084078094918,0.007020616695466133,3
68,1h512,whole_count_ce,trainable_dynamics,0.0020523907955386,0.000160963756271317,3
68,1h512,whole_count_ce,weight_only,0.008350376025118367,0.005412837162552246,3
68,2h128,timestep_ce,trainable_dynamics,1.8563822666495327,0.007661169181449515,3
68,2h128,timestep_ce,weight_only,1.8907410700612495,0.010589497137509804,3
68,2h128,whole_count_ce,trainable_dynamics,0.04501380916393614,0.012207440440150708,3
68,2h128,whole_count_ce,weight_only,0.1663381445142124,0.08992591127896,3
69,1h1024,timestep_ce,trainable_dynamics,1.7510534986994397,0.007745806951144398,3
69,1h1024,timestep_ce,weight_only,1.7741280245041235,0.007239160316333647,3
69,1h1024,whole_count_ce,trainable_dynamics,0.0014896193440796669,0.00011483966222007536,3
69,1h1024,whole_count_ce,weight_only,0.004075168386917933,0.002753321960991685,3
69,1h128,timestep_ce,trainable_dynamics,1.7844090019407528,0.00650348330332663,3
69,1h128,timestep_ce,weight_only,1.8231753573744225,0.009207092712860097,3
69,1h128,whole_count_ce,trainable_dynamics,0.005047605610563634,0.002416694009033444,3
69,1h128,whole_count_ce,weight_only,0.015551268070643299,0.00942728599589439,3
69,1h256,timestep_ce,trainable_dynamics,1.7654757738255409,0.006919739106946559,3
69,1h256,timestep_ce,weight_only,1.8038227403611984,0.009233119317577287,3
69,1h256,whole_count_ce,trainable_dynamics,0.0036880055159728997,0.0029645517578793003,3
69,1h256,whole_count_ce,weight_only,0.009559541392707933,0.007260362985247229,3
69,1h512,timestep_ce,trainable_dynamics,1.7612313160593451,0.009613515775615939,3
69,1h512,timestep_ce,weight_only,1.787477743511787,0.006981370436651664,3
69,1h512,whole_count_ce,trainable_dynamics,0.002032685201872233,0.00016454341320611617,3
69,1h512,whole_count_ce,weight_only,0.007239619683658533,0.005799621784489444,3
69,2h128,timestep_ce,trainable_dynamics,1.8550761919123822,0.010276856389152237,3
69,2h128,timestep_ce,weight_only,1.8883295774707305,0.010065593904810866,3
69,2h128,whole_count_ce,trainable_dynamics,0.04237738870220944,0.011739266454846855,3
69,2h128,whole_count_ce,weight_only,0.15578785331252576,0.08267053959369147,3
70,1h1024,timestep_ce,trainable_dynamics,1.7457170705414171,0.00448622350404422,3
70,1h1024,timestep_ce,weight_only,1.7724649055280952,0.007147807753812412,3
70,1h1024,whole_count_ce,trainable_dynamics,0.0014307983015645334,6.183441993167944e-05,3
70,1h1024,whole_count_ce,weight_only,0.004035773898537066,0.0027466030867312518,3
70,1h128,timestep_ce,trainable_dynamics,1.7837382089886782,0.007170977576258976,3
70,1h128,timestep_ce,weight_only,1.8223621295757109,0.008715698552676895,3
70,1h128,whole_count_ce,trainable_dynamics,0.004952817926268266,0.002319005494237946,3
70,1h128,whole_count_ce,weight_only,0.014847386592219833,0.008632067707532028,3
70,1h256,timestep_ce,trainable_dynamics,1.764198569977976,0.00721865265612356,3
70,1h256,timestep_ce,weight_only,1.8022262956376638,0.009558476579454135,3
70,1h256,whole_count_ce,trainable_dynamics,0.0036293392732376,0.0028979491041267297,3
70,1h256,whole_count_ce,weight_only,0.009381055707038467,0.007353142757378988,3
70,1h512,timestep_ce,trainable_dynamics,1.7600221370334028,0.00975666240016136,3
70,1h512,timestep_ce,weight_only,1.7854518001702708,0.007022250330495736,3
70,1h512,whole_count_ce,trainable_dynamics,0.0020049167403499,0.0001647979787233665,3
70,1h512,whole_count_ce,weight_only,0.006719829666675634,0.006028556033743522,3
70,2h128,timestep_ce,trainable_dynamics,1.8526055948668543,0.009750168859964955,3
70,2h128,timestep_ce,weight_only,1.8864862677817114,0.008642005289885332,3
70,2h128,whole_count_ce,trainable_dynamics,0.0427945344276807,0.011545097834832657,3
70,2h128,whole_count_ce,weight_only,0.1453183767069062,0.07526093259447898,3
71,1h1024,timestep_ce,trainable_dynamics,1.7450777354049567,0.0056313667587721125,3
71,1h1024,timestep_ce,weight_only,1.7711493327755372,0.006646914406013093,3
71,1h1024,whole_count_ce,trainable_dynamics,0.0014137538122077666,7.424708497059848e-05,3
71,1h1024,whole_count_ce,weight_only,0.0040144168217751,0.002750261229374877,3
71,1h128,timestep_ce,trainable_dynamics,1.7824340276586332,0.006791976116035055,3
71,1h128,timestep_ce,weight_only,1.820492347904174,0.008801154816667302,3
71,1h128,whole_count_ce,trainable_dynamics,0.004858386540694,0.002382130982192394,3
71,1h128,whole_count_ce,weight_only,0.014389032367513899,0.00841617285122258,3
71,1h256,timestep_ce,trainable_dynamics,1.762748173276475,0.007973396876292227,3
71,1h256,timestep_ce,weight_only,1.800697913428816,0.009749809725626958,3
71,1h256,whole_count_ce,trainable_dynamics,0.0035044095519677666,0.002993684382247502,3
71,1h256,whole_count_ce,weight_only,0.008359870845869366,0.005937199001697185,3
71,1h512,timestep_ce,trainable_dynamics,1.7585196673693861,0.01014172285022744,3
71,1h512,timestep_ce,weight_only,1.7844928138364369,0.006844156763029648,3
71,1h512,whole_count_ce,trainable_dynamics,0.0019646279246616333,0.00013649656316006573,3
71,1h512,whole_count_ce,weight_only,0.0065471774378096335,0.006008059337973716,3
71,2h128,timestep_ce,trainable_dynamics,1.8491000113184572,0.008374741986403526,3
71,2h128,timestep_ce,weight_only,1.8840572632470003,0.0087003487644659,3
71,2h128,whole_count_ce,trainable_dynamics,0.04049622298967417,0.010671384283659466,3
71,2h128,whole_count_ce,weight_only,0.13812048755072792,0.07460985044526175,3
72,1h1024,timestep_ce,trainable_dynamics,1.7425959904663495,0.005531111580612949,3
72,1h1024,timestep_ce,weight_only,1.7699690901190606,0.006727805922109463,3
72,1h1024,whole_count_ce,trainable_dynamics,0.0013893698836452667,8.260968732811015e-05,3
72,1h1024,whole_count_ce,weight_only,0.0039969470209231,0.0027237543965411876,3
72,1h128,timestep_ce,trainable_dynamics,1.7800270754460803,0.006723533520412099,3
72,1h128,timestep_ce,weight_only,1.8186792076827707,0.008626144764515028,3
72,1h128,whole_count_ce,trainable_dynamics,0.004175895787958,0.0013653195951031827,3
72,1h128,whole_count_ce,weight_only,0.014030505149275702,0.008170576558551898,3
72,1h256,timestep_ce,trainable_dynamics,1.7612203800963855,0.007600995816008779,3
72,1h256,timestep_ce,weight_only,1.7994511873844161,0.009613532298880411,3
72,1h256,whole_count_ce,trainable_dynamics,0.003466632632639467,0.002993757561632259,3
72,1h256,whole_count_ce,weight_only,0.0076081832523825004,0.005354116612453589,3
72,1h512,timestep_ce,trainable_dynamics,1.7568260840904772,0.010463356614500634,3
72,1h512,timestep_ce,weight_only,1.7825495857747182,0.0073753740829901665,3
72,1h512,whole_count_ce,trainable_dynamics,0.0019097991474210333,9.144070430971329e-05,3
72,1h512,whole_count_ce,weight_only,0.0064502307015343,0.005924765962277457,3
72,2h128,timestep_ce,trainable_dynamics,1.848072788699005,0.009493643302764447,3
72,2h128,timestep_ce,weight_only,1.8821890767918257,0.00784520897173519,3
72,2h128,whole_count_ce,trainable_dynamics,0.036516667685667935,0.012592449727189602,3
72,2h128,whole_count_ce,weight_only,0.13026409217637702,0.06804630424596689,3
73,1h1024,timestep_ce,trainable_dynamics,1.7406511797846085,0.006161859933086075,3
