memory_mode,objective,seed,epoch,train_total_loss,train_endpoint_loss,train_aux_loss,train_balanced_accuracy,val_total_loss,val_endpoint_loss,val_aux_loss,val_balanced_accuracy
single_shift7,endpoint_ce,53,72,0.1297476493630064,0.1297476493630064,,0.9739103275562764,1.832818388938904,1.832818388938904,,0.5425444925444926
single_shift7,endpoint_ce,53,73,0.1282952268337013,0.1282952268337013,,0.9720584757044248,1.7751696109771729,1.7751696109771729,,0.5375841750841751
single_shift7,endpoint_ce,53,74,0.1291796935917793,0.1291796935917793,,0.9720282386458856,1.7971289157867432,1.7971289157867432,,0.5382154882154883
single_shift7,endpoint_ce,53,75,0.1252088555473058,0.1252088555473058,,0.9739103275562764,1.8309807777404783,1.8309807777404783,,0.5286556036556037
single_shift7,endpoint_ce,53,76,0.1253937473600784,0.1253937473600784,,0.9736308027484498,1.8135740756988523,1.8135740756988523,,0.5419131794131794
single_shift7,endpoint_ce,53,77,0.1253735437322401,0.1253735437322401,,0.9736308027484498,1.813377857208252,1.813377857208252,,0.5343374218374218
single_shift7,endpoint_ce,53,78,0.1211467980953789,0.1211467980953789,,0.9770258644768448,1.868546962738037,1.868546962738037,,0.5286556036556037
single_shift7,endpoint_ce,53,79,0.1235388284501028,0.1235388284501028,,0.9704559116018604,1.8183754682540891,1.8183754682540891,,0.5570646945646945
single_shift7,endpoint_ce,53,80,0.1190777721842061,0.1190777721842061,,0.9754826546003016,1.831332325935364,1.831332325935364,,0.5419131794131794
single_shift7,endpoint_ce,53,81,0.118744867137295,0.118744867137295,,0.9737465434891904,1.8637453317642207,1.8637453317642207,,0.5372835497835498
single_shift7,endpoint_ce,53,82,0.1155804275902126,0.1155804275902126,,0.9770852187028658,1.8494514226913448,1.8494514226913448,,0.5488576238576238
single_shift7,endpoint_ce,53,83,0.1161575835845761,0.1161575835845761,,0.9736308027484498,1.8475414514541624,1.8475414514541624,,0.5564333814333814
single_shift7,endpoint_ce,53,84,0.1137003038662025,0.1137003038662025,,0.976835930953578,1.8825738430023196,1.8825738430023196,,0.5356000481000481
single_shift7,endpoint_ce,53,85,0.1123995903154864,0.1123995903154864,,0.9786877828054298,1.8630547523498533,1.8630547523498533,,0.5293771043771044
single_shift7,endpoint_ce,53,86,0.1111234314547348,0.1111234314547348,,0.9786877828054298,1.8708384037017824,1.8708384037017824,,0.5419131794131794
single_shift7,endpoint_ce,53,87,0.1094934365835534,0.1094934365835534,,0.9802309926819732,1.870028018951416,1.870028018951416,,0.5564333814333814
single_shift7,endpoint_ce,53,88,0.1090675060622868,0.1090675060622868,,0.9783791408301212,1.8802944421768188,1.8802944421768188,,0.549488936988937
single_shift7,endpoint_ce,53,89,0.1070812832493585,0.1070812832493585,,0.976835930953578,1.888381004333496,1.888381004333496,,0.5306397306397307
single_shift7,endpoint_ce,53,90,0.1064564620181533,0.1064564620181533,,0.976835930953578,1.868939995765686,1.868939995765686,,0.5488576238576238
single_shift7,endpoint_ce,53,91,0.104391491787569,0.104391491787569,,0.9786877828054298,1.86979079246521,1.86979079246521,,0.5488576238576238
single_shift7,endpoint_ce,53,92,0.1029644862920199,0.1029644862920199,,0.9786877828054298,1.9054865837097168,1.9054865837097168,,0.5425444925444926
single_shift7,endpoint_ce,53,93,0.1019614063934286,0.1019614063934286,,0.9802309926819732,1.91700279712677,1.91700279712677,,0.5425444925444926
single_shift7,endpoint_ce,53,94,0.1010685898299471,0.1010685898299471,,0.978438495056142,1.916940689086914,1.916940689086914,,0.549488936988937
single_shift7,endpoint_ce,53,95,0.0991440668394356,0.0991440668394356,,0.9817742025585164,1.8922772407531736,1.8922772407531736,,0.5445286195286195
single_shift7,endpoint_ce,53,96,0.0980622781354055,0.0980622781354055,,0.9783791408301212,1.9276220798492432,1.9276220798492432,,0.5425444925444926
single_shift7,endpoint_ce,53,97,0.0972105648349361,0.0972105648349361,,0.978438495056142,1.938795804977417,1.938795804977417,,0.5425444925444926
single_shift7,endpoint_ce,53,98,0.0964486377118171,0.0964486377118171,,0.9817742025585164,1.9424998760223389,1.9424998760223389,,0.5633778258778258
single_shift7,endpoint_ce,53,99,0.0946945967393159,0.0946945967393159,,0.9850107535891848,1.9430739879608157,1.9430739879608157,,0.5448593073593073
single_shift7,endpoint_ce,53,100,0.0955341592072004,0.0955341592072004,,0.9783791408301212,1.944382667541504,1.944382667541504,,0.5382154882154883
single_shift7,endpoint_ce,71,1,6.426623575863863,6.426623575863863,,0.1094319398726539,3.427599668502808,3.427599668502808,,0.1646825396825396
single_shift7,endpoint_ce,71,2,3.877907109137452,3.877907109137452,,0.1893560720348608,2.323779821395874,2.323779821395874,,0.2982142857142857
single_shift7,endpoint_ce,71,3,2.214087222611432,2.214087222611432,,0.4510825354651435,2.1183135509490967,2.1183135509490967,,0.3482142857142857
single_shift7,endpoint_ce,71,4,1.396998424743416,1.396998424743416,,0.5517443750145988,2.024066686630249,2.024066686630249,,0.3842051467051466
single_shift7,endpoint_ce,71,5,1.2780629414904754,1.2780629414904754,,0.5673135146361729,2.0864627361297607,2.0864627361297607,,0.3515873015873016
single_shift7,endpoint_ce,71,6,1.0562698952917795,1.0562698952917795,,0.6301837680448662,1.9840731620788572,1.9840731620788572,,0.3863095238095237
single_shift7,endpoint_ce,71,7,0.968666999352368,0.968666999352368,,0.6902465027481064,1.704689383506775,1.704689383506775,,0.4471560846560847
single_shift7,endpoint_ce,71,8,0.849851763494659,0.849851763494659,,0.7029561507952901,1.859746098518372,1.859746098518372,,0.4284812409812409
single_shift7,endpoint_ce,71,9,0.7701279020350484,0.7701279020350484,,0.7345281095502848,1.8298158645629885,1.8298158645629885,,0.398051948051948
single_shift7,endpoint_ce,71,10,0.7185063405209277,0.7185063405209277,,0.7418057947489851,1.777948021888733,1.777948021888733,,0.4059223184223184
single_shift7,endpoint_ce,71,11,0.6849767527769026,0.6849767527769026,,0.7535112677020562,1.769658088684082,1.769658088684082,,0.4428270803270803
single_shift7,endpoint_ce,71,12,0.6312761815607856,0.6312761815607856,,0.7749251782509559,1.7091443538665771,1.7091443538665771,,0.4468314093314093
single_shift7,endpoint_ce,71,13,0.5983011653829565,0.5983011653829565,,0.7863730209676246,1.654357671737671,1.654357671737671,,0.4541065416065415
single_shift7,endpoint_ce,71,14,0.5708540080951947,0.5708540080951947,,0.7984047195031182,1.67224383354187,1.67224383354187,,0.4476250601250601
single_shift7,endpoint_ce,71,15,0.5714406404971256,0.5714406404971256,,0.8014193061925122,1.6542296409606934,1.6542296409606934,,0.4420695045695046
single_shift7,endpoint_ce,71,16,0.5300140046929739,0.5300140046929739,,0.8200064422848694,1.6856427192687988,1.6856427192687988,,0.432473544973545
single_shift7,endpoint_ce,71,17,0.5196031363818814,0.5196031363818814,,0.825250738040082,1.6608096361160278,1.6608096361160278,,0.4553270803270803
single_shift7,endpoint_ce,71,18,0.4873595377766942,0.4873595377766942,,0.8331594851856986,1.7017134428024292,1.7017134428024292,,0.4701779701779702
single_shift7,endpoint_ce,71,19,0.4803703169814485,0.4803703169814485,,0.8348428684470477,1.652366042137146,1.652366042137146,,0.4483826358826359
single_shift7,endpoint_ce,71,20,0.4677980078477252,0.4677980078477252,,0.8400155425153487,1.652720332145691,1.652720332145691,,0.4602873977873978
single_shift7,endpoint_ce,71,21,0.4583271964486823,0.4583271964486823,,0.8443848304546989,1.6264300346374512,1.6264300346374512,,0.475438912938913
single_shift7,endpoint_ce,71,22,0.4348565989435232,0.4348565989435232,,0.8581813506867061,1.6197668313980105,1.6197668313980105,,0.4823833573833574
single_shift7,endpoint_ce,71,23,0.4197358952229281,0.4197358952229281,,0.8676712232674991,1.669085144996643,1.669085144996643,,0.4893278018278018
single_shift7,endpoint_ce,71,24,0.4053263980222035,0.4053263980222035,,0.8685345301130928,1.6503366231918335,1.6503366231918335,,0.4748075998075998
single_shift7,endpoint_ce,71,25,0.3912641169076942,0.3912641169076942,,0.8769541168393773,1.6189478635787964,1.6189478635787964,,0.5101611351611353
single_shift7,endpoint_ce,71,26,0.3900671377649816,0.3900671377649816,,0.8720271430014263,1.6744778156280518,1.6744778156280518,,0.487974987974988
single_shift7,endpoint_ce,71,27,0.3779616084033158,0.3779616084033158,,0.8809704789747275,1.6406583786010742,1.6406583786010742,,0.5039742664742666
single_shift7,endpoint_ce,71,28,0.3719592954636441,0.3719592954636441,,0.8796886298468247,1.65705668926239,1.65705668926239,,0.4956409331409332
single_shift7,endpoint_ce,71,29,0.3557275371584342,0.3557275371584342,,0.8954666841675675,1.6547070741653442,1.6547070741653442,,0.5117484367484367
single_shift7,endpoint_ce,71,30,0.3487567000360374,0.3487567000360374,,0.8865421478288155,1.6718083620071411,1.6718083620071411,,0.5177368927368928
single_shift7,endpoint_ce,71,31,0.3346721327345876,0.3346721327345876,,0.8977903816522422,1.644738793373108,1.644738793373108,,0.5019540644540645
single_shift7,endpoint_ce,71,32,0.3315149696476488,0.3315149696476488,,0.8947555315648117,1.6050145626068115,1.6050145626068115,,0.5429353054353055
single_shift7,endpoint_ce,71,33,0.346460827759334,0.346460827759334,,0.883345314765123,1.70517098903656,1.70517098903656,,0.5032166907166908
single_shift7,endpoint_ce,71,34,0.3330724843090044,0.3330724843090044,,0.9024596798843904,1.667625904083252,1.667625904083252,,0.5164742664742665
single_shift7,endpoint_ce,71,35,0.3080468022628413,0.3080468022628413,,0.9150476440756208,1.6044341325759888,1.6044341325759888,,0.5325817700817701
single_shift7,endpoint_ce,71,36,0.3011172396385731,0.3011172396385731,,0.9181215309302604,1.7106707096099854,1.7106707096099854,,0.52008177008177
single_shift7,endpoint_ce,71,37,0.3016200841704252,0.3016200841704252,,0.9125714219977986,1.6619528532028198,1.6619528532028198,,0.5263949013949015
single_shift7,endpoint_ce,71,38,0.2926507792251245,0.2926507792251245,,0.9139080237894952,1.6516377925872805,1.6516377925872805,,0.5171055796055797
single_shift7,endpoint_ce,71,39,0.2857103020004068,0.2857103020004068,,0.9145015324529724,1.7057687044143677,1.7057687044143677,,0.531355218855219
single_shift7,endpoint_ce,71,40,0.2812830926834408,0.2812830926834408,,0.9221060163548124,1.6744309663772583,1.6744309663772583,,0.5528198653198654
single_shift7,endpoint_ce,71,41,0.2693009254957025,0.2693009254957025,,0.9205912253607392,1.6721922159194946,1.6721922159194946,,0.5375420875420877
single_shift7,endpoint_ce,71,42,0.2644978166139474,0.2644978166139474,,0.9281565835203444,1.6792467832565308,1.6792467832565308,,0.5409151034151035
single_shift7,endpoint_ce,71,43,0.2585432574076004,0.2585432574076004,,0.9256969470290768,1.7294577360153198,1.7294577360153198,,0.5375420875420877
single_shift7,endpoint_ce,71,44,0.2560231704617531,0.2560231704617531,,0.9279036660065132,1.659325122833252,1.659325122833252,,0.5375420875420877
single_shift7,endpoint_ce,71,45,0.2499412430543292,0.2499412430543292,,0.925116425149304,1.6974772214889526,1.6974772214889526,,0.5534511784511785
single_shift7,endpoint_ce,71,46,0.2424883333879575,0.2424883333879575,,0.9376473242610852,1.7119821310043335,1.7119821310043335,,0.5520622895622896
single_shift7,endpoint_ce,71,47,0.2443971307162779,0.2443971307162779,,0.9318460086130714,1.6801270246505735,1.6801270246505735,,0.548490860990861
single_shift7,endpoint_ce,71,48,0.2353292542562632,0.2353292542562632,,0.929411890486436,1.6810956001281738,1.6810956001281738,,0.5497474747474747
single_shift7,endpoint_ce,71,49,0.2331919997879231,0.2331919997879231,,0.935439958424374,1.7267767190933228,1.7267767190933228,,0.5520622895622896
single_shift7,endpoint_ce,71,50,0.2320007953196507,0.2320007953196507,,0.9383583674247724,1.7149605751037598,1.7149605751037598,,0.5451178451178451
single_shift7,endpoint_ce,71,51,0.2243819116212415,0.2243819116212415,,0.9376870902750004,1.6840147972106934,1.6840147972106934,,0.5520622895622896
single_shift7,endpoint_ce,71,52,0.2203056091593382,0.2203056091593382,,0.9430402670663494,1.755922794342041,1.755922794342041,,0.5520622895622896
single_shift7,endpoint_ce,71,53,0.216445936367762,0.216445936367762,,0.9490972781742744,1.7673921585083008,1.7673921585083008,,0.5451178451178451
single_shift7,endpoint_ce,71,54,0.2130508013005511,0.2130508013005511,,0.9471837664383432,1.7163996696472168,1.7163996696472168,,0.5520622895622895
single_shift7,endpoint_ce,71,55,0.2096172173646969,0.2096172173646969,,0.951723790333206,1.7461371421813965,1.7461371421813965,,0.5576178451178452
single_shift7,endpoint_ce,71,56,0.2027516670127538,0.2027516670127538,,0.9554411105946438,1.7828538417816162,1.7828538417816162,,0.5312289562289564
single_shift7,endpoint_ce,71,57,0.2008238829249153,0.2008238829249153,,0.95213682591781,1.7612725496292114,1.7612725496292114,,0.548490860990861
single_shift7,endpoint_ce,71,58,0.1975927902273385,0.1975927902273385,,0.9569516407326248,1.7688820362091064,1.7688820362091064,,0.5401575276575277
single_shift7,endpoint_ce,71,59,0.1964658524411475,0.1964658524411475,,0.9509764507991016,1.75970196723938,1.75970196723938,,0.5520622895622896
single_shift7,endpoint_ce,71,60,0.1922144170933869,0.1922144170933869,,0.9576152209795384,1.7433788776397705,1.7433788776397705,,0.52487974987975
single_shift7,endpoint_ce,71,61,0.1919423930359789,0.1919423930359789,,0.9528466833144952,1.784401535987854,1.784401535987854,,0.5401575276575277
single_shift7,endpoint_ce,71,62,0.1864757478596216,0.1864757478596216,,0.9587684386768736,1.7868680953979492,1.7868680953979492,,0.5381734006734007
single_shift7,endpoint_ce,71,63,0.186949473419411,0.186949473419411,,0.9542130018297704,1.7879947423934937,1.7879947423934937,,0.5401575276575277
single_shift7,endpoint_ce,71,64,0.1826156442167426,0.1826156442167426,,0.9571344517487692,1.7796251773834229,1.7796251773834229,,0.5401575276575277
single_shift7,endpoint_ce,71,65,0.1760608070688691,0.1760608070688691,,0.962107113890549,1.8010122776031494,1.8010122776031494,,0.5159511784511784
single_shift7,endpoint_ce,71,66,0.1758075466254492,0.1758075466254492,,0.9625878831213184,1.803093194961548,1.803093194961548,,0.5590067340067341
single_shift7,endpoint_ce,71,67,0.1754778767206582,0.1754778767206582,,0.9623949818867504,1.8145703077316284,1.8145703077316284,,0.5520622895622896
single_shift7,endpoint_ce,71,68,0.1696807774178132,0.1696807774178132,,0.9654457891042242,1.8325790166854856,1.8325790166854856,,0.5143638768638769
single_shift7,endpoint_ce,71,69,0.1680071955601237,0.1680071955601237,,0.9639975459893144,1.7950178384780884,1.7950178384780884,,0.5520622895622896
single_shift7,endpoint_ce,71,70,0.1659055221409067,0.1659055221409067,,0.962240660899096,1.8030887842178345,1.8030887842178345,,0.5451178451178451
single_shift7,endpoint_ce,71,71,0.1637717259217457,0.1637717259217457,,0.9620049897075424,1.8248437643051147,1.8248437643051147,,0.5520622895622896
single_shift7,endpoint_ce,71,72,0.1628112291817821,0.1628112291817821,,0.9630965475207984,1.8375332355499268,1.8375332355499268,,0.5381734006734007
single_shift7,endpoint_ce,71,73,0.1585062067192721,0.1585062067192721,,0.9639975459893144,1.813657283782959,1.813657283782959,,0.5318241943241944
single_shift7,endpoint_ce,71,74,0.1605088316583797,0.1605088316583797,,0.9598902335486686,1.8127827644348145,1.8127827644348145,,0.5170093795093794
single_shift7,endpoint_ce,71,75,0.1538873175848371,0.1538873175848371,,0.9688794310795328,1.8525856733322144,1.8525856733322144,,0.5401575276575278
single_shift7,endpoint_ce,71,76,0.1548754402569362,0.1548754402569362,,0.9705414152840622,1.8425949811935425,1.8425949811935425,,0.5332130832130831
single_shift7,endpoint_ce,71,77,0.1502749040440725,0.1502749040440725,,0.9704392252251112,1.8514550924301147,1.8514550924301147,,0.5583754208754209
single_shift7,endpoint_ce,71,78,0.1515675136841923,0.1515675136841923,,0.9689702081310942,1.8682236671447756,1.8682236671447756,,0.5381734006734007
single_shift7,endpoint_ce,71,79,0.1456289055938359,0.1456289055938359,,0.9719813152105976,1.8356233835220337,1.8356233835220337,,0.5176046176046175
single_shift7,endpoint_ce,71,80,0.144894154700683,0.144894154700683,,0.9752303991397128,1.8690848350524905,1.8690848350524905,,0.5444865319865321
single_shift7,endpoint_ce,71,81,0.1427468163010996,0.1427468163010996,,0.978569074353388,1.8754957914352417,1.8754957914352417,,0.5451178451178451
single_shift7,endpoint_ce,71,82,0.1407485359481402,0.1407485359481402,,0.976892317468298,1.8886386156082156,1.8886386156082156,,0.5179353054353054
single_shift7,endpoint_ce,71,83,0.1375012014849871,0.1375012014849871,,0.978628428579409,1.855621576309204,1.855621576309204,,0.5189935064935064
single_shift7,endpoint_ce,71,84,0.1372737807707409,0.1372737807707409,,0.9735536422546228,1.8624130487442017,1.8624130487442017,,0.5378427128427128
single_shift7,endpoint_ce,71,85,0.1355153623833713,0.1355153623833713,,0.978569074353388,1.8725814819335935,1.8725814819335935,,0.5248797498797498
single_shift7,endpoint_ce,71,86,0.134165738297309,0.134165738297309,,0.97669941623373,1.9019713401794436,1.9019713401794436,,0.5332130832130831
single_shift7,endpoint_ce,71,87,0.1327544924083347,0.1327544924083347,,0.9786284285794088,1.945838928222656,1.945838928222656,,0.5114177489177488
single_shift7,endpoint_ce,71,88,0.1340327601424593,0.1340327601424593,,0.980171638455952,1.90926456451416,1.90926456451416,,0.524549062049062
single_shift7,endpoint_ce,71,89,0.129021627408502,0.129021627408502,,0.980171638455952,1.9161418676376345,1.9161418676376345,,0.5358585858585858
single_shift7,endpoint_ce,71,90,0.1302988795425723,0.1302988795425723,,0.9784355273448412,1.9175641536712649,1.9175641536712649,,0.5179353054353054
single_shift7,endpoint_ce,71,91,0.1270080405365989,0.1270080405365989,,0.9818056253840568,1.913540601730347,1.913540601730347,,0.5540464165464165
single_shift7,endpoint_ce,71,92,0.1267344619751797,0.1267344619751797,,0.9799359672643986,1.9362680912017824,1.9362680912017824,,0.5189935064935064
single_shift7,endpoint_ce,71,93,0.1254329758851745,0.1254329758851745,,0.9802309926819732,1.9194252490997317,1.9194252490997317,,0.5428030303030302
single_shift7,endpoint_ce,71,94,0.1235484517533684,0.1235484517533684,,0.9818649796100776,1.9357333183288572,1.9357333183288572,,0.5367845117845119
single_shift7,endpoint_ce,71,95,0.1205245103180511,0.1205245103180511,,0.9834081894866208,1.948672890663147,1.948672890663147,,0.5328823953823953
single_shift7,endpoint_ce,71,96,0.1193106824631535,0.1193106824631535,,0.9818649796100776,1.9373365640640257,1.9373365640640257,,0.5428030303030302
single_shift7,endpoint_ce,71,97,0.119956254202507,0.119956254202507,,0.9817742025585164,1.9229692220687864,1.9229692220687864,,0.522564935064935
single_shift7,endpoint_ce,71,98,0.1166794353938964,0.1166794353938964,,0.9834081894866208,1.9478894472122192,1.9478894472122192,,0.5143638768638769
single_shift7,endpoint_ce,71,99,0.11509065290275,0.11509065290275,,0.9817742025585164,1.9792675971984863,1.9792675971984863,,0.5143638768638769
single_shift7,endpoint_ce,71,100,0.1154902204101754,0.1154902204101754,,0.9850107535891852,1.943339705467224,1.943339705467224,,0.5282527657527657
single_shift7,endpoint_fixed250_aux_ce,11,1,8.115518465715104,5.871408633233759,2.2441099516906347,0.1187279178096355,5.267648220062256,3.3728575706481934,1.894790768623352,0.1197751322751322
single_shift7,endpoint_fixed250_aux_ce,11,2,3.650125883532473,2.567408684403884,1.0827171849712036,0.2763119471031975,3.79062819480896,2.1192493438720703,1.6713788509368896,0.2656806156806157
single_shift7,endpoint_fixed250_aux_ce,11,3,2.234191628618618,1.4757651496877358,0.7584265324827316,0.4895761938684675,3.2118680477142334,1.6969542503356934,1.51491379737854,0.4283790283790283
single_shift7,endpoint_fixed250_aux_ce,11,4,1.6160054288919945,1.0529384758714555,0.5630669388631535,0.6488954277138925,2.98659610748291,1.5878818035125732,1.3987144231796265,0.4951118326118325
single_shift7,endpoint_fixed250_aux_ce,11,5,1.293533011270677,0.8429868893245822,0.4505461315382368,0.7097899578234154,3.039361000061035,1.664154887199402,1.3752059936523438,0.4988215488215488
single_shift7,endpoint_fixed250_aux_ce,11,6,1.1020907789417471,0.7306136147290622,0.3714771636997361,0.7305970555305823,2.861811637878418,1.4801908731460571,1.3816206455230713,0.5152837902837902
single_shift7,endpoint_fixed250_aux_ce,11,7,0.9712049835930592,0.6621916981449225,0.3090132889874831,0.7685810338761137,2.8281750679016118,1.4767464399337769,1.351428747177124,0.525
single_shift7,endpoint_fixed250_aux_ce,11,8,0.8588377822081521,0.5979175362447453,0.2609202376279896,0.7850506516312431,2.942103862762451,1.5605279207229614,1.3815759420394895,0.5322811447811447
single_shift7,endpoint_fixed250_aux_ce,11,9,0.7617045784571085,0.5395348150020212,0.222169758402542,0.8106986152417451,2.810649871826172,1.4495205879211426,1.3611292839050293,0.5242424242424243
single_shift7,endpoint_fixed250_aux_ce,11,10,0.6973812356462987,0.5041332309504589,0.1932480112615838,0.8277364620641431,2.8327739238739014,1.482090950012207,1.3506829738616943,0.5333333333333333
single_shift7,endpoint_fixed250_aux_ce,11,11,0.6553420376244182,0.4857023948749043,0.1696396460323859,0.8296339323913227,2.8861544132232666,1.4668420553207395,1.4193123579025269,0.541540404040404
single_shift7,endpoint_fixed250_aux_ce,11,12,0.6009235433374953,0.4501133373908044,0.15081020115062,0.8479772294187654,2.815469741821289,1.4373313188552856,1.378138303756714,0.5547979797979797
single_shift7,endpoint_fixed250_aux_ce,11,13,0.5653472644326609,0.430773946689041,0.134573314588985,0.8583050235499278,2.8589510917663574,1.4687930345535278,1.39015793800354,0.5422979797979798
single_shift7,endpoint_fixed250_aux_ce,11,14,0.5297609479415026,0.408264974052032,0.1214959690933999,0.8642255219992844,2.898725271224976,1.4440988302230835,1.454626441001892,0.5177609427609428
single_shift7,endpoint_fixed250_aux_ce,11,15,0.4995674785361232,0.3872442868203181,0.1123231948704399,0.873969738881866,2.856717109680176,1.392433524131775,1.4642837047576904,0.5605158730158729
single_shift7,endpoint_fixed250_aux_ce,11,16,0.4826359344636717,0.3796001752764756,0.1030357599437954,0.8826384894681619,2.927265167236328,1.441530466079712,1.4857345819473269,0.5475589225589226
single_shift7,endpoint_fixed250_aux_ce,11,17,0.4610710650836334,0.3640204682407609,0.0970506091536425,0.8900356696351812,2.9620463848114014,1.4586628675460815,1.5033835172653198,0.540614478114478
single_shift7,endpoint_fixed250_aux_ce,11,18,0.4494313753615558,0.3575080593666398,0.0919233177004705,0.8828181739694784,2.912693500518799,1.400056004524231,1.5126373767852783,0.5429292929292929
single_shift7,endpoint_fixed250_aux_ce,11,19,0.4411920246487025,0.3553526987307248,0.0858393268669328,0.8879358528230078,2.972622871398926,1.4294300079345703,1.543192982673645,0.5511303511303511
single_shift7,endpoint_fixed250_aux_ce,11,20,0.4321206006864262,0.350261494850743,0.0818591139787445,0.8867265549765951,3.041886329650879,1.465553879737854,1.5763325691223145,0.5525192400192399
single_shift7,endpoint_fixed250_aux_ce,11,21,0.4062057774571667,0.3296548819582967,0.0765508963837065,0.901698075445756,3.032266139984131,1.4532798528671265,1.578986406326294,0.5398569023569024
single_shift7,endpoint_fixed250_aux_ce,11,22,0.3853435966213476,0.3116191948239856,0.0737244017973619,0.9025130906126932,3.0807042121887207,1.4901432991027832,1.5905609130859375,0.5358525733525733
single_shift7,endpoint_fixed250_aux_ce,11,23,0.367646544197135,0.2978947318051645,0.0697518129562141,0.9122810381142744,3.049197196960449,1.451316475868225,1.5978808403015137,0.5548340548340548
single_shift7,endpoint_fixed250_aux_ce,11,24,0.3624904217285051,0.2954791984336511,0.0670112256928893,0.914008266555526,3.087848424911499,1.4614216089248655,1.6264268159866333,0.5253367003367003
single_shift7,endpoint_fixed250_aux_ce,11,25,0.3508073641388018,0.2867783116186342,0.0640290558671582,0.9123319410303704,3.1022117137908936,1.4651010036468506,1.637110710144043,0.529503367003367
single_shift7,endpoint_fixed250_aux_ce,11,26,0.3474960691854999,0.2854712056621216,0.0620248593556696,0.899030343433314,3.1507058143615723,1.5031336545944214,1.647572040557861,0.5290343915343916
single_shift7,endpoint_fixed250_aux_ce,11,27,0.3294028622609612,0.2705299542918673,0.0588729071483759,0.916321983260846,3.125314235687256,1.4499671459197998,1.6753472089767456,0.5398569023569023
single_shift7,endpoint_fixed250_aux_ce,11,28,0.3175261479236583,0.2598908822630851,0.057635268815208,0.9245275304369812,3.1812753677368164,1.4834470748901367,1.69782817363739,0.5308922558922559
single_shift7,endpoint_fixed250_aux_ce,11,29,0.3035829646862312,0.2483552412198866,0.0552277301603258,0.9280669408100474,3.2192258834838867,1.499720573425293,1.7195054292678833,0.5358525733525734
single_shift7,endpoint_fixed250_aux_ce,11,30,0.2999447702130434,0.2463657425623547,0.0535790268299706,0.9296961636323444,3.191718578338623,1.4806581735610962,1.7110605239868164,0.52751924001924
single_shift7,endpoint_fixed250_aux_ce,11,31,0.2930648409202053,0.240883151271257,0.0521816941628973,0.9298159919754432,3.2673757076263428,1.5227818489074707,1.744593858718872,0.5437229437229437
single_shift7,endpoint_fixed250_aux_ce,11,32,0.2810427151530622,0.2307145850486066,0.0503281230001154,0.9371711663464328,3.225947618484497,1.491210699081421,1.7347369194030762,0.5414081289081288
single_shift7,endpoint_fixed250_aux_ce,11,33,0.2743673987827695,0.2252526162464729,0.0491147792534245,0.9454510953265548,3.290446281433105,1.5134217739105225,1.777024507522583,0.5556277056277056
single_shift7,endpoint_fixed250_aux_ce,11,34,0.2695991300469627,0.2217631224100437,0.0478360092783548,0.945083084675018,3.3456506729125977,1.545840620994568,1.7998099327087402,0.5122414622414622
single_shift7,endpoint_fixed250_aux_ce,11,35,0.2623515583048999,0.2160065923520907,0.0463449663952275,0.947630566738316,3.335488796234131,1.5372960567474363,1.798192858695984,0.5344636844636844
single_shift7,endpoint_fixed250_aux_ce,11,36,0.2563796268580497,0.2110625026866203,0.0453171238572482,0.9424887450523766,3.36569881439209,1.5488063097000122,1.816892385482788,0.539424001924002
single_shift7,endpoint_fixed250_aux_ce,11,37,0.2511994484010539,0.2068691533090941,0.0443302883370659,0.9497115944135908,3.375837564468384,1.5441160202026367,1.831721544265747,0.5156144781144781
single_shift7,endpoint_fixed250_aux_ce,11,38,0.2421298833394009,0.199120170688465,0.0430097105350223,0.9529179083857204,3.415717124938965,1.565563678741455,1.8501534461975095,0.5437229437229437
single_shift7,endpoint_fixed250_aux_ce,11,39,0.238602218113955,0.1964576900928648,0.0421445263475949,0.9529772626117414,3.455667734146118,1.593297004699707,1.8623707294464111,0.5086700336700337
single_shift7,endpoint_fixed250_aux_ce,11,40,0.2371930448969957,0.1961451042796166,0.0410479434578328,0.9529481454442592,3.469091892242432,1.588465929031372,1.88062596321106,0.5350949975949976
single_shift7,endpoint_fixed250_aux_ce,11,41,0.237322787050536,0.196894433894379,0.0404283535023974,0.9443183032095814,3.483729362487793,1.5901117324829102,1.8936176300048828,0.5486832611832612
single_shift7,endpoint_fixed250_aux_ce,11,42,0.2197428939161941,0.1800327738570674,0.039710119081318,0.9577256006934128,3.494436740875244,1.5858736038208008,1.9085631370544436,0.5162457912457913
single_shift7,endpoint_fixed250_aux_ce,11,43,0.2264242295861859,0.1879592454525772,0.0384649840694901,0.9497430172391312,3.509473323822021,1.6036230325698853,1.905850172042847,0.5205747955747956
single_shift7,endpoint_fixed250_aux_ce,11,44,0.2169062089489167,0.1792989037738609,0.0376073054892368,0.9608945419671928,3.542393684387207,1.6274813413619995,1.9149123430252075,0.5199434824434824
single_shift7,endpoint_fixed250_aux_ce,11,45,0.2105423198971198,0.1734213013964963,0.0371210240564996,0.961064275907088,3.5647506713867188,1.6337823867797852,1.930968165397644,0.540055315055315
single_shift7,endpoint_fixed250_aux_ce,11,46,0.2048718832599932,0.1687123727777943,0.0361595124153744,0.9572086445312954,3.5858755111694336,1.622388482093811,1.9634870290756223,0.5205747955747956
single_shift7,endpoint_fixed250_aux_ce,11,47,0.2022004265485655,0.1664463280733809,0.0357540996277163,0.9635595467155308,3.597752094268799,1.6211307048797607,1.976621508598328,0.5298340548340549
