architecture,objective,profile,seed,source,epochs_trained,test_accuracy,test_balanced_accuracy,test_macro_f1,test_whole_count_loss,test_objective_loss,test_valid_hidden_activity,test_tail_area_final_hidden,test_tail_area_output,test_settling_ms_final_hidden_mean,test_settling_ms_output_mean,raster_png,trace_npz,test_tail_stage1_final_hidden_activity,test_tail_stage2_final_hidden_activity,test_tail_stage3_final_hidden_activity,test_tail_stage1_output_activity,test_tail_stage2_output_activity,test_tail_stage3_output_activity,test_tail_stage1_final_hidden_syn_rms,test_tail_stage2_final_hidden_syn_rms,test_tail_stage3_final_hidden_syn_rms,test_final_hidden_syn_tail_rms_shift2,test_final_hidden_syn_tail_rms_shift3,test_final_hidden_syn_tail_rms_shift4,test_final_hidden_syn_tail_rms_shift5,test_final_hidden_syn_tail_rms_shift6,test_final_hidden_syn_tail_rms_shift7,baseline_test_balanced_accuracy,baseline_test_tail_area_final_hidden,baseline_test_settling_ms_final_hidden_mean,delta_test_ba_vs_frozen_exp01,delta_tail_area_vs_frozen_exp01,delta_settling_ms_vs_frozen_exp01
mid_long,timestep_ce,tail,23,exp0.2,50,0.3082191780821918,0.28470418470418474,0.2140218477174999,2.161847869010821,2.572959788858074,0.059798112367461895,4.055490154109589,0.9720319634703196,573.3090753424658,360.8732876712329,firing_patterns/mid_long/timestep_ce/tail/seed23.png,firing_patterns/mid_long/timestep_ce/tail/seed23.npz,0.14110659552763585,0.10117969661951065,0.0754807032134435,0.0347295405011471,0.024894626300832997,0.016409817164483136,2.2268741448451452,2.024785682202958,1.765602676781368,0.15968951529264272,0.3273392207145883,0.6542883055035952,1.652476275009025,2.62090371497268,3.8370320129723,0.3281773781773782,8.489993578767123,589.6832191780821,-0.04347319347319345,-4.434503424657534,-16.374143835616337
mid_long,timestep_ce,tail,37,exp0.2,45,0.1917808219178082,0.17629870129870132,0.1305053990462385,2.328640875751025,2.5128834933450777,0.02096567729042412,0.898705051369863,0.3852739726027397,436.10873287671234,144.4777397260274,firing_patterns/mid_long/timestep_ce/tail/seed37.png,firing_patterns/mid_long/timestep_ce/tail/seed37.npz,0.037893505180127,0.02028039416732037,0.011870362119723673,0.017211100035538413,0.008649455192052338,0.00409056300501505,1.2437944158886787,1.0847408401411767,0.9104708196867947,0.08472687497832415,0.18249043461586892,0.314702992369141,1.3586441970959384,1.4109849461755577,1.8157133694024872,0.24991674991674992,6.341342037671233,566.9948630136986,-0.0736180486180486,-5.442636986301371,-130.88613013698625
mid_long,whole_count_ce,a1,11,exp0.2,47,0.4246575342465753,0.4161310911310911,0.4113103213460055,1.9497305628371566,1.9497305628371566,0.0736644585611332,7.229719606164384,6.016552511415526,590.6464041095891,565.2825342465753,firing_patterns/mid_long/whole_count_ce/a1/seed11.png,firing_patterns/mid_long/whole_count_ce/a1/seed11.npz,0.2309791580454944,0.18585764484046258,0.15090343580670554,0.16517386432379894,0.16091500222682953,0.14811643917266637,1.4902220358649212,1.3767807092406252,1.2056199103699967,0.12154987980550647,0.3078989779075519,0.618239645958454,1.234839552744665,1.5508136249604592,2.637085553631874,0.432004107004107,9.761558219178081,593.75,-0.015873015873015928,-2.531838613013697,-3.1035958904109293
mid_long,whole_count_ce,a1,23,exp0.2,49,0.3767123287671233,0.3575230325230325,0.3435880215288026,2.038863619712934,2.038863619712934,0.08488975004141816,7.751337756849315,6.847602739726027,588.8270547945206,574.5933219178082,firing_patterns/mid_long/whole_count_ce/a1/seed23.png,firing_patterns/mid_long/whole_count_ce/a1/seed23.npz,0.2478884074785938,0.20261048188764755,0.1579043640665812,0.1789603106779595,0.18414120784361068,0.177273593536795,2.1725086800434954,2.017287870954405,1.7613541611734431,0.20940719275913952,0.4010297550174142,0.7851476406628745,1.7027667027159208,3.1533373088745154,3.259615332745147,0.41713009213009206,8.810252568493151,593.4289383561644,-0.05960705960705953,-1.0589148116438363,-4.601883561643831
mid_long,whole_count_ce,a1,37,exp0.2,49,0.3082191780821918,0.29869782994782995,0.27459656187850917,2.0723691280574013,2.0723691280574013,0.05850638357355865,6.38671875,5.921803652968036,559.8244863013699,532.855308219178,firing_patterns/mid_long/whole_count_ce/a1/seed37.png,firing_patterns/mid_long/whole_count_ce/a1/seed37.npz,0.1997579628065841,0.1666309932527477,0.13530518716737017,0.16196873355401706,0.15924657044345386,0.1455003830463919,1.348834988790641,1.2080257723823482,1.008784530994977,0.11313331723780945,0.27586985951708015,0.7556633173787446,1.468792723707107,1.430664648480108,1.9817191541192296,0.40120990120990113,8.640517979452055,589.6832191780821,-0.10251207126207118,-2.2537992294520546,-29.858732876712224
mid_long,whole_count_ce,a1_p2,11,exp0.2,39,0.4794520547945205,0.4724039849039849,0.44580824051483464,1.892678482891762,1.892678482891762,0.07574248519300862,7.746521832191781,6.4617579908675795,588.8270547945206,566.138698630137,firing_patterns/mid_long/whole_count_ce/a1_p2/seed11.png,firing_patterns/mid_long/whole_count_ce/a1_p2/seed11.npz,0.2430683723459505,0.20061824317664317,0.16488299100366358,0.1819020001447364,0.17364769990313544,0.1533009864083708,1.4275545625683066,1.3242853720757028,1.1555742503910458,0.11889798163224317,0.2288419615899246,0.5261408012196322,1.205146790953783,1.698819626051901,2.406620532252189,0.432004107004107,9.761558219178081,593.75,0.04039987789987787,-2.0150363869863,-4.9229452054794365
mid_long,whole_count_ce,a1_p2,23,exp0.2,50,0.4041095890410959,0.38557137307137307,0.36538149045755536,1.9386074706299665,1.9386074706299665,0.08147081055334658,7.304098886986301,6.377853881278539,589.4691780821918,565.9246575342465,firing_patterns/mid_long/whole_count_ce/a1_p2/seed23.png,firing_patterns/mid_long/whole_count_ce/a1_p2/seed23.npz,0.24128193745057877,0.1886031401075729,0.14296606979141496,0.17066209814319871,0.17189146659962118,0.16038812288682755,1.8462619200501613,1.7032852683803468,1.489878064786678,0.11716279533303144,0.36302608326919406,0.6360115190720627,1.3576502547167881,2.348742977534112,3.084351234250193,0.41713009213009206,8.810252568493151,593.4289383561644,-0.03155871905871899,-1.5061536815068504,-3.95976027397262
mid_long,whole_count_ce,a1_p2,37,exp0.2,35,0.273972602739726,0.26094044844044845,0.21666767532443984,2.053569261341879,2.053569261341879,0.05564885427021206,6.250588613013699,6.401255707762557,553.9383561643835,523.4375,firing_patterns/mid_long/whole_count_ce/a1_p2/seed37.png,firing_patterns/mid_long/whole_count_ce/a1_p2/seed37.npz,0.19640328418718625,0.1625683339287157,0.13199647250649046,0.1775114115786879,0.17421848184033617,0.15239725445639596,1.122588984258544,1.048718966907334,0.9085106167726519,0.08643594891460397,0.23266405408349267,0.5413779647439216,0.8874191415788365,1.299341506028927,1.9174030172533867,0.40120990120990113,8.640517979452055,589.6832191780821,-0.14026945276945268,-2.3899293664383556,-35.74486301369859
mid_long,whole_count_ce,a1_tail,11,exp0.2,33,0.4246575342465753,0.4127109002109002,0.4140627696510049,1.9389998226949614,1.9389998226949614,0.075690388916501,7.109963613013699,6.444063926940639,590.5393835616438,564.6404109589041,firing_patterns/mid_long/whole_count_ce/a1_tail/seed11.png,firing_patterns/mid_long/whole_count_ce/a1_tail/seed11.npz,0.22898280538924753,0.18197198089671462,0.14729595143501073,0.20157183523047462,0.1711450698849273,0.1332286952497208,1.4308984696436053,1.3173286065635237,1.1474581709016487,0.14949881497991158,0.3113043097832649,0.5434219592657298,1.319928957168979,1.4744969449169154,2.4669251006747466,0.432004107004107,9.761558219178081,593.75,-0.01929320679320684,-2.651594606164382,-3.210616438356169
mid_long,whole_count_ce,a1_tail,23,exp0.2,49,0.4383561643835616,0.4171349483849484,0.40390867201468406,1.9478865714922344,1.9478865714922344,0.0888241514454937,7.292433647260274,6.804794520547945,592.2517123287671,575.4494863013699,firing_patterns/mid_long/whole_count_ce/a1_tail/seed23.png,firing_patterns/mid_long/whole_count_ce/a1_tail/seed23.npz,0.2393432286095946,0.18804333491684638,0.1447006984524531,0.17571127639241416,0.183746046399417,0.17765411081379406,2.406700872693523,2.189685794938346,1.8893203290442488,0.21099210619403533,0.3864193628405176,0.7431294712219236,1.9882865544898776,3.427673912831876,3.533998442508561,0.41713009213009206,8.810252568493151,593.4289383561644,4.856254856355768e-06,-1.5178189212328776,-1.177226027397296
mid_long,whole_count_ce,a1_tail,37,exp0.2,49,0.3493150684931507,0.337277306027306,0.322937552521642,2.0360844069964266,2.0360844069964266,0.0639810227178595,5.890250428082192,5.317351598173516,570.3125,534.888698630137,firing_patterns/mid_long/whole_count_ce/a1_tail/seed37.png,firing_patterns/mid_long/whole_count_ce/a1_tail/seed37.npz,0.18810508206282575,0.15194036301276456,0.12247164404555543,0.13821566206951663,0.14488935980894793,0.1364155235151722,1.376005131130405,1.2600527592946087,1.0815006796072983,0.11357300408954284,0.29883784146821646,0.6760918463768233,1.2382247336315328,1.5085891992005034,2.2664986588118152,0.40120990120990113,8.640517979452055,589.6832191780821,-0.06393259518259514,-2.7502675513698627,-19.37071917808214
mid_long,whole_count_ce,tail,11,exp0.2,49,0.4315068493150685,0.4199259074259074,0.4034591930008062,1.8370800475551659,1.8370800475551659,0.08942536189115308,7.395333904109589,5.931506849315068,593.6429794520548,582.298801369863,firing_patterns/mid_long/whole_count_ce/tail/seed11.png,firing_patterns/mid_long/whole_count_ce/tail/seed11.npz,0.24003474291873306,0.1894263696588882,0.1510282890641526,0.16837900203384765,0.15920266447818443,0.13941210375664986,1.6742043488960252,1.537155234100849,1.3429398490048376,0.16427268733541087,0.36948343279737905,0.6162719349106649,1.4248902740239724,1.8414982874046908,2.875877884607966,0.432004107004107,9.761558219178081,593.75,-0.012078199578199611,-2.366224315068492,-0.10702054794523974
mid_long,whole_count_ce,tail,23,exp0.2,49,0.3835616438356164,0.3629204129204129,0.34721875713767286,1.958913411179634,1.958913411179634,0.0909225635768721,6.895226883561644,6.611301369863013,593.6429794520548,582.0847602739726,firing_patterns/mid_long/whole_count_ce/tail/seed23.png,firing_patterns/mid_long/whole_count_ce/tail/seed23.npz,0.22988425644293223,0.17735774182293512,0.13342341351998996,0.1756673716518977,0.1786529681045715,0.16709474239447344,2.333420603644394,2.12343886660598,1.836456741885093,0.19116426545152573,0.4160673706943583,0.8029986424263569,1.8568462879318481,3.16406986218656,3.5949677171491605,0.41713009213009206,8.810252568493151,593.4289383561644,-0.054209679209679174,-1.915025684931507,0.2140410958903658
mid_long,whole_count_ce,tail,37,exp0.2,46,0.3972602739726027,0.39509726384726385,0.3745295760788537,1.9319738035332668,1.9319738035332668,0.06873602137176939,5.879869434931507,5.5159817351598175,579.4092465753424,547.3030821917808,firing_patterns/mid_long/whole_count_ce/tail/seed37.png,firing_patterns/mid_long/whole_count_ce/tail/seed37.npz,0.1906818053493761,0.15052028551493604,0.12035352032478541,0.15437302330177124,0.1509044614352592,0.12894787312778708,1.441510012357806,1.2919916130865732,1.0969018084848052,0.11318192615241711,0.2969659759689342,0.797787702094436,1.3687668823533368,1.4538241444100275,2.323836838333397,0.40120990120990113,8.640517979452055,589.6832191780821,-0.006112637362637285,-2.7606485445205475,-10.273972602739718
short_mid,timestep_ce,a1,11,exp0.2,35,0.0821917808219178,0.09166666666666667,0.02721291866028708,2.4814318206212294,2.48830792022078,0.0006228902625911199,0.01840753424657534,0.0028538812785388126,20.869006849315067,1.1772260273972603,firing_patterns/short_mid/timestep_ce/a1/seed11.png,firing_patterns/short_mid/timestep_ce/a1/seed11.npz,0.0010784378606979162,0.0002840160813233624,5.796946559662688e-05,0.0002195293415490895,0.0,0.0,0.039463835987900056,0.023711056567059352,0.01535134945169942,0.002657539675152979,0.010252093398723993,0.02410585875364372,0.05004935102732797,,,0.2570845820845821,0.8290881849315068,265.19691780821915,-0.16541791541791545,-0.8106806506849314,-244.32791095890408
short_mid,timestep_ce,a1,23,exp0.2,46,0.08904109589041095,0.091991341991342,0.04372354497354497,2.448886077697963,2.5121505097167134,0.002892152294565938,0.06362371575342465,0.04052511415525114,49.12243150684932,11.023116438356164,firing_patterns/short_mid/timestep_ce/a1/seed23.png,firing_patterns/short_mid/timestep_ce/a1/seed23.npz,0.0033629148790281114,0.0011978068784491657,0.0003611943493150685,0.0023270108520168148,0.0007024938623382621,9.512937666006284e-05,0.08190351510239453,0.05166597736475614,0.03402056944692336,0.003198807255994938,0.011177158540268666,0.039077379594298155,0.11239316700757118,,,0.31314518814518816,0.8227739726027398,310.8946917808219,-0.22115384615384615,-0.7591502568493151,-261.7722602739726
short_mid,timestep_ce,a1,37,exp0.2,46,0.1917808219178082,0.1736180486180486,0.12883297258297258,2.3408533971603602,2.4921960928668714,0.011926811526673294,0.3502782534246575,0.20376712328767121,151.54109589041096,55.757705479452056,firing_patterns/short_mid/timestep_ce/a1/seed37.png,firing_patterns/short_mid/timestep_ce/a1/seed37.npz,0.017650157694819653,0.006766991476904703,0.002737942283689236,0.008737266899328935,0.00504917447528585,0.0020452815375915944,0.1264152556745172,0.0733825161975787,0.04633773003670625,0.008099488891039527,0.022908880293038843,0.09793032122649876,0.14754285104440107,,,0.25435397935397935,0.8657962328767123,284.9957191780822,-0.08073593073593074,-0.5155179794520548,-133.45462328767124
short_mid,timestep_ce,a1_p2,11,exp0.2,49,0.10273972602739725,0.1079004329004329,0.05597527472527473,2.472649237880968,2.5113980214889735,0.001990660205434062,0.07651969178082192,0.03424657534246575,45.48373287671233,12.414383561643836,firing_patterns/short_mid/timestep_ce/a1_p2/seed11.png,firing_patterns/short_mid/timestep_ce/a1_p2/seed11.npz,0.003877436869764981,0.0015024038618558075,0.0005484803082191781,0.0018879522199500096,0.0006585879991315816,9.512937666006284e-05,0.05518487086632326,0.03341143855308335,0.02165191765724969,0.003939958074338536,0.011839034058831069,0.0338399553486151,0.07061371289989825,,,0.2570845820845821,0.8290881849315068,265.19691780821915,-0.14918414918414924,-0.7525684931506849,-219.71318493150682
short_mid,timestep_ce,a1_p2,23,exp0.2,43,0.0958904109589041,0.10194805194805194,0.048746861096981,2.4556450941791272,2.5159750311342006,0.002602872349237906,0.046446917808219176,0.03139269406392694,37.457191780821915,10.273972602739725,firing_patterns/short_mid/timestep_ce/a1_p2/seed23.png,firing_patterns/short_mid/timestep_ce/a1_p2/seed23.npz,0.0026096548527887423,0.0007656085470767871,0.00021404109589041095,0.0018440464588060771,0.00052687040951154,4.756468833003142e-05,0.06431409013169435,0.040066232974576454,0.026225976287514458,0.0023571926259089607,0.00899443758937221,0.03472651132120202,0.08621686993656129,,,0.31314518814518816,0.8227739726027398,310.8946917808219,-0.2111971361971362,-0.7763270547945206,-273.4375
short_mid,timestep_ce,a1_p2,37,exp0.2,45,0.17123287671232876,0.15692640692640691,0.10211975882078973,2.353833904005077,2.5003527451867926,0.013525617130550033,0.4126712328767123,0.18493150684931506,191.88784246575344,60.4666095890411,firing_patterns/short_mid/timestep_ce/a1_p2/seed37.png,firing_patterns/short_mid/timestep_ce/a1_p2/seed37.npz,0.0201157460894997,0.00844227489281752,0.0034514126724289247,0.007376185854361074,0.005312609763764967,0.00166476405646703,0.12953487034658998,0.07764561351249671,0.04991657679541382,0.009509253165301379,0.02181520616621841,0.08765370219761351,0.1615827356272659,,,0.25435397935397935,0.8657962328767123,284.9957191780822,-0.09742757242757244,-0.45312499999999994,-93.10787671232876
short_mid,timestep_ce,a1_tail,11,exp0.2,46,0.10273972602739725,0.10435397935397935,0.06447190665803484,2.462019923615129,2.513060393398755,0.002259554651259112,0.0760380993150685,0.019406392694063926,40.667808219178085,7.8125,firing_patterns/short_mid/timestep_ce/a1_tail/seed11.png,firing_patterns/short_mid/timestep_ce/a1_tail/seed11.npz,0.0038856692510108423,0.0015394493733366875,0.0004592965012543822,0.0011415525454364411,0.00035124693116913105,0.0,0.058669898146512287,0.034778222583677146,0.022378816172710318,0.004005928263407202,0.01599802341185196,0.03818406546541502,0.07258137349975827,,,0.2570845820845821,0.8290881849315068,265.19691780821915,-0.1527306027306028,-0.7530500856164384,-224.52910958904107
short_mid,timestep_ce,a1_tail,23,exp0.2,44,0.13013698630136986,0.1317099567099567,0.08796665485261974,2.446701353543425,2.5136824503336865,0.003372667639993373,0.05966395547945205,0.030821917808219176,47.83818493150685,12.093321917808218,firing_patterns/short_mid/timestep_ce/a1_tail/seed23.png,firing_patterns/short_mid/timestep_ce/a1_tail/seed23.npz,0.0033176369863013697,0.00105374081902308,0.00023633703487376643,0.0017123287671232876,0.00048296454630485954,0.0001902587533201257,0.09421939584913444,0.060087660089953344,0.03974898531053193,0.0027156016049129333,0.011815923882607833,0.039556086988625415,0.13180549767083832,,,0.31314518814518816,0.8227739726027398,310.8946917808219,-0.18143523143523146,-0.7631100171232877,-263.05650684931504
short_mid,timestep_ce,a1_tail,37,exp0.2,50,0.18493150684931506,0.1716699966699967,0.11878019323671496,2.3173856571929097,2.4897389085325474,0.016949410308979458,0.4412457191780822,0.23801369863013697,164.70462328767124,67.42294520547945,firing_patterns/short_mid/timestep_ce/a1_tail/seed37.png,firing_patterns/short_mid/timestep_ce/a1_tail/seed37.npz,0.022313783640577775,0.008627502950967278,0.0032507492104156123,0.010142255357581459,0.0063224447195813676,0.001997716826935337,0.1701504314318939,0.1004389662134191,0.06395016367840367,0.00943032519139679,0.02661287754723141,0.12527024472947806,0.2051780518261714,,,0.25435397935397935,0.8657962328767123,284.9957191780822,-0.08268398268398267,-0.42455051369863006,-120.29109589041096
short_mid,timestep_ce,tail,11,exp0.2,49,0.14383561643835616,0.14483016983016983,0.10528673835125447,2.434138144532295,2.5202301430375607,0.006140889040755467,0.1502568493150685,0.07248858447488585,81.01455479452055,21.29708904109589,firing_patterns/short_mid/timestep_ce/tail/seed11.png,firing_patterns/short_mid/timestep_ce/tail/seed11.npz,0.00770959543855223,0.002877206222651756,0.0010523686874402713,0.003336845807833214,0.001668422903916607,0.0006183409323431041,0.10205583529436409,0.06110707068288037,0.03938440407184067,0.007573850931336854,0.022454273515021207,0.0664612103791775,0.1278401523137843,,,0.2570845820845821,0.8290881849315068,265.19691780821915,-0.1122544122544123,-0.6788313356164384,-184.1823630136986
short_mid,timestep_ce,tail,23,exp0.2,50,0.1780821917808219,0.16896436896436898,0.1280446842946843,2.3610551389929366,2.509993157974661,0.009680847208416169,0.16754066780821916,0.1541095890410959,120.50513698630137,44.413527397260275,firing_patterns/short_mid/timestep_ce/tail/seed23.png,firing_patterns/short_mid/timestep_ce/tail/seed23.npz,0.008890937705211698,0.0029924590739003726,0.0010880422714638384,0.008166490672857896,0.0031612223550064925,0.0005707762727182206,0.22244331475843557,0.1441823894078983,0.09605975543545292,0.006319381040904639,0.026457666230782165,0.06679050855941321,0.32033301227118005,,,0.31314518814518816,0.8227739726027398,310.8946917808219,-0.14418081918081918,-0.6552333047945206,-190.38955479452056
short_mid,timestep_ce,tail,37,exp0.2,38,0.17123287671232876,0.1573842823842824,0.11854515405305038,2.380383455590026,2.502816716285601,0.010393692532306162,0.2831763698630137,0.14098173515981735,159.9957191780822,43.12928082191781,firing_patterns/short_mid/timestep_ce/tail/seed37.png,firing_patterns/short_mid/timestep_ce/tail/seed37.npz,0.013900322654628998,0.005680321334631578,0.0023856664495861594,0.007156655935519566,0.0030734105408829573,0.0006659056429993616,0.12110256047742265,0.07145460569275963,0.04553769832347961,0.0076755927922162815,0.021171457276751963,0.08819701966816253,0.14625111389704454,,,0.25435397935397935,0.8657962328767123,284.9957191780822,-0.09696969696969696,-0.5826198630136985,-125.0
