architecture,objective,profile,seed,epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
short_mid,timestep_ce,tail,11,20,1.0,2.317395795816152,2.457899593445192,3.996313058206849e-05,0.0,0.0,0.0003996312974364,2.457992229937686,0.0833333333333333,2.4859824180603027,2.4913220405578613
short_mid,timestep_ce,tail,11,21,1.0,2.317395795816152,2.45534738410976,4.046553212729733e-05,0.0,0.0,0.0004046553135336,2.4554411663245825,0.0833333333333333,2.485957384109497,2.492475271224976
short_mid,timestep_ce,tail,11,22,1.0,2.317395795816152,2.4523815620376404,3.943856506109103e-05,0.0,0.0,0.0003943856423456,2.452472951449133,0.0833333333333333,2.486351251602173,2.494179964065552
short_mid,timestep_ce,tail,11,23,1.0,2.317395795816152,2.4495480134442014,4.075121146992647e-05,0.0,0.0,0.000407512114574,2.4496424850621445,0.0783730158730158,2.485042095184326,2.494053363800049
short_mid,timestep_ce,tail,11,24,1.0,2.317395795816152,2.4462503857538747,4.573582947142374e-05,0.0,0.0,0.0004573582865741,2.446356345372028,0.0902777777777777,2.4845404624938965,2.494425773620605
short_mid,timestep_ce,tail,11,25,1.0,2.317395795816152,2.4438121848180248,5.661135447191928e-05,0.0,0.0,0.0005661135432414,2.443943342530584,0.0902777777777777,2.482438802719116,2.495779514312744
short_mid,timestep_ce,tail,11,26,1.0,2.317395795816152,2.438730195139033,6.172895944304503e-05,0.0,0.0,0.0006172895963402,2.438873188015516,0.0902777777777777,2.4808952808380127,2.492815971374512
short_mid,timestep_ce,tail,11,27,1.0,2.317395795816152,2.435351093952093,6.530734452869015e-05,0.0,0.0,0.0006530734401023,2.435502469231873,0.0902777777777777,2.481921434402466,2.493696689605713
short_mid,timestep_ce,tail,11,28,1.0,2.317395795816152,2.429273446127388,6.815182569158915e-05,0.0,0.0,0.000681518250936,2.42943139125476,0.0902777777777777,2.479566097259521,2.492056131362915
short_mid,timestep_ce,tail,11,29,1.0,2.317395795816152,2.424147779067494,6.96442564139395e-05,0.0,0.0,0.0006964425568634,2.424309164644724,0.0902777777777777,2.476967096328736,2.493558168411255
short_mid,timestep_ce,tail,11,30,1.0,2.317395795816152,2.421694607004241,7.667295843532722e-05,0.0,0.0,0.0007667295763384,2.421872257570802,0.0902777777777777,2.478467464447021,2.4989354610443115
short_mid,timestep_ce,tail,11,31,1.0,2.317395795816152,2.418651253754424,7.915049270873412e-05,0.0,0.0,0.0007915049076012,2.418834719518376,0.0902777777777777,2.478919506072998,2.498805046081543
short_mid,timestep_ce,tail,11,32,1.0,2.317395795816152,2.411963714790016,7.720737748451951e-05,0.0,0.0,0.0007720737765733,2.412142625979425,0.0972222222222222,2.476061582565308,2.4969584941864014
short_mid,timestep_ce,tail,11,33,1.0,2.317395795816152,2.406672273363386,7.953221579390881e-05,0.0,0.0,0.0007953221541821,2.406856515526566,0.0902777777777777,2.4759109020233154,2.4959535598754883
short_mid,timestep_ce,tail,11,34,1.0,2.317395795816152,2.4001354346382024,7.821957099429979e-05,0.0,0.0,0.0007821956865121,2.4003167049815035,0.0902777777777777,2.4757285118103027,2.497076988220215
short_mid,timestep_ce,tail,11,35,1.0,2.317395795816152,2.3969778768372003,7.923668965739567e-05,0.0,0.0,0.0007923668782024,2.397161489920033,0.0902777777777777,2.474897861480713,2.496875286102295
short_mid,timestep_ce,tail,11,36,1.0,2.317395795816152,2.393840223909861,8.788096366013183e-05,0.0,0.0,0.0008788096019497,2.3940438916473914,0.0902777777777777,2.4720499515533447,2.491347312927246
short_mid,timestep_ce,tail,11,37,1.0,2.317395795816152,2.3909313432526056,9.20602519985544e-05,0.0,0.0,0.0009206025141873,2.3911446765860265,0.0902777777777777,2.4744207859039307,2.497177839279175
short_mid,timestep_ce,tail,11,38,1.0,2.317395795816152,2.391810367521854,9.587013833463216e-05,0.0,0.0,0.0009587013850745,2.392032566251115,0.0972222222222222,2.473698854446411,2.4980099201202397
short_mid,timestep_ce,tail,11,39,1.0,2.317395795816152,2.3860651646546778,9.7463541268351e-05,0.0,0.0,0.0009746353821019,2.38629102788981,0.0972222222222222,2.4721665382385254,2.494507312774658
short_mid,timestep_ce,tail,11,40,1.0,2.317395795816152,2.37842334117003,0.0001014679789153,0.0,0.0,0.0010146797795358,2.3786584210683066,0.0972222222222222,2.469035387039185,2.4949076175689697
short_mid,timestep_ce,tail,11,41,1.0,2.317395795816152,2.375388055167797,0.0001150106669329,0.0,0.0,0.0011501066556413,2.3756545160395346,0.1111111111111111,2.4646975994110107,2.486881971359253
short_mid,timestep_ce,tail,11,42,1.0,2.317395795816152,2.371670759893736,0.0001196677361938,0.0,0.0,0.0011966773555269,2.371948103896517,0.1041666666666666,2.4685521125793457,2.4903697967529297
short_mid,timestep_ce,tail,11,43,1.0,2.317395795816152,2.3654963325920697,0.000123036790185,0.0,0.0,0.0012303678742241,2.36578148326447,0.0972222222222222,2.4672625064849854,2.495245933532715
short_mid,timestep_ce,tail,11,44,1.0,2.317395795816152,2.3658716612961945,0.0001253222237739,0.0,0.0,0.0012532222025992,2.366162118731185,0.1111111111111111,2.4590871334075928,2.4879519939422607
short_mid,timestep_ce,tail,11,45,1.0,2.317395795816152,2.358937775616802,0.0001335970909716,0.0,0.0,0.0013359708885025,2.35924741364182,0.1111111111111111,2.4596643447875977,2.488915205001831
short_mid,timestep_ce,tail,11,46,1.0,2.317395795816152,2.3516231863511,0.0001331562562536,0.0,0.0,0.0013315625386168,2.3519317947853864,0.1111111111111111,2.458707809448242,2.489154577255249
short_mid,timestep_ce,tail,11,47,1.0,2.317395795816152,2.3481170310416037,0.0001243420508707,0.0,0.0,0.0012434204845375,2.34840519169727,0.1041666666666666,2.4599575996398926,2.493563652038574
short_mid,timestep_ce,tail,11,48,1.0,2.317395795816152,2.3448996006313987,0.0001298069077597,0.0,0.0,0.0012980690343175,2.345200425786529,0.1111111111111111,2.459440231323242,2.4930124282836914
short_mid,timestep_ce,tail,11,49,1.0,2.317395795816152,2.3423119535134296,0.0001321071204841,0.0,0.0,0.0013210711759882,2.3426181006144327,0.1180555555555555,2.458239793777466,2.4982171058654785
short_mid,timestep_ce,tail,11,50,1.0,2.317395795816152,2.335721869476896,0.0001273564578315,0.0,0.0,0.0012735645689483,2.3360169898212058,0.1111111111111111,2.455068826675415,2.490049123764038
short_mid,timestep_ce,tail,23,1,0.1,3.906174955532343,2.5020458263292165,6.097289666965469e-05,0.0,0.0,0.0006097289472105,2.5020696279719448,0.0833333333333333,2.484947443008423,2.485133647918701
short_mid,timestep_ce,tail,23,2,0.2,3.906174955532343,2.4869573674390733,4.5053645497415993e-05,0.0,0.0,0.0004505364452937,2.486992575010211,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,23,3,0.3,3.906174955532343,2.4851229071822307,4.108122140644022e-05,0.0,0.0,0.0004108122043213,2.4851710008466923,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,23,4,0.4,3.906174955532343,2.483997606779745,3.990156354828259e-05,0.0,0.0,0.000399015625865,2.484059916921409,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,23,5,0.5,3.906174955532343,2.48373455558094,3.9106090916777526e-05,0.0,0.0,0.0003910609057113,2.483810925442668,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,23,6,0.6,3.906174955532343,2.483027685940163,3.856920961966047e-05,0.0,0.0,0.0003856920883946,2.48311808884862,0.0833333333333333,2.484947443008423,2.485133647918701
short_mid,timestep_ce,tail,23,7,0.7,3.906174955532343,2.4814134255538915,3.689453768795715e-05,0.0,0.0,0.0003689453730881,2.481514303696545,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,23,8,0.8,3.906174955532343,2.478528868926372,3.7066931330120805e-05,0.0,0.0,0.0003706693050985,2.478644737893661,0.0833333333333333,2.484947443008423,2.485133647918701
short_mid,timestep_ce,tail,23,9,0.9,3.906174955532343,2.477416409888079,3.89361606136192e-05,0.0,0.0,0.0003893615965184,2.477553280618638,0.0833333333333333,2.484989881515503,2.485360860824585
short_mid,timestep_ce,tail,23,10,1.0,3.906174955532343,2.474967717714031,3.908885225088403e-05,0.0,0.0,0.0003908885127032,2.475120386445379,0.0833333333333333,2.485241413116455,2.4864962100982666
short_mid,timestep_ce,tail,23,11,1.0,3.906174955532343,2.472686721207558,4.2044157991843e-05,0.0,0.0,0.0004204415783154,2.472851002277893,0.0833333333333333,2.484989881515503,2.485360860824585
short_mid,timestep_ce,tail,23,12,1.0,3.906174955532343,2.4708835417965807,4.336911944108222e-05,0.0,0.0,0.0004336911912048,2.471052953585495,0.0833333333333333,2.485225200653076,2.486780881881714
short_mid,timestep_ce,tail,23,13,1.0,3.906174955532343,2.467672776437257,4.293567530200003e-05,0.0,0.0,0.0004293567453119,2.4678405024713985,0.0833333333333333,2.4852094650268555,2.486780881881714
short_mid,timestep_ce,tail,23,14,1.0,3.906174955532343,2.4651339915861565,4.128809289227515e-05,0.0,0.0,0.0004128809175141,2.4652953094541514,0.0833333333333333,2.4848101139068604,2.486626386642456
short_mid,timestep_ce,tail,23,15,1.0,3.906174955532343,2.462479128895036,4.090144122869983e-05,0.0,0.0,0.0004090144102206,2.46263884225934,0.0902777777777777,2.484056234359741,2.4867143630981445
short_mid,timestep_ce,tail,23,16,1.0,3.906174955532343,2.4613494946911496,4.595501172100234e-05,0.0,0.0,0.0004595501098714,2.4615289926939288,0.0833333333333333,2.48483943939209,2.4911980628967285
short_mid,timestep_ce,tail,23,17,1.0,3.906174955532343,2.461906281272639,5.373978184751698e-05,0.0,0.0,0.0005373978094083,2.462116206164204,0.0902777777777777,2.483613967895508,2.489769220352173
short_mid,timestep_ce,tail,23,18,1.0,3.906174955532343,2.455219111631331,4.867389658405871e-05,0.0,0.0,0.0004867389498109,2.455409212900316,0.0902777777777777,2.482854127883911,2.487398624420166
short_mid,timestep_ce,tail,23,19,1.0,3.906174955532343,2.453704340322498,4.37779403589193e-05,0.0,0.0,0.0004377793874343,2.45387535784618,0.0902777777777777,2.483290672302246,2.48829197883606
short_mid,timestep_ce,tail,23,20,1.0,3.906174955532343,2.4488036882856834,4.304157510870088e-05,0.0,0.0,0.0004304157400791,2.4489717729735907,0.0902777777777777,2.479843854904175,2.4881591796875
short_mid,timestep_ce,tail,23,21,1.0,3.906174955532343,2.448839915188578,5.00949058458714e-05,0.0,0.0,0.0005009490457602,2.44903557477022,0.0902777777777777,2.48093318939209,2.489433765411377
short_mid,timestep_ce,tail,23,22,1.0,3.906174955532343,2.4441472174994097,5.422741008991385e-05,0.0,0.0,0.0005422740896783,2.444358979568219,0.0902777777777777,2.4796342849731445,2.4889283180236816
short_mid,timestep_ce,tail,23,23,1.0,3.906174955532343,2.4424638473228417,5.38998598653844e-05,0.0,0.0,0.0005389986001315,2.4426743967808053,0.0902777777777777,2.4794187545776367,2.488978147506714
short_mid,timestep_ce,tail,23,24,1.0,3.906174955532343,2.4390356893588674,5.974890453893336e-05,0.0,0.0,0.0005974890433543,2.439269086374884,0.0902777777777777,2.476977825164795,2.489422559738159
short_mid,timestep_ce,tail,23,25,1.0,3.906174955532343,2.435970214476068,6.556839710288831e-05,0.0,0.0,0.0006556839620247,2.436226358922541,0.0972222222222222,2.478824615478516,2.493459224700928
short_mid,timestep_ce,tail,23,26,1.0,3.906174955532343,2.4317922596266675,7.031166544771174e-05,0.0,0.0,0.0007031166383222,2.4320668870528674,0.0972222222222222,2.475558280944824,2.4902212619781494
short_mid,timestep_ce,tail,23,27,1.0,3.906174955532343,2.4258344637137066,7.1757302022713e-05,0.0,0.0,0.0007175730091316,2.426114715930722,0.0972222222222222,2.479233980178833,2.494340181350708
short_mid,timestep_ce,tail,23,28,1.0,3.906174955532343,2.4198564760861423,7.055793996340686e-05,0.0,0.0,0.0007055793908803,2.420132074832096,0.0972222222222222,2.4749155044555664,2.494520664215088
short_mid,timestep_ce,tail,23,29,1.0,3.906174955532343,2.4198810171957885,7.655721144965511e-05,0.0,0.0,0.0007655721080846,2.420180031026292,0.0972222222222222,2.472271203994751,2.4955265522003174
short_mid,timestep_ce,tail,23,30,1.0,3.906174955532343,2.414266850164548,7.914556841325519e-05,0.0,0.0,0.000791455673037,2.4145759616989686,0.1041666666666666,2.4683899879455566,2.4921460151672363
short_mid,timestep_ce,tail,23,31,1.0,3.906174955532343,2.409980107502765,7.61065293303226e-05,0.0,0.0,0.0007610652643246,2.4102773834629025,0.1041666666666666,2.468374013900757,2.4936256408691406
short_mid,timestep_ce,tail,23,32,1.0,3.906174955532343,2.403568698288857,7.980558240665772e-05,0.0,0.0,0.0007980558121069,2.4038803991885684,0.1111111111111111,2.466965436935425,2.4928953647613525
short_mid,timestep_ce,tail,23,33,1.0,3.906174955532343,2.3990580633462195,8.460303467634077e-05,0.0,0.0,0.0008460303409651,2.399388511086495,0.1041666666666666,2.466073513031006,2.494614124298096
short_mid,timestep_ce,tail,23,34,1.0,3.906174955532343,2.3949299219758498,9.027229898117113e-05,0.0,0.0,0.0009027229545464,2.395282537309315,0.1111111111111111,2.466591119766236,2.495497465133667
short_mid,timestep_ce,tail,23,35,1.0,3.906174955532343,2.387982144002865,8.299731481748212e-05,0.0,0.0,0.0008299731340486,2.388306367007467,0.1041666666666666,2.465287446975708,2.494920492172241
short_mid,timestep_ce,tail,23,36,1.0,3.906174955532343,2.383441110896572,8.988564139413976e-05,0.0,0.0,0.0008988564051751,2.3837922079017364,0.1111111111111111,2.4587836265563965,2.4938063621521
short_mid,timestep_ce,tail,23,37,1.0,3.906174955532343,2.382934429559363,9.883529521501264e-05,0.0,0.0,0.0009883529279804,2.3833205203386263,0.1111111111111111,2.4590365886688232,2.494936943054199
short_mid,timestep_ce,tail,23,38,1.0,3.906174955532343,2.3743475977196757,9.27079572131346e-05,0.0,0.0,0.000927079554123,2.37470973091979,0.1111111111111111,2.460326910018921,2.493002653121948
short_mid,timestep_ce,tail,23,39,1.0,3.906174955532343,2.37062916698226,8.878232917615947e-05,0.0,0.0,0.0008878232990375,2.370975955217923,0.1111111111111111,2.4608283042907715,2.495816946029663
short_mid,timestep_ce,tail,23,40,1.0,3.906174955532343,2.3663844606757367,8.731945156838694e-05,0.0,0.0,0.0008731945026096,2.3667255921125823,0.1111111111111111,2.4589502811431885,2.4939844608306885
short_mid,timestep_ce,tail,23,41,1.0,3.906174955532343,2.3620287383074605,9.841170645757337e-05,0.0,0.0,0.0009841170322659,2.3624131675431324,0.1180555555555555,2.4537508487701416,2.4911048412323
short_mid,timestep_ce,tail,23,42,1.0,3.906174955532343,2.3563199749091406,0.0001072062006326,0.0,0.0,0.0010720619935022,2.356738745037742,0.1180555555555555,2.4532134532928467,2.490001678466797
short_mid,timestep_ce,tail,23,43,1.0,3.906174955532343,2.356635716613927,0.0001099275414256,0.0,0.0,0.0010992754046386,2.357065114219915,0.1111111111111111,2.4519002437591557,2.489851951599121
short_mid,timestep_ce,tail,23,44,1.0,3.906174955532343,2.3485119166349584,0.0001178206747182,0.0,0.0,0.0011782067247406,2.3489720956799087,0.125,2.44634222984314,2.4867215156555176
short_mid,timestep_ce,tail,23,45,1.0,3.906174955532343,2.3439952957855854,0.0001256744038037,0.0,0.0,0.0012567439988149,2.3444862135921616,0.1388888888888889,2.443588256835937,2.486079692840576
short_mid,timestep_ce,tail,23,46,1.0,3.906174955532343,2.3413686042398267,0.0001284942578068,0.0,0.0,0.0012849425622895,2.3418705475720194,0.1458333333333333,2.4379191398620605,2.4836843013763428
short_mid,timestep_ce,tail,23,47,1.0,3.906174955532343,2.3370512442826814,0.0001440835007269,0.0,0.0,0.0014408349749598,2.3376140746315253,0.1408730158730158,2.4326086044311523,2.480703353881836
short_mid,timestep_ce,tail,23,48,1.0,3.906174955532343,2.327021651752229,0.0001491740150443,0.0,0.0,0.0014917401181335,2.3276043393730914,0.1527777777777777,2.4308512210845947,2.484890937805176
short_mid,timestep_ce,tail,23,49,1.0,3.906174955532343,2.3225577624447373,0.0001387811833084,0.0,0.0,0.0013878118419513,2.323099876640176,0.1478174603174603,2.408315420150757,2.472442150115967
short_mid,timestep_ce,tail,23,50,1.0,3.906174955532343,2.3169681599136065,0.0001408745326182,0.0,0.0,0.0014087452810488,2.317518401269042,0.1527777777777777,2.416138172149658,2.475472450256348
short_mid,timestep_ce,tail,37,1,0.1,0.9369736357520416,2.486891206898911,4.821582388260247e-05,0.0,0.0,0.0004821582369725,2.486895729055093,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,37,2,0.2,0.9369736357520416,2.4848708655050413,4.473348643733734e-05,0.0,0.0,0.0004473348510236,2.484879295099623,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,37,3,0.3,0.9369736357520416,2.484792797167412,4.129794354016252e-05,0.0,0.0,0.0004129794261532,2.484804401709578,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,37,4,0.4,0.9369736357520416,2.484585897442396,3.773433850733415e-05,0.0,0.0,0.0003773433709534,2.484600003943386,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,37,5,0.5,0.9369736357520416,2.4844416611781424,3.668520173290143e-05,0.0,0.0,0.0003668520151374,2.4844588043357336,0.0833333333333333,2.4849367141723637,2.485133647918701
short_mid,timestep_ce,tail,37,6,0.6,0.9369736357520416,2.4831147739686164,3.940162479886689e-05,0.0,0.0,0.0003940162371937,2.483136912836676,0.0833333333333333,2.4849367141723637,2.485133647918701
short_mid,timestep_ce,tail,37,7,0.7,0.9369736357520416,2.480621739632086,4.371390713554312e-05,0.0,0.0,0.0004371390577803,2.480650376945273,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,tail,37,8,0.8,0.9369736357520416,2.4794462478099306,4.5270368942939607e-05,0.0,0.0,0.000452703683819,2.47948023169053,0.0902777777777777,2.484503507614136,2.48492169380188
short_mid,timestep_ce,tail,37,9,0.9,0.9369736357520416,2.476234971553652,4.482953353295974e-05,0.0,0.0,0.0004482953389675,2.4762728004980827,0.0833333333333333,2.4841580390930176,2.485164165496826
short_mid,timestep_ce,tail,37,10,1.0,0.9369736357520416,2.474430570093572,4.9262495143695695e-05,0.0,0.0,0.0004926249356828,2.474476755178324,0.0833333333333333,2.484468698501587,2.4870381355285645
short_mid,timestep_ce,tail,37,11,1.0,0.9369736357520416,2.4716198497713124,5.111202051720912e-05,0.0,0.0,0.000511120206343,2.471667711582939,0.0833333333333333,2.4843029975891118,2.4885854721069336
short_mid,timestep_ce,tail,37,12,1.0,0.9369736357520416,2.4683171044938947,5.442196846391209e-05,0.0,0.0,0.0005442196684216,2.4683681338666434,0.0833333333333333,2.484269142150879,2.490190029144287
short_mid,timestep_ce,tail,37,13,1.0,0.9369736357520416,2.46548014335501,6.16304522785282e-05,0.0,0.0,0.0006163045137811,2.465537883738848,0.0833333333333333,2.4854586124420166,2.4925453662872314
short_mid,timestep_ce,tail,37,14,1.0,0.9369736357520416,2.46147726571088,6.876997983286706e-05,0.0,0.0,0.0006876997758871,2.461541693715344,0.0833333333333333,2.4824559688568115,2.4918313026428223
short_mid,timestep_ce,tail,37,15,1.0,0.9369736357520416,2.4581590773932085,7.366101144944846e-05,0.0,0.0,0.0007366101015455,2.4582281067531406,0.0902777777777777,2.478865146636963,2.489358425140381
short_mid,timestep_ce,tail,37,16,1.0,0.9369736357520416,2.4551222213574406,8.029567559885174e-05,0.0,0.0,0.0008029567243612,2.4551974976124327,0.0833333333333333,2.4765686988830566,2.489952087402344
short_mid,timestep_ce,tail,37,17,1.0,0.9369736357520416,2.452616985816759,8.281260912325442e-05,0.0,0.0,0.0008281260734746,2.4526945317673805,0.0833333333333333,2.4763495922088623,2.4906487464904785
short_mid,timestep_ce,tail,37,18,1.0,0.9369736357520416,2.4494597361953656,8.079561569137665e-05,0.0,0.0,0.0008079561485232,2.449535456458796,0.0972222222222222,2.473841667175293,2.4877333641052246
short_mid,timestep_ce,tail,37,19,1.0,0.9369736357520416,2.4445410435458266,7.713595798698762e-05,0.0,0.0,0.0007713595557001,2.4446133319769383,0.0972222222222222,2.471140146255493,2.4850754737854004
short_mid,timestep_ce,tail,37,20,1.0,0.9369736357520416,2.4423537397959145,7.692416173292436e-05,0.0,0.0,0.0007692416081435,2.4424258086849613,0.0972222222222222,2.468827486038208,2.484137296676636
short_mid,timestep_ce,tail,37,21,1.0,0.9369736357520416,2.4370099164532717,7.67296072724145e-05,0.0,0.0,0.0007672960521924,2.437081840075232,0.0972222222222222,2.4653241634368896,2.481691598892212
short_mid,timestep_ce,tail,37,22,1.0,0.9369736357520416,2.435020107000092,8.402674661746101e-05,0.0,0.0,0.0008402674580345,2.43509885694402,0.1319444444444444,2.45193099975586,2.470395088195801
short_mid,timestep_ce,tail,37,23,1.0,0.9369736357520416,2.432029032666178,9.768026493302995e-05,0.0,0.0,0.0009768026170205,2.4321205205638314,0.125,2.445443630218506,2.465921640396118
short_mid,timestep_ce,tail,37,24,1.0,0.9369736357520416,2.4275555360337746,0.0001182910678575,0.0,0.0,0.0011829106396035,2.427666314908026,0.1319444444444444,2.4386026859283447,2.4636638164520264
short_mid,timestep_ce,tail,37,25,1.0,0.9369736357520416,2.4295425447867784,0.0001367124704663,0.0,0.0,0.0013671247108251,2.429670693747148,0.1339285714285714,2.430553436279297,2.461005687713623
short_mid,timestep_ce,tail,37,26,1.0,0.9369736357520416,2.4218361628035057,0.000137946316238,0.0,0.0,0.0013794631103339,2.4219654053706106,0.125,2.4355642795562744,2.462117910385132
short_mid,timestep_ce,tail,37,27,1.0,0.9369736357520416,2.411710047680827,0.0001282307425213,0.0,0.0,0.0012823073948828,2.411830183150641,0.1388888888888889,2.429775714874268,2.459805965423584
short_mid,timestep_ce,tail,37,28,1.0,0.9369736357520416,2.403833275612784,0.000136436643171,0.0,0.0,0.0013643663932397,2.403961104493133,0.1458333333333333,2.419083833694458,2.458979845046997
short_mid,timestep_ce,tail,37,29,1.0,0.9369736357520416,2.404613182589848,0.0001743015068384,0.0,0.0,0.0017430150417351,2.404776469770684,0.1597222222222222,2.402369976043701,2.450150489807129
short_mid,timestep_ce,tail,37,30,1.0,0.9369736357520416,2.4042693743812444,0.0002166929130507,0.0,0.0,0.0021669291245964,2.4044724372496087,0.1597222222222222,2.405784368515014,2.4568207263946533
short_mid,timestep_ce,tail,37,31,1.0,0.9369736357520416,2.3922783967344774,0.0002228177862687,0.0,0.0,0.0022281777857451,2.392487194369869,0.1408730158730158,2.429042100906372,2.4751200675964355
short_mid,timestep_ce,tail,37,32,1.0,0.9369736357520416,2.385137672883918,0.0002015740589119,0.0,0.0,0.0020157405629709,2.385326535279082,0.1408730158730158,2.4135079383850098,2.457057476043701
short_mid,timestep_ce,tail,37,33,1.0,0.9369736357520416,2.3775313204208874,0.0001922968517858,0.0,0.0,0.0019229685045336,2.377711528344737,0.1597222222222222,2.3939321041107178,2.4455268383026123
short_mid,timestep_ce,tail,37,34,1.0,0.9369736357520416,2.3759573917585888,0.0002345675920643,0.0,0.0,0.0023456758944952,2.3761771418756954,0.1547619047619047,2.386044979095459,2.447787046432495
short_mid,timestep_ce,tail,37,35,1.0,0.9369736357520416,2.376256726900189,0.0002765600323741,0.0,0.0,0.0027656002561665,2.376515858349825,0.1478174603174603,2.3892524242401123,2.4542222023010254
short_mid,timestep_ce,tail,37,36,1.0,0.9369736357520416,2.368371009005942,0.0002651722448677,0.0,0.0,0.0026517224072505,2.368619514619627,0.1478174603174603,2.3966832160949707,2.452486038208008
short_mid,timestep_ce,tail,37,37,1.0,0.9369736357520416,2.352998783173947,0.0002364048082802,0.0,0.0,0.0023640479925353,2.353220315480191,0.1478174603174603,2.3948309421539307,2.452338933944702
short_mid,timestep_ce,tail,37,38,1.0,0.9369736357520416,2.3480472638561887,0.0002338066029886,0.0,0.0,0.0023380659465323,2.348266355757459,0.1666666666666666,2.3929004669189453,2.454282283782959
short_mid,timestep_ce,tail,37,39,1.0,0.9369736357520416,2.3396984513162957,0.0002407072250821,0.0,0.0,0.0024070722700566,2.339923991188535,0.1478174603174603,2.3896522521972656,2.447758197784424
short_mid,timestep_ce,tail,37,40,1.0,0.9369736357520416,2.3333441029317203,0.0002555527349432,0.0,0.0,0.0025555273035473,2.333583551101553,0.1547619047619047,2.3793725967407227,2.443331480026245
short_mid,timestep_ce,tail,37,41,1.0,0.9369736357520416,2.331355135945568,0.0002760748724972,0.0,0.0,0.0027607486726757,2.331613803689533,0.1547619047619047,2.382937431335449,2.4514646530151367
short_mid,timestep_ce,tail,37,42,1.0,0.9369736357520416,2.329324476484998,0.0002965206489136,0.0,0.0,0.0029652064506657,2.3296023326158117,0.1597222222222222,2.39194917678833,2.4608049392700195
short_mid,timestep_ce,tail,37,43,1.0,0.9369736357520416,2.32126789248954,0.0003069996884995,0.0,0.0,0.0030699968919087,2.3215555360928666,0.1547619047619047,2.391094446182251,2.459254264831543
short_mid,timestep_ce,tail,37,44,1.0,0.9369736357520416,2.312499150556869,0.0003110509228142,0.0,0.0,0.0031105091630219,2.3127906187060776,0.1547619047619047,2.381911516189575,2.451481580734253
short_mid,timestep_ce,tail,37,45,1.0,0.9369736357520416,2.3096777059125,0.0003229731246736,0.0,0.0,0.0032297311821173,2.30998028740415,0.1527777777777777,2.393904685974121,2.4696567058563232
short_mid,timestep_ce,tail,37,46,1.0,0.9369736357520416,2.3051928136106614,0.0003360134262708,0.0,0.0,0.0033601341462932,2.305507606565439,0.1458333333333333,2.393118381500244,2.470249891281128
short_mid,timestep_ce,tail,37,47,1.0,0.9369736357520416,2.297257512038423,0.0003343830587173,0.0,0.0,0.0033438305521589,2.2975708022585426,0.1478174603174603,2.380326271057129,2.454660654067993
short_mid,timestep_ce,tail,37,48,1.0,0.9369736357520416,2.289849196777081,0.0003290019401733,0.0,0.0,0.0032900193819965,2.2901574646133973,0.1478174603174603,2.3727846145629883,2.446418523788452
short_mid,timestep_ce,tail,37,49,1.0,0.9369736357520416,2.2815791378743477,0.0003286276074323,0.0,0.0,0.0032862760393083,2.2818870384393586,0.1408730158730158,2.3884263038635254,2.466121196746826
short_mid,timestep_ce,tail,37,50,1.0,0.9369736357520416,2.2752740251833314,0.0003288862020039,0.0,0.0,0.0032888619480061,2.2755821645772807,0.1408730158730158,2.385406255722046,2.465193510055542
short_mid,timestep_ce,a1_tail,11,1,0.1,0.9858941939920008,2.4924560787345373,0.0002522168401207,0.0,0.0018837975655488,0.0006383707836378,2.49248094566923,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,2,0.2,0.9858941939920008,2.485047156141875,0.0002411607193653,0.0,0.001793948174879,0.0006176590135644,2.485094695411328,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,3,0.3,0.9858941939920008,2.4845034103590526,0.0002408646173198,0.0,0.0017833278821813,0.0006253181960665,2.484574664275125,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,4,0.4,0.9858941939920008,2.483498779303441,0.0002318374314581,0.0,0.0017154671463365,0.0006029070972139,2.4835902003125767,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,5,0.5,0.9858941939920008,2.482442604284894,0.0002205658329048,0.0,0.0016428693850875,0.0005627888462805,2.4825512870453723,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,6,0.6,0.9858941939920008,2.4824067434222274,0.0002103436555865,0.0,0.0015772196501108,0.0005262168924297,2.4825311568846185,0.0833333333333333,2.484906911849976,2.4849066734313965
