seed,sample_a,timestep_a,label_a,sample_b,timestep_b,label_b,what_cosine_similarity,q_l1_distance,evidence_l1_distance,top_support_a,top_support_b,different_top_support,high_similarity
37,36,34,4,116,56,3,0.8710804581642151,0.8400685787200928,1.7880979776382446,11,0,True,False
37,11,54,0,2,51,11,0.8708629012107849,0.6796207427978516,1.423780918121338,0,10,True,False
37,13,51,6,18,47,1,0.8703372478485107,0.303713858127594,1.0545196533203125,0,0,False,False
37,68,40,5,69,43,2,0.8702540397644043,0.2333354651927948,1.349126935005188,11,5,True,False
37,1,62,1,138,59,3,0.8694984316825867,0.4298345744609833,1.8498674631118774,3,1,True,False
37,65,52,1,111,55,6,0.8693196773529053,0.36083394289016724,0.9949069619178772,1,0,True,False
37,47,52,4,68,61,5,0.8688521385192871,0.3215888440608978,0.976850688457489,8,0,True,False
37,2,59,11,9,54,0,0.8681069016456604,0.5614951252937317,1.5544569492340088,10,0,True,False
37,15,87,3,76,87,1,0.8681069016456604,0.15774881839752197,1.2469568252563477,1,1,False,False
37,55,63,4,68,68,5,0.8675628900527954,0.23189038038253784,0.9271540641784668,6,4,True,False
37,13,45,6,18,39,1,0.8672268986701965,0.26732057332992554,0.9926171898841858,0,0,False,False
37,112,37,0,120,39,11,0.8671486973762512,0.7041412591934204,1.171915888786316,9,9,False,False
37,44,82,5,42,81,0,0.866786777973175,0.5769861936569214,2.56644606590271,4,4,False,False
37,65,54,1,111,55,6,0.866786777973175,0.4014323651790619,1.1934142112731934,1,0,True,False
37,42,81,0,104,90,4,0.866786777973175,0.18845288455486298,1.1462403535842896,4,4,False,False
37,76,57,1,88,50,3,0.866205632686615,0.32613909244537354,0.8318397998809814,3,3,False,False
37,69,40,2,44,76,5,0.8661682605743408,0.793002724647522,1.8588453531265259,4,4,False,False
37,106,51,11,112,44,0,0.8660579323768616,0.6987462639808655,1.413960337638855,11,6,True,False
37,8,5,6,76,5,1,0.8660253882408142,0.0,0.1702699065208435,8,8,False,False
37,74,39,9,106,44,11,0.865767776966095,0.34765952825546265,1.374752163887024,11,11,False,False
37,127,74,4,68,53,5,0.8652561902999878,0.7783279418945312,1.4599976539611816,4,0,True,False
37,5,40,2,4,42,5,0.8647910952568054,0.5534732341766357,0.531856119632721,2,2,False,False
37,112,34,0,121,39,9,0.8644071817398071,0.5559943914413452,0.9301612973213196,9,9,False,False
37,66,62,11,42,54,0,0.8642493486404419,0.7499687671661377,2.049630641937256,9,4,True,False
37,88,50,3,143,63,0,0.8642493486404419,0.2466198205947876,1.1530715227127075,3,3,False,False
37,104,102,4,42,81,0,0.8642493486404419,0.17689171433448792,1.0218548774719238,4,4,False,False
37,88,39,3,137,55,8,0.8642419576644897,0.44861841201782227,0.9351305365562439,3,3,False,False
37,13,93,6,37,89,5,0.8641042709350586,0.4033213257789612,1.2115085124969482,6,4,True,False
37,36,56,4,112,61,0,0.8640275597572327,0.5262895226478577,1.2086836099624634,6,6,False,False
37,14,111,4,26,115,0,0.8640275597572327,0.4342305064201355,1.5627455711364746,4,4,False,False
37,28,82,6,78,114,4,0.8640275597572327,0.2464805394411087,1.3931857347488403,4,4,False,False
37,19,15,11,85,43,9,0.8626626133918762,0.9767375588417053,2.158109664916992,2,9,True,False
37,35,49,11,112,44,0,0.8624399304389954,0.5974106192588806,1.3640377521514893,9,6,True,False
37,73,64,0,139,75,4,0.8621967434883118,0.6113131642341614,1.652466058731079,0,4,True,False
37,112,32,0,121,39,9,0.8621967434883118,0.46097269654273987,1.424649715423584,0,9,True,False
37,9,33,0,19,31,11,0.8620445132255554,0.5102958679199219,1.3721222877502441,0,9,True,False
37,127,59,4,68,53,5,0.8619463443756104,0.5874948501586914,1.3411072492599487,4,0,True,False
37,41,47,6,88,50,3,0.8616409301757812,0.4815911650657654,1.2147517204284668,6,3,True,False
37,5,44,2,4,42,5,0.8608286380767822,0.5025185346603394,0.43830767273902893,2,2,False,False
37,13,100,6,17,73,7,0.8606626391410828,0.25925832986831665,1.0139755010604858,6,6,False,False
37,64,30,8,125,37,1,0.860465407371521,0.28163641691207886,1.1911680698394775,3,3,False,False
37,37,85,5,78,114,4,0.8602384328842163,0.31891703605651855,1.3924816846847534,5,4,True,False
37,125,69,1,143,78,0,0.8601782321929932,0.274120569229126,0.8241360783576965,6,6,False,False
37,55,78,4,128,66,5,0.8601509928703308,0.4876258969306946,1.0646216869354248,7,7,False,False
37,133,82,0,141,63,1,0.8601509928703308,0.39051684737205505,0.7779914140701294,1,6,True,False
37,44,40,5,92,42,11,0.8599997758865356,0.572266161441803,0.8479288816452026,5,5,False,False
37,106,47,11,74,39,9,0.8599228262901306,0.3529984951019287,0.806140124797821,11,11,False,False
