run_key,split_seed,architecture,objective,train_regime,num_classes,best_epoch,trainable_parameters,total_parameters,sample_hash,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,train_output_firing_rate,train_hidden1_firing_rate,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,val_output_firing_rate,val_hidden1_firing_rate,test_loss,test_balanced_accuracy,test_accuracy,test_macro_f1,test_output_firing_rate,test_hidden1_firing_rate,hidden_1_tau_syn_ms_mean,hidden_1_tau_syn_ms_std,hidden_1_tau_mem_ms_mean,hidden_1_tau_mem_ms_std,hidden_1_threshold_mean,hidden_1_threshold_std,output_tau_syn_ms_mean,output_tau_syn_ms_std,output_tau_mem_ms_mean,output_tau_mem_ms_std,output_threshold_mean,output_threshold_std,train_hidden2_firing_rate,val_hidden2_firing_rate,test_hidden2_firing_rate,hidden_2_tau_syn_ms_mean,hidden_2_tau_syn_ms_std,hidden_2_tau_mem_ms_mean,hidden_2_tau_mem_ms_std,hidden_2_threshold_mean,hidden_2_threshold_std
split101__1h512__timestep_ce__trainable_dynamics,101,1h512,timestep_ce,trainable_dynamics,12,57,253443,253443,904364bb02dc65c5d226b35e9acf226599682e62533d02759b60e22367517f34,1.7756395995838492,0.9765184570599171,0.9776951672862454,0.9777937871408274,0.07709882280049567,0.08017478290543681,2.153590832001124,0.6540695415695416,0.6602564102564102,0.6475909223458244,0.06677350427350427,0.10381923577724358,2.1485973604070314,0.5981684981684982,0.5911949685534591,0.5922414903834892,0.07501310272536688,0.07729584316037735,140.80186837911606,78.17773840045217,27.770419847295308,3.7023017809427325,0.47749511984875426,0.055874423954495864,86.9325180053711,0.0,46.287181343787374,0.0,0.27781081199645996,0.0,,,,,,,,,
split11__1h512__whole_count_ce__trainable_dynamics,11,1h512,whole_count_ce,trainable_dynamics,12,79,253443,253443,fd3786ff7fca359f06912c9a8ffb3cb84f82534fdade3b9e9e33e91c66dd8338,0.0016373028774673522,1.0,1.0,1.0,0.06372292103424179,0.039941815710167715,2.41524913197472,0.48683989621489626,0.49404761904761907,0.47586299249279795,0.05453249007936508,0.026729038783482144,1.4574654194024892,0.6582652505446623,0.6682692307692307,0.6577093972839999,0.06107271634615385,0.0443115234375,139.9104677811265,78.2299075299168,25.221829140832693,1.988588236941963,0.48269915056880563,0.029173084515570685,81.81230163574219,0.0,29.34771533974345,0.0,0.3954373598098755,0.0,,,,,,,,,
split23__1h512__whole_count_ce__trainable_dynamics,23,1h512,whole_count_ce,trainable_dynamics,12,31,253443,253443,85d14b124241660c22126d21cff9471c44f1adeea642dfee9ceac06323833b4c,0.0401995224407827,0.9943121693121694,0.9939393939393939,0.9940233316240569,0.0685290404040404,0.03990688131313131,1.6954008360594017,0.6251743966817497,0.6298342541436464,0.6199962715069115,0.056888812154696135,0.028364149905041436,1.910377596057741,0.5524344460006224,0.5706214689265536,0.5543534675247667,0.06347104519774012,0.037650070621468926,139.65823371708393,78.23224112305263,24.782000081445968,1.5552391963721885,0.48187913600122556,0.025853478275074598,81.13811492919922,0.0,28.280035209447934,0.0,0.4105055332183838,0.0,,,,,,,,,
split101__1h512__whole_count_ce__trainable_dynamics,101,1h512,whole_count_ce,trainable_dynamics,12,88,253443,253443,904364bb02dc65c5d226b35e9acf226599682e62533d02759b60e22367517f34,0.0014322908228647558,1.0,1.0,1.0,0.06624651486988847,0.043031146535199814,1.9846432575812707,0.640563603063603,0.6410256410256411,0.635117468886285,0.06076388888888889,0.05984418820112179,2.0912468823246986,0.60376221001221,0.5911949685534591,0.5890138180155516,0.06335167714884696,0.04172040831367924,140.17103499174118,78.33091152210109,25.68548097768426,2.3310804909089606,0.4809212724212557,0.03048571873368776,82.20641326904297,0.0,30.872459413222025,0.0,0.3764856457710266,0.0,,,,,,,,,
split11__1h512__timestep_ce__weight_only,11,1h512,timestep_ce,weight_only,12,77,251904,251904,fd3786ff7fca359f06912c9a8ffb3cb84f82534fdade3b9e9e33e91c66dd8338,1.7719721741646342,0.9901647286821705,0.989517819706499,0.9897408179105606,0.07158455625436758,0.08322431456367925,2.250020072573707,0.5065209096459097,0.5178571428571429,0.5057075316256919,0.06498015873015874,0.05873180571056548,2.1182648768791785,0.6950708061002179,0.7019230769230769,0.6976854978092416,0.06402744391025642,0.08744577261117789,137.85081271552923,78.13334495825966,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,,,,,,,,,
split23__1h512__timestep_ce__weight_only,23,1h512,timestep_ce,weight_only,12,51,251904,251904,85d14b124241660c22126d21cff9471c44f1adeea642dfee9ceac06323833b4c,1.8171753141615126,0.9801406926406927,0.9818181818181818,0.9813491004666858,0.0731060606060606,0.07950476444128787,2.1841530049044784,0.6494867605161723,0.6519337016574586,0.6410384250230774,0.06534875690607735,0.0581634690089779,2.191522043303581,0.5454656862745096,0.559322033898305,0.5492308167344034,0.0729460922787194,0.07537324549788135,137.85081271552923,78.13334495825966,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,,,,,,,,,
split101__1h512__timestep_ce__weight_only,101,1h512,timestep_ce,weight_only,12,109,251904,251904,904364bb02dc65c5d226b35e9acf226599682e62533d02759b60e22367517f34,1.7532249463091996,0.9910190047511879,0.9925650557620818,0.9917319298853563,0.07291666666666667,0.08759906300824814,2.167469953879332,0.6510413197913197,0.6474358974358975,0.6441869593384634,0.06129807692307692,0.1128391363681891,2.1622686955913806,0.5803495115995115,0.5723270440251572,0.5730045463711525,0.07059093291404613,0.08498934379913523,137.85081271552923,78.13334495825966,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,,,,,,,,,
split11__1h512__whole_count_ce__weight_only,11,1h512,whole_count_ce,weight_only,12,38,251904,251904,fd3786ff7fca359f06912c9a8ffb3cb84f82534fdade3b9e9e33e91c66dd8338,0.02181157803229316,0.998062015503876,0.9979035639412998,0.998061753437007,0.07128974493361286,0.03929640412080713,2.3990684350331626,0.48097527472527474,0.48214285714285715,0.48022149484582055,0.06094990079365079,0.026091076078869048,1.3654042940873365,0.6865876906318084,0.6875,0.6757581930204118,0.07294170673076923,0.04360668475811298,137.85081271552923,78.13334495825966,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,,,,,,,,,
split23__1h512__whole_count_ce__weight_only,23,1h512,whole_count_ce,weight_only,12,171,251904,251904,85d14b124241660c22126d21cff9471c44f1adeea642dfee9ceac06323833b4c,0.0009917787624278455,1.0,1.0,1.0,0.06514099326599326,0.053781960227272725,1.9210627388558994,0.5969263239483826,0.5966850828729282,0.577913230771771,0.053349447513812154,0.03979559629661602,2.0487814932893227,0.5698850373482726,0.5819209039548022,0.5713939718842594,0.05999882297551789,0.05195988369526836,137.85081271552923,78.13334495825966,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,,,,,,,,,
split101__1h512__whole_count_ce__weight_only,101,1h512,whole_count_ce,weight_only,12,93,251904,251904,904364bb02dc65c5d226b35e9acf226599682e62533d02759b60e22367517f34,0.002127511461428107,1.0,1.0,1.0,0.06710811648079307,0.04684527655959572,1.8473199636508257,0.6412712287712289,0.6410256410256411,0.6345075549970997,0.06670673076923077,0.06539525741185898,2.0931484219413132,0.5889423076923077,0.5911949685534591,0.5929952663823631,0.068854821802935,0.04614181038718553,137.85081271552923,78.13334495825966,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,,,,,,,,,
split11__2h128__timestep_ce__trainable_dynamics,11,2h128,timestep_ce,trainable_dynamics,12,133,80131,80131,fd3786ff7fca359f06912c9a8ffb3cb84f82534fdade3b9e9e33e91c66dd8338,1.7638298145630076,0.9839147286821706,0.9832285115303984,0.9838469876123774,0.07544986023759609,0.11269265100890985,2.278258028484526,0.4204212454212454,0.42857142857142855,0.4086295137030431,0.07099454365079365,0.08152553013392858,2.1610456796792836,0.538562091503268,0.5480769230769231,0.5339063283928903,0.07071314102564102,0.12076509915865384,140.13946017622948,78.36320375238255,27.08429632747443,3.0604184188698884,0.44329169346019626,0.04920432628992359,91.5312271118164,0.0,97.91785227688447,0.0,0.13564744591712952,0.0,0.25341899240041926,0.21241687593005953,0.25141319861778844,139.65055194497108,78.52734504206286,25.464574484523958,2.81139585854931,0.4946362911723554,0.09017625546096901
split23__2h128__timestep_ce__trainable_dynamics,23,2h128,timestep_ce,trainable_dynamics,12,119,80131,80131,85d14b124241660c22126d21cff9471c44f1adeea642dfee9ceac06323833b4c,1.789121765560574,0.9694866015561217,0.9737373737373738,0.971445931316198,0.07251683501683502,0.11107559974747475,2.1885773832626763,0.5328300444109267,0.5359116022099447,0.5216934918909851,0.0688017955801105,0.087890625,2.2030215249896723,0.45833916900093374,0.4745762711864407,0.4582503911884103,0.06744350282485875,0.1090136167019774,140.16433903574944,78.20257242796498,27.4848998698782,3.754619691658667,0.44405202590860426,0.0530594121051941,91.69859313964844,0.0,109.34017294499796,0.0,0.11958315223455429,0.0,0.2288717250631313,0.19982033408149172,0.2239886784957627,139.64134550094604,78.47477390811426,25.600570873310186,3.026739366687906,0.47921364568173885,0.08303388829114909
split101__2h128__timestep_ce__trainable_dynamics,101,2h128,timestep_ce,trainable_dynamics,12,98,80131,80131,904364bb02dc65c5d226b35e9acf226599682e62533d02759b60e22367517f34,1.8022209463509484,0.9666522022103257,0.9721189591078067,0.969009041500081,0.07350720260223048,0.0950641844795539,2.1768636886890116,0.5838696026196025,0.5769230769230769,0.5818504129711513,0.06213274572649573,0.12366974659455128,2.213852282590086,0.478998778998779,0.4779874213836478,0.465521356222014,0.060174266247379454,0.09217153105345911,140.29320046305656,78.19106624921916,27.376236611555527,3.560554837928071,0.45580438477918506,0.053567156564547594,89.59384155273438,0.0,72.09656018773137,0.0,0.1486516147851944,0.0,0.24107389201905205,0.2472236828926282,0.2292772209119497,139.47892978787422,78.32050605064444,25.182933727569782,2.5623004998807164,0.48799391486682,0.07559197061492047
split11__2h128__whole_count_ce__trainable_dynamics,11,2h128,whole_count_ce,trainable_dynamics,12,189,80131,80131,fd3786ff7fca359f06912c9a8ffb3cb84f82534fdade3b9e9e33e91c66dd8338,0.0019287109993441143,1.0,1.0,1.0,0.05695317959468903,0.06068813875786164,2.756762300218855,0.40491071428571423,0.4226190476190476,0.3983222567545204,0.04538690476190476,0.04155912853422619,1.9147861920870268,0.635035403050109,0.6346153846153846,0.6272999520413285,0.05636518429487179,0.0674297626201923,140.27626952528954,78.41847216059529,25.911747598140852,3.1376844263417323,0.4673983813263476,0.027105566466421573,80.18927001953125,0.0,29.830220470421672,0.0,0.3686104118824005,0.0,0.14665737192085954,0.10421898251488096,0.156524658203125,139.0669728219509,78.31253689930408,23.86598466200605,1.91540219797313,0.4927573536988348,0.040982416328790724
split23__2h128__whole_count_ce__trainable_dynamics,23,2h128,whole_count_ce,trainable_dynamics,12,46,80131,80131,85d14b124241660c22126d21cff9471c44f1adeea642dfee9ceac06323833b4c,0.3071294865222892,0.8983769389570974,0.901010101010101,0.898444532146625,0.04610690235690236,0.03994239267676768,1.985601235489819,0.5238473060164237,0.5138121546961326,0.5209362897839129,0.03735036832412523,0.02786170580110497,2.53960130308981,0.4357755602240896,0.4350282485875706,0.4477253727046564,0.03893008474576271,0.0373438603460452,139.73196384310722,78.3909646042966,24.90123652006725,1.7491674832404627,0.47737134038470685,0.020840915230030864,79.95234680175781,0.0,28.46877920089606,0.0,0.3987268805503845,0.0,0.10206755050505051,0.07487968318370165,0.09725900423728813,138.63063430786133,78.4507273565853,23.137988735886854,1.4979413136481305,0.4928975491784513,0.03391921287874231
split101__2h128__whole_count_ce__trainable_dynamics,101,2h128,whole_count_ce,trainable_dynamics,12,85,80131,80131,904364bb02dc65c5d226b35e9acf226599682e62533d02759b60e22367517f34,0.03264863015633755,0.9926175015460729,0.9925650557620818,0.9923237480079541,0.05803709727385378,0.051677037348977696,2.464430442223182,0.549413086913087,0.5512820512820513,0.5395189282013394,0.050848023504273504,0.07351136818910256,2.297652887848188,0.5048305860805861,0.48427672955974843,0.48452289753440647,0.05195230607966457,0.05272516214622641,140.49338048696518,78.02142613009262,26.414767894883198,2.9176948322021103,0.46975021553225815,0.038015266141403006,79.9403076171875,0.0,28.583491814781635,0.0,0.3917234241962433,0.0,0.12592210734200743,0.15406212439903846,0.12263536753144653,138.88028544187546,78.56578599055476,23.58607005075276,2.1731088696819074,0.496435105567798,0.047117699201071055
split11__2h128__timestep_ce__weight_only,11,2h128,timestep_ce,weight_only,12,141,79360,79360,fd3786ff7fca359f06912c9a8ffb3cb84f82534fdade3b9e9e33e91c66dd8338,1.803506869939888,0.9805933891689707,0.9832285115303984,0.9817729450813696,0.06925882250174703,0.10933098303197065,2.2881129469190324,0.4303914835164835,0.44642857142857145,0.4254181370512727,0.06327504960317461,0.07755824497767858,2.1362069570101223,0.6303717320261438,0.6298076923076923,0.6234802727143172,0.0648036858974359,0.11931668795072116,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,0.28738576061320753,0.23928397042410715,0.2897080641526442,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0
split23__2h128__timestep_ce__weight_only,23,2h128,timestep_ce,weight_only,12,185,79360,79360,85d14b124241660c22126d21cff9471c44f1adeea642dfee9ceac06323833b4c,1.773101117635014,0.9789809186085782,0.9838383838383838,0.9805415584586665,0.06972853535353535,0.1255987610479798,2.163237486096377,0.6182304759510643,0.6132596685082873,0.6151541166939718,0.06267265193370165,0.09776415745856354,2.2016866947971496,0.46830843448490506,0.4858757062146893,0.4663306835590366,0.06453036723163842,0.12371998587570622,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,0.3230636442550505,0.28903552313535913,0.3252256576624294,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0
split101__2h128__timestep_ce__weight_only,101,2h128,timestep_ce,weight_only,12,68,79360,79360,904364bb02dc65c5d226b35e9acf226599682e62533d02759b60e22367517f34,1.8782397987231003,0.928404082507483,0.9312267657992565,0.9310490076421392,0.06788258983890955,0.0922915093517658,2.1486410850133653,0.6312139249639249,0.6282051282051282,0.6291181657848325,0.06727430555555555,0.12441781850961539,2.210547631641604,0.4934447496947498,0.49056603773584906,0.48329892303519356,0.06793763102725367,0.09295155267295598,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,0.23475800127788105,0.2582350510817308,0.22823923938679244,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0
split11__2h128__whole_count_ce__weight_only,11,2h128,whole_count_ce,weight_only,12,186,79360,79360,fd3786ff7fca359f06912c9a8ffb3cb84f82534fdade3b9e9e33e91c66dd8338,0.003630036989224985,1.0,1.0,1.0,0.05617793501048218,0.05335470715408805,2.8046658493223644,0.44193757631257635,0.4523809523809524,0.44470301354180264,0.04228670634920635,0.03640020461309524,1.8403925620592558,0.6305623638344227,0.6298076923076923,0.624626049455239,0.05388621794871795,0.05945528470552885,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,0.16312381256551362,0.1134062267485119,0.177215576171875,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0
split23__2h128__whole_count_ce__weight_only,23,2h128,whole_count_ce,weight_only,12,119,79360,79360,85d14b124241660c22126d21cff9471c44f1adeea642dfee9ceac06323833b4c,0.010883940392258493,0.9981060606060606,0.997979797979798,0.9979005930824542,0.05578703703703704,0.06524719854797979,2.2300031461768386,0.5483393036701861,0.5469613259668509,0.5308863744372433,0.05081721915285451,0.04986943197513812,2.7294137127655373,0.4557938453159041,0.4689265536723164,0.45773326182809265,0.05211275894538606,0.06422967425847458,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,0.15467960858585858,0.12910048342541436,0.1553506797316384,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0
split101__2h128__whole_count_ce__weight_only,101,2h128,whole_count_ce,weight_only,12,153,79360,79360,904364bb02dc65c5d226b35e9acf226599682e62533d02759b60e22367517f34,0.005463495484439026,1.0,1.0,1.0,0.05714645291201983,0.06210701527648699,2.2123272052178016,0.6183073870573871,0.6153846153846154,0.6022968720157625,0.055789262820512824,0.0871425530849359,2.365356664237736,0.5727869352869353,0.559748427672956,0.5601201454046548,0.05372117400419287,0.05990197523584906,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0,77.46999952242511,0.0,22.000000120771315,0.0,0.5,0.0,0.14379792053903345,0.1689578325320513,0.14186873525943397,137.9726672773325,78.34517436230969,22.000000120771308,7.105427357601002e-15,0.5,0.0
