architecture,shift_mem_r,tau_mem_r_ms,seed,best_epoch,native_train_accuracy,native_train_balanced_accuracy,native_train_macro_f1,native_train_loss,native_train_hidden_events_per_neuron_second,native_train_hidden_tail_event_fraction,native_train_hidden_tail_events_per_neuron_second,native_train_endpoint_membrane_l2_mean,native_val_accuracy,native_val_balanced_accuracy,native_val_macro_f1,native_val_loss,native_val_hidden_events_per_neuron_second,native_val_hidden_tail_event_fraction,native_val_hidden_tail_events_per_neuron_second,native_val_endpoint_membrane_l2_mean,native_test_accuracy,native_test_balanced_accuracy,native_test_macro_f1,native_test_loss,native_test_hidden_events_per_neuron_second,native_test_hidden_tail_event_fraction,native_test_hidden_tail_events_per_neuron_second,native_test_endpoint_membrane_l2_mean,hidden_whole_count_val_ba,hidden_whole_count_test_ba,hidden_whole_count_C,hidden_fixed250_ordered_val_ba,hidden_fixed250_ordered_test_ba,hidden_fixed250_ordered_C,hidden_relative10_ordered_val_ba,hidden_relative10_ordered_test_ba,hidden_relative10_ordered_C,hidden_uend_val_ba,hidden_uend_test_ba,hidden_uend_C
ff,5,492.1461612435418,11,95,0.9690189328743546,0.9702066238525727,0.9706125657753303,0.12726374919784356,12.59237610330447,0.024692935489373624,0.2559635864888124,60.31614824252367,0.5634920634920635,0.5559343434343434,0.5575806766931599,1.8311539888381958,11.185629005355105,0.02443216838365625,0.1978546626984127,54.81327117435516,0.5684931506849316,0.5577415639915639,0.5546662625890825,2.6837217383188743,12.970303180914513,0.03145741449806078,0.2721264982876712,61.77741649052868,0.48171596921596915,0.5473457098457098,0.001,0.5153198653198653,0.5528041403041403,0.1,0.5858706108706109,0.5889915639915639,1.0,0.5311928811928812,0.6057303807303807,0.1
ff,5,492.1461612435418,23,15,0.8605851979345955,0.8639473734674407,0.8634166535578146,0.4169956990958491,10.399350159947744,0.01650629222203743,0.14012747418244406,56.11778923730637,0.5,0.4957491582491582,0.4978967969623958,1.5233761072158813,9.29224826617505,0.017246101638263598,0.11517237103174603,51.16055927579365,0.5342465753424658,0.5239010989010989,0.5308637177788086,1.7195976074427775,10.895957587806494,0.021818993083959248,0.15699914383561644,57.870664413661174,0.4966029341029341,0.49799297924297914,0.01,0.5829485329485329,0.6074404761904761,0.1,0.5960137085137085,0.6547438672438671,0.001,0.5251082251082251,0.5527389277389277,0.001
ff,5,492.1461612435418,37,50,0.9466437177280551,0.9468579091024507,0.9476120543555157,0.2068151836884617,11.45342254677006,0.01868003507125463,0.17504168459552497,58.643425263554214,0.5634920634920635,0.5568181818181818,0.5492127755285651,1.7969684600830078,10.611008691071898,0.02015702455890042,0.15417286706349206,53.06190708705357,0.5342465753424658,0.5204288766788767,0.5191478244015598,1.9274227488530826,11.981610337972167,0.02534643724709997,0.2012788955479452,61.267376207325555,0.5107563732563732,0.5332181707181708,0.001,0.5548340548340548,0.5541035353535354,0.1,0.5918710918710919,0.648001998001998,0.01,0.5707070707070706,0.534453046953047,0.1
ff,5,492.1461612435418,53,56,0.963855421686747,0.9654291686034194,0.9650190168574767,0.19094064908676017,12.550622205101579,0.032342832866201404,0.3367913618760757,60.26913541442556,0.5158730158730159,0.5114898989898989,0.500996101851365,1.8622623682022095,11.129400403827583,0.03395171092086062,0.2762586805555556,54.38804020957341,0.5342465753424658,0.5172292984792984,0.5180332922092558,2.378700217155561,13.450008283631544,0.040009341622545234,0.3621040239726027,63.321082546286384,0.4974326599326599,0.532627095127095,1.0,0.535395622895623,0.6226662226662226,0.01,0.6016113516113516,0.6252816627816628,0.1,0.4874458874458874,0.5432151182151183,0.001
ff,5,492.1461612435418,71,21,0.8450946643717728,0.8466934029500114,0.8456505883109008,0.46784962236676075,10.571423786155727,0.01599812923844415,0.1379894578313253,49.76136325435671,0.5476190476190477,0.546506734006734,0.5466214922625937,1.4615657329559326,9.44464928452287,0.01812987984904696,0.12317088293650794,45.06841362847222,0.5547945205479452,0.544245337995338,0.5381321703173277,1.6458645193544152,11.299908880053016,0.021894225115798832,0.16339362157534246,51.094448141855736,0.5008658008658008,0.4993076368076368,0.001,0.5265993265993266,0.5559294871794872,1.0,0.5896945646945647,0.6298673548673548,0.1,0.49693362193362184,0.5204378954378955,1.0
ff,6,992.1669944116244,11,55,0.9535283993115319,0.9551116584084581,0.9542668475365722,0.17851459689553756,11.815959602726648,0.02762566864083116,0.2695178033562823,79.56913928033563,0.5793650793650794,0.58003848003848,0.5802173342554467,1.5404824018478394,10.421780352910192,0.027125700166769788,0.2052331349206349,69.6697513640873,0.5684931506849316,0.5591935841935841,0.543182463420927,2.0830309162401175,12.245775347912526,0.032937343817461044,0.2694242294520548,75.8674726094285,0.4713985088985089,0.5457223332223332,0.001,0.5279461279461279,0.56499333999334,0.01,0.5904521404521405,0.6543740981240981,0.001,0.5722643097643099,0.6187153124653124,0.01
ff,6,992.1669944116244,23,98,0.9845094664371773,0.9853496326230325,0.9851515841278268,0.07106456736650914,11.456529385164218,0.032818849452665694,0.3121100473321859,88.19083812930293,0.5396825396825397,0.5394721019721019,0.5345638479228941,2.2089946269989014,10.267316302343955,0.03297021311780392,0.2472408234126984,76.89791046626983,0.5753424657534246,0.5634462759462759,0.5683687844919729,2.678783808668999,11.967155400927767,0.04023292044099426,0.3240582191780822,84.93561877943065,0.44875541125541124,0.5446352258852258,0.1,0.5816919191919192,0.5855561105561106,1.0,0.5748857623857624,0.6522047397047396,0.01,0.5384018759018759,0.6043983793983794,0.001
ff,6,992.1669944116244,37,35,0.9397590361445783,0.9409010866997812,0.9404050374470306,0.21494168314999434,10.873733398094025,0.02371253234928354,0.2120401247848537,83.2642147832401,0.5714285714285714,0.5651515151515151,0.551141245322831,1.659813404083252,10.16728118690194,0.024949696495171706,0.1837487599206349,72.99699280753968,0.5205479452054794,0.5060821123321123,0.5023142717140455,1.819569130466409,11.487036116633533,0.03035738009831274,0.2323148544520548,81.78132775711687,0.46677489177489173,0.5375471750471751,0.001,0.5256673881673882,0.5547348484848484,0.01,0.5457491582491583,0.6056922244422244,10.0,0.570580808080808,0.5334609834609835,0.1
ff,6,992.1669944116244,53,88,0.9759036144578314,0.9774567063292553,0.9772060093578512,0.10658358071454625,12.642311621752894,0.045957638815160844,0.4889401355421687,86.47597420933735,0.5079365079365079,0.5045454545454545,0.49347209203852094,2.0498549938201904,11.286454218242472,0.0451986632008912,0.3773561507936508,74.64851500496032,0.5205479452054794,0.5093288655788656,0.5054587796695521,2.711850692148078,13.52166169648774,0.05462585171907532,0.504708904109589,84.94848381983091,0.4947871572871572,0.5282890720390719,0.1,0.533411495911496,0.5803321678321679,0.01,0.5888107263107262,0.5964757464757464,1.0,0.5224386724386724,0.5462586025086025,1.0
ff,6,992.1669944116244,71,47,0.9569707401032702,0.9589625256784431,0.956629728246147,0.21994964092354355,10.98924749191887,0.026596198423736672,0.24106470524956972,73.51174396245698,0.5476190476190477,0.5448232323232323,0.5482083465133116,1.570417881011963,9.87121411640769,0.02881351540434794,0.20684523809523808,63.95282273065476,0.5547945205479452,0.5426219613719613,0.5456737509038941,1.9498568822259772,11.729166666666666,0.034091219166120935,0.2674175941780822,70.91481331603168,0.5022546897546898,0.5002997002997003,0.001,0.5259680134680135,0.5867805805305805,0.1,0.5826238576238577,0.653180846930847,0.1,0.5136002886002887,0.5561500999000998,0.1
ff,7,1992.177287539818,11,62,0.9690189328743546,0.9705829994740465,0.9698281305090509,0.14708633334239665,11.684835948883716,0.033941747088843,0.32960413080895007,100.29517483998494,0.5873015873015873,0.5863516113516114,0.5888706319591169,1.667364478111267,10.274910016679835,0.03215096399141649,0.24107142857142858,84.48563833085318,0.5616438356164384,0.5531801531801531,0.5377569460065148,2.1407059806666964,12.12856196156395,0.038419607791627806,0.313035102739726,90.56696643568065,0.4644540644540644,0.5338175713175713,0.001,0.5176286676286675,0.5709457209457209,0.01,0.5761002886002886,0.6397810522810522,0.01,0.5905844155844155,0.5892468642468642,0.001
ff,7,1992.177287539818,23,59,0.9810671256454389,0.9820109574093573,0.9814455412100666,0.10349421010780663,10.912489322859965,0.0364037286646642,0.33098913511187605,106.76649062768932,0.5396825396825397,0.5409872534872534,0.5413936707414968,1.850955843925476,9.762444034764288,0.03616003328248509,0.2586805555555556,89.88015407986111,0.541095890410959,0.5323606948606949,0.5274576106860622,2.2548365886897255,11.462392312789927,0.044213434639958554,0.3425192636986301,97.9370225880244,0.46108706108706105,0.49478438228438226,0.01,0.560431697931698,0.580061605061605,1.0,0.5673100048100048,0.6531968031968032,0.01,0.5436928811928812,0.6203706016206015,0.01
ff,7,1992.177287539818,37,53,0.955249569707401,0.955787125268302,0.9558997442074105,0.14517036531114128,11.034426449160065,0.03173740038431721,0.29038027108433734,105.8581000900925,0.5714285714285714,0.5657828282828282,0.5567244614441411,1.860032081604004,10.321174611535422,0.032660567065444554,0.24612475198412698,89.45448908730158,0.5068493150684932,0.49056776556776555,0.481838749475265,2.000742735928052,11.672630881378396,0.0386453490157017,0.3031089469178082,98.62299503692209,0.46677489177489173,0.5423340548340548,0.001,0.5207070707070708,0.5368777056277056,0.01,0.586489898989899,0.5750735375735375,10.0,0.5581409331409332,0.5356393606393607,0.001
ff,7,1992.177287539818,53,80,0.9776247848537005,0.9788777163286967,0.9787806140973774,0.10671858431165476,12.52052523154739,0.0550657479772527,0.585789586919105,106.80368572504302,0.5317460317460317,0.5218073593073592,0.5144224647325071,1.969151258468628,11.202835571942762,0.052233845422575746,0.4360739087301587,88.97262524801587,0.5273972602739726,0.5129002941502941,0.5152094190390057,2.5285742086906957,13.436878727634195,0.06327418041543711,0.5863120719178082,99.47783169681078,0.47368927368927366,0.4843919968919969,10.0,0.5403559403559405,0.5620150682650683,0.01,0.6101791726791728,0.5653991841491841,10.0,0.5049062049062049,0.6130182317682318,0.01
ff,7,1992.177287539818,71,28,0.9173838209982789,0.9167547018339149,0.9154189334538742,0.3038207143032202,10.552858123838076,0.030197830072079532,0.26381642641996556,90.44341316157487,0.5793650793650794,0.5746212121212121,0.5815854467170257,1.4549225568771362,9.480159775261171,0.032781452504959764,0.2269345238095238,76.26085844494048,0.541095890410959,0.5284625097125096,0.5312175105830405,1.7281024913265282,11.284045725646124,0.03734823965061552,0.2828017979452055,82.9992809556935,0.4903799903799904,0.5319347319347318,0.1,0.5159511784511784,0.5311278998778998,1.0,0.6187349687349687,0.6546307858807857,0.01,0.5197871572871573,0.5023081085581086,1.0
rsnn,3,117.0136826471659,11,29,0.9586919104991394,0.9593281141140001,0.9598023974157212,0.17577140857810203,17.480287068517928,0.42082733205127176,10.19726226333907,33.23069566211274,0.5873015873015873,0.5902597402597403,0.594443319692257,1.9356671571731567,16.310508296023176,0.49949624473346765,11.49671378968254,31.322426447792658,0.5342465753424658,0.5272963147963148,0.521881122604643,2.199099217375664,17.1657140490391,0.5052961903716047,11.326064854452055,34.04992843000856,0.508044733044733,0.4618860306360306,0.1,0.5599627224627225,0.5245573870573871,0.1,0.600583213083213,0.6246656121656121,0.01,0.5652236652236652,0.5586815961815961,0.1
rsnn,3,117.0136826471659,23,48,0.9776247848537005,0.9789684933802582,0.9785382757057901,0.08991350959056729,18.614601303029797,0.5197434303614752,16.173670126936315,36.6806745676904,0.5476190476190477,0.5380170755170756,0.5452782606235291,2.4956209659576416,16.897199543499255,0.5725761769777479,15.987134176587302,35.1064453125,0.5616438356164384,0.5522810522810523,0.5579696916117521,2.241069839425283,18.32786613651425,0.5829311165462608,16.547704409246574,37.6123046875,0.47749518999519003,0.5100885225885227,0.1,0.5181036556036557,0.5295447607947608,1.0,0.5609006734006734,0.6392218892218892,0.1,0.5196308321308322,0.5873619436119435,0.001
rsnn,3,117.0136826471659,37,68,0.9827882960413081,0.9836693131668621,0.9834815688064454,0.052070290922618466,17.667652034099856,0.4547692331547568,11.831197558089501,39.71725868317018,0.5476190476190477,0.5472643097643097,0.5470846883432696,2.5117411613464355,16.38727943112984,0.507550275814583,11.929036458333334,37.18394639756944,0.5205479452054794,0.5109862359862359,0.5124332059337041,3.0187805482785994,17.641360172299535,0.5147340130404418,12.087917380136986,41.05762220408818,0.5430675805675805,0.4763888888888889,0.01,0.5940295815295815,0.5085948773448773,10.0,0.6088744588744589,0.5520465645465645,0.1,0.558970658970659,0.49732281607281603,0.01
rsnn,3,117.0136826471659,53,26,0.9345955249569707,0.9343405388908966,0.9351935875975693,0.22369479726544755,17.49005979198419,0.31806552135765354,6.549443308950086,33.58717080935349,0.5476190476190477,0.5274651274651275,0.5243877965072568,1.962645173072815,15.403915371784743,0.3029733648479552,4.728980654761905,31.03717525421627,0.5547945205479452,0.5480172605172605,0.5483309011374701,2.451903467308985,17.788933068257123,0.38767817376700475,7.275417380136986,35.97777860458583,0.44782948532948536,0.5060328560328561,0.1,0.5228595478595479,0.5379349816849817,0.01,0.5248436748436748,0.5839375901875902,0.001,0.5099987974987975,0.529702242202242,0.1
rsnn,3,117.0136826471659,71,74,0.9827882960413081,0.984084827663259,0.9833299567804067,0.0735370815681893,17.463329257875962,0.4935117737237765,13.661373171256454,37.819972552038514,0.5158730158730159,0.5101972101972102,0.5200409944353125,2.8456826210021973,15.400008778860505,0.5494225918638879,13.262927827380953,33.88409908234127,0.5273972602739726,0.5188575313575312,0.5149002260044533,3.147777230772254,17.565564943671305,0.5667174764562011,14.841368792808218,38.90164686229131,0.519546657046657,0.4746503496503496,0.01,0.5691558441558442,0.5139423076923076,0.1,0.5646224146224147,0.5730810855810856,0.001,0.4748075998075998,0.5370754245754245,0.01
rsnn,4,242.10347130039656,11,62,0.9810671256454389,0.9815147896765545,0.9817768157749579,0.06730784801525831,17.26421525114308,0.44802679772441034,11.250504249139414,60.06890816614673,0.5952380952380952,0.5936387686387686,0.5942541619467631,2.317227363586426,15.787990518830656,0.5057575191276054,11.410652281746032,55.342947823660715,0.5821917808219178,0.5736506549006549,0.5522109589777401,3.1428726242013174,16.63937210072896,0.5212125184726129,11.701064854452055,59.2078966114619,0.47106782106782114,0.4238497613497613,0.001,0.565518278018278,0.5246184371184371,0.1,0.5539502164502165,0.5541701354201353,1.0,0.5756734006734007,0.5890276390276389,0.01
rsnn,4,242.10347130039656,23,22,0.9466437177280551,0.9487315369490267,0.9476264895628511,0.19990696350237588,16.738849716113688,0.3961652616935502,8.817044965576592,52.958162028695135,0.5555555555555556,0.5529942279942279,0.5527381438517976,1.9089030027389526,15.26024931963831,0.4264955023168883,8.01531498015873,50.82008773561508,0.6301369863013698,0.6123889998889999,0.6103443395195313,1.738909169419171,16.598740888005302,0.4474912662370786,8.684342893835616,55.3294351656143,0.488437950937951,0.45422424797424793,0.1,0.5812650312650312,0.5259733322233323,1.0,0.5483585858585859,0.5939366189366189,10.0,0.5333814333814334,0.6042270229770229,0.1
rsnn,4,242.10347130039656,37,23,0.9621342512908778,0.9628194317962632,0.9634115407157885,0.142652530139777,16.213827524410874,0.46700005808564576,11.405503711273665,56.28079365452883,0.6031746031746031,0.5971380471380472,0.5981536187149324,1.9359763860702515,15.034325344570275,0.5186328245776766,11.440600198412698,52.853876023065474,0.5616438356164384,0.5455773393273393,0.5484473770351052,2.019371026182828,16.08797216699801,0.5288052240136738,11.663072559931507,57.24967392176798,0.4425986050986051,0.4744082306582306,10.0,0.5302669552669552,0.535229353979354,0.1,0.5889730639730639,0.565624653124653,0.01,0.6011363636363637,0.5452755577755578,10.0
rsnn,4,242.10347130039656,53,67,0.9827882960413081,0.9837761856879504,0.9837420342196981,0.05512583479541715,16.429916090240674,0.48604380186159485,12.474518610154906,64.99886291819062,0.5555555555555556,0.5507094757094757,0.5399215786896946,2.5320520401000977,14.533140198402247,0.539296840974521,12.015656001984127,59.6312507750496,0.541095890410959,0.5251977189477188,0.5263991486908154,3.085141279926039,16.39442511597084,0.5482633634394466,12.853355094178083,66.95565837703339,0.46129148629148625,0.4828067765567765,10.0,0.5401936026936028,0.5399191086691086,0.01,0.5721019721019721,0.5664051226551227,0.001,0.5294793169793169,0.5949397824397824,0.01
rsnn,4,242.10347130039656,71,89,0.9879518072289156,0.9887738115189095,0.988324089160308,0.046387290635359395,16.324961897264977,0.47056655651225493,11.64933170180723,66.39656337403184,0.5714285714285714,0.5725949975949975,0.5632140772539322,3.156463623046875,14.451891844438592,0.5095587797175714,10.60506572420635,60.583713107638886,0.5616438356164384,0.5497398434898434,0.5487852874909347,3.4163184819156176,16.282016235917826,0.5251570275885394,11.632250642123287,68.29596699753853,0.45043891293891297,0.46233974358974356,0.01,0.4835978835978835,0.5070568320568319,0.01,0.537512025012025,0.5657099844599843,0.01,0.567039442039442,0.5437874625374625,1.0
rsnn,5,492.1461612435418,11,93,0.9913941480206541,0.9916109435227082,0.9919222375909406,0.045829045874821644,16.145602693151556,0.523188181069739,14.22342943201377,108.10028590926204,0.5793650793650794,0.594925444925445,0.5923330231780786,2.5910887718200684,14.601571416030199,0.5907884248233511,14.88898189484127,98.26785714285714,0.5273972602739726,0.5194881507381507,0.49683920125268916,3.0770189925415874,15.66708084824387,0.593272424445417,14.762334118150685,102.93974241491867,0.4689874939874939,0.49985500610500616,0.1,0.5746512746512747,0.48934121434121436,10.0,0.6286556036556037,0.5765144577644578,0.01,0.5749098124098124,0.6130626318126318,0.01
rsnn,5,492.1461612435418,23,80,0.9931153184165232,0.9932776101893749,0.9935015225035588,0.025981565315449505,16.036729361716382,0.5533300181186125,15.949696105851979,108.95779854910714,0.5634920634920635,0.561988936988937,0.5681110611674113,2.4972574710845947,14.40215959968396,0.6102104870497836,15.92423115079365,100.20350477430556,0.5958904109589042,0.5787941225441224,0.5797428651595319,2.724274893329568,15.565523525513585,0.6089564166009402,15.658176369863014,107.09650410691353,0.47071308321308325,0.49331918081918075,0.01,0.48893097643097644,0.5288350538350538,1.0,0.5696969696969697,0.6046377233877233,0.01,0.5729377104377104,0.6115682928182927,1.0
rsnn,5,492.1461612435418,37,18,0.9328743545611016,0.9342348264451915,0.9328592769802827,0.202454301876476,13.609442778903647,0.26386394448126027,3.916529959122203,89.5788368317018,0.5714285714285714,0.573977873977874,0.5504069242325289,1.9588806629180908,12.56781669739268,0.29185154406636293,3.658296130952381,82.79413132440476,0.5273972602739726,0.5250263625263625,0.5245254367118435,1.90891198915978,13.652957256461233,0.29169880809899634,3.632116866438356,89.62389217010916,0.4805615680615682,0.520995670995671,0.1,0.5578763828763829,0.5264880952380953,0.1,0.6173821548821549,0.6068542568542568,10.0,0.5841690716690716,0.5662351537351537,0.1
rsnn,5,492.1461612435418,53,68,0.9896729776247849,0.9900398022456846,0.9902361497668687,0.04487286986408053,15.53552347295962,0.48233937990968084,11.621779528829604,99.52264919051204,0.5793650793650794,0.5840788840788841,0.5774665048774511,2.4835846424102783,13.783644982881222,0.5182782403799542,10.47398933531746,89.19461495535714,0.5342465753424658,0.5242937617937619,0.5312843115554763,3.311910420247953,15.641443008614976,0.5406676275443494,11.893139982876713,98.48263842438999,0.45976430976430976,0.4551282051282051,1.0,0.5476370851370852,0.5250020812520813,0.01,0.5644300144300145,0.5377969252969252,0.1,0.5508056758056757,0.5584949772449771,0.001
rsnn,5,492.1461612435418,71,45,0.9845094664371773,0.9852600413384728,0.9835356732770505,0.07146092640194343,15.34749694340697,0.48998635014589065,11.83801500645439,92.39286050451807,0.5714285714285714,0.5664141414141414,0.560214479792653,2.225583791732788,13.519401281713634,0.5372061888355139,11.083891369047619,82.58669704861111,0.5547945205479452,0.5444819069819069,0.5484878239337442,2.8198019086498105,15.363734261100067,0.5427435240633406,11.780072773972602,92.23456813864512,0.475438912938913,0.4904553779553779,0.01,0.5108164983164983,0.5374882062382061,0.1,0.535527898027898,0.6178765678765679,0.1,0.5372174122174123,0.5697413697413697,0.01
rsnn,6,992.1669944116244,11,40,0.9707401032702238,0.9712293491664082,0.9715173415286023,0.089811122269336,15.714095499690153,0.49447554966347906,12.340455572289157,126.66854695567986,0.5873015873015873,0.5892917267917268,0.5925116958205194,2.068624973297119,14.111403739794575,0.551174605567911,12.239490327380953,110.86225818452381,0.541095890410959,0.5303245365745365,0.5220530757223096,2.5322625669714522,15.217900927766733,0.5585664923780781,12.438864511986301,115.3656089469178,0.46694324194324194,0.426057276057276,0.001,0.5436267436267436,0.4854929792429792,0.1,0.5396645021645022,0.5833825896325896,0.001,0.6137325637325637,0.5777028527028526,0.001
