interface,architecture,tau_mem_ms,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
leaky242,ff,125.0,23,80,0.342216216604804,0.9521326808758782,1.7143789529800415,0.418987493987494
leaky242,ff,125.0,23,81,0.3373394357152732,0.9502517118565446,1.710401177406311,0.418987493987494
leaky242,ff,125.0,23,82,0.331637001283813,0.953867606219988,1.7164651155471802,0.418987493987494
leaky242,ff,125.0,23,83,0.3275330011795392,0.9618863608378916,1.7234578132629397,0.418987493987494
leaky242,ff,125.0,23,84,0.3219480105706213,0.9629719687783383,1.709158182144165,0.418987493987494
leaky242,ff,125.0,23,85,0.3168195325515767,0.9586070398502372,1.7207460403442385,0.4351911976911977
leaky242,ff,125.0,23,86,0.3097368774746453,0.9645745328809024,1.7277971506118774,0.418987493987494
leaky242,ff,125.0,23,87,0.3039664323994707,0.966208519809007,1.7084746360778809,0.418987493987494
leaky242,ff,125.0,23,88,0.3015144712543323,0.9645745328809024,1.722602128982544,0.4259319384319385
leaky242,ff,125.0,23,89,0.2948979283466602,0.9645745328809024,1.7216194868087769,0.4120430495430496
leaky242,ff,125.0,23,90,0.2919205914471112,0.9661770969834664,1.7296966314315796,0.4259319384319385
leaky242,ff,125.0,23,91,0.2873841233795153,0.9678110839115712,1.724191665649414,0.418987493987494
leaky242,ff,125.0,23,92,0.2832942936896457,0.9704992559545818,1.7305097579956057,0.418987493987494
leaky242,ff,125.0,23,93,0.2795476784702012,0.9704992559545818,1.731130599975586,0.4259319384319385
leaky242,ff,125.0,23,94,0.276469536625785,0.966208519809007,1.742877721786499,0.418987493987494
leaky242,ff,125.0,23,95,0.2724057836602354,0.9704992559545818,1.7302148342132568,0.418987493987494
leaky242,ff,125.0,23,96,0.2685761044696358,0.9687631448434708,1.745145559310913,0.418987493987494
leaky242,ff,125.0,23,97,0.2638681430927447,0.9704992559545818,1.750395655632019,0.4259319384319385
leaky242,ff,125.0,23,98,0.2605892472135836,0.972235367065693,1.7435718774795532,0.418987493987494
leaky242,ff,125.0,23,99,0.258379579411111,0.9738693539937976,1.7501726150512695,0.418987493987494
leaky242,ff,125.0,23,100,0.254380513976445,0.972235367065693,1.7388770580291748,0.4351911976911977
leaky242,ff,125.0,101,1,2.42328355316451,0.1516337234243264,2.354062557220459,0.2749999999999999
leaky242,ff,125.0,101,2,2.2615063350500213,0.3679760241864848,2.27210545539856,0.2652777777777778
leaky242,ff,125.0,101,3,2.1566015574279627,0.4476307584798151,2.2033584117889404,0.2611111111111111
leaky242,ff,125.0,101,4,2.0606162523443645,0.5140933796783779,2.148259401321411,0.3063492063492063
leaky242,ff,125.0,101,5,1.9735447231955865,0.5617365083855572,2.094799280166626,0.285515873015873
leaky242,ff,125.0,101,6,1.8946490605808988,0.580256667873854,2.0480427742004395,0.3035714285714285
leaky242,ff,125.0,101,7,1.8198770065110643,0.607645180084092,2.0113155841827397,0.3035714285714285
leaky242,ff,125.0,101,8,1.7523534749338014,0.613956772774708,1.979410409927368,0.2869047619047619
leaky242,ff,125.0,101,9,1.6869353254978094,0.6333519374438291,1.9456841945648196,0.3077380952380952
leaky242,ff,125.0,101,10,1.6271988533039716,0.6596411290620084,1.9151372909545896,0.3265873015873016
leaky242,ff,125.0,101,11,1.567720048193677,0.6909819727332751,1.8826985359191892,0.348051948051948
leaky242,ff,125.0,101,12,1.512914564851639,0.704730892452786,1.8591980934143064,0.3272186147186147
leaky242,ff,125.0,101,13,1.4590029178921409,0.7054948545489745,1.8396433591842647,0.3272186147186147
leaky242,ff,125.0,101,14,1.4055338285465864,0.724898959327529,1.8158873319625852,0.3341630591630591
leaky242,ff,125.0,101,15,1.359416889036379,0.7553142834849466,1.799301028251648,0.3391233766233766
leaky242,ff,125.0,101,16,1.3132002380341548,0.7821987302228939,1.788481593132019,0.3202741702741702
leaky242,ff,125.0,101,17,1.2680310478719294,0.7849954711350651,1.7693848609924316,0.34745670995671
leaky242,ff,125.0,101,18,1.2283942576324671,0.7862872114935384,1.756665587425232,0.3377344877344877
leaky242,ff,125.0,101,19,1.1900990610483797,0.7965870030782001,1.7509185075759888,0.3321789321789322
leaky242,ff,125.0,101,20,1.1527399936764664,0.8132433918225019,1.7375041246414185,0.3238455988455988
leaky242,ff,125.0,101,21,1.121319303003728,0.8239414825429767,1.7279632091522217,0.3307900432900433
leaky242,ff,125.0,101,22,1.0886470945279487,0.8271567009665284,1.7212451696395874,0.3307900432900433
leaky242,ff,125.0,101,23,1.059321289423616,0.8296608221656182,1.706672191619873,0.3331048581048581
leaky242,ff,125.0,101,24,1.0298643753368557,0.8327602998484293,1.7084975242614746,0.3321789321789322
leaky242,ff,125.0,101,25,1.002156294356525,0.83883218648839,1.6986178159713743,0.3414381914381914
leaky242,ff,125.0,101,26,0.97661418964038,0.8584516896678265,1.6965253353118896,0.359529822029822
leaky242,ff,125.0,101,27,0.9510410121303828,0.8611992159368581,1.697021722793579,0.3307900432900433
leaky242,ff,125.0,101,28,0.926995153066008,0.860888268303491,1.6924089193344116,0.3307900432900433
leaky242,ff,125.0,101,29,0.9037887010845178,0.8615370627371556,1.6808629035949707,0.3426948051948053
leaky242,ff,125.0,101,30,0.8814148359167391,0.8581609271676237,1.6872206926345823,0.3687890812890813
leaky242,ff,125.0,101,31,0.861743187842804,0.8622231639932254,1.6693928241729736,0.3817520442520443
leaky242,ff,125.0,101,32,0.8404198966009891,0.868384132654194,1.68220055103302,0.3588985088985089
leaky242,ff,125.0,101,33,0.8210155464285622,0.8751065224648191,1.671281337738037,0.3519540644540644
leaky242,ff,125.0,101,34,0.8014392051557255,0.8751784095892866,1.667932391166687,0.3612133237133237
leaky242,ff,125.0,101,35,0.7837560356381428,0.8832968457101739,1.6791197061538696,0.3609187109187109
leaky242,ff,125.0,101,36,0.7696500134344971,0.8805504763077292,1.661013960838318,0.3771224146224146
leaky242,ff,125.0,101,37,0.7505443594747074,0.8844429936436429,1.6605393886566162,0.3757335257335257
leaky242,ff,125.0,101,38,0.7343529099646616,0.884994935202381,1.662766933441162,0.3771224146224146
leaky242,ff,125.0,101,39,0.7190684682325734,0.8893485881450568,1.6609216928482056,0.4016594516594516
leaky242,ff,125.0,101,40,0.703097955495273,0.8892464639620502,1.6591287851333618,0.3863816738816739
leaky242,ff,125.0,101,41,0.6908360742250531,0.889006146540129,1.6683193445205688,0.3939574314574314
leaky242,ff,125.0,101,42,0.6754384436828955,0.8908579983919808,1.663486123085022,0.3863816738816739
leaky242,ff,125.0,101,43,0.6625447569738773,0.8905629729744065,1.665960669517517,0.3863816738816739
leaky242,ff,125.0,101,44,0.6499708481581814,0.8892553657784344,1.6567988395690918,0.4009018759018758
leaky242,ff,125.0,101,45,0.6375255961221179,0.894188889045291,1.660673975944519,0.3863816738816739
leaky242,ff,125.0,101,46,0.6236566117421279,0.8984202709648451,1.6489322185516355,0.3933261183261183
leaky242,ff,125.0,101,47,0.6134631955890361,0.8984155226267633,1.6515861749649048,0.3933261183261183
leaky242,ff,125.0,101,48,0.6015508922775518,0.8971263488375896,1.648711323738098,0.4016594516594516
leaky242,ff,125.0,101,49,0.5894003890057233,0.8983900339063061,1.6507638692855835,0.3947150072150072
leaky242,ff,125.0,101,50,0.5801379222057362,0.9006840747420136,1.6519664525985718,0.3947150072150072
leaky242,ff,125.0,101,51,0.5690123500388994,0.9031775108629008,1.6546505689620972,0.4016594516594516
leaky242,ff,125.0,101,52,0.5584486651133342,0.9073305609718332,1.6493972539901731,0.4086038961038962
leaky242,ff,125.0,101,53,0.5501889790602272,0.908419676105066,1.6530579328536987,0.4016594516594516
leaky242,ff,125.0,101,54,0.5404108656047749,0.90635240200949,1.644652009010315,0.4016594516594516
leaky242,ff,125.0,101,55,0.5311271769865039,0.91674825846528,1.6608284711837769,0.4016594516594516
leaky242,ff,125.0,101,56,0.5219319768493639,0.9116876499612752,1.6594330072402954,0.4016594516594516
leaky242,ff,125.0,101,57,0.5136361136493912,0.9098091236219644,1.655444622039795,0.3947150072150072
leaky242,ff,125.0,101,58,0.5038262775453151,0.926073316636714,1.662218451499939,0.4016594516594516
leaky242,ff,125.0,101,59,0.4956724812980363,0.9217825804911391,1.649699091911316,0.4092352092352092
leaky242,ff,125.0,101,60,0.4884960237448064,0.9240914092013752,1.665202021598816,0.3877705627705627
leaky242,ff,125.0,101,61,0.4799572317612561,0.9313629639421768,1.6596060991287231,0.4086038961038962
leaky242,ff,125.0,101,62,0.4720542113362409,0.9291888535572822,1.6678681373596191,0.3947150072150072
leaky242,ff,125.0,101,63,0.4647689319108316,0.9276781863973363,1.6691341400146484,0.3871392496392496
leaky242,ff,125.0,101,64,0.4586565250373748,0.9324568274134912,1.6622141599655151,0.4016594516594516
leaky242,ff,125.0,101,65,0.4501210653740854,0.9329969508702814,1.6632912158966064,0.4016594516594516
leaky242,ff,125.0,101,66,0.442708193794175,0.9345401607468248,1.6674860715866089,0.4016594516594516
leaky242,ff,125.0,101,67,0.4373052870652761,0.9345087379212842,1.6674180030822754,0.3808261183261183
leaky242,ff,125.0,101,68,0.4303364442876202,0.9361427248493888,1.6699037551879885,0.3877705627705627
leaky242,ff,125.0,101,69,0.4225041095853467,0.937256264190316,1.669267654418945,0.3940836940836941
leaky242,ff,125.0,101,70,0.4172638154070882,0.937196909964295,1.6664667129516602,0.3940836940836941
leaky242,ff,125.0,101,71,0.4109487468937793,0.9372283327898356,1.6686995029449463,0.3947150072150072
leaky242,ff,125.0,101,72,0.4056147035858922,0.9356851229132924,1.6837059259414673,0.3947150072150072
leaky242,ff,125.0,101,73,0.4007791342813259,0.9388902511184204,1.6709263324737549,0.3967291967291967
leaky242,ff,125.0,101,74,0.396593950958137,0.9388308968923996,1.669168472290039,0.3947150072150072
leaky242,ff,125.0,101,75,0.3901381484407566,0.9404928152209848,1.687774896621704,0.3871392496392496
leaky242,ff,125.0,101,76,0.3847109906234347,0.9388308968923996,1.6830366849899292,0.3940836940836941
leaky242,ff,125.0,101,77,0.3807544195303203,0.9387994740668592,1.686090350151062,0.392099567099567
leaky242,ff,125.0,101,78,0.3734307015721851,0.9405242380465252,1.6883434057235718,0.392099567099567
leaky242,ff,125.0,101,79,0.3678481977901032,0.9420674479230684,1.6806210279464722,0.4059884559884559
leaky242,ff,125.0,101,80,0.3632592433701284,0.9474200120256324,1.699290752410889,0.3990440115440115
leaky242,ff,125.0,101,81,0.3580102807170552,0.9474200120256324,1.6920340061187744,0.3907106782106782
leaky242,ff,125.0,101,82,0.3523796997361667,0.9469392427948632,1.6933494806289673,0.3940836940836941
leaky242,ff,125.0,101,83,0.3483128429177295,0.94957278980341,1.6890275478363037,0.3990440115440115
leaky242,ff,125.0,101,84,0.344311825071883,0.9474200120256324,1.7021913528442385,0.3990440115440115
leaky242,ff,125.0,101,85,0.3388451523501778,0.9511753539059744,1.677805781364441,0.4010281385281385
leaky242,ff,125.0,101,86,0.3354529726115438,0.9528420205726408,1.7034010887145996,0.4059884559884559
leaky242,ff,125.0,101,87,0.3297747791634164,0.954385230449184,1.703023076057434,0.4059884559884559
leaky242,ff,125.0,101,88,0.3265547303037266,0.9527185637825174,1.6947591304779053,0.3990440115440115
leaky242,ff,125.0,101,89,0.3220890839928809,0.954385230449184,1.710160732269287,0.3990440115440115
leaky242,ff,125.0,101,90,0.3185115637652024,0.954385230449184,1.7125853300094604,0.3990440115440115
leaky242,ff,125.0,101,91,0.3129825801324106,0.9561213415602952,1.708171010017395,0.3976551226551226
leaky242,ff,125.0,101,92,0.3102851998118648,0.9561213415602952,1.7213475704193115,0.4129329004329004
leaky242,ff,125.0,101,93,0.306750588439623,0.9561213415602952,1.720851182937622,0.3976551226551226
leaky242,ff,125.0,101,94,0.3029555963054171,0.9577553284883996,1.7067660093307495,0.404599567099567
leaky242,ff,125.0,101,95,0.2996571919080928,0.9577239056628594,1.7364152669906616,0.3990440115440115
leaky242,ff,125.0,101,96,0.2955854694629906,0.9561213415602952,1.7112133502960205,0.4171356421356421
leaky242,ff,125.0,101,97,0.291546627956085,0.9577239056628594,1.7105507850646973,0.4274531024531025
leaky242,ff,125.0,101,98,0.2887369076787092,0.959357892590964,1.726668357849121,0.3973605098605098
leaky242,ff,125.0,101,99,0.2860914027116384,0.959357892590964,1.717732310295105,0.4016594516594516
leaky242,ff,125.0,101,100,0.2834488505853433,0.9608685597509096,1.7205430269241333,0.420508658008658
leaky242,ff,250.0,11,1,2.463568039892462,0.1435320247871714,2.371924877166748,0.2490740740740741
leaky242,ff,250.0,11,2,2.289738293974412,0.2881819062759221,2.279588460922241,0.3015873015873015
leaky242,ff,250.0,11,3,2.175656278449369,0.4282409041555837,2.213327169418335,0.2863095238095238
leaky242,ff,250.0,11,4,2.0765039682798663,0.4735907165774444,2.1558260917663574,0.310515873015873
leaky242,ff,250.0,11,5,1.9938608204846535,0.5232673032390939,2.102367401123047,0.3160714285714286
leaky242,ff,250.0,11,6,1.915218621030732,0.5496688231815868,2.054919719696045,0.3452380952380952
leaky242,ff,250.0,11,7,1.8444267975073467,0.5613118179863463,2.0151753425598145,0.3640873015873015
leaky242,ff,250.0,11,8,1.7746395623622375,0.5870400258286405,1.9774048328399656,0.3482142857142856
leaky242,ff,250.0,11,9,1.710431392960212,0.6031276758808668,1.949581503868103,0.3619769119769119
leaky242,ff,250.0,11,10,1.6536833287926835,0.6255718335439494,1.918928623199463,0.3911435786435786
leaky242,ff,250.0,11,11,1.5981841561305954,0.6536434661662679,1.8906465768814087,0.3530122655122654
leaky242,ff,250.0,11,12,1.5471879114587623,0.6776705852696016,1.8637042045593264,0.3669011544011544
leaky242,ff,250.0,11,13,1.4985607064324278,0.689430525728628,1.8375593423843384,0.3669011544011544
leaky242,ff,250.0,11,14,1.4505477593810956,0.7044595982279694,1.8161600828170776,0.3548340548340548
leaky242,ff,250.0,11,15,1.405917396849076,0.7354543395680707,1.8028857707977293,0.4056998556998557
leaky242,ff,250.0,11,16,1.3648990056190555,0.75800879341008,1.7884008884429932,0.4140331890331891
leaky242,ff,250.0,11,17,1.3234272206301534,0.7641608444869382,1.7776046991348269,0.4056998556998557
leaky242,ff,250.0,11,18,1.2895590815814966,0.7820650317421752,1.7622004747390747,0.4149591149591149
leaky242,ff,250.0,11,19,1.2515662262238652,0.7856926948431086,1.76064133644104,0.3868506493506494
leaky242,ff,250.0,11,20,1.2169989995825106,0.7865770583606128,1.739294171333313,0.4163480038480039
leaky242,ff,250.0,11,21,1.1815522012530013,0.8019156041896829,1.724118709564209,0.4080146705146705
leaky242,ff,250.0,11,22,1.1500365178063896,0.7953599443758823,1.7226589918136597,0.4242183742183743
leaky242,ff,250.0,11,23,1.1206719608602342,0.8066418791000126,1.7227388620376587,0.3996813371813372
leaky242,ff,250.0,11,24,1.0887913952185653,0.8066685535874712,1.712199330329895,0.4149591149591149
leaky242,ff,250.0,11,25,1.0629275189824852,0.8136219670417635,1.702214241027832,0.4046416546416546
leaky242,ff,250.0,11,26,1.0342850446085512,0.8160958511823142,1.6941683292388916,0.3879749879749879
leaky242,ff,250.0,11,27,1.006250165723482,0.8172811406257443,1.695877194404602,0.411586099086099
leaky242,ff,250.0,11,28,0.9835341885660274,0.8183269607707134,1.693290948867798,0.4185305435305435
leaky242,ff,250.0,11,29,0.9612543495714972,0.8124752084807891,1.68858540058136,0.4304353054353054
leaky242,ff,250.0,11,30,0.9378013121486736,0.8241733520337714,1.6790465116500854,0.4313612313612314
leaky242,ff,250.0,11,31,0.914277076516012,0.8294956079317765,1.6736531257629397,0.3998797498797499
leaky242,ff,250.0,11,32,0.8950892234423075,0.8232444583965445,1.6720359325408936,0.3929353054353054
leaky242,ff,250.0,11,33,0.8761751131633884,0.8318727809156828,1.6648024320602417,0.3949194324194323
leaky242,ff,250.0,11,34,0.8537818251911826,0.8364887577558088,1.66094708442688,0.4105278980278981
leaky242,ff,250.0,11,35,0.8362989267670965,0.8348434236962589,1.6651387214660645,0.4002104377104378
leaky242,ff,250.0,11,36,0.8191183472049011,0.8411491830719869,1.6582926511764526,0.3929353054353054
leaky242,ff,250.0,11,37,0.8010789416538048,0.8434562818374188,1.6593915224075315,0.4091390091390092
leaky242,ff,250.0,11,38,0.7855319235082748,0.8371219639222186,1.6617276668548584,0.4213744588744588
leaky242,ff,250.0,11,39,0.769741297794086,0.848674600646424,1.651855230331421,0.4213744588744588
leaky242,ff,250.0,11,40,0.755499674715807,0.8566114826641883,1.6469563245773315,0.4283189033189032
leaky242,ff,250.0,11,41,0.7403258626924735,0.8578449162241588,1.6504706144332886,0.4233585858585859
leaky242,ff,250.0,11,42,0.7273273962500173,0.8585832287350835,1.6522085666656494,0.4210437710437711
leaky242,ff,250.0,11,43,0.7118376013333949,0.8649982334834215,1.651943922042847,0.4140993265993266
leaky242,ff,250.0,11,44,0.6945062351514057,0.8689489048281475,1.6563032865524292,0.4329485329485329
leaky242,ff,250.0,11,45,0.6834553726363716,0.8707728252795189,1.650545954704285,0.4303030303030302
leaky242,ff,250.0,11,46,0.6736033188496522,0.871812186288127,1.6593060493469238,0.4025252525252525
leaky242,ff,250.0,11,47,0.6582065903791667,0.878179098345662,1.650020956993103,0.4164141414141414
leaky242,ff,250.0,11,48,0.6453478701553739,0.875302178546386,1.6563162803649902,0.4140993265993266
leaky242,ff,250.0,11,49,0.6338300375642957,0.8687874264191201,1.6615692377090454,0.4002104377104377
leaky242,ff,250.0,11,50,0.6214903100632554,0.8803289215448271,1.640600323677063,0.4279882154882155
leaky242,ff,250.0,11,51,0.6095586010798325,0.8850701898626322,1.6610454320907593,0.4140993265993266
leaky242,ff,250.0,11,52,0.601475696760693,0.8903307200006134,1.6632654666900637,0.4002104377104377
leaky242,ff,250.0,11,53,0.5890888482486114,0.889309827313054,1.6504523754119873,0.4071548821548822
leaky242,ff,250.0,11,54,0.5788267402558647,0.8939115110919961,1.6591860055923462,0.3932659932659932
leaky242,ff,250.0,11,55,0.5718999286526862,0.9007129454484618,1.6514878273010254,0.421043771043771
leaky242,ff,250.0,11,56,0.5616562987153584,0.9008002310749632,1.6558010578155518,0.421043771043771
leaky242,ff,250.0,11,57,0.5518578519714473,0.9075202335838592,1.6592930555343628,0.4279882154882155
leaky242,ff,250.0,11,58,0.5446981242930007,0.9148962695914636,1.6636500358581543,0.4002104377104377
leaky242,ff,250.0,11,59,0.5342701502182808,0.908689579029934,1.662257194519043,0.421043771043771
leaky242,ff,250.0,11,60,0.5245575337524874,0.916404494071386,1.6694183349609375,0.4210437710437711
leaky242,ff,250.0,11,61,0.5150284072105322,0.9124633590133914,1.6687674522399902,0.4071548821548822
leaky242,ff,250.0,11,62,0.5048950361713075,0.9169731458497152,1.660716891288757,0.4279882154882155
leaky242,ff,250.0,11,63,0.4987504443285182,0.9201782740548436,1.668358325958252,0.421043771043771
leaky242,ff,250.0,11,64,0.4909084429018674,0.9249859663625356,1.6699633598327637,0.4140993265993267
leaky242,ff,250.0,11,65,0.4843889165047729,0.9233834022599716,1.665380597114563,0.421043771043771
leaky242,ff,250.0,11,66,0.4736353659075837,0.9234475048240744,1.6687757968902588,0.4279882154882155
leaky242,ff,250.0,11,67,0.465805205748947,0.9250500689266384,1.6682151556015017,0.4279882154882155
leaky242,ff,250.0,11,68,0.4585595454591071,0.927202846704416,1.6747667789459229,0.4279882154882155
leaky242,ff,250.0,11,69,0.4531395564083388,0.9265921589121244,1.6751368045806885,0.421043771043771
leaky242,ff,250.0,11,70,0.4456617755754474,0.9330943122649992,1.6721190214157104,0.421043771043771
leaky242,ff,250.0,11,71,0.4391627599470792,0.9298589470013322,1.6668378114700315,0.421043771043771
leaky242,ff,250.0,11,72,0.4322015117860291,0.9351474085397936,1.6978839635849,0.4071548821548822
leaky242,ff,250.0,11,73,0.4290299727461219,0.932876447341252,1.6748028993606567,0.421043771043771
leaky242,ff,250.0,11,74,0.422625725014895,0.9355919031817078,1.6865087747573853,0.4289141414141414
leaky242,ff,250.0,11,75,0.4178018756659634,0.9388647288012316,1.6984609365463257,0.4164141414141414
leaky242,ff,250.0,11,76,0.4128373291426804,0.9418597766429776,1.676337957382202,0.4279882154882155
leaky242,ff,250.0,11,77,0.4046081431761461,0.9416923977255984,1.6955647468566897,0.4312289562289562
leaky242,ff,250.0,11,78,0.3998709717018469,0.9521392652190346,1.697290301322937,0.421043771043771
leaky242,ff,250.0,11,79,0.3920333931245,0.9469215050380392,1.6891189813613892,0.4233585858585857
leaky242,ff,250.0,11,80,0.3858556004173784,0.9490048383713724,1.7127363681793213,0.4303030303030302
leaky242,ff,250.0,11,81,0.3813692414411784,0.9571433501863548,1.6943126916885376,0.4279882154882155
leaky242,ff,250.0,11,82,0.3764116943087717,0.9539394788942483,1.6918772459030151,0.4312289562289562
leaky242,ff,250.0,11,83,0.3719194711485746,0.952056204216856,1.7074023485183716,0.4164141414141414
leaky242,ff,250.0,11,84,0.3672129778053592,0.9572074527504576,1.695390224456787,0.421043771043771
leaky242,ff,250.0,11,85,0.3621674348790961,0.9600493871531128,1.702831149101257,0.434601972101972
leaky242,ff,250.0,11,86,0.3560917718582843,0.9538753763301456,1.7107185125350952,0.3952501202501202
leaky242,ff,250.0,11,87,0.3509416387331465,0.9598956247934683,1.6955442428588867,0.4080808080808081
leaky242,ff,250.0,11,88,0.3449109450572534,0.9598642019679277,1.7160428762435913,0.4114538239538239
leaky242,ff,250.0,11,89,0.3411835574139416,0.9571760299249168,1.7089154720306396,0.4091390091390091
leaky242,ff,250.0,11,90,0.3354598622826824,0.9598642019679277,1.6996909379959106,0.4183982683982683
leaky242,ff,250.0,11,91,0.3317304557756795,0.9625523740109384,1.726553201675415,0.4137686387686387
leaky242,ff,250.0,11,92,0.3256207691720348,0.9625523740109384,1.726065993309021,0.4137686387686387
leaky242,ff,250.0,11,93,0.3214525870735181,0.9644042258627904,1.7184834480285645,0.4183982683982683
leaky242,ff,250.0,11,94,0.31735261505319,0.9644042258627904,1.7299597263336182,0.4207130832130831
leaky242,ff,250.0,11,95,0.3128704169120723,0.9614981888960322,1.7171761989593506,0.4276575276575276
leaky242,ff,250.0,11,96,0.309301305094192,0.9644042258627904,1.7328040599822998,0.4114538239538239
leaky242,ff,250.0,11,97,0.3043495355600334,0.9644042258627904,1.7331762313842771,0.4137686387686388
leaky242,ff,250.0,11,98,0.3015126370521913,0.9677048794575616,1.732374906539917,0.4207130832130832
leaky242,ff,250.0,11,99,0.2968410583350827,0.9677048794575616,1.7345105409622192,0.4114538239538239
leaky242,ff,250.0,11,100,0.2927557668566909,0.9660382127908947,1.743843913078308,0.4137686387686388
leaky242,ff,250.0,23,1,2.454128746731967,0.1448243642342344,2.400655031204224,0.1650132275132275
leaky242,ff,250.0,23,2,2.2986392285450394,0.3119671433186509,2.333371639251709,0.2126984126984127
leaky242,ff,250.0,23,3,2.195568372378456,0.3908945847865567,2.2731659412384038,0.2693542568542569
leaky242,ff,250.0,23,4,2.104051752057625,0.4532035827554696,2.2172560691833496,0.289592352092352
leaky242,ff,250.0,23,5,2.0195347959121204,0.515339783510566,2.1652045249938965,0.3110209235209235
leaky242,ff,250.0,23,6,1.9381325503429732,0.5572270265548568,2.1108057498931885,0.312536075036075
leaky242,ff,250.0,23,7,1.8667133691594031,0.6014669104663122,2.072331190109253,0.3379028379028378
leaky242,ff,250.0,23,8,1.8034648817295464,0.6054855176538522,2.0414512157440186,0.2938852813852814
leaky242,ff,250.0,23,9,1.7385709298046854,0.6056598702412195,2.00765323638916,0.3091991341991342
leaky242,ff,250.0,23,10,1.6766366055828363,0.6196443167989644,1.974583625793457,0.3042388167388167
leaky242,ff,250.0,23,11,1.6238138983458947,0.6394058637087738,1.9506092071533203,0.32245670995671
leaky242,ff,250.0,23,12,1.571773621999048,0.6692427101594783,1.9338306188583372,0.3079365079365079
leaky242,ff,250.0,23,13,1.522965134113463,0.6898428821747445,1.910072922706604,0.3267857142857143
leaky242,ff,250.0,23,14,1.4761755489030928,0.6959409182708862,1.8901883363723757,0.332972582972583
leaky242,ff,250.0,23,15,1.432403889047094,0.6940712746014351,1.8779584169387815,0.306547619047619
leaky242,ff,250.0,23,16,1.3918697803237967,0.7192713557826992,1.858946681022644,0.3260281385281385
leaky242,ff,250.0,23,17,1.3503778032099318,0.7392717723311716,1.8451451063156128,0.3336038961038961
leaky242,ff,250.0,23,18,1.3108190142144025,0.7532266136656868,1.8288068771362305,0.3260281385281385
leaky242,ff,250.0,23,19,1.272242934691516,0.7492527018189886,1.811484932899475,0.3336038961038961
leaky242,ff,250.0,23,20,1.237124070037868,0.7625540221633198,1.800527811050415,0.3260281385281385
leaky242,ff,250.0,23,21,1.2015073424567455,0.7785548590470689,1.797113299369812,0.3352873977873978
leaky242,ff,250.0,23,22,1.1700359096625583,0.7892908020852704,1.7853227853775024,0.3471921596921596
leaky242,ff,250.0,23,23,1.138929069760334,0.7915064966601489,1.7758171558380127,0.3352873977873978
leaky242,ff,250.0,23,24,1.1084430954337323,0.7933779532355936,1.7643569707870483,0.3660413660413661
leaky242,ff,250.0,23,25,1.0797623397971594,0.794097339587655,1.7631092071533203,0.3541366041366041
leaky242,ff,250.0,23,26,1.0531477019216435,0.8004683536977554,1.7532838582992554,0.3471921596921596
leaky242,ff,250.0,23,27,1.0261423474950346,0.8063682007397622,1.7450547218322754,0.38258177008177
leaky242,ff,250.0,23,28,1.000735796462238,0.8068358626763491,1.7481365203857422,0.3660413660413661
leaky242,ff,250.0,23,29,0.9769904174410744,0.8214448566663549,1.7426365613937378,0.3750060125060125
leaky242,ff,250.0,23,30,0.955530121281307,0.8227878708649925,1.7369204759597778,0.3888949013949014
leaky242,ff,250.0,23,31,0.9316722070493716,0.8198185508733825,1.7340517044067385,0.3811928811928811
leaky242,ff,250.0,23,32,0.9076586013816924,0.8398919393106258,1.7357269525527954,0.3978595478595478
leaky242,ff,250.0,23,33,0.8902594814407231,0.8331268157747846,1.7293369770050049,0.3833393458393458
leaky242,ff,250.0,23,34,0.870220674705177,0.8424264886509941,1.734467387199402,0.3811928811928811
leaky242,ff,250.0,23,35,0.8524333870554545,0.840032643740546,1.729451060295105,0.381950456950457
leaky242,ff,250.0,23,36,0.8335083959024663,0.8337762208359544,1.7335851192474363,0.3736171236171235
leaky242,ff,250.0,23,37,0.813774538532592,0.8468221639011859,1.7377148866653442,0.3811928811928811
leaky242,ff,250.0,23,38,0.7995708801249835,0.8529528955036155,1.7224221229553225,0.3895262145262145
leaky242,ff,250.0,23,39,0.7837315291012421,0.8549757547198711,1.7395488023757937,0.3651154401154401
leaky242,ff,250.0,23,40,0.7660318824387253,0.853403427675846,1.729128122329712,0.38258177008177
leaky242,ff,250.0,23,41,0.7508964332368822,0.8518602177993028,1.7273043394088743,0.3666726791726791
leaky242,ff,250.0,23,42,0.7351753869688654,0.8648718499100839,1.7301976680755615,0.3736171236171235
leaky242,ff,250.0,23,43,0.7246812591249069,0.8554939677950103,1.7207566499710083,0.3743746993746994
leaky242,ff,250.0,23,44,0.7085334658622742,0.870291027767756,1.7280128002166748,0.3958393458393458
leaky242,ff,250.0,23,45,0.6945417017616626,0.8701045856695493,1.731856346130371,0.3950817700817701
leaky242,ff,250.0,23,46,0.6793201961738928,0.8678045731794701,1.7362936735153198,0.3895262145262145
leaky242,ff,250.0,23,47,0.6686416833618216,0.8734996473979444,1.7410446405410769,0.3750060125060124
leaky242,ff,250.0,23,48,0.6551446608955397,0.8743323391420786,1.7343136072158811,0.396470658970659
leaky242,ff,250.0,23,49,0.6432338305676866,0.8834635132098524,1.7502046823501587,0.3895262145262145
leaky242,ff,250.0,23,50,0.6311449359288109,0.8835001361974527,1.743361473083496,0.3895262145262145
leaky242,ff,250.0,23,51,0.618058564535722,0.8871820192382919,1.731584548950195,0.396470658970659
