condition,seed,split,best_epoch,parameter_count,state_probe_feature_dim,state_tail_event_fraction,output_tail_event_fraction,valid_count_accuracy,valid_count_balanced_accuracy,valid_count_macro_f1,full_count_accuracy,full_count_balanced_accuracy,full_count_macro_f1,valid_output_membrane_accuracy,valid_output_membrane_balanced_accuracy,valid_output_membrane_macro_f1,full_output_membrane_accuracy,full_output_membrane_balanced_accuracy,full_output_membrane_macro_f1,layer1_fraction_at_cap,layer1_fraction_ge4,layer1_fraction_gt1,layer1_fraction_one,layer1_fraction_zero,layer1_mean_events_per_neuron_step,layer1_pre_reset_membrane_max,layer1_pre_reset_membrane_mean,state_fraction_at_cap,state_fraction_ge4,state_fraction_gt1,state_fraction_one,state_fraction_zero,state_mean_events_per_neuron_step,state_pre_reset_membrane_max,state_pre_reset_membrane_mean,output_fraction_at_cap,output_fraction_ge4,output_fraction_gt1,output_fraction_one,output_fraction_zero,output_mean_events_per_neuron_step,output_pre_reset_membrane_max,output_pre_reset_membrane_mean,state_probe_accuracy,state_probe_balanced_accuracy,state_probe_macro_f1
rsnn128_rsnn128,23,val,93,54528,128,0.7404199838638306,0.7439165115356445,0.5079365079365079,0.5012265512265512,0.4687808379794178,0.20634920634920634,0.21031746031746032,0.10018145689060232,0.19047619047619047,0.17487373737373738,0.1310801671095789,0.07936507936507936,0.06944444444444445,0.017832995267072344,0.0005760834319517016,0.16787274181842804,0.281017541885376,0.09731767326593399,0.6216647624969482,1.74408757686615,22.30684471130371,-0.29772892594337463,0.049179334193468094,0.2838474214076996,0.36348843574523926,0.05843709409236908,0.5780744552612305,4.535878658294678,153.20159912109375,-2.322209596633911,0.05961621552705765,0.3774256110191345,0.4417852461338043,0.037300560623407364,0.5209141969680786,6.1172919273376465,64.3055419921875,-0.6526743769645691,0.49206349206349204,0.4925084175084175,0.4989745196324144
rsnn128_rsnn128,23,test,93,54528,128,0.7565306523074843,0.7671755446146612,0.4246575342465753,0.41156551781551776,0.40210761607004525,0.15753424657534246,0.13852813852813853,0.06651234567901233,0.2602739726027397,0.24445831945831945,0.22166486426409904,0.1232876712328767,0.10714285714285714,0.031638926375768484,0.0006594939080819691,0.186036908463256,0.3020652430514767,0.09251160909460016,0.6054231255021814,1.960813381900526,22.088209831551328,-0.2802899978952865,0.05213457057635262,0.30684909714411385,0.3886835807806825,0.054951949274703246,0.5563644946437992,4.886775121296922,133.41050354421955,-2.065371420285473,0.05803910596934084,0.3817929498953362,0.4430692163232255,0.03530569915493874,0.5216250738052473,6.071172479080827,53.94177214740074,-0.6824990249659917,0.4315068493150685,0.4303994616494616,0.42593885051443037
rsnn128_rsnn128,37,train,133,54528,128,0.6599834240242044,0.6995477762566992,0.6592082616179001,0.6572648513109381,0.6581190598104433,0.31497418244406195,0.3008684755147019,0.22049773886841265,0.1721170395869191,0.17313596003589496,0.1457415030045616,0.08605851979345955,0.08333333333333333,0.013206550449022714,0.06475368939763297,0.264095951326948,0.34426229910062633,0.06516971541071717,0.5905679867517928,4.6174042655760985,89.44806568716972,-0.37808349451591966,0.15685455742165472,0.34402904088854175,0.3975141015602677,0.03843501257019281,0.5640508894665927,7.51021668422653,190.5834115532302,-3.417781483901347,0.1242939414850816,0.4144523767001042,0.4585848195212228,0.024992668933897132,0.5164225131221974,8.261565192020699,53.714666494609155,-0.8342633573610894,0.9672977624784854,0.9681354821802935,0.9679117135888968
rsnn128_rsnn128,37,val,133,54528,128,0.7233955264091492,0.7597591876983643,0.47619047619047616,0.471909571909572,0.430725920617225,0.24603174603174602,0.23293650793650797,0.15484360410830997,0.1984126984126984,0.1830387205387205,0.14503873319662794,0.09523809523809523,0.08333333333333333,0.014492753623188406,0.04142747446894646,0.22986739873886108,0.3190895915031433,0.07871118932962418,0.6021991968154907,3.671672821044922,85.75907897949219,-0.1984299123287201,0.12869906425476074,0.3292064070701599,0.39041274785995483,0.04962402954697609,0.5599632263183594,6.770354747772217,193.47515869140625,-2.6291019916534424,0.08602846413850784,0.40157395601272583,0.45493748784065247,0.03417421132326126,0.5108883380889893,7.317917346954346,46.34050369262695,-0.7313865423202515,0.4603174603174603,0.46023328523328527,0.46259733200522674
rsnn128_rsnn128,37,test,133,54528,128,0.7455911056636131,0.7817848684036568,0.4041095890410959,0.3912531912531913,0.3927782563079774,0.2671232876712329,0.24816017316017316,0.17209910356860367,0.2328767123287671,0.2230685980685981,0.19623707905441654,0.0958904109589041,0.08333333333333333,0.014583333333333332,0.03861713945253255,0.2399509214375117,0.3345391284929563,0.07680337427005376,0.5886574926441663,3.7041201395531225,79.74549970234911,-0.13191778151548073,0.12627186299595114,0.34183352287501506,0.4080668614335256,0.04763190024723745,0.5443012191824717,6.889492629325553,178.64155139661815,-2.3901299777096265,0.08310811058299182,0.4138011405729268,0.4632219570140316,0.028165179521661914,0.5086128401429686,7.3937550570866835,49.49344587979252,-0.573384407040191,0.4452054794520548,0.45630341880341874,0.43709637587161293
rsnn128_rsnn128,53,train,145,54528,128,0.6697315411600516,0.7171298939471811,0.7056798623063684,0.7033178018681432,0.6988179012154738,0.3270223752151463,0.3150383002741493,0.22584442270201702,0.27710843373493976,0.27814252448876614,0.26105029583174605,0.08605851979345955,0.08333333333333333,0.013227513227513227,0.04449036242937262,0.26708943169826893,0.36088497990585233,0.07397024604057487,0.5651447683726654,4.244037444332996,70.88902318169862,-0.37494746943143886,0.1306526566280145,0.32554136609046264,0.3742497586957764,0.032360552757234665,0.5933896798685373,6.781749584999019,184.01512902369802,-5.794219859906195,0.10512829792530319,0.368255663656737,0.41147424688437717,0.02418287905340248,0.5643428799002183,7.299700084528701,63.38345365803336,-2.926587069506489,0.9982788296041308,0.9984567901234568,0.9983961012923722
rsnn128_rsnn128,53,val,145,54528,128,0.7332499027252197,0.7731388211250305,0.5,0.4944564694564695,0.4784190635261974,0.30158730158730157,0.28849206349206347,0.1971090252340252,0.2777777777777778,0.2657768157768158,0.2243273913698963,0.09523809523809523,0.08333333333333333,0.014492753623188406,0.024549240246415138,0.23073658347129822,0.3334714472293854,0.08952538669109344,0.5770031809806824,3.3028178215026855,67.80350494384766,-0.10465823858976364,0.10400832444429398,0.3092658519744873,0.3661161959171295,0.04088171198964119,0.5930020809173584,6.063157081604004,184.16246032714844,-4.644877910614014,0.08398016542196274,0.3533850908279419,0.4040534794330597,0.031694695353507996,0.5642518401145935,6.574816703796387,61.15907669067383,-2.590203046798706,0.5,0.5060966810966812,0.5023649882396013
rsnn128_rsnn128,53,test,145,54528,128,0.7540399628142788,0.8049690772409308,0.3972602739726027,0.39179015429015424,0.3633609442645196,0.2602739726027397,0.2397186147186147,0.15297896324708446,0.3150684931506849,0.30373237873237874,0.2532712628581103,0.0958904109589041,0.08333333333333333,0.014583333333333332,0.022563301722123605,0.24248520070559357,0.3514068261401294,0.0892712708613644,0.5593219113676515,3.3736354096295083,59.40935184531016,0.019801916478023138,0.10312388204548457,0.32023943164577223,0.3795597928844086,0.03983525538893595,0.5806049573911379,6.20204009748485,176.11639320687073,-4.36679755824886,0.06888960485589014,0.3562485845121619,0.40905367756543093,0.02884152603067764,0.5621048203886372,6.159401429842596,58.71574140574834,-2.5151836267889363,0.4246575342465753,0.42383588633588637,0.41392066092437946
rsnn128_rsnn128,71,train,75,54528,128,0.6605834449014647,0.6750565837049238,0.5593803786574871,0.5630705121787537,0.5483832795177438,0.27710843373493976,0.2717421585228189,0.17129686916490758,0.1738382099827883,0.17266240022599444,0.13144694406875815,0.08605851979345955,0.08333333333333333,0.013227513227513227,0.03895625367555479,0.25641814930919116,0.35104051950466203,0.07817369142928755,0.5707857875528516,3.9829911906624824,82.78790741492057,0.08518610786960785,0.16441146308706878,0.3620012606688087,0.41477388471826626,0.03793490824903555,0.5472912198500051,7.874184438570847,180.14968034281378,-1.9694728321955248,0.13082483798111572,0.477431111409619,0.5319411701261484,0.03177268629678863,0.43628614853663616,9.435830157307873,42.875524287790114,2.572174063237727,1.0,1.0,1.0
rsnn128_rsnn128,71,val,75,54528,128,0.7229719758033752,0.7307217121124268,0.46825396825396826,0.48134920634920636,0.44826738409775935,0.2698412698412698,0.27698412698412694,0.16815087145969498,0.2222222222222222,0.21845238095238095,0.17615488643813768,0.09523809523809523,0.08333333333333333,0.014492753623188406,0.023548673838377,0.22386400401592255,0.3281553089618683,0.09242601692676544,0.5794186592102051,3.215697765350342,80.30045318603516,0.21206720173358917,0.13800735771656036,0.34376010298728943,0.40414780378341675,0.047319695353507996,0.5485324859619141,7.152904510498047,176.1591796875,-1.5284833908081055,0.10068995505571365,0.4735877513885498,0.5388098359107971,0.042043983936309814,0.41914618015289307,8.764230728149414,41.80820846557617,2.662569761276245,0.49206349206349204,0.4867845117845118,0.4995702554526084
rsnn128_rsnn128,71,test,75,54528,128,0.7475437693399926,0.7598830624802472,0.3561643835616438,0.36939241314241317,0.3346478781207845,0.1917808219178082,0.1963203463203463,0.11690617842578627,0.2671232876712329,0.25743006993006995,0.2216955674395242,0.0958904109589041,0.08333333333333333,0.014583333333333332,0.020583771220217012,0.2339731518128147,0.3388322003900188,0.08969720330548613,0.5714705888539144,3.267899911697597,73.92645018068079,0.21287577936094101,0.13537600799782634,0.3508057079903067,0.4154941198760516,0.04582946992492023,0.5386764031566985,7.17995510362599,169.67196906102848,-1.3900840756011337,0.08261936913206153,0.4830894902960895,0.5521960046193372,0.035373654573747554,0.41243031702629507,8.561187757204657,39.131342038716355,2.6319150206160873,0.3972602739726027,0.4038967976467976,0.3960551043159739
local128_ff128,11,train,148,21760,128,3.3247185658211476e-05,0.0055793190067201185,0.8330464716006885,0.8202031884008153,0.8205301824653161,0.8244406196213425,0.8111338112390856,0.8104799982099836,0.18072289156626506,0.17664979719729224,0.1786922767190886,0.18416523235800344,0.18053095295155341,0.1820913870018199,0.0,0.023197493802839426,0.14045597071696886,0.16953119756124926,0.6900128348764166,0.5472679096121796,6.495071154248079,0.1669817440942725,0.0002765469441912498,0.43289334961756576,0.6566815038761461,0.120613917567336,0.22270458613533572,3.875093946768782,22.406801801540354,1.9755780885634036,0.1184732508997909,0.4336178186838475,0.47484925291829594,0.02098360702895564,0.5041671346571688,8.312432428645595,90.1230022016778,1.2036782398486507,0.6712564543889845,0.682358677568719,0.6761396985665851
local128_ff128,11,val,148,21760,128,0.0,0.002074200427159667,0.38095238095238093,0.3864478114478114,0.3687979837070394,0.38095238095238093,0.3864478114478114,0.368613163912712,0.14285714285714285,0.15460557960557958,0.13901474050905913,0.14285714285714285,0.15460557960557958,0.1386539901483088,0.0,0.015564359724521637,0.11560074239969254,0.16850945353507996,0.7158898115158081,0.46721377968788147,5.4459333419799805,0.1583489179611206,2.0213454263284802e-05,0.36974450945854187,0.6025327444076538,0.1349349170923233,0.2625323534011841,3.3062641620635986,16.19971466064453,1.71067476272583,0.08527382463216782,0.4111686050891876,0.4576326012611389,0.025765415281057358,0.5166019797325134,7.313173770904541,72.34551239013672,0.8864770531654358,0.1746031746031746,0.17057479557479557,0.1632472373002727
local128_ff128,11,test,148,21760,128,0.0,0.0022982085848861846,0.4452054794520548,0.43289280164280153,0.41813576500315847,0.4452054794520548,0.43289280164280153,0.41813576500315847,0.136986301369863,0.13492549117549116,0.13130711880711882,0.1232876712328767,0.12256285381285383,0.11186434347257161,0.0,0.023628866427565273,0.15152413183695648,0.17349648353171676,0.674979371567295,0.5757501341708718,5.4276997945080065,0.18130301265683893,0.00030249970696375335,0.47421385123305126,0.6965319693905033,0.10574241064182699,0.19772560506650846,4.125087058707459,17.993558648514423,2.1015292895983344,0.11487227770155423,0.4512204393132092,0.4909612879361192,0.0237463122514421,0.48529241591283717,8.620881864469345,64.89127443914543,1.555261987529389,0.07534246575342465,0.07154650904650905,0.06865757699091032
local128_ff128,23,train,120,21760,128,4.998563344809972e-06,0.004446465771311891,0.8244406196213425,0.813685925082544,0.8132357110627909,0.8296041308089501,0.8185238544487752,0.818373565052478,0.16695352839931152,0.16238945634002497,0.16380734230492502,0.1514629948364888,0.1483490461911243,0.15066319615132187,0.0,0.019526015502270858,0.12418319818382624,0.1561535643269396,0.7196632426700166,0.4864690116063248,6.357618675790022,0.11072154707321817,6.527510325772217e-05,0.3576935253742435,0.6005789619099458,0.13841079900012368,0.2610102515930563,3.1435914655150317,19.141681956752443,1.6635498729712377,0.09978895661342575,0.4498028926512871,0.49893497733364006,0.025755675413394137,0.47530934804483044,8.16578317796507,77.71050728618997,1.8114722505493952,0.6884681583476764,0.6957851957193862,0.6925601846803354
local128_ff128,23,val,120,21760,128,0.0,0.0008811798761598766,0.4523809523809524,0.45929533429533426,0.4426871052064551,0.4523809523809524,0.45929533429533426,0.44333433379486015,0.12698412698412698,0.12225829725829723,0.12190759683953876,0.12698412698412698,0.12225829725829723,0.1223420697740117,0.0,0.013249918818473816,0.09912677854299545,0.1521264612674713,0.7487467527389526,0.4071494936943054,4.869284152984619,0.09772995114326477,0.0,0.2932365834712982,0.5422966480255127,0.15535050630569458,0.3023528456687927,2.652106285095215,14.340351104736328,1.429334282875061,0.06921086460351944,0.41623544692993164,0.467335045337677,0.030401034280657768,0.5022639036178589,6.967335224151611,49.70457077026367,1.3234553337097168,0.1349206349206349,0.1382034632034632,0.12390116333614785
local128_ff128,23,test,120,21760,128,0.0,0.0020919760612592305,0.3767123287671233,0.3621017871017871,0.3491361699354807,0.3767123287671233,0.3621017871017871,0.3491361699354807,0.17123287671232876,0.16359820734820732,0.1639334685861055,0.18493150684931506,0.17641872016872015,0.18058410140609316,0.0,0.020214035022646598,0.13232354411523636,0.1597396925295869,0.7079367539654039,0.5105188052131705,5.3774112152726685,0.11928105446165554,9.421341293427634e-06,0.39324816734823465,0.6375885548656934,0.12581839912558254,0.23659304600872405,3.3461909326788497,15.686065530123775,1.7704664583075536,0.09328261175996637,0.4650044363655456,0.5138522921359703,0.02346652085344269,0.46268118979179695,8.359196669434848,54.26756976401969,1.9983426495774153,0.1506849315068493,0.15563325563325564,0.14850111794249632
local128_ff128,37,train,111,21760,128,1.4821591221193644e-05,0.004803124803203365,0.7521514629948365,0.745297707907286,0.7447009118096196,0.7418244406196214,0.7341112689286239,0.7326836545268,0.16351118760757316,0.15821853334358107,0.15565766353088184,0.16523235800344235,0.1620161030643857,0.16155571066829863,0.0,0.02006382571786591,0.12603396167032896,0.15915923153984773,0.7148067987108805,0.49597540615758057,7.041292555771268,0.12549942788281662,0.00011504834065800484,0.34110417561974254,0.5790501078927374,0.14396540122988302,0.27698449087737964,3.0577389763062257,21.310370786670152,1.633629316306976,0.09725123524614537,0.47284344120813526,0.5239638069615717,0.02813548592148467,0.447900697614568,8.454397227801062,73.16619465970747,2.448411511061729,0.685025817555938,0.6920717554235792,0.6858110281360784
local128_ff128,37,val,111,21760,128,0.0,0.0018348084995523095,0.4126984126984127,0.42074314574314564,0.365260276386286,0.3968253968253968,0.40189393939393936,0.3467219313115115,0.11904761904761904,0.115482202982203,0.10946170939365131,0.11904761904761904,0.115482202982203,0.10928320742226288,0.0,0.013118531554937363,0.10190612822771072,0.15700800716876984,0.7410858869552612,0.4191158711910248,6.581721305847168,0.12202049046754837,3.0320181394927204e-05,0.281846284866333,0.5195767283439636,0.16080813109874725,0.31961512565612793,2.582491159439087,17.44957160949707,1.4062232971191406,0.07050453126430511,0.44566622376441956,0.5010780692100525,0.03471323847770691,0.464208722114563,7.33096170425415,56.823909759521484,1.9021456241607666,0.1984126984126984,0.19220177970177968,0.19438044349613112
local128_ff128,37,test,111,21760,128,0.0,0.0018950729337457108,0.4315068493150685,0.41703921078921075,0.3793959177023693,0.4315068493150685,0.41703921078921075,0.3802365362078361,0.15753424657534246,0.15732115107115105,0.15331047184371052,0.1643835616438356,0.16210803085803085,0.15715757117035456,0.0,0.02060539520358386,0.13425387074686077,0.16138205646652065,0.7043640597225869,0.5175083357177369,5.6808406196228445,0.131595849480531,7.537073034742107e-05,0.3668766923963207,0.6073478403156751,0.13567895370803468,0.25697319474938796,3.2151517770061755,16.51658783220265,1.7093288604527304,0.09621863791795626,0.492564076430177,0.5432179504877901,0.025275418943125908,0.43150660354797155,8.696298658031306,59.07305531959011,2.763574285049961,0.14383561643835616,0.14669289044289044,0.1479530359934856
local128_ff128,53,train,121,21760,128,6.861247446086648e-05,0.00580191627672189,0.8399311531841652,0.8332290749184762,0.8316069185415791,0.8399311531841652,0.8332593119770153,0.8314344066280089,0.19104991394148021,0.18771716413119932,0.1851907260130858,0.17900172117039587,0.17695319096360204,0.17693012232317618,0.0,0.021241325442639153,0.14663908285651478,0.18273087204938912,0.6706300219857549,0.5663331835282239,6.334549526339349,0.2207611077777695,0.0006255435177466469,0.3565138218324894,0.5963081509233957,0.14178940047239066,0.2619024361010878,3.260941618691213,30.392247877925275,1.7029811170548457,0.10134776640625706,0.44851954171046127,0.4955158100275903,0.0244535966111081,0.48003059225525585,8.195539894694921,67.42198819342661,1.7176617070032274,0.7056798623063684,0.7118844207488246,0.7064871005893876
local128_ff128,53,val,121,21760,128,0.0,0.0011009497102349997,0.48412698412698413,0.483044733044733,0.46037741970791507,0.48412698412698413,0.483044733044733,0.46037741970791507,0.1984126984126984,0.21541606541606537,0.20272549088338562,0.19047619047619047,0.21124939874939874,0.19302631578947368,0.0,0.013108424842357635,0.12106848508119583,0.18045561015605927,0.6984758973121643,0.48219195008277893,5.040650844573975,0.2073119878768921,0.0003133085265289992,0.2967334985733032,0.5332713723182678,0.15626010298728943,0.31046855449676514,2.753840446472168,25.830856323242188,1.4567899703979492,0.07956015318632126,0.4252910614013672,0.4757438600063324,0.02943078987300396,0.4948253631591797,7.335920810699463,66.89965057373047,1.4618266820907593,0.16666666666666666,0.16165223665223669,0.15008683685089963
local128_ff128,53,test,121,21760,128,5.31088133431869e-06,0.001860525447090654,0.4520547945205479,0.4349664224664224,0.4300719298473654,0.4520547945205479,0.4349664224664224,0.4300719298473654,0.1506849315068493,0.1452158952158952,0.13548432287144876,0.11643835616438356,0.11283855033855034,0.10435355349373376,0.0,0.02107239468661073,0.15746962340318993,0.1903637225089008,0.6521666662333763,0.5956333230619562,5.342080808665655,0.24377875132103488,0.0005657888799610752,0.38430360939404734,0.6274075908203648,0.13136885692811992,0.2412235336760952,3.43554306683475,24.565896439225707,1.786997272543711,0.10219118483874896,0.4683883602488531,0.5135287862934478,0.023436525555914394,0.4630347147379836,8.545271768961868,55.05028664575864,1.9557382929815006,0.1506849315068493,0.15558122433122432,0.14920636663390285
local128_ff128,71,train,141,21760,128,4.729911245777562e-06,0.005736909155924636,0.8296041308089501,0.8191442971934331,0.8157383963729269,0.8296041308089501,0.8191419256594301,0.8144032643320815,0.19965576592082615,0.19458533934084546,0.1917391366253318,0.18244406196213425,0.17830338753147038,0.17739356998993472,0.0,0.019951406401452224,0.13543344021048687,0.17324343898210182,0.6913231306560274,0.5286563220409847,6.694554264081735,0.18991318665662854,0.0001784022136449312,0.37599517058792703,0.6016208424830806,0.12999897513044886,0.26838018061679736,3.3355302613696627,21.059471695025078,1.6460683503782894,0.11017667272620275,0.43003561077142544,0.4715184145663158,0.021533859223640314,0.5069477329360844,8.139045244239899,91.72341614294791,0.8350677601031306,0.6987951807228916,0.7048626906462584,0.7024713747222391
local128_ff128,71,val,141,21760,128,0.0,0.00149920501280576,0.4523809523809524,0.4501683501683502,0.41774352112840957,0.4523809523809524,0.4501683501683502,0.41774352112840957,0.20634920634920634,0.19885161135161133,0.1966638286089957,0.21428571428571427,0.20718494468494467,0.20478347135955832,0.0,0.013057891279459,0.11353897303342819,0.16799402236938477,0.7184669971466064,0.4537516236305237,4.234641075134277,0.18217557668685913,1.0106727131642401e-05,0.31844276189804077,0.5462079644203186,0.1414436399936676,0.3123483955860138,2.847398519515991,17.193511962890625,1.4253872632980347,0.0800991803407669,0.39931005239486694,0.44448038935661316,0.02522638998925686,0.5302932262420654,7.108236312866211,61.40104293823242,0.4476839005947113,0.2698412698412698,0.26446608946608946,0.2695515746556893
local128_ff128,71,test,141,21760,128,0.0,0.0019402834650588362,0.4246575342465753,0.4199252136752136,0.4210209400513098,0.4178082191780822,0.41234945609945606,0.4115352159371027,0.14383561643835616,0.14263861138861136,0.1488380787421302,0.14383561643835616,0.1419309856809857,0.15052039329338182,0.0,0.01950743420636409,0.14270926440415316,0.1774524401312005,0.6798382973017758,0.5481484360890846,5.216415349751303,0.2041222248991875,0.0,0.4026164449241063,0.6339245193625149,0.11765313087260887,0.24842233200595804,3.4646012848370695,14.982890743098848,1.7113784110709414,0.10534192800317725,0.44409364094472914,0.4848911076375883,0.024446891544208135,0.49066199668466226,8.226628277399769,69.78259752874504,1.0700116357574725,0.2534246575342466,0.2519355644355644,0.23951566151597714
rsnn128_multispike_reused,11,train,130,21760,128,0.7468482587300561,0.7028096780924706,0.6454388984509466,0.6523498157241578,0.6347845529223419,0.2943201376936317,0.2854417186296117,0.1825259833379215,0.3304647160068847,0.3371024401410367,0.3205256512698716,0.0860585197934595,0.0833333333333333,0.0132065504490227,,,,,,,,,0.122570373194866,0.3499150346458061,0.4339930085327457,0.0646275418863444,0.5013794627123979,6.839602037879563,161.733773945531,1.349498327956142,0.1219444005988961,0.4236264146749001,0.4912855477936296,0.0416043745401906,0.4671100798141525,7.986572304198746,64.85311607321445,0.1635601652366159,1.0,1.0,1.0
rsnn128_multispike_reused,11,val,130,21760,128,0.8126258254051208,0.7682365775108337,0.5,0.5133297258297258,0.4824515634909586,0.2698412698412698,0.2672619047619047,0.1687841832963784,0.3015873015873015,0.3172979797979798,0.2511718116877775,0.0952380952380952,0.0833333333333333,0.0144927536231884,,,,,,,,,0.0862609148025512,0.3108728229999542,0.404238760471344,0.0793580189347267,0.5164031982421875,5.626243114471436,160.52049255371094,1.060273051261902,0.0850582122802734,0.4091203212738037,0.4946097433567047,0.0544415712356567,0.4509486854076385,6.897585391998291,62.167022705078125,0.4385653138160705,0.5396825396825397,0.5468734968734968,0.5429587334899287
rsnn128_multispike_reused,11,test,130,21760,128,0.8333537888853517,0.7901908640992151,0.3767123287671233,0.3855443167943167,0.3655208557758992,0.2534246575342466,0.2274891774891775,0.1597575551063923,0.2876712328767123,0.2942807192807193,0.2576330508610589,0.0958904109589041,0.0833333333333333,0.0145833333333333,,,,,,,,,0.0780940052274971,0.3230653760367877,0.4218643054570237,0.077773948442446,0.5003617479376596,5.575880971673417,146.32879753635353,1.1163218715419507,0.0718122471174965,0.4223434851594167,0.5067139855802876,0.0539593389385367,0.4393266908926506,6.903295144642869,57.4184420859977,0.6314290329201581,0.4383561643835616,0.4409874847374848,0.43256126134088685
rsnn128_multispike_reused,23,train,149,21760,128,0.7151816322142819,0.7136050238051226,0.6884681583476764,0.694646128047434,0.6809376488179107,0.3098106712564544,0.2980500680893763,0.2037860456682213,0.3528399311531842,0.3617155631502444,0.3563758637813328,0.0912220309810671,0.0833333333333333,0.0140658174097664,,,,,,,,,0.0996840953339603,0.3685780478939542,0.4592727169317551,0.0656005831470588,0.4751266958175961,6.700647285185664,132.69494255971992,1.512471869151892,0.1025689837367317,0.3930572617074503,0.4489737822451403,0.0349845154573195,0.5160417002778045,7.226280580084007,60.47121737376753,-0.9722791852721248,1.0,1.0,1.0
rsnn128_multispike_reused,23,val,149,21760,128,0.7843363285064697,0.7675939202308655,0.5,0.5073172198172198,0.4790328385065227,0.2777777777777778,0.2642857142857143,0.1697439511392999,0.3571428571428571,0.3408549783549783,0.3242588795220374,0.0952380952380952,0.0833333333333333,0.0147058823529411,,,,,,,,,0.0701204687356948,0.3343406319618225,0.4344174563884735,0.0799239948391914,0.4856585562229156,5.574436187744141,128.97357177734375,1.31328022480011,0.0724450200796127,0.3859422206878662,0.4590340554714203,0.0463561862707138,0.4946097433567047,6.506468296051025,50.18231201171875,-0.4026459455490112,0.4523809523809524,0.44264069264069267,0.44521141330065817
rsnn128_multispike_reused,23,test,149,21760,128,0.8040790533366269,0.7938473257299972,0.4041095890410959,0.3986686924186924,0.3995693722789656,0.2808219178082192,0.2553030303030303,0.179940266782372,0.3356164383561644,0.3348262848262848,0.3055967012408828,0.0958904109589041,0.0833333333333333,0.0148619957537154,,,,,,,,,0.066249678702387,0.3473056269018617,0.4554758471985385,0.0775982954934851,0.4669258647585568,5.666369438171387,123.47813812673908,1.4541073237379936,0.0602962443069235,0.3960273861885071,0.4707261683189706,0.0397545633556908,0.4895192707238132,6.400131761211238,54.30315482779725,-0.4315160280221129,0.4315068493150685,0.4244359806859807,0.4134909741817636
rsnn128_multispike_reused,37,train,89,21760,128,0.7432953226997192,0.7097055983830647,0.5955249569707401,0.5937742510602118,0.5806818085170229,0.2891566265060241,0.2792746801591141,0.1679674305415022,0.2633390705679862,0.2616142013856694,0.2168636837305761,0.0877796901893287,0.0817307692307692,0.0134493670886075,,,,,,,,,0.0547743557780827,0.3232384202504937,0.423143012644707,0.075485592185425,0.5013714008507754,5.151627763823675,96.25927859124135,0.2298853220402066,0.0776478810534009,0.4124698744583458,0.4935635824827237,0.0497579601835363,0.4566784669322934,6.772810286786183,55.13405671505427,0.6429274523319763,1.0,1.0,1.0
rsnn128_multispike_reused,37,val,89,21760,128,0.8072050213813782,0.7728841304779053,0.5317460317460317,0.5387987012987012,0.5254453043354647,0.2777777777777778,0.2726190476190476,0.162689646167907,0.3412698412698413,0.3315536315536315,0.2801732241070476,0.0793650793650793,0.0833333333333333,0.0122549019607843,,,,,,,,,0.0352421589195728,0.2873645722866058,0.4003476798534393,0.0915770530700683,0.5080752968788147,4.238831996917725,92.54168701171876,0.3813611268997192,0.0508840009570121,0.3965071141719818,0.4899741411209106,0.0608020685613155,0.4492238163948059,5.804872989654541,49.42490768432617,0.8991498351097107,0.6111111111111112,0.6070286195286195,0.6080807221674096
rsnn128_multispike_reused,37,test,89,21760,128,0.8271886624702035,0.7924517425772262,0.4041095890410959,0.4060307747807747,0.384014936011091,0.2123287671232876,0.206060606060606,0.1204805996472663,0.3013698630136986,0.2982940670440671,0.2542989608825073,0.0684931506849315,0.0833333333333333,0.0106837606837606,,,,,,,,,0.029818687945196,0.301864060228818,0.4183112052205491,0.0908651796922291,0.4908236150872217,4.261460549210849,83.04048694976389,0.4859205059809227,0.0409199933534207,0.4178104074033972,0.5091666963002454,0.0626806520333845,0.4281526726402648,5.958185555183724,50.05035807988415,1.1659371264993328,0.5547945205479452,0.5564574314574314,0.5545343646580528
rsnn128_multispike_reused,53,train,150,21760,128,0.7124733848949307,0.6647248058844352,0.6506024096385542,0.6557435745113713,0.6480552805680867,0.2323580034423407,0.2245527603074772,0.124400498305953,0.3080895008605852,0.3103158087680661,0.2774035760950613,0.0912220309810671,0.0833333333333333,0.0139547130068457,,,,,,,,,0.1229268190757132,0.3702189016465271,0.455034249107932,0.0632782625659607,0.4816874899675432,7.147115484982883,191.8712143758488,1.834917773478208,0.0976000174418373,0.4141851177827011,0.4800766877791557,0.0400637149195252,0.479859598942755,7.3365811128009,49.81559984532158,-0.0435025241745318,1.0,1.0,1.0
rsnn128_multispike_reused,53,val,150,21760,128,0.7805324792861938,0.7277793288230896,0.5158730158730159,0.5098965848965848,0.4827252440732832,0.2222222222222222,0.1944444444444444,0.1083113874193922,0.3492063492063492,0.3385281385281385,0.2908351895851895,0.0952380952380952,0.0833333333333333,0.0144927536231884,,,,,,,,,0.0902631804347038,0.3360891044139862,0.4310114681720733,0.0764978155493736,0.4924907088279724,6.047208309173584,190.21499633789065,1.5331274271011353,0.0694264769554138,0.4042690694332123,0.4908365607261657,0.0481888763606548,0.4609745442867279,6.535468101501465,51.77244567871094,0.1901133507490158,0.5317460317460317,0.5320286195286195,0.5263877204666678
