condition,hidden_width,seed,epoch,train_objective_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_objective_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
rsnn_h32,32,37,9,1.9550755469195813,1.9246667477842447,0.0304088038127875,0.3074867040919641,0.2016419543661882,2.0130050349980597,1.9820364713668823,0.0309685636311769,0.2983981159844232,0.2042943560887896
rsnn_h32,32,37,10,1.9340807890933065,1.904626553727509,0.029454232493284,0.3151845040284803,0.1973840775875544,2.003369458019733,1.9728089570999143,0.0305605009198188,0.2999141999524618,0.202456307789636
rsnn_h32,32,37,11,1.9150492344788963,1.8862238533525584,0.0288254008203642,0.3202529593938589,0.1946530957640551,1.9960511345416307,1.9656805992126465,0.0303705353289842,0.3014176447734289,0.2019862523154607
rsnn_h32,32,37,12,1.896406550825976,1.86814301970083,0.0282635454492396,0.3277764444587173,0.1922400190579911,1.981380302459001,1.951565861701965,0.0298144407570362,0.3072273515463636,0.1997467525421627
rsnn_h32,32,37,13,1.880523504775896,1.8527044129658892,0.0278191231928522,0.3320142863057136,0.1904569156403796,1.979992922395468,1.9501792192459104,0.0298137031495571,0.307706779105836,0.1998922711326962
rsnn_h32,32,37,14,1.865200516278896,1.8377125804887997,0.0274879216872117,0.3375215193694958,0.1889966761183615,1.9668785315006967,1.9371180534362795,0.0297604780644178,0.3099653820801794,0.1997446484035915
rsnn_h32,32,37,15,1.8516797299229133,1.8244901717016904,0.0271895597344216,0.3439863445279221,0.1877608438777431,1.960960442200303,1.9312554597854612,0.0297049824148416,0.3102687445962708,0.1999962973216223
rsnn_h32,32,37,16,1.8377642721809744,1.8108837423964743,0.0268805424671575,0.3491456874243818,0.186368605766362,1.9472689013928173,1.9178298711776731,0.0294390302151441,0.3181300929903138,0.1988976493714347
rsnn_h32,32,37,17,1.8257958987493728,1.7991996127438832,0.026596306866474,0.3540725813383932,0.1851908278342163,1.9492156561464071,1.919944167137146,0.0292714890092611,0.3177611250897584,0.1985328916519407
rsnn_h32,32,37,18,1.8138597912304169,1.7874575978507274,0.0264021737754293,0.3566484472405958,0.1844087262572191,1.9295913111418488,1.9006361961364744,0.0289551150053739,0.3207614893110803,0.1972497001526847
rsnn_h32,32,37,19,1.79978955899992,1.7737560530742966,0.0260334952562893,0.3618655761110168,0.1830017135803958,1.9335452411323784,1.9044734239578247,0.0290718171745538,0.3235476148106085,0.1983495288425021
rsnn_h32,32,37,20,1.787194687610239,1.7614725093628163,0.0257221680846251,0.3658948274770702,0.1816239250301289,1.9141953457146883,1.885754942893982,0.0284404028207063,0.3252988527838673,0.1955907912481398
rsnn_h32,32,37,21,1.7761880153222669,1.7507847652172672,0.0254032466041241,0.3694798758333431,0.1802740408918738,1.914348652586341,1.8862755298614504,0.0280731227248907,0.32534975199096,0.194097670297774
rsnn_h32,32,37,22,1.7660207022077656,1.7408801579844726,0.0251405453870454,0.3739537767078539,0.1790134525134928,1.914004746824503,1.8855929374694824,0.0284118093550205,0.3254788162193803,0.1957483745756603
rsnn_h32,32,37,23,1.7563652023801295,1.7314908221338374,0.024874349879726,0.3766161516985834,0.1779843755515225,1.9078655634075403,1.879761338233948,0.0281042251735925,0.3296094383637761,0.1944841505989195
rsnn_h32,32,37,24,1.7455967978643263,1.7210689391203469,0.0245278500943811,0.3814243916832211,0.1763568851910852,1.890321435406804,1.863066911697388,0.0272545237094163,0.3340756964861225,0.1907139581347268
rsnn_h32,32,37,25,1.7374521315405578,1.713119841483702,0.0243322858218225,0.3827282077844063,0.1753641085862703,1.905704494565725,1.8779621124267576,0.0277423821389675,0.3284305164648556,0.1928686717199901
rsnn_h32,32,37,26,1.7285174121134457,1.7044837489185565,0.0240336526153214,0.3861257327827667,0.1740182000060089,1.8897756561636925,1.862197995185852,0.0275776609778404,0.3326647326750446,0.1921887019323924
rsnn_h32,32,37,27,1.723058964217181,1.6991021914244109,0.0239567900278482,0.3883485339194325,0.1737552321100809,1.8814607169479127,1.854357481002808,0.0271032359451055,0.3334987977076837,0.1902749651954287
rsnn_h32,32,37,28,1.7170861895851752,1.6933467215802296,0.0237394656037042,0.3903303162508805,0.172896189861987,1.883181994780898,1.8561750650405884,0.0270069297403097,0.3327802543321282,0.1898192451113746
rsnn_h32,32,37,29,1.7106819797095665,1.6871673802295364,0.0235145899488008,0.3921418874670775,0.1718337425061224,1.8591100368648767,1.8326536417007449,0.0264563951641321,0.3436256844978557,0.1874723585825118
rsnn_h32,32,37,30,1.7066863668559955,1.683298302189208,0.0233880371054099,0.3934078660865157,0.1713882403611726,1.8737268932163715,1.8472261428833008,0.0265007503330707,0.3334242348511599,0.1884607284788101
rsnn_h32,32,37,31,1.7011037580733044,1.677923246217882,0.0231805383460195,0.3960503159785808,0.1707331350461136,1.8682228848338127,1.84141743183136,0.0268054530024528,0.3390764145249618,0.1893019146389431
rsnn_h32,32,37,32,1.6978517212678972,1.6748840472374027,0.0229676776948719,0.3974140071219335,0.16935387576919,1.842684343457222,1.8172248601913448,0.0254594832658767,0.3412808252124856,0.1835661388578869
rsnn_h32,32,37,33,1.6852410122777837,1.6624557902193315,0.0227852015084428,0.3998456267519737,0.1688623986432967,1.88368465192616,1.8570598363876345,0.0266248155385255,0.3323726762175277,0.1887108939034598
rsnn_h32,32,37,34,1.6830706992370947,1.660376787596028,0.0226939263819314,0.4055367426336055,0.1680565553359854,1.840815607458353,1.8150709867477417,0.0257446207106113,0.340815662894166,0.1849430023677765
rsnn_h32,32,37,35,1.6819509382707527,1.6593565522290754,0.0225944133081093,0.4010769291474957,0.1676986894591129,1.8564656842499967,1.8309887647628784,0.0254769194871187,0.3314666229495376,0.1841140625968812
rsnn_h32,32,37,36,1.6717184148023545,1.6495286283722843,0.0221898016390004,0.4047182541689826,0.166048657258078,1.8698478750884533,1.8434524536132808,0.026395421475172,0.3360867840884793,0.1879600494626968
rsnn_h32,32,37,37,1.6704648833676994,1.648207397756396,0.0222574955881565,0.4078733725865531,0.166457033403564,1.83611611276865,1.810904860496521,0.025211252272129,0.3364654793356563,0.1833719828772166
rsnn_h32,32,37,38,1.6607266927134765,1.6387567807392902,0.0219699204923415,0.4063740003135384,0.1651092782078019,1.8656178042292595,1.8399455547332764,0.0256722494959831,0.33606035664256,0.1852233372037373
rsnn_h32,32,37,39,1.6610112945307145,1.6391803586339375,0.0218309253588857,0.4047259338830825,0.1645858226257429,1.8391872141510248,1.8140106201171875,0.0251765940338373,0.3403378886517474,0.1830607520209418
rsnn_h32,32,37,40,1.6528557951397,1.631240809230509,0.0216149615409195,0.4110332509049755,0.1633667871997196,1.8307226710021496,1.8058422803878784,0.0248803906142711,0.3413825677157137,0.1818249566214425
rsnn_h32,32,37,41,1.6466811489115074,1.6251252571604953,0.0215558940176042,0.4128442051052648,0.1633092811308711,1.8477169536054132,1.8223469257354736,0.0253700278699398,0.3355696983080048,0.1840046776665581
rsnn_h32,32,37,42,1.6418474137064922,1.6204276275716838,0.021419758615108,0.4102816833133922,0.162541358278048,1.837696682661772,1.8130362033843996,0.0246604792773723,0.336412167903778,0.1809703281947544
rsnn_h32,32,37,43,1.640244170843837,1.6189421031643314,0.0213020533137344,0.4120491299324153,0.162151766726154,1.8351725954562423,1.810375094413757,0.0247975010424852,0.3397441901054451,0.1815171620202443
rsnn_h32,32,37,44,1.6353735339005515,1.6141568368970836,0.0212166891393224,0.4114061797230553,0.1616168670522982,1.838316898792982,1.813327431678772,0.0249894671142101,0.3368369079799343,0.1823086360144236
rsnn_h32,32,37,45,1.6285735342055303,1.6075741214719368,0.0209993868457111,0.4158749679848932,0.1607141347021736,1.8381896298378704,1.813415050506592,0.0247745793312788,0.3394365058220953,0.1813447134835379
rsnn_h32,32,37,46,1.624079891408372,1.603120706167566,0.0209591877061662,0.4197191217771892,0.1604763907532684,1.836549945175648,1.8116298913955688,0.0249200537800788,0.3405869039821593,0.18260743882921
rsnn_h32,32,37,47,1.618625613990626,1.597880385418562,0.0207452404147684,0.4192192535889034,0.1598002750574003,1.8195606395602224,1.7955325841903689,0.0240280553698539,0.338224719373845,0.1786709588671487
rsnn_h32,32,37,48,1.6178736982165025,1.5971159633383694,0.0207577364298029,0.4203444992547803,0.1600070467504084,1.839480604976416,1.81464159488678,0.0248390100896358,0.3435080737856631,0.1824437096005394
rsnn_h32,32,37,49,1.615612383758755,1.5949156764452306,0.0206967037196772,0.4203757035463834,0.1596489100365958,1.8308707308024168,1.806126832962036,0.0247438978403806,0.3381814710720141,0.181559577820793
rsnn_h32,32,37,50,1.613965568977461,1.5933927517134228,0.0205728134073047,0.4208323312913704,0.1592092694596046,1.8364134561270475,1.8121669292449951,0.0242465268820524,0.3379583889473777,0.1791749681745256
rsnn_h32,32,37,51,1.60728711413024,1.5869248239596,0.0203623184789991,0.4228307653933507,0.1581348872225789,1.8235234413295984,1.799411654472351,0.0241117868572473,0.3400499222278287,0.1787063810560438
rsnn_h32,32,37,52,1.6054479714720262,1.585181245705347,0.020266753228673,0.4213546801709101,0.157792422939701,1.828290851786733,1.804246425628662,0.0240444261580705,0.3422364244363549,0.1784336453392392
rsnn_h32,32,37,53,1.5973515126873417,1.5772933163864478,0.0200581799121814,0.4236527279862981,0.1568450238331254,1.8235850632190704,1.7996701002120972,0.0239149630069732,0.3426802306222558,0.1778737779647585
rsnn_h32,32,37,54,1.5935739783534906,1.5736523456294442,0.0199216466153396,0.4256499049681969,0.1565028747059597,1.832886790856719,1.8087592124938965,0.0241275783628225,0.3408309458843724,0.1790632823156932
rsnn_h32,32,37,55,1.594519059752433,1.5745901489011598,0.0199289091713662,0.4241332469174498,0.156574001410742,1.822073969990015,1.7984187602996826,0.0236552096903324,0.3474090486484605,0.1764514559791201
rsnn_h32,32,37,56,1.592931929841099,1.5731457999158849,0.0197861267705792,0.428226348600022,0.1559709952743451,1.830352185294032,1.80652117729187,0.0238310080021619,0.3372893503827684,0.1777563700600276
rsnn_h32,32,37,57,1.59114309576005,1.5715209584227938,0.0196221211408994,0.4249842834585192,0.1552953785750213,1.832540774717927,1.8090282678604128,0.0235125068575143,0.3354374815493725,0.1763952951582651
rsnn_h32,32,37,58,1.5904779190040497,1.5708068410213556,0.0196710811469466,0.4254986251451392,0.1558637947305755,1.8338424358516927,1.8098236322402956,0.0240188036113977,0.3467185590730328,0.1783734730311802
rsnn_h32,32,37,59,1.5902657796101398,1.5706369285944612,0.0196288532822708,0.4254927470750781,0.1552669735250292,1.8241448067128656,1.8006558418273926,0.0234889648854732,0.3370483672825067,0.1768576909625341
rsnn_h32,32,37,60,1.5879231898591768,1.5683229806706336,0.0196002075503133,0.4263620547775818,0.1554743410593055,1.825647236779332,1.8023383617401123,0.0233088750392198,0.3463338867731647,0.1755919532170371
rsnn_h32,32,37,61,1.584437372352088,1.5650052615984786,0.0194321083876331,0.4287272389397733,0.1545214464249996,1.8129373285919428,1.7895760536193848,0.023361274972558,0.3403469424964049,0.1765186370365203
rsnn_h32,32,37,62,1.5794003838721322,1.5600650054041982,0.0193353795771857,0.4281635158584218,0.1541500616812254,1.8270726595073936,1.803999066352844,0.0230735931545496,0.3382000364929259,0.1748289683508494
rsnn_h32,32,37,63,1.5728906423828073,1.5537313066948713,0.0191593410193971,0.4301859889653975,0.1534443656671888,1.829290110617876,1.80567729473114,0.0236128158867359,0.3418001003112503,0.1768773548186771
rsnn_h32,32,37,64,1.5698198650461876,1.5506947202649666,0.0191251631159328,0.4297507335612469,0.15306221310325,1.8205369804054496,1.7974376678466797,0.0230993125587701,0.3400879758421471,0.1749397610861157
rsnn_h32,32,37,65,1.5666088393140782,1.5475834281842598,0.0190254088568143,0.4330929202107582,0.1529197036296693,1.8208467476069927,1.7978615760803225,0.0229851715266704,0.3504140004548298,0.1739478943839905
rsnn_h32,32,37,66,1.564310983823622,1.5453609868294196,0.0189500008092587,0.4338461530146436,0.1523768462740821,1.8140271939337251,1.7911922931671145,0.0228349007666111,0.340840615348101,0.1744717794751364
rsnn_h32,32,37,67,1.5610708418893733,1.5422325671847634,0.0188383181738104,0.4374144175213339,0.1521734280348234,1.8218576032668352,1.7988275289535522,0.0230300743132829,0.3505635742575466,0.1744238081432524
rsnn_h32,32,37,68,1.558446980384459,1.5397274508533707,0.0187195294958229,0.4369240570214433,0.1516557453831789,1.8130477610975504,1.790402889251709,0.0226448718458414,0.3354909563228575,0.1731696355910528
rsnn_h32,32,37,69,1.555532491145569,1.5368394664971226,0.0186930547072431,0.4387095942300031,0.151623077523893,1.820842256769538,1.7982184886932373,0.0226237680763006,0.3438380474588298,0.1731164266192723
rsnn_h32,32,37,70,1.5502600277967995,1.5317121163497898,0.0185479037463665,0.4364009050999707,0.1508183454687542,1.8207830246537924,1.7978307008743286,0.0229523237794637,0.3414555695931616,0.1747240793137323
rsnn_h32,32,37,71,1.5534414180174547,1.534724113658045,0.0187172902437013,0.4367639027876565,0.1519949546984674,1.819843240082264,1.7971086502075195,0.0227345898747444,0.338099625135971,0.1738331507122706
rsnn_h32,32,37,72,1.5537985189851509,1.535329835960664,0.0184686833386679,0.4331971908504214,0.1506245903632316,1.821952210739255,1.7999862432479858,0.0219659674912691,0.3413866178088744,0.1705838763524615
rsnn_h32,32,37,73,1.5494793126176845,1.531092861638422,0.0183864309902907,0.4394098874057953,0.1504002667950681,1.830151405185461,1.807496666908264,0.0226547382771968,0.3379978264954326,0.1738005289955744
rsnn_h32,32,37,74,1.5510460158838872,1.5326572970556105,0.0183887265577732,0.4356376939378354,0.1502254210322736,1.813009051606059,1.791387677192688,0.021621374413371,0.3347312907423804,0.1697322906009734
rsnn_h32,32,37,75,1.555171353476388,1.5368726959327002,0.0182986686490283,0.4381705654870131,0.1503524714615997,1.82938270829618,1.8063973188400269,0.0229853894561529,0.3451132929615802,0.17490173521496
rsnn_h32,32,37,76,1.5487580814377986,1.5306647751294398,0.0180933105946869,0.434365672358147,0.1492806629962231,1.8105180021375415,1.7888646125793457,0.021653389558196,0.3378978539497324,0.1698473067510695
rsnn_h32,32,37,77,1.5448478355670343,1.5268109047884786,0.0180369125079626,0.4364348505797822,0.1495259378534996,1.8267055340111256,1.804599046707153,0.0221064873039722,0.3476755800456103,0.1714785439627511
rsnn_h32,32,37,78,1.5446572363274027,1.5267168972865646,0.0179403152400162,0.4348677441391416,0.1486545126122164,1.823255406692624,1.8009790182113647,0.0222763884812593,0.3362758228521404,0.1718149487934415
rsnn_h32,32,37,79,1.5539581543812448,1.5360601664410196,0.0178979737026915,0.4341984599073445,0.1484029050948492,1.8081596698611972,1.7865976095199585,0.0215620603412389,0.344870928246247,0.1691910274445064
rsnn_h32,32,37,80,1.54721656867436,1.5294059988964035,0.0178105728716786,0.4333859657118964,0.1482822989432619,1.8072116784751413,1.785488486289978,0.0217231921851634,0.344195019452424,0.1696114010281033
rsnn_h32,32,37,81,1.547378768403846,1.529560875564352,0.0178178835551217,0.4352563279639866,0.1477022926081068,1.8204715549945831,1.7987855672836304,0.0216859877109527,0.3297815866288235,0.1696989271375868
rsnn_h32,32,37,82,1.537459917610155,1.5198393824178462,0.0176205567874514,0.4382929863804193,0.1474129796643675,1.8440506979823112,1.8213121891021729,0.0227385088801383,0.3453263303287049,0.1740016331748357
rsnn_h32,32,37,83,1.5419824892805694,1.5241751964244088,0.0178072840751192,0.4346287923760822,0.1482681563306798,1.8087704330682757,1.7872902154922483,0.0214802175760269,0.3379817828864073,0.1686354894486684
rsnn_h32,32,37,84,1.5365893652024656,1.5189845313714003,0.0176048241138919,0.4379796404402372,0.1472228439252265,1.8135965298861263,1.792344093322754,0.0212524365633726,0.3417683446299574,0.1679027345445421
rsnn_h32,32,37,85,1.5300812998244766,1.5125833245029547,0.0174979695091713,0.4417093769511632,0.1470024253333086,1.833841381594539,1.8116017580032349,0.0222396235913038,0.3429389408351733,0.1720822046673487
rsnn_h32,32,37,86,1.531684460615332,1.5142330932535115,0.0174513613090252,0.437748172098832,0.1466551368700247,1.8124892320483923,1.790979027748108,0.0215102043002843,0.3336146482970589,0.1690569983588324
rsnn_h32,32,37,87,1.5254746199474891,1.5081514454544511,0.0173231599990297,0.4397157971087937,0.1462503686008683,1.823400212451816,1.8018748760223389,0.0215253364294767,0.3437757579163468,0.1692417386978391
rsnn_h32,32,37,88,1.5259501178990953,1.5086402552468436,0.017309856025595,0.4409918072123838,0.146324870098068,1.805299121886492,1.783654808998108,0.0216443128883838,0.3428703688660879,0.1692583750164698
rsnn_h32,32,37,89,1.5166365281645071,1.499446097421564,0.0171904179833431,0.445011214361615,0.1456307248691683,1.808851815760136,1.7878414392471311,0.0210103765130043,0.3466902620682795,0.1670117151169549
rsnn_h32,32,37,90,1.5194869445646486,1.5023205752216806,0.0171663667557828,0.4430297465866842,0.1458199102168649,1.811024196445942,1.7898930311203003,0.0211311653256416,0.3475030813570773,0.1679773027934725
rsnn_h32,32,37,91,1.5160701812442117,1.4989783396614194,0.0170918423073324,0.4444513574214982,0.1451560018805341,1.807679446414113,1.786206603050232,0.0214728433638811,0.3439222066441121,0.1685280724177285
rsnn_h32,32,37,92,1.514795824090298,1.4977240595267685,0.0170717881367303,0.4458572497600859,0.1454966376037072,1.8355022389441729,1.8137587308883667,0.0217435080558061,0.3392765296209382,0.1702156672402033
rsnn_h32,32,37,93,1.5103442254452204,1.4933952788682896,0.0169489610100264,0.4448322341908504,0.1450818926865385,1.811156403273344,1.7899415493011477,0.0212148539721965,0.3461347314717265,0.1677896560184539
rsnn_h32,32,37,94,1.5117676906454378,1.4947700190667237,0.0169976857809827,0.4477911151531558,0.1450145544160458,1.8110667653381824,1.7898179292678833,0.0212488360702991,0.3370806231468784,0.1677907913450211
rsnn_h32,32,37,95,1.5080100962709435,1.4911186941314276,0.0168914093752992,0.4458214454615799,0.1447338885571583,1.8096560519188645,1.7887558937072754,0.0209001582115888,0.348686296946754,0.1671633947463262
rsnn_h32,32,37,96,1.506030943635819,1.4891885533390274,0.0168423789894775,0.4462981381035678,0.1444616284920303,1.818630926311016,1.7972891330718994,0.0213417932391166,0.341551806399242,0.1687644322713216
rsnn_h32,32,37,97,1.504400187843638,1.4876962914524308,0.0167038909058613,0.4477707072771683,0.1436429590038096,1.806580862030387,1.7859244346618652,0.0206564273685216,0.3360294196755838,0.1653908320835658
rsnn_h32,32,37,98,1.5057266324809824,1.4890118578830398,0.0167147649817566,0.4469804153701137,0.1439241977238614,1.805052613839507,1.7843270301818848,0.0207255836576223,0.3458810850643197,0.1660312168181888
rsnn_h32,32,37,99,1.5040260898061546,1.4873172590531498,0.016708839899522,0.4467859330806729,0.143564252147576,1.800780702382326,1.7803303003311155,0.0204504020512104,0.3404999560779262,0.1644946507045201
rsnn_h32,32,37,100,1.4984653841402773,1.4819242866026965,0.0165411169206316,0.4489337731666309,0.1430557139358914,1.808584284037352,1.7881767749786377,0.0204075090587139,0.3401470234297962,0.164763677687872
rsnn_h32,32,53,1,2.369344980499215,2.3309435425855205,0.0384014516607209,0.1788304857442988,0.2362736260419047,2.22001326456666,2.185023069381714,0.034990195184946,0.2251982652550134,0.2238789815751333
rsnn_h32,32,53,2,2.227747637310455,2.1877395741500463,0.0400081199310117,0.2112371648199164,0.2394906797425472,2.151309665292501,2.1175692081451416,0.0337404571473598,0.259237260529269,0.2187984860132611
rsnn_h32,32,53,3,2.163596511913044,2.126651629318264,0.0369448742593627,0.2303218227384589,0.2301523845495332,2.123584806919098,2.0921428203582764,0.0314419865608215,0.2620597394946003,0.2114517272464812
rsnn_h32,32,53,4,2.113518068999719,2.080228875303022,0.033289182597768,0.2528117283067818,0.2181409550205565,2.098666235804558,2.066590547561645,0.0320756882429122,0.2658470030826936,0.2149092204987056
rsnn_h32,32,53,5,2.076655208141176,2.0437336792839167,0.0329214580703315,0.2664986690789812,0.2164618923824133,2.066087063401937,2.0359437465667725,0.030143316835165,0.2791523712039806,0.2063749555557493
rsnn_h32,32,53,6,2.041015903223402,2.0100662728800422,0.0309496549969593,0.2801209326554933,0.2081297400075679,2.047420088201761,2.018110513687134,0.0293095745146274,0.287935559133423,0.2010350000290643
rsnn_h32,32,53,7,2.0114857787314464,1.9816865061318405,0.0297992796077683,0.2936626145168702,0.202925622976175,2.03327002748847,2.0043368339538574,0.0289331935346126,0.2927732659517142,0.1995289666312081
rsnn_h32,32,53,8,1.9872876922768283,1.9582304665225716,0.0290571806404143,0.3041939536089303,0.1994620731898716,2.0145943351089954,1.986133694648743,0.0284606404602527,0.305248293202501,0.196777237786187
rsnn_h32,32,53,9,1.967142939977925,1.9387247543942288,0.0284182105803294,0.3117727916935245,0.1964903616453817,2.001319780945778,1.9732491970062256,0.0280705839395523,0.3068593716254513,0.1952393546937004
rsnn_h32,32,53,10,1.9480747376374656,1.920330601592072,0.0277441189000815,0.3160480624793735,0.1938098014529518,1.989890420809388,1.9621214866638184,0.0277689341455698,0.3146741206255797,0.1940498957558283
rsnn_h32,32,53,11,1.929102939500661,1.9019754862416016,0.0271274552852069,0.3226592150197979,0.1913106215800352,1.9845682922750711,1.9570379257202148,0.0275303665548563,0.31699566730467,0.1933133412921239
rsnn_h32,32,53,12,1.914418640522456,1.8876878503267611,0.0267308019005441,0.3301434240943256,0.1901217754449368,1.9715503249317408,1.9440622329711916,0.0274880919605493,0.3224521512187198,0.1935350630018446
rsnn_h32,32,53,13,1.8977752029382835,1.871576038572341,0.0261991575469299,0.3340084068572616,0.1878279933830957,1.9630436282604933,1.935868263244629,0.0271753650158643,0.3234786466762878,0.1922110451592339
rsnn_h32,32,53,14,1.8828057370784976,1.856927704277629,0.0258780200733272,0.3385881061392037,0.1862776652876153,1.95583551004529,1.9289873838424685,0.0268481262028217,0.3239244045644365,0.1908544964260525
rsnn_h32,32,53,15,1.8677704227565688,1.8423477396907575,0.0254226626696869,0.3458811073001863,0.1842922729387135,1.9489670787006617,1.9221562147140503,0.0268108639866113,0.332910947828101,0.1902874235122922
rsnn_h32,32,53,16,1.8562094541507008,1.8311179080231053,0.0250915341598595,0.3484674770839025,0.1829451890902757,1.9448906611651184,1.9182562828063965,0.0266343783587217,0.3307725152978221,0.1899322025359623
rsnn_h32,32,53,17,1.844213855656412,1.819449908351734,0.0247639462371034,0.3501592955249252,0.1816395088235195,1.937638869509101,1.911158919334412,0.0264799501746892,0.3309013277333039,0.1891162811763702
rsnn_h32,32,53,18,1.8322019181029927,1.8076742633074367,0.0245276459600141,0.3552845483247838,0.1803795031549187,1.9330396726727488,1.9065616130828855,0.0264780595898628,0.3331621715983836,0.1890186733669704
rsnn_h32,32,53,19,1.8212648868150432,1.7970080681388845,0.0242568212376968,0.3596623545751392,0.1790812323302697,1.9256684947758915,1.899515986442566,0.0261525083333253,0.3353558961442996,0.187399667406839
rsnn_h32,32,53,20,1.809225584266518,1.78528509657067,0.0239404848233352,0.362622948053896,0.1775624477104147,1.9363680873066187,1.909778952598572,0.0265891347080469,0.3273249943847156,0.1896756792825366
rsnn_h32,32,53,21,1.801791392382164,1.7779517155300937,0.0238396784903003,0.3688971917106358,0.1772504895156098,1.9250723831355567,1.8987715244293213,0.0263008587062358,0.3312379597702672,0.1878697228810144
rsnn_h32,32,53,22,1.7918719968369003,1.7683270028864455,0.0235450255513037,0.3676341471966027,0.1757429979754397,1.929262045770884,1.9029947519302368,0.0262672938406467,0.3300798879328497,0.1880336337619357
rsnn_h32,32,53,23,1.7837139302399811,1.7603097442095128,0.0234041767172425,0.3735119552745853,0.1752192141061805,1.9205636903643608,1.8943239450454712,0.0262397453188896,0.3332959827872862,0.1880391136048332
rsnn_h32,32,53,24,1.7761040712592937,1.752869826996388,0.0232342413647449,0.3767030277593859,0.1744311032319848,1.9148249011486769,1.8888829946517944,0.0259419064968824,0.3335110895590291,0.1868266151064918
rsnn_h32,32,53,25,1.7677707932697106,1.7448172335370271,0.0229535829019372,0.3752026084423538,0.1731514200286077,1.9232547990977764,1.8972753286361692,0.0259794704616069,0.3326896233424058,0.1866907694983104
rsnn_h32,32,53,26,1.7605656951717172,1.7377645222537488,0.0228011534707989,0.3804528494066167,0.1724811790321862,1.9026072919368744,1.8771721124649048,0.0254351794719696,0.3389466119095282,0.1842602321079799
rsnn_h32,32,53,27,1.755887735320861,1.7332039119454543,0.0226837993854345,0.3823149747521937,0.1717749676072454,1.9169359132647517,1.8909178972244265,0.0260180160403251,0.3411752768131905,0.1868968993898422
rsnn_h32,32,53,28,1.7474731217152897,1.725010687225657,0.0224624353488217,0.3839879173483757,0.1707572362509118,1.9009711109101768,1.8757327795028689,0.0252383314073085,0.3367756209882705,0.1838202854943653
rsnn_h32,32,53,29,1.74055556175836,1.7182896137237549,0.0222659378365426,0.3867899235189642,0.1698486882930368,1.890489613637328,1.8657281398773196,0.0247614737600088,0.3373684721922116,0.1816493897210984
rsnn_h32,32,53,30,1.733074717185173,1.711052031812487,0.022022679342332,0.3905115324256943,0.1687448931643146,1.920709315687418,1.894890546798706,0.0258187688887119,0.3380135049849831,0.1865119177197653
rsnn_h32,32,53,31,1.729019265782197,1.7069452336240758,0.0220740218702928,0.3916401645135959,0.169198897947748,1.8875563852488997,1.862762451171875,0.0247939340770244,0.3368994356071518,0.1819255616929796
rsnn_h32,32,53,32,1.7189033880906754,1.6972114773092088,0.0216919309179107,0.3963256393837124,0.1673188398298831,1.8854071646928787,1.8609250783920288,0.0244820863008499,0.3427889251337314,0.1802547091529482
rsnn_h32,32,53,33,1.7157600533326194,1.6941829593579658,0.021577071654971,0.3956014957773376,0.1667213210140366,1.9005453512072563,1.875612497329712,0.0249328538775444,0.3356224106576479,0.1829349578373016
rsnn_h32,32,53,34,1.70957822725818,1.688049916761467,0.0215283123305044,0.4000539116288119,0.1665451062936175,1.886164236813784,1.8617348670959477,0.0244293697178363,0.3341783092586679,0.1804207241724408
rsnn_h32,32,53,35,1.7023757127804515,1.6811199089746265,0.0212558079478867,0.4006034439732461,0.165224679365831,1.8930111080408096,1.868608355522156,0.0244027525186538,0.3364470916698338,0.1806988791813926
rsnn_h32,32,53,36,1.6973826417414128,1.6762046961694084,0.0211779490728796,0.4009103719914131,0.1648826188762093,1.8988003768026829,1.874287247657776,0.0245131291449069,0.3318971292860012,0.1808702378045945
rsnn_h32,32,53,37,1.6997592553829777,1.67839513157403,0.0213641272489103,0.4029343924440816,0.1658656256539481,1.8704415541142223,1.8466413021087649,0.0238002520054578,0.3402638831592138,0.1781363260178338
rsnn_h32,32,53,38,1.6902416587491451,1.6692988396511637,0.0209428452647799,0.4024478161945025,0.163872337997883,1.8820438999682665,1.8581619262695312,0.0238819736987352,0.339715449497591,0.178565812489343
rsnn_h32,32,53,39,1.6872586137046093,1.666316105863929,0.020942522482161,0.4067486600990952,0.1639889193483966,1.8813451528549197,1.8572875261306765,0.0240576267242431,0.3395358913999538,0.1795682452973865
rsnn_h32,32,53,40,1.6827938408941905,1.662054041166519,0.0207397680017911,0.4058333891590717,0.1634977442467274,1.8736732210963964,1.8501445055007932,0.0235287155956029,0.3387724004236883,0.178142714121985
rsnn_h32,32,53,41,1.6770025791276548,1.656402955982648,0.0205996298357818,0.4059935752766643,0.1628196440547345,1.877700800076127,1.854101538658142,0.0235992614179849,0.3425405574830954,0.178344136192685
rsnn_h32,32,53,42,1.6693435958658769,1.6488579228494746,0.020485679399408,0.4112275060987349,0.1623218999261905,1.8650860488414764,1.841671586036682,0.0234144628047943,0.3390891389684004,0.1772576135302347
rsnn_h32,32,53,43,1.6677459502999836,1.6473992845482752,0.0203466605100133,0.4120469534231722,0.1615185204143163,1.872457019984722,1.8491055965423584,0.0233514234423637,0.3363570248616346,0.1771121706281389
