condition,hidden_width,seed,parameter_count,recurrent_parameter_count,feature_dim,feature_type,phase_probe_C,phase_probe_test_accuracy,phase_probe_test_ba,phase_probe_test_macro_f1,phase_probe_train_accuracy,phase_probe_train_ba,phase_probe_train_macro_f1,phase_probe_val_accuracy,phase_probe_val_ba,phase_probe_val_macro_f1,progress_probe_alpha,progress_probe_test_mae,progress_probe_test_monotonic_violation_rate_mean,progress_probe_test_monotonic_violation_rate_sd,progress_probe_test_n_gestures,progress_probe_test_r2,progress_probe_test_sample_balanced_mae_mean,progress_probe_test_sample_balanced_mae_sd,progress_probe_test_spearman_mean,progress_probe_test_spearman_sd,progress_probe_train_mae,progress_probe_train_monotonic_violation_rate_mean,progress_probe_train_monotonic_violation_rate_sd,progress_probe_train_n_gestures,progress_probe_train_r2,progress_probe_train_sample_balanced_mae_mean,progress_probe_train_sample_balanced_mae_sd,progress_probe_train_spearman_mean,progress_probe_train_spearman_sd,progress_probe_val_mae,progress_probe_val_monotonic_violation_rate_mean,progress_probe_val_monotonic_violation_rate_sd,progress_probe_val_n_gestures,progress_probe_val_r2,progress_probe_val_sample_balanced_mae_mean,progress_probe_val_sample_balanced_mae_sd,progress_probe_val_spearman_mean,progress_probe_val_spearman_sd
rsnn_h128,128,11,34187,16384,128,spike250,0.1,0.3257952286282306,0.3212450374142584,0.2993110851705051,0.4849682616778602,0.48187734387661063,0.4709777804714241,0.33991747871126327,0.3360529216455107,0.31534759561121556,10.0,0.12235595285892487,0.16209523445845983,0.07528623834955404,146,0.705380916595459,0.13325808368215006,0.0648242515477248,0.9498115001021333,0.05404465680444864,0.1004803329706192,0.17563002988798954,0.08270485729751444,581,0.7801479697227478,0.10063498648983168,0.058456025619518015,0.9442823682244124,0.12228510213917196,0.12379585206508636,0.1590738179366157,0.07939393902649508,126,0.6793702840805054,0.13102212291033494,0.07196609360782644,0.9208065533137823,0.17292247570113572
rsnn_h128,128,11,34187,16384,128,spike500,0.1,0.3127070907886017,0.3081933471412793,0.285502526677953,0.4717704791732963,0.4686732038343101,0.4568497344132183,0.3352646826441928,0.3314760405664138,0.3116494709519454,10.0,0.12050851434469223,0.09068061377169809,0.06139619096722793,146,0.7090083360671997,0.13295312047208827,0.06958131661726942,0.9728276228803767,0.0457833058059627,0.09846233576536179,0.10718601499656141,0.07171438983236494,581,0.7855521440505981,0.10033317507210984,0.0624925934443512,0.9599814495166964,0.1304204364502849,0.1230967715382576,0.08704669092188667,0.06884097704503245,126,0.677728533744812,0.1317231162554688,0.0760457958240675,0.9415977119209633,0.1583979671028598
rsnn_h128,128,23,34187,16384,128,membrane,0.01,0.3617461895294897,0.3576434880825815,0.3410911985714347,0.490913963186896,0.4878426992573782,0.4781308428596061,0.35238346062681064,0.348257810439202,0.3294129198561241,10.0,0.11692862957715988,0.3030409900176451,0.0618377907747194,146,0.7277964949607849,0.12589459807599243,0.05945279061302763,0.9395810176283493,0.05618413467836768,0.1024991050362587,0.3227525367170513,0.07102367203851531,581,0.7738983035087585,0.1018999691494771,0.05306002981451547,0.9329185089059351,0.1275685800073266,0.1230325996875763,0.2979762486345687,0.0718565395187063,126,0.6779361963272095,0.12930507671147112,0.06993171143217557,0.9202215928404909,0.14473236473257622
rsnn_h128,128,23,34187,16384,128,synaptic,10.0,0.36000662690523527,0.35600500409778296,0.34008792088846274,0.4850687524075904,0.48202267563316664,0.47233711670070583,0.35106663155122464,0.3470894864815602,0.3288305907851923,10.0,0.11820100992918015,0.33487879756018596,0.06452642722865774,146,0.7227129340171814,0.12704883725063443,0.05875058040942655,0.9321847516386916,0.06157900660857499,0.10324432700872421,0.3606919188420669,0.0653878384737626,581,0.7711164951324463,0.1025073465453573,0.052249887456718956,0.9308550050005021,0.1196289592635554,0.12517312169075012,0.33659774149799365,0.0702118103443571,126,0.669880747795105,0.13115748222030343,0.06956352111342345,0.9142964172964894,0.129271203623442
rsnn_h128,128,23,34187,16384,128,spike,0.01,0.34799536116633534,0.34390927793760634,0.3249853518018994,0.4519068115966302,0.44865768679757617,0.43618019529195173,0.3349135282240365,0.3306691247635115,0.3089027070840914,10.0,0.12004148960113525,0.3472613468678206,0.062312242682985325,146,0.7142806053161621,0.1287267263468406,0.05827281514687279,0.9262481607767626,0.05623497792277554,0.10509360581636429,0.36998816642810434,0.07935312339478012,581,0.7635590434074402,0.10410906700176954,0.05166877834141651,0.9250673752333242,0.11534509981437505,0.12592092156410217,0.33622066768051817,0.077744754406829,126,0.6649079322814941,0.13121186720118636,0.06888448468208867,0.9021264894786724,0.15594139541508922
rsnn_h128,128,23,34187,16384,128,spike250,1.0,0.330765407554672,0.32629054784545214,0.30567916516166316,0.4715360008039258,0.46845833139990345,0.4572677923967666,0.32718813098059873,0.3230424640186663,0.30185501694204053,10.0,0.11763839423656464,0.14479039894630188,0.078780646726924,146,0.7229831218719482,0.1284376484125036,0.06650224875071922,0.9590317276920499,0.05563707641441331,0.09695456176996231,0.16139040074996414,0.08307206347029265,581,0.7895126342773438,0.0974322799785566,0.05797486794084525,0.9528245633071515,0.11773305375769964,0.12271226942539215,0.14202463861066972,0.07330233188453589,126,0.6735540628433228,0.13024172778167423,0.07722266880854387,0.9319604751277187,0.1665458678112328
rsnn_h128,128,23,34187,16384,128,spike500,1.0,0.3160205434062293,0.31160867201524556,0.28640023932314,0.46398244761920715,0.4608186231150498,0.44882480022718213,0.3335966991484505,0.32944345140040426,0.3077132745889291,10.0,0.11866949498653412,0.09039416640806577,0.06580537813655889,146,0.7205299139022827,0.13081451559005536,0.07010733046352899,0.9746754337778469,0.04173043618209506,0.09503598511219025,0.10733483692470232,0.06920150931716182,581,0.7954549789428711,0.09710178741617785,0.06130245890062346,0.966227030813597,0.11184897380363194,0.12220544368028641,0.09919374247471821,0.0642253377916158,126,0.6696714758872986,0.13177413942794952,0.08127136988519788,0.944422129535023,0.163179849130426
rsnn_h128,128,37,34187,16384,128,membrane,1.0,0.3696984758117959,0.3659087080060165,0.3516165730830737,0.5136081196509622,0.5107117378949484,0.5023700572012875,0.355543850408217,0.35161602945058734,0.33497538480533395,10.0,0.1118178740143776,0.29825381565807124,0.05997145572896187,146,0.7498564720153809,0.12127327816943599,0.056646644225874114,0.9395756636015129,0.05026239198902728,0.09789635241031647,0.3218253399626832,0.07066468520848061,581,0.8003784418106079,0.09849282935672085,0.04955371160078072,0.9423414348086462,0.09701684657657612,0.12102356553077698,0.2998372097108805,0.07919382295733052,126,0.6917709112167358,0.12581828292754907,0.06400474341185348,0.9200986832175948,0.11372364307313365
rsnn_h128,128,37,34187,16384,128,synaptic,0.01,0.36704771371769385,0.363071802662991,0.3481679711409904,0.49654144405178624,0.4935467744798722,0.48427279614192853,0.3540514441225529,0.3499155475105704,0.33195400927646945,0.1,0.11143369227647781,0.33479468602203066,0.06088381729855343,146,0.7530548572540283,0.1204423662019919,0.05578742294976204,0.9367325381188581,0.05466220363437501,0.0987485945224762,0.3604209508169997,0.06557576201142361,581,0.7980217337608337,0.09903594897018037,0.04924869327325735,0.9405076850134476,0.09225659976515674,0.12155883014202118,0.33613876996525244,0.07147951986589685,126,0.6907351016998291,0.12618601363566187,0.06286756351852552,0.9196642490327651,0.10128703760708538
rsnn_h128,128,37,34187,16384,128,spike,0.1,0.3513088137839629,0.34716872715194064,0.330202106141455,0.467214899425528,0.4640212967488074,0.45307550583390777,0.34825739618997453,0.34398231842703375,0.32371239520599066,0.01,0.11221897602081299,0.3393732880253291,0.05594967821479736,146,0.7522464990615845,0.12089828779436138,0.05445093145952091,0.9405022123582468,0.049761456353164736,0.09936951845884323,0.3681488356085038,0.07283725184926718,581,0.7938406467437744,0.09944191610956767,0.04872791532214735,0.938815265633661,0.08860137872615007,0.12154315412044525,0.3370016114740481,0.07775450393627166,126,0.6889260411262512,0.125998001930023,0.06210852040112202,0.9143105763772266,0.13509861668275142
rsnn_h128,128,37,34187,16384,128,spike250,1.0,0.3359012591119947,0.3318987556722293,0.31126620796609916,0.48577218751570167,0.4827150073799242,0.47204068081304157,0.3375471863752085,0.3334344385298812,0.3122127582666786,10.0,0.10829616338014603,0.13272780508259685,0.0788717382585282,146,0.7615076303482056,0.11915103027163303,0.06274606544085334,0.9708348633139381,0.03586018090206204,0.09299822151660919,0.15263353293158408,0.07973849892556449,581,0.8132069706916809,0.09434252265654824,0.05411023891590773,0.9623525758737879,0.09420880411269433,0.1165265217423439,0.13564370529683675,0.0744706377540197,126,0.7064065933227539,0.12231809359102969,0.06890170404799698,0.9441375600725324,0.13371410154608243
rsnn_h128,128,37,34187,16384,128,spike500,10.0,0.33001988071570576,0.3255724003731283,0.30426234131823005,0.4756393722679083,0.4726345023656358,0.4613749489970034,0.3357036256693881,0.33149560785030185,0.3081557739602928,10.0,0.10800214111804962,0.0738607565599161,0.06292785030076072,146,0.7609603404998779,0.12020179594879689,0.0673691414140219,0.9828784979686873,0.025268079564849857,0.09200619906187057,0.10156454507605442,0.07029977213723351,581,0.8173295259475708,0.09463824501354087,0.05732436867652807,0.9718490873983683,0.0934474380400293,0.11516966670751572,0.08752741815454385,0.07086799830518942,126,0.7118359804153442,0.1219013242257966,0.07252835932547635,0.9543083477551215,0.1312572255805482
rsnn_h128,128,53,34187,16384,128,membrane,1.0,0.34493041749502984,0.3405754742306007,0.32592247912202266,0.5204414892726146,0.5176986299082735,0.5101636089586207,0.35238346062681064,0.34878718973052597,0.332700321177809,0.1,0.11843179166316986,0.29598225320782473,0.060893115838723394,146,0.7211564779281616,0.1269393626039159,0.05904396507647445,0.9367363957381724,0.09416729173494796,0.09600426256656647,0.3125381701570596,0.0744480975207397,581,0.8006948232650757,0.09631267575332302,0.05312858614458807,0.9397651478875575,0.10013282655186494,0.12065142393112183,0.2906886751899409,0.0665677344743471,126,0.68782639503479,0.12818852037427916,0.0683647308158097,0.9279868468249737,0.1076170243832814
rsnn_h128,128,53,34187,16384,128,synaptic,0.01,0.3445990722332671,0.3402303445133338,0.32530686088100924,0.5035590466779439,0.5006824463541661,0.49212689014977656,0.3519445176016153,0.3484310261235361,0.33194006636622003,0.01,0.11994685977697372,0.33216113475093745,0.05825424769504378,146,0.7146403193473816,0.12821626234544467,0.05786662660373377,0.9290874910600494,0.09618295477771165,0.09802248328924179,0.3509513936225859,0.07373608191411701,581,0.7948670387268066,0.09829810100788709,0.05231486691746022,0.9344200458360639,0.10299849478720882,0.12148363143205643,0.33238953234646024,0.06236691433130836,126,0.685812771320343,0.1286195312582311,0.06728022715127545,0.9219218120013937,0.09879275533119275
rsnn_h128,128,53,34187,16384,128,spike,0.1,0.3336646785950961,0.3291579044039469,0.31166782879392474,0.47672802183998525,0.4736530991426906,0.4628335983618882,0.34588710385391974,0.34207589542914335,0.32156846187231397,0.1,0.12247467786073685,0.3413849540122864,0.06296090910631046,146,0.7023483514785767,0.13046492110580615,0.05699952487783532,0.9216519589498166,0.08768820358138583,0.09998180717229843,0.36160872646892817,0.07844045964702906,581,0.7876349091529846,0.09990286320550512,0.05110095848809029,0.9287332320875583,0.0996604984037281,0.12184533476829529,0.33082094861803973,0.08248987525133837,126,0.6837924718856812,0.12831527639239554,0.06449196073711976,0.9079805942433734,0.138217007485722
rsnn_h128,128,53,34187,16384,128,spike250,10.0,0.3190854870775348,0.3147416044889846,0.296425454036017,0.5001758587770279,0.49721502441678334,0.4871008929237689,0.34878412782020896,0.3445583566403673,0.32328943072587923,0.01,0.11829929798841476,0.1420866588581252,0.0783457571030898,146,0.7200061082839966,0.12777811319452442,0.06345819711098875,0.9530512338991066,0.08040419667436126,0.09182728826999664,0.15678630360426843,0.08489560384306773,581,0.8107630014419556,0.09313989251133907,0.0574915221591031,0.9540422475941559,0.113360101055739,0.11469467729330063,0.1402831958812142,0.07118593691422774,126,0.7096618413925171,0.12301897322611204,0.07230451648625959,0.941383169714549,0.14437718683900824
rsnn_h128,128,53,34187,16384,128,spike500,10.0,0.30649436713055006,0.30220191487260606,0.28254099752166406,0.4940459242634867,0.4910538622121524,0.48034037149616404,0.35212009481169343,0.3477675997161444,0.3268632269751219,0.01,0.11691413819789886,0.09273874877290518,0.07534257820839195,146,0.7263725996017456,0.12749616743052658,0.06719660556840977,0.9666454182093619,0.07207158461661944,0.08939271420240402,0.10140810661172253,0.06986797161997894,581,0.8166866898536682,0.09219037167881831,0.0611862639289137,0.967244100475606,0.09842272961504898,0.11307144165039062,0.0850089678770826,0.06526165704157856,126,0.715385913848877,0.12297908707507073,0.0766845749562223,0.9587032435976686,0.1325462976533325
rsnn_h128,128,71,34187,16384,128,membrane,10.0,0.37615970841616964,0.3717326521581389,0.3560653281647084,0.5065235232049844,0.5036277827949189,0.4948069124417419,0.3537880783074357,0.34948163276177635,0.3272538853677557,10.0,0.11426223814487457,0.2959925621448634,0.06390134260675537,146,0.7455083131790161,0.12240290356008973,0.056551369371960224,0.9284715684175325,0.060835833175558976,0.10605911910533905,0.32002754249629783,0.07792449817073803,581,0.7575694918632507,0.10568180286586798,0.0560975748155837,0.914053432164598,0.16261867268143812,0.11907486617565155,0.29030810792085165,0.07190790794569608,126,0.693476140499115,0.12540989159236823,0.07096230963182043,0.9046429231006929,0.17219914649035267
rsnn_h128,128,71,34187,16384,128,synaptic,1.0,0.37234923790589797,0.3678619788784418,0.35139898948700354,0.4935099737049257,0.4905743784041891,0.4813071247930484,0.3544903871477482,0.35030743233013895,0.3286639094905167,10.0,0.11474356800317764,0.3347186064117599,0.06022920012978442,146,0.7450046539306641,0.12251795366508504,0.05521985372043667,0.9239195253241902,0.060952576479517566,0.10810583829879761,0.35986786450387803,0.07317860306920403,581,0.751620352268219,0.1074716467185911,0.05501173228557368,0.9145129596624422,0.1362328765329418,0.12004987895488739,0.3301258297664112,0.0714697380423935,126,0.68937748670578,0.12611511237328016,0.07035965166439855,0.9022780241080036,0.16730372255155682
rsnn_h128,128,71,34187,16384,128,spike,1.0,0.35942677269715045,0.35476476635920096,0.3356963685694274,0.4606997504480212,0.4576042635625878,0.44578807737483916,0.3364937231147397,0.33218012240319666,0.3074838406865328,10.0,0.11553728580474854,0.33930387676342355,0.06196376048198328,146,0.7402443885803223,0.12327032342349013,0.05631616921098504,0.9209025104797668,0.060199391808106024,0.10911305993795395,0.3601721880078293,0.08600036136690062,581,0.7466603517532349,0.10818045981318118,0.05453666739690391,0.909713045378508,0.15226967439792324,0.11997701972723007,0.32774870542537077,0.08624324720953115,126,0.68669593334198,0.12559861095533484,0.0708208888720901,0.8858749065824141,0.21796186098416057
rsnn_h128,128,71,34187,16384,128,spike250,10.0,0.33391318754141813,0.32939619620139693,0.30966092715340104,0.4857219421508366,0.48265845176805594,0.4717931860188188,0.3403564217364586,0.3357611660829951,0.31153575290057156,10.0,0.11481157690286636,0.13880575600046452,0.07567694183417234,146,0.737032413482666,0.12526390186115488,0.06415761795425,0.9501735522609046,0.06739023205601606,0.10163913667201996,0.16545990622595724,0.08443833681747966,581,0.7701123952865601,0.10243371401539973,0.06092959977550414,0.941703719875196,0.14252259759951788,0.11740391701459885,0.1387492219254346,0.07829677827094082,126,0.6925125122070312,0.12527855388110593,0.07666196465614043,0.9266172666832974,0.15106642779525348
rsnn_h128,128,71,34187,16384,128,spike500,1.0,0.3188369781312127,0.3144941535728707,0.29296557547437974,0.4759910898219639,0.472872926527382,0.46090072084327344,0.3264858221402862,0.3220638343202984,0.29598189340924713,10.0,0.11458410322666168,0.09090880394093319,0.06966319062543254,146,0.7376288771629333,0.12640265472335357,0.06754871772850599,0.9705975563040299,0.040787414154015406,0.09904787689447403,0.11089628302632613,0.07270625615676483,581,0.7772799730300903,0.10139029684337096,0.06458249815540529,0.9563832018582367,0.13952395228525044,0.1179659366607666,0.08938952712887926,0.06574767211898723,126,0.6885125041007996,0.12768615564952293,0.07988151194036557,0.9459068739663683,0.13899703099269217
rsnn_h256,256,11,101131,65536,256,membrane,0.01,0.35917826375082834,0.3551646712242136,0.33965148373029136,0.549835027718693,0.5472469799474213,0.5404922774084844,0.35773856553419364,0.3542208731079632,0.3388675972463493,10.0,0.12369494140148163,0.30445971645915604,0.06064992571574414,146,0.6998070478439331,0.1333348804140744,0.05879639995073372,0.9122128494241847,0.09194018985801546,0.09886936843395233,0.32725317862973535,0.07666985924196679,581,0.7837746739387512,0.09839094808507909,0.05423243531680297,0.9231746238566091,0.13747291052247074,0.12227475643157959,0.30460752565106286,0.0740383828484948,126,0.6851934194564819,0.12810153954677164,0.067911139353145,0.8940643663442202,0.1684758394278302
rsnn_h256,256,11,101131,65536,256,synaptic,0.01,0.35876408217362493,0.35458681995532465,0.33851139003223096,0.5322826469258211,0.5295777450523457,0.5218103811374247,0.35501711877798264,0.35141132664097147,0.3352573115768752,10.0,0.1234266385436058,0.3383232089575562,0.06172018034675329,146,0.700761079788208,0.13285708435083907,0.058145150992829686,0.9144922957873816,0.07126654473236935,0.10082836449146271,0.3589273653584149,0.07533713793311442,581,0.7780910730361938,0.10017000271485102,0.05342109456142487,0.920954588348151,0.13193627731252996,0.12304805219173431,0.33341279598655976,0.07184396076424082,126,0.6860029697418213,0.1286795430831493,0.06618298949443295,0.891432470343758,0.171644042372827
rsnn_h256,256,11,101131,65536,256,spike,0.01,0.352882703777336,0.34847424936858856,0.32984194638755887,0.506356038655434,0.5034187488508619,0.49386299950267337,0.35001316829075585,0.34619662743180785,0.3269042718653957,10.0,0.12225908041000366,0.33879218312402315,0.06473590355032881,146,0.708274781703949,0.13142790604535848,0.056548319549766676,0.922921153145578,0.0578599051514883,0.10173219442367554,0.35800269096572684,0.08410539675531473,581,0.7744001150131226,0.10069052154990153,0.053061595392878205,0.921206950943618,0.12286410544585163,0.12342238426208496,0.33285193004508395,0.08308157835177145,126,0.6850163340568542,0.1284628106310727,0.06559861365878493,0.8907460958555927,0.14895835375295005
rsnn_h256,256,11,101131,65536,256,spike250,0.01,0.333416169648774,0.32910585552638233,0.3090491382482224,0.5398529485654948,0.5370389271336998,0.5289921879911057,0.33623035729962253,0.33242482888657,0.312094548838764,10.0,0.11965763568878174,0.1678161355074152,0.07615481634958539,146,0.7117350101470947,0.13052180169584,0.06445050086630338,0.9530821597203155,0.04726829481894812,0.09433747828006744,0.18770221695330883,0.08642757374947185,581,0.7974492907524109,0.0948891491595521,0.05734848840045234,0.9455827620662735,0.1253143712346979,0.120976023375988,0.17191042659384156,0.08273795307936643,126,0.6887508630752563,0.12748123802954242,0.07263662108945547,0.9241862340796958,0.13725686096429257
rsnn_h256,256,11,101131,65536,256,spike500,0.01,0.3166832339297548,0.31194482697253473,0.28972772049631723,0.5234059657996549,0.5205185337841629,0.5115928528540127,0.3314019840224739,0.3274408736958434,0.3035893857374915,10.0,0.11871688067913055,0.1287225502378896,0.07354908502021948,146,0.714928150177002,0.13033142576172743,0.06837819813560525,0.9619503354793453,0.05924641875642529,0.09082047641277313,0.14429754955766727,0.0795122368723811,581,0.8075129985809326,0.09266327306461519,0.05970488553280793,0.9623575739123291,0.1052429399464982,0.120815210044384,0.12742811668926474,0.07758379967877888,126,0.6852491497993469,0.12837714701890945,0.07675434421884444,0.9450609284365641,0.11765865598569032
rsnn_h256,256,23,101131,65536,256,membrane,0.01,0.35843273691186217,0.3544649388872691,0.33952999511160914,0.5666337280385885,0.5639958652477202,0.5583936242403058,0.36476165393731896,0.3609694579973571,0.3442079017220215,10.0,0.11703763157129288,0.3014307202188329,0.06623656268224162,146,0.7233903408050537,0.1265848846723364,0.06278723013630212,0.9340307664774349,0.058048087412119184,0.09371005743741989,0.32055809489112336,0.07232620370405489,581,0.8027775287628174,0.09286584574312433,0.051390714975794706,0.942703767333196,0.11654080690650265,0.11856357008218765,0.3017217727787717,0.07092926556550591,126,0.6959806084632874,0.12509536722468007,0.06952655869671995,0.9265184150604782,0.10486035079426279
rsnn_h256,256,23,101131,65536,256,synaptic,0.01,0.36613651424784627,0.3622068752564306,0.3474938366165285,0.5463178521781366,0.5436034067355779,0.5374812082530414,0.3669563690632956,0.36301542795251546,0.34623922018981484,10.0,0.11764077097177505,0.3289022653314623,0.0612978392651919,146,0.722785472869873,0.1268890142338733,0.06276055016255165,0.9289083150005015,0.06129387953402115,0.09458310157060623,0.34883526478768895,0.06921516319324238,581,0.7996399402618408,0.09352297836629331,0.05103709914626012,0.9396042893719608,0.11242444873992277,0.11895741522312164,0.3283279351773187,0.06885909214939634,126,0.6941932439804077,0.1253480374635685,0.06910876130123124,0.9267183178732245,0.08487858913349246
rsnn_h256,256,23,101131,65536,256,spike,0.01,0.3573558648111332,0.3532538134753248,0.3366691775664189,0.523941916358216,0.5210847166735585,0.5139836292933195,0.35492933017294354,0.3511079782457663,0.332294348051094,10.0,0.11783535778522491,0.3425975232919778,0.06320237244322742,146,0.7247994542121887,0.12654377002115935,0.06095752460547962,0.924851584111381,0.06359015188694186,0.09585323929786682,0.35924997556433114,0.07863596598135791,581,0.7943609356880188,0.09445369353264621,0.05021876620434548,0.9321478582020929,0.12101760743054314,0.11955704540014267,0.3316877979953827,0.07940382335290568,126,0.6925355195999146,0.12548936610775335,0.06762946913388722,0.9074079500108235,0.13472099679090918
rsnn_h256,256,23,101131,65536,256,spike250,0.01,0.336895294897283,0.33228878410449303,0.311167930032339,0.5568526303448507,0.5541290430554112,0.5477359962171687,0.34746729874462295,0.34359045208478683,0.3224412335807907,10.0,0.11565972119569778,0.16313447766581485,0.07928935089813403,146,0.7279702425003052,0.12670134472316258,0.06832582040526076,0.9410005109729626,0.060125521848969646,0.08868373930454254,0.17306606900733437,0.08079674477547688,581,0.8163933753967285,0.0886307742170951,0.05496003446261416,0.9547012212969901,0.10073787867692208,0.11733104288578033,0.15662786503300438,0.08048968517780665,126,0.6978102922439575,0.12523715753876974,0.0747564454786172,0.9308036659472385,0.1282253644245926
rsnn_h256,256,23,101131,65536,256,spike500,0.01,0.3241385023194168,0.31908174202396034,0.2926241761933313,0.5357663255564674,0.5330109974122095,0.5254353215657375,0.3423755596523571,0.3380903559993656,0.3163654581846158,10.0,0.11621537804603577,0.11256350549877774,0.07278143908862464,146,0.7227809429168701,0.12911349259418983,0.07290576377418968,0.9594152154063927,0.049419394343823524,0.08681070804595947,0.12512760392772934,0.06952681808471747,581,0.8233376741409302,0.08820110405578876,0.057660224189850895,0.9639931801525473,0.1139554376666954,0.11921272426843643,0.11512454632126623,0.07185722552257656,126,0.6839824914932251,0.12876240152215201,0.07959430991948631,0.9414920879877919,0.14493682557549928
rsnn_h256,256,37,101131,65536,256,membrane,0.01,0.36539098740888004,0.36118814784378195,0.3482650724681518,0.5294354095834659,0.5267066292554758,0.5185386758342871,0.37547186375208497,0.371755765502528,0.35678135834720204,10.0,0.11284712702035904,0.31000004628840055,0.0589417699339325,146,0.7450413703918457,0.12232953215604775,0.05490672205978829,0.943552247228909,0.04304633993814641,0.09700895100831985,0.33741004982378947,0.0687037738967828,581,0.7992820143699646,0.09702469400176698,0.049758463857901225,0.93819630903451,0.09322209823383072,0.11469123512506485,0.3121541844819817,0.07380059070606301,126,0.7178508043289185,0.11833788620101081,0.059528025845578356,0.9261388253710715,0.09108484125427298
rsnn_h256,256,37,101131,65536,256,synaptic,10.0,0.36928429423459247,0.36519884632438837,0.35189767952564954,0.5186661530473814,0.5158987986068919,0.5076724582266829,0.3699411816346238,0.3663278392677441,0.3521153817571592,10.0,0.11132848262786865,0.3297429273289149,0.0558213926407607,146,0.7485634088516235,0.12109012271545522,0.05550143858914834,0.943588954561692,0.04258426433182663,0.09837540239095688,0.3578807641472552,0.06736868005011397,581,0.7950421571731567,0.0980322308992252,0.04956545390854889,0.935848975286968,0.09583774011410275,0.11467411369085312,0.33401641697519074,0.07647876383442166,126,0.7204002141952515,0.11817120958770079,0.05877754912116545,0.9247713419443262,0.09232476271953292
rsnn_h256,256,37,101131,65536,256,spike,1.0,0.36555666003976145,0.36133302507178044,0.3463980067879958,0.49473261091664295,0.4917601428308382,0.48144984292768456,0.3630936704415767,0.3590504258118444,0.34117366628744467,10.0,0.11249814927577972,0.34313599401836464,0.05521690131486834,146,0.7454057931900024,0.12183940357031071,0.05465853975210272,0.9397183266932233,0.04157174484189425,0.10088228434324265,0.36772684083634766,0.07093268377341182,581,0.7865549325942993,0.10012759238789291,0.04850308358094768,0.9286271415338478,0.0965619994685431,0.11669088155031204,0.33784560821768145,0.07732909816469032,126,0.7139323949813843,0.11978637598573215,0.05743617858724557,0.910237138506824,0.1191488565652003
rsnn_h256,256,37,101131,65536,256,spike250,0.01,0.3441020543406229,0.33963118658511965,0.32174336123717606,0.5291339373942754,0.5263174408042639,0.5174038601464263,0.3503643227109121,0.3461082974580993,0.32554317977149005,10.0,0.1103338673710823,0.1694812731623342,0.07330613044077194,146,0.7558878660202026,0.12145033642037274,0.06079210092493315,0.9619803009979857,0.0406947530517381,0.09105028212070465,0.19552511566669994,0.0844239404127578,581,0.8183602690696716,0.09218133276844599,0.0527360027224712,0.9570685146809449,0.09986718552083523,0.11399433761835098,0.17859507559456572,0.08024593779373744,126,0.7232822179794312,0.1189551723618356,0.06404492500189696,0.9329454219269043,0.13649991565537606
rsnn_h256,256,37,101131,65536,256,spike500,0.01,0.3373094764744864,0.33284998026293755,0.3137229531370873,0.5143952970338487,0.5115873601384407,0.5017415430179508,0.3499253796857168,0.3455146504838824,0.32145324924153595,10.0,0.11143065243959427,0.1205500979461097,0.07051913252763528,146,0.7510875463485718,0.12361140790306134,0.06647409534971307,0.9725803581900035,0.04030245311773393,0.08735015988349915,0.14696274623074235,0.07694460942229712,581,0.8294578790664673,0.08988271873258374,0.05599346935938044,0.9704188451907143,0.0957576790074523,0.11424896121025085,0.13271765329958823,0.07305577007522047,126,0.7172257900238037,0.12074734799800411,0.07039441102833977,0.9510551184713625,0.12761767224309628
rsnn_h256,256,53,101131,65536,256,membrane,0.01,0.357935719019218,0.35384864302847285,0.34066336944945175,0.5496172978042776,0.5469899991467974,0.5407589443783045,0.3613378983407954,0.35803054717984695,0.34315571146638923,10.0,0.11854645609855652,0.31091893483098587,0.05798636898055244,146,0.71961510181427,0.1276057969064337,0.059946832867258826,0.923981145567678,0.09034329415158128,0.09579617530107498,0.3284457561648826,0.07612700791870161,581,0.8000955581665039,0.09573329289455011,0.05104603057442352,0.9354470369101802,0.10593274015718919,0.1193072646856308,0.30921977940521184,0.07244475795298512,126,0.701362133026123,0.12611769080635102,0.06465482335258746,0.9118657587615858,0.11699604176014966
rsnn_h256,256,53,101131,65536,256,synaptic,0.01,0.35611332007952284,0.35192722602692916,0.33834694175123575,0.5297201333177014,0.5269575097408982,0.5198031293098461,0.3653761741725924,0.36195449328827894,0.34693336213619885,10.0,0.11694799363613129,0.3349560435871417,0.05498550846147565,146,0.7276085019111633,0.12600624691439818,0.05879407190158726,0.926050819219116,0.07890040413999638,0.09584509581327438,0.347418798687669,0.07322708299826376,581,0.7983585596084595,0.09556979731546006,0.050900798336384286,0.9323002403098357,0.11527352380141832,0.11965988576412201,0.3298611241674502,0.06814765620416287,126,0.6994907855987549,0.12611974580656915,0.06380110493954894,0.9113147126790205,0.10390890558463638
rsnn_h256,256,53,101131,65536,256,spike,1.0,0.3503147779986746,0.3457925841698589,0.3301254807709054,0.5106436431239219,0.5077475528886329,0.4993236731298201,0.35132999736634185,0.3475466985507514,0.3287357100093683,10.0,0.11696906387805939,0.3410604504333632,0.058379473870134736,146,0.7276226282119751,0.1256906808392234,0.05787194764993495,0.9266978138636199,0.07562023527428823,0.09737057983875275,0.35891078438593144,0.0764143520283859,581,0.7928239703178406,0.0968133597258036,0.05010541545270026,0.9287041761925774,0.10679886731234171,0.12085828930139542,0.3326743124901624,0.07810429429726966,126,0.6957162618637085,0.1267644153050487,0.06218702015230243,0.9040966565941057,0.1342312377185867
