condition,hidden_width,seed,parameter_count,recurrent_parameter_count,ablation,replicate,native_test_phase_ba,native_test_progress_mae,probe_test_phase_ba,probe_test_progress_mae,probe_test_sample_balanced_mae_mean,probe_test_sample_balanced_mae_sd,probe_test_spearman_mean,probe_test_spearman_sd,probe_test_monotonic_violation_rate_mean,probe_test_monotonic_violation_rate_sd
rsnn_h128,128,23,34187,16384,temporal_shuffle,2,0.12831476157111213,0.2470460297310189,0.24250295810071215,0.1922149956226349,0.19087154479467705,0.03809216667693076,0.6080783969874026,0.22940514694826541,0.4501951174953269,0.038776630700640406
rsnn_h128,128,23,34187,16384,temporal_shuffle,3,0.12297950703305642,0.24263465567810893,0.2425789093474004,0.19124574959278107,0.19019749097219885,0.03572376862611785,0.6172888302082546,0.2243728711140316,0.4507191356908365,0.03482490653767022
rsnn_h128,128,23,34187,16384,temporal_shuffle,4,0.11476444277198687,0.24107327199962042,0.24158791612281744,0.18986621499061584,0.18867968987316303,0.03470536900362813,0.6024171360565147,0.22488457781863247,0.44838873231172777,0.04315784312895158
rsnn_h128,128,37,34187,16384,ordered,0,0.38158093822279743,0.15498801453472816,0.3659087080060165,0.1118178740143776,0.12127327816943599,0.056646644225874114,0.9395756636015129,0.05026239198902728,0.29825381565807124,0.05997145572896187
rsnn_h128,128,37,34187,16384,state_reset,0,0.14934503802140076,0.27354411556296154,0.3166738576727945,0.14161047339439392,0.14553304154374827,0.03513651390147773,0.8554857152779421,0.0814335031358592,0.4009165989687589,0.052670880102840774
rsnn_h128,128,37,34187,16384,temporal_shuffle,0,0.12148021864686312,0.23693943186982036,0.2551886247548506,0.17213912308216095,0.16998666336071,0.04253925477430684,0.7225495377174964,0.21448698732569887,0.4317267272251233,0.0431165240915408
rsnn_h128,128,37,34187,16384,temporal_shuffle,1,0.118330299225839,0.23685812623533484,0.2637702165999513,0.17274880409240723,0.17160545590601556,0.045085534960403933,0.7450597742454197,0.18536765018931148,0.4272084070186356,0.03839852119562101
rsnn_h128,128,37,34187,16384,temporal_shuffle,2,0.1261029673536344,0.23747463095678042,0.2574804685667656,0.17266574501991272,0.17018608238599073,0.04054147451737337,0.7410830357940283,0.19938483471810978,0.43647436956303315,0.04399645815635668
rsnn_h128,128,37,34187,16384,temporal_shuffle,3,0.12710850795256728,0.23598792781568553,0.2514216907139801,0.1751396656036377,0.17434863404256024,0.04366944523151414,0.7329270550007115,0.1990983283369068,0.43043491815662355,0.041552529314084735
rsnn_h128,128,37,34187,16384,temporal_shuffle,4,0.12026956918802753,0.2360516459974524,0.26358266660328256,0.1728856861591339,0.172277982716691,0.0433328341275909,0.725291497654448,0.21169947853960142,0.43751563081439737,0.04483819673824961
rsnn_h128,128,53,34187,16384,ordered,0,0.32078071722357243,0.16052864512352094,0.3405754742306007,0.11843179166316986,0.1269393626039159,0.05904396507647445,0.9367363957381724,0.09416729173494796,0.29598225320782473,0.060893115838723394
rsnn_h128,128,53,34187,16384,state_reset,0,0.11852401569211475,0.26125270373200715,0.3184065341392488,0.14249075949192047,0.14661484574006028,0.0365398603170064,0.8611042261078335,0.07060327397666082,0.3919282125055742,0.05572404297939451
rsnn_h128,128,53,34187,16384,temporal_shuffle,0,0.12143425523039064,0.23154286489094775,0.25030192638719123,0.18933503329753876,0.18962426447909173,0.04980969728076294,0.6806418481598361,0.23354988345184877,0.4471515706007289,0.0397846951477545
rsnn_h128,128,53,34187,16384,temporal_shuffle,1,0.12199128843553846,0.22727919278079517,0.25483307203752503,0.1809646338224411,0.18089262130734038,0.047876414869615934,0.7163660320581323,0.23419361078216802,0.4492617921179139,0.04412690093393496
rsnn_h128,128,53,34187,16384,temporal_shuffle,2,0.11680601870713278,0.23239278140133374,0.24945524561283722,0.1850106567144394,0.18606870427523572,0.049227565364917715,0.6768407748428986,0.2634680407338627,0.4447348165187194,0.03904393408619556
rsnn_h128,128,53,34187,16384,temporal_shuffle,3,0.12804210069728347,0.23031274749808114,0.26029253604736163,0.18252646923065186,0.18252000023853288,0.050270187419690956,0.6950490493725079,0.2358153410244959,0.4440819932170496,0.037774319080231274
rsnn_h128,128,53,34187,16384,temporal_shuffle,4,0.11933801841762792,0.22635633978125166,0.2511885897816917,0.1844446212053299,0.18465120636232912,0.0460559995795743,0.7083158184475579,0.19998384646169323,0.4466983954440012,0.038500148114793666
rsnn_h128,128,71,34187,16384,ordered,0,0.3850885688525911,0.15075083628092725,0.3717326521581389,0.11426223814487457,0.12240290356008973,0.056551369371960224,0.9284715684175325,0.060835833175558976,0.2959925621448634,0.06390134260675537
rsnn_h128,128,71,34187,16384,state_reset,0,0.15809217394728559,0.26975626161653704,0.3087480807598704,0.14517176151275635,0.14714415203014466,0.03609585416995458,0.8614432451891231,0.07995359671041258,0.3993664445105454,0.05445802778443726
rsnn_h128,128,71,34187,16384,temporal_shuffle,0,0.11980341905679921,0.2561622188515859,0.27025255816194277,0.17418928444385529,0.17390223643551134,0.045813068395939904,0.6956104055378424,0.22128312101879333,0.45231054596466863,0.03812629254353397
rsnn_h128,128,71,34187,16384,temporal_shuffle,1,0.12622894311055757,0.25724928346398757,0.26257302993355813,0.1796974539756775,0.17920333606331315,0.04534776865310539,0.679793707768524,0.21532789630780133,0.4489747100152166,0.04151521895592206
rsnn_h128,128,71,34187,16384,temporal_shuffle,2,0.12185957283840598,0.2521195934243398,0.26466750002166217,0.17419150471687317,0.17328223188037742,0.04746476250095734,0.6914908404227371,0.22954748911591633,0.44361918109739956,0.03943408362214844
rsnn_h128,128,71,34187,16384,temporal_shuffle,3,0.12495147920380337,0.25507292355576605,0.2610804631960855,0.17612765729427338,0.17355727730956796,0.04534174860970511,0.6853809833845006,0.2316673185070787,0.4417813691101146,0.04240558621441852
rsnn_h128,128,71,34187,16384,temporal_shuffle,4,0.11508271308329396,0.25707059037195495,0.2555978610158244,0.1768481582403183,0.17492438077110134,0.044691208354661296,0.6784387813432398,0.24684662235516996,0.4424794000005802,0.03921471313152861
rsnn_h256,256,11,101131,65536,ordered,0,0.3608452285971905,0.15741322301838495,0.3551646712242136,0.12369494140148163,0.1333348804140744,0.05879639995073372,0.9122128494241847,0.09194018985801546,0.30445971645915604,0.06064992571574414
rsnn_h256,256,11,101131,65536,state_reset,0,0.15431942927755196,0.2705306843535541,0.3214266817796704,0.1416064202785492,0.1457442186568698,0.04020941812860645,0.8707040171306134,0.08002331707092135,0.3978131203268188,0.05106910304983581
rsnn_h256,256,11,101131,65536,temporal_shuffle,0,0.11711290255947622,0.2841064897302079,0.22829868019381813,0.20411482453346252,0.20081035828549568,0.029401452368239815,0.5179188269743327,0.23418204134046017,0.45942671690273534,0.035971705765985296
rsnn_h256,256,11,101131,65536,temporal_shuffle,1,0.12308912403562149,0.2778459411777862,0.23094661696463176,0.19567108154296875,0.19390700936113317,0.031168058976136243,0.5893013266495079,0.20363094010117633,0.4623895768941216,0.036750073678511144
rsnn_h256,256,11,101131,65536,temporal_shuffle,2,0.11311789953932164,0.28359027758036576,0.23081527216753753,0.2024325430393219,0.20058070010926626,0.03428276341755052,0.5393754888119836,0.24500329923652098,0.4543805701351223,0.03859604398313389
rsnn_h256,256,11,101131,65536,temporal_shuffle,3,0.1216640806257923,0.27797026830176785,0.23886837995040439,0.19813035428524017,0.1964576220879816,0.0349108148062354,0.5780925706892952,0.23417522577850697,0.4608942855040418,0.04245590191816474
rsnn_h256,256,11,101131,65536,temporal_shuffle,4,0.12039231046251328,0.2809177816730656,0.2352680155568751,0.19998742640018463,0.19710427752300486,0.031854771084039335,0.5583312203532367,0.2494052655886763,0.45623876290379956,0.040324526553783505
rsnn_h256,256,23,101131,65536,ordered,0,0.36454058424165375,0.16949128124811877,0.3544649388872691,0.11703763157129288,0.1265848846723364,0.06278723013630212,0.9340307664774349,0.058048087412119184,0.3014307202188329,0.06623656268224162
rsnn_h256,256,23,101131,65536,state_reset,0,0.13432902323416712,0.2800225264405551,0.3234566670416641,0.13541759550571442,0.13903434671563644,0.03679955372961492,0.8869937762571618,0.06639236690520535,0.3985319123228294,0.05537618656022951
rsnn_h256,256,23,101131,65536,temporal_shuffle,0,0.13244051498925558,0.224952856155291,0.25688540022479694,0.17396153509616852,0.17137102629632167,0.04104317985818441,0.6920067557932121,0.22362686853807415,0.45111998424293026,0.04260051750574895
rsnn_h256,256,23,101131,65536,temporal_shuffle,1,0.12152796349356362,0.22611101686137997,0.264408192781554,0.1757253259420395,0.17506237419908993,0.03523579499720249,0.7107453062768724,0.17990022431741007,0.44455655343104206,0.03719070119980202
rsnn_h256,256,23,101131,65536,temporal_shuffle,2,0.13480353114815413,0.22339654948613416,0.2750755157379676,0.17191770672798157,0.17005226000735205,0.04449196070067185,0.7075109246866739,0.2172892265330351,0.4428213468683708,0.039848053423839215
rsnn_h256,256,23,101131,65536,temporal_shuffle,3,0.12510279051571754,0.2243043592531387,0.2674919413778558,0.17167215049266815,0.17060087406880234,0.042792682175210026,0.7208225460709895,0.20772575135820165,0.44789203629530333,0.04145488689544278
rsnn_h256,256,23,101131,65536,temporal_shuffle,4,0.12253490834584577,0.22173715617558729,0.2704851482792435,0.1729961484670639,0.17204449591163087,0.04244577882158356,0.7113307889108003,0.20207796411540377,0.4523709835198747,0.04077179614165479
rsnn_h256,256,37,101131,65536,ordered,0,0.37267863184759836,0.16005172468211554,0.36118814784378195,0.11284712702035904,0.12232953215604775,0.05490672205978829,0.943552247228909,0.04304633993814641,0.31000004628840055,0.0589417699339325
rsnn_h256,256,37,101131,65536,state_reset,0,0.15063044391015248,0.26684159775302835,0.327876405823785,0.13759295642375946,0.14216121240225557,0.037346276411299256,0.871756879028919,0.072721063484625,0.3954985882329816,0.05032403523918868
rsnn_h256,256,37,101131,65536,temporal_shuffle,0,0.11495349145952065,0.26461590152897246,0.2389980725426938,0.19154395163059235,0.18802653395966307,0.041518524463267696,0.6128062062418562,0.2306572495578855,0.45988310457828746,0.03900428636588285
rsnn_h256,256,37,101131,65536,temporal_shuffle,1,0.11775534645211501,0.2652455258042845,0.24711448430314026,0.1873808354139328,0.18372005055824372,0.03953286474370017,0.6348984650954309,0.22735923288533705,0.4555775428878395,0.03951185176393129
rsnn_h256,256,37,101131,65536,temporal_shuffle,2,0.10742820488786813,0.2666626303163293,0.2405197652294721,0.1856667846441269,0.18297284887465712,0.043896938492194476,0.6214053033688207,0.2503438570685254,0.4546124280254858,0.03894021358021579
rsnn_h256,256,37,101131,65536,temporal_shuffle,3,0.11316183991032358,0.2604758608831118,0.25651522190055365,0.1814125031232834,0.17890481599797942,0.038712655836532515,0.6594508343475153,0.19748613656051922,0.4539218334441703,0.04032241507628809
rsnn_h256,256,37,101131,65536,temporal_shuffle,4,0.11017750061552692,0.261449640744353,0.2620792089418681,0.1858629584312439,0.18403420051279135,0.04228426331607683,0.6544878576882497,0.21571409850441808,0.45321459625294874,0.0389549327470245
rsnn_h256,256,53,101131,65536,ordered,0,0.32583807591928216,0.16498314517818086,0.35384864302847285,0.11854645609855652,0.1276057969064337,0.059946832867258826,0.923981145567678,0.09034329415158128,0.31091893483098587,0.05798636898055244
rsnn_h256,256,53,101131,65536,state_reset,0,0.11395308389572838,0.2737149277778521,0.3233917949397641,0.13833118975162506,0.1423595145038546,0.03838550962724188,0.8702541779294698,0.07422192088480296,0.394769963769181,0.05515395363737026
rsnn_h256,256,53,101131,65536,temporal_shuffle,0,0.11068051305043891,0.24852820945112672,0.261501358949751,0.1866511106491089,0.18562827820647254,0.05171006452112099,0.6714336605481436,0.22821584824557514,0.4529144020886838,0.03788776011531192
rsnn_h256,256,53,101131,65536,temporal_shuffle,1,0.12114626728809579,0.25248540590887203,0.2598213662543246,0.18158237636089325,0.17812808980680492,0.046086221646415196,0.6681248019096359,0.24885689161627825,0.44875462279720296,0.039203314062093014
rsnn_h256,256,53,101131,65536,temporal_shuffle,2,0.11343680590490487,0.2506342881346402,0.2774235945114813,0.176298126578331,0.17422269249003228,0.049620918468391964,0.6895685697631696,0.22072748710465004,0.4462090736160837,0.04377676267170294
rsnn_h256,256,53,101131,65536,temporal_shuffle,3,0.1255588189838071,0.2506912179189186,0.2594374667895766,0.18238835036754608,0.1810355349762799,0.04635208800664083,0.6769738672027301,0.22944533282070398,0.4524305083565135,0.03960212467202859
rsnn_h256,256,53,101131,65536,temporal_shuffle,4,0.12119271981436017,0.24915212801057998,0.26368819567567303,0.18130554258823395,0.1795294088349767,0.05079658661825105,0.6817480421094453,0.2332627902037423,0.4465115630066363,0.03693090942844405
rsnn_h256,256,71,101131,65536,ordered,0,0.38254362441561596,0.16295969812837366,0.36807777287718046,0.11668651551008224,0.12455198495355371,0.05814078110879347,0.9264521774054044,0.0607806967410933,0.3160841420593225,0.05881718013189148
rsnn_h256,256,71,101131,65536,state_reset,0,0.1400311293763862,0.2685536391114535,0.31789614408898653,0.14029747247695923,0.1429635456775966,0.0386763400945159,0.8739638477402316,0.07788465681500359,0.39685046718771894,0.0509773346338322
rsnn_h256,256,71,101131,65536,temporal_shuffle,0,0.1201022476237958,0.25281210304939583,0.26710751858606907,0.17587237060070038,0.17473214456479844,0.04582121325308574,0.6889426732657674,0.19930793887508708,0.4519492621372986,0.03715364928435509
rsnn_h256,256,71,101131,65536,temporal_shuffle,1,0.12377956172921198,0.2541954745985057,0.2671793362917981,0.17512020468711853,0.1727885531440173,0.040260241144025224,0.6961946114281479,0.20743835801696703,0.44900616946763766,0.03653955769875803
rsnn_h256,256,71,101131,65536,temporal_shuffle,2,0.12990737511610836,0.24529769159343146,0.2693699568018749,0.17297868430614471,0.17031358743775382,0.043437913900330506,0.7127026206641469,0.19498803656810448,0.45181584908327194,0.04044690832857754
rsnn_h256,256,71,101131,65536,temporal_shuffle,3,0.11799792701056541,0.25293212067591003,0.2707972591444984,0.1737985610961914,0.17218527677532744,0.0432706378635513,0.6934700961311429,0.19436779281167535,0.44696693765742423,0.039839772301651595
rsnn_h256,256,71,101131,65536,temporal_shuffle,4,0.11993255710346759,0.25208566613393285,0.25939320582533354,0.1775386929512024,0.1762635385847255,0.04260684197755492,0.6776770069284217,0.205530972135032,0.4571839666163837,0.03838278036623585
