seed,method,epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,weight_frobenius_norm,bias_l2_norm,bias_span,mean_row_cosine_to_init,min_row_cosine_to_init
11,H0_raw_no_bias,55,0.9024896651455128,0.9189263614636706,0.5159511784511784,0.8951589325619236,1.4367984533309937,5.703907169112764,0.0,0.0,0.3244566891525193,0.2274167804311001
11,H0_raw_no_bias,56,0.8917043625590313,0.9173237973611064,0.5153198653198653,0.8845661761633501,1.4306540489196775,5.767898239434491,0.0,0.0,0.3206358953094921,0.2228333970833547
11,H0_raw_no_bias,57,0.881105976547924,0.9232170976092454,0.5153198653198653,0.8741775368454124,1.426164627075195,5.831407682741079,0.0,0.0,0.3170115107123124,0.2183838333094399
11,H0_raw_no_bias,58,0.8708744900567191,0.923152995045143,0.5077441077441077,0.8642218611531742,1.4225562810897827,5.894284511875904,0.0,0.0,0.3134645005346558,0.2140619610976486
11,H0_raw_no_bias,59,0.861136688628008,0.9214898909495564,0.5153198653198653,0.8545238434139915,1.4181935787200928,5.956762431076056,0.0,0.0,0.3100230306017789,0.2101763167293545
11,H0_raw_no_bias,60,0.8512944243655968,0.9199187496725328,0.5153198653198653,0.8449317004512387,1.4126205444335938,6.018751502427559,0.0,0.0,0.3067085992871121,0.2063676645518158
11,H0_raw_no_bias,61,0.8423518740576844,0.9199478668400148,0.5159511784511784,0.835678520280605,1.4088300466537476,6.080116007800267,0.0,0.0,0.303493226031527,0.2031632227560461
11,H0_raw_no_bias,62,0.8328344272048871,0.9199478668400148,0.5083754208754209,0.8266370122075697,1.4034709930419922,6.140673595984599,0.0,0.0,0.3003999996047434,0.1995365765883793
11,H0_raw_no_bias,63,0.8240728924073368,0.9183453027374506,0.5083754208754209,0.8178042995129517,1.3974449634552002,6.201069163724598,0.0,0.0,0.2973800189588487,0.1961775464253069
11,H0_raw_no_bias,64,0.8151996589158366,0.9199478668400148,0.5014309764309764,0.8091613867812231,1.3935563564300537,6.260913916306464,0.0,0.0,0.2944624504779765,0.1930698515150724
11,H0_raw_no_bias,65,0.8064479547810842,0.9183453027374506,0.5153198653198653,0.8007600649088468,1.3891717195510864,6.320032501544107,0.0,0.0,0.2916294748266428,0.1898286720704993
11,H0_raw_no_bias,66,0.7979623753314584,0.9232170976092454,0.5153198653198653,0.792538037808955,1.3869476318359375,6.378254159785408,0.0,0.0,0.288855524479813,0.1866464600816817
11,H0_raw_no_bias,67,0.7900142971291599,0.9247603074857887,0.5153198653198653,0.7845104431121156,1.3840512037277222,6.436536277490626,0.0,0.0,0.2861859691077552,0.1835887109921005
11,H0_raw_no_bias,68,0.7821189159985868,0.9232170976092454,0.5083754208754209,0.776698969830334,1.38138747215271,6.494253242118914,0.0,0.0,0.2835439202707585,0.1806107972513772
11,H0_raw_no_bias,69,0.7741458731961538,0.9247603074857887,0.5083754208754209,0.7690541422100362,1.3778600692749023,6.551542967187237,0.0,0.0,0.2809989697026599,0.1775243811736871
11,H0_raw_no_bias,70,0.766668267381376,0.9247603074857887,0.5083754208754209,0.7615833803626634,1.3756506443023682,6.608331122889077,0.0,0.0,0.2784901929311609,0.1747945263860792
11,H0_raw_no_bias,71,0.7593657116881747,0.923093640819122,0.5153198653198653,0.7543170104338667,1.371468424797058,6.664513939767924,0.0,0.0,0.2760966745053492,0.1719637771601546
11,H0_raw_no_bias,72,0.7523212117910796,0.9247603074857887,0.5083754208754209,0.7472184767206032,1.3672850131988523,6.720091023173249,0.0,0.0,0.2736973008453727,0.1692509792733934
11,H0_raw_no_bias,73,0.7450032157249582,0.923093640819122,0.5083754208754209,0.7402346208050411,1.3647245168685913,6.775710137206559,0.0,0.0,0.271408994301252,0.1666647989458305
11,H0_raw_no_bias,74,0.7379281475704016,0.923093640819122,0.5083754208754209,0.7333220745117858,1.361101746559143,6.83082878585016,0.0,0.0,0.2691875815865793,0.1641568300849297
11,H0_raw_no_bias,75,0.731286896485675,0.9198885126139938,0.5014309764309764,0.7266351907881115,1.3568154573440552,6.885718347378808,0.0,0.0,0.2670346936199745,0.1618669624433546
11,H0_raw_no_bias,76,0.7245205361748727,0.9198885126139938,0.5014309764309764,0.720086766397276,1.3533658981323242,6.939773351584076,0.0,0.0,0.264919450705288,0.1594026184058486
11,H0_raw_no_bias,77,0.7180547474173383,0.9231577433832244,0.5083754208754209,0.7136622786316732,1.3509539365768433,6.99332649207778,0.0,0.0,0.2628575183360087,0.1569461944966272
11,H0_raw_no_bias,78,0.7117811936930002,0.9198885126139938,0.5083754208754209,0.7073660238474454,1.348196029663086,7.046954501794708,0.0,0.0,0.2608426757092296,0.1544610515648917
11,H0_raw_no_bias,79,0.7054478325039507,0.9198885126139938,0.5083754208754209,0.7012647087725838,1.3455368280410769,7.099893180740252,0.0,0.0,0.2588422741652149,0.1519180294250684
11,H0_raw_no_bias,80,0.699274383087782,0.9198885126139938,0.5083754208754209,0.6952365529619273,1.3423824310302734,7.152644725550671,0.0,0.0,0.2568775806951984,0.1494944111681198
11,H0_raw_no_bias,81,0.6933146286339029,0.921491076716558,0.5014309764309764,0.6892772140478308,1.3401368856430054,7.204984289599092,0.0,0.0,0.2549174276010935,0.1470841351832871
11,H0_raw_no_bias,82,0.6875541776469981,0.921491076716558,0.5014309764309764,0.6834747648177582,1.338115096092224,7.25705858424114,0.0,0.0,0.2530087285784764,0.1449675444087643
11,H1_raw_bias,1,2.5072619188673118,0.1227424972569256,0.0763888888888888,2.452227924859052,2.470324993133545,2.001458464556685,0.0116609465330839,0.008711814880371,0.9969210656001588,0.9963684162763248
11,H1_raw_bias,2,2.427715620772974,0.1849066669617909,0.1319444444444444,2.3824080407311707,2.4155497550964355,2.009139401294603,0.0179311428219079,0.0147679317742586,0.9890954952146798,0.987968104559555
11,H1_raw_bias,3,2.3616129974489986,0.247745816087011,0.1888888888888888,2.3193515922854977,2.3671767711639404,2.026080381305932,0.022694818675518,0.0200804397463798,0.9771380665622482,0.9748506675919858
11,H1_raw_bias,4,2.2977609400494785,0.3302418938332738,0.2521825396825397,2.2600179301276677,2.3231327533721924,2.051190877047694,0.0258003789931535,0.0229677502065897,0.9620832489751436,0.9574941410816036
11,H1_raw_bias,5,2.24015933182892,0.3611428896667521,0.312536075036075,2.203108114547861,2.281261444091797,2.0839227526250537,0.028683478012681,0.0254870653152465,0.9441618802865014,0.936663018909526
11,H1_raw_bias,6,2.183720742979066,0.4339935980439588,0.3383297258297258,2.14778694269374,2.242016553878784,2.123362792316274,0.0316176451742649,0.0262891333550214,0.9242004660551694,0.9138079262960942
11,H1_raw_bias,7,2.129044509795775,0.4802208688668177,0.3466630591630592,2.094379828021366,2.203458309173584,2.169371018909509,0.0351954661309719,0.0287552755326032,0.9024465051737468,0.8885010915052491
11,H1_raw_bias,8,2.076237361320325,0.5261975950273675,0.3913059163059162,2.042721349893461,2.165652275085449,2.2214236565756424,0.0386390462517738,0.0325263068079948,0.8793426414680002,0.861151939495924
11,H1_raw_bias,9,2.0251559154507217,0.5738719917091172,0.420472582972583,1.993019956935088,2.129608154296875,2.2783804956822724,0.0424492768943309,0.03779848664999,0.8554280346163825,0.8327618607865751
11,H1_raw_bias,10,1.9765342937689436,0.6095870355614158,0.4238455988455988,1.9451297098921416,2.094632625579834,2.34001361491664,0.0463294312357902,0.0432845205068588,0.8313755303661315,0.8048727021538136
11,H1_raw_bias,11,1.9288329288183923,0.6434075623476289,0.4453463203463203,1.899174995553678,2.063446283340454,2.404944835810236,0.049851406365633,0.0476906150579452,0.8074471905613608,0.7762941849843121
11,H1_raw_bias,12,1.883918226278177,0.6749251800784819,0.4530483405483405,1.854932394167232,2.0329806804656982,2.473520876994232,0.0537269338965415,0.0525729432702064,0.7836905611493447,0.7483043703618995
11,H1_raw_bias,13,1.8401549441063465,0.7113348080322276,0.4606240981240981,1.812490708651518,2.003856897354126,2.544303858627441,0.0580870397388935,0.0572834722697734,0.7605422722817154,0.7211309289432377
11,H1_raw_bias,14,1.798027927822172,0.7580905600987008,0.4544372294372294,1.77144620073847,1.975600242614746,2.6172937905444247,0.0628775507211685,0.063113272190094,0.7378747648147558,0.6942539187646196
11,H1_raw_bias,15,1.757852811616382,0.7793584238060806,0.4532106782106782,1.73202874389655,1.9485067129135127,2.692531225662311,0.06747517734766,0.0686035603284835,0.7159264198879541,0.6681517331319962
11,H1_raw_bias,16,1.7185363644371754,0.8022038147195455,0.4813191438191437,1.6939175959913744,1.9222997426986692,2.7697742215723204,0.0720179677009582,0.0740174949169159,0.6946931090800756,0.6429270690970713
11,H1_raw_bias,17,1.681039779814098,0.8109959213057697,0.4882635882635882,1.657049675816718,1.8964585065841677,2.848489300713622,0.076581597328186,0.0787262246012687,0.6741987822870831,0.6185891074664851
11,H1_raw_bias,18,1.6449215473693743,0.81388174292143,0.468025493025493,1.621504692530673,1.8726550340652464,2.928415212403116,0.0810311064124107,0.0831436291337013,0.6546099598209328,0.5959740504235546
11,H1_raw_bias,19,1.6098472138485276,0.8194823378602604,0.4901214526214525,1.5873266452355967,1.8495848178863523,3.0092110185906247,0.0857280939817428,0.0875456184148788,0.6360310580758546,0.5750444256437985
11,H1_raw_bias,20,1.5760969662214923,0.824303072329951,0.4831770081770081,1.5546592342668886,1.827739119529724,3.090333956699059,0.0901719331741333,0.0920599177479744,0.6185529118154669,0.5553903221380467
11,H1_raw_bias,21,1.5438403949885278,0.8330317081873821,0.4845658970658971,1.5229233499238084,1.807946801185608,3.172041356701622,0.0946362912654876,0.096778929233551,0.6016402986379248,0.5360728256286699
11,H1_raw_bias,22,1.512263298855386,0.8451162141550287,0.4915103415103415,1.492437414581312,1.7872512340545654,3.253517383937384,0.0991873741149902,0.1021884009242057,0.5857813217384804,0.5176397761211332
11,H1_raw_bias,23,1.4821047643375889,0.8504391901196079,0.4915103415103415,1.4629110631351832,1.7672951221466064,3.33537960078618,0.1034578457474708,0.1072430610656738,0.5704443647247266,0.4998808988381634
11,H1_raw_bias,24,1.4530624036329338,0.8614072766925331,0.4915103415103415,1.434474760406809,1.750022530555725,3.4172989036392205,0.1073037981986999,0.1115368232131004,0.5559143040776057,0.4834048814171379
11,H1_raw_bias,25,1.4254345452723938,0.8631433878036443,0.4915103415103415,1.4070562325328229,1.7335890531539917,3.4991350315209053,0.1104576885700225,0.1147023439407348,0.5421134205057784,0.4680673646730987
11,H1_raw_bias,26,1.3977936922785748,0.8676834116985069,0.4915103415103415,1.3806466137070257,1.7169899940490725,3.5806714664641,0.1143214926123619,0.1185031607747078,0.5290254278228347,0.4534045616977811
11,H1_raw_bias,27,1.3722662207591965,0.8687992566974924,0.4915103415103415,1.3552556918122889,1.7022745609283447,3.661891574520785,0.1179591938853263,0.1225473955273628,0.5165892207968598,0.4400582342559581
11,H1_raw_bias,28,1.3466617084411254,0.8760274526353657,0.4915103415103415,1.3305814319551503,1.685477614402771,3.742690079593861,0.1223850771784782,0.1272775083780288,0.5047960201011867,0.427145374621405
11,H1_raw_bias,29,1.3223496769873904,0.8803496116064812,0.4915103415103415,1.306790849633143,1.6707926988601685,3.8227842643663306,0.1268725395202636,0.1316337138414383,0.4936329698168264,0.4149045032970355
11,H1_raw_bias,30,1.2989828535283494,0.8803496116064812,0.4984547859547859,1.283568499831037,1.655965805053711,3.903073891967011,0.1307782381772995,0.1350360512733459,0.4830302760814676,0.403215333958426
11,H1_raw_bias,31,1.2760745707559504,0.8868269910353974,0.4984547859547859,1.261380800486842,1.6418330669403076,3.982687062151881,0.1341883987188339,0.1385072171688079,0.4728631654943373,0.3922620305858608
11,H1_raw_bias,32,1.2539006321852877,0.8877790519672971,0.4984547859547859,1.2400793251605535,1.6280441284179688,4.061431245415445,0.1380686908960342,0.1420357227325439,0.4631768836912215,0.3814900230005119
11,H1_raw_bias,33,1.2331460287566849,0.8893816160698612,0.5053992303992304,1.2192493400146958,1.6143711805343628,4.140178271243368,0.1420726776123047,0.1458944678306579,0.4539136038328619,0.3713777706101167
11,H1_raw_bias,34,1.2126535140298524,0.8910156029979658,0.5053992303992304,1.1990127114133458,1.603801965713501,4.217736965984158,0.1462094783782959,0.1498152464628219,0.4450413913234787,0.3616910482051854
11,H1_raw_bias,35,1.1925157622503126,0.887809289025836,0.4908790283790283,1.179465892803238,1.5931380987167358,4.29477980647099,0.1505766361951828,0.1546705663204193,0.4365859264042415,0.3524894331222072
11,H1_raw_bias,36,1.1730049458715468,0.887809289025836,0.4839345839345839,1.160635734076344,1.582970142364502,4.371066984245578,0.154394268989563,0.1585694253444671,0.4286461303978244,0.3438172219498796
11,H1_raw_bias,37,1.1542817056691996,0.8900481146636179,0.4839345839345839,1.1423367428081992,1.5712263584136963,4.446869495559874,0.1582475304603576,0.1624426245689392,0.4210054200280654,0.3353596037399845
11,H1_raw_bias,38,1.1363502104803536,0.8902332998488031,0.4839345839345839,1.124695583075131,1.5613704919815063,4.522012964605335,0.1619168221950531,0.1660726517438888,0.4137127255114846,0.3272798650792214
11,H1_raw_bias,39,1.1189821312226444,0.9026638554043588,0.4978234728234729,1.1075285306896072,1.5512168407440186,4.59639968512037,0.1656146198511123,0.1703857183456421,0.4066709907657602,0.3193888202641129
11,H1_raw_bias,40,1.102093097470098,0.9019492496695916,0.4908790283790283,1.0908907854003054,1.54181706905365,4.670434039222397,0.1691386401653289,0.1735384315252304,0.3998774790342727,0.3118492814728546
11,H1_raw_bias,41,1.0855868346925035,0.9020133522336944,0.4984547859547859,1.0747702222272577,1.532208800315857,4.743549680632487,0.173160895705223,0.1772572845220565,0.3933317080649257,0.3044629378765547
11,H1_raw_bias,42,1.0694773859903857,0.9003074781811221,0.4908790283790283,1.059171035654984,1.5227333307266235,4.815917183271184,0.1773371994495391,0.1815371811389923,0.387056099726246,0.29738164217974
11,H1_raw_bias,43,1.0540876522942375,0.9018798052251472,0.5027837902837903,1.0439336379916244,1.5137749910354614,4.887969321944889,0.1807233989238739,0.1850606501102447,0.3811164591774058,0.2905582020881821
11,H1_raw_bias,44,1.038876828146063,0.9036159163362584,0.5216329966329967,1.0291890799486287,1.5042904615402222,4.9594378378509205,0.1843475699424743,0.1883273124694824,0.3753797889189014,0.284021394851429
11,H1_raw_bias,45,1.024471967642976,0.9019492496695916,0.5097282347282348,1.0149227567465908,1.4965176582336426,5.030249677365591,0.187790110707283,0.1914182603359222,0.3698664515859455,0.2776013980218256
11,H1_raw_bias,46,1.0103646867656872,0.9035001755955178,0.5097282347282348,1.0010757478091885,1.4901078939437866,5.100401200623278,0.190973624587059,0.1945503950119018,0.364540560657937,0.2716072636771191
11,H1_raw_bias,47,0.996765233153115,0.9035001755955178,0.5027837902837903,0.9876798840685268,1.483137607574463,5.169737062457013,0.1941918730735778,0.1974077820777893,0.3594063803031392,0.2661903212875575
11,H1_raw_bias,48,0.9831634542412684,0.9080401994903804,0.5216329966329967,0.9744654900030508,1.477303981781006,5.238213077497972,0.1973236203193664,0.2012509107589721,0.3544368898536469,0.260841721268066
11,H1_raw_bias,49,0.9703644237091538,0.9154998769097352,0.5216329966329967,0.9616667602640832,1.471029281616211,5.306098116689034,0.2006401419639587,0.2054236680269241,0.349673985340078,0.2553358106008467
11,H1_raw_bias,50,0.9577009562986444,0.9154998769097352,0.5077441077441077,0.9493528222873576,1.4654206037521362,5.373541077903447,0.2038173675537109,0.2089071273803711,0.3450989850277783,0.2504362158863262
11,H1_raw_bias,51,0.9456710138337338,0.9155312997352756,0.5222643097643097,0.9371991039553526,1.4573957920074463,5.440673602024933,0.2070693373680114,0.2112220525741577,0.3406665769493228,0.2455706552422892
11,H1_raw_bias,52,0.9334160533706416,0.9117812997352752,0.5222643097643097,0.925512691988592,1.4505428075790403,5.5071644448322825,0.2105522155761718,0.2142210304737091,0.3364679140107487,0.2406105624326489
11,H1_raw_bias,53,0.9217492519475506,0.911176461025598,0.5222643097643097,0.9141384606312146,1.4439843893051147,5.572605135539166,0.2140749543905258,0.2173311114311218,0.3323198851285798,0.2355860770758833
11,H1_raw_bias,54,0.9104487709252232,0.9155312997352756,0.5153198653198653,0.903028245021472,1.4373184442520142,5.63762563469576,0.2171722501516342,0.220163881778717,0.3282876264629564,0.2308592867299938
11,H1_raw_bias,55,0.8995548116360597,0.9137951886241644,0.5153198653198653,0.8922092521662556,1.4314723014831543,5.702194968555942,0.2208685874938964,0.2240032255649566,0.3244116318553564,0.2262481635668611
11,H1_raw_bias,56,0.8887615525989238,0.9121926245216004,0.5222643097643097,0.881602507860443,1.4252859354019165,5.766096701112796,0.2240112274885177,0.22747802734375,0.3205938456918678,0.2216549109627715
11,H1_raw_bias,57,0.878145149262965,0.9198220358808504,0.5146885521885521,0.871203573455909,1.420795202255249,5.829526361469074,0.2268633693456649,0.2307769060134887,0.3169723291298443,0.2171995203449806
11,H1_raw_bias,58,0.867907171405326,0.9165830421701586,0.5146885521885521,0.8612472131822688,1.4172053337097168,5.892318241441501,0.2300090491771698,0.2344669550657272,0.3134284479342331,0.212876494481092
11,H1_raw_bias,59,0.858168541256614,0.9164922651185972,0.5146885521885521,0.8515408778765116,1.4127863645553589,5.954722688786037,0.2328619956970214,0.2375892996788025,0.3099889759671708,0.2089975791808773
11,H1_raw_bias,60,0.8483089874410383,0.9181262520467018,0.5146885521885521,0.841933582920626,1.4070875644683838,6.016633004157292,0.2356923222541809,0.2402749061584472,0.3066768473834344,0.2051991322462207
11,H1_raw_bias,61,0.8393741531134062,0.9149804780675944,0.5083754208754209,0.8326766680727317,1.4032204151153564,6.077917380517317,0.2385312467813491,0.2428335845470428,0.3034639097720379,0.2020034947659719
