method,epoch,optimization_train_loss_mean,optimization_train_loss_std,optimization_train_loss_count,train_ba_mean,train_ba_std,train_ba_count,val_ba_mean,val_ba_std,val_ba_count,train_loss_mean,train_loss_std,train_loss_count,val_loss_mean,val_loss_std,val_loss_count,weight_frobenius_norm_mean,weight_frobenius_norm_std,weight_frobenius_norm_count,bias_l2_norm_mean,bias_l2_norm_std,bias_l2_norm_count,bias_span_mean,bias_span_std,bias_span_count,mean_row_cosine_to_init_mean,mean_row_cosine_to_init_std,mean_row_cosine_to_init_count,min_row_cosine_to_init_mean,min_row_cosine_to_init_std,min_row_cosine_to_init_count
H1_raw_bias,54,0.9482235097365345,0.0327162450086478,3,0.9080351491854689,0.006500165424572447,3,0.5264670514670514,0.018789199614827053,3,0.9408014143121974,0.03271359593481468,3,1.4324649969736736,0.027258667672561847,3,5.646683303190321,0.054205929349304,3,0.23028891285260514,0.013486177879587077,3,0.2376973032951355,0.03802622888511578,3,0.33521516545512536,0.00805330628290023,3,0.2333520578177121,0.00541193191006138,3
H1_raw_bias,55,0.9373836878107938,0.03276224813823278,3,0.9059816844303915,0.006768300084789674,3,0.5201839826839826,0.0190707393093465,3,0.9300089792417371,0.032735579029232735,3,1.4263895750045776,0.027278108088830164,3,5.711404373128559,0.05477326209027869,3,0.23377983768781022,0.0131985814161078,3,0.24143398801485694,0.038313729528982945,3,0.33128029367621536,0.007993015772626264,3,0.2291259590817434,0.005382045389355304,3
H1_raw_bias,56,0.9265084913661955,0.03269000469843309,3,0.905983267209752,0.005424856977637222,3,0.5224987974987975,0.018600795893706838,3,0.9194852823302858,0.03280834893270028,3,1.4205042521158855,0.02819047276262169,3,5.775349254896521,0.055212473397924386,3,0.2371346106131871,0.013350389726696697,3,0.24544558922449747,0.0390051867504401,3,0.32744565046075463,0.007938581522382335,3,0.22492416888406655,0.005268652258583068,3
H1_raw_bias,57,0.9160701878715095,0.032847220067213266,3,0.9090605923636899,0.009320077959921798,3,0.5302248677248677,0.013835412584906623,3,0.909223543523853,0.032930636622898864,3,1.4150837659835815,0.02829835631038605,3,5.838945417276304,0.055448180127074996,3,0.24037764966487876,0.013846073994481753,3,0.2490861117839813,0.039916911397154094,3,0.32376146761502245,0.007862450431316184,3,0.22096694032952616,0.005326542766786295,3
H1_raw_bias,58,0.9059644963504662,0.0329679569183435,3,0.9080149691877949,0.007590563868684785,3,0.5302248677248677,0.013835412584906623,3,0.89929346838561,0.03295841770417384,3,1.410639762878418,0.02862382669323529,3,5.902022551113697,0.055785337816427506,3,0.24365184704462686,0.014055692052200405,3,0.25291494528452557,0.04007132400056416,3,0.3201564237287328,0.0077756280281614885,3,0.21706356954590422,0.005426237537357433,3
H1_raw_bias,59,0.8961696547471582,0.03292169189072526,3,0.90923216255658,0.0071816449447589335,3,0.5302248677248677,0.013835412584906623,3,0.8895917363845269,0.03296718543980416,3,1.405523459116618,0.02869713348601635,3,5.964769102106302,0.05609443467558739,3,0.24650825560092923,0.014061550380406782,3,0.25607289870580036,0.04025851905360595,3,0.3166886309243089,0.007736061363240982,3,0.21339526479807672,0.005534403787293321,3
H1_raw_bias,60,0.8865471480909054,0.0331324994521259,3,0.9103105939291289,0.00726415225547358,3,0.5341931216931216,0.017110590702159766,3,0.8800833076495107,0.03305623718294141,3,1.4006187121073406,0.028905348145264968,3,6.0268896770642755,0.05665481497639799,3,0.249524712562561,0.014140804682104807,3,0.25887999931971234,0.04020783206842909,3,0.3132958722473284,0.0076572464192081885,3,0.20977902682746288,0.005600630863906665,3
H1_raw_bias,61,0.8772140636364756,0.03279311952543395,3,0.9084302456666123,0.0057975016676075205,3,0.5320887445887447,0.020716960000385184,3,0.8707987950645638,0.03304455656910783,3,1.3957905769348145,0.028735962910228497,3,6.08836568858876,0.05708755545803534,3,0.2524375766515731,0.014291303758254648,3,0.261533240477244,0.040334441943010474,3,0.3099948533519193,0.0075700745242758246,3,0.20634126883077483,0.005381904988148698,3
H1_raw_bias,62,0.867941941191804,0.0330299867448071,3,0.9104291157326613,0.005560790703939289,3,0.5344035594035593,0.0167508708853574,3,0.861783296673447,0.03308899780524218,3,1.3910428285598755,0.028819548729219317,3,6.149153636568091,0.057517385612927165,3,0.25549837946891785,0.01431185839305645,3,0.2646813939015071,0.040350239993098856,3,0.306808373116736,0.007464573208479528,3,0.20283937477187675,0.005328699849526742,3
H1_raw_bias,63,0.8591505768513857,0.03301826483116985,3,0.9109633037668493,0.006449191313226567,3,0.5241522366522368,0.009541002146948323,3,0.8529618078104327,0.03311976764348745,3,1.3859583536783855,0.02894428600471148,3,6.209625560021206,0.05777455508806192,3,0.258376141389211,0.014151286889494095,3,0.2674277325471242,0.040435778291541824,3,0.30374034441281883,0.007428842008474763,3,0.19964257018906126,0.005368345950304364,3
H1_raw_bias,64,0.8502483729719774,0.03302561445227417,3,0.9098504120289576,0.006336140264832046,3,0.5195226070226071,0.00990810642140684,3,0.8443542275357644,0.03317313813825295,3,1.3816891113917034,0.02854292069438819,3,6.269401816298454,0.058108555219651296,3,0.2616687367359796,0.014281853427663502,3,0.27074869473775226,0.040796193974747236,3,0.3007669155708421,0.007363960194367901,3,0.1965646355768456,0.005268475930947762,3
H1_raw_bias,65,0.84170539818204,0.03322202729609185,3,0.9108990033553267,0.006528461160049008,3,0.5264670514670514,0.00676534646698706,3,0.8359472354253134,0.0331879408052729,3,1.3774520953496296,0.02820417255572316,3,6.3286632769771005,0.05830088613184344,3,0.264933576186498,0.014525786544491161,3,0.2743451446294784,0.04160691263317016,3,0.297856405023397,0.007275624286326617,3,0.19351922495201387,0.005303955424319804,3
H1_raw_bias,66,0.8333610087650231,0.03336837988660046,3,0.9114545589108823,0.007459267667961125,3,0.5287818662818663,0.010772236389883868,3,0.8277427802739715,0.033228609189292886,3,1.373736302057902,0.028930009596729738,3,6.3872961632629055,0.05847384248731302,3,0.268248309691747,0.014566326482977525,3,0.27782761057217914,0.04198651022299388,3,0.2950074634421876,0.007177921397004313,3,0.19051852955611426,0.00539078026557875,3
H1_raw_bias,67,0.8252110029867307,0.03322972735641598,3,0.9119689622030633,0.008327501395083266,3,0.5325396825396825,0.015461545874876404,3,0.819690303014601,0.03322758488024534,3,1.3700188398361206,0.02942781292154946,3,6.4455922916369275,0.0586081107442666,3,0.27136902014414466,0.014519614672954857,3,0.2812054057916005,0.041971873755668736,3,0.29222876434331585,0.00708980409042197,3,0.18759660107607226,0.00543278318723095,3
H1_raw_bias,68,0.8173524878931948,0.03325429354523511,3,0.9114545589108823,0.007459267667961125,3,0.5341931216931216,0.023730282703114322,3,0.8118647648832679,0.03324033794355345,3,1.3667823870976765,0.03022622220573461,3,6.5035063668383115,0.05876260570556757,3,0.2743663489818573,0.01457599345445979,3,0.28445062041282654,0.042213927919244575,3,0.28951036558048915,0.006998550208223213,3,0.18476901665945622,0.005467825611284533,3
H1_raw_bias,69,0.80936491653554,0.033304845384363374,3,0.9125245177586189,0.008086497912184822,3,0.527910052910053,0.0177590772392192,3,0.8042291548836183,0.033277173613560244,3,1.3632222414016724,0.02997792364486958,3,6.560906122072267,0.05884755002252989,3,0.27733348806699115,0.01475285338893759,3,0.2875732183456421,0.04271259836387658,3,0.28690756196327255,0.0069469791442570445,3,0.18199167719201728,0.005650715911799955,3
H1_raw_bias,70,0.8019075045213574,0.03334047123355498,3,0.9125690334281346,0.007674676412661577,3,0.5302248677248677,0.019470508126793358,3,0.7967677391334572,0.033311847386442585,3,1.3594841559727986,0.03081582825896598,3,6.6178466684459165,0.0588763773486712,3,0.28044424454371136,0.01519027018705936,3,0.2909785409768422,0.0433463704033967,3,0.284365409182317,0.006912198830936469,3,0.17936040065745315,0.0057185781452292975,3
H1_raw_bias,71,0.7944999437050373,0.03326299349295276,3,0.9114347741688752,0.007379834360416968,3,0.5325396825396825,0.015461545874876404,3,0.7895022480568527,0.033334896792083256,3,1.3552762667338054,0.0308487762027228,3,6.674227070578332,0.05895346571517532,3,0.28326736887296033,0.015547408971739812,3,0.29401039083798725,0.04409831321408389,3,0.28189751164036375,0.0068406504968729215,3,0.17681767541427093,0.005904512468489796,3
H1_raw_bias,72,0.7874192294551939,0.03326901469081118,3,0.9134306541258023,0.005528806864776418,3,0.535064935064935,0.017500062632741065,3,0.7823656857253077,0.03333427999586081,3,1.3513907194137573,0.03070029648235986,3,6.730115971946144,0.05895208549786415,3,0.2862131893634796,0.015898733628743795,3,0.29735587040583294,0.04455879318089743,3,0.2794869903148341,0.006819863713363775,3,0.17426575078559225,0.005952501685282272,3
H1_raw_bias,73,0.7801315899012901,0.03331412990421222,3,0.9118067225018706,0.005491924761624665,3,0.5327501202501203,0.015097105680605771,3,0.7753399356438795,0.03332862000688459,3,1.3482306400934856,0.03103679813388084,3,6.785707883152928,0.05927445270176694,3,0.28893163800239563,0.016091419687710252,3,0.3001801371574402,0.04476198633620306,3,0.2771138054268527,0.0067300251728640076,3,0.17168956384023568,0.005847844721377032,3
H1_raw_bias,74,0.7730800747119074,0.03338436892040989,3,0.9129095352202493,0.005893832429299037,3,0.5367183742183742,0.01954189602682017,3,0.7684713815452721,0.03339586474154181,3,1.3449023167292278,0.030908218451195905,3,6.8409249147752975,0.05960590475754353,3,0.291832576195399,0.016101478095046775,3,0.30278372764587397,0.04472432780407063,3,0.2747907344954758,0.006652328815743403,3,0.16923284644866377,0.005856030512085647,3
H1_raw_bias,75,0.7663625195596797,0.03334130559766092,3,0.9123951319280682,0.005005414407666016,3,0.5344035594035593,0.023378656065808242,3,0.7617854868893779,0.03342594258613567,3,1.3411296606063843,0.030868208393004613,3,6.895843056270738,0.05986985211777824,3,0.29466278354326886,0.016237973523799406,3,0.3055536647637685,0.04500695357721273,3,0.27254901616348787,0.006583232056151422,3,0.16695236019817972,0.005858276722826507,3
H1_raw_bias,76,0.7597304991244996,0.03348274897106627,3,0.9134437232544373,0.005430905462420091,3,0.5355940355940355,0.023982127433539235,3,0.7552393968941081,0.033464478363347726,3,1.337693452835083,0.030529090727755122,3,6.950096507531083,0.060188247847307676,3,0.297876497109731,0.016138949752678797,3,0.3089240789413452,0.0449913362903569,3,0.27035474823040295,0.006549017597547841,3,0.16467356835050873,0.005979997293393372,3
H1_raw_bias,77,0.7532170191278967,0.033489190923538185,3,0.913999278809993,0.006391042152483451,3,0.5339405964405964,0.019171747294562818,3,0.7487966789641192,0.03348087436364588,3,1.3344956636428833,0.030377566438480896,3,7.004089464046669,0.06026645473345873,3,0.3007179896036784,0.015916833392261305,3,0.3120112518469492,0.04538832033248165,3,0.26821777917269535,0.006502329073781655,3,0.16246409647192747,0.006192704850499847,3
H1_raw_bias,78,0.7468676663170036,0.033426060325914324,3,0.9134437232544373,0.005430905462420091,3,0.5274470899470899,0.010521261920639602,3,0.7424922641569762,0.033500674936639,3,1.3313696384429932,0.03033445712428723,3,7.057691295756519,0.060113012334240344,3,0.30362143119176227,0.016144258837714795,3,0.31508368253707886,0.04595908243885084,3,0.2661173181718741,0.0064209536429490986,3,0.1602493322674855,0.006388905896599268,3
H1_raw_bias,79,0.7405854576425996,0.03350413403779904,3,0.9134437232544373,0.005430905462420091,3,0.5302248677248677,0.013384293500656954,3,0.7363184086905767,0.033465789888965654,3,1.3289873997370403,0.030112144794215458,3,7.11086179671356,0.06021348156335331,3,0.30653410156567884,0.016342108074723003,3,0.31806279222170514,0.046223132557370344,3,0.2640666627463501,0.006350871788373717,3,0.15804603979721762,0.006652297833544512,3
H1_raw_bias,80,0.7344084984259022,0.033539951862270975,3,0.9123094639951782,0.006413259138757444,3,0.5327501202501203,0.015097105680605771,3,0.7302813563651895,0.03349129307569556,3,1.3260702689488728,0.03068491439916301,3,7.16358451820803,0.060403203411329515,3,0.3094613452752431,0.016615459568101648,3,0.32119934757550556,0.0466126951796771,3,0.26203522585036837,0.00625611103184745,3,0.155827669788997,0.006792351789369074,3
H1_raw_bias,81,0.728399632480455,0.033536755993613894,3,0.9129095352202493,0.005893832429299037,3,0.5253427128427128,0.01667764151615553,3,0.7243413586282758,0.03354724720573023,3,1.3236948251724243,0.02984728946464644,3,7.216048872601175,0.06041555485856936,3,0.3124046226342519,0.016921620031692043,3,0.324111392100652,0.04708106622910391,3,0.26004388979064014,0.006202289032378352,3,0.153699020550214,0.007023060843323065,3
H1_raw_bias,82,0.7225389111609686,0.03349162798714019,3,0.9129095352202493,0.005893832429299037,3,0.5316257816257816,0.026555127722049845,3,0.7185429211703785,0.033587362643993576,3,1.3215117851893108,0.02992083871781177,3,7.268180175724194,0.060339976316667626,3,0.31519402066866553,0.017164112714236315,3,0.32701145609219867,0.04762663119440446,3,0.2581155628971445,0.006171110558128066,3,0.1517209010711333,0.007113706368686686,3
H1_raw_bias,83,0.7168712605707821,0.03360630476163173,3,0.913999278809993,0.006391042152483451,3,0.5314153439153438,0.022342550006569987,3,0.7128444398468551,0.03364248266359964,3,1.3198171059290569,0.030304824260749808,3,7.319747815330881,0.06046839258907045,3,0.31840643286705017,0.017241878105215776,3,0.33063559730847675,0.047631477317659224,3,0.25622115997799677,0.006115696344350011,3,0.1497840865063493,0.0071887281941079954,3
H1_raw_bias,84,0.7110454139528914,0.033630692507405226,3,0.913465090775805,0.0068540688461705785,3,0.5327501202501203,0.02143468765638621,3,0.7072665300337801,0.0336577774495535,3,1.3181572357813518,0.030805302853993525,3,7.370824381620607,0.06066280381274126,3,0.32153230905532837,0.017037608973435633,3,0.3337109386920929,0.04789751170640274,3,0.2543876857386406,0.006065775854419459,3,0.14782319729366944,0.00727330131925287,3
H1_raw_bias,85,0.6928898459765258,0.036193790777886,2,0.9152346281840988,0.008670002517876346,2,0.528517316017316,0.028484941281564844,2,0.6891323197216257,0.03607536118033045,2,1.3335371017456055,0.008163001619589955,2,7.387935054634184,0.024748508215911975,2,0.3155444413423538,0.010031181753259531,2,0.3088596314191818,0.009092444996376505,2,0.2535023260814516,0.00821908527710403,2,0.14462249310799313,0.009829879051225674,2
H1_raw_bias,86,0.6874784797994282,0.03597301267292629,2,0.9152025769020475,0.0063583072716893755,2,0.5247294372294372,0.023128071727121308,2,0.6837179592061986,0.03596597835665571,2,1.3312469124794006,0.009430694529100626,2,7.438142952820046,0.02493073578634865,2,0.31828033924102783,0.010409344351523528,2,0.3118005841970444,0.008791516498008722,2,0.2517806684035753,0.008148619923464839,2,0.14268437533054118,0.00997027907655686,2
H1_raw_bias,87,0.6821096965244838,0.035917860293534824,2,0.916035910235381,0.0075368185736671,2,0.521257215007215,0.018217607968881413,2,0.6783407645976482,0.03581723690524324,2,1.3284333944320679,0.00816907076577529,2,7.488180649685047,0.024556480313719282,2,0.3209187537431717,0.010472501404017101,2,0.3143893778324127,0.00885576936856358,2,0.2500638857474077,0.008090237054392673,2,0.14086698977614864,0.01003732595958123,2
H1_raw_bias,88,0.6767125122005475,0.03567504867216829,2,0.916035910235381,0.0075368185736671,2,0.521257215007215,0.018217607968881413,2,0.6731277767075113,0.03567209683312137,2,1.3255260586738586,0.008214842243258356,2,7.537715776821804,0.024546451827532942,2,0.3236274868249893,0.010571251470078126,2,0.31707738339900965,0.00917787665830803,2,0.24834333663829222,0.008024132624895128,2,0.13895197222972025,0.01027285405162192,2
H1_raw_bias,89,0.6715429976146521,0.03564255156587669,2,0.915410910235381,0.00900995770113903,2,0.521257215007215,0.018217607968881413,2,0.6680188539619085,0.03551949662372924,2,1.3236753344535828,0.007227257288951087,2,7.5870400752393525,0.024096525089683823,2,0.3262838274240494,0.010268552804072965,2,0.3198696672916412,0.009352680712506962,2,0.24664563575993753,0.007950050321600632,2,0.13703649182566113,0.010479338958745841,2
H1_raw_bias,90,0.6666691761829356,0.03540002467149864,2,0.9154726386304426,0.00674023223066362,2,0.521257215007215,0.018217607968881413,2,0.6629834062774087,0.035341982512662705,2,1.321621060371399,0.005367485451559377,2,7.636084024810499,0.023660014331344275,2,0.3289892375469208,0.009917574923098416,2,0.32264892756938934,0.009111790399842947,2,0.24502841833538036,0.007895332820992838,2,0.13509937462983757,0.010556325233858275,2
H1_raw_bias,91,0.6614979324980981,0.0354050046734785,2,0.9170775769020476,0.00900995770113903,2,0.521257215007215,0.018217607968881413,2,0.6580004938805986,0.03526840078901826,2,1.3198333978652954,0.006170635796783052,2,7.6849509608930235,0.023629396839511197,2,0.33161085844039917,0.010326905115836218,2,0.32537776231765747,0.008892900742101677,2,0.24343163036618704,0.007750417657224454,2,0.1333169718436781,0.010475032820432268,2
H1_raw_bias,92,0.6564911347453237,0.03516226900348951,2,0.9170775769020476,0.00900995770113903,2,0.521257215007215,0.018217607968881413,2,0.6531289851552649,0.03512072087961571,2,1.3174262642860413,0.006615453635966949,2,7.73343376095421,0.023256706158105146,2,0.33423858880996704,0.010398723345698782,2,0.3284512758255005,0.008694136204524224,2,0.24192963533733444,0.007687362480362633,2,0.13160077667288128,0.01050489375320054,2
H1_raw_bias,93,0.6517076368175972,0.03505264338204874,2,0.9168371922866629,0.006403634629457932,2,0.521257215007215,0.018217607968881413,2,0.6483572247260203,0.03504306201057762,2,1.3156251311302185,0.007209724199970555,2,7.781666586484475,0.022922686440966573,2,0.3367609232664108,0.0103673450169825,2,0.3312564641237259,0.008817226075600367,2,0.24043388285857265,0.007629219329881299,2,0.1298883279775419,0.010603298705359426,2
H1_raw_bias,94,0.6470304593161749,0.03511476537032896,2,0.9168371922866629,0.006403634629457932,2,0.521257215007215,0.018217607968881413,2,0.6437036700277443,0.03490619345696624,2,1.3141779899597168,0.007247066307751207,2,7.829407095009097,0.022615396606984764,2,0.3394679725170135,0.010647726926701203,2,0.3339773416519165,0.009059043618931544,2,0.2389674167107067,0.007516544260764204,2,0.12828232165356884,0.010722315689277666,2
H1_raw_bias,95,0.6422477122941239,0.034947621922962746,2,0.9168371922866629,0.006403634629457932,2,0.521257215007215,0.018217607968881413,2,0.6390893293124673,0.034778262030141616,2,1.3127155900001526,0.005564648408893339,2,7.876985835154688,0.021899119263415208,2,0.34188808500766754,0.010114042457431948,2,0.33634983003139496,0.009535450521074454,2,0.2374927080570961,0.007457066441590662,2,0.12674048379146505,0.010856547660291207,2
H1_raw_bias,96,0.637615604778165,0.03472568844303548,2,0.9152025769020475,0.0063583072716893755,2,0.5272095959595959,0.026635545840149804,2,0.6345499426947199,0.03467607162782578,2,1.3099913001060486,0.005345653384030734,2,7.9241550268863605,0.02160144009620724,2,0.34447760879993433,0.010146158355997309,2,0.3390626013278961,0.009924276272011687,2,0.2360606850373227,0.00740142850983675,2,0.12529099048016906,0.010962369246335006,2
H2_scale_no_bias,1,2.4250418049674987,0.019501997960584747,3,0.38504546669856815,0.020676016801534757,3,0.28832972582972577,0.0449079467506713,3,2.239593274827258,0.015149045964448542,3,2.292551358540853,0.012255409617007574,3,2.0774988539409143,0.009130087454086812,3,0.0,0.0,3,0.0,0.0,3,0.9468934711308936,0.0020820153570504023,3,0.9276817689542365,0.004862778048776797,3
H2_scale_no_bias,2,2.1630350838976895,0.015804438391771796,3,0.5286265939343539,0.06274604424289514,3,0.3533008658008658,0.07731786051764926,3,2.0197505889373883,0.018473377103272157,3,2.1374616622924805,0.018991006677216475,3,2.304284765872249,0.005463029782959789,3,0.0,0.0,3,0.0,0.0,3,0.8460960534135187,0.0034521313649045512,3,0.7948063785466505,0.020321912602121135,3
H2_scale_no_bias,3,1.9481666986790458,0.01775383037744757,3,0.6891090830089489,0.02173609568079563,3,0.44078884078884073,0.031115849642394566,3,1.81944818628019,0.017817554729119604,3,1.993032972017924,0.016567024405258993,3,2.62217285791627,0.0009682575790589983,3,0.0,0.0,3,0.0,0.0,3,0.7399146928969303,0.007735823767292645,3,0.6599358756672506,0.025858214605927226,3
H2_scale_no_bias,4,1.7583453699014546,0.01999305034957601,3,0.7701702529715039,0.020360699619931005,3,0.47154280904280904,0.03442280832834756,3,1.6481943825367737,0.021705195587709034,3,1.8726014693578084,0.013500296318308515,3,2.9984173464575004,0.004677231131007367,3,0.0,0.0,3,0.0,0.0,3,0.6439251986225787,0.00945749822140341,3,0.5441824919801546,0.025217635050175432,3
H2_scale_no_bias,5,1.5958227377408412,0.023150477959020928,3,0.8204420105450473,0.011636433663169002,3,0.4916245791245792,0.035987547732593966,3,1.5014383760048478,0.025346691793560156,3,1.774370272954305,0.016267151385998456,3,3.4030375650891833,0.009683724045905336,3,0.0,0.0,3,0.0,0.0,3,0.5637268746447136,0.010436571298832114,3,0.45239060650668717,0.021971253111485935,3
H2_scale_no_bias,6,1.4569659813751246,0.025879373724137823,3,0.8379191284436303,0.015957636843722884,3,0.4994949494949495,0.04613663961813623,3,1.376058647841882,0.026923882459843236,3,1.692415754000346,0.019015070840043818,3,3.8146835466037015,0.013598081835022154,3,0.0,0.0,3,0.0,0.0,3,0.4994938146511095,0.010344122971617145,3,0.3824161114158577,0.01832025415685145,3
H2_scale_no_bias,7,1.338157322306915,0.028399107041310913,3,0.8522903911808788,0.02316905898455979,3,0.5008718133718134,0.01469946810343754,3,1.2683144504149892,0.02942096148979909,3,1.6254655122756958,0.024110225910744753,3,4.2210676466086605,0.016811016482573316,3,0.0,0.0,3,0.0,0.0,3,0.4485332523843945,0.010038793099745409,3,0.3284327110228629,0.01508049189770451,3
H2_scale_no_bias,8,1.2351407510278147,0.030004751109132533,3,0.8773577831292277,0.00930732946918936,3,0.5069444444444444,0.03531852635942579,3,1.1757029687886396,0.02965984735666005,3,1.5664498408635457,0.024276102647883484,3,4.615558769371042,0.01997953253841593,3,0.0,0.0,3,0.0,0.0,3,0.40808596433831085,0.009928676297743888,3,0.28624132504173644,0.012565367164629578,3
H2_scale_no_bias,9,1.1479844573032425,0.02980373972094967,3,0.8850650657837464,0.010318410908595413,3,0.5181216931216932,0.020960354839330158,3,1.0962121516414847,0.030602944334085065,3,1.5193085273106892,0.022766930469163553,3,4.993788377570648,0.02171379443766273,3,0.0,0.0,3,0.0,0.0,3,0.37554239185041016,0.009918610287491473,3,0.2533978285046686,0.010222434345278473,3
H2_scale_no_bias,10,1.0728958658425205,0.031126042222635708,3,0.8876574607768393,0.011611610158159879,3,0.5206469456469457,0.013516390334618803,3,1.0277920950095132,0.030904581963442316,3,1.4822140137354534,0.027149354645811457,3,5.353220312534893,0.02164976747209534,3,0.0,0.0,3,0.0,0.0,3,0.3489789874125006,0.009258954163156197,3,0.2283574925038249,0.0077755331021430165,3
H2_scale_no_bias,11,1.00792713747993,0.031329467583935997,3,0.8909519575775011,0.01281535278055249,3,0.5187950937950938,0.015015177778973708,3,0.9685753581856286,0.030924748215508627,3,1.4540069103240967,0.031017991185284973,3,5.693099114842593,0.022415312601087044,3,0.0,0.0,3,0.0,0.0,3,0.3269710700460417,0.008641352438097293,3,0.2067983458365854,0.007039994227805567,3
H2_scale_no_bias,12,0.9512934006293206,0.03091859276845478,3,0.8963762215964319,0.010248468823970718,3,0.523941798941799,0.013639887707780312,3,0.9170485140602956,0.031681924883720985,3,1.4226038455963135,0.02866428283506257,3,6.0166239789049,0.02282841585334603,3,0.0,0.0,3,0.0,0.0,3,0.308347479695511,0.008117449517501745,3,0.18891412157900303,0.00663391862797612,3
H2_scale_no_bias,13,0.9018698111048254,0.03175025904980123,3,0.9058268296563337,0.012487902003058786,3,0.5262566137566137,0.00968571238001909,3,0.8714643460679724,0.03172043484238825,3,1.3954100608825684,0.026007265479112453,3,6.323263192803114,0.02340818443870711,3,0.0,0.0,3,0.0,0.0,3,0.29246623844271985,0.007723521180759101,3,0.17289709196981348,0.0057250233433342465,3
H2_scale_no_bias,14,0.858248119305005,0.032307133764038126,3,0.9051076378295612,0.012385687483735934,3,0.5312049062049061,0.008466127284568713,3,0.8315139452889947,0.03155941714875406,3,1.3772738377253215,0.027557963857023665,3,6.616100612836244,0.023110750389802558,3,0.0,0.0,3,0.0,0.0,3,0.27877668694125424,0.00751524086673171,3,0.15900557652629407,0.00690152506836497,3
H2_scale_no_bias,15,0.8196615615386218,0.03153938243557577,3,0.9078727549378937,0.00697198523931195,3,0.5265752765752766,0.010958898568512749,3,0.7959703931299625,0.0316933677653291,3,1.3613215287526448,0.029829880383318567,3,6.894565763666648,0.021615334170858265,3,0.0,0.0,3,0.0,0.0,3,0.26682432121208094,0.007074168992540224,3,0.1469405747008248,0.007437950006032179,3
H2_scale_no_bias,16,0.7858132265520998,0.03186427958723754,3,0.9103448287933219,0.009193206848924036,3,0.5316678691678691,0.019410426552412402,3,0.7636256597880585,0.03196852800337624,3,1.3464380900065105,0.032411866839786134,3,7.1619885519808415,0.02111115036812056,3,0.0,0.0,3,0.0,0.0,3,0.25613698793102085,0.0066071638011582215,3,0.13660387497967255,0.007512397577295493,3
H2_scale_no_bias,17,0.755039924188243,0.03205144060853915,3,0.9087547222568744,0.008497211121665954,3,0.5291005291005291,0.013622296713436562,3,0.7355046458307246,0.03202744167998091,3,1.331335186958313,0.03811672575481085,3,7.416503578573149,0.021736257224266264,3,0.0,0.0,3,0.0,0.0,3,0.24674034733772524,0.006303324802038724,3,0.12684184799014364,0.008123209933224906,3
H2_scale_no_bias,18,0.7273639707611815,0.03185779804301581,3,0.9127684524286543,0.007667901400605263,3,0.530952380952381,0.01567296792752393,3,0.7093412697622985,0.032560868552476384,3,1.3213941256205242,0.0346656182684047,3,7.660033318929901,0.022586673579541448,3,0.0,0.0,3,0.0,0.0,3,0.2384289567051406,0.006116198489798622,3,0.118434928613265,0.008951281599814611,3
H2_scale_no_bias,19,0.7020019276759027,0.032858837073599136,3,0.9105658171010189,0.008715054961198974,3,0.5286375661375661,0.012870205549239908,3,0.6857895191312178,0.03276468453369487,3,1.3097403446833293,0.03367638434378058,3,7.894605430209449,0.022045819614520425,3,0.0,0.0,3,0.0,0.0,3,0.23113576466969443,0.005971164537051329,3,0.11157814198863447,0.009675247797809525,3
H2_scale_no_bias,20,0.6792626178134671,0.03301653209307898,3,0.9129037816294211,0.010882788526680887,3,0.5355940355940355,0.011736762871366768,3,0.6643062338737393,0.032671677322588244,3,1.3008052905400593,0.031055658453350524,3,8.120282366435456,0.019531014009036365,3,0.0,0.0,3,0.0,0.0,3,0.22457302421895106,0.005670599830258848,3,0.1046249102367837,0.00996250839199727,3
H2_scale_no_bias,21,0.6583007238270973,0.03303149231220528,3,0.9161281078556437,0.0045588051219332135,3,0.5337301587301587,0.016050966726992733,3,0.644666475447443,0.03293156422628625,3,1.2950501044591267,0.03463422393574802,3,8.336812764649014,0.019032845458534123,3,0.0,0.0,3,0.0,0.0,3,0.21835759355030857,0.005433103417788728,3,0.09732402874393602,0.01035378076245184,3
H2_scale_no_bias,22,0.6392207411740336,0.033303102135674716,3,0.9167246301523305,0.010638003865448418,3,0.5372354497354498,0.02163862071994988,3,0.6266803043673795,0.03315620087755068,3,1.2871191501617432,0.03722707720128677,3,8.546671712604041,0.019156911799842257,3,0.0,0.0,3,0.0,0.0,3,0.21268654758434002,0.005154528756675176,3,0.09111263200781206,0.011123115290084895,3
H2_scale_no_bias,23,0.6218509277391898,0.03345725098599307,3,0.9146117984068823,0.0058206080365515,3,0.5372354497354498,0.011286982416833558,3,0.6097537667773198,0.0330674933403852,3,1.2775689760843914,0.03912287300033419,3,8.750481375328045,0.019774751697373586,3,0.0,0.0,3,0.0,0.0,3,0.2073444534513539,0.005087739258926596,3,0.08619578345595717,0.011828666393189465,3
H2_scale_no_bias,24,0.6053469783262624,0.033572724460247366,3,0.9161205764501585,0.004822218883105762,3,0.5302910052910054,0.02655210131831838,3,0.5941880542316863,0.03339055776142092,3,1.2749065160751343,0.04109345496650036,3,8.947193678670317,0.019388626295865928,3,0.0,0.0,3,0.0,0.0,3,0.20252502924831953,0.004795523494580246,3,0.08197646750516746,0.012041360531382007,3
