architecture,family,regularization,seed,source,split,accuracy,balanced_accuracy,macro_f1
34x345,s1_spike_wc_beta05,task_only,23,l2_fixed250_linear,test,0.5616438356164384,0.5498848373848373,0.5492511301721827
34x345,s1_spike_wc_beta05,task_only,23,l2_fixed250_linear,train,0.9672977624784854,0.9680419251213724,0.970425459077216
34x345,s1_spike_wc_beta05,task_only,23,l2_fixed250_linear,val,0.4603174603174603,0.4490440115440116,0.4549424379680951
34x345,s1_spike_wc_beta05,task_only,23,l2_wholecount_linear,test,0.5205479452054794,0.5106504606504606,0.5097054938788809
34x345,s1_spike_wc_beta05,task_only,23,l2_wholecount_linear,train,0.8864027538726333,0.8831378528005335,0.8917064341346389
34x345,s1_spike_wc_beta05,task_only,23,l2_wholecount_linear,val,0.46825396825396826,0.4452200577200578,0.45734356491172856
34x345,s1_spike_wc_beta05,task_only,37,l2_fixed250_linear,test,0.5547945205479452,0.5457452269952269,0.548165012363354
34x345,s1_spike_wc_beta05,task_only,37,l2_fixed250_linear,train,0.9345955249569707,0.9324760875208927,0.9401561616288353
34x345,s1_spike_wc_beta05,task_only,37,l2_fixed250_linear,val,0.48412698412698413,0.4655483405483405,0.47624576146247977
34x345,s1_spike_wc_beta05,task_only,37,l2_wholecount_linear,test,0.4931506849315068,0.48897422022422016,0.4735381044340102
34x345,s1_spike_wc_beta05,task_only,37,l2_wholecount_linear,train,0.9001721170395869,0.895660560196112,0.9035999371168192
34x345,s1_spike_wc_beta05,task_only,37,l2_wholecount_linear,val,0.4444444444444444,0.4285113035113035,0.4237590816874705
34x345,s1_spike_wc_beta05,task_plus_reg,11,l2_fixed250_linear,test,0.4863013698630137,0.47016317016317016,0.45604104629839926
34x345,s1_spike_wc_beta05,task_plus_reg,11,l2_fixed250_linear,train,0.7521514629948365,0.7369062704608559,0.7637512125938034
34x345,s1_spike_wc_beta05,task_plus_reg,11,l2_fixed250_linear,val,0.40476190476190477,0.38260582010582006,0.38107156822843097
34x345,s1_spike_wc_beta05,task_plus_reg,11,l2_wholecount_linear,test,0.4246575342465753,0.42036782661782657,0.409577068510131
34x345,s1_spike_wc_beta05,task_plus_reg,11,l2_wholecount_linear,train,0.8864027538726333,0.8838846528531525,0.8963678101129204
34x345,s1_spike_wc_beta05,task_plus_reg,11,l2_wholecount_linear,val,0.4365079365079365,0.4108886483886484,0.40355254206595875
34x345,s1_spike_wc_beta05,task_plus_reg,23,l2_fixed250_linear,test,0.4931506849315068,0.48090034965034967,0.48409285897496407
34x345,s1_spike_wc_beta05,task_plus_reg,23,l2_fixed250_linear,train,0.9294320137693631,0.9289154815626746,0.9377469900773906
34x345,s1_spike_wc_beta05,task_plus_reg,23,l2_fixed250_linear,val,0.4365079365079365,0.4252645502645503,0.4372745675377254
34x345,s1_spike_wc_beta05,task_plus_reg,23,l2_wholecount_linear,test,0.4452054794520548,0.42723595848595847,0.41408594988316355
34x345,s1_spike_wc_beta05,task_plus_reg,23,l2_wholecount_linear,train,0.7969018932874354,0.7918532064525241,0.8100128719140861
34x345,s1_spike_wc_beta05,task_plus_reg,23,l2_wholecount_linear,val,0.3888888888888889,0.39011544011544014,0.4064217808335456
34x345,s1_spike_wc_beta05,task_plus_reg,37,l2_fixed250_linear,test,0.589041095890411,0.5799714174714174,0.559968773227991
34x345,s1_spike_wc_beta05,task_plus_reg,37,l2_fixed250_linear,train,0.9432013769363167,0.9422429130701374,0.9489961993930071
34x345,s1_spike_wc_beta05,task_plus_reg,37,l2_fixed250_linear,val,0.48412698412698413,0.47177128427128423,0.4842574165966779
34x345,s1_spike_wc_beta05,task_plus_reg,37,l2_wholecount_linear,test,0.5273972602739726,0.5254710567210568,0.5105555017017871
34x345,s1_spike_wc_beta05,task_plus_reg,37,l2_wholecount_linear,train,0.9225473321858864,0.9202942288074026,0.9284805527672547
34x345,s1_spike_wc_beta05,task_plus_reg,37,l2_wholecount_linear,val,0.4444444444444444,0.4407467532467532,0.4397486528746956
34x345,s2_spike_tsce_beta05,task_only,11,l2_fixed250_linear,test,0.4657534246575342,0.45797605172605166,0.45915060784626
34x345,s2_spike_tsce_beta05,task_only,11,l2_fixed250_linear,train,0.8485370051635112,0.8432998389855912,0.8679246697253876
34x345,s2_spike_tsce_beta05,task_only,11,l2_fixed250_linear,val,0.42857142857142855,0.4033068783068783,0.41545920926943913
34x345,s2_spike_tsce_beta05,task_only,11,l2_wholecount_linear,test,0.4383561643835616,0.42320873570873574,0.4181050200666718
34x345,s2_spike_tsce_beta05,task_only,11,l2_wholecount_linear,train,0.7728055077452668,0.7689925396087829,0.7947316762421738
34x345,s2_spike_tsce_beta05,task_only,11,l2_wholecount_linear,val,0.36507936507936506,0.34699374699374697,0.35102282568714793
34x345,s2_spike_tsce_beta05,task_only,23,l2_fixed250_linear,test,0.3904109589041096,0.3775967088467089,0.37338111235170063
34x345,s2_spike_tsce_beta05,task_only,23,l2_fixed250_linear,train,0.8485370051635112,0.8465164389552017,0.8723449108915378
34x345,s2_spike_tsce_beta05,task_only,23,l2_fixed250_linear,val,0.3492063492063492,0.34021164021164013,0.35102972221982437
34x345,s2_spike_tsce_beta05,task_only,23,l2_wholecount_linear,test,0.3835616438356164,0.37025543900543906,0.36455934416460734
34x345,s2_spike_tsce_beta05,task_only,23,l2_wholecount_linear,train,0.7986230636833046,0.7973866278607203,0.8248564077907158
34x345,s2_spike_tsce_beta05,task_only,23,l2_wholecount_linear,val,0.36507936507936506,0.3541005291005291,0.37969665488692605
34x345,s2_spike_tsce_beta05,task_only,37,l2_fixed250_linear,test,0.4657534246575342,0.4567113442113442,0.4693799175194673
34x345,s2_spike_tsce_beta05,task_only,37,l2_fixed250_linear,train,0.8519793459552496,0.8458633816041655,0.8675302147258392
34x345,s2_spike_tsce_beta05,task_only,37,l2_fixed250_linear,val,0.3888888888888889,0.3755651755651755,0.4013714685154313
34x345,s2_spike_tsce_beta05,task_only,37,l2_wholecount_linear,test,0.4794520547945205,0.4669275169275169,0.4663360411462878
34x345,s2_spike_tsce_beta05,task_only,37,l2_wholecount_linear,train,0.7831325301204819,0.7719176078384112,0.7969479908037642
34x345,s2_spike_tsce_beta05,task_only,37,l2_wholecount_linear,val,0.3492063492063492,0.33436748436748437,0.3360930248826401
34x345,s2_spike_tsce_beta05,task_plus_reg,11,l2_fixed250_linear,test,0.3219178082191781,0.32064255189255186,0.30803872053872056
34x345,s2_spike_tsce_beta05,task_plus_reg,11,l2_fixed250_linear,train,0.8175559380378657,0.8161232378737346,0.8549145601473978
34x345,s2_spike_tsce_beta05,task_plus_reg,11,l2_fixed250_linear,val,0.2698412698412698,0.2525132275132275,0.24877689962829277
34x345,s2_spike_tsce_beta05,task_plus_reg,11,l2_wholecount_linear,test,0.2876712328767123,0.2742923742923743,0.27413787248399357
34x345,s2_spike_tsce_beta05,task_plus_reg,11,l2_wholecount_linear,train,0.7693631669535284,0.7657848988951305,0.8077239159967183
34x345,s2_spike_tsce_beta05,task_plus_reg,11,l2_wholecount_linear,val,0.30158730158730157,0.2807539682539682,0.27338877496772235
34x345,s2_spike_tsce_beta05,task_plus_reg,23,l2_fixed250_linear,test,0.3493150684931507,0.3441523754023754,0.34262316366149315
34x345,s2_spike_tsce_beta05,task_plus_reg,23,l2_fixed250_linear,train,0.7865748709122203,0.7800518708249738,0.8234195895971594
34x345,s2_spike_tsce_beta05,task_plus_reg,23,l2_fixed250_linear,val,0.30952380952380953,0.2896825396825397,0.2872932215824726
34x345,s2_spike_tsce_beta05,task_plus_reg,23,l2_wholecount_linear,test,0.3219178082191781,0.3047466422466422,0.27479170537006076
34x345,s2_spike_tsce_beta05,task_plus_reg,23,l2_wholecount_linear,train,0.4905335628227194,0.4720673333839261,0.5070962908014406
34x345,s2_spike_tsce_beta05,task_plus_reg,23,l2_wholecount_linear,val,0.3333333333333333,0.3035714285714286,0.30941762138570644
34x345,s2_spike_tsce_beta05,task_plus_reg,37,l2_fixed250_linear,test,0.2328767123287671,0.22958846708846706,0.21011171910624712
34x345,s2_spike_tsce_beta05,task_plus_reg,37,l2_fixed250_linear,train,0.45266781411359724,0.437487016595094,0.497290599173486
34x345,s2_spike_tsce_beta05,task_plus_reg,37,l2_fixed250_linear,val,0.21428571428571427,0.18888888888888888,0.17682479557479555
34x345,s2_spike_tsce_beta05,task_plus_reg,37,l2_wholecount_linear,test,0.1917808219178082,0.1844155844155844,0.15177689234171907
34x345,s2_spike_tsce_beta05,task_plus_reg,37,l2_wholecount_linear,train,0.31497418244406195,0.3034603566895942,0.32116224234610563
34x345,s2_spike_tsce_beta05,task_plus_reg,37,l2_wholecount_linear,val,0.20634920634920634,0.18194444444444444,0.14565901842465892
34x345,s3_spike_wc_beta10,task_only,11,l2_fixed250_linear,test,0.4931506849315068,0.48161005661005657,0.47702749559479835
34x345,s3_spike_wc_beta10,task_only,11,l2_fixed250_linear,train,0.9104991394148021,0.9097493412448047,0.9229180584749814
34x345,s3_spike_wc_beta10,task_only,11,l2_fixed250_linear,val,0.4126984126984127,0.3962301587301588,0.39511633059329027
34x345,s3_spike_wc_beta10,task_only,11,l2_wholecount_linear,test,0.4452054794520548,0.43059093684093686,0.4075334938371396
34x345,s3_spike_wc_beta10,task_only,11,l2_wholecount_linear,train,0.7487091222030982,0.7373843171663396,0.7552002307169537
34x345,s3_spike_wc_beta10,task_only,11,l2_wholecount_linear,val,0.3888888888888889,0.354040404040404,0.3269217057748362
34x345,s3_spike_wc_beta10,task_only,23,l2_fixed250_linear,test,0.5205479452054794,0.5046148296148295,0.4950450854637234
34x345,s3_spike_wc_beta10,task_only,23,l2_fixed250_linear,train,0.9759036144578314,0.9762209012352819,0.9779695666550795
34x345,s3_spike_wc_beta10,task_only,23,l2_fixed250_linear,val,0.46825396825396826,0.46094877344877344,0.45550988085514943
34x345,s3_spike_wc_beta10,task_only,23,l2_wholecount_linear,test,0.4520547945205479,0.44316794316794317,0.4201762954394534
34x345,s3_spike_wc_beta10,task_only,23,l2_wholecount_linear,train,0.9793459552495697,0.9804814003223178,0.9814266232316591
34x345,s3_spike_wc_beta10,task_only,23,l2_wholecount_linear,val,0.46825396825396826,0.4659151034151034,0.4542385771512907
34x345,s3_spike_wc_beta10,task_only,37,l2_fixed250_linear,test,0.5,0.4775203962703962,0.4868924847867169
34x345,s3_spike_wc_beta10,task_only,37,l2_fixed250_linear,train,0.9294320137693631,0.9286964308719257,0.9376628879062014
34x345,s3_spike_wc_beta10,task_only,37,l2_fixed250_linear,val,0.4523809523809524,0.43869648869648875,0.4637983068471054
34x345,s3_spike_wc_beta10,task_only,37,l2_wholecount_linear,test,0.4452054794520548,0.42166722166722165,0.40133465170873434
34x345,s3_spike_wc_beta10,task_only,37,l2_wholecount_linear,train,0.7848537005163512,0.7692598716292894,0.7832037447271234
34x345,s3_spike_wc_beta10,task_only,37,l2_wholecount_linear,val,0.3968253968253968,0.3766293891293891,0.37109225741578683
34x345,s3_spike_wc_beta10,task_plus_reg,11,l2_fixed250_linear,test,0.541095890410959,0.5225309412809412,0.5213472694316347
34x345,s3_spike_wc_beta10,task_plus_reg,11,l2_fixed250_linear,train,0.9139414802065404,0.9106664291690114,0.9228950001663061
34x345,s3_spike_wc_beta10,task_plus_reg,11,l2_fixed250_linear,val,0.4603174603174603,0.4382034632034632,0.43752528104417815
34x345,s3_spike_wc_beta10,task_plus_reg,11,l2_wholecount_linear,test,0.4315068493150685,0.4147741147741148,0.3687183513654102
34x345,s3_spike_wc_beta10,task_plus_reg,11,l2_wholecount_linear,train,0.6798623063683304,0.6474001314093342,0.6397194513189953
34x345,s3_spike_wc_beta10,task_plus_reg,11,l2_wholecount_linear,val,0.4126984126984127,0.38896103896103895,0.35153391366755266
34x345,s3_spike_wc_beta10,task_plus_reg,23,l2_fixed250_linear,test,0.4794520547945205,0.4678113553113552,0.4820153681444004
34x345,s3_spike_wc_beta10,task_plus_reg,23,l2_fixed250_linear,train,0.9328743545611016,0.9338193481805642,0.9405932460001044
34x345,s3_spike_wc_beta10,task_plus_reg,23,l2_fixed250_linear,val,0.4126984126984127,0.40212241462241466,0.42476305009364007
34x345,s3_spike_wc_beta10,task_plus_reg,23,l2_wholecount_linear,test,0.4315068493150685,0.4205301642801642,0.4218504535825715
34x345,s3_spike_wc_beta10,task_plus_reg,23,l2_wholecount_linear,train,0.9070567986230637,0.9053102557659471,0.9141107758730733
34x345,s3_spike_wc_beta10,task_plus_reg,23,l2_wholecount_linear,val,0.3253968253968254,0.32295574795574794,0.3466419645597678
34x345,s3_spike_wc_beta10,task_plus_reg,37,l2_fixed250_linear,test,0.4315068493150685,0.4322032134532135,0.41986793927500404
34x345,s3_spike_wc_beta10,task_plus_reg,37,l2_fixed250_linear,train,0.9586919104991394,0.9581997868985446,0.9626140477312554
34x345,s3_spike_wc_beta10,task_plus_reg,37,l2_fixed250_linear,val,0.4126984126984127,0.4032106782106782,0.41911052884737093
34x345,s3_spike_wc_beta10,task_plus_reg,37,l2_wholecount_linear,test,0.4383561643835616,0.4270465645465646,0.42285310883709054
34x345,s3_spike_wc_beta10,task_plus_reg,37,l2_wholecount_linear,train,0.8313253012048193,0.8223985142611473,0.8386192782831094
34x345,s3_spike_wc_beta10,task_plus_reg,37,l2_wholecount_linear,val,0.373015873015873,0.35953583453583454,0.34261137296527494
34x345,s4_spike_tsce_beta10,task_only,11,l2_fixed250_linear,test,0.363013698630137,0.36225579975579975,0.3809579929057489
34x345,s4_spike_tsce_beta10,task_only,11,l2_fixed250_linear,train,0.9363166953528399,0.9380116920153899,0.9456409229767148
34x345,s4_spike_tsce_beta10,task_only,11,l2_fixed250_linear,val,0.3412698412698413,0.3264550264550265,0.3406664305691766
34x345,s4_spike_tsce_beta10,task_only,11,l2_wholecount_linear,test,0.3972602739726027,0.392044067044067,0.3896659001729996
34x345,s4_spike_tsce_beta10,task_only,11,l2_wholecount_linear,train,0.9070567986230637,0.907765235529197,0.9191333144169661
34x345,s4_spike_tsce_beta10,task_only,11,l2_wholecount_linear,val,0.2619047619047619,0.24944083694083696,0.25760929087016043
34x345,s4_spike_tsce_beta10,task_only,23,l2_fixed250_linear,test,0.4178082191780822,0.40441364191364193,0.39882499638057717
34x345,s4_spike_tsce_beta10,task_only,23,l2_fixed250_linear,train,0.6695352839931153,0.6472252110563261,0.6632440623682746
34x345,s4_spike_tsce_beta10,task_only,23,l2_fixed250_linear,val,0.373015873015873,0.34477513227513223,0.34810587016469374
34x345,s4_spike_tsce_beta10,task_only,23,l2_wholecount_linear,test,0.3767123287671233,0.3619824619824619,0.3352958484751964
34x345,s4_spike_tsce_beta10,task_only,23,l2_wholecount_linear,train,0.5283993115318416,0.5123777430233295,0.5300979260290086
34x345,s4_spike_tsce_beta10,task_only,23,l2_wholecount_linear,val,0.3412698412698413,0.31607142857142856,0.3067565515258907
34x345,s4_spike_tsce_beta10,task_only,37,l2_fixed250_linear,test,0.4589041095890411,0.4475690975690976,0.4188890025378031
34x345,s4_spike_tsce_beta10,task_only,37,l2_fixed250_linear,train,0.7211703958691911,0.7032463556449972,0.7244260435466955
34x345,s4_spike_tsce_beta10,task_only,37,l2_fixed250_linear,val,0.4365079365079365,0.41471861471861465,0.419230455552458
34x345,s4_spike_tsce_beta10,task_only,37,l2_wholecount_linear,test,0.3904109589041096,0.38410755910755906,0.32770828889599884
34x345,s4_spike_tsce_beta10,task_only,37,l2_wholecount_linear,train,0.5628227194492255,0.5448818747200698,0.5580114568197335
34x345,s4_spike_tsce_beta10,task_only,37,l2_wholecount_linear,val,0.3888888888888889,0.36299903799903804,0.3667405926559244
34x345,s4_spike_tsce_beta10,task_plus_reg,11,l2_fixed250_linear,test,0.3013698630136986,0.2842241092241092,0.276200695993905
34x345,s4_spike_tsce_beta10,task_plus_reg,11,l2_fixed250_linear,train,0.6058519793459552,0.5911803745667105,0.6417336998085182
34x345,s4_spike_tsce_beta10,task_plus_reg,11,l2_fixed250_linear,val,0.2698412698412698,0.2543650793650794,0.2422679281502811
34x345,s4_spike_tsce_beta10,task_plus_reg,11,l2_wholecount_linear,test,0.3082191780821918,0.29179986679986675,0.2724036435849937
34x345,s4_spike_tsce_beta10,task_plus_reg,11,l2_wholecount_linear,train,0.53184165232358,0.5197041914449468,0.5553960151391327
34x345,s4_spike_tsce_beta10,task_plus_reg,11,l2_wholecount_linear,val,0.29365079365079366,0.27658730158730155,0.2692372782446312
34x345,s4_spike_tsce_beta10,task_plus_reg,23,l2_fixed250_linear,test,0.3561643835616438,0.3443750693750694,0.3315398200141704
34x345,s4_spike_tsce_beta10,task_plus_reg,23,l2_fixed250_linear,train,0.5438898450946644,0.5251693598070309,0.5710494996098161
34x345,s4_spike_tsce_beta10,task_plus_reg,23,l2_fixed250_linear,val,0.2698412698412698,0.24805194805194805,0.23608104858104859
34x345,s4_spike_tsce_beta10,task_plus_reg,23,l2_wholecount_linear,test,0.3219178082191781,0.3136412198912199,0.3161049816971856
34x345,s4_spike_tsce_beta10,task_plus_reg,23,l2_wholecount_linear,train,0.5697074010327022,0.5546451640061115,0.6009763939726761
34x345,s4_spike_tsce_beta10,task_plus_reg,23,l2_wholecount_linear,val,0.2619047619047619,0.23677849927849928,0.2263110111475216
34x345,s4_spike_tsce_beta10,task_plus_reg,37,l2_fixed250_linear,test,0.2602739726027397,0.25626873126873123,0.22467102299768205
34x345,s4_spike_tsce_beta10,task_plus_reg,37,l2_fixed250_linear,train,0.7383820998278829,0.7333199691442176,0.7822173241465372
34x345,s4_spike_tsce_beta10,task_plus_reg,37,l2_fixed250_linear,val,0.2698412698412698,0.24523809523809526,0.2393899703075443
34x345,s4_spike_tsce_beta10,task_plus_reg,37,l2_wholecount_linear,test,0.3219178082191781,0.32302974802974804,0.2865752826599121
34x345,s4_spike_tsce_beta10,task_plus_reg,37,l2_wholecount_linear,train,0.657487091222031,0.6522537318977578,0.6983622302448468
34x345,s4_spike_tsce_beta10,task_plus_reg,37,l2_wholecount_linear,val,0.2698412698412698,0.24523809523809526,0.22551503507385862
