contrast,architecture,family,regularization,seed,metric,delta
probe_phase_gain,34x345,f2_fixed250_wholecount,task_only,37,accuracy,0.09589041095890416
probe_phase_gain,34x345,f2_fixed250_wholecount,task_only,37,balanced_accuracy,0.08783369408369396
probe_phase_gain,34x345,f2_fixed250_wholecount,task_only,37,macro_f1,0.0851833072276012
probe_phase_gain,34x345,f2_fixed250_wholecount,task_plus_reg,11,accuracy,0.11643835616438358
probe_phase_gain,34x345,f2_fixed250_wholecount,task_plus_reg,11,balanced_accuracy,0.11158008658008661
probe_phase_gain,34x345,f2_fixed250_wholecount,task_plus_reg,11,macro_f1,0.12315548992248632
probe_phase_gain,34x345,f2_fixed250_wholecount,task_plus_reg,23,accuracy,0.020547945205479534
probe_phase_gain,34x345,f2_fixed250_wholecount,task_plus_reg,23,balanced_accuracy,0.01925713175713173
probe_phase_gain,34x345,f2_fixed250_wholecount,task_plus_reg,23,macro_f1,0.01112611496478777
probe_phase_gain,34x345,f2_fixed250_wholecount,task_plus_reg,37,accuracy,0.047945205479452024
probe_phase_gain,34x345,f2_fixed250_wholecount,task_plus_reg,37,balanced_accuracy,0.05638111888111885
probe_phase_gain,34x345,f2_fixed250_wholecount,task_plus_reg,37,macro_f1,0.0717908284151238
probe_phase_gain,34x345,s1_spike_wc_beta05,task_only,11,accuracy,0.06164383561643838
probe_phase_gain,34x345,s1_spike_wc_beta05,task_only,11,balanced_accuracy,0.0537427849927849
probe_phase_gain,34x345,s1_spike_wc_beta05,task_only,11,macro_f1,0.07056366455422552
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_only,11,accuracy,0.02054794520547948
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_only,11,balanced_accuracy,0.021388333888333888
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_only,11,macro_f1,0.03195574818729496
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_only,11,accuracy,0.0547945205479452
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_only,11,balanced_accuracy,0.057537601287601214
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_only,11,macro_f1,0.0675345016923996
leak_effect_valid,34x345,s1_spike_wc_beta05,task_only,11,accuracy,-0.034246575342465724
leak_effect_valid,34x345,s1_spike_wc_beta05,task_only,11,balanced_accuracy,-0.036149267399267326
leak_effect_valid,34x345,s1_spike_wc_beta05,task_only,11,macro_f1,-0.03557875350510464
tail_beta05,34x345,s1_spike_wc_beta05,task_only,11,accuracy,0.08904109589041093
tail_beta05,34x345,s1_spike_wc_beta05,task_only,11,balanced_accuracy,0.09154040404040398
tail_beta05,34x345,s1_spike_wc_beta05,task_only,11,macro_f1,0.12309420556896739
tail_beta10,34x345,s1_spike_wc_beta05,task_only,11,accuracy,0.02054794520547948
tail_beta10,34x345,s1_spike_wc_beta05,task_only,11,balanced_accuracy,0.01977813852813859
tail_beta10,34x345,s1_spike_wc_beta05,task_only,11,macro_f1,0.05261954017216858
probe_phase_gain,34x345,s1_spike_wc_beta05,task_only,23,accuracy,0.04109589041095896
probe_phase_gain,34x345,s1_spike_wc_beta05,task_only,23,balanced_accuracy,0.039234376734376686
probe_phase_gain,34x345,s1_spike_wc_beta05,task_only,23,macro_f1,0.03954563629330188
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_only,23,accuracy,0.0068493150684931225
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_only,23,balanced_accuracy,0.005952380952380987
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_only,23,macro_f1,0.006441004209505163
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_only,23,accuracy,0.061643835616438325
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_only,23,balanced_accuracy,0.05955988455988459
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_only,23,macro_f1,0.0579672024020354
leak_effect_valid,34x345,s1_spike_wc_beta05,task_only,23,accuracy,-0.0547945205479452
leak_effect_valid,34x345,s1_spike_wc_beta05,task_only,23,balanced_accuracy,-0.053607503607503604
leak_effect_valid,34x345,s1_spike_wc_beta05,task_only,23,macro_f1,-0.05152619819253024
tail_beta05,34x345,s1_spike_wc_beta05,task_only,23,accuracy,0.0273972602739726
tail_beta05,34x345,s1_spike_wc_beta05,task_only,23,balanced_accuracy,0.041029109779109785
tail_beta05,34x345,s1_spike_wc_beta05,task_only,23,macro_f1,0.06160474231437063
tail_beta10,34x345,s1_spike_wc_beta05,task_only,23,accuracy,-0.0136986301369863
tail_beta10,34x345,s1_spike_wc_beta05,task_only,23,balanced_accuracy,0.002475996225996313
tail_beta10,34x345,s1_spike_wc_beta05,task_only,23,macro_f1,0.03119610384735433
probe_phase_gain,34x345,s1_spike_wc_beta05,task_only,37,accuracy,0.06164383561643838
probe_phase_gain,34x345,s1_spike_wc_beta05,task_only,37,balanced_accuracy,0.056771006771006716
probe_phase_gain,34x345,s1_spike_wc_beta05,task_only,37,macro_f1,0.07462690792934384
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_only,37,accuracy,-0.020547945205479423
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_only,37,balanced_accuracy,-0.013318625818625807
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_only,37,macro_f1,-0.01730785558257847
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_only,37,accuracy,0.02054794520547948
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_only,37,balanced_accuracy,0.023845598845598837
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_only,37,macro_f1,0.02038811426172893
leak_effect_valid,34x345,s1_spike_wc_beta05,task_only,37,accuracy,-0.0410958904109589
leak_effect_valid,34x345,s1_spike_wc_beta05,task_only,37,balanced_accuracy,-0.03716422466422464
leak_effect_valid,34x345,s1_spike_wc_beta05,task_only,37,macro_f1,-0.0376959698443074
tail_beta05,34x345,s1_spike_wc_beta05,task_only,37,accuracy,0.0136986301369863
tail_beta05,34x345,s1_spike_wc_beta05,task_only,37,balanced_accuracy,0.013401875901875915
tail_beta05,34x345,s1_spike_wc_beta05,task_only,37,macro_f1,0.04498823218963155
tail_beta10,34x345,s1_spike_wc_beta05,task_only,37,accuracy,-0.0273972602739726
tail_beta10,34x345,s1_spike_wc_beta05,task_only,37,balanced_accuracy,-0.025385725385725366
tail_beta10,34x345,s1_spike_wc_beta05,task_only,37,macro_f1,0.010357640442022642
probe_phase_gain,34x345,s1_spike_wc_beta05,task_plus_reg,11,accuracy,0.06164383561643838
probe_phase_gain,34x345,s1_spike_wc_beta05,task_plus_reg,11,balanced_accuracy,0.049795343545343596
probe_phase_gain,34x345,s1_spike_wc_beta05,task_plus_reg,11,macro_f1,0.046463977788268274
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,11,accuracy,0.0273972602739726
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,11,balanced_accuracy,0.024440836940836874
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,11,macro_f1,0.025625361372767885
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,11,accuracy,0.0547945205479452
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,11,balanced_accuracy,0.05834235209235206
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,11,macro_f1,0.06023047665460124
leak_effect_valid,34x345,s1_spike_wc_beta05,task_plus_reg,11,accuracy,-0.0273972602739726
leak_effect_valid,34x345,s1_spike_wc_beta05,task_plus_reg,11,balanced_accuracy,-0.03390151515151518
leak_effect_valid,34x345,s1_spike_wc_beta05,task_plus_reg,11,macro_f1,-0.034605115281833354
tail_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,11,accuracy,0.0273972602739726
tail_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,11,balanced_accuracy,0.03714826839826835
tail_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,11,macro_f1,0.044210281807462726
tail_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,11,accuracy,0.0
tail_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,11,balanced_accuracy,0.006856338106338067
tail_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,11,macro_f1,0.026961176561057287
probe_phase_gain,34x345,s1_spike_wc_beta05,task_plus_reg,23,accuracy,0.047945205479452024
probe_phase_gain,34x345,s1_spike_wc_beta05,task_plus_reg,23,balanced_accuracy,0.0536643911643912
probe_phase_gain,34x345,s1_spike_wc_beta05,task_plus_reg,23,macro_f1,0.07000690909180052
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,23,accuracy,0.0547945205479452
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,23,balanced_accuracy,0.049837662337662236
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,23,macro_f1,0.056002388272742065
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,23,accuracy,0.0
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,23,balanced_accuracy,-0.0027125652125652433
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,23,macro_f1,-0.004081373781266495
leak_effect_valid,34x345,s1_spike_wc_beta05,task_plus_reg,23,accuracy,0.0547945205479452
leak_effect_valid,34x345,s1_spike_wc_beta05,task_plus_reg,23,balanced_accuracy,0.05255022755022748
leak_effect_valid,34x345,s1_spike_wc_beta05,task_plus_reg,23,macro_f1,0.06008376205400856
tail_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,23,accuracy,0.034246575342465724
tail_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,23,balanced_accuracy,0.04297716172716176
tail_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,23,macro_f1,0.07740371180965938
tail_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,23,accuracy,0.10273972602739723
tail_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,23,balanced_accuracy,0.1090555278055278
tail_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,23,macro_f1,0.14008270646721227
probe_phase_gain,34x345,s1_spike_wc_beta05,task_plus_reg,37,accuracy,0.06164383561643838
probe_phase_gain,34x345,s1_spike_wc_beta05,task_plus_reg,37,balanced_accuracy,0.05450036075036069
probe_phase_gain,34x345,s1_spike_wc_beta05,task_plus_reg,37,macro_f1,0.049413271526203895
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,37,accuracy,0.0136986301369863
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,37,balanced_accuracy,0.011904761904761862
lif_loss_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,37,macro_f1,0.012823716861968537
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,37,accuracy,0.0547945205479452
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,37,balanced_accuracy,0.05028443778443775
lif_loss_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,37,macro_f1,0.04869091118743141
leak_effect_valid,34x345,s1_spike_wc_beta05,task_plus_reg,37,accuracy,-0.0410958904109589
leak_effect_valid,34x345,s1_spike_wc_beta05,task_plus_reg,37,balanced_accuracy,-0.03837967587967589
leak_effect_valid,34x345,s1_spike_wc_beta05,task_plus_reg,37,macro_f1,-0.03586719432546287
tail_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,37,accuracy,0.0068493150684931225
tail_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,37,balanced_accuracy,0.013316544566544575
tail_beta05,34x345,s1_spike_wc_beta05,task_plus_reg,37,macro_f1,0.02632531331936644
tail_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,37,accuracy,-0.0547945205479452
tail_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,37,balanced_accuracy,-0.04883449883449886
tail_beta10,34x345,s1_spike_wc_beta05,task_plus_reg,37,macro_f1,-0.02842532100660783
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_only,11,accuracy,0.0273972602739726
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_only,11,balanced_accuracy,0.03476731601731592
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_only,11,macro_f1,0.04104558777958822
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_only,11,accuracy,0.020547945205479423
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_only,11,balanced_accuracy,0.018215811965811846
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_only,11,macro_f1,0.014569304435606334
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_only,11,accuracy,0.0136986301369863
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_only,11,balanced_accuracy,0.014285714285714235
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_only,11,macro_f1,0.015642723257078828
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_only,11,accuracy,0.0068493150684931225
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_only,11,balanced_accuracy,0.003930097680097611
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_only,11,macro_f1,-0.0010734188214724938
tail_beta05,34x345,s2_spike_tsce_beta05,task_only,11,accuracy,0.0136986301369863
tail_beta05,34x345,s2_spike_tsce_beta05,task_only,11,balanced_accuracy,0.013528138528138611
tail_beta05,34x345,s2_spike_tsce_beta05,task_only,11,macro_f1,0.005385223526124028
tail_beta10,34x345,s2_spike_tsce_beta05,task_only,11,accuracy,-0.0136986301369863
tail_beta10,34x345,s2_spike_tsce_beta05,task_only,11,balanced_accuracy,-0.00883144633144628
tail_beta10,34x345,s2_spike_tsce_beta05,task_only,11,macro_f1,-0.002414267394698133
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_only,23,accuracy,0.006849315068493178
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_only,23,balanced_accuracy,0.007341269841269815
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_only,23,macro_f1,0.008821768187093293
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_only,23,accuracy,0.0410958904109589
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_only,23,balanced_accuracy,0.043883200133200184
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_only,23,macro_f1,0.039261204970284735
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_only,23,accuracy,0.0
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_only,23,balanced_accuracy,-0.0011655011655011815
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_only,23,macro_f1,-0.007351886726684409
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_only,23,accuracy,0.0410958904109589
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_only,23,balanced_accuracy,0.045048701298701366
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_only,23,macro_f1,0.046613091696969144
tail_beta05,34x345,s2_spike_tsce_beta05,task_only,23,accuracy,-0.0136986301369863
tail_beta05,34x345,s2_spike_tsce_beta05,task_only,23,balanced_accuracy,-0.011446886446886462
tail_beta05,34x345,s2_spike_tsce_beta05,task_only,23,macro_f1,-0.01308340493834903
tail_beta10,34x345,s2_spike_tsce_beta05,task_only,23,accuracy,0.020547945205479423
tail_beta10,34x345,s2_spike_tsce_beta05,task_only,23,balanced_accuracy,0.019938394938395
tail_beta10,34x345,s2_spike_tsce_beta05,task_only,23,macro_f1,0.02849666405803375
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_only,37,accuracy,-0.0136986301369863
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_only,37,balanced_accuracy,-0.0102161727161727
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_only,37,macro_f1,0.0030438763731794882
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_only,37,accuracy,0.0136986301369863
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_only,37,balanced_accuracy,0.0182900432900433
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_only,37,macro_f1,0.008852345417068697
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_only,37,accuracy,0.0273972602739726
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_only,37,balanced_accuracy,0.029202741702741675
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_only,37,macro_f1,0.01546120214819402
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_only,37,accuracy,-0.0136986301369863
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_only,37,balanced_accuracy,-0.010912698412698374
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_only,37,macro_f1,-0.006608856731125323
tail_beta05,34x345,s2_spike_tsce_beta05,task_only,37,accuracy,0.034246575342465724
tail_beta05,34x345,s2_spike_tsce_beta05,task_only,37,balanced_accuracy,0.033924408924408844
tail_beta05,34x345,s2_spike_tsce_beta05,task_only,37,macro_f1,0.04846929978508929
tail_beta10,34x345,s2_spike_tsce_beta05,task_only,37,accuracy,0.0
tail_beta10,34x345,s2_spike_tsce_beta05,task_only,37,balanced_accuracy,0.0006923631923632101
tail_beta10,34x345,s2_spike_tsce_beta05,task_only,37,macro_f1,0.019747457401519064
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_plus_reg,11,accuracy,0.03424657534246578
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_plus_reg,11,balanced_accuracy,0.04635017760017757
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_plus_reg,11,macro_f1,0.033900848054726984
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,11,accuracy,-0.006849315068493178
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,11,balanced_accuracy,-0.007276057276057291
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,11,macro_f1,-0.012046859955725853
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,11,accuracy,0.0136986301369863
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,11,balanced_accuracy,0.013827838827838834
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,11,macro_f1,0.006818603803252277
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_plus_reg,11,accuracy,-0.02054794520547948
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_plus_reg,11,balanced_accuracy,-0.021103896103896125
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_plus_reg,11,macro_f1,-0.01886546375897813
tail_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,11,accuracy,0.0273972602739726
tail_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,11,balanced_accuracy,0.026348651348651386
tail_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,11,macro_f1,0.03948689884296963
tail_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,11,accuracy,0.0
tail_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,11,balanced_accuracy,-0.0014652014652014045
tail_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,11,macro_f1,0.01083178956729186
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_plus_reg,23,accuracy,0.0273972602739726
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_plus_reg,23,balanced_accuracy,0.0394057331557332
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_plus_reg,23,macro_f1,0.06783145829143239
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,23,accuracy,0.0273972602739726
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,23,balanced_accuracy,0.028805916305916335
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,23,macro_f1,0.009788796977646008
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,23,accuracy,0.0
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,23,balanced_accuracy,-0.0006313131313130937
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,23,macro_f1,0.00015710831554649474
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_plus_reg,23,accuracy,0.0273972602739726
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_plus_reg,23,balanced_accuracy,0.02943722943722943
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_plus_reg,23,macro_f1,0.009631688662099513
tail_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,23,accuracy,-0.0068493150684931225
tail_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,23,balanced_accuracy,-0.005952380952380931
tail_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,23,macro_f1,-0.0037076546865885684
tail_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,23,accuracy,0.006849315068493178
tail_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,23,balanced_accuracy,0.00874125874125875
tail_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,23,macro_f1,-0.0017925181024932013
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_plus_reg,37,accuracy,0.0410958904109589
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_plus_reg,37,balanced_accuracy,0.045172882672882664
probe_phase_gain,34x345,s2_spike_tsce_beta05,task_plus_reg,37,macro_f1,0.05833482676452806
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,37,accuracy,-0.00684931506849315
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,37,balanced_accuracy,-0.011580086580086552
lif_loss_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,37,macro_f1,-0.021348175866248126
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,37,accuracy,-0.00684931506849315
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,37,balanced_accuracy,-0.009199134199134179
lif_loss_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,37,macro_f1,-0.011752047299168636
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_plus_reg,37,accuracy,0.0
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_plus_reg,37,balanced_accuracy,-0.0023809523809523725
leak_effect_valid,34x345,s2_spike_tsce_beta05,task_plus_reg,37,macro_f1,-0.00959612856707949
tail_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,37,accuracy,-0.0273972602739726
tail_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,37,balanced_accuracy,-0.023809523809523808
tail_beta05,34x345,s2_spike_tsce_beta05,task_plus_reg,37,macro_f1,-0.014486585810115235
tail_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,37,accuracy,-0.02054794520547945
tail_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,37,balanced_accuracy,-0.01623376623376624
tail_beta10,34x345,s2_spike_tsce_beta05,task_plus_reg,37,macro_f1,0.0006587007764197877
probe_phase_gain,34x345,s3_spike_wc_beta10,task_only,11,accuracy,0.047945205479452024
probe_phase_gain,34x345,s3_spike_wc_beta10,task_only,11,balanced_accuracy,0.051019119769119714
probe_phase_gain,34x345,s3_spike_wc_beta10,task_only,11,macro_f1,0.06949400175765874
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_only,11,accuracy,0.034246575342465724
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_only,11,balanced_accuracy,0.037867687867687905
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_only,11,macro_f1,0.036601779139180335
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_only,11,accuracy,-0.006849315068493178
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_only,11,balanced_accuracy,-0.007178932178932174
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_only,11,macro_f1,-0.01215905224162861
leak_effect_valid,34x345,s3_spike_wc_beta10,task_only,11,accuracy,0.0410958904109589
leak_effect_valid,34x345,s3_spike_wc_beta10,task_only,11,balanced_accuracy,0.04504662004662008
leak_effect_valid,34x345,s3_spike_wc_beta10,task_only,11,macro_f1,0.048760831380808944
tail_beta05,34x345,s3_spike_wc_beta10,task_only,11,accuracy,0.0547945205479452
tail_beta05,34x345,s3_spike_wc_beta10,task_only,11,balanced_accuracy,0.05160811410811411
tail_beta05,34x345,s3_spike_wc_beta10,task_only,11,macro_f1,0.07284498571150341
tail_beta10,34x345,s3_spike_wc_beta10,task_only,11,accuracy,0.0684931506849315
tail_beta10,34x345,s3_spike_wc_beta10,task_only,11,balanced_accuracy,0.06745199245199246
tail_beta10,34x345,s3_spike_wc_beta10,task_only,11,macro_f1,0.09734035840920965
probe_phase_gain,34x345,s3_spike_wc_beta10,task_only,23,accuracy,0.0684931506849315
probe_phase_gain,34x345,s3_spike_wc_beta10,task_only,23,balanced_accuracy,0.06144688644688634
probe_phase_gain,34x345,s3_spike_wc_beta10,task_only,23,macro_f1,0.07486879002427
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_only,23,accuracy,-0.03424657534246578
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_only,23,balanced_accuracy,-0.030519480519480557
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_only,23,macro_f1,-0.03168630996123423
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_only,23,accuracy,0.020547945205479423
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_only,23,balanced_accuracy,0.02272935397935394
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_only,23,macro_f1,0.02038516759214587
leak_effect_valid,34x345,s3_spike_wc_beta10,task_only,23,accuracy,-0.0547945205479452
leak_effect_valid,34x345,s3_spike_wc_beta10,task_only,23,balanced_accuracy,-0.053248834498834496
leak_effect_valid,34x345,s3_spike_wc_beta10,task_only,23,macro_f1,-0.0520714775533801
tail_beta05,34x345,s3_spike_wc_beta10,task_only,23,accuracy,0.15753424657534248
tail_beta05,34x345,s3_spike_wc_beta10,task_only,23,balanced_accuracy,0.16082042957042958
tail_beta05,34x345,s3_spike_wc_beta10,task_only,23,macro_f1,0.1736993064007945
tail_beta10,34x345,s3_spike_wc_beta10,task_only,23,accuracy,0.08904109589041098
tail_beta10,34x345,s3_spike_wc_beta10,task_only,23,balanced_accuracy,0.09513472638472642
tail_beta10,34x345,s3_spike_wc_beta10,task_only,23,macro_f1,0.11915235082240078
probe_phase_gain,34x345,s3_spike_wc_beta10,task_only,37,accuracy,0.0547945205479452
probe_phase_gain,34x345,s3_spike_wc_beta10,task_only,37,balanced_accuracy,0.05585317460317457
probe_phase_gain,34x345,s3_spike_wc_beta10,task_only,37,macro_f1,0.08555783307798254
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_only,37,accuracy,0.006849315068493178
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_only,37,balanced_accuracy,0.007352369852369867
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_only,37,macro_f1,0.018126710552897884
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_only,37,accuracy,0.03424657534246578
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_only,37,balanced_accuracy,0.02662337662337666
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_only,37,macro_f1,0.024582095910686386
leak_effect_valid,34x345,s3_spike_wc_beta10,task_only,37,accuracy,-0.0273972602739726
leak_effect_valid,34x345,s3_spike_wc_beta10,task_only,37,balanced_accuracy,-0.019271006771006793
leak_effect_valid,34x345,s3_spike_wc_beta10,task_only,37,macro_f1,-0.006455385357788501
tail_beta05,34x345,s3_spike_wc_beta10,task_only,37,accuracy,0.061643835616438325
tail_beta05,34x345,s3_spike_wc_beta10,task_only,37,balanced_accuracy,0.0567765567765568
tail_beta05,34x345,s3_spike_wc_beta10,task_only,37,macro_f1,0.054159173280858564
tail_beta10,34x345,s3_spike_wc_beta10,task_only,37,accuracy,0.020547945205479423
tail_beta10,34x345,s3_spike_wc_beta10,task_only,37,balanced_accuracy,0.025600788100788086
