condition,seed,lambda_count,lambda_temp,epoch,train_loss,train_loss_cls,train_loss_count,train_loss_temp,train_accuracy,train_balanced_accuracy,train_macro_f1,train_l1_fr,train_l2_fr,train_l3_fr,train_l1_dead_fraction,train_l2_dead_fraction,train_l3_dead_fraction,val_loss,val_loss_cls,val_loss_count,val_loss_temp,val_accuracy,val_balanced_accuracy,val_macro_f1,val_l1_fr,val_l2_fr,val_l3_fr,val_l1_dead_fraction,val_l2_dead_fraction,val_l3_dead_fraction
cls_only,23,0.0,0.0,56,0.20893662620948839,0.20893662620948839,1.7100845047190218,1.6440526548820207,0.9335443037974683,0.9335616000996009,0.9380539110116914,0.0042955905576295495,0.025990643078767802,0.06376126446301424,0.1796875,0.03125,0.0,2.6609575294312977,2.6609575294312977,1.8110427061716716,1.6366020081535217,0.5555555555555556,0.5436177248677249,0.5263175551898103,0.0034952315073164685,0.022713313027033732,0.06268116784474206,0.234375,0.0546875,0.0
cls_only,23,0.0,0.0,57,0.19237551941901823,0.19237551941901823,1.7431662806981727,1.6517322153984746,0.9430379746835443,0.9441459140536774,0.9468970420694172,0.004330164269555973,0.026045835470851465,0.06400704685645768,0.1796875,0.0234375,0.0,2.847926457722982,2.847926457722982,1.855166719073341,1.6944379238855272,0.5158730158730159,0.514781746031746,0.5011163414939158,0.0035233270554315475,0.023044888935391864,0.06397937593005952,0.2421875,0.0546875,0.0
cls_only,23,0.0,0.0,58,0.1646886103892628,0.1646886103892628,1.725078007842921,1.657217709324028,0.9556962025316456,0.9566783150784959,0.9594945455591809,0.0043637722353392005,0.02608485161503659,0.06452854977378362,0.1796875,0.03125,0.0,3.1003149993835932,3.1003149993835932,1.8206801036047557,1.6547114565258934,0.5476190476190477,0.5523809523809524,0.5371180843339501,0.003540523468501984,0.022971501426091268,0.06439741830977183,0.25,0.046875,0.0
cls_only,23,0.0,0.0,59,0.1596739335527903,0.1596739335527903,1.7449387794808497,1.6459753996209254,0.9541139240506329,0.9547754210984264,0.9578161354738591,0.004389702519284019,0.02636974672727947,0.06610107421875,0.1796875,0.0390625,0.0,3.228853804724557,3.228853804724557,1.8838203634534563,1.6832247215604026,0.5317460317460317,0.5434523809523809,0.5272728807630319,0.0035761273096478175,0.023557632688492064,0.06645517500620039,0.2421875,0.046875,0.0
cls_only,23,0.0,0.0,60,0.14820399588044686,0.14820399588044686,1.7843558803389343,1.6732433098780959,0.9556962025316456,0.9568662711053818,0.9591107458601286,0.004424614242360562,0.026708916772769976,0.0678351679934731,0.1796875,0.0390625,0.0,3.224241336186727,3.224241336186727,1.887661233780876,1.6975221993431213,0.5,0.5000661375661376,0.4896421725341476,0.0036175440228174605,0.023731534443204364,0.0676056392609127,0.2421875,0.046875,0.0
cls_only,23,0.0,0.0,61,0.14290252158158942,0.14290252158158942,1.7843818091139008,1.689519750921032,0.9509493670886076,0.9515994213209881,0.9538710766689303,0.004471887516070016,0.026841706867459455,0.06871940516218354,0.1796875,0.03125,0.0,3.09819389524914,3.09819389524914,1.8898126511346727,1.7041637973179893,0.5555555555555556,0.5506613756613756,0.5296731776994935,0.0036604139539930555,0.023983667767237104,0.06848822699652778,0.2421875,0.046875,0.0
cls_only,23,0.0,0.0,62,0.13425595530226261,0.13425595530226261,1.7896926538853706,1.7042351357544525,0.9572784810126582,0.9575602587566991,0.9601856726963359,0.004520271397844146,0.02711187435101859,0.06981407841549644,0.1796875,0.03125,0.0,3.161682507348439,3.161682507348439,1.9017653578803653,1.7157097903508989,0.5634920634920635,0.573313492063492,0.5612008654113917,0.003703526088169643,0.024341643802703372,0.0698818630642361,0.2421875,0.0546875,0.0
cls_only,23,0.0,0.0,63,0.13198055949392198,0.13198055949392198,1.8007872195183476,1.7267805775509606,0.9636075949367089,0.9639353119708328,0.9657606340953807,0.004567689533475079,0.02764129638671875,0.07112604455102849,0.171875,0.03125,0.0,3.073550822242858,3.073550822242858,1.909559272584461,1.7240553753716605,0.5634920634920635,0.5723875661375661,0.5553967034039498,0.0037384033203125,0.024764288039434524,0.07053193591889881,0.2421875,0.0546875,0.0
cls_only,23,0.0,0.0,64,0.12516433434395852,0.12516433434395852,1.8118512147589574,1.730309711226934,0.9683544303797469,0.9695144080160305,0.9702667677658958,0.004599027995821796,0.027972643888449368,0.07169506217859968,0.171875,0.03125,0.0,3.0864971781533863,3.0864971781533863,1.9242095644511874,1.7238037378068953,0.5952380952380952,0.6024801587301587,0.5885583016017799,0.003765045650421627,0.025112091548859128,0.07133847191220238,0.25,0.046875,0.0
cls_only,23,0.0,0.0,65,0.11783713451291941,0.11783713451291941,1.8247696417796462,1.7357831574693512,0.9746835443037974,0.9754435828048544,0.9765448821138337,0.0046319599393047865,0.028412782693211035,0.07287211357792721,0.171875,0.03125,0.0,3.1271999109359014,3.1271999109359014,1.9471856677342976,1.7466765680010357,0.5714285714285714,0.5757605820105821,0.5588629937314148,0.003804040333581349,0.02565801711309524,0.07310655381944445,0.25,0.0390625,0.0
cls_only,23,0.0,0.0,66,0.1158310782305802,0.1158310782305802,1.8430295216886303,1.7583071898810472,0.9746835443037974,0.9754435828048544,0.9764125080842635,0.004674645918834058,0.028976826728144778,0.07458834104900118,0.171875,0.0234375,0.0,3.2879115210639105,3.2879115210639105,1.9754441200740753,1.7708543028150285,0.5555555555555556,0.5619708994708995,0.5497350140466083,0.0038396441747271825,0.026202005053323412,0.07492452954489087,0.25,0.0390625,0.0
cls_only,23,0.0,0.0,67,0.11170884797090216,0.11170884797090216,1.8663616180419922,1.7711084039905403,0.9746835443037974,0.9754435828048544,0.9764125080842635,0.00470236283314379,0.029328165175039556,0.07590977149673656,0.1640625,0.0234375,0.0,3.264956769489107,3.264956769489107,1.9934175203716944,1.777297680340116,0.5634920634920635,0.5703042328042328,0.5586604619213313,0.0038541763547867065,0.02631777808779762,0.07576545836433532,0.25,0.046875,0.0
cls_only,23,0.0,0.0,68,0.10587035749060443,0.10587035749060443,1.8818545567838452,1.7746424720257143,0.9746835443037974,0.9754435828048544,0.9761475518640559,0.004724430132515823,0.02953121330164656,0.07682510569125792,0.1640625,0.015625,0.0,3.207607689357939,3.207607689357939,2.018973596512325,1.7852631618106176,0.5714285714285714,0.5772486772486772,0.5636248927035035,0.0038708883618551585,0.026539636036706348,0.0768524654327877,0.25,0.046875,0.0
cls_only,23,0.0,0.0,69,0.10614169464458394,0.10614169464458394,1.9087940816637836,1.789025591898568,0.9731012658227848,0.9731287679900396,0.9742649188404485,0.004748428924174248,0.0298203576969195,0.07769147655631922,0.1640625,0.0078125,0.0,3.2356218042827787,3.2356218042827787,2.051104083893791,1.8053037495840163,0.5714285714285714,0.5758597883597883,0.5643214628508746,0.003895350864955357,0.026915050688244048,0.07790362645709326,0.25,0.0390625,0.0
cls_only,23,0.0,0.0,70,0.10234423736228218,0.10234423736228218,1.9325438330445108,1.804421910756751,0.9731012658227848,0.9740311534263234,0.9746718449497657,0.004774504070040546,0.030233310747750198,0.07901628711555578,0.1640625,0.015625,0.0,3.274440424782889,3.274440424782889,2.0754400699857682,1.8172139061821833,0.5952380952380952,0.5994708994708995,0.5862330905809167,0.003918117947048611,0.027273026723710316,0.07917034815228174,0.25,0.0390625,0.0
cls_only,23,0.0,0.0,71,0.09893829469816594,0.09893829469816594,1.9451879609989216,1.806787570820579,0.9731012658227848,0.9739815945007609,0.97470558764335,0.004790583743324763,0.03047972087618671,0.0798093578483485,0.1640625,0.0078125,0.0,3.3181724359118747,3.3181724359118747,2.0779680638086226,1.8103633437837874,0.5952380952380952,0.6008597883597883,0.5870037812429117,0.003928774879092262,0.027424645802331348,0.07960195390004961,0.2421875,0.0390625,0.0
cls_only,23,0.0,0.0,72,0.09707925015989738,0.09707925015989738,1.9503849548629568,1.8108396047278295,0.9731012658227848,0.9739815945007609,0.97470558764335,0.004805456233929984,0.030648823025860365,0.08028006251854232,0.1640625,0.015625,0.0,3.3702721520075722,3.3702721520075722,2.083978183685787,1.8177249261311121,0.6031746031746031,0.6064153439153439,0.5920819886952611,0.003944033668154762,0.027584984188988096,0.08007376534598214,0.2421875,0.0390625,0.0
cls_only,23,0.0,0.0,73,0.09415812375424784,0.09415812375424784,1.9541048837613455,1.8188364777383925,0.9731012658227848,0.9739815945007609,0.97470558764335,0.004822984526428996,0.03083328053921084,0.08058272735982001,0.1640625,0.015625,0.0,3.3918935760619147,3.3918935760619147,2.0906693216354126,1.8296194928033012,0.5873015873015873,0.5876653439153439,0.5741557362037911,0.003958081442212302,0.02779909164186508,0.08028157552083333,0.2421875,0.03125,0.0
cls_only,23,0.0,0.0,74,0.09442038070174712,0.09442038070174712,1.9625630484351628,1.8230180679997312,0.9731012658227848,0.9739815945007609,0.97470558764335,0.004842540885828719,0.031088527244857594,0.08116468598571004,0.1640625,0.015625,0.0,3.4453621553996254,3.4453621553996254,2.095169786422972,1.837238213372609,0.5793650793650794,0.5855820105820105,0.5729495745800094,0.00397552005828373,0.028002784365699404,0.08088320777529762,0.2421875,0.03125,0.0
cls_only,23,0.0,0.0,75,0.09171419043706942,0.09171419043706942,1.9674699095231067,1.8309221946740453,0.9731012658227848,0.9739815945007609,0.97470558764335,0.004866877688637263,0.031337689749802215,0.08168985873838014,0.1640625,0.015625,0.0,3.326726898314461,3.326726898314461,2.096721721073938,1.8457216459607322,0.5793650793650794,0.5841931216931217,0.5723821176945197,0.003990052238343254,0.028127276708209324,0.08123198009672619,0.2421875,0.03125,0.0
cls_only,23,0.0,0.0,76,0.09081896163428886,0.09081896163428886,1.9684556405755538,1.839645938028263,0.9731012658227848,0.9739815945007609,0.9747956551168802,0.004882667638078521,0.031499645378016215,0.08202448977699763,0.1640625,0.015625,0.0,3.476114651513478,3.476114651513478,2.108192069189889,1.853475986965119,0.5793650793650794,0.5841931216931217,0.5713892286867562,0.004007006448412698,0.0283416263640873,0.08176918635292658,0.2421875,0.03125,0.0
cls_only,23,0.0,0.0,77,0.08860627137407472,0.08860627137407472,1.9822448537319521,1.846756126307234,0.9731012658227848,0.9739815945007609,0.9747956551168802,0.004899375046355815,0.0316681197926968,0.08254531667202333,0.1640625,0.015625,0.0,3.4560924484616233,3.4560924484616233,2.12535155765594,1.8594385385513306,0.5793650793650794,0.5793320105820104,0.5675381271834361,0.00402129642547123,0.028554522801959324,0.08251468718998016,0.2421875,0.03125,0.0
cls_only,23,0.0,0.0,78,0.08853003837734083,0.08853003837734083,2.0002194537392146,1.8521120518068723,0.9731012658227848,0.9739815945007609,0.9747956551168802,0.00491588930540447,0.031919455226463604,0.0832972466191159,0.1640625,0.015625,0.0,3.4647840242537242,3.4647840242537242,2.142859947113764,1.8690713076364427,0.5714285714285714,0.5709986772486771,0.5604479448215147,0.004034617590525794,0.02882264152405754,0.08322046673487103,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,79,0.08716360423006589,0.08716360423006589,2.0060379263720933,1.851831870742991,0.9731012658227848,0.9739815945007609,0.9748971324074819,0.004935445664804193,0.03215292435658129,0.08374486995648735,0.1640625,0.015625,0.0,3.528847853342692,3.528847853342692,2.141396374929519,1.8647648531293113,0.5793650793650794,0.5828042328042328,0.5706415374607594,0.004054962642609127,0.028940594385540676,0.08328053307911706,0.2421875,0.03125,0.0
cls_only,23,0.0,0.0,80,0.08577691758334448,0.08577691758334448,2.0062810710713834,1.857063058056409,0.9746835443037974,0.9754435828048544,0.976282142497863,0.004950318155409415,0.03225437598892405,0.08361101754104035,0.1640625,0.015625,0.0,3.5024781983996194,3.5024781983996194,2.1407509531293596,1.868432393149724,0.5873015873015873,0.5897486772486772,0.5768065998329157,0.004064166356646825,0.029052492171999008,0.08329409644717262,0.2421875,0.03125,0.0
cls_only,23,0.0,0.0,81,0.0844457038218462,0.0844457038218462,2.0102537915676453,1.856962674780737,0.9746835443037974,0.9754435828048544,0.9763841072889522,0.004961472523363331,0.03236080121390427,0.08363052561313292,0.1640625,0.015625,0.0,3.3761858410305448,3.3761858410305448,2.1518667841714527,1.8734742630095709,0.6031746031746031,0.6036375661375661,0.5925090609873219,0.004074338882688492,0.029214283776661708,0.08335028754340278,0.2421875,0.03125,0.0
cls_only,23,0.0,0.0,82,0.08238984941493106,0.08238984941493106,2.019141025181058,1.8580951388878157,0.9746835443037974,0.9754435828048544,0.9762054723799016,0.00497943540162678,0.03256636028048358,0.08385119860685325,0.1640625,0.015625,0.0,3.428899254117693,3.428899254117693,2.162679437607054,1.887187469573248,0.5952380952380952,0.5980820105820106,0.5856033579946623,0.004092261904761905,0.029448009672619048,0.0837678455171131,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,83,0.08229464669770832,0.08229464669770832,2.027685847463487,1.8681585064417199,0.9746835443037974,0.9754435828048544,0.9760095727370993,0.005002516734449169,0.03280827968935423,0.08423363407955894,0.1640625,0.015625,0.0,3.451519519563705,3.451519519563705,2.1696541952708412,1.8904063361031669,0.6190476190476191,0.6203042328042327,0.612931362844541,0.004116240001860119,0.029721456860739088,0.08437965029761904,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,84,0.08272551820625233,0.08272551820625233,2.032324440871613,1.867252663721012,0.9762658227848101,0.976905571108948,0.9774545641282483,0.005028785029544106,0.033080088941356806,0.08478333678426622,0.1640625,0.0078125,0.0,3.4270551885877336,3.4270551885877336,2.184202648344494,1.8960723120068748,0.6190476190476191,0.6203042328042329,0.6093651101984435,0.004141429113963294,0.030026148235987104,0.08512466672867064,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,85,0.08298773709920389,0.08298773709920389,2.047207352481311,1.868120689935322,0.9794303797468354,0.9798855625946867,0.9805905611622133,0.0050500797320015825,0.033374689802338806,0.08536519883554193,0.1640625,0.0078125,0.0,3.519841576379443,3.519841576379443,2.194732139980982,1.894417853582473,0.5793650793650794,0.5814153439153439,0.5658343242136484,0.004159352136036706,0.030325511145213292,0.0856967502170139,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,86,0.08268754627508453,0.08268754627508453,2.04737370829039,1.8712707712680479,0.9778481012658228,0.9783423527181435,0.9790324598695747,0.0050787623924545095,0.033654321598101264,0.08589500716969936,0.1640625,0.0078125,0.0,3.609170417937021,3.609170417937021,2.1712540520562067,1.891540631415352,0.5873015873015873,0.592526455026455,0.5742461680619575,0.004191080729166667,0.030587090386284724,0.08564588758680555,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,87,0.08133408625291873,0.08133408625291873,2.0253646177581595,1.8730521564242206,0.9762658227848101,0.976905571108948,0.9775806817936129,0.00511174262324466,0.03392217129091673,0.0857179859016515,0.1640625,0.0078125,0.0,3.8145924257853676,3.8145924257853676,2.16201452981858,1.8992519113752577,0.6031746031746031,0.6084986772486772,0.5870253089989931,0.004209003751240079,0.03080507308717758,0.08535039992559523,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,88,0.08078909886977341,0.08078909886977341,2.030953698520419,1.881755890725534,0.9746835443037974,0.9755248043773043,0.9759538412357186,0.005136707161046281,0.03422507756873022,0.08587182926226265,0.1640625,0.0078125,0.0,3.5672978711506675,3.5672978711506675,2.1844401738000294,1.9136650410909501,0.5952380952380952,0.6029431216931217,0.5832694855501873,0.004239279126364087,0.031213669549851192,0.08633471292162699,0.25,0.0234375,0.0
cls_only,23,0.0,0.0,89,0.07957909595739993,0.07957909595739993,2.055781364440918,1.888070163847525,0.9778481012658228,0.9784731332161557,0.9790608748321173,0.00516761103762856,0.03462030917783327,0.08710817747478243,0.1640625,0.0078125,0.0,3.581628398289756,3.581628398289756,2.2201597047230552,1.9211413444034637,0.5873015873015873,0.5946097883597884,0.5747267575448803,0.00426422603546627,0.031559535435267856,0.08797975570436507,0.25,0.0234375,0.0
cls_only,23,0.0,0.0,90,0.07519975606399247,0.07519975606399247,2.080478662176977,1.8942826382721527,0.9778481012658228,0.9783327972390318,0.9789135601517445,0.005197500880760483,0.03493997115123121,0.08815620518937896,0.1640625,0.0078125,0.0,3.8649797780173167,3.8649797780173167,2.211131050473168,1.9192737057095481,0.626984126984127,0.6335978835978836,0.6160841378442447,0.004293048192584325,0.03182886517237103,0.08763049897693452,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,91,0.08028003639435466,0.08028003639435466,2.0665342475794537,1.892128980612453,0.9746835443037974,0.9753211431064059,0.9757890889801958,0.005215029173259494,0.03482567509518394,0.08731871013399921,0.1640625,0.0078125,0.0,3.9559536737108987,3.9559536737108987,2.178149896954733,1.9159597290886774,0.6031746031746031,0.6090608465608466,0.5737027146018374,0.004270765516493056,0.031147548130580356,0.08581300765749007,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,92,0.11005600268327737,0.11005600268327737,2.0321097343782837,1.8766327945491936,0.9667721518987342,0.9674187767080128,0.9682313096671358,0.005206578894506527,0.0340428412715091,0.08377191084849683,0.1640625,0.015625,0.0,4.372050300477043,4.372050300477043,2.2342596508207775,1.9411361103966123,0.5634920634920635,0.5626653439153438,0.5590961334402405,0.004240974547371032,0.031424628363715276,0.08597576807415674,0.2421875,0.0390625,0.0
cls_only,23,0.0,0.0,93,0.1700447784571708,0.1700447784571708,2.0222489652754385,1.8162647636630866,0.9556962025316456,0.9563344344513797,0.9572531475211923,0.005153656005859375,0.03419934043401404,0.0814218641836432,0.1640625,0.0234375,0.0,3.8269883564540317,3.8269883564540317,2.119911965869722,1.7725561989678278,0.5952380952380952,0.6021164021164022,0.5797201720400783,0.0042266845703125,0.030210949125744048,0.0757722400483631,0.25,0.0390625,0.0
cls_only,23,0.0,0.0,94,0.17899030786526354,0.17899030786526354,1.9901573718348635,1.7187041029145447,0.944620253164557,0.9447999179691521,0.94613375151838,0.005113336104380933,0.03260049940664557,0.07514547999901107,0.1640625,0.03125,0.0,4.442653027791826,4.442653027791826,2.106427544639224,1.7576653314015223,0.5476190476190477,0.5545965608465608,0.5148524133818252,0.004153054858010913,0.029425726996527776,0.07677447606646826,0.25,0.03125,0.0
cls_only,23,0.0,0.0,95,0.2049952713371832,0.2049952713371832,1.9455137675321554,1.6851394161393372,0.9367088607594937,0.9376939811943514,0.9374834013798741,0.005002613309063489,0.031419778171973896,0.0744776665409909,0.1640625,0.0234375,0.0,2.832337292413863,2.832337292413863,1.9761715994940863,1.7007147792785886,0.626984126984127,0.6301256613756614,0.6177523204922587,0.004065377371651786,0.027327037992931548,0.07172405908978174,0.2421875,0.0234375,0.0
cls_only,23,0.0,0.0,96,0.22898681254326542,0.22898681254326542,1.8415005101433284,1.637533945373342,0.9208860759493671,0.9168946166770011,0.9180927467652306,0.004952635946153085,0.02999119818965091,0.07006449639042721,0.1640625,0.0234375,0.0,3.3207506792885915,3.3207506792885915,1.9709852650052024,1.6765165253291054,0.5476190476190477,0.551223544973545,0.542283103033877,0.004070705837673611,0.027441115606398808,0.06882198273189484,0.234375,0.046875,0.0
cls_only,23,0.0,0.0,97,0.1856778633273855,0.1856778633273855,1.7785042418709285,1.6123290031771116,0.944620253164557,0.9447770227009599,0.9463279422895282,0.0049378117428550234,0.029503834398486948,0.06641677663296083,0.1640625,0.03125,0.0,3.5803498313540505,3.5803498313540505,1.84506394749596,1.6292258633507624,0.5793650793650794,0.5839616402116402,0.560192062116951,0.004036070808531746,0.026196434384300596,0.06432281978546626,0.234375,0.0390625,0.0
cls_only,23,0.0,0.0,98,0.12511199212904217,0.12511199212904217,1.7720441486262068,1.6081590260131449,0.9651898734177216,0.9661979198840555,0.9656821063073447,0.0048964778079262266,0.02889551090288766,0.06548444530631922,0.1640625,0.0234375,0.0,3.399641301896837,3.399641301896837,1.8958861714317685,1.6688066739884635,0.5793650793650794,0.5833664021164021,0.5632156041363203,0.004029289124503968,0.026151626829117064,0.0658477298797123,0.2265625,0.0390625,0.0
cls_only,23,0.0,0.0,99,0.10078707780641845,0.10078707780641845,1.7732171242750143,1.6327988844883592,0.9762658227848101,0.9758703652491808,0.9767152892800417,0.004922311517256725,0.02893317500247231,0.06655864474139636,0.1640625,0.0234375,0.0,3.154170202830481,3.154170202830481,1.9026567784566728,1.6723478956828042,0.5793650793650794,0.5778439153439153,0.5674610191486621,0.004063681950644841,0.026589045448908732,0.06737845284598214,0.2265625,0.0390625,0.0
cls_only,23,0.0,0.0,100,0.0907449063055123,0.0907449063055123,1.7806211272372474,1.640254094630857,0.9810126582278481,0.9813811524214681,0.9819806290214141,0.004949159260037579,0.029364573804638052,0.06800668450850475,0.15625,0.0234375,0.0,3.258647979251922,3.258647979251922,1.9198762840694852,1.7070463479511322,0.5714285714285714,0.5720568783068783,0.5444977177553904,0.004083058190724206,0.026900760711185516,0.06761581178695436,0.2265625,0.0390625,0.0
cls_only,101,0.0,0.0,1,2.4849633385863483,2.4849633385863483,0.38919600052169606,0.48051705616938917,0.07911392405063292,0.07519808399125334,0.02347620451068727,0.000212609013424644,5.717217167721519e-05,4.278255414359177e-05,0.3046875,0.3125,0.265625,2.48461043267023,2.48461043267023,0.37107453034037635,0.4807995595629253,0.09523809523809523,0.08333333333333333,0.014492753623188406,9.445917038690477e-05,7.992699032738096e-06,0.0,0.6640625,0.8828125,1.0
cls_only,101,0.0,0.0,2,2.475171997577329,2.475171997577329,0.38965596541573727,0.48035732024832617,0.1060126582278481,0.10039764556623625,0.049926765671675616,0.0002213007287134098,6.885770000988924e-05,6.074543240704114e-05,0.3046875,0.2890625,0.234375,2.4845561224316794,2.4845561224316794,0.37116843320074533,0.48092717168823124,0.09523809523809523,0.08333333333333333,0.014705882352941178,0.00012134370349702381,1.7680819072420636e-05,6.2972780257936504e-06,0.65625,0.84375,0.90625
cls_only,101,0.0,0.0,3,2.4588828569726098,2.4588828569726098,0.39090734116638765,0.482068988718564,0.10443037974683544,0.09862616082260017,0.04900762006025164,0.00026640107360067247,0.00013805341116989716,0.00020232381699960444,0.3125,0.2734375,0.171875,2.4843367886921714,2.4843367886921714,0.37143340564909433,0.48123841720914085,0.09523809523809523,0.08333333333333333,0.014925373134328358,0.00014556400359623016,3.415062313988095e-05,2.567351810515873e-05,0.640625,0.78125,0.703125
cls_only,101,0.0,0.0,4,2.438634697395035,2.438634697395035,0.3948991249633741,0.4854811479019213,0.11075949367088607,0.10492062120270572,0.060752733154872784,0.00031657158573971517,0.0002416779723348497,0.0004708012448081487,0.2734375,0.234375,0.09375,2.482055705691141,2.482055705691141,0.37219843836057753,0.4817784371830168,0.09523809523809523,0.08333333333333333,0.015384615384615385,0.0001789880177331349,6.612141927083333e-05,7.944258432539683e-05,0.6171875,0.671875,0.5
cls_only,101,0.0,0.0,5,2.405799575998813,2.405799575998813,0.39772457789771165,0.48896306866331946,0.13291139240506328,0.12574931988189433,0.09126739689180795,0.0003444333619709256,0.00032357324527788764,0.0007150384444224683,0.28125,0.25,0.109375,2.4806119449554926,2.4806119449554926,0.37345687075266765,0.4832582464293828,0.11904761904761904,0.10902777777777778,0.05912409987213137,0.00020005967881944444,8.791968936011905e-05,0.00016033838665674603,0.578125,0.703125,0.375
cls_only,101,0.0,0.0,6,2.3534979578814927,2.3534979578814927,0.4066136464287963,0.49651346138761016,0.15348101265822786,0.14643013759630766,0.1245427822757652,0.0003996257540545886,0.000482438485833663,0.0012875327581091773,0.265625,0.21875,0.046875,2.476011215694367,2.476011215694367,0.37733653660804506,0.4857205587720114,0.1349206349206349,0.12291666666666667,0.07806571815718157,0.0002455938430059524,0.00015912737165178572,0.0003608824714781746,0.5703125,0.609375,0.203125
cls_only,101,0.0,0.0,7,2.302442816239369,2.302442816239369,0.41481837177578407,0.5047391038152236,0.185126582278481,0.17957747847919872,0.16708839436804745,0.00045549416843848893,0.0006499954416782041,0.0018405189997033227,0.265625,0.203125,0.03125,2.4751164004916237,2.4751164004916237,0.3787951658642481,0.4882683843847305,0.1349206349206349,0.12291666666666667,0.07932834441980784,0.00027247837611607144,0.0001990908668154762,0.00047520228794642856,0.5546875,0.515625,0.15625
cls_only,101,0.0,0.0,8,2.241877456254597,2.241877456254597,0.4278713977789577,0.516450977778133,0.21360759493670886,0.20684511556880456,0.193350294064445,0.0005367134190812896,0.0009266817117039161,0.002740787554390823,0.265625,0.1875,0.03125,2.4718748652745806,2.4718748652745806,0.386887899939976,0.49621232350667316,0.1349206349206349,0.1238425925925926,0.08231133801785975,0.0003528897724454365,0.00034804571242559525,0.0009135897197420635,0.5234375,0.4140625,0.109375
cls_only,101,0.0,0.0,9,2.170746021632907,2.170746021632907,0.45328347969658767,0.535860101633434,0.25158227848101267,0.24219005442316896,0.23632537798429412,0.0006548241723941851,0.0013400210609918908,0.0041838054415545885,0.25,0.15625,0.03125,2.488927648181007,2.488927648181007,0.3988921505118173,0.5051924633601356,0.15079365079365079,0.13819444444444443,0.10214497920380274,0.00045001317584325394,0.0005703880673363095,0.0015239412822420635,0.484375,0.375,0.078125
cls_only,101,0.0,0.0,10,2.037047570264792,2.037047570264792,0.48739100822919534,0.5622612237930298,0.314873417721519,0.30340913257637997,0.29819873980016237,0.0008152346067790743,0.00201169750358485,0.0060860356198081484,0.2265625,0.1328125,0.015625,2.4751826619345043,2.4751826619345043,0.41947337322764927,0.5235396046487112,0.20634920634920634,0.1909722222222222,0.17274755673749484,0.0005897643074156746,0.0010075644841269842,0.002722846137152778,0.4765625,0.328125,0.0625
cls_only,101,0.0,0.0,11,1.8964409647108633,1.8964409647108633,0.5113489107240604,0.6069522145428236,0.35443037974683544,0.34277432955826265,0.3494335133661206,0.0010060660446746439,0.0029220098181615903,0.008348295960245253,0.21875,0.109375,0.015625,2.457824597283015,2.457824597283015,0.45069682740029837,0.5717988137214903,0.2222222222222222,0.20486111111111108,0.17881297446514835,0.0007527669270833334,0.001750643291170635,0.004966614738343254,0.453125,0.234375,0.015625
cls_only,101,0.0,0.0,12,1.774890003325064,1.774890003325064,0.5466280058969425,0.6704334677020206,0.3987341772151899,0.38994635494073115,0.4112695171231631,0.0012149086481408227,0.004031265838236748,0.011104535452927215,0.2109375,0.1015625,0.015625,2.5571618609958224,2.5571618609958224,0.48411128350666593,0.6192225454345582,0.24603174603174602,0.22986111111111107,0.20628306878306876,0.0009065658327132936,0.0025341699993799605,0.007154192243303571,0.4453125,0.2421875,0.015625
cls_only,101,0.0,0.0,13,1.6158954387978663,1.6158954387978663,0.5754661778860455,0.7014172560052027,0.44145569620253167,0.4339254482018331,0.4545629754412543,0.001371021512188489,0.00488546830189379,0.01279961308346519,0.1875,0.0703125,0.015625,2.4795587744031633,2.4795587744031633,0.5261749445445953,0.6697268363029237,0.2698412698412698,0.256712962962963,0.2519255704038313,0.0010315425812251985,0.0032285660032242065,0.009345160590277778,0.4375,0.2109375,0.015625
cls_only,101,0.0,0.0,14,1.4772203104405464,1.4772203104405464,0.6351506604424005,0.7938143573229826,0.495253164556962,0.4900881867522579,0.5168672805105684,0.0015620943866198576,0.006201055985462817,0.017053628269630142,0.1875,0.0703125,0.015625,2.54664282950144,2.54664282950144,0.6105480856365628,0.7997496052393838,0.3253968253968254,0.3237103174603175,0.31325673595410436,0.0012027801029265873,0.004493834480406746,0.01425752185639881,0.4296875,0.1953125,0.015625
cls_only,101,0.0,0.0,15,1.3359254206283182,1.3359254206283182,0.7151516811757148,0.9184942947158331,0.5443037974683544,0.5390794471712778,0.560196166590964,0.0017634524574762658,0.007578596284117879,0.021847205825998813,0.21875,0.0703125,0.015625,2.543111941171071,2.543111941171071,0.6526829070515103,0.8356034736784678,0.30158730158730157,0.2969907407407407,0.28685914236739823,0.0013376871744791667,0.005218505859375,0.016771589006696428,0.40625,0.1875,0.015625
