init_source,epoch,optimization_train_loss_mean,optimization_train_loss_std,optimization_train_loss_count,train_lif_ba_mean,train_lif_ba_std,train_lif_ba_count,val_lif_ba_mean,val_lif_ba_std,val_lif_ba_count,train_lif_loss_mean,train_lif_loss_std,train_lif_loss_count,val_lif_loss_mean,val_lif_loss_std,val_lif_loss_count,train_linear_ba_mean,train_linear_ba_std,train_linear_ba_count,val_linear_ba_mean,val_linear_ba_std,val_linear_ba_count,train_linear_loss_mean,train_linear_loss_std,train_linear_loss_count,val_linear_loss_mean,val_linear_loss_std,val_linear_loss_count,weight_relative_frobenius_drift_mean,weight_relative_frobenius_drift_std,weight_relative_frobenius_drift_count,weight_norm_ratio_mean,weight_norm_ratio_std,weight_norm_ratio_count,weight_mean_class_cosine_mean,weight_mean_class_cosine_std,weight_mean_class_cosine_count,weight_min_class_cosine_mean,weight_min_class_cosine_std,weight_min_class_cosine_count,val_mean_total_output_spikes_per_sample_mean,val_mean_total_output_spikes_per_sample_std,val_mean_total_output_spikes_per_sample_count,val_silent_sample_fraction_mean,val_silent_sample_fraction_std,val_silent_sample_fraction_count,val_output_spike_fraction_mean,val_output_spike_fraction_std,val_output_spike_fraction_count,val_mean_spike_count_margin_mean,val_mean_spike_count_margin_std,val_mean_spike_count_margin_count
a2,38.0,2.0603862075510206,,1,0.8867709717046922,,1,0.5157888407888408,,1,2.059976496712886,,1,2.197254180908203,,1,0.9268535181732436,,1,0.510990860990861,,1,0.5608373255101826,,1,1.331507444381714,,1,0.1924309269085435,,1,1.0111452910650038,,1,0.981155373385496,,1,0.9668936027892564,,1,232.26190185546875,,1,0.0,,1,0.214094460539022,,1,-1.1904761791229248,,1
a2,39.0,2.059962405600359,,1,0.891674838322582,,1,0.49987974987975,,1,2.059428092124335,,1,2.19711709022522,,1,0.9301607705613782,,1,0.49508177008177,,1,0.5603971555187862,,1,1.332152247428894,,1,0.196097845611751,,1,1.011246907001832,,1,0.980421809659608,,1,0.965950392215814,,1,233.58729553222656,,1,0.0,,1,0.2153161852924823,,1,-1.2142857313156128,,1
b6,0.0,,,0,0.8102599112016068,0.012414422913712324,3,0.4716390091390092,0.010065260108548022,3,2.1097230037190213,0.006116058883064431,3,2.1994828383127847,0.0011199615325660757,3,0.9115053833000192,0.004315816881121287,3,0.5404761904761904,0.015705435664068707,3,0.8178224594375557,0.10136335030464609,3,1.3754137357076008,0.07188034075710158,3,0.0,0.0,3,1.0,0.0,3,1.0,0.0,3,0.9999999999999999,1.3597399555105182e-16,3,290.22486368815106,8.111708009979504,3,0.0,0.0,3,0.26752358099474244,0.007477208061583221,3,-1.5873016119003296,0.07816555463223819,3
b6,1.0,2.108099659489135,0.006256960587126996,3,0.8236581643857609,0.008618174402286871,3,0.4893578643578644,0.00018345534274163486,3,2.104066740420107,0.0066234566772274475,3,2.1981385548909507,0.0010523567689118172,3,0.9091282289667969,0.004621731648192103,3,0.5148809523809524,0.02034802683859384,3,0.8185279863836844,0.100928100382128,3,1.3759431044260662,0.07281378896412763,3,0.020355108797625934,0.004131539829600718,3,1.0017982371200838,0.0001287643457239698,3,0.9997880436841889,9.299039447116416e-05,3,0.99960523381522,0.00021557420916976715,3,276.6799011230469,3.12980592442783,3,0.0,0.0,3,0.2550380905002975,0.002884993946219126,3,-1.3730159203211467,0.1561294930022495,3
b6,2.0,2.1030373019318573,0.006685740729707884,3,0.8244632953205615,0.0063414255528891385,3,0.48924763508096847,0.018641381309745745,3,2.1003440593209546,0.006777519044270054,3,2.1968327363332114,0.0009239443268712064,3,0.9035418080874443,0.0037334617529222987,3,0.5174482924482925,0.023658406676813185,3,0.8203975707036082,0.10169556888380414,3,1.3791006406148274,0.07615283200432939,3,0.03547277487149696,0.007474581568996265,3,1.0033905319909018,0.00021733829610295135,3,0.9993598672995706,0.0002965592898794583,3,0.9987221950491229,0.0007368893426383642,3,267.25396728515625,1.1279016875222392,3,0.0,0.0,3,0.2463494571737921,0.001039681544497591,3,-1.1666666467984517,0.238095253705979,3
b6,3.0,2.0995533452660475,0.006817052862589218,3,0.8233410632095809,0.0031540820560114567,3,0.4993887285553953,0.013307408171286636,3,2.0975350649686497,0.006986792947234635,3,2.1955647468566895,0.0001543198210702513,3,0.899431486391152,0.0040747494605420315,3,0.5060726310726311,0.02410238632993506,3,0.8222779207919017,0.10263614810201888,3,1.383654276529948,0.0774071208052322,3,0.04787163299622007,0.009789774127755845,3,1.0047410787148472,0.0003422235320326517,3,0.998842570051616,0.0005182223956144979,3,0.9975249347671223,0.0012589415119018629,3,260.91269938151044,0.9593277432706144,3,0.0,0.0,3,0.24050419922160768,0.0008842943953515738,3,-1.0582010944684346,0.1629079976608875,3
b6,4.0,2.0970139565032855,0.006840188719792637,3,0.8280351917852465,0.00717550795932679,3,0.5017035433702101,0.013653651004614173,3,2.0954368870899853,0.006774011135291024,3,2.195094188054403,0.0010379974544438414,3,0.8982386286942082,0.006735781487165579,3,0.5100408850408851,0.027013378556403175,3,0.8235568909281229,0.10224050203617405,3,1.3891390164693196,0.07858122378836122,3,0.058448191392271864,0.010881444472063972,3,1.0058879649282424,0.0003039512387309883,3,0.9982889878904672,0.0006855025225502271,3,0.9964999398824764,0.0011538660774851885,3,255.9179890950521,1.787407772000758,3,0.0,0.0,3,0.23590017460178112,0.0016476017055241084,3,-1.0582010348637898,0.24103125320122934,3
b6,5.0,2.0948756044785046,0.0068503004339250115,3,0.8310179543795965,0.005071207532775857,3,0.49938872855539523,0.009688579003630255,3,2.0932520538380417,0.006906917685465372,3,2.1945908069610596,0.0007600464583796965,3,0.8983919312255932,0.0045524017149738,3,0.4986652236652236,0.022013245300269414,3,0.8250414537959446,0.10211225818269312,3,1.3938685655593872,0.07872261581015018,3,0.06833831518951426,0.012527771938937875,3,1.0069266257359926,0.00042429287400585233,3,0.997666695927122,0.0009006411573866454,3,0.995185800630642,0.001228096217210326,3,252.1560821533203,2.351567635251393,3,0.0,0.0,3,0.23243252470273798,0.002167630224481128,3,-1.0661375721295674,0.20177051358475973,3
b6,6.0,2.0928161768002274,0.006836377429275765,3,0.8317535739244094,0.003363050998316399,3,0.4940856982523649,0.009579362505157014,3,2.091372849950828,0.006947788480299924,3,2.194381316502889,0.001481735817789055,3,0.8941508435835454,0.0025904669326554156,3,0.5003186628186628,0.019155352543190497,3,0.8261929829778579,0.10121903641771461,3,1.3978590965270996,0.0792191087418564,3,0.0777245994916466,0.013577345971605299,3,1.0078881381412523,0.0004941403093402031,3,0.9969904003514536,0.0010898925772006825,3,0.9939235422914043,0.0012440622724462225,3,248.37301127115884,2.3358585486923142,3,0.0,0.0,3,0.22894536622479733,0.0021531461635477807,3,-1.0740740895271301,0.28849326228788835,3
b6,7.0,2.090885950653155,0.006980395626294713,3,0.8308903596876438,0.006360467965962246,3,0.492684784351451,0.0026846652895822867,3,2.0897076270803256,0.0067989177346822645,3,2.1943286259969077,0.0012992742987309464,3,0.8937389305108688,0.0066396047340003435,3,0.5030964405964405,0.021902522085549145,3,0.8271512482197751,0.10039578474103644,3,1.4001117944717407,0.0797380250667086,3,0.08606772211095748,0.013271893169766808,3,1.0087329089273516,0.0004199914907674608,3,0.9963248654890653,0.0011645485296621146,3,0.9927149834924222,0.0010165656365730355,3,245.39417521158853,1.572517111782376,3,0.0,0.0,3,0.2261995337449643,0.001449515391401412,3,-1.0582010547320049,0.3810625715732664,3
b6,8.0,2.0892392203374217,0.006769653889260996,3,0.8321605113444951,0.0069497959695242065,3,0.4973144139810806,0.008903907006163343,3,2.0882493928459547,0.00653982460468296,3,2.1936044692993164,0.0014278920151794827,3,0.8915816303353324,0.012476987015476554,3,0.5123556998556998,0.023528332706144916,3,0.8274993308645108,0.10005248159621762,3,1.3996712764104207,0.0806129191384022,3,0.09370826574323406,0.01359023282929982,3,1.0095115686182108,0.00037707515596877266,3,0.9956524437696945,0.0012863451450728463,3,0.9917773342696125,0.0010386632404926846,3,243.1402130126953,1.2149489567461387,3,0.0,0.0,3,0.22412187009237305,0.001119910208970235,3,-0.9708994626998901,0.4961639842870772,3
b6,9.0,2.0878319212300163,0.0066540111117665435,3,0.8328883856207563,0.008857575250024632,3,0.492684784351451,0.005048476615342935,3,2.0865676275834364,0.006892716611992506,3,2.1935013930002847,0.002158548730569666,3,0.8918871008089179,0.014043118429445566,3,0.5151334776334776,0.026365258434325852,3,0.8270863343844521,0.09854933022323396,3,1.3996739784876506,0.08037644337227966,3,0.10062439589885841,0.014131212604220723,3,1.0101488045665343,0.00033842062210889573,3,0.994988519663709,0.0014284617340700706,3,0.9910342668256726,0.0009488291186642019,3,241.67195638020834,1.0624367633240663,3,0.0,0.0,3,0.22276846243135415,0.0009793319965283858,3,-0.9391534725824991,0.5873194781861545,3
b6,10.0,2.0862674071606864,0.006907312295732674,3,0.8351958897145,0.0104886839429511,3,0.49499959916626574,0.00855311120341377,3,2.085093838417592,0.006870367140046244,3,2.192543347676595,0.002567929188596488,3,0.889943470591148,0.014271512776592707,3,0.522077922077922,0.032430596898231016,3,0.8268239354512777,0.09802782197935929,3,1.4003129402796428,0.08077446948169796,3,0.10739668667425155,0.01575292380037218,3,1.0107148197499958,0.0003941151959692554,3,0.9942800606654032,0.001699628517476082,3,0.990055752115175,0.0012195639331367288,3,240.9338633219401,0.2694171038108882,3,0.0,0.0,3,0.22208810074230137,0.0002483395927014895,3,-0.9232804278532664,0.583553766329251,3
b6,11.0,2.084845534837321,0.00688596469957559,3,0.8348482770533464,0.011115724696134621,3,0.49499959916626574,0.012853879164456995,3,2.0837404502238344,0.006975371738492021,3,2.1921767393747964,0.0026087680341054104,3,0.8898868389895807,0.01655011018547767,3,0.5169853294853294,0.027966787005915136,3,0.8274706381186628,0.09854892904771065,3,1.402237097422282,0.08304515284776166,3,0.11433740242167496,0.017564916725882774,3,1.0112441269699557,0.0005133762370524737,3,0.9935060426668699,0.0020160052825288024,3,0.989016944953525,0.0012162080685415363,3,239.9100545247396,1.440132878753399,3,0.0,0.0,3,0.22114437323813144,0.0013274818360672137,3,-0.947089950243632,0.5924449610940538,3
b6,12.0,2.083588133990867,0.007119816727723856,3,0.8337741526500507,0.00895122703397994,3,0.4910313451980118,0.014443546661768147,3,2.0825461296261008,0.007258593712054933,3,2.1919569174448648,0.0027900975789356733,3,0.890219414120543,0.016069545344181334,3,0.5167328042328042,0.027948566862957682,3,0.8282259725594207,0.09891997851454898,3,1.4033808708190918,0.08298273298143906,3,0.12125283561973603,0.019421022680359865,3,1.0117844552191393,0.0007079597115530732,3,0.9926884540964142,0.002351476691952262,3,0.9878639628628173,0.0013366119553902744,3,238.90211486816406,2.116200423951697,3,0.0,0.0,3,0.22021527716813463,0.001950668891243924,3,-0.9814814726511637,0.5430180164060004,3
b6,13.0,2.0823297805643874,0.007235040419059471,3,0.8329026663567637,0.013052821496254457,3,0.4921556838223504,0.003491761680481219,3,2.081289255133458,0.0071823765703036115,3,2.1916391849517822,0.0029396565287757317,3,0.8912881854445862,0.019855133762476898,3,0.5167328042328042,0.027948566862957682,3,0.8280752872982999,0.09846751817346501,3,1.4024486939112346,0.08265284281393695,3,0.12756857766275675,0.020568814715945263,3,1.0122512770397065,0.0008396094258956401,3,0.9919027819979575,0.0026069752005762623,3,0.9866956749385215,0.0015621375985275117,3,238.12698364257812,1.8704443082114892,3,0.0,0.0,3,0.21950077546601113,0.0017241361933037667,3,-0.9629629651705424,0.5005245962524294,3
b6,14.0,2.0809506283911627,0.007155841796140429,3,0.839849112799496,0.006993133015089899,3,0.4963223504890171,0.002597641509300429,3,2.080012432679457,0.007191338608257434,3,2.191715637842814,0.0026879290129930246,3,0.8922249760846236,0.01744329197754672,3,0.5144179894179893,0.026998712880867966,3,0.8276375642947199,0.0987847732657749,3,1.4016902844111125,0.08390550449152297,3,0.13383678300378007,0.021698375828758443,3,1.0126692839445777,0.0009064857136769781,3,0.9910785431971986,0.0028786720140282747,3,0.9855247296289108,0.0020628815543528413,3,237.3095245361328,1.2450169156407778,3,0.0,0.0,3,0.2187472566060925,0.0011476352657213598,3,-0.9629629751046499,0.5423796913577317,3
b6,15.0,2.079884335287535,0.007288188974451824,3,0.8430004148682818,0.01119912572798201,3,0.4944584736251403,0.005903008262882255,3,2.078834414276937,0.007271742736792847,3,2.1918073495229087,0.0029959024949087827,3,0.8929059796688531,0.01685537436685567,3,0.519510582010582,0.03138704765320009,3,0.8280908722543744,0.09889494901054101,3,1.4018405278523762,0.08490897978854414,3,0.14033096508127743,0.023411723372421037,3,1.013144121999957,0.0011229851452934155,3,0.9901771373767945,0.0032554751964971947,3,0.9841427816561922,0.0028415628445033346,3,236.2619069417318,1.9995000324404553,3,0.0,0.0,3,0.2177815819506628,0.001843096157317144,3,-0.9920635024706522,0.5436942240755711,3
b6,16.0,2.0786553868191446,0.0072793671092293245,3,0.8471678788676306,0.010777772352893619,3,0.5000801667468334,0.005223993566670707,3,2.077727694246048,0.00735922449041904,3,2.1913816134134927,0.0027467764155381085,3,0.8931332883342548,0.01578855121850299,3,0.5144179894179893,0.025425721368753085,3,0.8283336955585906,0.09848391865068201,3,1.4032008250554402,0.08516083389484838,3,0.14655491946580687,0.02468748450241681,3,1.0135751265731907,0.0013189477628963626,3,0.9892777293579371,0.003583426852484813,3,0.9827048980785681,0.003335636629224503,3,235.3888905843099,2.218549469597225,3,0.0,0.0,3,0.216976853071138,0.002045014466042719,3,-0.9497354626655579,0.5684630405473949,3
b6,17.0,2.077572723400709,0.007312154665115239,3,0.8476466691850262,0.011216043264431892,3,0.4914822831489498,0.007488668159437472,3,2.0767031741839883,0.007409654008631641,3,2.1913997332255044,0.0023036091493485165,3,0.8912927265496965,0.018781052257728404,3,0.5167328042328042,0.021438757708413258,3,0.8280079260477032,0.09852355870643024,3,1.4021121660868328,0.08325932741000572,3,0.15273558623674968,0.025781060656791897,3,1.0140457585392009,0.0015545316492623989,3,0.9883452969135814,0.0038849257223294346,3,0.9812859606409985,0.003946863011764043,3,234.33333333333334,1.9876051420435477,3,0.0,0.0,3,0.2160038626986217,0.001832130753685342,3,-0.9259259303410848,0.4770054697822686,3
b6,18.0,2.07653167790814,0.007473702583778316,3,0.8477752407889024,0.013348074925780743,3,0.4954505371172038,0.007466732048096879,3,2.0754691547726463,0.007693044752987804,3,2.190739472707113,0.002573729581039081,3,0.8921494106953339,0.018624033735068768,3,0.5139550264550264,0.026223934236134543,3,0.8282061647356617,0.10000985014764258,3,1.4019629955291748,0.0831141771812907,3,0.15899554613411407,0.027135101812480317,3,1.0145233124376605,0.0016969980333428533,3,0.9873552578241634,0.0042544424266483215,3,0.9798772170497857,0.004686561074951401,3,233.82539876302084,1.4719107083878826,3,0.0,0.0,3,0.21553565680508,0.0013567844959405562,3,-0.8359788258870443,0.5619996218124773,3
b6,19.0,2.075307969997754,0.00772348206715089,3,0.848469685233347,0.012675535691507677,3,0.4922538880872214,0.010250411725082323,3,2.074463721123223,0.007784225111406593,3,2.1904544830322266,0.002370364791634098,3,0.8908349060542163,0.012857064831928907,3,0.5144179894179893,0.025425721368753085,3,0.8283090189962775,0.10029873530728033,3,1.402443567911784,0.08357394090539662,3,0.1652872515198734,0.028888126286208075,3,1.01501555115018,0.0018574402267111476,3,0.9863175965580586,0.0047143501725132,3,0.9782012378637622,0.005615655401884824,3,233.05026245117188,2.0234445182046157,3,0.0,0.0,3,0.2148211551029565,0.0018651683386594036,3,-0.8783068656921387,0.5258697249397287,3
b6,20.0,2.074269891811115,0.007708195375702439,3,0.852381896402464,0.013703939562244555,3,0.48730359147025815,0.018812043048171315,3,2.0733688297589072,0.007649635796423145,3,2.1907920042673745,0.0036204707925336383,3,0.892077981394514,0.012700056586138292,3,0.5116402116402116,0.030217907749811333,3,0.8285471175979486,0.09993794360840232,3,1.4032078981399536,0.08496369323914112,3,0.17140382902654527,0.030665207116718145,3,1.0155567750124956,0.001999532800948913,3,0.985271963097694,0.0051962574834213075,3,0.9767560611839793,0.006554864294118402,3,232.30423482259116,2.852925853334822,3,0.0,0.0,3,0.21413347769681712,0.0026297671086474685,3,-0.9232804179191589,0.7291803794462245,3
b6,21.0,2.0731436503186558,0.007857075890968165,3,0.8568738398041984,0.014766151048950822,3,0.4910614077280744,0.02081018432602415,3,2.072406334980972,0.00793813361329266,3,2.1904496351877847,0.004431365125153416,3,0.891914973140635,0.016205338805829028,3,0.5099867724867725,0.024183422576958335,3,0.8289729854326034,0.099571394064795,3,1.4032231171925862,0.08536050163418853,3,0.17772608583210214,0.03236981664986522,3,1.0160706157357922,0.002133581650817927,3,0.9841448629147812,0.0057053394669264864,3,0.9751048443647252,0.007275382633366114,3,231.03704325358072,3.4230214337444473,3,0.0,0.0,3,0.21296540153532514,0.0031552742355559064,3,-0.8253968209028244,0.7803246210688263,3
b6,22.0,2.0721655678489195,0.007971463402802675,3,0.8563994377313883,0.012314367279403085,3,0.4813391855058522,0.020878690381320435,3,2.0711753553039234,0.007971172251982812,3,2.1900931199391684,0.004444977586519875,3,0.8915744713485202,0.016052388581725145,3,0.5049362674362674,0.032526972361484434,3,0.8287262427553799,0.1000289565143783,3,1.4030321836471558,0.08442039660410555,3,0.18393171801626293,0.03385317499332279,3,1.016592734494577,0.0022763919957809325,3,0.9830085029817418,0.006186042919052805,3,0.9735060050513743,0.008046717744669895,3,230.2116444905599,3.9221341334469044,3,0.0,0.0,3,0.2122045669583199,0.0036153436960781778,3,-0.7142857021341721,0.7668900880436088,3
b6,23.0,2.0710240144943,0.007925046068896751,3,0.8563458735758852,0.011775526785005324,3,0.4820005611672278,0.014899482845155076,3,2.0702160134509726,0.00813997049718822,3,2.189231793085734,0.003724345944554052,3,0.8940499446506065,0.013606694908962356,3,0.5044733044733044,0.038553360185392974,3,0.8285934466161197,0.10097967700029006,3,1.403712272644043,0.08414499499123203,3,0.19011584813311386,0.03505114317750074,3,1.0170297431974173,0.0023359114164969996,3,0.9818379996288242,0.006643498954054368,3,0.9714468902805291,0.008734578538421777,3,229.70105997721353,3.4707684649733253,3,0.0,0.0,3,0.21173392249241596,0.003199288911609046,3,-0.6666666570430001,0.6881917941608304,3
b6,24.0,2.069984373660588,0.008117134292080188,3,0.8590083010518539,0.013124509017072216,3,0.47968574635241296,0.011814697215881576,3,2.068906653426669,0.0082258636491544,3,2.1890947024027505,0.0038859417902455447,3,0.8941734126396405,0.012024381218564834,3,0.5044733044733044,0.038553360185392974,3,0.8295739649426848,0.10092367075054853,3,1.4050642251968384,0.08525553003070316,3,0.19642365974445264,0.03596752977457382,3,1.0174419118464415,0.002441215310230104,3,0.9806100891220956,0.007051134881126561,3,0.9688708937120758,0.00923644113737198,3,229.19841512044272,3.2902389565118724,3,0.0,0.0,3,0.21127059374359872,0.003032874318839542,3,-0.6534391436725855,0.7232389770226597,3
b6,25.0,2.0689305776299514,0.007914448460510691,3,0.8600050567933376,0.012012939676661099,3,0.4769079685746352,0.009117912009213766,3,2.0682572865034747,0.008035532777924742,3,2.189114729563395,0.004353505107473106,3,0.8943734427635056,0.012807470828136325,3,0.5089045214045215,0.0408820155099708,3,0.8306201117447718,0.10109265482228925,3,1.4071096181869507,0.087799281886356,3,0.20277955350924373,0.03686118280836482,3,1.0179189114419491,0.0025318840596948344,3,0.9793420146254981,0.007466386664479964,3,0.9663663562864113,0.009559230931451997,3,228.37830607096353,3.218751240497302,3,0.0,0.0,3,0.21051463631131787,0.0029669750265794675,3,-0.5846560746431351,0.7439320656171816,3
b6,26.0,2.0679887708958304,0.00812507951234289,3,0.8605829919443551,0.01208305472151942,3,0.4820005611672278,0.014899482845155076,3,2.0671944971817773,0.008341006961364451,3,2.1890206336975098,0.004857944672909291,3,0.894404889304386,0.011408194476825067,3,0.5089045214045215,0.0408820155099708,3,0.8308237168341618,0.10230180224021511,3,1.4078903992970784,0.08883440121817518,3,0.20901523578778702,0.038053838590742683,3,1.018428904242243,0.0026233750508037248,3,0.9780416444338957,0.007959964076509162,3,0.963696326573992,0.010169398047432327,3,227.14020792643228,3.0595459709671577,3,0.0,0.0,3,0.20937338444581,0.0028202287047449314,3,-0.6269841467340788,0.8678055492463131,3
b6,27.0,2.067052881812064,0.008299075151259579,3,0.8582646158759791,0.012645463650231503,3,0.47968574635241296,0.008405475520695963,3,2.066377562349443,0.008548593242988452,3,2.188995043436686,0.004366590293262393,3,0.897710546396731,0.01035838985227582,3,0.5110088985088984,0.04427669070548855,3,0.8307639258180073,0.1031690959553505,3,1.408625642458598,0.08887460248280014,3,0.21484718365397737,0.03928560473005418,3,1.018869768625307,0.0027178363243711037,3,0.9767916283192455,0.008450643674847257,3,0.9612699067474874,0.010563677174735536,3,226.0899454752604,3.217339698364677,3,0.0,0.0,3,0.20840527121801808,0.0029656849948853817,3,-0.5925925758977731,0.7924726365219801,3
b6,28.0,2.066292579599447,0.008659989939845803,3,0.8605307422051984,0.011910307428552638,3,0.47618045534712206,0.010122520082021587,3,2.065632051458594,0.008628319369835208,3,2.1882735093434653,0.0044385752774388715,3,0.8962803010148727,0.011585584244416438,3,0.5084415584415584,0.0491857345700323,3,0.8314949345875936,0.10336818498422981,3,1.40911070505778,0.08816263327771869,3,0.22035955482391065,0.040408415055974194,3,1.0192634545988346,0.0028111509071228617,3,0.9755781860164788,0.008922142279494514,3,0.9591634394875941,0.010857037198131862,3,225.95767211914062,3.20467257974134,3,0.0,0.0,3,0.2082833425999083,0.0029540040648553378,3,-0.5582010423143705,0.6856854790393211,3
b6,29.0,2.065445986959487,0.008757942393576655,3,0.8620029084031174,0.011952716433450968,3,0.48477833894500555,0.0072601061968710365,3,2.0645113937894437,0.008949849917215211,3,2.188279072443644,0.004618924528538435,3,0.8957561920001975,0.012061618646606308,3,0.5100949975949977,0.05122303075508345,3,0.8321924598067914,0.10373753974948757,3,1.4105578660964966,0.08850353023046241,3,0.22603612340943016,0.04144320927430493,3,1.019719194430409,0.002856908724697354,3,0.9743042352730477,0.009410245079316377,3,0.9567031781666021,0.011103853560617114,3,225.4206339518229,2.70049950791523,3,0.0,0.0,3,0.2077883124103824,0.002489268819475375,3,-0.5370370224118233,0.7396013249336453,3
b6,30.0,2.064491769601337,0.008850860083121494,3,0.8627940938538009,0.01280676406561593,3,0.4843153759820426,0.008061479930280176,3,2.063532922436161,0.009104001972072683,3,2.1885698636372886,0.004812810840873238,3,0.894676527429967,0.011708852794899015,3,0.5105579605579605,0.05045463015804224,3,0.8326153769550553,0.1040981501650187,3,1.411657174428304,0.08866810976844101,3,0.23173056640863862,0.042571196654977814,3,1.020225892156133,0.0029952246256573743,3,0.9729946112154778,0.009928241845367983,3,0.9541161074275535,0.011275246845800557,3,224.4338633219401,2.8018232386611803,3,0.0,0.0,3,0.20687872491928325,0.002582669182489251,3,-0.5370370298624039,0.8403084113721468,3
b6,31.0,2.0635133621272725,0.009163162890761627,3,0.8639479736043789,0.012770873976073798,3,0.47525452942119606,0.006323845478254224,3,2.062779813474851,0.009105966622220421,3,2.1884826024373374,0.004257983275046969,3,0.8960966937923124,0.010418103630409105,3,0.5100949975949975,0.05623056476989662,3,0.8330858568658243,0.10483360130197712,3,1.4107406934102376,0.08954571634269375,3,0.23717763081591062,0.043533486493096914,3,1.0206726961597428,0.003063877699489705,3,0.9717080673751783,0.010411685376527705,3,0.951591158114204,0.011437064274748839,3,223.55026245117188,3.0340567452785145,3,0.0,0.0,3,0.20606424175030966,0.0027967320798031815,3,-0.5264550298452377,0.7454545859367471,3
b6,32.0,2.0626084692370115,0.009048756670150888,3,0.8611439209723722,0.011418777018861374,3,0.4775693442360109,0.016923544051989755,3,2.06208864697354,0.009168337350180227,3,2.1885313193003335,0.0044211860736030366,3,0.8957561920001975,0.010968855398548338,3,0.5147246272246272,0.05730478539061688,3,0.8341585982823877,0.10566995027409666,3,1.4121379057566326,0.08943225987124158,3,0.24229324506813255,0.0445876059316675,3,1.021049997866548,0.003095769334481573,3,0.9704661798919879,0.010913854889570867,3,0.9491761357066762,0.012030114877706267,3,223.88360087076822,3.0041525559544864,3,0.0,0.0,3,0.20637150186794637,0.0027691736707431227,3,-0.5582010746002197,0.6702630603478782,3
b6,33.0,2.0620194652336328,0.009148130596371705,3,0.8624556493674339,0.01337203976486383,3,0.4843153759820426,0.01751185736181824,3,2.0613046555565613,0.009273202483032636,3,2.1882313092549643,0.004653708499138893,3,0.8970036443861699,0.009600370802738395,3,0.517039442039442,0.05122303075508345,3,0.8342446042967472,0.10545702625712276,3,1.4103984832763672,0.08793233141476431,3,0.24732754472490145,0.04576281664115361,3,1.021481366749271,0.0032146508108083266,3,0.9692255548126615,0.011450316373308437,3,0.9470834052788385,0.012316182818858303,3,223.5132293701172,3.334280350462277,3,0.0,0.0,3,0.2060301017372389,0.0030734748739120045,3,-0.47883597761392593,0.6112828694744502,3
b6,34.0,2.0612694016148563,0.009385593632688734,3,0.8606188275373325,0.012449275070282739,3,0.47922278338944996,0.014928878485893075,3,2.0605515191011983,0.00953724183810954,3,2.1880759398142495,0.004816773759566169,3,0.8971081078239665,0.00830916097827063,3,0.5153860028860029,0.047958630117977206,3,0.8350732519718264,0.10611572389641204,3,1.410213788350423,0.08813025853139271,3,0.25243568302263436,0.047210850142302856,3,1.0219680839048657,0.0033785913432859125,3,0.9679400053650631,0.012078436219437355,3,0.9450151263772391,0.012669576607862876,3,223.18783060709634,4.139267286575402,3,0.0,0.0,3,0.20573015733668876,0.003815497734510866,3,-0.42592592537403107,0.619471433191938,3
b6,35.0,2.0565163996872107,0.009428009172752556,2,0.8645964175815604,0.020739345013499454,2,0.48448472823472816,0.01564971176976727,2,2.0560011433857444,0.009370889819527443,2,2.1905936002731323,0.0009250390311169452,2,0.901852828430854,0.013614385866879481,2,0.508342352092352,0.05612383729222954,2,0.8502873938383211,0.14490966030645566,2,1.4467527866363525,0.08534888552110681,2,0.2640478285380078,0.06618508175280224,2,1.021592850554211,0.0043715734645312435,2,0.9645787322379245,0.017052370306475287,2,0.9460879653183099,0.01640181530192579,2,222.7579345703125,4.584972900765019,2,0.0,0.0,2,0.20533388932783186,0.004226335412675307,2,-0.7023809403181076,0.3423294530271559,2
b6,36.0,2.055970036224326,0.009476618634757789,2,0.8636951062023077,0.019464698237039203,2,0.48865139490139486,0.021542268279655222,2,2.0553299745676235,0.009772595567573665,2,2.190714716911316,0.001201522357348567,2,0.8994641008062774,0.010236214863387959,2,0.5142947330447329,0.06454177516349793,2,0.8513097477862017,0.1462847792216745,2,1.4481273889541626,0.08611393511527655,2,0.2693570054225234,0.06800582737040996,2,1.0220360416030818,0.004529515108453026,2,0.9631372168341392,0.01786927539353457,2,0.9439253766123571,0.016712422034217887,2,222.1309585571289,4.641089575095929,2,0.0,0.0,2,0.20475594767799138,0.004278065344287004,2,-0.7619047462940216,0.3479414112735027,2
b6,37.0,2.055289804217327,0.009833847488210114,2,0.8645812990522908,0.020717964184363318,2,0.48764129389129385,0.010292842215323792,2,2.054454587207604,0.010086044654167164,2,2.191036343574524,0.0011168914855386918,2,0.9020504612051379,0.011438648937521076,2,0.5031836219336219,0.06061340415690601,2,0.8525569641549082,0.14745534294151513,2,1.4484277367591858,0.08727356350520529,2,0.27454462573548083,0.06986163975424825,2,1.0225152468450327,0.004811427221686196,2,0.9616964459227739,0.018695802507692233,2,0.9421773527651511,0.017177751238535825,2,220.78571319580078,5.724192100770842,2,0.0,0.0,2,0.20351593363181458,0.0052764530243926515,2,-0.738095223903656,0.2918218288100345,2
